station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, HEIGHT_OF_SNOW, time, snw_dpth, dwpt_temp
None, 24.4, 24.43, 16.0, 0.7, None, 25.5, -6999.0, None, 2020-08-20 12:00:00, None, -6999.0
None, 26.4, 26.41, 16.0, 0.2, None, 26.4, -6999.0, None, 2020-08-20 13:00:00, None, -6999.0
None, 28.8, 28.81, 16.0, -0.4, None, 28.8, -6999.0, None, 2020-08-20 14:00:00, None, -6999.0
None, 29.8, 29.75, 16.0, 0.4, None, 29.8, -6999.0, None, 2020-08-20 15:00:00, None, -6999.0
None, 28.9, 28.94, 16.0, 0.0, None, 29.8, -6999.0, None, 2020-08-20 16:00:00, None, -6999.0
None, None, 30.02, None, None, None, None, None, None, 2020-08-20 17:00:00, None, None
None, 29.6, 29.58, 16.0, -0.9, None, 30.0, -6999.0, None, 2020-08-20 18:00:00, None, -6999.0
None, 27.8, 27.84, 27.9, -0.1, None, 29.6, -6999.0, None, 2020-08-20 19:00:00, None, -6999.0
None, 25.3, 25.34, 25.4, 0.0, None, 29.6, -6999.0, None, 2020-08-20 20:00:00, None, -6999.0
None, 22.9, 22.86, 22.9, 0.0, None, 29.6, -6999.0, None, 2020-08-20 21:00:00, None, -6999.0
None, 20.0, 19.98, 20.0, 0.0, None, 29.6, -6999.0, None, 2020-08-20 22:00:00, None, -6999.0
None, 18.3, 18.25, 18.3, 0.0, None, 29.6, -6999.0, None, 2020-08-20 23:00:00, None, -6999.0
None, 18.0, 17.97, 17.9, 0.0, None, 29.6, -6999.0, None, 2020-08-21 00:00:00, None, -6999.0
None, 18.6, 18.56, 17.9, 0.0, None, 29.6, -6999.0, None, 2020-08-21 01:00:00, None, -6999.0
None, 18.3, 18.29, 17.9, 0.0, None, 29.6, -6999.0, None, 2020-08-21 02:00:00, None, -6999.0
None, 17.5, 17.54, 17.5, 0.0, None, 29.6, -6999.0, None, 2020-08-21 03:00:00, None, -6999.0
None, 17.0, 16.98, 17.0, 0.0, None, 29.6, -6999.0, None, 2020-08-21 04:00:00, None, -6999.0
None, 16.8, 16.8, 16.8, 0.3, None, 29.6, -6999.0, None, 2020-08-21 05:00:00, None, -6999.0
None, 16.6, 16.59, 16.6, -0.2, None, 29.6, -6999.0, None, 2020-08-21 06:00:00, None, -6999.0
None, 16.6, 16.63, 16.6, 0.0, None, 16.6, -6999.0, None, 2020-08-21 07:00:00, None, -6999.0
None, None, 17.77, None, None, None, None, None, None, 2020-08-21 08:00:00, None, None
None, 20.4, 20.42, 16.6, None, None, 20.4, -6999.0, None, 2020-08-21 09:00:00, None, -6999.0
None, 22.5, 22.52, 16.6, 0.5, None, 22.4, -6999.0, None, 2020-08-21 10:00:00, None, -6999.0
None, 26.6, 26.62, 16.6, 0.2, None, 26.6, -6999.0, None, 2020-08-21 11:00:00, None, -6999.0
None, 24.8, 24.8, 16.6, 0.0, None, 26.6, -6999.0, None, 2020-08-21 12:00:00, None, -6999.0
None, 27.3, 27.29, 16.6, 0.0, None, 27.2, -6999.0, None, 2020-08-21 13:00:00, None, -6999.0
None, 31.9, 31.89, 16.6, 0.0, None, 31.9, -6999.0, None, 2020-08-21 14:00:00, None, -6999.0
None, 30.1, 30.06, 16.6, -0.3, None, 32.0, -6999.0, None, 2020-08-21 15:00:00, None, -6999.0
None, 27.4, 27.37, 16.6, -0.7, None, 32.0, -6999.0, None, 2020-08-21 16:00:00, None, -6999.0
None, 26.3, 26.25, 16.6, 0.0, None, 32.0, -6999.0, None, 2020-08-21 17:00:00, None, -6999.0
None, 21.9, 21.87, 16.6, 4.2, None, 32.0, -6999.0, None, 2020-08-21 18:00:00, None, -6999.0
None, 20.0, 19.97, 20.0, 1.8, None, 21.9, -6999.0, None, 2020-08-21 19:00:00, None, -6999.0
None, 19.3, 19.26, 19.3, 1.9, None, 21.9, -6999.0, None, 2020-08-21 20:00:00, None, -6999.0
None, 18.8, 18.84, 18.8, 0.1, None, 21.9, -6999.0, None, 2020-08-21 21:00:00, None, -6999.0
None, 18.7, 18.66, 18.7, 0.0, None, 21.9, -6999.0, None, 2020-08-21 22:00:00, None, -6999.0
None, 18.6, 18.64, 18.6, 0.0, None, 21.9, -6999.0, None, 2020-08-21 23:00:00, None, -6999.0
None, 18.4, 18.35, 18.4, 0.0, None, 21.9, -6999.0, None, 2020-08-22 00:00:00, None, -6999.0
None, 17.9, 17.89, 17.9, 0.0, None, 21.9, -6999.0, None, 2020-08-22 01:00:00, None, -6999.0
None, 17.0, 17.02, 17.0, 0.0, None, 21.9, -6999.0, None, 2020-08-22 02:00:00, None, -6999.0
None, 16.5, 16.53, 16.5, 0.0, None, 21.9, -6999.0, None, 2020-08-22 03:00:00, None, -6999.0
None, 15.8, 15.75, 15.8, 1.0, None, 21.9, -6999.0, None, 2020-08-22 04:00:00, None, -6999.0
None, 15.2, 15.24, 15.2, 0.0, None, 21.9, -6999.0, None, 2020-08-22 05:00:00, None, -6999.0
None, 15.1, 15.07, 15.0, 0.0, None, 21.9, -6999.0, None, 2020-08-22 06:00:00, None, -6999.0
None, 15.0, 14.97, 15.0, 0.0, None, 15.1, -6999.0, None, 2020-08-22 07:00:00, None, -6999.0
None, 15.2, 15.21, 15.0, 0.0, None, 15.2, -6999.0, None, 2020-08-22 08:00:00, None, -6999.0
None, 17.5, 17.48, 15.0, 0.1, None, 17.4, -6999.0, None, 2020-08-22 09:00:00, None, -6999.0
None, 22.7, 22.67, 15.0, -0.1, None, 22.6, -6999.0, None, 2020-08-22 10:00:00, None, -6999.0
None, 25.7, 25.72, 15.0, 0.0, None, 25.7, -6999.0, None, 2020-08-22 11:00:00, None, -6999.0
None, 27.5, 27.5, 15.0, 0.0, None, 27.6, -6999.0, None, 2020-08-22 12:00:00, None, -6999.0
None, 27.7, 27.66, 15.0, 0.0, None, 27.6, -6999.0, None, 2020-08-22 13:00:00, None, -6999.0
None, 27.5, 27.5, 15.0, 0.0, None, 27.9, -6999.0, None, 2020-08-22 14:00:00, None, -6999.0
None, 28.3, 28.3, 15.0, 0.2, None, 28.3, -6999.0, None, 2020-08-22 15:00:00, None, -6999.0
None, 27.0, 27.0, 15.0, -0.2, None, 28.3, -6999.0, None, 2020-08-22 16:00:00, None, -6999.0
None, 26.5, 26.51, 15.0, 0.0, None, 28.3, -6999.0, None, 2020-08-22 17:00:00, None, -6999.0
None, 26.0, 26.03, 15.0, 0.0, None, 28.3, -6999.0, None, 2020-08-22 18:00:00, None, -6999.0
None, 23.0, 23.04, 23.1, 0.0, None, 26.0, -6999.0, None, 2020-08-22 19:00:00, None, -6999.0
None, 19.8, 19.77, 19.8, 0.0, None, 26.0, -6999.0, None, 2020-08-22 20:00:00, None, -6999.0
None, 17.3, 17.26, 17.3, 0.0, None, 26.0, -6999.0, None, 2020-08-22 21:00:00, None, -6999.0
None, 15.5, 15.46, 15.5, 0.0, None, 26.0, -6999.0, None, 2020-08-22 22:00:00, None, -6999.0
None, 14.0, 14.01, 14.0, 0.0, None, 26.0, -6999.0, None, 2020-08-22 23:00:00, None, -6999.0
None, 13.0, 13.04, 13.1, 0.0, None, 26.0, -6999.0, None, 2020-08-23 00:00:00, None, -6999.0
None, 12.4, 12.42, 12.4, 0.0, None, 26.0, -6999.0, None, 2020-08-23 01:00:00, None, -6999.0
None, 12.2, 12.16, 12.2, 0.0, None, 26.0, -6999.0, None, 2020-08-23 02:00:00, None, -6999.0
None, 12.0, 11.98, 12.0, 0.0, None, 26.0, -6999.0, None, 2020-08-23 03:00:00, None, -6999.0
None, 12.3, 12.28, 12.0, 0.0, None, 26.0, -6999.0, None, 2020-08-23 04:00:00, None, -6999.0
None, 13.1, 13.13, 12.0, 0.1, None, 26.0, -6999.0, None, 2020-08-23 05:00:00, None, -6999.0
None, 13.2, 13.15, 12.0, 0.5, None, 26.0, -6999.0, None, 2020-08-23 06:00:00, None, -6999.0
None, 13.2, 13.15, 13.0, -0.2, None, 13.2, -6999.0, None, 2020-08-23 07:00:00, None, -6999.0
None, 17.1, 17.09, 13.0, -0.3, None, 17.0, -6999.0, None, 2020-08-23 08:00:00, None, -6999.0
None, 20.3, 20.25, 13.0, 0.3, None, 20.2, -6999.0, None, 2020-08-23 09:00:00, None, -6999.0
None, 21.6, 21.59, 13.0, -0.3, None, 21.6, -6999.0, None, 2020-08-23 10:00:00, None, -6999.0
None, 24.2, 24.2, 13.0, 0.0, None, 24.1, -6999.0, None, 2020-08-23 11:00:00, None, -6999.0
None, 25.5, 25.49, 13.0, 0.0, None, 25.6, -6999.0, None, 2020-08-23 12:00:00, None, -6999.0
None, 26.0, 25.95, 13.0, 0.1, None, 25.9, -6999.0, None, 2020-08-23 13:00:00, None, -6999.0
None, 27.2, 27.18, 13.0, -0.1, None, 27.2, -6999.0, None, 2020-08-23 14:00:00, None, -6999.0
None, 28.3, 28.27, 13.0, 1.0, None, 28.2, -6999.0, None, 2020-08-23 15:00:00, None, -6999.0
None, 27.5, 27.51, 13.0, 0.0, None, 28.3, -6999.0, None, 2020-08-23 16:00:00, None, -6999.0
None, 27.1, 27.09, 13.0, 0.0, None, 28.3, -6999.0, None, 2020-08-23 17:00:00, None, -6999.0
None, 26.2, 26.22, 13.0, -1.0, None, 28.3, -6999.0, None, 2020-08-23 18:00:00, None, -6999.0
None, 24.6, 24.58, 24.6, 0.0, None, 26.3, -6999.0, None, 2020-08-23 19:00:00, None, -6999.0
None, 22.4, 22.37, 22.4, 0.0, None, 26.3, -6999.0, None, 2020-08-23 20:00:00, None, -6999.0
None, 19.8, 19.76, 19.8, 0.0, None, 26.3, -6999.0, None, 2020-08-23 21:00:00, None, -6999.0
None, 18.5, 18.51, 18.5, 0.0, None, 26.3, -6999.0, None, 2020-08-23 22:00:00, None, -6999.0
None, 17.7, 17.67, 17.7, 0.0, None, 26.3, -6999.0, None, 2020-08-23 23:00:00, None, -6999.0
None, 17.1, 17.11, 17.1, -0.2, None, 26.3, -6999.0, None, 2020-08-24 00:00:00, None, -6999.0
None, 16.1, 16.07, 16.1, 0.2, None, 26.3, -6999.0, None, 2020-08-24 01:00:00, None, -6999.0
None, 14.7, 14.73, 14.8, 0.0, None, 26.3, -6999.0, None, 2020-08-24 02:00:00, None, -6999.0
None, 14.3, 14.28, 14.3, 0.0, None, 26.3, -6999.0, None, 2020-08-24 03:00:00, None, -6999.0
None, 14.0, 14.04, 14.1, 0.0, None, 26.3, -6999.0, None, 2020-08-24 04:00:00, None, -6999.0
None, 13.9, 13.92, 13.9, 0.0, None, 26.3, -6999.0, None, 2020-08-24 05:00:00, None, -6999.0
None, 13.9, 13.92, 13.9, 0.0, None, 26.3, -6999.0, None, 2020-08-24 06:00:00, None, -6999.0
None, 14.4, 14.37, 13.9, 0.0, None, 14.4, -6999.0, None, 2020-08-24 07:00:00, None, -6999.0
None, 15.3, 15.26, 13.9, 0.0, None, 15.3, -6999.0, None, 2020-08-24 08:00:00, None, -6999.0
None, 16.3, 16.32, 13.9, 0.0, None, 16.3, -6999.0, None, 2020-08-24 09:00:00, None, -6999.0
None, 18.6, 18.6, 13.9, 0.0, None, 18.6, -6999.0, None, 2020-08-24 10:00:00, None, -6999.0
None, 19.2, 19.19, 13.9, 0.3, None, 19.5, -6999.0, None, 2020-08-24 11:00:00, None, -6999.0
None, 18.6, 18.6, 13.9, -0.1, None, 19.5, -6999.0, None, 2020-08-24 12:00:00, None, -6999.0
None, 18.5, 18.53, 13.9, 0.2, None, 19.5, -6999.0, None, 2020-08-24 13:00:00, None, -6999.0
None, 17.4, 17.38, 13.9, 0.7, None, 19.5, -6999.0, None, 2020-08-24 14:00:00, None, -6999.0
None, 19.5, 19.5, 13.9, 0.0, None, 19.5, -6999.0, None, 2020-08-24 15:00:00, None, -6999.0
None, 21.2, 21.21, 13.9, 0.0, None, 21.2, -6999.0, None, 2020-08-24 16:00:00, None, -6999.0
None, 21.6, 21.62, 13.9, 0.0, None, 21.6, -6999.0, None, 2020-08-24 17:00:00, None, -6999.0
None, 21.1, 21.08, 13.9, -0.3, None, 21.6, -6999.0, None, 2020-08-24 18:00:00, None, -6999.0
None, 19.6, 19.64, 19.7, -0.2, None, 21.1, -6999.0, None, 2020-08-24 19:00:00, None, -6999.0
None, 18.0, 18.02, 18.1, 0.3, None, 21.1, -6999.0, None, 2020-08-24 20:00:00, None, -6999.0
None, 16.9, 16.86, 16.9, 0.1, None, 21.1, -6999.0, None, 2020-08-24 21:00:00, None, -6999.0
None, 16.0, 16.02, 16.0, -0.5, None, 21.1, -6999.0, None, 2020-08-24 22:00:00, None, -6999.0
None, 15.2, 15.21, 15.2, 0.5, None, 21.1, -6999.0, None, 2020-08-24 23:00:00, None, -6999.0
None, 14.1, 14.08, 14.1, 0.0, None, 21.1, -6999.0, None, 2020-08-25 00:00:00, None, -6999.0
None, 13.2, 13.23, 13.3, 0.0, None, 21.1, -6999.0, None, 2020-08-25 01:00:00, None, -6999.0
None, 12.3, 12.33, 12.3, 0.0, None, 21.1, -6999.0, None, 2020-08-25 02:00:00, None, -6999.0
None, 11.8, 11.82, 11.8, 0.0, None, 21.1, -6999.0, None, 2020-08-25 03:00:00, None, -6999.0
None, 11.4, 11.43, 11.4, 0.1, None, 21.1, -6999.0, None, 2020-08-25 04:00:00, None, -6999.0
None, 11.0, 11.04, 11.1, -0.1, None, 21.1, -6999.0, None, 2020-08-25 05:00:00, None, -6999.0
None, 10.6, 10.63, 10.6, 0.0, None, 21.1, -6999.0, None, 2020-08-25 06:00:00, None, -6999.0
None, 10.8, 10.83, 10.4, 0.0, None, 10.8, -6999.0, None, 2020-08-25 07:00:00, None, -6999.0
None, 15.8, 15.75, 10.4, 0.0, None, 15.7, -6999.0, None, 2020-08-25 08:00:00, None, -6999.0
None, 19.9, 19.86, 10.4, 0.1, None, 19.8, -6999.0, None, 2020-08-25 09:00:00, None, -6999.0
None, 22.5, 22.54, 10.4, -0.2, None, 22.5, -6999.0, None, 2020-08-25 10:00:00, None, -6999.0
None, 23.8, 23.79, 10.4, 0.0, None, 23.8, -6999.0, None, 2020-08-25 11:00:00, None, -6999.0
None, 24.3, 24.33, 10.4, 0.0, None, 24.4, -6999.0, None, 2020-08-25 12:00:00, None, -6999.0
None, 24.5, 24.45, 10.4, None, None, 24.4, -6999.0, None, 2020-08-25 13:00:00, None, -6999.0
None, 25.7, 25.72, 10.4, -0.2, None, 25.7, -6999.0, None, 2020-08-25 14:00:00, None, -6999.0
None, 27.6, 27.63, 10.4, 0.6, None, 27.6, -6999.0, None, 2020-08-25 15:00:00, None, -6999.0
None, 26.3, 26.26, 10.4, -0.3, None, 27.6, -6999.0, None, 2020-08-25 16:00:00, None, -6999.0
None, 25.5, 25.45, 10.4, 0.0, None, 27.6, -6999.0, None, 2020-08-25 17:00:00, None, -6999.0
None, 24.6, 24.56, 10.4, 0.0, None, 27.6, -6999.0, None, 2020-08-25 18:00:00, None, -6999.0
None, 22.1, 22.06, 22.1, 0.0, None, 24.6, -6999.0, None, 2020-08-25 19:00:00, None, -6999.0
None, 19.7, 19.69, 19.7, 0.0, None, 24.6, -6999.0, None, 2020-08-25 20:00:00, None, -6999.0
None, 17.7, 17.68, 17.7, -0.5, None, 24.6, -6999.0, None, 2020-08-25 21:00:00, None, -6999.0
None, 16.5, 16.52, 16.5, 0.5, None, 24.6, -6999.0, None, 2020-08-25 22:00:00, None, -6999.0
None, 14.8, 14.84, 14.9, 0.0, None, 24.6, -6999.0, None, 2020-08-25 23:00:00, None, -6999.0
None, 13.5, 13.52, 13.5, 0.0, None, 24.6, -6999.0, None, 2020-08-26 00:00:00, None, -6999.0
None, 12.3, 12.33, 12.4, 0.0, None, 24.6, -6999.0, None, 2020-08-26 01:00:00, None, -6999.0
None, 11.4, 11.43, 11.4, 0.0, None, 24.6, -6999.0, None, 2020-08-26 02:00:00, None, -6999.0
None, 10.7, 10.72, 10.7, 0.0, None, 24.6, -6999.0, None, 2020-08-26 03:00:00, None, -6999.0
None, 10.2, 10.18, 10.2, 0.0, None, 24.6, -6999.0, None, 2020-08-26 04:00:00, None, -6999.0
None, None, 10.26, None, None, None, None, None, None, 2020-08-26 05:00:00, None, None
None, 10.5, 10.54, 9.9, 0.0, None, 24.6, -6999.0, None, 2020-08-26 06:00:00, None, -6999.0
None, 10.4, 10.35, 10.1, 0.0, None, 10.6, -6999.0, None, 2020-08-26 07:00:00, None, -6999.0
None, None, 15.49, None, None, None, None, None, None, 2020-08-26 08:00:00, None, None
None, 19.4, 19.39, 10.1, 0.0, None, 19.3, -6999.0, None, 2020-08-26 09:00:00, None, -6999.0
None, 23.7, 23.66, 10.1, 0.0, None, 23.6, -6999.0, None, 2020-08-26 10:00:00, None, -6999.0
None, 25.9, 25.9, 10.1, 0.0, None, 25.9, -6999.0, None, 2020-08-26 11:00:00, None, -6999.0
None, 27.9, 27.85, 10.1, 0.0, None, 27.8, -6999.0, None, 2020-08-26 12:00:00, None, -6999.0
None, 28.8, 28.79, 10.1, 0.8, None, 28.8, -6999.0, None, 2020-08-26 13:00:00, None, -6999.0
None, 31.0, 30.95, 10.1, 0.2, None, 30.9, -6999.0, None, 2020-08-26 14:00:00, None, -6999.0
None, 33.3, 33.32, 10.1, 0.0, None, 33.3, -6999.0, None, 2020-08-26 15:00:00, None, -6999.0
None, 30.8, 30.75, 10.1, -1.0, None, 33.3, -6999.0, None, 2020-08-26 16:00:00, None, -6999.0
None, 28.8, 28.76, 10.1, 0.0, None, 33.3, -6999.0, None, 2020-08-26 17:00:00, None, -6999.0
None, 27.2, 27.18, 10.1, -0.3, None, 33.3, -6999.0, None, 2020-08-26 18:00:00, None, -6999.0
None, 25.1, 25.09, 25.1, -0.8, None, 27.2, -6999.0, None, 2020-08-26 19:00:00, None, -6999.0
None, 23.0, 22.98, 23.0, 0.0, None, 27.2, -6999.0, None, 2020-08-26 20:00:00, None, -6999.0
None, 21.7, 21.72, 21.7, 0.0, None, 27.2, -6999.0, None, 2020-08-26 21:00:00, None, -6999.0
None, 20.0, 19.95, 20.0, 0.0, None, 27.2, -6999.0, None, 2020-08-26 22:00:00, None, -6999.0
None, 18.4, 18.36, 18.4, 0.3, None, 27.2, -6999.0, None, 2020-08-26 23:00:00, None, -6999.0
None, 17.5, 17.47, 17.5, 0.5, None, 27.2, -6999.0, None, 2020-08-27 00:00:00, None, -6999.0
None, 15.3, 15.3, 15.3, 0.3, None, 27.2, -6999.0, None, 2020-08-27 01:00:00, None, -6999.0
None, 14.8, 14.8, 14.5, 0.0, None, 27.2, -6999.0, None, 2020-08-27 02:00:00, None, -6999.0
None, 14.8, 14.83, 14.5, 0.0, None, 27.2, -6999.0, None, 2020-08-27 03:00:00, None, -6999.0
None, 14.9, 14.88, 14.5, 0.0, None, 27.2, -6999.0, None, 2020-08-27 04:00:00, None, -6999.0
None, 14.7, 14.74, 14.5, 0.0, None, 27.2, -6999.0, None, 2020-08-27 05:00:00, None, -6999.0
None, 14.5, 14.54, 14.5, 0.0, None, 27.2, -6999.0, None, 2020-08-27 06:00:00, None, -6999.0
None, 14.3, 14.27, 13.8, -0.5, None, 14.6, -6999.0, None, 2020-08-27 07:00:00, None, -6999.0
None, 18.0, 17.97, 13.8, 0.5, None, 17.9, -6999.0, None, 2020-08-27 08:00:00, None, -6999.0
None, 20.7, 20.68, 13.8, 0.0, None, 20.7, -6999.0, None, 2020-08-27 09:00:00, None, -6999.0
None, 21.8, 21.75, 13.8, 0.0, None, 21.7, -6999.0, None, 2020-08-27 10:00:00, None, -6999.0
None, 24.9, 24.9, 13.8, None, None, 24.9, -6999.0, None, 2020-08-27 11:00:00, None, -6999.0
None, 27.9, 27.88, 13.8, 0.1, None, 27.9, -6999.0, None, 2020-08-27 12:00:00, None, -6999.0
None, 28.8, 28.76, 13.8, -0.1, None, 28.8, -6999.0, None, 2020-08-27 13:00:00, None, -6999.0
None, 29.4, 29.39, 13.8, 0.1, None, 29.4, -6999.0, None, 2020-08-27 14:00:00, None, -6999.0
None, 31.8, 31.75, 13.8, 0.8, None, 31.7, -6999.0, None, 2020-08-27 15:00:00, None, -6999.0
None, 29.9, 29.9, 13.8, -0.9, None, 31.9, -6999.0, None, 2020-08-27 16:00:00, None, -6999.0
None, 28.3, 28.25, 13.8, -0.2, None, 31.9, -6999.0, None, 2020-08-27 17:00:00, None, -6999.0
None, 27.6, 27.55, 13.8, 0.0, None, 31.9, -6999.0, None, 2020-08-27 18:00:00, None, -6999.0
None, 24.4, 24.36, 24.4, -0.8, None, 27.6, -6999.0, None, 2020-08-27 19:00:00, None, -6999.0
None, 21.4, 21.37, 21.4, 0.0, None, 27.6, -6999.0, None, 2020-08-27 20:00:00, None, -6999.0
None, 19.2, 19.23, 19.3, 0.0, None, 27.6, -6999.0, None, 2020-08-27 21:00:00, None, -6999.0
None, 17.1, 17.14, 17.2, 0.0, None, 27.6, -6999.0, None, 2020-08-27 22:00:00, None, -6999.0
None, 15.2, 15.2, 15.2, 1.0, None, 27.6, -6999.0, None, 2020-08-27 23:00:00, None, -6999.0
None, 13.9, 13.94, 14.0, 0.0, None, 27.6, -6999.0, None, 2020-08-28 00:00:00, None, -6999.0
None, 13.3, 13.33, 13.3, 0.0, None, 27.6, -6999.0, None, 2020-08-28 01:00:00, None, -6999.0
None, 12.4, 12.43, 12.4, 0.0, None, 27.6, -6999.0, None, 2020-08-28 02:00:00, None, -6999.0
None, 11.4, 11.38, 11.4, None, None, 27.6, -6999.0, None, 2020-08-28 03:00:00, None, -6999.0
None, 10.6, 10.58, 10.6, 0.0, None, 27.6, -6999.0, None, 2020-08-28 04:00:00, None, -6999.0
None, 10.0, 9.97, 10.0, 0.0, None, 27.6, -6999.0, None, 2020-08-28 05:00:00, None, -6999.0
None, 9.5, 9.5, 9.5, 0.0, None, 27.6, -6999.0, None, 2020-08-28 06:00:00, None, -6999.0
None, 9.8, 9.83, 9.3, 0.0, None, 9.8, -6999.0, None, 2020-08-28 07:00:00, None, -6999.0
None, 15.3, 15.29, 9.3, 0.0, None, 15.2, -6999.0, None, 2020-08-28 08:00:00, None, -6999.0
None, 19.3, 19.31, 9.3, 0.0, None, 19.3, -6999.0, None, 2020-08-28 09:00:00, None, -6999.0
None, 23.5, 23.49, 9.3, 0.0, None, 23.4, -6999.0, None, 2020-08-28 10:00:00, None, -6999.0
None, 27.4, 27.4, 9.3, None, None, 27.4, -6999.0, None, 2020-08-28 11:00:00, None, -6999.0
None, 30.1, 30.05, 9.3, 0.0, None, 30.1, -6999.0, None, 2020-08-28 12:00:00, None, -6999.0
None, 30.0, 30.02, 9.3, 0.1, None, 30.2, -6999.0, None, 2020-08-28 13:00:00, None, -6999.0
None, 31.3, 31.34, 9.3, 0.8, None, 31.3, -6999.0, None, 2020-08-28 14:00:00, None, -6999.0
None, 33.4, 33.43, 9.3, 0.1, None, 33.4, -6999.0, None, 2020-08-28 15:00:00, None, -6999.0
None, 31.1, 31.08, 9.3, -1.0, None, 33.4, -6999.0, None, 2020-08-28 16:00:00, None, -6999.0
None, 30.1, 30.12, 9.3, 0.0, None, 33.4, -6999.0, None, 2020-08-28 17:00:00, None, -6999.0
None, 28.6, 28.61, 9.3, 0.0, None, 33.4, -6999.0, None, 2020-08-28 18:00:00, None, -6999.0
None, 25.6, 25.57, 25.6, -1.0, None, 28.6, -6999.0, None, 2020-08-28 19:00:00, None, -6999.0
None, 22.2, 22.2, 22.3, 0.0, None, 28.6, -6999.0, None, 2020-08-28 20:00:00, None, -6999.0
None, 19.1, 19.11, 19.2, 0.0, None, 28.6, -6999.0, None, 2020-08-28 21:00:00, None, -6999.0
None, 16.9, 16.86, 16.9, 0.0, None, 28.6, -6999.0, None, 2020-08-28 22:00:00, None, -6999.0
None, 15.2, 15.21, 15.2, 0.5, None, 28.6, -6999.0, None, 2020-08-28 23:00:00, None, -6999.0
None, 13.9, 13.93, 14.0, 0.5, None, 28.6, -6999.0, None, 2020-08-29 00:00:00, None, -6999.0
None, 13.0, 13.03, 13.1, 0.0, None, 28.6, -6999.0, None, 2020-08-29 01:00:00, None, -6999.0
None, 12.3, 12.33, 12.3, 0.0, None, 28.6, -6999.0, None, 2020-08-29 02:00:00, None, -6999.0
None, 12.1, 12.09, 12.1, 0.0, None, 28.6, -6999.0, None, 2020-08-29 03:00:00, None, -6999.0
None, 12.3, 12.28, 12.1, 0.0, None, 28.6, -6999.0, None, 2020-08-29 04:00:00, None, -6999.0
None, 12.6, 12.56, 12.1, 0.0, None, 28.6, -6999.0, None, 2020-08-29 05:00:00, None, -6999.0
None, 12.7, 12.74, 12.1, 0.0, None, 28.6, -6999.0, None, 2020-08-29 06:00:00, None, -6999.0
None, 13.2, 13.19, 12.7, 0.0, None, 13.2, -6999.0, None, 2020-08-29 07:00:00, None, -6999.0
None, 14.7, 14.71, 12.7, 0.0, None, 14.7, -6999.0, None, 2020-08-29 08:00:00, None, -6999.0
None, 17.1, 17.11, 12.7, 0.0, None, 17.1, -6999.0, None, 2020-08-29 09:00:00, None, -6999.0
None, 17.2, 17.16, 12.7, 1.0, None, 17.9, -6999.0, None, 2020-08-29 10:00:00, None, -6999.0
None, 16.9, 16.91, 12.7, 0.0, None, 17.9, -6999.0, None, 2020-08-29 11:00:00, None, -6999.0
None, 19.4, 19.43, 12.7, 0.0, None, 19.4, -6999.0, None, 2020-08-29 12:00:00, None, -6999.0
None, 23.1, 23.1, 12.7, None, None, 23.1, -6999.0, None, 2020-08-29 13:00:00, None, -6999.0
None, 26.4, 26.38, 12.7, -0.1, None, 26.3, -6999.0, None, 2020-08-29 14:00:00, None, -6999.0
None, 26.2, 26.21, 12.7, 0.0, None, 26.8, -6999.0, None, 2020-08-29 15:00:00, None, -6999.0
None, 23.3, 23.27, 12.7, 0.0, None, 26.8, -6999.0, None, 2020-08-29 16:00:00, None, -6999.0
None, 22.5, 22.45, 12.7, 0.0, None, 26.8, -6999.0, None, 2020-08-29 17:00:00, None, -6999.0
None, 21.3, 21.28, 12.7, -0.1, None, 26.8, -6999.0, None, 2020-08-29 18:00:00, None, -6999.0
None, 19.6, 19.63, 19.6, 0.1, None, 21.3, -6999.0, None, 2020-08-29 19:00:00, None, -6999.0
None, 19.3, 19.26, 19.3, 0.0, None, 21.3, -6999.0, None, 2020-08-29 20:00:00, None, -6999.0
None, 16.6, 16.62, 16.7, 0.0, None, 21.3, -6999.0, None, 2020-08-29 21:00:00, None, -6999.0
None, 14.3, 14.31, 14.3, 0.0, None, 21.3, -6999.0, None, 2020-08-29 22:00:00, None, -6999.0
None, 12.8, 12.78, 12.8, 0.0, None, 21.3, -6999.0, None, 2020-08-29 23:00:00, None, -6999.0
None, 11.4, 11.42, 11.4, None, None, 21.3, -6999.0, None, 2020-08-30 00:00:00, None, -6999.0
None, 10.6, 10.61, 10.6, 0.0, None, 21.3, -6999.0, None, 2020-08-30 01:00:00, None, -6999.0
None, 10.5, 10.45, 10.4, 0.0, None, 21.3, -6999.0, None, 2020-08-30 02:00:00, None, -6999.0
None, 10.0, 9.97, 10.0, 0.0, None, 21.3, -6999.0, None, 2020-08-30 03:00:00, None, -6999.0
None, 9.5, 9.49, 9.5, 0.0, None, 21.3, -6999.0, None, 2020-08-30 04:00:00, None, -6999.0
None, 10.0, 9.95, 9.3, 0.0, None, 21.3, -6999.0, None, 2020-08-30 05:00:00, None, -6999.0
None, 9.1, 9.13, 9.2, 0.0, None, 21.3, -6999.0, None, 2020-08-30 06:00:00, None, -6999.0
None, 8.5, 8.48, 8.2, 0.0, None, 9.2, -6999.0, None, 2020-08-30 07:00:00, None, -6999.0
