station_observations
ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, snw_dpth, MAX_TEMP
None, 1069.0, 348.0, None, None, 2020-01-04 10:00:00, 0.0, None, None, None
None, 1070.0, 350.0, None, None, 2020-01-04 11:00:00, -0.1, None, 107.0, None
None, 1071.0, 355.0, None, None, 2020-01-04 12:00:00, -0.7, None, 108.0, None
None, 1071.0, 349.0, None, None, 2020-01-04 13:00:00, -1.4, None, 108.0, None
None, 1071.0, 345.0, None, None, 2020-01-04 14:00:00, -1.7, None, 108.0, None
None, 1071.0, 343.0, None, None, 2020-01-04 15:00:00, -2.0, None, 108.0, None
None, 1071.0, 339.0, None, None, 2020-01-04 16:00:00, -2.2, None, 108.0, None
None, 1071.0, 339.0, None, None, 2020-01-04 17:00:00, -2.1, None, 108.0, None
None, 1071.0, 351.0, None, None, 2020-01-04 18:00:00, -2.1, None, 108.0, None
None, 1072.0, 357.0, None, None, 2020-01-04 19:00:00, -1.5, None, 107.0, None
None, 1072.0, 349.0, None, None, 2020-01-04 20:00:00, -1.7, None, 108.0, None
None, 1072.0, 401.0, None, None, 2020-01-04 21:00:00, -1.7, None, 108.0, None
None, 1073.0, 393.0, None, None, 2020-01-04 22:00:00, -1.8, None, 108.0, None
None, 1074.0, 389.0, None, None, 2020-01-04 23:00:00, -1.9, None, 107.0, None
None, 1077.0, 383.0, None, None, 2020-01-05 00:00:00, -1.9, None, 109.0, None
None, 1078.0, 398.0, None, None, 2020-01-05 01:00:00, -1.6, None, 114.0, None
None, 1081.0, 401.0, None, None, 2020-01-05 02:00:00, -1.4, None, 114.0, None
None, 1082.0, 411.0, None, None, 2020-01-05 03:00:00, -1.6, None, 116.0, None
None, 1083.0, 353.0, None, None, 2020-01-05 04:00:00, -1.9, None, 117.0, None
None, 1087.0, 358.0, None, None, 2020-01-05 05:00:00, -1.2, None, 118.0, None
None, 1089.0, 361.0, None, None, 2020-01-05 06:00:00, -1.2, None, 120.0, None
None, 1093.0, 302.0, None, None, 2020-01-05 07:00:00, -1.2, None, 124.0, None
None, 1095.0, 304.0, None, None, 2020-01-05 08:00:00, -1.0, None, 128.0, None
None, 1097.0, 298.0, None, None, 2020-01-05 09:00:00, -1.0, None, 130.0, None
None, 1099.0, 311.0, None, None, 2020-01-05 10:00:00, -1.2, None, 131.0, None
None, 1102.0, 304.0, None, None, 2020-01-05 11:00:00, -1.1, None, 130.0, None
None, 1104.0, 305.0, None, None, 2020-01-05 12:00:00, -1.0, None, 134.0, None
None, 1106.0, 297.0, None, None, 2020-01-05 13:00:00, -0.9, None, 134.0, None
None, 1108.0, 312.0, None, None, 2020-01-05 14:00:00, -1.0, None, 138.0, None
None, 1110.0, 306.0, None, None, 2020-01-05 15:00:00, -1.2, None, 144.0, None
None, 1112.0, 313.0, None, None, 2020-01-05 16:00:00, -1.2, None, 144.0, None
None, 1114.0, 314.0, None, None, 2020-01-05 17:00:00, -1.2, None, None, None
None, 1117.0, 310.0, None, None, 2020-01-05 18:00:00, -1.0, None, 147.0, None
None, 1120.0, 323.0, None, None, 2020-01-05 19:00:00, -0.9, None, 148.0, None
None, 1124.0, 317.0, None, None, 2020-01-05 20:00:00, -1.1, None, 151.0, None
None, 1126.0, 327.0, None, None, 2020-01-05 21:00:00, -0.3, None, 156.0, None
None, 1130.0, 380.0, None, None, 2020-01-06 00:00:00, -2.9, None, 156.0, None
None, 1130.0, 379.0, None, None, 2020-01-06 01:00:00, -3.5, None, 156.0, None
None, 1130.0, 332.0, None, None, 2020-01-06 02:00:00, -3.3, None, 155.0, None
None, 1130.0, 342.0, None, None, 2020-01-06 03:00:00, -3.3, None, 154.0, None
None, 1130.0, 334.0, None, None, 2020-01-06 04:00:00, -3.0, None, 153.0, None
None, 1130.0, 331.0, None, None, 2020-01-06 05:00:00, -3.0, None, 152.0, None
None, 1131.0, 337.0, None, None, 2020-01-06 06:00:00, -2.7, None, 153.0, None
None, 1131.0, 323.0, None, None, 2020-01-06 07:00:00, -2.7, None, 153.0, None
None, 1132.0, 328.0, None, None, 2020-01-06 08:00:00, -2.8, None, 153.0, None
None, 1132.0, 329.0, None, None, 2020-01-06 09:00:00, -2.8, None, 154.0, None
None, 1134.0, 329.0, None, None, 2020-01-06 10:00:00, -2.7, None, 155.0, None
None, 1135.0, 322.0, None, None, 2020-01-06 11:00:00, -2.7, None, 156.0, None
None, 1137.0, 324.0, None, None, 2020-01-06 12:00:00, -2.8, None, 158.0, None
None, 1138.0, 328.0, None, None, 2020-01-06 13:00:00, -2.9, None, 159.0, None
None, 1139.0, 330.0, None, None, 2020-01-06 14:00:00, -2.9, None, 160.0, None
None, 1140.0, 332.0, None, None, 2020-01-06 15:00:00, -2.8, None, 159.0, None
None, 1141.0, 330.0, None, None, 2020-01-06 16:00:00, -2.7, None, 160.0, None
None, 1142.0, 331.0, None, None, 2020-01-06 17:00:00, -2.4, None, 160.0, None
None, 1143.0, 337.0, None, None, 2020-01-06 18:00:00, -1.6, None, 163.0, None
None, 1144.0, 337.0, None, None, 2020-01-06 19:00:00, -1.2, None, 163.0, None
None, 1146.0, 332.0, None, None, 2020-01-06 20:00:00, -0.5, None, 163.0, None
None, 1148.0, 334.0, None, None, 2020-01-06 21:00:00, 0.2, None, 164.0, None
None, 1151.0, 332.0, None, None, 2020-01-06 22:00:00, 0.1, None, 164.0, None
None, 1154.0, 344.0, None, None, 2020-01-06 23:00:00, 0.5, None, 163.0, None
None, 1155.0, 338.0, None, None, 2020-01-07 00:00:00, 0.1, None, 164.0, None
None, 1156.0, 340.0, None, None, 2020-01-07 01:00:00, 0.0, None, 164.0, None
None, 1157.0, 339.0, None, None, 2020-01-07 02:00:00, 0.1, None, 163.0, None
None, 1157.0, 349.0, None, None, 2020-01-07 03:00:00, 0.1, None, 163.0, None
None, 1158.0, 376.0, None, None, 2020-01-07 04:00:00, 0.1, None, 162.0, None
None, 1158.0, 395.0, None, None, 2020-01-07 05:00:00, 0.2, None, 161.0, None
None, 1160.0, 377.0, None, None, 2020-01-07 06:00:00, 0.2, None, 161.0, None
None, 1160.0, 390.0, None, None, 2020-01-07 07:00:00, 0.3, None, 160.0, None
None, 1167.0, 392.0, None, None, 2020-01-07 08:00:00, 0.5, None, 159.0, None
None, 1172.0, 377.0, None, None, 2020-01-07 09:00:00, 0.3, None, 158.0, None
None, 1175.0, 384.0, None, None, 2020-01-07 10:00:00, 0.1, None, 158.0, None
None, 1180.0, 395.0, None, None, 2020-01-07 11:00:00, 0.2, None, 158.0, None
None, 1186.0, 426.0, None, None, 2020-01-07 12:00:00, 0.4, None, 157.0, None
None, 1191.0, 392.0, None, None, 2020-01-07 13:00:00, 1.7, None, 157.0, None
None, 1196.0, 377.0, None, None, 2020-01-07 14:00:00, 0.9, None, 156.0, None
None, 1202.0, 399.0, None, None, 2020-01-07 15:00:00, 2.1, None, 155.0, None
None, 1209.0, 386.0, None, None, 2020-01-07 16:00:00, 2.5, None, 155.0, None
None, 1218.0, 387.0, None, None, 2020-01-07 17:00:00, 2.9, None, 154.0, None
None, 1228.0, 444.0, None, None, 2020-01-07 18:00:00, 2.8, None, 154.0, None
None, 1235.0, 447.0, None, None, 2020-01-07 19:00:00, 2.8, None, 154.0, None
None, 1241.0, 451.0, None, None, 2020-01-07 20:00:00, 3.0, None, 153.0, None
None, 1248.0, 452.0, None, None, 2020-01-07 21:00:00, 2.4, None, 153.0, None
None, 1255.0, 452.0, None, None, 2020-01-07 22:00:00, 1.3, None, 152.0, None
None, 1263.0, 449.0, None, None, 2020-01-07 23:00:00, 1.7, None, 152.0, None
None, 1268.0, 449.0, None, None, 2020-01-08 00:00:00, 2.3, None, 152.0, None
None, 1277.0, 439.0, None, None, 2020-01-08 01:00:00, 0.9, None, 151.0, None
None, 1285.0, 437.0, None, None, 2020-01-08 02:00:00, 1.5, None, 150.0, None
None, 1289.0, 437.0, None, None, 2020-01-08 03:00:00, 2.0, None, 151.0, None
None, 1295.0, 435.0, None, None, 2020-01-08 04:00:00, 1.0, None, 150.0, None
None, 1298.0, 434.0, None, None, 2020-01-08 05:00:00, 0.5, None, 151.0, None
None, 1300.0, 435.0, None, None, 2020-01-08 06:00:00, 1.1, None, 150.0, None
None, 1303.0, 433.0, None, None, 2020-01-08 07:00:00, 1.2, None, 151.0, None
None, 1304.0, 432.0, None, None, 2020-01-08 08:00:00, 1.0, None, 150.0, None
None, 1305.0, 433.0, None, None, 2020-01-08 09:00:00, 0.6, None, 149.0, None
None, 1306.0, 434.0, None, None, 2020-01-08 10:00:00, 0.3, None, 148.0, None
None, 1306.0, 438.0, None, None, 2020-01-08 11:00:00, -0.3, None, 151.0, None
None, 1307.0, 451.0, None, None, 2020-01-08 12:00:00, -0.8, None, 151.0, None
None, 1307.0, 445.0, None, None, 2020-01-08 13:00:00, -1.4, None, 150.0, None
None, 1307.0, 484.0, None, None, 2020-01-08 14:00:00, -1.8, None, 150.0, None
None, 1306.0, 464.0, None, None, 2020-01-08 15:00:00, -2.2, None, 150.0, None
None, 1307.0, 466.0, None, None, 2020-01-08 16:00:00, -2.5, None, 149.0, None
None, 1307.0, 460.0, None, None, 2020-01-08 17:00:00, -3.0, None, 149.0, None
None, 1307.0, 448.0, None, None, 2020-01-08 18:00:00, -3.5, None, 149.0, None
None, 1307.0, 436.0, None, None, 2020-01-08 19:00:00, -3.2, None, 148.0, None
None, 1307.0, 442.0, None, None, 2020-01-08 20:00:00, -2.7, None, 148.0, None
None, 1307.0, 444.0, None, None, 2020-01-08 21:00:00, -2.8, None, 147.0, None
None, 1307.0, 454.0, None, None, 2020-01-08 22:00:00, -3.0, None, 147.0, None
None, 1307.0, 462.0, None, None, 2020-01-08 23:00:00, -3.4, None, 146.0, None
None, 1308.0, 461.0, None, None, 2020-01-09 00:00:00, -4.1, None, 148.0, None
None, 1308.0, 459.0, None, None, 2020-01-09 01:00:00, -4.6, None, 146.0, None
None, 1308.0, 456.0, None, None, 2020-01-09 02:00:00, -4.8, None, 149.0, None
None, 1308.0, 455.0, None, None, 2020-01-09 03:00:00, -5.0, None, 149.0, None
None, 1308.0, 456.0, None, None, 2020-01-09 04:00:00, -5.6, None, 149.0, None
None, 1308.0, 456.0, None, None, 2020-01-09 05:00:00, -6.9, None, 148.0, None
None, 1308.0, 458.0, None, None, 2020-01-09 06:00:00, -7.9, None, 148.0, None
None, 1308.0, 458.0, None, None, 2020-01-09 07:00:00, -7.6, None, 148.0, None
None, 1308.0, 456.0, None, None, 2020-01-09 08:00:00, -6.8, None, 149.0, None
None, 1308.0, 457.0, None, None, 2020-01-09 09:00:00, -6.3, None, 148.0, None
None, 1308.0, 455.0, None, None, 2020-01-09 10:00:00, -6.4, None, 148.0, None
None, 1308.0, 454.0, None, None, 2020-01-09 11:00:00, -5.6, None, 148.0, None
None, 1308.0, 451.0, None, None, 2020-01-09 12:00:00, -5.2, None, 148.0, None
None, 1308.0, 448.0, None, None, 2020-01-09 13:00:00, -5.0, None, 145.0, None
None, 1308.0, 448.0, None, None, 2020-01-09 14:00:00, -4.9, None, 144.0, None
None, 1308.0, 449.0, None, None, 2020-01-09 15:00:00, -4.9, None, 146.0, None
None, 1308.0, 448.0, None, None, 2020-01-09 16:00:00, -5.0, None, 146.0, None
None, 1308.0, 448.0, None, None, 2020-01-09 17:00:00, -6.2, None, 143.0, None
None, 1308.0, 449.0, None, None, 2020-01-09 18:00:00, -3.9, None, 141.0, None
None, 1308.0, 452.0, None, None, 2020-01-09 19:00:00, -2.5, None, 144.0, None
None, 1309.0, 454.0, None, None, 2020-01-09 20:00:00, 0.4, None, 143.0, None
None, 1309.0, 453.0, None, None, 2020-01-09 21:00:00, -1.9, None, 145.0, None
None, 1309.0, 452.0, None, None, 2020-01-09 22:00:00, -2.5, None, 145.0, None
None, 1309.0, 452.0, None, None, 2020-01-09 23:00:00, -3.1, None, 145.0, None
None, 1309.0, 451.0, None, None, 2020-01-10 00:00:00, -4.0, None, 146.0, None
None, 1309.0, 448.0, None, None, 2020-01-10 01:00:00, -4.4, None, 146.0, None
None, 1309.0, 452.0, None, None, 2020-01-10 02:00:00, -4.7, None, 146.0, None
None, 1309.0, 447.0, None, None, 2020-01-10 03:00:00, -4.7, None, 146.0, None
None, 1309.0, 440.0, None, None, 2020-01-10 04:00:00, -4.8, None, 146.0, None
None, 1309.0, 441.0, None, None, 2020-01-10 05:00:00, -4.7, None, 146.0, None
None, 1309.0, 440.0, None, None, 2020-01-10 06:00:00, -4.7, None, 146.0, None
None, 1309.0, 440.0, None, None, 2020-01-10 07:00:00, -4.5, None, 147.0, None
None, 1313.0, 441.0, None, None, 2020-01-10 08:00:00, -4.6, None, 147.0, None
None, 1315.0, 442.0, None, None, 2020-01-10 09:00:00, -4.9, None, 153.0, None
None, 1316.0, 451.0, None, None, 2020-01-10 10:00:00, -5.0, None, 154.0, None
None, 1316.0, 451.0, None, None, 2020-01-10 11:00:00, -4.8, None, 155.0, None
None, 1318.0, 451.0, None, None, 2020-01-10 12:00:00, -4.9, None, 156.0, None
None, 1320.0, 452.0, None, None, 2020-01-10 13:00:00, -5.1, None, 158.0, None
None, 1322.0, 454.0, None, None, 2020-01-10 14:00:00, -4.9, None, 160.0, None
None, 1323.0, 455.0, None, None, 2020-01-10 15:00:00, -4.2, None, 161.0, None
None, 1325.0, 456.0, None, None, 2020-01-10 16:00:00, -4.1, None, 162.0, None
None, 1327.0, 448.0, None, None, 2020-01-10 17:00:00, -3.6, None, 161.0, None
None, 1329.0, 448.0, None, None, 2020-01-10 18:00:00, -3.2, None, 164.0, None
None, 1334.0, 453.0, None, None, 2020-01-10 19:00:00, -2.7, None, 168.0, None
None, 1339.0, 457.0, None, None, 2020-01-10 20:00:00, -2.1, None, 171.0, None
None, 1340.0, 459.0, None, None, 2020-01-10 21:00:00, -1.4, None, 172.0, None
None, 1341.0, 460.0, None, None, 2020-01-10 22:00:00, -1.0, None, 173.0, None
None, 1342.0, 461.0, None, None, 2020-01-10 23:00:00, -1.2, None, 172.0, None
None, 1344.0, 462.0, None, None, 2020-01-11 00:00:00, -1.9, None, 174.0, None
None, 1344.0, 461.0, None, None, 2020-01-11 01:00:00, -2.2, None, 174.0, None
None, 1345.0, 462.0, None, None, 2020-01-11 02:00:00, -2.3, None, 170.0, None
None, 1347.0, 466.0, None, None, 2020-01-11 03:00:00, -2.3, None, 174.0, None
None, 1349.0, 467.0, None, None, 2020-01-11 04:00:00, -1.8, None, 178.0, None
None, 1352.0, 466.0, None, None, 2020-01-11 05:00:00, -1.5, None, 181.0, None
None, 1355.0, 468.0, None, None, 2020-01-11 06:00:00, -1.2, None, 185.0, None
None, 1358.0, 472.0, None, None, 2020-01-11 07:00:00, -1.3, None, 184.0, None
None, 1360.0, 473.0, None, None, 2020-01-11 08:00:00, -1.3, None, 186.0, None
None, 1362.0, 471.0, None, None, 2020-01-11 09:00:00, -1.4, None, 193.0, None
None, 1364.0, 467.0, None, None, 2020-01-11 10:00:00, -1.4, None, 192.0, None
None, 1365.0, 468.0, None, None, 2020-01-11 11:00:00, -1.4, None, 194.0, None
None, 1366.0, 473.0, None, None, 2020-01-11 12:00:00, -1.5, None, 189.0, None
None, 1366.0, 472.0, None, None, 2020-01-11 13:00:00, -1.5, None, 194.0, None
None, 1366.0, 472.0, None, None, 2020-01-11 14:00:00, -1.5, None, 194.0, None
None, 1366.0, 474.0, None, None, 2020-01-11 15:00:00, -1.6, None, 194.0, None
None, 1366.0, 476.0, None, None, 2020-01-11 16:00:00, -1.5, None, 194.0, None
None, 1367.0, 478.0, None, None, 2020-01-11 17:00:00, -1.3, None, 192.0, None
None, 1367.0, 474.0, None, None, 2020-01-11 18:00:00, -0.6, None, 193.0, None
None, 1367.0, 473.0, None, None, 2020-01-11 19:00:00, -0.1, None, 192.0, None
None, 1369.0, 473.0, None, None, 2020-01-11 20:00:00, 0.2, None, 191.0, None
None, 1369.0, 474.0, None, None, 2020-01-11 21:00:00, -0.1, None, 191.0, None
None, 1370.0, 473.0, None, None, 2020-01-11 22:00:00, -0.5, None, 192.0, None
None, 1370.0, 473.0, None, None, 2020-01-11 23:00:00, -1.3, None, 192.0, None
None, 1370.0, 472.0, None, None, 2020-01-12 00:00:00, -2.4, None, 192.0, None
None, 1370.0, 469.0, None, None, 2020-01-12 01:00:00, -3.2, None, 192.0, None
None, 1370.0, 471.0, None, None, 2020-01-12 02:00:00, -3.6, None, 192.0, None
None, 1370.0, 469.0, None, None, 2020-01-12 03:00:00, -3.9, None, 192.0, None
None, 1370.0, 469.0, None, None, 2020-01-12 04:00:00, -4.5, None, 192.0, None
None, 1372.0, 470.0, None, None, 2020-01-12 05:00:00, -4.7, None, 192.0, None
None, 1372.0, 473.0, None, None, 2020-01-12 06:00:00, -4.6, None, 192.0, None
None, 1372.0, 472.0, None, None, 2020-01-12 07:00:00, -4.6, None, 192.0, None
None, 1374.0, 478.0, None, None, 2020-01-12 08:00:00, -4.7, None, 194.0, None
None, 1374.0, 473.0, None, None, 2020-01-12 09:00:00, -4.7, None, 194.0, None
None, 1398.0, 486.0, None, None, 2020-01-12 19:00:00, -2.6, None, 214.0, None
None, 1403.0, 488.0, None, None, 2020-01-12 20:00:00, -1.4, None, 214.0, None
None, 1404.0, 486.0, None, None, 2020-01-12 21:00:00, -0.5, None, 218.0, None
None, 1405.0, 488.0, None, None, 2020-01-12 22:00:00, -1.6, None, 220.0, None
None, 1406.0, 491.0, None, None, 2020-01-12 23:00:00, -1.5, None, 219.0, None
None, 1407.0, 492.0, None, None, 2020-01-13 00:00:00, -1.7, None, 219.0, None
None, 1407.0, 493.0, None, None, 2020-01-13 01:00:00, -3.2, None, 219.0, None
None, 1408.0, 493.0, None, None, 2020-01-13 02:00:00, -5.5, None, 218.0, None
None, 1410.0, 492.0, None, None, 2020-01-13 03:00:00, -7.3, None, 226.0, None
None, 1412.0, 498.0, None, None, 2020-01-13 04:00:00, -8.5, None, 225.0, None
None, 1413.0, 497.0, None, None, 2020-01-13 05:00:00, -9.4, None, 226.0, None
None, 1414.0, 499.0, None, None, 2020-01-13 06:00:00, -9.9, None, 225.0, None
None, 1415.0, 498.0, None, None, 2020-01-13 07:00:00, -10.0, None, 223.0, None
None, 1415.0, 497.0, None, None, 2020-01-13 08:00:00, -10.1, None, 224.0, None
None, 1415.0, 498.0, None, None, 2020-01-13 09:00:00, -10.4, None, 225.0, None
None, 1415.0, 499.0, None, None, 2020-01-13 10:00:00, -10.6, None, 223.0, None
None, 1416.0, 499.0, None, None, 2020-01-13 11:00:00, -10.8, None, 222.0, None
None, 1416.0, 498.0, None, None, 2020-01-13 12:00:00, -11.0, None, 222.0, None
None, 1416.0, 498.0, None, None, 2020-01-13 13:00:00, -11.3, None, 221.0, None
None, 1418.0, 497.0, None, None, 2020-01-13 14:00:00, -11.7, None, 220.0, None
None, 1419.0, 497.0, None, None, 2020-01-13 15:00:00, -12.3, None, 219.0, None
None, 1420.0, 497.0, None, None, 2020-01-13 16:00:00, -12.4, None, 219.0, None
None, 1418.0, 498.0, None, None, 2020-01-13 17:00:00, -11.8, None, 218.0, None
None, 1417.0, 498.0, None, None, 2020-01-13 18:00:00, -11.1, None, 217.0, None
None, 1417.0, 499.0, None, None, 2020-01-13 19:00:00, -10.3, None, 217.0, None
None, 1415.0, 497.0, None, None, 2020-01-13 20:00:00, -7.7, None, 214.0, None
None, 1414.0, 494.0, None, None, 2020-01-13 21:00:00, -6.7, None, 214.0, None
None, 1415.0, 498.0, None, None, 2020-01-13 22:00:00, -9.0, None, 214.0, None
None, 1415.0, 495.0, None, None, 2020-01-13 23:00:00, -9.3, None, 214.0, None
None, 1417.0, 498.0, None, None, 2020-01-14 00:00:00, -10.6, None, 215.0, None
None, 1419.0, 497.0, None, None, 2020-01-14 01:00:00, -10.8, None, 214.0, None
None, 1419.0, 497.0, None, None, 2020-01-14 02:00:00, -10.7, None, 214.0, None
None, 1418.0, 496.0, None, None, 2020-01-14 03:00:00, -11.2, None, 214.0, None
None, 1418.0, 496.0, None, None, 2020-01-14 04:00:00, -11.3, None, 213.0, None
None, 1418.0, 494.0, None, None, 2020-01-14 05:00:00, -11.5, None, 213.0, None
None, 1419.0, 493.0, None, None, 2020-01-14 06:00:00, -11.6, None, 213.0, None
