YEAR,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2018.0,0.0,50.1212,-123.3971
2018.0,0.0,50.1218,-123.3982
2018.0,0.0,50.1233,-123.3978
2018.0,0.0,49.6159,-123.1803
2018.0,0.0,49.6139,-123.1793
2018.0,0.0,50.2422,-122.4882
2018.0,0.0,50.2422,-122.4882
2018.0,0.0,2018,50.2427
2018.0,0.0,50.2313,-122.9008
2018.0,0.0,50.2994,-122.6334
2018.0,2.0,50.0795,-122.5035
2018.0,0.0,50.1458,-122.4908
2018.0,0.0,2018,50.1862
2018.0,0.009,50.1548,-122.9241
2018.0,0.0,50.1679,-122.8755
2018.0,0.45,50.0648,-122.43
2018.0,1.4,49.9821,-122.3298
2018.0,0.9,49.7729,-122.2486
2018.0,37.0,49.6372,-122.5905
2018.0,95.0,49.6389,-122.5788
2018.0,0.0,49.4833,-123.7981
2018.0,0.0,49.5137,-123.8158
2018.0,0.0,49.5276,-123.8395
2018.0,0.009,49.5307,-123.8697
2018.0,0.0,49.5161,-123.8727
2018.0,0.009,49.5241,-123.8956
2018.0,0.009,49.5699,-123.2016
2018.0,0.009,49.7568,-124.1218
2018.0,0.0,49.5836,-123.2981
2018.0,0.0,49.7253,-123.1025
2018.0,0.0,50.1629,-123.3809
2018.0,1.4,50.1749,-123.404
2018.0,0.01,50,-124.2033
2018.0,0.0,50.0932,-123.364
2018.0,0.009,50.0626,-123.3317
2018.0,0.009,52.8155,-119.3385
2018.0,0.009,50.0647,-123.0371
2018.0,0.009,50.0658,-123.1052
2018.0,0.0,50.1133,-123.3872
2018.0,0.0,50.1162,-123.3915
2018.0,0.009,49.9656,-123.161
2018.0,0.0,49.9426,-123.3078
2018.0,0.0,49.9429,-123.3071
2018.0,0.0,49.9488,-123.293
2018.0,0.009,49.971,-123.2628
2018.0,0.0,2018,49.9113
2018.0,0.0,49.9109,-123.322
2018.0,0.0,49.8764,-123.1771
2018.0,0.0,49.8872,-123.1799
2018.0,0.0,49.8874,-123.18
2018.0,0.0,49.8874,-123.18
2018.0,0.0,49.7972,-123.1067
2018.0,0.0,49.8046,-123.0627
2018.0,0.012,49.6552,-123.1963
2018.0,45.3,52.813,-119.352
2018.0,1.7,55.3289,-121.6075
2018.0,0.8,52.7445,-119.3212
2018.0,0.009,49.6353,-121.3888
2018.0,0.0,49.507,-121.1985
2018.0,0.0,49.5567,-121.1903
2018.0,0.0,49.4791,-121.2798
2018.0,0.2,49.5009,-121.2477
2018.0,0.3,49.4519,-121.2633
2018.0,0.0,49.4377,-121.283
2018.0,0.0,49.4469,-121.2712
2018.0,0.009,49.4302,-121.2004
2018.0,0.0,49.4256,-121.31
2018.0,0.0,49.1287,-121.6161
2018.0,0.0,49.1604,-121.6708
2018.0,0.0,49.1115,-121.6282
2018.0,0.0,49.1156,-121.6219
2018.0,0.009,49.0974,-121.64
2018.0,0.0,49.1032,-121.6383
2018.0,0.0,49.1025,-121.6527
2018.0,0.0,49.0879,-121.6901
2018.0,0.0,49.0898,-121.6905
2018.0,0.0,49.0866,-121.6938
2018.0,0.0,49.0853,-121.7548
2018.0,0.009,49.0813,-121.697
2018.0,0.0,49.083,-121.7091
2018.0,0.0,49.0366,-121.7621
2018.0,0.0,49.0747,-121.7358
2018.0,0.6,49.6628,-121.4207
2018.0,0.1,49.3163,-121.2744
2018.0,410.6,49.6921,-121.5444
2018.0,0.0,49.1223,-121.6044
2018.0,0.009,49.4953,-120.7128
2018.0,0.009,49.6408,-120.5528
2018.0,16.4,49.6198,-120.6728
2018.0,14.5,49.2369,-120.3486
2018.0,0.0,49.321,-120.508
2018.0,0.009,49.348,-120.5807
2018.0,0.0,49.6706,-121.0145
2018.0,0.0,49.6236,-121.0352
2018.0,0.1,49.6391,-121.0044
2018.0,0.0,49.5903,-121.1669
2018.0,5949.0,49.1431,-121.186
2018.0,0.009,49.1676,-121.1625
2018.0,0.0,49.133,-121.1689
2018.0,16.0,49.1751,-121.3326
2018.0,0.009,49.1221,-121.3183
2018.0,0.009,49.0623,-121.4271
2018.0,0.0,49.0608,-121.3906
2018.0,0.1,49.0946,-121.4786
2018.0,0.0,49.0937,-121.4524
2018.0,0.0,49.0938,-121.4524
2018.0,0.0,49.0902,-121.519
2018.0,0.0,49.0968,-121.5611
2018.0,0.0,49.0979,-121.5528
2018.0,0.0,2018,49.103
2018.0,0.0,49.1212,-121.6055
2018.0,0.0,49.1028,-121.6248
2018.0,0.0,49.3792,-121.3351
2018.0,0.0,2018,49.3529
2018.0,0.0,2018,49.3635
2018.0,0.0,49.6009,-121.8261
2018.0,0.0,49.5777,-121.826
2018.0,0.0,49.5776,-121.8499
2018.0,0.0,49.5896,-121.9293
2018.0,0.0,49.5954,-121.9284
2018.0,0.0,49.5951,-121.9297
2018.0,0.0,49.5953,-121.9294
2018.0,0.0,49.5955,-121.9293
2018.0,0.0,49.6343,-121.9745
2018.0,0.04,2018,49.0742
2018.0,0.0,2018,49.229
2018.0,0.0,49.2285,-121.8453
2018.0,0.04,49.3413,-121.8623
2018.0,0.95,49.3708,-121.8512
2018.0,30.0,49.276,-121.9199
2018.0,4.5,49.2803,-121.919
2018.0,1.5,49.2826,-121.9123
2018.0,0.0,49.2538,-121.9545
2018.0,2.0,49.2349,-121.9977
2018.0,0.0,49.2804,-122.2279
2018.0,0.0,49.3057,-122.242
2018.0,0.009,49.0841,-121.8173
2018.0,0.0,49.0851,-121.8168
2018.0,0.04,49.0847,-121.8163
2018.0,0.1,49.086,-121.816
2018.0,0.0,49.6065,-121.8226
2018.0,0.0,49.6034,-121.8252
2018.0,0.0,49.5717,-121.8136
2018.0,0.0,49.65,-121.63
2018.0,0.0,49.2186,-121.3812
2018.0,0.0,49.2188,-121.3811
2018.0,0.0,49.2281,-121.3827
2018.0,0.0,49.2304,-121.3836
2018.0,0.0,49.2697,-121.3965
2018.0,0.009,2018,49.3674
2018.0,0.0,49.2376,-121.3863
2018.0,0.009,49.25,-121.423
2018.0,0.0,49.2634,-121.397
2018.0,0.0,49.2634,-121.397
2018.0,0.0,49.2634,-121.397
2018.0,0.04,2018,49.3636
2018.0,0.009,49.467,-120.6918
2018.0,0.0,49.3609,-121.4705
2018.0,0.0,49.3422,-121.469
2018.0,0.0,49.2317,-121.604
2018.0,0.0,49.222,-121.6043
2018.0,0.0,49.2227,-121.6037
2018.0,0.0,49.2378,-121.6036
2018.0,0.0,49.3123,-121.6756
2018.0,427.0,49.3148,-121.6702
2018.0,0.0,49.3205,-121.6569
2018.0,0.0,49.3838,-121.3587
2018.0,0.4,49.3966,-121.4082
2018.0,0.0,49.6862,-121.7428
2018.0,0.0,49.5735,-121.7428
2018.0,0.0,49.3423,-121.4691
2018.0,0.009,49.5261,-120.5524
2018.0,0.64,49.5417,-120.7001
2018.0,0.009,49.4852,-120.5788
2018.0,0.2,49.6363,-119.5575
2018.0,0.4,49.6312,-119.5791
2018.0,3.5,49.8321,-119.5904
2018.0,99.8,49.6718,-119.6197
2018.0,58.4,49.6861,-119.6479
2018.0,0.009,49.8738,-119.6498
2018.0,0.0,49.8739,-119.6498
2018.0,0.009,49.8769,-119.6471
2018.0,0.009,49.8526,-119.7153
2018.0,0.009,49.8667,-119.683
2018.0,0.009,49.8682,-119.6953
2018.0,0.0,49.8715,-119.704
2018.0,0.009,49.8765,-119.7085
2018.0,0.1,49.8817,-119.6583
2018.0,1370.3,49.7537,-119.6889
2018.0,0.0,49.8216,-119.7082
2018.0,15.5,49.8229,-119.6946
2018.0,0.009,49.8172,-119.6856
2018.0,0.0,49.6452,-119.7114
2018.0,1790.0,49.7135,-119.7646
2018.0,0.0,49.7135,-119.7646
2018.0,0.0,49.7437,-119.7142
2018.0,0.0,49.8159,-119.7626
2018.0,0.009,49.7694,-119.763
2018.0,0.009,49.826,-119.7862
2018.0,0.009,49.6589,-119.6014
2018.0,7.5,49.6487,-119.6058
2018.0,0.009,49.6806,-119.5614
2018.0,0.009,49.7894,-119.4957
2018.0,0.2,49.7214,-119.8695
2018.0,0.009,49.7127,-119.8688
2018.0,0.009,49.8033,-119.9943
2018.0,0.009,49.815,-119.9872
2018.0,0.3,49.9809,-119.9553
2018.0,0.009,49.854,-120.0452
2018.0,0.009,49.8859,-120.0313
2018.0,0.009,49.7511,-120.0631
2018.0,0.009,49.7666,-120.0905
2018.0,0.009,49.8074,-120.0585
2018.0,0.0,49.907,-120.0918
2018.0,0.009,49.9714,-120.1344
2018.0,6.0,49.7357,-119.7865
2018.0,2.54,49.8546,-120.1466
2018.0,0.009,49.8029,-120.4316
2018.0,0.009,49.8341,-119.35
2018.0,0.9,49.8083,-119.0989
2018.0,0.009,49.7824,-119.0931
2018.0,0.009,49.8075,-119.3747
2018.0,0.009,49.7773,-119.4557
2018.0,0.009,49.777,-119.4556
2018.0,0.009,49.7771,-119.4555
2018.0,0.009,49.7483,-119.0893
2018.0,0.009,49.7881,-119.4755
2018.0,0.009,49.6428,-119.0635
2018.0,0.009,49.6107,-119.0807
2018.0,0.1,49.7152,-120.2172
2018.0,0.25,49.0831,-121.8101
2018.0,0.009,49.7016,-119.7823
2018.0,0.009,49.83,-119.8373
2018.0,0.0,49.38,-120.1503
2018.0,0.2,49.4022,-120.1294
2018.0,0.009,49.3146,-120.1992
2018.0,0.009,49.3151,-120.1984
2018.0,19226.0,49.0846,-119.8695
2018.0,0.009,49.1547,-119.968
2018.0,0.6,49.1686,-119.9478
2018.0,0.5,49.1528,-119.9477
2018.0,2.0,49.1287,-120.0133
2018.0,1380.0,49.2539,-119.909
2018.0,3.0,49.2243,-120.0122
2018.0,0.0,49.2197,-120.0174
2018.0,0.36,49.2404,-120.0529
2018.0,0.009,49.1873,-120.1992
2018.0,44.4,49.1263,-120.151
2018.0,0.0,49.4319,-120.3854
2018.0,0.6,49.1459,-120.4492
2018.0,0.1,49.1616,-120.4438
2018.0,60.0,49.1913,-120.4148
2018.0,13626.0,49.1829,-120.3105
2018.0,0.009,49.1101,-120.6562
2018.0,0.0,49.1518,-120.6788
2018.0,2372.0,49.1286,-120.3662
2018.0,0.0,49.4528,-120.5877
2018.0,0.009,49.4744,-120.5643
2018.0,0.009,49.3827,-120.1683
2018.0,0.009,49.3492,-120.0795
2018.0,0.009,49.3787,-120.1122
2018.0,0.009,49.3255,-120.0725
2018.0,23.0,49.7613,-119.7995
2018.0,0.1,49.3693,-119.6755
2018.0,1.9,49.2046,-119.7413
2018.0,2.0,49.117,-119.7287
2018.0,0.3,49.1138,-119.7285
2018.0,10.0,49.0695,-119.7269
2018.0,0.009,49.0798,-119.7234
2018.0,0.0,49.0361,-119.715
2018.0,0.0,49.029,-119.7139
2018.0,150.0,49.0124,-119.8204
2018.0,0.3,49.5533,-119.7815
2018.0,118.5,49.563,-119.7474
2018.0,5.5,49.6809,-119.8279
2018.0,0.4,49.4741,-119.7303
2018.0,0.62,49.4221,-119.7098
2018.0,0.009,49.3558,-119.7074
2018.0,0.009,49.2839,-119.8424
2018.0,0.1,49.6046,-120.0857
2018.0,4.7,49.6262,-119.911
2018.0,0.009,49.401,-119.8983
2018.0,0.009,49.5267,-119.9702
2018.0,0.009,49.3342,-120.0373
2018.0,0.009,49.3352,-120.0257
2018.0,0.009,49.293,-120.0267
2018.0,0.0,49.3148,-120.0325
2018.0,1.17,2018,49.3189
2018.0,0.009,49.4093,-119.7023
2018.0,0.53,52.7586,-119.3266
2018.0,0.01,49.1413,-121.8098
2018.0,0.0,49.0714,-121.838
2018.0,0.0,50.654,-122.1245
2018.0,0.009,50.6136,-122.1054
2018.0,0.0,50.9288,-121.475
2018.0,0.009,50.7999,-121.6044
2018.0,0.009,50.8014,-121.6026
2018.0,0.0,50.9297,-121.6242
2018.0,0.009,50.7657,-121.8178
2018.0,0.5,50.7498,-121.8922
2018.0,0.009,50.745,-121.8654
2018.0,0.009,50.7799,-121.9481
2018.0,0.009,50.2297,-121.5803
2018.0,0.1,50.2285,-121.5796
2018.0,0.009,50.2286,-121.5789
2018.0,0.2,50.2288,-121.5788
2018.0,0.4,50.2113,-121.6689
2018.0,0.009,50.1906,-121.5754
2018.0,0.009,50.1548,-121.5874
2018.0,0.0,50.0862,-121.6341
2018.0,0.009,50.0651,-121.5897
2018.0,0.009,50.0653,-121.5894
2018.0,0.0,49.9508,-121.6845
2018.0,0.0,49.9296,-121.9765
2018.0,0.0,49.7358,-121.7926
2018.0,0.009,55.7459,-120.0653
2018.0,27.0,55.6708,-120.1395
2018.0,0.009,50.6567,-121.8051
2018.0,1.34,55.5265,-120.003
2018.0,15.0,50.3311,-121.7064
2018.0,17.8,50.2427,-121.5835
2018.0,0.0,50.0321,-121.5345
2018.0,0.93,50.0561,-121.5438
2018.0,0.0,49.9598,-121.4784
2018.0,17.6,49.9604,-121.3493
2018.0,0.0,49.9118,-121.4569
2018.0,1.0,2018,49.8611
2018.0,281.7,49.7387,-121.2168
2018.0,2432.0,49.7773,-121.1585
2018.0,0.05,49.7845,-121.4489
2018.0,0.0,49.8319,-121.4816
2018.0,0.0,50.2323,-121.0652
2018.0,3.4,50.2256,-121.047
2018.0,0.009,50.3015,-121.147
2018.0,0.009,50.2632,-121.4064
2018.0,0.009,50.2682,-121.4018
2018.0,0.009,50.3792,-121.3979
2018.0,2.08,50.3334,-121.4209
2018.0,0.009,50.3349,-121.3979
2018.0,0.009,50.255,-121.4455
2018.0,0.009,50.2474,-121.4993
2018.0,1.4,50.3173,-121.4153
2018.0,0.009,50.445,-121.6314
2018.0,0.0,50.4488,-121.6693
2018.0,0.009,50.5126,-121.7498
2018.0,0.009,50.253,-121.5679
2018.0,0.009,50.2452,-121.5904
2018.0,0.009,55.7233,-120.3021
2018.0,0.009,55.7068,-120.4244
2018.0,0.009,55.5633,-120.6665
2018.0,3.7,52.8019,-118.5663
2018.0,0.0,52.8601,-118.6342
2018.0,0.009,52.7037,-118.955
2018.0,0.5,52.6079,-119.0981
2018.0,0.0,52.6517,-119.16
2018.0,0.009,52.6517,-119.16
2018.0,0.009,52.7073,-119.1205
2018.0,0.009,52.7233,-119.1334
2018.0,0.0,52.7442,-119.1488
2018.0,0.009,52.745,-119.1496
2018.0,700.0,52.7728,-119.0516
2018.0,0.1,52.7762,-119.0586
2018.0,0.2,52.7768,-119.0494
2018.0,0.009,52.7409,-119.1973
2018.0,0.0,52.741,-119.197
2018.0,0.009,52.8049,-119.245
2018.0,0.009,52.8207,-119.2416
2018.0,0.0,52.799,-119.2226
2018.0,0.12,52.8181,-119.1553
2018.0,0.009,52.8169,-119.1478
2018.0,60.0,52.8252,-119.1585
2018.0,0.009,52.7079,-119.2767
2018.0,0.009,52.8462,-119.2876
2018.0,0.009,52.7481,-119.3121
2018.0,0.5,52.8696,-119.2979
2018.0,32.3,52.721,-118.5648
2018.0,0.009,52.9766,-119.4141
2018.0,0.009,52.9709,-119.4228
2018.0,0.0,52.9785,-119.3201
2018.0,0.0,55.7658,-121.0264
2018.0,0.009,55.7844,-120.9754
2018.0,2.3,55.7206,-121.2157
2018.0,0.009,55.7335,-121.2055
2018.0,0.2,55.8035,-121.4681
2018.0,0.0,55.7123,-121.3914
2018.0,0.009,55.615,-121.5733
2018.0,0.0,55.657,-121.4692
2018.0,0.009,55.4265,-121.5857
2018.0,0.009,55.4329,-121.576
2018.0,0.7,55.6643,-121.6118
2018.0,15.0,55.7012,-121.5982
2018.0,0.33,50.0316,-121.5382
2018.0,0.0,55.8254,-121.5977
2018.0,0.0,55.2596,-121.3856
2018.0,0.4,55.3288,-121.4755
2018.0,0.009,55.3182,-121.6191
2018.0,0.009,55.3303,-121.6484
2018.0,0.0,55.1508,-120.9251
2018.0,0.0,55.1188,-121.0036
2018.0,45.0,55.0482,-121.5743
2018.0,0.0,54.9946,-120.9915
2018.0,0.009,55.0533,-121.5559
2018.0,0.0,53.0229,-119.268
2018.0,0.009,53.0258,-119.2623
2018.0,0.0,53.0343,-119.2283
2018.0,0.009,55.7974,-121.4937
2018.0,0.0,50.0639,-121.4998
2018.0,0.0,50.131,-121.564
2018.0,0.009,50.8929,-121.4068
2018.0,0.009,50.0438,-120.6024
2018.0,0.009,49.9558,-120.6238
2018.0,0.009,49.987,-120.6092
2018.0,0.009,49.8797,-120.5921
2018.0,0.009,49.8606,-120.5701
2018.0,0.009,49.8902,-120.5404
2018.0,0.009,50.2384,-120.7206
2018.0,0.009,50.1814,-120.5784
2018.0,0.009,50.2353,-120.5658
2018.0,0.0,50.1912,-120.6914
2018.0,0.009,50.1641,-120.662
2018.0,0.009,50.0973,-120.5954
2018.0,0.3,50.4703,-120.5793
2018.0,0.009,50.3604,-120.7865
2018.0,0.009,50.6163,-120.4789
2018.0,0.009,50.5454,-120.6906
2018.0,0.0,50.8805,-120.7759
2018.0,0.0,50.8358,-120.6112
2018.0,0.009,50.7322,-120.6923
2018.0,0.009,50.7546,-120.6657
2018.0,0.009,50.7207,-120.661
2018.0,0.0,50.7172,-120.613
2018.0,0.009,49.9213,-120.9572
2018.0,0.9,49.9069,-120.9104
2018.0,0.009,49.9234,-120.9148
2018.0,0.009,50.6663,-120.5598
2018.0,0.1,50.6926,-120.5835
2018.0,0.009,50.6958,-120.5957
2018.0,1.8,50.7291,-120.5263
2018.0,0.0,49.0527,-121.8235
2018.0,0.0,49.0812,-121.92
2018.0,0.0,49.0813,-121.9197
2018.0,0.0,49.0574,-121.9648
2018.0,0.009,49.0605,-121.9626
2018.0,0.0,49.0511,-122.0347
2018.0,0.0,49.5229,-121.7663
2018.0,0.0,49.5367,-121.762
2018.0,0.0,2018,49.5366
2018.0,0.009,49.4912,-121.7625
2018.0,0.0,49.5363,-121.7546
2018.0,0.0,49.5195,-121.7674
2018.0,0.1,49.8841,-120.9034
2018.0,0.0,49.4404,-121.7809
2018.0,0.0,49.4394,-121.7775
2018.0,0.0,49.424,-121.7632
2018.0,0.3,49.5148,-121.8552
2018.0,0.0,49.4964,-121.8506
2018.0,0.0,49.5589,-121.9107
2018.0,1.5,49.496,-122.0039
2018.0,0.0,49.4737,-122.0004
2018.0,1.3,49.4376,-122.0442
2018.0,0.009,50.8255,-120.474
2018.0,0.009,50.7984,-120.4509
2018.0,0.009,50.7941,-120.4527
2018.0,0.009,50.7423,-120.5509
2018.0,0.0,49.4403,-121.7787
2018.0,0.009,49.0747,-121.8305
2018.0,0.009,49.9139,-120.8795
2018.0,0.009,49.7925,-121.002
2018.0,0.1,50.2286,-121.2873
2018.0,0.009,50.5053,-120.8411
2018.0,0.23,50.5655,-120.9531
2018.0,165.0,50.5328,-120.8875
2018.0,0.009,50.3079,-120.9283
2018.0,53.0,50.3344,-120.9192
2018.0,0.009,50.3984,-121.0993
2018.0,0.009,50.3877,-121.2189
2018.0,0.0,50.5022,-121.2664
2018.0,0.009,50.5301,-121.2815
2018.0,0.0,50.4249,-121.2885
2018.0,85.0,50.4484,-121.3107
2018.0,0.009,50.4715,-121.2931
2018.0,0.009,50.4843,-121.3307
2018.0,0.0,50.4782,-121.2627
2018.0,0.009,50.4044,-121.3749
2018.0,0.009,50.459,-121.3733
2018.0,0.03,50.4808,-121.3679
2018.0,0.0,50.7281,-121.1989
2018.0,0.009,50.6716,-121.353
2018.0,0.3,50.703,-121.2949
2018.0,0.4,50.703,-121.2949
2018.0,0.009,50.6671,-121.4158
2018.0,0.0,50.7984,-121.3544
2018.0,0.0,50.8035,-121.3545
2018.0,0.009,50.1709,-120.9395
2018.0,0.3,50.2619,-120.9306
2018.0,0.009,50.2875,-120.8641
2018.0,0.0,50.2875,-120.8641
2018.0,0.009,49.7815,-121.0448
2018.0,0.009,49.8012,-121.0117
2018.0,0.009,49.7394,-121.0136
2018.0,0.009,49.723,-121.0067
2018.0,20.0,50.6104,-120.8765
2018.0,150.0,50.7517,-120.9048
2018.0,0.009,50.7642,-120.9693
2018.0,0.4,50.6776,-120.9216
2018.0,0.009,50.7517,-120.9793
2018.0,0.009,50.7625,-120.9669
2018.0,0.009,50.7666,-121.0053
2018.0,1.5,50.7655,-121.0053
2018.0,0.009,49.789,-121.0025
2018.0,0.0,50.7701,-121.0041
2018.0,3.9,50.071,-120.8033
2018.0,3.75,50.1233,-120.8203
2018.0,0.009,50.1099,-120.8463
2018.0,0.0,50.0905,-120.8583
2018.0,0.1,49.9964,-120.9117
2018.0,0.009,50.0308,-120.9028
2018.0,4.7,50.1061,-120.9746
2018.0,0.009,50.1124,-120.9451
2018.0,0.2,50.0824,-121.0313
2018.0,0.009,50.1168,-121.1231
2018.0,0.0,50.1153,-121.122
2018.0,2.0,50.4028,-120.8166
2018.0,0.009,50.7701,-121.0041
2018.0,2.5,50.3366,-121.2572
2018.0,0.0,49.1861,-124.9851
2018.0,5.5,52.5653,-121.099
2018.0,0.009,54.4947,-126.3551
2018.0,0.84,54.4464,-126.2966
2018.0,0.02,54.5151,-126.3704
2018.0,0.0,54.5254,-126.3873
2018.0,0.5,54.5443,-125.5555
2018.0,0.009,54.6071,-126.1864
2018.0,0.0,54.7919,-126.2154
2018.0,0.009,54.8561,-126.1843
2018.0,0.009,54.856,-126.1843
2018.0,0.009,54.8545,-126.1808
2018.0,0.0,54.8863,-126.0841
2018.0,0.15,55.0565,-125.5055
2018.0,0.009,55.004,-126.3088
2018.0,0.7,54.9701,-125.7308
2018.0,0.009,55.0324,-125.8715
2018.0,0.15,55.0916,-126.1739
2018.0,0.3,55.0948,-126.3196
2018.0,0.009,54.4949,-126.3553
2018.0,0.009,54.4953,-126.3563
2018.0,0.0,54.457,-125.577
2018.0,0.1,55.0275,-126.6095
2018.0,8.0,54.5347,-126.5895
2018.0,0.009,54.967,-127.3084
2018.0,0.9,55.0241,-127.3421
2018.0,0.0,54.9362,-127.3962
2018.0,0.009,54.943,-127.336
2018.0,0.0,54.8149,-127.2559
2018.0,0.009,54.7613,-127.2479
2018.0,0.009,54.8532,-127.2375
2018.0,0.0,52.8718,-126.309
2018.0,0.3,54.9408,-127.023
2018.0,0.009,54.8184,-127.0555
2018.0,0.15,54.9125,-126.5642
2018.0,0.009,54.8666,-126.457
2018.0,0.009,54.8745,-126.4727
2018.0,0.2,54.8747,-126.5095
2018.0,0.15,55.0746,-126.4595
2018.0,0.1,55.0197,-126.4966
2018.0,0.009,55.0288,-126.5274
2018.0,0.3,54.7556,-127.0406
2018.0,0.009,52.8168,-126.4978
2018.0,0.2,52.8365,-126.1324
2018.0,0.0,52.7934,-126.1531
2018.0,0.2,54.3983,-126.3516
2018.0,94.0,54.2424,-126.2667
2018.0,0.009,54.0682,-126.1997
2018.0,0.009,54.0545,-125.9083
2018.0,1.15,54.0746,-125.9457
2018.0,0.009,53.9715,-125.9383
2018.0,0.009,53.981,-125.8699
2018.0,0.009,54.2996,-125.8384
2018.0,0.009,54.2964,-126.4491
2018.0,0.03,53.978,-125.6953
2018.0,0.0,54.044,-125.5342
2018.0,0.009,54.0596,-125.5711
2018.0,0.009,54.1088,-125.7744
2018.0,0.009,54.141,-125.3667
2018.0,6.0,54.1463,-125.3846
2018.0,0.0,54.1861,-125.6448
2018.0,0.15,54.1938,-125.7434
2018.0,0.0,54.1902,-125.818
2018.0,0.0,54.0699,-125.6031
2018.0,0.04,54.5339,-126.5882
2018.0,0.3,54.3185,-126.4014
2018.0,0.009,53.9925,-126.3469
2018.0,0.009,52.8396,-125.5771
2018.0,0.0,52.9835,-126.3459
2018.0,79394.0,52.9253,-126.4012
2018.0,0.02,53.1095,-126.5001
2018.0,87684.96,53.1507,-126.5614
2018.0,9253.0,53.4735,-125.6034
2018.0,0.009,53.9618,-126.2078
2018.0,0.009,53.8651,-126.0133
2018.0,0.2,54.3192,-126.3957
2018.0,47610.0,53.8473,-125.9871
2018.0,0.009,53.8014,-126.0355
2018.0,0.1,53.7905,-125.9943
2018.0,0.0,53.8058,-125.7898
2018.0,0.0,53.803,-125.8427
2018.0,0.16,53.8534,-125.8716
2018.0,21381.0,53.9302,-125.3636
2018.0,73.0,53.6935,-125.4105
2018.0,0.0,53.7311,-125.4129
2018.0,2.0,53.8175,-125.9918
2018.0,0.009,54.4743,-126.4047
2018.0,216.6,54.4721,-126.4002
2018.0,0.0,54.4383,-126.5988
2018.0,0.2,55.2598,-128.0332
2018.0,0.009,55.2591,-128.0951
2018.0,0.2,55.2596,-128.0953
2018.0,0.009,55.2701,-128.1518
2018.0,2524.0,55.1115,-126.653
2018.0,0.8,55.1278,-127.3866
2018.0,0.0,55.1154,-127.3735
2018.0,0.2,55.2207,-127.4798
2018.0,0.0,55.2747,-127.8397
2018.0,10851.0,55.6199,-127.2565
2018.0,0.7,55.5875,-126.8472
2018.0,0.3,55.5519,-126.864
2018.0,0.01,55.5675,-126.9087
2018.0,0.15,55.5856,-126.9394
2018.0,0.009,55.6131,-126.9699
2018.0,0.009,55.6131,-126.9699
2018.0,0.009,55.5773,-127.0057
2018.0,411.0,55.5802,-127.203
2018.0,884.0,55.5305,-126.8278
2018.0,3.0,56.0215,-127.0582
2018.0,357.0,55.2038,-128.1227
2018.0,0.1,55.1757,-127.9871
2018.0,0.1,54.8262,-127.9041
2018.0,868.7,54.6756,-127.9303
2018.0,0.0,54.9501,-128.3991
2018.0,0.009,54.9093,-128.3796
2018.0,0.0,54.9073,-128.3879
2018.0,0.009,55.097,-128.2233
2018.0,0.1,55.0892,-128.2421
2018.0,0.1,55.0804,-128.2545
2018.0,0.15,55.1771,-127.9933
2018.0,0.05,55.075,-128.2506
2018.0,12.1,55.0043,-128.3409
2018.0,0.0,54.9847,-128.355
2018.0,0.009,55.0936,-128.0915
2018.0,0.009,55.0995,-128.0664
2018.0,0.009,55.1036,-128.0757
2018.0,0.1,55.1017,-128.1434
2018.0,0.5,55.1254,-127.7808
2018.0,0.009,55.13,-128.0054
2018.0,12.3,55.0675,-128.2314
2018.0,0.3,54.1945,-125.5561
2018.0,2497.0,55.1027,-125.7988
2018.0,0.009,2018,55.3845
2018.0,0.14,54.3162,-126.9754
2018.0,0.2,54.6625,-127.2734
2018.0,0.009,54.6097,-127.1885
2018.0,0.009,54.7439,-127.1077
2018.0,0.009,54.7127,-127.115
2018.0,0.009,54.7058,-127.1185
2018.0,0.009,54.698,-127.054
2018.0,0.0,54.6625,-127.0756
2018.0,0.009,54.3027,-126.646
2018.0,0.4,54.7158,-126.9877
2018.0,0.009,54.4877,-126.7775
2018.0,0.009,54.4733,-126.8478
2018.0,0.009,54.416,-126.899
2018.0,0.009,54.621,-126.8771
2018.0,0.0,54.6073,-126.9241
2018.0,0.1,54.6779,-126.7518
2018.0,0.0,54.5626,-126.6882
2018.0,0.009,2018,54.4924
2018.0,0.009,54.5255,-126.8634
2018.0,0.02,55.106,-126.1469
2018.0,0.009,54.0672,-126.7309
2018.0,0.01,54.1373,-126.7422
2018.0,2290.3,55.1924,-125.3604
2018.0,0.1,55.1397,-125.385
2018.0,0.18,55.2206,-126.1612
2018.0,3366.0,55.1578,-126.1788
2018.0,0.0,55.341,-125.3175
2018.0,50.0,2018,55.2772
2018.0,0.009,55.3153,-126.4468
2018.0,1600.0,55.4368,-125.3302
2018.0,0.009,54.0673,-126.7322
2018.0,1.25,55.5075,-125.377
2018.0,8.0,55.5032,-126.107
2018.0,0.0,55.5192,-126.3477
2018.0,0.0,55.6177,-126.3183
2018.0,7.9,55.673,-126.3234
2018.0,9.0,55.7468,-125.3729
2018.0,1500.0,55.7462,-125.8108
2018.0,600.0,56.1406,-125.6552
2018.0,20.0,56.4254,-125.6995
2018.0,4.5,55.4345,-125.3901
2018.0,0.0,55.0559,-127.8739
2018.0,0.02,54.2171,-125.8183
2018.0,134.0,54.2821,-125.3508
2018.0,0.009,52.9305,-122.4753
2018.0,8.98,52.9176,-122.4811
2018.0,0.0,52.9532,-122.5524
2018.0,0.0,52.9643,-122.7761
2018.0,0.0,53.0278,-122.7331
