station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
0.671, 72.9, None, None, None, 23.97, 6.641, 90.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-20 19:00:00, None, None, None, None
-2.468, 92.7, None, None, None, 25.38, 1.476, 171.9, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-20 20:00:00, None, None, None, None
-1.541, 94.4, None, None, None, 27.08, 0.525, 104.5, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2016-03-20 21:00:00, None, None, None, None
-1.93, 93.5, None, None, None, 18.8, 0.06, 101.9, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-20 22:00:00, None, None, None, None
-1.782, 95.2, None, None, None, 24.75, 0.0, 270.1, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2016-03-20 23:00:00, None, None, None, None
-2.115, 95.9, None, None, None, 13.27, 0.0, 241.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-21 00:00:00, None, None, None, None
-2.15, 96.2, None, None, None, 17.26, 0.0, 209.1, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-21 01:00:00, None, None, None, None
-2.684, 96.0, None, None, None, 32.87, 0.0, 150.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-21 02:00:00, None, None, None, None
-2.344, 96.0, None, None, None, 18.09, 1.972, 169.4, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-21 03:00:00, None, None, None, None
-2.392, 95.7, None, None, None, 24.99, 10.04, 181.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-21 04:00:00, None, None, None, None
-2.587, 95.9, None, None, None, 18.49, 12.53, 195.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-21 05:00:00, None, None, None, None
-2.83, 95.8, None, None, None, 16.42, 18.68, 201.3, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-21 06:00:00, None, None, None, None
-4.144, 95.5, None, None, None, 19.95, 20.61, 201.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-21 07:00:00, None, None, None, None
-3.803, 95.3, None, None, None, 17.68, 19.25, 200.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-21 08:00:00, None, None, None, None
-3.463, 95.1, None, None, None, 19.5, 17.06, 201.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-21 09:00:00, None, None, None, None
-3.365, 95.0, None, None, None, 22.69, 16.78, 200.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-21 10:00:00, None, None, None, None
-3.632, 94.8, None, None, None, 18.79, 17.83, 201.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-21 11:00:00, None, None, None, None
-3.389, 94.8, None, None, None, 21.9, 13.55, 200.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-21 12:00:00, None, None, None, None
-2.974, 95.0, None, None, None, 19.42, 13.44, 204.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-21 13:00:00, None, None, None, None
-2.489, 95.3, None, None, None, 17.46, 10.83, 209.4, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-21 14:00:00, None, None, None, None
-2.315, 95.2, None, None, None, 18.32, 10.6, 216.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-21 15:00:00, None, None, None, None
-1.152, 95.4, None, None, None, 15.47, 7.05, 213.9, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2016-03-21 16:00:00, None, None, None, None
-2.707, 95.2, None, None, None, 11.93, 5.062, 215.1, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2016-03-21 17:00:00, None, None, None, None
-2.927, 95.1, None, None, None, 11.45, 0.419, 232.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-21 18:00:00, None, None, None, None
-3.783, 95.0, None, None, None, 19.46, 0.0, 204.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-21 19:00:00, None, None, None, None
-3.96, 94.9, None, None, None, 21.48, 0.0, 232.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-21 20:00:00, None, None, None, None
-4.047, 94.7, None, None, None, 13.02, 0.0, 203.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-21 21:00:00, None, None, None, None
-3.998, 94.7, None, None, None, 49.42, 0.0, 106.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-21 22:00:00, None, None, None, None
-4.095, 94.7, None, None, None, 14.84, 0.495, 182.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-21 23:00:00, None, None, None, None
-4.29, 94.7, None, None, None, 20.86, 0.933, 209.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-22 00:00:00, None, None, None, None
-4.415, 94.6, None, None, None, 11.66, 0.0, 217.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-22 01:00:00, None, None, None, None
-4.266, 94.7, None, None, None, 3.369, 0.132, 196.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-22 02:00:00, None, None, None, None
-4.218, 94.8, None, None, None, 2.522, 1.021, 219.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-22 03:00:00, None, None, None, None
-4.327, 94.7, None, None, None, 9.6, 3.076, 207.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-22 04:00:00, None, None, None, None
-5.114, 94.1, None, None, None, 16.24, 1.183, 260.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-22 05:00:00, None, None, None, None
-5.094, 91.8, None, None, None, 27.32, 6.466, 311.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-22 06:00:00, None, None, None, None
-4.996, 92.9, None, None, None, 20.16, 3.813, 324.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-22 07:00:00, None, None, None, None
-4.755, 91.6, None, None, None, 14.98, 1.376, 279.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-22 08:00:00, None, None, None, None
-4.727, 88.1, None, None, None, 9.04, 0.176, 343.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-22 09:00:00, None, None, None, None
-4.163, 85.9, None, None, None, 9.52, 2.039, 30.69, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-22 10:00:00, None, None, None, None
-3.095, 79.5, None, None, None, 62.26, 0.0, 334.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-22 11:00:00, None, None, None, None
-2.358, 86.5, None, None, None, 4.782, 0.131, 219.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-22 12:00:00, None, None, None, None
-2.182, 84.2, None, None, None, 13.64, 3.052, 230.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-22 13:00:00, None, None, None, None
-2.436, 85.1, None, None, None, 21.14, 5.414, 231.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-22 14:00:00, None, None, None, None
-3.029, 86.9, None, None, None, 14.97, 9.53, 211.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-22 15:00:00, None, None, None, None
-3.439, 92.7, None, None, None, 14.3, 18.13, 204.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-22 16:00:00, None, None, None, None
-3.413, 94.5, None, None, None, 15.52, 15.58, 202.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-22 17:00:00, None, None, None, None
-3.536, 95.2, None, None, None, 18.28, 17.0, 198.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-22 18:00:00, None, None, None, None
-3.632, 95.2, None, None, None, 15.71, 16.45, 200.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-22 19:00:00, None, None, None, None
-4.047, 95.3, None, None, None, 15.34, 16.95, 196.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-22 20:00:00, None, None, None, None
-4.192, 95.0, None, None, None, 13.56, 18.91, 200.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-22 21:00:00, None, None, None, None
-4.338, 94.9, None, None, None, 19.41, 13.65, 199.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-22 22:00:00, None, None, None, None
-4.387, 94.9, None, None, None, 17.35, 15.7, 199.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-22 23:00:00, None, None, None, None
-4.387, 94.9, None, None, None, 18.16, 11.75, 198.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 00:00:00, None, None, None, None
-4.387, 94.9, None, None, None, 18.91, 11.72, 194.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 01:00:00, None, None, None, None
-4.29, 95.1, None, None, None, 17.23, 16.85, 209.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 02:00:00, None, None, None, None
-4.63, 94.8, None, None, None, 18.41, 16.15, 201.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 03:00:00, None, None, None, None
-5.263, 94.3, None, None, None, 14.43, 16.4, 202.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-23 04:00:00, None, None, None, None
-5.007, 94.4, None, None, None, 17.16, 11.88, 195.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-23 05:00:00, None, None, None, None
-4.869, 94.5, None, None, None, 19.99, 9.9, 200.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-23 06:00:00, None, None, None, None
-5.351, 94.1, None, None, None, 24.43, 12.83, 194.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-23 07:00:00, None, None, None, None
-5.35, 94.1, None, None, None, 20.38, 14.63, 197.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-23 08:00:00, None, None, None, None
-5.164, 94.1, None, None, None, 20.57, 14.0, 196.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-23 09:00:00, None, None, None, None
-4.63, 94.2, None, None, None, 23.12, 10.14, 194.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 10:00:00, None, None, None, None
-4.241, 94.2, None, None, None, 21.81, 11.44, 202.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 11:00:00, None, None, None, None
-4.02, 94.0, None, None, None, 20.76, 11.93, 203.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 12:00:00, None, None, None, None
-4.702, 93.8, None, None, None, 19.29, 20.64, 208.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 13:00:00, None, None, None, None
-3.438, 94.2, None, None, None, 25.53, 13.49, 204.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-23 14:00:00, None, None, None, None
-3.731, 94.2, None, None, None, 21.61, 10.11, 207.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-23 15:00:00, None, None, None, None
-3.049, 94.4, None, None, None, 27.95, 3.699, 208.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-23 16:00:00, None, None, None, None
-4.021, 94.3, None, None, None, 35.93, 2.369, 170.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 17:00:00, None, None, None, None
-4.556, 94.2, None, None, None, 20.23, 3.085, 162.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 18:00:00, None, None, None, None
-4.779, 94.4, None, None, None, 23.58, 6.536, 169.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 19:00:00, None, None, None, None
-4.825, 94.2, None, None, None, 20.25, 4.849, 172.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-23 20:00:00, None, None, None, None
-4.728, 94.3, None, None, None, 25.4, 6.488, 188.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 21:00:00, None, None, None, None
-4.728, 94.3, None, None, None, 23.91, 4.7, 161.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 22:00:00, None, None, None, None
-4.63, 94.4, None, None, None, 22.34, 4.688, 166.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-23 23:00:00, None, None, None, None
-4.679, 94.3, None, None, None, 30.49, 1.116, 173.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-24 00:00:00, None, None, None, None
-4.776, 94.4, None, None, None, 18.71, 4.989, 156.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-24 01:00:00, None, None, None, None
-4.776, 94.5, None, None, None, 19.34, 7.67, 161.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-24 02:00:00, None, None, None, None
-4.776, 94.3, None, None, None, 18.92, 3.296, 167.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-24 03:00:00, None, None, None, None
-4.872, 94.3, None, None, None, 27.1, 5.952, 192.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-24 04:00:00, None, None, None, None
-5.063, 94.1, None, None, None, 21.25, 11.58, 195.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-24 05:00:00, None, None, None, None
-5.0, 94.3, None, None, None, 24.13, 11.61, 199.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-24 06:00:00, None, None, None, None
-5.679, 94.0, None, None, None, 18.27, 26.1, 204.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-24 07:00:00, None, None, None, None
-5.872, 93.7, None, None, None, 17.63, 23.78, 202.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-24 08:00:00, None, None, None, None
-5.534, 93.7, None, None, None, 17.74, 18.5, 198.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-24 09:00:00, None, None, None, None
-5.214, 93.5, None, None, None, 17.38, 19.98, 199.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-24 10:00:00, None, None, None, None
-4.63, 93.6, None, None, None, 15.48, 16.22, 195.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-24 11:00:00, None, None, None, None
-4.164, 94.0, None, None, None, 21.42, 11.0, 197.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-24 12:00:00, None, None, None, None
-4.118, 93.7, None, None, None, 20.54, 13.76, 205.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-24 13:00:00, None, None, None, None
-4.021, 93.9, None, None, None, 24.61, 13.42, 209.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-24 14:00:00, None, None, None, None
-4.751, 93.9, None, None, None, 17.55, 20.55, 212.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-24 15:00:00, None, None, None, None
-5.366, 93.7, None, None, None, 19.52, 22.55, 204.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-24 16:00:00, None, None, None, None
-5.311, 93.9, None, None, None, 15.29, 22.27, 205.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-24 17:00:00, None, None, None, None
-5.652, 93.7, None, None, None, 19.59, 15.2, 202.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-24 18:00:00, None, None, None, None
-6.236, 93.6, None, None, None, 20.0, 13.4, 199.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-24 19:00:00, None, None, None, None
-6.507, 93.3, None, None, None, 19.62, 11.38, 196.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-24 20:00:00, None, None, None, None
-6.748, 92.9, None, None, None, 22.47, 11.68, 193.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-24 21:00:00, None, None, None, None
-6.797, 93.1, None, None, None, 17.88, 11.01, 201.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-24 22:00:00, None, None, None, None
-6.943, 92.9, None, None, None, 16.81, 8.51, 191.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-24 23:00:00, None, None, None, None
-6.894, 92.9, None, None, None, 19.1, 5.399, 194.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 00:00:00, None, None, None, None
-6.894, 92.9, None, None, None, 20.44, 4.565, 197.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 01:00:00, None, None, None, None
-6.943, 92.9, None, None, None, 19.51, 6.899, 197.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 02:00:00, None, None, None, None
-7.09, 92.7, None, None, None, 16.07, 13.6, 198.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 03:00:00, None, None, None, None
-7.19, 92.7, None, None, None, 11.31, 14.3, 205.7, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 04:00:00, None, None, None, None
-7.28, 92.5, None, None, None, 14.84, 9.15, 200.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 05:00:00, None, None, None, None
-7.33, 92.2, None, None, None, 13.5, 3.701, 212.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 06:00:00, None, None, None, None
-7.48, 91.8, None, None, None, 13.12, 0.466, 228.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 07:00:00, None, None, None, None
-6.797, 92.3, None, None, None, 9.02, 0.315, 214.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 08:00:00, None, None, None, None
-6.018, 92.9, None, None, None, 9.16, 0.037, 222.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-25 09:00:00, None, None, None, None
-5.397, 93.0, None, None, None, 7.58, 0.092, 210.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-25 10:00:00, None, None, None, None
-4.922, 92.8, None, None, None, 8.66, 1.27, 213.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-25 11:00:00, None, None, None, None
-4.02, 93.2, None, None, None, 13.29, 6.164, 209.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-25 12:00:00, None, None, None, None
-4.848, 93.1, None, None, None, 10.71, 12.63, 210.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-25 13:00:00, None, None, None, None
-4.702, 93.1, None, None, None, 14.97, 11.51, 210.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-25 14:00:00, None, None, None, None
-3.875, 93.5, None, None, None, 15.83, 11.21, 213.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-25 15:00:00, None, None, None, None
-4.725, 93.5, None, None, None, 15.85, 12.76, 217.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-25 16:00:00, None, None, None, None
-6.017, 93.1, None, None, None, 13.57, 17.8, 216.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-25 17:00:00, None, None, None, None
-5.949, 93.4, None, None, None, 14.31, 18.94, 213.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-25 18:00:00, None, None, None, None
-6.771, 93.0, None, None, None, 14.47, 14.77, 210.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 19:00:00, None, None, None, None
-7.29, 92.6, None, None, None, 15.44, 13.62, 204.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 20:00:00, None, None, None, None
-7.58, 92.2, None, None, None, 13.57, 13.63, 207.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-03-25 21:00:00, None, None, None, None
-7.58, 92.1, None, None, None, 11.84, 11.69, 210.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-03-25 22:00:00, None, None, None, None
-7.53, 92.0, None, None, None, 11.02, 13.68, 209.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-25 23:00:00, None, None, None, None
-8.01, 91.4, None, None, None, 10.93, 12.66, 211.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-03-26 00:00:00, None, None, None, None
-8.35, 90.8, None, None, None, 11.02, 11.23, 217.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-03-26 01:00:00, None, None, None, None
-8.44, 90.5, None, None, None, 14.16, 7.37, 208.0, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2016-03-26 02:00:00, None, None, None, None
-8.2, 90.8, None, None, None, 13.31, 12.3, 202.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-03-26 03:00:00, None, None, None, None
-8.25, 90.5, None, None, None, 14.38, 9.86, 198.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-03-26 04:00:00, None, None, None, None
-7.91, 91.1, None, None, None, 14.89, 8.68, 194.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-03-26 05:00:00, None, None, None, None
-7.91, 91.0, None, None, None, 17.83, 10.79, 201.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-03-26 06:00:00, None, None, None, None
-7.86, 91.0, None, None, None, 17.14, 11.29, 200.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2016-03-26 07:00:00, None, None, None, None
-7.23, 91.5, None, None, None, 14.95, 8.79, 201.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-26 08:00:00, None, None, None, None
-6.408, 92.1, None, None, None, 15.54, 7.43, 201.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-26 09:00:00, None, None, None, None
-4.917, 93.3, None, None, None, 17.72, 2.948, 202.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-26 10:00:00, None, None, None, None
-1.145, 94.3, None, None, None, 18.74, 0.289, 216.7, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2016-03-26 11:00:00, None, None, None, None
-3.946, 94.1, None, None, None, 9.64, 4.435, 232.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-26 12:00:00, None, None, None, None
-4.725, 93.0, None, None, None, 18.02, 8.37, 232.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-26 13:00:00, None, None, None, None
-4.093, 94.0, None, None, None, 15.34, 5.89, 229.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2016-03-26 14:00:00, None, None, None, None
-2.78, 94.1, None, None, None, 14.68, 6.218, 224.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2016-03-26 15:00:00, None, None, None, None
-5.211, 92.2, None, None, None, 51.78, 4.134, 269.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-26 16:00:00, None, None, None, None
-5.163, 91.8, None, None, None, 12.55, 0.67, 253.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-26 17:00:00, None, None, None, None
-4.628, 91.5, None, None, None, 39.83, 0.0, 326.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-26 18:00:00, None, None, None, None
-5.163, 92.4, None, None, None, 14.34, 0.541, 242.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-26 19:00:00, None, None, None, None
-7.08, 90.9, None, None, None, 4.719, 0.02, 232.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-26 20:00:00, None, None, None, None
-7.16, 91.0, None, None, None, 4.929, 0.0, 164.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-26 21:00:00, None, None, None, None
-7.04, 91.0, None, None, None, 8.45, 0.0, 162.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-26 22:00:00, None, None, None, None
-7.04, 91.0, None, None, None, 31.31, 0.0, 189.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-26 23:00:00, None, None, None, None
-6.797, 91.2, None, None, None, 30.52, 0.0, 176.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-27 00:00:00, None, None, None, None
-6.505, 91.9, None, None, None, 17.99, 0.0, 159.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-27 01:00:00, None, None, None, None
-6.456, 91.9, None, None, None, 0.309, 0.0, 139.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-27 02:00:00, None, None, None, None
-6.359, 92.7, None, None, None, 23.54, 3.046, 164.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-27 03:00:00, None, None, None, None
-6.651, 90.8, None, None, None, 20.52, 3.864, 84.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-27 04:00:00, None, None, None, None
-6.456, 92.4, None, None, None, 29.6, 3.753, 178.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-27 05:00:00, None, None, None, None
-6.554, 92.4, None, None, None, 9.37, 0.601, 170.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-27 06:00:00, None, None, None, None
-6.505, 92.3, None, None, None, 29.12, 0.001, 89.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-27 07:00:00, None, None, None, None
-5.532, 93.0, None, None, None, 9.32, 0.089, 166.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-27 08:00:00, None, None, None, None
-5.017, 93.2, None, None, None, 28.37, 0.313, 133.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-27 09:00:00, None, None, None, None
-6.499, 89.1, None, None, None, 8.74, 0.722, 96.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-27 10:00:00, None, None, None, None
-6.21, 89.0, None, None, None, 18.67, 0.925, 105.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-27 11:00:00, None, None, None, None
-6.276, 89.0, None, None, None, 27.16, 0.0, 84.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2016-03-27 12:00:00, None, None, None, None
-6.184, 91.1, None, None, None, 13.54, 0.0, 66.81, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-27 13:00:00, None, None, None, None
-6.232, 91.1, None, None, None, 7.5, 0.0, 81.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-27 14:00:00, None, None, None, None
-5.795, 92.8, None, None, None, 6.941, 2.756, 78.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-27 15:00:00, None, None, None, None
-5.406, 93.3, None, None, None, 10.58, 0.475, 78.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-27 16:00:00, None, None, None, None
-5.017, 93.5, None, None, None, 12.93, 0.0, 90.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-27 17:00:00, None, None, None, None
-5.503, 93.6, None, None, None, 68.0, 0.0, 162.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2016-03-27 18:00:00, None, None, None, None
-5.773, 93.9, None, None, None, 4.116, 0.0, 84.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-27 19:00:00, None, None, None, None
-6.139, 93.4, None, None, None, 49.94, 0.0, 130.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2016-03-27 20:00:00, None, None, None, None
