station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, snwfl_amt_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, None, 4.229, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 07:00:00, None, 0.271, None
None, None, 4.871, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 08:00:00, None, 0.278, None
None, None, 5.381, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 09:00:00, None, 0.351, None
None, None, 6.173, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 10:00:00, None, 0.302, None
None, None, 6.847, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 11:00:00, None, 0.376, None
None, None, 6.979, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 12:00:00, None, 0.411, None
None, None, 7.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 13:00:00, None, 0.419, None
None, None, 9.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 14:00:00, None, 0.438, None
None, None, 9.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 15:00:00, None, 0.319, None
None, None, 9.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 16:00:00, None, 0.251, None
None, None, 8.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 17:00:00, None, 0.121, None
None, None, 8.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 18:00:00, None, 0.099, None
None, None, 7.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 19:00:00, None, 0.236, None
None, None, 8.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 20:00:00, None, 0.136, None
None, None, 7.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 21:00:00, None, 0.195, None
None, None, 7.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 22:00:00, None, 0.094, None
None, None, 7.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-27 23:00:00, None, 0.206, None
None, None, 7.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 00:00:00, None, 0.184, None
None, None, 7.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 01:00:00, None, 0.309, None
None, None, 7.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 02:00:00, None, 0.162, None
None, None, 6.561, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 03:00:00, None, 0.204, None
None, None, 6.468, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 04:00:00, None, 0.316, None
None, None, 6.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 05:00:00, None, 0.214, None
None, None, 6.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 06:00:00, None, 0.228, None
None, None, 5.399, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 07:00:00, None, 0.276, None
None, None, 5.114, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 08:00:00, None, 0.301, None
None, None, 5.055, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 09:00:00, None, 0.336, None
None, None, 5.225, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 10:00:00, None, 0.364, None
None, None, 5.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 11:00:00, None, 0.454, None
None, None, 6.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 12:00:00, None, 0.397, None
None, None, 5.716, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 13:00:00, None, 0.409, None
None, None, 7.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 14:00:00, None, 0.428, None
None, None, 8.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 15:00:00, None, 0.373, None
None, None, 7.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 16:00:00, None, 0.426, None
None, None, 6.015, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 17:00:00, None, 0.428, None
None, None, 5.339, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 18:00:00, None, 0.416, None
None, None, 4.553, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 19:00:00, None, 0.389, None
None, None, 4.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 20:00:00, None, 0.399, None
None, None, 4.472, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 21:00:00, None, 0.36, None
None, None, 4.115, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 22:00:00, None, 0.382, None
None, None, 4.229, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 23:00:00, None, 0.372, None
None, None, 3.985, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 00:00:00, None, 0.296, None
None, None, 3.787, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 01:00:00, None, 0.359, None
None, None, 3.336, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 02:00:00, None, 0.295, None
None, None, 2.931, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 03:00:00, None, 0.356, None
None, None, 2.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 04:00:00, None, 0.308, None
None, None, 3.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 05:00:00, None, 0.385, None
None, None, 3.072, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 06:00:00, None, 0.372, None
None, None, 2.969, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 07:00:00, None, 0.355, None
None, None, 2.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 08:00:00, None, 0.363, None
None, None, 3.129, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 09:00:00, None, 0.36, None
None, None, 3.478, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 10:00:00, None, 0.536, None
None, None, 6.628, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 12:00:00, None, 0.069, None
None, None, 7.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 13:00:00, None, 0.008, None
None, None, 7.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 14:00:00, None, 0.188, None
None, None, 6.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 15:00:00, None, 0.365, None
None, None, 7.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 16:00:00, None, 0.358, None
None, None, 6.156, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 17:00:00, None, 0.364, None
None, None, 5.537, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 18:00:00, None, 0.393, None
None, None, 4.926, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 19:00:00, None, 0.389, None
None, None, 4.423, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 20:00:00, None, 0.263, None
None, None, 3.549, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 21:00:00, None, 0.338, None
None, None, 3.477, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 22:00:00, None, 0.306, None
None, None, 4.909, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 23:00:00, None, 0.09, None
None, None, 4.758, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 00:00:00, None, 0.092, None
None, None, 4.645, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 01:00:00, None, 0.363, None
None, None, 4.324, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 02:00:00, None, 0.191, None
None, None, 3.703, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 03:00:00, None, 0.27, None
None, None, 3.571, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 04:00:00, None, 0.24, None
None, None, 3.532, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 05:00:00, None, 0.205, None
None, None, 3.617, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 06:00:00, None, 0.145, None
None, None, 3.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 07:00:00, None, 0.228, None
None, None, 3.739, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 08:00:00, None, 0.24, None
None, None, 4.842, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 09:00:00, None, 0.353, None
None, None, 5.004, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 10:00:00, None, 0.382, None
None, None, 5.406, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 11:00:00, None, 0.358, None
None, None, 7.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 12:00:00, None, 0.44, None
None, None, 8.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 13:00:00, None, 0.491, None
None, None, 9.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 14:00:00, None, 0.325, None
None, None, 10.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 15:00:00, None, 0.264, None
None, None, 10.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 16:00:00, None, 0.317, None
None, None, 9.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 17:00:00, None, 0.296, None
None, None, 8.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 18:00:00, None, -0.068, None
None, None, 7.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 19:00:00, None, -0.047, None
None, None, 7.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 20:00:00, None, 0.199, None
None, None, 7.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 21:00:00, None, 0.13, None
None, None, 6.809, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 22:00:00, None, -0.064, None
None, None, 6.609, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 23:00:00, None, -0.008, None
None, None, 6.582, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 00:00:00, None, -0.036, None
None, None, 6.402, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 01:00:00, None, 0.084, None
None, None, 5.863, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 02:00:00, None, 0.049, None
None, None, 6.003, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 03:00:00, None, 0.076, None
None, None, 5.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 04:00:00, None, 0.145, None
None, None, 5.451, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 05:00:00, None, 0.048, None
None, None, 5.491, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 06:00:00, None, 0.252, None
None, None, 5.267, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 07:00:00, None, 0.187, None
None, None, 5.163, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 08:00:00, None, 0.379, None
None, None, 5.586, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 09:00:00, None, 0.258, None
None, None, 5.757, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 10:00:00, None, 0.33, None
None, None, 6.014, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 11:00:00, None, 0.318, None
None, None, 6.874, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 12:00:00, None, 0.413, None
None, None, 7.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 13:00:00, None, 0.429, None
None, None, 8.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 14:00:00, None, 0.54, None
None, None, 8.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 15:00:00, None, 0.312, None
None, None, 7.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 16:00:00, None, 0.373, None
None, None, 7.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 17:00:00, None, 0.259, None
None, None, 6.514, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 18:00:00, None, 0.013, None
None, None, 6.152, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 19:00:00, None, 0.12, None
None, None, 5.926, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 20:00:00, None, 0.08, None
None, None, 6.317, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 21:00:00, None, 0.06, None
None, None, 6.203, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 22:00:00, None, 0.322, None
None, None, 6.234, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 23:00:00, None, 0.124, None
None, None, 6.383, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 00:00:00, None, 0.265, None
None, None, 6.372, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 01:00:00, None, 0.173, None
None, None, 6.277, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 02:00:00, None, 0.266, None
None, None, 5.909, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 03:00:00, None, 0.248, None
None, None, 5.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 04:00:00, None, 0.283, None
None, None, 4.321, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 05:00:00, None, 0.342, None
None, None, 4.169, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 06:00:00, None, 0.323, None
None, None, 4.267, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 07:00:00, None, 0.351, None
None, None, 4.229, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 08:00:00, None, 0.348, None
None, None, 4.371, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 09:00:00, None, 0.377, None
None, None, 4.489, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 10:00:00, None, 0.395, None
None, None, 5.651, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 11:00:00, None, 0.41, None
None, None, 6.827, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 12:00:00, None, 0.415, None
None, None, 7.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 13:00:00, None, 0.648, None
None, None, 8.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 14:00:00, None, 0.44, None
None, None, 8.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 15:00:00, None, 0.418, None
None, None, 8.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 16:00:00, None, 0.418, None
None, None, 7.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 17:00:00, None, 0.297, None
None, None, 7.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 18:00:00, None, 0.313, None
None, None, 7.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 19:00:00, None, 0.212, None
None, None, 6.769, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 20:00:00, None, 0.31, None
None, None, 6.846, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 21:00:00, None, 0.24, None
None, None, 6.978, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 22:00:00, None, 0.318, None
None, None, 7.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 23:00:00, None, 0.306, None
None, None, 6.817, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 00:00:00, None, 0.271, None
None, None, 7.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 01:00:00, None, 0.33, None
None, None, 6.884, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 02:00:00, None, 0.217, None
None, None, 6.683, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 03:00:00, None, 0.318, None
None, None, 6.429, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 04:00:00, None, 0.309, None
None, None, 6.285, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 05:00:00, None, 0.287, None
None, None, 6.455, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 06:00:00, None, 0.33, None
None, None, 6.221, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 07:00:00, None, 0.29, None
None, None, 6.164, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 08:00:00, None, 0.244, None
None, None, 5.775, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 09:00:00, None, 0.298, None
None, None, 5.248, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 10:00:00, None, 0.378, None
None, None, 5.549, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 11:00:00, None, 0.421, None
None, None, 6.487, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 12:00:00, None, 0.435, None
None, None, 6.637, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 13:00:00, None, 0.42, None
None, None, 6.456, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 14:00:00, None, 0.524, None
None, None, 7.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 15:00:00, None, 0.359, None
None, None, 7.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 16:00:00, None, 0.38, None
None, None, 7.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 17:00:00, None, 0.34, None
None, None, 6.409, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 18:00:00, None, 0.327, None
None, None, 6.009, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 19:00:00, None, 0.278, None
None, None, 5.859, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 20:00:00, None, 0.34, None
None, None, 6.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 21:00:00, None, 0.295, None
None, None, 5.982, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 22:00:00, None, 0.351, None
None, None, 5.501, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 23:00:00, None, 0.293, None
None, None, 5.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 00:00:00, None, 0.163, None
None, None, 5.987, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 01:00:00, None, 0.258, None
None, None, 5.767, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 02:00:00, None, 0.166, None
None, None, 5.152, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 03:00:00, None, 0.228, None
None, None, 4.775, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 04:00:00, None, 0.317, None
None, None, 4.634, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 05:00:00, None, 0.232, None
None, None, 4.991, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 06:00:00, None, 0.336, None
None, None, 5.246, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 07:00:00, None, 0.297, None
None, None, 5.256, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 08:00:00, None, 0.245, None
None, None, 5.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 09:00:00, None, 0.335, None
None, None, 5.936, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 10:00:00, None, 0.375, None
None, None, 6.523, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 11:00:00, None, 0.373, None
None, None, 7.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 12:00:00, None, 0.457, None
None, None, 7.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 13:00:00, None, 0.531, None
None, None, 7.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 14:00:00, None, 0.281, None
None, None, 7.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 15:00:00, None, 0.439, None
None, None, 7.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 16:00:00, None, 0.372, None
None, None, 7.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 17:00:00, None, 0.347, None
None, None, 7.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 18:00:00, None, 0.241, None
None, None, 6.798, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 19:00:00, None, 0.077, None
None, None, 6.711, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 20:00:00, None, 0.136, None
None, None, 6.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 21:00:00, None, 0.096, None
None, None, 6.042, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 22:00:00, None, 0.13, None
None, None, 5.435, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 23:00:00, None, 0.228, None
None, None, 5.311, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 00:00:00, None, 0.317, None
None, None, 5.776, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 01:00:00, None, 0.278, None
None, None, 5.879, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 02:00:00, None, 0.274, None
None, None, 5.984, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 03:00:00, None, 0.233, None
None, None, 6.385, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 04:00:00, None, 0.192, None
None, None, 6.573, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 05:00:00, None, 0.236, None
None, None, 7.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 06:00:00, None, 0.219, None
None, None, 7.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 07:00:00, None, 0.309, None
None, None, 6.845, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 08:00:00, None, 0.276, None
None, None, 6.969, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 09:00:00, None, 0.279, None
None, None, 7.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 10:00:00, None, 0.353, None
None, None, 7.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 11:00:00, None, 0.401, None
None, None, 9.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 12:00:00, None, 0.437, None
None, None, 10.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 13:00:00, None, 0.512, None
None, None, 10.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 14:00:00, None, 0.615, None
None, None, 10.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 15:00:00, None, 0.437, None
None, None, 10.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 16:00:00, None, 0.271, None
None, None, 9.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 17:00:00, None, 0.23, None
None, None, 9.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 18:00:00, None, 0.074, None
None, None, 8.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 19:00:00, None, 0.155, None
None, None, 8.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 20:00:00, None, 0.136, None
None, None, 8.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 21:00:00, None, 0.119, None
None, None, 8.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 22:00:00, None, 0.247, None
None, None, 7.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 23:00:00, None, 0.111, None
None, None, 6.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 00:00:00, None, 0.123, None
None, None, 6.579, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 01:00:00, None, 0.18, None
None, None, 6.173, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 02:00:00, None, 0.247, None
None, None, 5.946, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 03:00:00, None, 0.288, None
None, None, 6.667, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 04:00:00, None, 0.256, None
None, None, 7.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 05:00:00, None, 0.153, None
None, None, 7.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 06:00:00, None, 0.295, None
None, None, 7.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 07:00:00, None, 0.241, None
None, None, 7.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 08:00:00, None, 0.148, None
None, None, 8.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 09:00:00, None, 0.324, None
None, None, 8.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 10:00:00, None, 0.334, None
None, None, 6.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 11:00:00, None, 0.271, None
