station_observations
AirTemperature, Precipitation, Rain, WindSpeed, time, WindDirection, RelativeHumidity
2.8, 0.0, 0.254, 9.9, 2019-10-20 05:00:00, 189.0, 100.0
2.7, None, 0.0, 8.2, 2019-10-20 05:15:00, 196.0, 100.0
2.5, None, 0.0, 11.3, 2019-10-20 05:30:00, 191.0, 100.0
2.3, None, 0.0, 12.6, 2019-10-20 05:45:00, 184.0, 100.0
2.4, 0.0, 0.254, 13.2, 2019-10-20 06:00:00, 181.0, 100.0
2.4, None, 0.508, 11.9, 2019-10-20 06:15:00, 187.0, 100.0
2.3, None, 0.254, 8.1, 2019-10-20 06:30:00, 188.0, 100.0
2.3, None, 0.254, 5.6, 2019-10-20 06:45:00, 180.0, 100.0
2.2, 1.0, 0.0, 8.7, 2019-10-20 07:00:00, 191.0, 100.0
2.2, None, 0.0, 13.7, 2019-10-20 07:15:00, 185.0, 100.0
2.3, None, 0.254, 10.6, 2019-10-20 07:30:00, 183.0, 99.0
2.3, None, 0.0, 8.7, 2019-10-20 07:45:00, 182.0, 97.0
2.4, 1.0, 0.254, 9.4, 2019-10-20 08:00:00, 183.0, 95.0
2.3, None, 0.254, 11.2, 2019-10-20 08:15:00, 180.0, 97.0
2.2, None, 0.508, 9.0, 2019-10-20 08:30:00, 183.0, 98.0
2.0, None, 0.254, 9.7, 2019-10-20 08:45:00, 175.0, 99.0
2.0, 1.0, 0.508, 9.3, 2019-10-20 09:00:00, 173.0, 99.0
2.0, None, 0.254, 8.8, 2019-10-20 09:15:00, 176.0, 99.0
2.0, None, 0.254, 8.9, 2019-10-20 09:30:00, 177.0, 99.0
2.1, None, 0.254, 6.9, 2019-10-20 09:45:00, 170.0, 100.0
2.2, 1.0, 0.0, 5.9, 2019-10-20 10:00:00, 164.0, 100.0
2.2, None, 0.762, 4.8, 2019-10-20 10:15:00, 21.0, 100.0
2.2, None, 0.508, 5.0, 2019-10-20 10:30:00, 91.0, 100.0
2.4, None, 0.254, 5.3, 2019-10-20 10:45:00, 65.0, 100.0
2.6, 2.0, 0.762, 6.4, 2019-10-20 11:00:00, 164.0, 100.0
2.7, None, 0.762, 5.3, 2019-10-20 11:15:00, 159.0, 99.0
2.9, None, 0.762, 7.3, 2019-10-20 11:30:00, 165.0, 100.0
3.5, None, 0.508, 11.6, 2019-10-20 11:45:00, 186.0, 100.0
3.9, 3.0, 1.524, 7.9, 2019-10-20 12:00:00, 192.0, 100.0
4.1, None, 0.762, 9.2, 2019-10-20 12:15:00, 228.0, 100.0
4.3, None, 0.762, 9.0, 2019-10-20 12:30:00, 223.0, 100.0
4.5, None, 0.508, 8.2, 2019-10-20 12:45:00, 275.0, 100.0
4.8, 3.0, 0.762, 8.7, 2019-10-20 13:00:00, 306.0, 100.0
5.2, None, 0.508, 5.0, 2019-10-20 13:15:00, 22.0, 100.0
5.4, None, 0.254, 7.0, 2019-10-20 13:30:00, 76.0, 100.0
5.6, None, 0.254, 7.2, 2019-10-20 13:45:00, 95.0, 100.0
5.8, 1.0, 0.0, 6.6, 2019-10-20 14:00:00, 140.0, 100.0
5.7, None, 0.0, 8.2, 2019-10-20 14:15:00, 195.0, 100.0
5.4, None, 0.0, 8.5, 2019-10-20 14:30:00, 152.0, 99.0
5.2, None, 0.0, 8.5, 2019-10-20 14:45:00, 181.0, 99.0
5.1, 0.0, 0.0, 9.2, 2019-10-20 15:00:00, 174.0, 97.0
4.5, None, 0.0, 10.4, 2019-10-20 15:15:00, 201.0, 97.0
4.4, None, 0.0, 8.3, 2019-10-20 15:30:00, 200.0, 97.0
4.3, None, 0.0, 7.5, 2019-10-20 15:45:00, 204.0, 99.0
4.4, 0.0, 0.0, 8.2, 2019-10-20 16:00:00, 200.0, 99.0
4.4, None, 0.0, 8.6, 2019-10-20 16:15:00, 192.0, 100.0
4.4, None, 0.0, 7.0, 2019-10-20 16:30:00, 187.0, 100.0
4.4, None, 0.0, 8.6, 2019-10-20 16:45:00, 209.0, 100.0
4.3, 0.0, 0.0, 8.5, 2019-10-20 17:00:00, 232.0, 100.0
4.3, None, 0.0, 6.9, 2019-10-20 17:15:00, 172.0, 99.0
4.1, None, 0.0, 8.3, 2019-10-20 17:30:00, 229.0, 98.0
3.8, None, 0.0, 5.5, 2019-10-20 17:45:00, 162.0, 99.0
3.6, 0.0, 0.0, 6.8, 2019-10-20 18:00:00, 225.0, 99.0
3.7, None, 0.0, 9.3, 2019-10-20 18:15:00, 223.0, 98.0
3.7, None, 0.0, 8.0, 2019-10-20 18:30:00, 225.0, 97.0
3.7, None, 0.0, 7.2, 2019-10-20 18:45:00, 233.0, 97.0
3.7, 0.0, 0.0, 7.9, 2019-10-20 19:00:00, 302.0, 97.0
3.8, None, 0.0, 8.5, 2019-10-20 19:15:00, 300.0, 97.0
3.8, None, 0.0, 8.2, 2019-10-20 19:30:00, 322.0, 98.0
3.8, None, 0.0, 8.5, 2019-10-20 19:45:00, 288.0, 97.0
3.8, 0.0, 0.0, 8.0, 2019-10-20 20:00:00, 338.0, 98.0
3.9, None, 0.0, 8.2, 2019-10-20 20:15:00, 320.0, 98.0
4.0, None, 0.0, 9.6, 2019-10-20 20:30:00, 192.0, 98.0
4.0, None, 0.0, 8.9, 2019-10-20 20:45:00, 229.0, 97.0
4.0, 0.0, 0.0, 7.5, 2019-10-20 21:00:00, 241.0, 96.0
4.1, None, 0.0, 8.9, 2019-10-20 21:15:00, 220.0, 96.0
4.2, None, 0.0, 7.1, 2019-10-20 21:30:00, 137.0, 97.0
4.2, None, 0.0, 8.6, 2019-10-20 21:45:00, 158.0, 98.0
4.3, 0.0, 0.0, 8.6, 2019-10-20 22:00:00, 355.0, 98.0
4.3, None, 0.0, 7.5, 2019-10-20 22:15:00, 31.0, 98.0
4.2, None, 0.0, 5.5, 2019-10-20 22:30:00, 174.0, 99.0
4.3, None, 0.0, 4.5, 2019-10-20 22:45:00, 89.0, 99.0
4.4, 0.0, 0.254, 5.2, 2019-10-20 23:00:00, 58.0, 100.0
4.5, None, 0.0, 6.3, 2019-10-20 23:15:00, 344.0, 100.0
4.6, None, 0.254, 6.5, 2019-10-20 23:30:00, 33.0, 100.0
4.7, None, 0.254, 7.1, 2019-10-20 23:45:00, 84.0, 100.0
4.7, 1.0, 0.0, 5.9, 2019-10-21 00:00:00, 99.0, 100.0
4.6, None, 0.254, 7.2, 2019-10-21 00:15:00, 86.0, 100.0
4.6, None, 0.0, 5.0, 2019-10-21 00:30:00, 61.0, 100.0
4.6, None, 0.0, 7.3, 2019-10-21 00:45:00, 5.0, 100.0
4.6, 0.0, 0.254, 6.3, 2019-10-21 01:00:00, 39.0, 100.0
4.6, None, 0.254, 9.4, 2019-10-21 01:15:00, 124.0, 100.0
4.4, None, 0.0, 9.5, 2019-10-21 01:30:00, 0.0, 100.0
4.4, None, 0.0, 11.8, 2019-10-21 01:45:00, 25.0, 100.0
4.4, 1.0, 0.254, 11.9, 2019-10-21 02:00:00, 21.0, 100.0
4.5, None, 0.254, 9.6, 2019-10-21 02:15:00, 28.0, 100.0
4.7, None, 0.254, 9.6, 2019-10-21 02:30:00, 7.0, 100.0
4.7, None, 0.0, 10.1, 2019-10-21 02:45:00, 96.0, 100.0
4.7, 0.0, 0.0, 10.8, 2019-10-21 03:00:00, 216.0, 100.0
4.7, None, 0.0, 10.5, 2019-10-21 03:15:00, 188.0, 100.0
4.7, None, 0.0, 8.8, 2019-10-21 03:30:00, 11.0, 100.0
4.6, None, 0.0, 8.7, 2019-10-21 03:45:00, 341.0, 100.0
4.7, 0.0, 0.254, 8.5, 2019-10-21 04:00:00, 182.0, 100.0
4.7, None, 0.254, 8.4, 2019-10-21 04:15:00, 31.0, 100.0
4.8, None, 0.254, 8.3, 2019-10-21 04:30:00, 15.0, 100.0
4.8, None, 0.254, 7.9, 2019-10-21 04:45:00, 330.0, 100.0
4.9, 1.0, 0.0, 8.8, 2019-10-21 05:00:00, 304.0, 100.0
4.9, None, 0.0, 8.2, 2019-10-21 05:15:00, 8.0, 100.0
4.9, None, 0.254, 6.8, 2019-10-21 05:30:00, 55.0, 100.0
4.8, None, 0.0, 6.9, 2019-10-21 05:45:00, 28.0, 100.0
4.8, 0.0, 0.0, 7.2, 2019-10-21 06:00:00, 273.0, 100.0
4.9, None, 0.254, 5.0, 2019-10-21 06:15:00, 290.0, 100.0
5.0, None, 0.508, 6.3, 2019-10-21 06:30:00, 352.0, 100.0
5.1, None, 0.254, 7.4, 2019-10-21 06:45:00, 284.0, 100.0
5.0, 2.0, 0.254, 5.9, 2019-10-21 07:00:00, 28.0, 100.0
5.0, None, 0.254, 5.9, 2019-10-21 07:15:00, 44.0, 100.0
5.1, None, 0.254, 6.2, 2019-10-21 07:30:00, 357.0, 100.0
5.2, None, 0.254, 7.8, 2019-10-21 07:45:00, 9.0, 100.0
5.2, 1.0, 0.0, 8.6, 2019-10-21 08:00:00, 312.0, 100.0
5.3, None, 0.254, 7.4, 2019-10-21 08:15:00, 346.0, 100.0
5.4, None, 0.254, 8.0, 2019-10-21 08:30:00, 357.0, 100.0
5.4, None, 0.254, 7.4, 2019-10-21 08:45:00, 330.0, 100.0
5.4, 1.0, 0.508, 8.0, 2019-10-21 09:00:00, 213.0, 100.0
5.5, None, 0.508, 7.3, 2019-10-21 09:15:00, 267.0, 100.0
5.6, None, 0.254, 4.2, 2019-10-21 09:30:00, 169.0, 100.0
5.5, None, 0.254, 4.7, 2019-10-21 09:45:00, 215.0, 100.0
5.5, 1.0, 0.508, 7.5, 2019-10-21 10:00:00, 177.0, 100.0
5.5, None, 0.508, 11.7, 2019-10-21 10:15:00, 183.0, 100.0
5.5, None, 0.254, 11.1, 2019-10-21 10:30:00, 173.0, 100.0
5.4, None, 0.254, 9.3, 2019-10-21 10:45:00, 176.0, 100.0
5.0, 2.0, 0.762, 9.8, 2019-10-21 11:00:00, 174.0, 100.0
5.1, None, 0.762, 9.1, 2019-10-21 11:15:00, 177.0, 100.0
5.2, None, 0.762, 9.2, 2019-10-21 11:30:00, 181.0, 100.0
5.3, None, 0.762, 8.8, 2019-10-21 11:45:00, 172.0, 100.0
5.4, 3.0, 1.016, 6.7, 2019-10-21 12:00:00, 171.0, 100.0
5.5, None, 0.508, 6.4, 2019-10-21 12:15:00, 177.0, 100.0
5.5, None, 1.27, 6.9, 2019-10-21 12:30:00, 167.0, 100.0
5.6, None, 1.27, 5.6, 2019-10-21 12:45:00, 172.0, 100.0
5.7, 4.0, 1.27, 7.5, 2019-10-21 13:00:00, 170.0, 100.0
5.9, None, 1.016, 7.8, 2019-10-21 13:15:00, 178.0, 100.0
6.0, None, 1.27, 4.8, 2019-10-21 13:30:00, 161.0, 100.0
6.3, None, 1.27, 8.3, 2019-10-21 13:45:00, 180.0, 100.0
6.2, 5.0, 1.27, 10.5, 2019-10-21 14:00:00, 189.0, 100.0
6.5, None, 1.524, 9.0, 2019-10-21 14:15:00, 198.0, 100.0
6.6, None, 1.27, 9.6, 2019-10-21 14:30:00, 222.0, 100.0
6.7, None, 0.762, 7.9, 2019-10-21 14:45:00, 289.0, 100.0
6.9, 4.0, 0.762, 8.4, 2019-10-21 15:00:00, 298.0, 100.0
7.0, None, 0.508, 7.5, 2019-10-21 15:15:00, 329.0, 100.0
7.6, None, 1.016, 12.3, 2019-10-21 15:30:00, 261.0, 100.0
7.8, None, 0.762, 8.2, 2019-10-21 15:45:00, 5.0, 100.0
7.8, 3.0, 0.508, 7.1, 2019-10-21 16:00:00, 328.0, 100.0
8.0, None, 0.508, 8.0, 2019-10-21 16:15:00, 353.0, 100.0
8.3, None, 0.762, 6.5, 2019-10-21 16:30:00, 43.0, 100.0
8.3, None, 0.762, 6.3, 2019-10-21 16:45:00, 10.0, 100.0
8.4, 3.0, 0.762, 6.7, 2019-10-21 17:00:00, 349.0, 100.0
8.5, None, 0.508, 6.4, 2019-10-21 17:15:00, 32.0, 100.0
8.6, None, 0.508, 9.6, 2019-10-21 17:30:00, 307.0, 100.0
8.8, None, 0.0, 10.1, 2019-10-21 17:45:00, 354.0, 100.0
8.8, 1.0, 0.254, 6.2, 2019-10-21 18:00:00, 10.0, 100.0
8.8, None, 0.508, 6.3, 2019-10-21 18:15:00, 359.0, 100.0
8.8, None, 0.254, 5.6, 2019-10-21 18:30:00, 89.0, 100.0
8.9, None, 0.508, 5.9, 2019-10-21 18:45:00, 61.0, 100.0
8.9, 1.0, 0.254, 5.2, 2019-10-21 19:00:00, 48.0, 100.0
8.9, None, 0.508, 5.4, 2019-10-21 19:15:00, 74.0, 100.0
8.9, None, 0.508, 4.3, 2019-10-21 19:30:00, 68.0, 100.0
8.8, None, 0.0, 5.2, 2019-10-21 19:45:00, 46.0, 100.0
8.7, 1.0, 0.0, 5.6, 2019-10-21 20:00:00, 82.0, 100.0
8.6, None, 0.0, 4.4, 2019-10-21 20:15:00, 81.0, 100.0
8.8, None, 0.254, 6.6, 2019-10-21 20:30:00, 154.0, 100.0
8.7, None, 0.0, 5.9, 2019-10-21 20:45:00, 140.0, 100.0
8.8, 1.0, 0.0, 6.0, 2019-10-21 21:00:00, 66.0, 100.0
8.7, None, 0.0, 4.6, 2019-10-21 21:15:00, 119.0, 100.0
8.5, None, 0.0, 4.5, 2019-10-21 21:30:00, 118.0, 100.0
8.3, None, 0.0, 5.0, 2019-10-21 21:45:00, 102.0, 100.0
8.2, 0.0, 0.0, 4.8, 2019-10-21 22:00:00, 95.0, 100.0
8.1, None, 0.0, 5.3, 2019-10-21 22:15:00, 56.0, 100.0
8.0, None, 0.0, 5.9, 2019-10-21 22:30:00, 119.0, 100.0
7.7, None, 0.0, 4.6, 2019-10-21 22:45:00, 104.0, 100.0
7.5, 0.0, 0.0, 4.7, 2019-10-21 23:00:00, 95.0, 100.0
7.2, None, 0.0, 4.8, 2019-10-21 23:15:00, 102.0, 100.0
7.1, None, 0.0, 5.9, 2019-10-21 23:30:00, 106.0, 100.0
7.1, None, 0.0, 4.9, 2019-10-21 23:45:00, 90.0, 100.0
7.0, 0.0, 0.0, 5.7, 2019-10-22 00:00:00, 62.0, 100.0
7.0, None, 0.0, 6.3, 2019-10-22 00:15:00, 108.0, 100.0
6.9, None, 0.0, 5.8, 2019-10-22 00:30:00, 85.0, 100.0
6.9, None, 0.0, 5.7, 2019-10-22 00:45:00, 90.0, 100.0
6.7, 0.0, 0.0, 6.6, 2019-10-22 01:00:00, 61.0, 100.0
6.5, None, 0.0, 7.8, 2019-10-22 01:15:00, 142.0, 100.0
6.4, None, 0.0, 10.2, 2019-10-22 01:30:00, 224.0, 100.0
6.3, None, 0.0, 7.4, 2019-10-22 01:45:00, 230.0, 100.0
6.2, 0.0, 0.0, 7.3, 2019-10-22 02:00:00, 163.0, 100.0
6.1, None, 0.0, 6.8, 2019-10-22 02:15:00, 303.0, 100.0
6.0, None, 0.0, 9.9, 2019-10-22 02:30:00, 257.0, 100.0
5.9, None, 0.0, 6.6, 2019-10-22 02:45:00, 257.0, 100.0
5.9, 0.0, 0.0, 7.5, 2019-10-22 03:00:00, 235.0, 100.0
5.8, None, 0.0, 7.9, 2019-10-22 03:15:00, 207.0, 100.0
5.7, None, 0.0, 5.5, 2019-10-22 03:30:00, 311.0, 100.0
5.6, None, 0.0, 7.4, 2019-10-22 03:45:00, 271.0, 100.0
5.4, 0.0, 0.0, 7.8, 2019-10-22 04:00:00, 283.0, 100.0
5.3, None, 0.0, 8.8, 2019-10-22 04:15:00, 312.0, 100.0
5.2, None, 0.0, 7.8, 2019-10-22 04:30:00, 295.0, 100.0
5.1, None, 0.0, 7.6, 2019-10-22 04:45:00, 281.0, 100.0
4.9, 0.0, 0.0, 6.5, 2019-10-22 05:00:00, 243.0, 100.0
4.8, None, 0.0, 6.8, 2019-10-22 05:15:00, 235.0, 100.0
4.6, None, 0.0, 7.2, 2019-10-22 05:30:00, 276.0, 100.0
4.5, None, 0.0, 6.9, 2019-10-22 05:45:00, 298.0, 100.0
4.4, 0.0, 0.254, 7.7, 2019-10-22 06:00:00, 310.0, 100.0
4.3, None, 0.0, 8.2, 2019-10-22 06:15:00, 310.0, 99.0
4.3, None, 0.0, 9.7, 2019-10-22 06:30:00, 294.0, 98.0
4.2, None, 0.0, 10.2, 2019-10-22 06:45:00, 311.0, 98.0
4.1, 0.0, 0.0, 8.2, 2019-10-22 07:00:00, 340.0, 98.0
4.2, None, 0.0, 8.1, 2019-10-22 07:15:00, 292.0, 97.0
4.3, None, 0.0, 8.3, 2019-10-22 07:30:00, 256.0, 96.0
4.3, None, 0.0, 7.4, 2019-10-22 07:45:00, 230.0, 96.0
4.4, 0.0, 0.0, 7.6, 2019-10-22 08:00:00, 281.0, 96.0
4.8, None, 0.0, 8.7, 2019-10-22 08:15:00, 284.0, 94.0
5.3, None, 0.0, 4.9, 2019-10-22 08:30:00, 272.0, 93.0
5.8, None, 0.0, 5.2, 2019-10-22 08:45:00, 190.0, 91.0
6.3, 0.0, 0.0, 5.2, 2019-10-22 09:00:00, 184.0, 89.0
6.3, None, 0.0, 4.6, 2019-10-22 09:15:00, 267.0, 89.0
6.7, None, 0.0, 5.7, 2019-10-22 09:30:00, 285.0, 88.0
7.1, None, 0.0, 5.4, 2019-10-22 09:45:00, 271.0, 86.0
7.4, 0.0, 0.0, 5.1, 2019-10-22 10:00:00, 249.0, 87.0
8.0, None, 0.0, 4.9, 2019-10-22 10:15:00, 232.0, 85.0
8.4, None, 0.0, 5.1, 2019-10-22 10:30:00, 182.0, 82.0
8.6, None, 0.0, 4.9, 2019-10-22 10:45:00, 319.0, 77.0
9.0, 0.0, 0.0, 4.5, 2019-10-22 11:00:00, 20.0, 79.0
9.3, None, 0.0, 5.4, 2019-10-22 11:15:00, 166.0, 77.0
9.3, None, 0.0, 5.3, 2019-10-22 11:30:00, 159.0, 76.0
9.4, None, 0.0, 4.7, 2019-10-22 11:45:00, 91.0, 78.0
9.6, 0.0, 0.0, 4.3, 2019-10-22 12:00:00, 351.0, 76.0
10.2, None, 0.0, 5.1, 2019-10-22 12:15:00, 181.0, 73.0
10.3, None, 0.0, 4.8, 2019-10-22 12:30:00, 241.0, 79.0
10.1, None, 0.0, 3.5, 2019-10-22 12:45:00, 353.0, 74.0
9.9, 0.0, 0.0, 5.5, 2019-10-22 13:00:00, 198.0, 80.0
10.2, None, 0.0, 5.4, 2019-10-22 13:15:00, 269.0, 72.0
10.4, None, 0.0, 4.8, 2019-10-22 13:30:00, 251.0, 68.0
10.6, None, 0.0, 4.0, 2019-10-22 13:45:00, 314.0, 68.0
10.6, 0.0, 0.0, 3.7, 2019-10-22 14:00:00, 243.0, 68.0
9.9, None, 0.0, 3.8, 2019-10-22 14:15:00, 353.0, 73.0
9.3, None, 0.0, 4.3, 2019-10-22 14:30:00, 316.0, 77.0
9.2, None, 0.0, 5.1, 2019-10-22 14:45:00, 327.0, 78.0
8.7, 0.0, 0.0, 4.4, 2019-10-22 15:00:00, 303.0, 81.0
8.2, None, 0.0, 3.4, 2019-10-22 15:15:00, 293.0, 83.0
7.9, None, 0.0, 3.6, 2019-10-22 15:30:00, 270.0, 84.0
7.3, None, 0.0, 3.2, 2019-10-22 15:45:00, 296.0, 87.0
6.9, 0.0, 0.0, 3.4, 2019-10-22 16:00:00, 294.0, 87.0
6.7, None, 0.0, 3.1, 2019-10-22 16:15:00, 285.0, 91.0
6.5, None, 0.0, 2.5, 2019-10-22 16:30:00, 236.0, 94.0
6.1, None, 0.0, 2.3, 2019-10-22 16:45:00, 289.0, 95.0
5.8, 0.0, 0.0, 3.5, 2019-10-22 17:00:00, 292.0, 92.0
5.6, None, 0.0, 1.9, 2019-10-22 17:15:00, 231.0, 95.0
5.4, None, 0.0, 0.8, 2019-10-22 17:30:00, 315.0, 97.0
5.1, None, 0.0, 0.9, 2019-10-22 17:45:00, 209.0, 98.0
5.0, 0.0, 0.0, 2.1, 2019-10-22 18:00:00, 236.0, 99.0
5.0, None, 0.0, 2.8, 2019-10-22 18:15:00, 249.0, 99.0
4.9, None, 0.0, 2.8, 2019-10-22 18:30:00, 268.0, 97.0
4.8, None, 0.0, 1.9, 2019-10-22 18:45:00, 276.0, 94.0
4.6, 0.0, 0.0, 2.1, 2019-10-22 19:00:00, 309.0, 94.0
5.0, None, 0.0, 2.7, 2019-10-22 19:15:00, 318.0, 92.0
4.7, None, 0.0, 3.6, 2019-10-22 19:30:00, 344.0, 94.0
4.5, None, 0.0, 2.6, 2019-10-22 19:45:00, 16.0, 96.0
4.5, 0.0, 0.0, 3.8, 2019-10-22 20:00:00, 30.0, 98.0
4.5, None, 0.0, 3.6, 2019-10-22 20:15:00, 28.0, 98.0
4.2, None, 0.0, 3.9, 2019-10-22 20:30:00, 36.0, 99.0
4.5, None, 0.0, 4.1, 2019-10-22 20:45:00, 38.0, 100.0
4.5, 0.0, 0.0, 3.2, 2019-10-22 21:00:00, 37.0, 100.0
4.4, None, 0.0, 2.5, 2019-10-22 21:15:00, 27.0, 100.0
4.2, None, 0.0, 1.6, 2019-10-22 21:30:00, 34.0, 100.0
4.2, None, 0.0, 3.1, 2019-10-22 21:45:00, 37.0, 100.0
4.0, 0.0, 0.0, 1.9, 2019-10-22 22:00:00, 33.0, 100.0
4.2, None, 0.0, 2.5, 2019-10-22 22:15:00, 28.0, 100.0
4.2, None, 0.0, 3.1, 2019-10-22 22:30:00, 32.0, 100.0
4.4, None, 0.0, 2.1, 2019-10-22 22:45:00, 38.0, 100.0
4.2, 0.0, 0.0, 1.9, 2019-10-22 23:00:00, 39.0, 100.0
4.3, None, 0.0, 3.4, 2019-10-22 23:15:00, 31.0, 100.0
4.1, None, 0.0, 2.6, 2019-10-22 23:30:00, 36.0, 100.0
4.2, None, 0.0, 2.6, 2019-10-22 23:45:00, 30.0, 100.0
4.3, 0.0, 0.0, 3.2, 2019-10-23 00:00:00, 33.0, 100.0
4.2, None, 0.0, 3.1, 2019-10-23 00:15:00, 22.0, 100.0
4.0, None, 0.0, 3.3, 2019-10-23 00:30:00, 30.0, 100.0
4.0, None, 0.0, 2.1, 2019-10-23 00:45:00, 25.0, 100.0
3.9, 0.0, 0.0, 2.3, 2019-10-23 01:00:00, 31.0, 100.0
3.8, None, 0.0, 2.4, 2019-10-23 01:15:00, 30.0, 100.0
3.8, None, 0.0, 2.3, 2019-10-23 01:30:00, 26.0, 100.0
3.7, None, 0.0, 2.9, 2019-10-23 01:45:00, 28.0, 100.0
3.7, 0.0, 0.0, 2.5, 2019-10-23 02:00:00, 20.0, 100.0
3.9, None, 0.0, 2.6, 2019-10-23 02:15:00, 36.0, 100.0
4.0, None, 0.0, 2.9, 2019-10-23 02:30:00, 38.0, 100.0
4.0, None, 0.0, 2.0, 2019-10-23 02:45:00, 34.0, 100.0
3.7, 0.0, 0.0, 1.2, 2019-10-23 03:00:00, 305.0, 100.0
3.6, None, 0.0, 1.9, 2019-10-23 03:15:00, 25.0, 100.0
3.6, None, 0.0, 2.6, 2019-10-23 03:30:00, 35.0, 100.0
3.6, None, 0.0, 2.0, 2019-10-23 03:45:00, 27.0, 100.0
3.5, 0.0, 0.0, 0.9, 2019-10-23 04:00:00, 50.0, 100.0
3.5, None, 0.0, 1.1, 2019-10-23 04:15:00, 47.0, 100.0
3.3, None, 0.0, 0.9, 2019-10-23 04:30:00, 307.0, 100.0
3.0, None, 0.0, 1.5, 2019-10-23 04:45:00, 314.0, 100.0
3.1, 0.0, 0.0, 2.3, 2019-10-23 05:00:00, 43.0, 100.0
3.1, None, 0.0, 2.4, 2019-10-23 05:15:00, 33.0, 100.0
3.0, None, 0.0, 1.3, 2019-10-23 05:30:00, 353.0, 100.0
2.6, None, 0.0, 1.3, 2019-10-23 05:45:00, 14.0, 100.0
2.7, 0.0, 0.0, 1.7, 2019-10-23 06:00:00, 43.0, 100.0
2.7, None, 0.0, 2.8, 2019-10-23 06:15:00, 41.0, 100.0
2.8, None, 0.0, 3.2, 2019-10-23 06:30:00, 40.0, 100.0
3.1, None, 0.0, 4.6, 2019-10-23 06:45:00, 42.0, 100.0
3.3, 0.0, 0.0, 5.3, 2019-10-23 07:00:00, 37.0, 100.0
3.2, None, 0.0, 6.2, 2019-10-23 07:15:00, 39.0, 100.0
2.9, None, 0.0, 7.0, 2019-10-23 07:30:00, 39.0, 100.0
2.4, None, 0.0, 5.4, 2019-10-23 07:45:00, 39.0, 100.0
2.3, 0.0, 0.0, 4.9, 2019-10-23 08:00:00, 34.0, 100.0
2.4, None, 0.0, 4.2, 2019-10-23 08:15:00, 33.0, 100.0
2.5, None, 0.0, 5.4, 2019-10-23 08:30:00, 33.0, 99.0
2.8, None, 0.0, 6.2, 2019-10-23 08:45:00, 37.0, 98.0
3.6, 0.0, 0.0, 5.4, 2019-10-23 09:00:00, 40.0, 98.0
4.0, None, 0.0, 7.6, 2019-10-23 09:15:00, 40.0, 97.0
4.2, None, 0.0, 8.8, 2019-10-23 09:30:00, 38.0, 97.0
4.5, None, 0.0, 8.9, 2019-10-23 09:45:00, 40.0, 97.0
4.3, 0.0, 0.0, 8.1, 2019-10-23 10:00:00, 42.0, 97.0
4.3, None, 0.0, 7.7, 2019-10-23 10:15:00, 42.0, 97.0
4.8, None, 0.0, 8.5, 2019-10-23 10:30:00, 44.0, 95.0
5.9, None, 0.0, 3.7, 2019-10-23 10:45:00, 58.0, 90.0
6.3, 0.0, 0.0, 2.5, 2019-10-23 11:00:00, 38.0, 86.0
6.4, None, 0.0, 2.8, 2019-10-23 11:15:00, 51.0, 85.0
7.1, None, 0.0, 3.5, 2019-10-23 11:30:00, 37.0, 83.0
7.5, None, 0.0, 3.6, 2019-10-23 11:45:00, 43.0, 81.0
7.5, 0.0, 0.0, 3.9, 2019-10-23 12:00:00, 32.0, 80.0
7.3, None, 0.0, 4.0, 2019-10-23 12:15:00, 37.0, 81.0
7.4, None, 0.0, 2.6, 2019-10-23 12:30:00, 61.0, 84.0
6.7, None, 0.0, 4.5, 2019-10-23 12:45:00, 37.0, 84.0
6.7, 0.0, 0.0, 2.9, 2019-10-23 13:00:00, 29.0, 86.0
6.5, None, 0.0, 3.6, 2019-10-23 13:15:00, 31.0, 84.0
6.5, None, 0.0, 3.5, 2019-10-23 13:30:00, 30.0, 82.0
6.4, None, 0.0, 3.7, 2019-10-23 13:45:00, 44.0, 87.0
6.7, 0.0, 0.0, 2.5, 2019-10-23 14:00:00, 35.0, 86.0
7.0, None, 0.0, 2.3, 2019-10-23 14:15:00, 6.0, 82.0
6.6, None, 0.0, 5.0, 2019-10-23 14:30:00, 37.0, 86.0
6.7, None, 0.0, 2.3, 2019-10-23 14:45:00, 355.0, 85.0
6.3, 0.0, 0.0, 3.9, 2019-10-23 15:00:00, 30.0, 84.0
5.9, None, 0.0, 2.9, 2019-10-23 15:15:00, 30.0, 86.0
5.7, None, 0.0, 3.2, 2019-10-23 15:30:00, 25.0, 87.0
5.5, None, 0.0, 3.5, 2019-10-23 15:45:00, 27.0, 81.0
5.2, 0.0, 0.0, 3.6, 2019-10-23 16:00:00, 23.0, 84.0
5.1, None, 0.0, 3.3, 2019-10-23 16:15:00, 18.0, 90.0
4.9, None, 0.0, 2.8, 2019-10-23 16:30:00, 23.0, 90.0
4.8, None, 0.0, 3.5, 2019-10-23 16:45:00, 24.0, 92.0
4.8, 0.0, 0.0, 3.4, 2019-10-23 17:00:00, 5.0, 90.0
4.8, None, 0.0, 2.9, 2019-10-23 17:15:00, 17.0, 93.0
4.7, None, 0.0, 2.7, 2019-10-23 17:30:00, 11.0, 88.0
4.8, None, 0.0, 3.5, 2019-10-23 17:45:00, 17.0, 86.0
5.0, 0.0, 0.0, 3.1, 2019-10-23 18:00:00, 3.0, 71.0
5.2, None, 0.0, 3.0, 2019-10-23 18:15:00, 4.0, 68.0
