WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 3.581,86.4,2016-08-03 10:00:00,15.96,31
None, None, 3.994,82.7,2016-08-03 11:00:00,16.7,31
None, None, 3.214,80.9,2016-08-03 12:00:00,16.82,31
None, None, 2.399,79.3,2016-08-03 13:00:00,17.01,31
None, None, 1.585,77.4,2016-08-03 14:00:00,17.37,31
None, None, 0.037999,76.3,2016-08-03 15:00:00,17.64,31
None, None, 0.929,76.5,2016-08-03 16:00:00,17.92,31
None, None, 0.866998,75.9,2016-08-03 17:00:00,18.16,31
None, None, 0.082,72.9,2016-08-03 18:00:00,18.58,31
None, None, 0.001,76.4,2016-08-03 19:00:00,18.63,31
None, None, 0.569998,82.8,2016-08-03 20:00:00,17.5,31
None, None, 0.801998,85.8,2016-08-03 21:00:00,16.19,31
None, None, 0.939998,87.5,2016-08-03 22:00:00,15.4,31
None, None, 1.774,89.1,2016-08-03 23:00:00,14.96,31
None, None, 1.173,89.5,2016-08-04 00:00:00,14.65,31
None, None, 0.883,90.3,2016-08-04 01:00:00,14.44,31
None, None, 1.304,90.9,2016-08-04 02:00:00,14.14,31
None, None, 0.982999,90.9,2016-08-04 03:00:00,13.87,31
None, None, 1.045,91.1,2016-08-04 04:00:00,13.74,31
None, None, 0.825999,91.1,2016-08-04 05:00:00,13.62,31
None, None, 1.152,90.4,2016-08-04 06:00:00,13.85,31
None, None, 0.119998,89.7,2016-08-04 07:00:00,14.74,31
None, None, 0.028,86.6,2016-08-04 08:00:00,16.29,31
None, None, 0.542999,80.6,2016-08-04 09:00:00,17.65,31
None, None, 3.525,80.4,2016-08-04 10:00:00,18.33,31
None, None, 4.212,74.1,2016-08-04 11:00:00,19.08,31
None, None, 5.332,70.9,2016-08-04 12:00:00,18.82,31
None, None, 5.147,67.97,2016-08-04 13:00:00,19.23,31
None, None, 4.804,63.39,2016-08-04 14:00:00,20.09,31
None, None, 3.854,58.01,2016-08-04 15:00:00,21.18,31
None, None, 3.775,63.71,2016-08-04 16:00:00,20.74,31
None, None, 4.752,66.72,2016-08-04 17:00:00,20.44,31
None, None, 3.109,69.31,2016-08-04 18:00:00,20.71,31
None, None, 0.901,67.32,2016-08-04 19:00:00,20.58,31
None, None, 2.042,75.1,2016-08-04 20:00:00,18.64,31
None, None, 1.129,78.8,2016-08-04 21:00:00,17.53,31
None, None, 1.535,80.5,2016-08-04 22:00:00,16.8,31
None, None, 1.37,82.2,2016-08-04 23:00:00,16.12,31
