X,Y,Name,CAUSE_GENERAL_KMZ,CURRENTSIZE,FIRENUMBER,FIRETYPE,FIREYEAR,Field_1,LATITUDE,LONGITUDE
-130.266239566554,57.4740228357707,R90138,Human,0.1,R90138,Fire,2014,2014,57.474018,-130.26622
-123.243585367656,53.9569721672111,G10045,Human,0.2,G10045,Fire,2014,2014,53.956966,-123.243568
-122.947168020536,53.9638386046148,G10055,Human,0.009,G10055,Fire,2014,2014,53.963833,-122.947151
-123.085000212375,53.884405786972,G10057,Human,3.7,G10057,Fire,2014,2014,53.8844,-123.084983
-122.923850274906,54.1296725159507,G10069,Human,5,G10069,Fire,2014,2014,54.129667,-122.923833
-123.007265214071,54.9671231295524,G10071,Human,0.009,G10071,Fire,2014,2014,54.967117,-123.007248
-122.908067459156,54.1036740168805,G10099,Human,0.2,G10099,Fire,2014,2014,54.103668,-122.908051
-122.554269625076,54.4219723709326,G10102,Lightning,0.4,G10102,Fire,2014,2014,54.421967,-122.554253
-122.282029818151,54.2818395053499,G10109,Lightning,11,G10109,Fire,2014,2014,54.281834,-122.282013
-122.497567676048,53.8089886622168,G10118,Human,0.06,G10118,Fire,2014,2014,53.808983,-122.497551
-122.763200385233,53.9790402311024,G10122,Human,0.3,G10122,Fire,2014,2014,53.979034,-122.763184
-122.871484407747,53.9906559139797,G10123,Human,0.02,G10123,Fire,2014,2014,53.99065,-122.871467
-122.197900506371,54.2682401174377,G10148,Lightning,0.009,G10148,Fire,2014,2014,54.268234,-122.197884
-123.091585044816,54.4797572986169,G10158,Lightning,0.009,G10158,Fire,2014,2014,54.479751,-123.091568
-122.306153765952,53.838705182986,G10171,Lightning,0.05,G10171,Fire,2014,2014,53.838699,-122.306137
-121.442948601646,53.5604879910938,G10174,Lightning,10.8,G10174,Fire,2014,2014,53.560482,-121.442932
-120.323785001825,53.8196395367565,G10175,Lightning,0.9,G10175,Fire,2014,2014,53.819633,-120.323769
-121.923066497349,53.5928899252453,G10176,Lightning,0.009,G10176,Fire,2014,2014,53.592884,-121.92305
-121.481118386484,53.4693891773222,G10179,Lightning,0.014,G10179,Fire,2014,2014,53.469383,-121.481102
-121.274964632649,53.6998541162992,G10180,Lightning,0.009,G10180,Fire,2014,2014,53.699848,-121.274948
-123.169633605286,53.8431724777228,G10186,Lightning,0.01,G10186,Fire,2014,2014,53.843167,-123.169617
-123.201249886327,54.0271053727668,G10190,Human,0.15,G10190,Fire,2014,2014,54.0271,-123.201233
-121.872903305385,53.8991224466891,G10191,Lightning,0.01,G10191,Fire,2014,2014,53.899116,-121.872887
-121.329316671884,54.3304236284187,G10192,Lightning,0.2,G10192,Fire,2014,2014,54.330418,-121.3293
-121.027848512934,53.7775404498356,G10202,Lightning,0.03,G10202,Fire,2014,2014,53.777534,-121.027832
-122.506448281901,53.8085041566497,G10203,Human,0.009,G10203,Fire,2014,2014,53.808498,-122.506432
-122.891000652453,54.603723633828,G10204,Lightning,102,G10204,Fire,2014,2014,54.603718,-122.890984
-121.444533316511,53.8654726978584,G10205,Lightning,0.3,G10205,Fire,2014,2014,53.865467,-121.444517
-122.954568723084,54.516290719068,G10206,Lightning,0.2,G10206,Fire,2014,2014,54.516285,-122.954552
-121.255036624551,53.7226393151698,G10209,Lightning,0.009,G10209,Fire,2014,2014,53.722633,-121.25502
-122.973016830376,55.0041561309637,G10210,Lightning,2,G10210,Fire,2014,2014,55.00415,-122.973
-122.19913640818,54.2673055146009,G10213,Lightning,0.1,G10213,Fire,2014,2014,54.2673,-122.199119
-122.48944995535,53.7477398614148,G10214,Human,12,G10214,Fire,2014,2014,53.747734,-122.489433
-121.344033542216,53.7194579034087,G10224,Lightning,3,G10224,Fire,2014,2014,53.719452,-121.344017
-122.918916477777,54.1483555148251,G10227,Lightning,0.7,G10227,Fire,2014,2014,54.14835,-122.918899
-122.730233752435,53.8947392291873,G10244,Human,1.1,G10244,Fire,2014,2014,53.894733,-122.730217
-123.24605027253,53.9630224697412,G10246,Human,0.009,G10246,Fire,2014,2014,53.963017,-123.246033
-121.325633477766,54.3306560307322,G10247,Lightning,2.5,G10247,Fire,2014,2014,54.33065,-121.325617
-122.780351597012,54.7598400523792,G10249,Lightning,0.2,G10249,Fire,2014,2014,54.759834,-122.780334
-122.533266171676,55.0489903956389,G10266,Lightning,0.009,G10266,Fire,2014,2014,55.048985,-122.533249
-122.725747660101,53.9020901292053,G10274,Human,0.009,G10274,Fire,2014,2014,53.902084,-122.725731
-122.348130887129,54.1557064932829,G10290,Lightning,0.044,G10290,Fire,2014,2014,54.155701,-122.348114
-123.604883536036,53.4465724011497,G10300,Lightning,0.1,G10300,Fire,2014,2014,53.446567,-123.604867
-123.718530722983,54.6886386272142,G10308,Lightning,0.009,G10308,Fire,2014,2014,54.688633,-123.718513
-123.436883779754,54.1547069480018,G10313,Lightning,0.5,G10313,Fire,2014,2014,54.154701,-123.436867
-123.326183825031,54.3298890640385,G10315,Lightning,0.009,G10315,Fire,2014,2014,54.329883,-123.326167
-123.273000438979,54.3976224720024,G10316,Lightning,0.009,G10316,Fire,2014,2014,54.397617,-123.272983
-123.510934660923,54.1092052381302,G10318,Lightning,0.009,G10318,Fire,2014,2014,54.1092,-123.510918
-123.273034935763,54.3844737722177,G10330,Lightning,0.25,G10330,Fire,2014,2014,54.384468,-123.273018
-123.287782635183,54.3907565760783,G10333,Lightning,0.009,G10333,Fire,2014,2014,54.390751,-123.287766
-123.304948713707,54.3309039666694,G10335,Lightning,0.045,G10335,Fire,2014,2014,54.330898,-123.304932
-122.968164196813,54.162054110614,G10336,Human,0.4,G10336,Fire,2014,2014,54.162048,-122.968147
-123.168417150741,54.4632557888654,G10338,Lightning,1.4,G10338,Fire,2014,2014,54.46325,-123.1684
-120.883530803689,53.5678389557948,G10375,Lightning,0.009,G10375,Fire,2014,2014,53.567833,-120.883514
-122.673265124674,54.0942059442252,G10380,Human,0.009,G10380,Fire,2014,2014,54.0942,-122.673248
-121.245236444742,53.4705260116342,G10386,Lightning,0.009,G10386,Fire,2014,2014,53.47052,-121.24522
-121.305016863639,53.7902396144878,G10389,Lightning,0.009,G10389,Fire,2014,2014,53.790234,-121.305
-122.817781090854,53.9482212232105,G10395,Human,0.009,G10395,Fire,2014,2014,53.948215,-122.817764
-122.630151497159,54.3158741563696,G10401,Lightning,0.009,G10401,Fire,2014,2014,54.315868,-122.630135
-121.240616552159,53.7659060241603,G10412,Lightning,0.009,G10412,Fire,2014,2014,53.7659,-121.2406
-120.649201627508,54.0253890014145,G10431,Lightning,0.009,G10431,Fire,2014,2014,54.025383,-120.649185
-120.930268482871,53.7696059582888,G10433,Lightning,0.8,G10433,Fire,2014,2014,53.7696,-120.930252
-120.924935594265,53.7780554632463,G10441,Lightning,0.009,G10441,Fire,2014,2014,53.778049,-120.924919
-121.730363279357,53.9066373662892,G10471,Lightning,0.009,G10471,Fire,2014,2014,53.906631,-121.730347
-122.492646774707,53.8093548635166,G10474,Human,0.009,G10474,Fire,2014,2014,53.809349,-122.49263
-120.981415964624,53.6813223539199,G10494,Lightning,0.009,G10494,Fire,2014,2014,53.681316,-120.981399
-122.538499256911,53.4308224418279,G10524,Human,0.009,G10524,Fire,2014,2014,53.430817,-122.538483
-122.935800206682,53.9508058111778,G10540,Human,1.5,G10540,Fire,2014,2014,53.9508,-122.935783
-119.241684540053,52.8223404304053,G30038,Human,0.009,G30038,Fire,2014,2014,52.822334,-119.241669
-119.242783136763,52.8203072364675,G30039,Human,0.009,G30039,Fire,2014,2014,52.820301,-119.242767
-119.241768439869,52.8205399360066,G30040,Human,0.009,G30040,Fire,2014,2014,52.820534,-119.241753
-118.556580019728,52.8571077172397,G30084,Human,0.009,G30084,Fire,2014,2014,52.857101,-118.556564
-119.2782140417,52.8041405325658,G30100,Human,0.3,G30100,Fire,2014,2014,52.804134,-119.278198
-119.31938225735,52.8309578268234,G30101,Human,0.3,G30101,Fire,2014,2014,52.830952,-119.319366
-119.83063584376,53.0921234680078,G30163,Lightning,0.009,G30163,Fire,2014,2014,53.092117,-119.83062
-120.669381261492,53.5337889843693,G30167,Lightning,0.1,G30167,Fire,2014,2014,53.533783,-120.669365
-120.497666383221,53.424238506194,G30168,Lightning,0.009,G30168,Fire,2014,2014,53.424232,-120.49765
-120.449898766222,53.389707908252,G30169,Lightning,0.005,G30169,Fire,2014,2014,53.389702,-120.449883
-120.663949150445,53.5263388861288,G30228,Lightning,0.2,G30228,Fire,2014,2014,53.526333,-120.663933
-120.661332281993,53.6082556847786,G30239,Lightning,0.2,G30239,Fire,2014,2014,53.60825,-120.661316
-120.715249137521,53.4383910790827,G30255,Lightning,0.14,G30255,Fire,2014,2014,53.438385,-120.715233
-120.70391943067,53.4618895776604,G30256,Lightning,0.009,G30256,Fire,2014,2014,53.461883,-120.703903
-120.982949362842,53.3989394412484,G30257,Lightning,0.009,G30257,Fire,2014,2014,53.398933,-120.982933
-120.726380446427,53.4611723722355,G30261,Lightning,0.9,G30261,Fire,2014,2014,53.461166,-120.726364
-120.879349754014,53.4184210526168,G30264,Lightning,0.01,G30264,Fire,2014,2014,53.418415,-120.879333
-120.880181448632,53.3981726492881,G30265,Lightning,0.3,G30265,Fire,2014,2014,53.398167,-120.880165
-120.901864154342,53.4138892481468,G30268,Lightning,20,G30268,Fire,2014,2014,53.413883,-120.901848
-120.874901848256,53.4189207535844,G30269,Lightning,0.009,G30269,Fire,2014,2014,53.418915,-120.874886
-120.302466232476,53.3795761258537,G30270,Lightning,50,G30270,Fire,2014,2014,53.37957,-120.30245
-119.153515799044,52.7186729363653,G30344,Lightning,10,G30344,Fire,2014,2014,52.718667,-119.1535
-119.242378684852,52.6362557259543,G30346,Lightning,0.009,G30346,Fire,2014,2014,52.636249,-119.242363
-119.25923208208,52.6435074209455,G30347,Lightning,0.2,G30347,Fire,2014,2014,52.643501,-119.259216
-119.411499582931,52.8346886140593,G30349,Lightning,0.009,G30349,Fire,2014,2014,52.834682,-119.411484
-118.957596327797,52.9504227712105,G30350,Lightning,2,G30350,Fire,2014,2014,52.950417,-118.957581
-119.228348276518,52.6230072225816,G30351,Lightning,0.01,G30351,Fire,2014,2014,52.623001,-119.228332
-119.246185777698,52.619173527224,G30352,Lightning,0.1,G30352,Fire,2014,2014,52.619167,-119.24617
-119.220184783808,52.6383233265155,G30358,Lightning,0.01,G30358,Fire,2014,2014,52.638317,-119.220169
-119.675499800034,53.3280892012097,G30368,Lightning,0.009,G30368,Fire,2014,2014,53.328083,-119.675484
-120.697648144873,53.4699576801551,G30382,Lightning,0.009,G30382,Fire,2014,2014,53.469952,-120.697632
-120.185166297683,53.3361381392506,G30402,Human,0.01,G30402,Fire,2014,2014,53.336132,-120.18515
-119.152496798178,52.7288727440236,G30406,Lightning,0.009,G30406,Fire,2014,2014,52.728867,-119.152481
-119.270950826668,52.7456231245574,G30414,Human,0.009,G30414,Fire,2014,2014,52.745617,-119.270935
-118.425613593088,52.2196222043509,G30417,Lightning,0.5,G30417,Fire,2014,2014,52.219616,-118.425598
-118.46219649999,52.2393060005979,G30419,Lightning,0.01,G30419,Fire,2014,2014,52.2393,-118.462181
-119.54853117352,52.7235244908802,G30443,Lightning,0.009,G30443,Fire,2014,2014,52.723518,-119.548515
-119.428932785718,52.8567376112308,G30444,Lightning,0.3,G30444,Fire,2014,2014,52.856731,-119.428917
-120.259201884226,53.2757400285253,G30445,Lightning,0.009,G30445,Fire,2014,2014,53.275734,-120.259186
-119.174950151557,52.8881058425123,G30451,Lightning,0.045,G30451,Fire,2014,2014,52.8881,-119.174934
-120.502198296964,53.4405883069335,G30457,Lightning,0.009,G30457,Fire,2014,2014,53.440582,-120.502182
-118.777847635648,52.4689736760469,G30497,Human,0.3,G30497,Fire,2014,2014,52.468967,-118.777832
-120.001480889905,53.1072715534603,G30522,Lightning,0.01,G30522,Fire,2014,2014,53.107265,-120.001465
-124.775331558614,54.0574891711312,G40009,Human,0.1,G40009,Fire,2014,2014,54.057484,-124.775314
-124.547548275207,53.9284379989925,G40014,Lightning,22.5,G40014,Fire,2014,2014,53.928432,-124.547531
-124.148450449916,54.0499556500504,G40036,Human,0.009,G40036,Fire,2014,2014,54.04995,-124.148433
-124.602151925652,54.0571229954866,G40043,Human,0.009,G40043,Fire,2014,2014,54.057117,-124.602135
-124.896654175433,54.0475061515153,G40047,Human,0.3,G40047,Fire,2014,2014,54.047501,-124.896637
-123.860033756591,53.9136223862877,G40048,Human,0.6,G40048,Fire,2014,2014,53.913617,-123.860017
-124.94401747783,54.0534379483936,G40077,Human,0.009,G40077,Fire,2014,2014,54.053432,-124.944
-123.7516190697,53.732522895627,G40078,Human,0.7,G40078,Fire,2014,2014,53.732517,-123.751602
-123.774248036032,54.1678904995561,G40105,Lightning,0.1,G40105,Fire,2014,2014,54.167885,-123.774231
-124.6061344382,54.0955064884603,G40110,Human,0.009,G40110,Fire,2014,2014,54.095501,-124.606117
-124.834932444901,54.278821767355,G40112,Human,28,G40112,Fire,2014,2014,54.278816,-124.834915
-124.367532456666,53.4343394040777,G40115,Lightning,0.09,G40115,Fire,2014,2014,53.434334,-124.367516
-123.959250381728,53.9506723760692,G40117,Human,0.009,G40117,Fire,2014,2014,53.950667,-123.959233
-124.667734140171,54.068021584243,G40172,Lightning,0.02,G40172,Fire,2014,2014,54.068016,-124.667717
-124.981119188424,54.075204638422,G40177,Human,0.009,G40177,Fire,2014,2014,54.075199,-124.981102
-124.351983552517,53.1423388972326,G40198,Lightning,21518,G40198,Fire,2014,2014,53.142333,-124.351967
-124.372384763416,53.4391382035893,G40217,Human,0.4,G40217,Fire,2014,2014,53.439133,-124.372368
-124.066316491721,53.9408892572786,G40245,Human,0.7,G40245,Fire,2014,2014,53.940884,-124.066299
-124.299033830722,53.9397723259098,G40258,Human,0.009,G40258,Fire,2014,2014,53.939767,-124.299017
-123.905732884659,53.7081049745708,G40302,Lightning,0.009,G40302,Fire,2014,2014,53.708099,-123.905716
-123.932084923083,54.0912722791475,G40306,Lightning,0.009,G40306,Fire,2014,2014,54.091267,-123.932068
-124.717233682036,54.1387880757952,G40312,Lightning,0.009,G40312,Fire,2014,2014,54.138782,-124.717216
-123.895517235035,54.1102732846923,G40317,Lightning,0.001,G40317,Fire,2014,2014,54.110268,-123.8955
-123.895166336864,54.1084727896355,G40319,Lightning,0.001,G40319,Fire,2014,2014,54.108467,-123.895149
-123.868715256279,54.1812723904653,G40320,Lightning,0.3,G40320,Fire,2014,2014,54.181267,-123.868698
-123.822381945451,54.1624239956316,G40329,Lightning,0.009,G40329,Fire,2014,2014,54.162418,-123.822365
-123.839670142048,54.1745890929139,G40334,Lightning,0.001,G40334,Fire,2014,2014,54.174583,-123.839653
-123.949449374099,53.9402559701902,G40339,Human,0.1,G40339,Fire,2014,2014,53.94025,-123.949432
-124.608850514624,54.0219896896941,G40353,Lightning,3,G40353,Fire,2014,2014,54.021984,-124.608833
-125.058166983176,53.1994222051383,G40356,Lightning,0.009,G40356,Fire,2014,2014,53.199417,-125.05815
-124.660050528445,54.0323722799631,G40357,Lightning,0.025,G40357,Fire,2014,2014,54.032367,-124.660033
-124.662584336567,54.04842168315,G40359,Lightning,0.009,G40359,Fire,2014,2014,54.048416,-124.662567
-124.631616622104,54.0392053835835,G40373,Lightning,0.5,G40373,Fire,2014,2014,54.0392,-124.631599
-123.809333838261,54.1675056949495,G40377,Lightning,14,G40377,Fire,2014,2014,54.1675,-123.809317
-124.976800796538,53.566289629634,G40383,Lightning,0.009,G40383,Fire,2014,2014,53.566284,-124.976784
-124.547683966611,54.199405602961,G40393,Lightning,0.009,G40393,Fire,2014,2014,54.1994,-124.547667
-124.892732562993,53.7787225437971,G40394,Lightning,0.03,G40394,Fire,2014,2014,53.778717,-124.892715
-124.35366983865,53.3983057045042,G40398,Lightning,0.9,G40398,Fire,2014,2014,53.3983,-124.353653
-124.014436530286,53.5321406544461,G40425,Human,104,G40425,Fire,2014,2014,53.532135,-124.01442
-124.669199102875,54.2155053819556,G40432,Lightning,0.009,G40432,Fire,2014,2014,54.2155,-124.669182
-124.030683863195,54.1427889669544,G40496,Human,0.7,G40496,Fire,2014,2014,54.142783,-124.030667
-124.123781085545,53.9003390539344,G40513,Human,0.009,G40513,Fire,2014,2014,53.900333,-124.123764
-124.737183610402,53.1594222486245,G40533,Human,0.1,G40533,Fire,2014,2014,53.159417,-124.737167
-124.171333930687,54.2393723526759,G40547,Human,0.2,G40547,Fire,2014,2014,54.239367,-124.171317
-123.808153066531,54.2217730986747,G50053,Human,77.5,G50053,Fire,2014,2014,54.221767,-123.808136
-124.632250100283,54.7518404034547,G50061,Human,0.009,G50061,Fire,2014,2014,54.751835,-124.632233
-124.106432004214,54.4473551660237,G50076,Human,0.7,G50076,Fire,2014,2014,54.44735,-124.106415
-123.428636467578,54.400957058027,G50104,Human,4.9,G50104,Fire,2014,2014,54.400951,-123.428619
-124.277300027074,54.4648722402815,G50124,Human,0.1,G50124,Fire,2014,2014,54.464867,-124.277283
-123.71340375029,54.509122816214,G50143,Human,0.04,G50143,Fire,2014,2014,54.509117,-123.713387
-123.793214753929,54.2108058028124,G50150,Human,0.06,G50150,Fire,2014,2014,54.2108,-123.793198
-124.90798405199,54.4957902632878,G50153,Lightning,0.2,G50153,Fire,2014,2014,54.495785,-124.907967
-123.995332747696,54.3766726778438,G50157,Lightning,2,G50157,Fire,2014,2014,54.376667,-123.995316
-123.507165911488,54.4923381514717,G50162,Lightning,0.5,G50162,Fire,2014,2014,54.492332,-123.507149
-124.688120401076,55.2293871042369,G50183,Lightning,0.1,G50183,Fire,2014,2014,55.229382,-124.688103
-123.833383819149,54.8785076177761,G50226,Lightning,1648,G50226,Fire,2014,2014,54.878502,-123.833366
-123.871835947322,54.9207057134001,G50272,Lightning,0.009,G50272,Fire,2014,2014,54.9207,-123.871819
-123.884104049405,54.9138889104343,G50273,Lightning,0.009,G50273,Fire,2014,2014,54.913883,-123.884087
-124.633120044076,55.0812739126043,G50295,Human,0.009,G50295,Fire,2014,2014,55.081268,-124.633102
-124.02476706078,54.6453570794021,G50307,Lightning,0.6,G50307,Fire,2014,2014,54.645351,-124.02475
-124.736665938697,54.5386216854785,G50379,Lightning,0.1,G50379,Fire,2014,2014,54.538616,-124.736649
-126.221684796261,55.5646553983191,G50387,Lightning,0.9,G50387,Fire,2014,2014,55.56465,-126.221667
-124.446802304813,54.5644549239727,G50420,Lightning,0.1,G50420,Fire,2014,2014,54.564449,-124.446785
-125.388254958887,55.7746064200516,G50426,Lightning,0.9,G50426,Fire,2014,2014,55.774601,-125.388237
-127.752719843904,57.1448874006458,G50455,Human,0.009,G50455,Fire,2014,2014,57.144882,-127.752701
-124.321517641545,55.1983556602931,G50470,Lightning,85,G50470,Fire,2014,2014,55.19835,-124.3215
-124.302517628554,55.2066723607015,G50499,Lightning,0.009,G50499,Fire,2014,2014,55.206667,-124.3025
-123.704817252741,54.5099224182336,G50503,Human,2,G50503,Fire,2014,2014,54.509917,-123.7048
-125.321176770671,54.3745019037673,G50518,Human,0.1,G50518,Fire,2014,2014,54.374496,-125.321159
-124.003900591544,54.490555681239,G50535,Human,0.009,G50535,Fire,2014,2014,54.49055,-124.003883
-125.088220951235,54.6860063379353,G50548,Human,0.009,G50548,Fire,2014,2014,54.686001,-125.088203
-125.510714317582,55.4012544004299,G50552,Human,0.01,G50552,Fire,2014,2014,55.401249,-125.510696
-123.08793090371,55.1241894188068,G60008,Human,0.009,G60008,Fire,2014,2014,55.124184,-123.087914
-125.718851872674,56.8006721867593,G60096,Lightning,33068,G60096,Fire,2014,2014,56.800667,-125.718833
-122.592567411729,55.3883558897737,G60156,Lightning,0.009,G60156,Fire,2014,2014,55.38835,-122.59255
-125.287768255592,56.28595554356,G60195,Lightning,61285,G60195,Fire,2014,2014,56.28595,-125.28775
-122.98845076179,55.3436058376711,G60215,Lightning,180,G60215,Fire,2014,2014,55.3436,-122.988433
-123.099450839718,55.4613391282262,G60218,Lightning,185,G60218,Fire,2014,2014,55.461333,-123.099433
-122.977884069259,55.1007558387221,G60242,Human,0.5,G60242,Fire,2014,2014,55.10075,-122.977867
-122.641684063366,55.2345058854813,G60267,Lightning,0.009,G60267,Fire,2014,2014,55.2345,-122.641667
-123.033134186005,55.3482725335278,G60271,Lightning,0.009,G60271,Fire,2014,2014,55.348267,-123.033117
-123.642684589931,56.0646724712475,G60277,Lightning,0.009,G60277,Fire,2014,2014,56.064667,-123.642667
-122.925684501194,56.1308391680561,G60279,Lightning,0.2,G60279,Fire,2014,2014,56.130833,-122.925667
-123.642684589931,56.0646724712475,G60283,Lightning,2289.46,G60283,Fire,2014,2014,56.064667,-123.642667
-123.679101188823,56.0554224637218,G60285,Lightning,0.1,G60285,Fire,2014,2014,56.055417,-123.679083
-123.384267510338,55.2743224830926,G60291,Lightning,0.009,G60291,Fire,2014,2014,55.274317,-123.38425
-123.511567841368,56.011789086135,G60293,Lightning,1386.46,G60293,Fire,2014,2014,56.011783,-123.51155
-124.038701363959,56.2998724201041,G60297,Human,1688.34,G60297,Fire,2014,2014,56.299867,-124.038683
-122.947834552123,56.2520391695614,G60299,Lightning,0.009,G60299,Fire,2014,2014,56.252033,-122.947817
-125.088084868521,56.1414555683607,G60369,Lightning,1998.2,G60369,Fire,2014,2014,56.14145,-125.088067
-124.996468153544,56.1468555805568,G60371,Lightning,0.1,G60371,Fire,2014,2014,56.14685,-124.99645
-125.067734846167,56.106172268647,G60372,Lightning,0.1,G60372,Fire,2014,2014,56.106167,-125.067717
-123.460734677901,56.3431557959975,G60376,Lightning,7979.49,G60376,Fire,2014,2014,56.34315,-123.460717
-125.360485019552,56.3726388329739,G60385,Lightning,0.009,G60385,Fire,2014,2014,56.372633,-125.360467
-125.629801984519,56.4200226994804,G60405,Lightning,0.92,G60405,Fire,2014,2014,56.420017,-125.629784
-124.803368054199,56.0102556072668,G60409,Lightning,0.3,G60409,Fire,2014,2014,56.01025,-124.80335
-123.142885429622,55.1930409180578,G60415,Human,0.009,G60415,Fire,2014,2014,55.193035,-123.142868
-124.399834914076,56.518705675883,G60416,Lightning,0.009,G60416,Fire,2014,2014,56.5187,-124.399817
-124.170684569346,55.8238389871801,G60418,Lightning,0.009,G60418,Fire,2014,2014,55.823833,-124.170667
-125.236451645548,56.5018555518016,G60440,Lightning,71.7,G60440,Fire,2014,2014,56.50185,-125.236433
-122.509367365483,55.2977892000836,G60456,Lightning,1541.56,G60456,Fire,2014,2014,55.297783,-122.50935
-123.079067785562,56.0432858405296,G60492,Lightning,2.1,G60492,Fire,2014,2014,56.04328,-123.07905
-123.030217784568,56.0738058479351,G60495,Lightning,3,G60495,Fire,2014,2014,56.0738,-123.0302
-125.081217974451,55.7057055611741,G60506,Lightning,0.009,G60506,Fire,2014,2014,55.7057,-125.0812
-122.970964664745,55.104604832698,G60511,Human,0.4,G60511,Fire,2014,2014,55.104599,-122.970947
-124.535701590067,56.6246723512381,G60521,Lightning,0.009,G60521,Fire,2014,2014,56.624667,-124.535683
-122.964050678062,55.1324391327498,G60549,Human,0.1,G60549,Fire,2014,2014,55.132433,-122.964033
-121.587053414665,55.5913908368236,G70003,Human,0.4,G70003,Fire,2014,2014,55.591385,-121.587036
-121.384416671384,55.5679724620233,G70007,Human,1.9,G70007,Fire,2014,2014,55.567966,-121.384399
-121.667000738333,55.8422727346057,G70011,Human,5.5,G70011,Fire,2014,2014,55.842267,-121.666983
-120.04496939592,55.7599244435145,G70012,Human,0.1,G70012,Fire,2014,2014,55.759918,-120.044952
-120.601450104235,55.9747222785363,G70033,Human,0.3,G70033,Fire,2014,2014,55.974716,-120.601433
-121.955850978725,56.0336057931851,G70041,Human,3,G70041,Fire,2014,2014,56.0336,-121.955833
-121.178331500092,55.7071059886631,G70046,Human,0.009,G70046,Fire,2014,2014,55.7071,-121.178314
-122.004686706397,56.0700399891953,G70062,Human,4.5,G70062,Fire,2014,2014,56.070034,-122.004669
-121.99136580014,56.0697385914606,G70063,Human,0.009,G70063,Fire,2014,2014,56.069733,-121.991348
-121.95460087178,56.0388059987138,G70075,Human,1,G70075,Fire,2014,2014,56.0388,-121.954583
-121.626520277773,55.695173528884,G70083,Human,0.009,G70083,Fire,2014,2014,55.695167,-121.626503
-122.112932434472,55.635755766715,G70107,Human,0.3,G70107,Fire,2014,2014,55.63575,-122.112915
-121.563467368068,55.6993727418679,G70121,Human,3.5,G70121,Fire,2014,2014,55.699367,-121.56345
-122.172830855304,55.6733381542283,G70130,Lightning,0.02,G70130,Fire,2014,2014,55.673332,-122.172813
-122.574201040945,56.162105919744,G70137,Human,17,G70137,Fire,2014,2014,56.1621,-122.574183
-121.949533536827,55.4541074811247,G70147,Lightning,0.5,G70147,Fire,2014,2014,55.454102,-121.949516
-121.411867310877,55.8796065668678,G70164,Human,0.009,G70164,Fire,2014,2014,55.879601,-121.41185
-120.430147156972,55.7040733970995,G70173,Human,0.009,G70173,Fire,2014,2014,55.704067,-120.43013
-120.407983302184,54.5772232558584,G70182,Lightning,33547,G70182,Fire,2014,2014,54.577217,-120.407967
-121.600153170787,55.6966727341375,G70184,Human,0.009,G70184,Fire,2014,2014,55.696667,-121.600136
-120.028665130181,55.0839066244015,G70189,Human,0.4,G70189,Fire,2014,2014,55.0839,-120.028648
-120.706186026459,55.0299896380175,G70194,Lightning,0.1,G70194,Fire,2014,2014,55.029984,-120.706169
-121.06734655057,55.4042343028206,G70207,Lightning,4.9,G70207,Fire,2014,2014,55.404228,-121.067329
-120.717554293721,56.1332572634487,G70219,Human,0.2,G70219,Fire,2014,2014,56.133251,-120.717537
-122.489684284411,55.8178392202357,G70221,Lightning,26280.8,G70221,Fire,2014,2014,55.817833,-122.489667
-120.833185428368,56.1620048554001,G70222,Human,27,G70222,Fire,2014,2014,56.161999,-120.833168
-120.756150894371,54.9006561240889,G70233,Lightning,0.2,G70233,Fire,2014,2014,54.90065,-120.756134
-120.357083526206,54.9205394776141,G70238,Lightning,4,G70238,Fire,2014,2014,54.920533,-120.357067
-121.553453552506,55.6892874399155,G70253,Lightning,0.009,G70253,Fire,2014,2014,55.689281,-121.553436
-120.040452788849,55.7485909461084,G70254,Human,0.9,G70254,Fire,2014,2014,55.748585,-120.040436
-121.91798589413,55.1291410735424,G70286,Lightning,0.5,G70286,Fire,2014,2014,55.129135,-121.917969
-122.242799893577,55.4898053468539,G70296,Lightning,0.009,G70296,Fire,2014,2014,55.489799,-122.242783
-121.790186107567,55.693540806597,G70309,Human,0.1,G70309,Fire,2014,2014,55.693535,-121.790169
-121.884752360194,55.3259069886809,G70310,Lightning,0.009,G70310,Fire,2014,2014,55.325901,-121.884735
-122.016786626806,55.1900388671024,G70327,Lightning,5,G70327,Fire,2014,2014,55.190033,-122.016769
-121.915150567255,55.3144392855113,G70337,Lightning,0.009,G70337,Fire,2014,2014,55.314433,-121.915133
-121.958833964577,55.7536908927268,G70342,Lightning,0.009,G70342,Fire,2014,2014,55.753685,-121.958817
-120.714700802791,55.9193557655706,G70355,Human,0.009,G70355,Fire,2014,2014,55.91935,-120.714684
-120.530503701629,54.5244392374352,G70363,Lightning,7.2,G70363,Fire,2014,2014,54.524433,-120.530487
-120.638467953382,56.0740226773256,G70367,Human,0.1,G70367,Fire,2014,2014,56.074016,-120.638451
-121.865266886648,55.3761731950603,G70374,Lightning,0.009,G70374,Fire,2014,2014,55.376167,-121.86525
-120.847635390404,55.8287071386067,G70391,Human,0.5,G70391,Fire,2014,2014,55.828701,-120.847618
-120.001763823509,54.8384728213362,G70392,Lightning,54,G70392,Fire,2014,2014,54.838467,-120.001747
-121.514517427752,55.8658393533679,G70399,Lightning,0.009,G70399,Fire,2014,2014,55.865833,-121.5145
