station_observations
AirTemperature, Rain, WindSpeed, time, WindDirection, RelativeHumidity
23.0, 0.0, 16.8, 2017-06-26 16:15:00, 251.0, 29.0
23.1, 0.0, 17.5, 2017-06-26 16:30:00, 253.0, 28.0
23.1, 0.0, 15.7, 2017-06-26 16:45:00, 251.0, 29.0
23.3, 0.0, 13.8, 2017-06-26 17:00:00, 254.0, 27.0
22.9, 0.0, 16.6, 2017-06-26 17:15:00, 283.0, 24.0
22.3, 0.0, 17.4, 2017-06-26 17:30:00, 284.0, 24.0
21.2, 0.0, 14.8, 2017-06-26 17:45:00, 290.0, 26.0
20.7, 0.0, 14.8, 2017-06-26 18:00:00, 262.0, 29.0
20.2, 0.0, 15.0, 2017-06-26 18:15:00, 248.0, 32.0
19.6, 0.0, 19.2, 2017-06-26 18:30:00, 240.0, 36.0
19.7, 0.0, 14.1, 2017-06-26 18:45:00, 251.0, 36.0
18.8, 0.0, 16.1, 2017-06-26 19:00:00, 248.0, 39.0
17.9, 0.0, 16.9, 2017-06-26 19:15:00, 237.0, 43.0
17.1, 0.0, 14.1, 2017-06-26 19:30:00, 250.0, 45.0
16.6, 0.0, 12.0, 2017-06-26 19:45:00, 257.0, 47.0
15.8, 0.0, 9.6, 2017-06-26 20:00:00, 246.0, 50.0
14.7, 0.0, 9.6, 2017-06-26 20:15:00, 210.0, 53.0
14.2, 0.0, 9.7, 2017-06-26 20:30:00, 203.0, 55.0
13.7, 0.0, 11.4, 2017-06-26 20:45:00, 234.0, 58.0
13.3, 0.0, 11.8, 2017-06-26 21:00:00, 223.0, 60.0
12.9, 0.0, 10.9, 2017-06-26 21:15:00, 238.0, 63.0
13.3, 0.0, 8.5, 2017-06-26 21:30:00, 255.0, 61.0
13.9, 0.0, 9.7, 2017-06-26 21:45:00, 252.0, 56.0
13.6, 0.0, 6.2, 2017-06-26 22:00:00, 276.0, 58.0
13.3, 0.0, 5.5, 2017-06-26 22:15:00, 328.0, 58.0
14.1, 0.0, 6.4, 2017-06-26 22:30:00, 328.0, 53.0
14.0, 0.0, 5.4, 2017-06-26 22:45:00, 340.0, 56.0
13.9, 0.0, 6.0, 2017-06-26 23:00:00, 28.0, 62.0
14.2, 0.0, 5.6, 2017-06-26 23:15:00, 63.0, 62.0
14.7, 0.0, 6.3, 2017-06-26 23:30:00, 84.0, 60.0
14.5, 0.0, 4.0, 2017-06-26 23:45:00, 82.0, 62.0
14.4, 0.0, 3.1, 2017-06-27 00:00:00, 131.0, 61.0
14.2, 0.0, 7.9, 2017-06-27 00:15:00, 96.0, 59.0
14.1, 0.0, 8.3, 2017-06-27 00:30:00, 74.0, 59.0
13.9, 0.0, 5.8, 2017-06-27 00:45:00, 87.0, 58.0
13.7, 0.0, 8.2, 2017-06-27 01:00:00, 107.0, 61.0
13.9, 0.0, 9.2, 2017-06-27 01:15:00, 95.0, 64.0
13.6, 0.0, 9.4, 2017-06-27 01:30:00, 88.0, 64.0
13.2, 0.0, 9.0, 2017-06-27 01:45:00, 72.0, 62.0
12.6, 0.0, 11.9, 2017-06-27 02:00:00, 94.0, 69.0
12.3, 0.0, 11.7, 2017-06-27 02:15:00, 83.0, 70.0
12.2, 0.0, 8.7, 2017-06-27 02:30:00, 85.0, 68.0
11.6, 0.0, 5.1, 2017-06-27 02:45:00, 49.0, 75.0
11.3, 0.0, 6.5, 2017-06-27 03:00:00, 95.0, 71.0
11.3, 0.0, 7.9, 2017-06-27 03:15:00, 85.0, 73.0
10.9, 0.0, 7.7, 2017-06-27 03:30:00, 70.0, 76.0
10.7, 0.0, 8.2, 2017-06-27 03:45:00, 101.0, 77.0
10.6, 0.0, 7.5, 2017-06-27 04:00:00, 117.0, 79.0
10.5, 0.0, 7.1, 2017-06-27 04:15:00, 134.0, 81.0
10.4, 0.0, 7.2, 2017-06-27 04:30:00, 135.0, 83.0
10.3, 0.0, 9.8, 2017-06-27 04:45:00, 112.0, 82.0
10.3, 0.0, 10.2, 2017-06-27 05:00:00, 97.0, 81.0
10.5, 0.0, 10.4, 2017-06-27 05:15:00, 87.0, 80.0
11.0, 0.0, 11.2, 2017-06-27 05:30:00, 85.0, 77.0
11.9, 0.0, 10.6, 2017-06-27 05:45:00, 78.0, 72.0
12.1, 0.0, 12.4, 2017-06-27 06:00:00, 85.0, 72.0
12.6, 0.0, 12.0, 2017-06-27 06:15:00, 90.0, 69.0
12.9, 0.0, 10.9, 2017-06-27 06:30:00, 94.0, 69.0
13.1, 0.0, 11.8, 2017-06-27 06:45:00, 85.0, 70.0
13.0, 0.0, 9.1, 2017-06-27 07:00:00, 84.0, 69.0
14.2, 0.0, 8.8, 2017-06-27 07:15:00, 80.0, 65.0
13.6, 0.0, 7.8, 2017-06-27 07:30:00, 91.0, 67.0
14.9, 0.0, 6.5, 2017-06-27 07:45:00, 68.0, 63.0
15.6, 0.0, 8.5, 2017-06-27 08:00:00, 53.0, 61.0
15.5, 0.0, 5.4, 2017-06-27 08:15:00, 58.0, 60.0
15.5, 0.0, 6.3, 2017-06-27 08:30:00, 80.0, 60.0
16.6, 0.0, 5.4, 2017-06-27 08:45:00, 78.0, 60.0
16.3, 0.0, 8.9, 2017-06-27 09:00:00, 96.0, 61.0
16.1, 0.0, 6.8, 2017-06-27 09:15:00, 65.0, 62.0
16.9, 0.0, 7.7, 2017-06-27 09:30:00, 71.0, 61.0
17.2, 0.0, 8.2, 2017-06-27 09:45:00, 60.0, 57.0
17.6, 0.0, 7.8, 2017-06-27 10:00:00, 68.0, 59.0
16.8, 0.0, 11.4, 2017-06-27 10:15:00, 84.0, 62.0
18.4, 0.0, 8.5, 2017-06-27 10:30:00, 72.0, 56.0
18.0, 0.0, 11.4, 2017-06-27 10:45:00, 84.0, 59.0
18.2, 0.0, 10.6, 2017-06-27 11:00:00, 64.0, 60.0
18.3, 0.0, 12.6, 2017-06-27 11:15:00, 67.0, 58.0
17.1, 0.0, 8.6, 2017-06-27 11:30:00, 75.0, 64.0
17.5, 0.0, 11.3, 2017-06-27 11:45:00, 83.0, 60.0
17.2, 0.0, 10.3, 2017-06-27 12:00:00, 81.0, 63.0
17.4, 0.0, 11.6, 2017-06-27 12:15:00, 79.0, 60.0
17.1, 0.0, 8.0, 2017-06-27 12:30:00, 100.0, 64.0
17.8, 0.0, 8.9, 2017-06-27 12:45:00, 90.0, 61.0
17.1, 0.0, 8.6, 2017-06-27 13:00:00, 121.0, 66.0
17.4, 0.0, 9.3, 2017-06-27 13:15:00, 111.0, 62.0
16.9, 0.0, 9.4, 2017-06-27 13:30:00, 111.0, 63.0
17.5, 0.0, 9.6, 2017-06-27 13:45:00, 97.0, 60.0
17.5, 0.0, 10.4, 2017-06-27 14:00:00, 117.0, 61.0
18.1, 0.0, 8.9, 2017-06-27 14:15:00, 129.0, 60.0
18.5, 0.0, 7.9, 2017-06-27 14:30:00, 123.0, 56.0
18.4, 0.0, 9.2, 2017-06-27 14:45:00, 153.0, 56.0
18.3, 0.0, 10.2, 2017-06-27 15:00:00, 164.0, 55.0
18.5, 0.0, 12.7, 2017-06-27 15:15:00, 203.0, 58.0
18.3, 0.0, 11.3, 2017-06-27 15:30:00, 185.0, 59.0
17.9, 0.0, 7.4, 2017-06-27 15:45:00, 197.0, 59.0
18.5, 0.0, 11.2, 2017-06-27 16:00:00, 225.0, 54.0
18.3, 0.0, 11.6, 2017-06-27 16:15:00, 230.0, 55.0
18.1, 0.0, 10.4, 2017-06-27 16:30:00, 232.0, 52.0
17.4, 0.0, 7.3, 2017-06-27 16:45:00, 200.0, 55.0
18.1, 0.0, 10.9, 2017-06-27 17:00:00, 216.0, 55.0
18.6, 0.0, 11.2, 2017-06-27 17:15:00, 230.0, 54.0
18.3, 0.0, 10.1, 2017-06-27 17:30:00, 228.0, 56.0
18.5, 0.0, 9.2, 2017-06-27 17:45:00, 240.0, 55.0
18.5, 0.0, 9.4, 2017-06-27 18:00:00, 225.0, 55.0
17.9, 0.0, 10.6, 2017-06-27 18:15:00, 232.0, 56.0
18.3, 0.0, 9.8, 2017-06-27 18:30:00, 233.0, 56.0
18.1, 0.0, 8.8, 2017-06-27 18:45:00, 236.0, 58.0
17.5, 0.0, 9.6, 2017-06-27 19:00:00, 232.0, 59.0
17.0, 0.0, 9.7, 2017-06-27 19:15:00, 233.0, 61.0
16.9, 0.0, 6.0, 2017-06-27 19:30:00, 232.0, 62.0
16.3, 0.0, 6.1, 2017-06-27 19:45:00, 233.0, 65.0
15.4, 0.0, 9.9, 2017-06-27 20:00:00, 233.0, 68.0
14.8, 0.0, 10.0, 2017-06-27 20:15:00, 239.0, 69.0
14.2, 0.0, 9.8, 2017-06-27 20:30:00, 235.0, 71.0
14.0, 0.0, 9.0, 2017-06-27 20:45:00, 229.0, 72.0
13.7, 0.0, 8.3, 2017-06-27 21:00:00, 229.0, 74.0
13.6, 0.0, 7.3, 2017-06-27 21:15:00, 265.0, 74.0
13.7, 0.0, 8.0, 2017-06-27 21:30:00, 272.0, 74.0
14.2, 0.0, 11.1, 2017-06-27 21:45:00, 296.0, 71.0
14.2, 0.0, 8.1, 2017-06-27 22:00:00, 277.0, 71.0
14.0, 0.0, 8.6, 2017-06-27 22:15:00, 283.0, 72.0
13.4, 0.0, 8.1, 2017-06-27 22:30:00, 302.0, 75.0
12.9, 0.0, 4.6, 2017-06-27 22:45:00, 257.0, 75.0
13.5, 0.0, 6.2, 2017-06-27 23:00:00, 268.0, 74.0
13.7, 0.0, 9.2, 2017-06-27 23:15:00, 276.0, 73.0
13.9, 0.0, 6.2, 2017-06-27 23:30:00, 299.0, 72.0
13.5, 0.0, 4.2, 2017-06-27 23:45:00, 318.0, 75.0
13.2, 0.0, 5.3, 2017-06-28 00:00:00, 326.0, 77.0
13.2, 0.0, 2.2, 2017-06-28 00:15:00, 317.0, 76.0
13.0, 0.0, 5.5, 2017-06-28 00:30:00, 15.0, 77.0
12.7, 0.0, 8.2, 2017-06-28 00:45:00, 4.0, 79.0
12.4, 0.0, 7.6, 2017-06-28 01:00:00, 8.0, 80.0
12.4, 0.0, 7.9, 2017-06-28 01:15:00, 360.0, 79.0
12.2, 0.0, 8.4, 2017-06-28 01:30:00, 20.0, 82.0
11.9, 0.0, 8.4, 2017-06-28 01:45:00, 45.0, 83.0
11.8, 0.0, 8.2, 2017-06-28 02:00:00, 52.0, 83.0
12.0, 0.0, 8.0, 2017-06-28 02:15:00, 57.0, 83.0
11.9, 0.0, 8.1, 2017-06-28 02:30:00, 63.0, 83.0
11.8, 0.0, 8.7, 2017-06-28 02:45:00, 65.0, 82.0
11.8, 0.0, 8.2, 2017-06-28 03:00:00, 67.0, 82.0
11.8, 0.0, 8.6, 2017-06-28 03:15:00, 80.0, 81.0
12.0, 0.0, 9.4, 2017-06-28 03:30:00, 101.0, 78.0
11.7, 0.0, 10.7, 2017-06-28 03:45:00, 101.0, 77.0
11.5, 0.0, 8.2, 2017-06-28 04:00:00, 124.0, 83.0
11.4, 0.0, 8.9, 2017-06-28 04:15:00, 128.0, 85.0
11.2, 0.0, 9.4, 2017-06-28 04:30:00, 127.0, 85.0
10.9, 0.0, 9.7, 2017-06-28 04:45:00, 116.0, 87.0
10.9, 0.0, 9.3, 2017-06-28 05:00:00, 127.0, 86.0
11.1, 0.0, 10.3, 2017-06-28 05:15:00, 133.0, 84.0
11.5, 0.0, 9.6, 2017-06-28 05:30:00, 144.0, 80.0
12.1, 0.0, 9.0, 2017-06-28 05:45:00, 142.0, 78.0
12.0, 0.0, 6.8, 2017-06-28 06:00:00, 138.0, 79.0
12.7, 0.0, 5.1, 2017-06-28 06:15:00, 127.0, 77.0
13.5, 0.0, 5.9, 2017-06-28 06:30:00, 126.0, 75.0
14.0, 0.0, 5.6, 2017-06-28 06:45:00, 115.0, 73.0
14.6, 0.0, 4.2, 2017-06-28 07:00:00, 91.0, 72.0
15.1, 0.0, 4.7, 2017-06-28 07:15:00, 134.0, 69.0
15.3, 0.0, 4.7, 2017-06-28 07:30:00, 80.0, 67.0
15.3, 0.0, 6.0, 2017-06-28 07:45:00, 126.0, 68.0
16.4, 0.0, 7.4, 2017-06-28 08:00:00, 63.0, 64.0
16.0, 0.0, 7.6, 2017-06-28 08:15:00, 73.0, 67.0
16.2, 0.0, 7.6, 2017-06-28 08:30:00, 108.0, 68.0
16.1, 0.0, 7.9, 2017-06-28 08:45:00, 97.0, 69.0
15.9, 0.0, 10.0, 2017-06-28 09:00:00, 117.0, 68.0
16.3, 0.0, 9.2, 2017-06-28 09:15:00, 105.0, 68.0
16.5, 0.0, 9.7, 2017-06-28 09:30:00, 124.0, 64.0
17.2, 0.0, 8.5, 2017-06-28 09:45:00, 113.0, 63.0
17.5, 0.0, 10.2, 2017-06-28 10:00:00, 70.0, 58.0
17.8, 0.0, 10.3, 2017-06-28 10:15:00, 101.0, 62.0
18.0, 0.0, 9.5, 2017-06-28 10:30:00, 99.0, 59.0
17.6, 0.0, 13.2, 2017-06-28 10:45:00, 89.0, 62.0
17.9, 0.0, 11.8, 2017-06-28 11:00:00, 100.0, 59.0
17.3, 0.0, 10.9, 2017-06-28 11:15:00, 127.0, 63.0
17.9, 0.0, 12.3, 2017-06-28 11:30:00, 103.0, 61.0
17.9, 0.0, 12.5, 2017-06-28 11:45:00, 106.0, 60.0
18.0, 0.0, 11.8, 2017-06-28 12:00:00, 114.0, 60.0
18.3, 0.0, 10.2, 2017-06-28 12:15:00, 136.0, 58.0
18.5, 0.0, 11.9, 2017-06-28 12:30:00, 104.0, 58.0
17.9, 0.0, 10.4, 2017-06-28 12:45:00, 118.0, 60.0
16.7, 0.0, 7.9, 2017-06-28 13:00:00, 93.0, 63.0
16.9, 0.0, 8.2, 2017-06-28 13:15:00, 129.0, 63.0
16.8, 0.0, 9.3, 2017-06-28 13:30:00, 154.0, 62.0
17.6, 0.0, 8.2, 2017-06-28 13:45:00, 136.0, 58.0
17.2, 0.0, 8.8, 2017-06-28 14:00:00, 152.0, 61.0
17.6, 0.0, 9.6, 2017-06-28 14:15:00, 147.0, 59.0
17.0, 0.0, 10.1, 2017-06-28 14:30:00, 170.0, 62.0
16.9, 0.0, 8.9, 2017-06-28 14:45:00, 166.0, 63.0
17.3, 0.0, 9.9, 2017-06-28 15:00:00, 177.0, 61.0
17.7, 0.0, 9.6, 2017-06-28 15:15:00, 159.0, 60.0
17.6, 0.0, 9.2, 2017-06-28 15:30:00, 152.0, 63.0
18.2, 0.0, 11.5, 2017-06-28 15:45:00, 164.0, 60.0
18.3, 0.0, 9.8, 2017-06-28 16:00:00, 189.0, 61.0
18.1, 0.0, 10.5, 2017-06-28 16:15:00, 169.0, 60.0
19.0, 0.0, 10.0, 2017-06-28 16:30:00, 186.0, 57.0
18.3, 0.0, 11.9, 2017-06-28 16:45:00, 211.0, 57.0
18.4, 0.0, 11.8, 2017-06-28 17:00:00, 216.0, 55.0
18.5, 0.0, 9.0, 2017-06-28 17:15:00, 202.0, 55.0
18.4, 0.0, 7.4, 2017-06-28 17:30:00, 209.0, 56.0
18.9, 0.0, 10.0, 2017-06-28 17:45:00, 235.0, 55.0
18.8, 0.0, 10.4, 2017-06-28 18:00:00, 236.0, 58.0
17.9, 0.0, 9.2, 2017-06-28 18:15:00, 237.0, 61.0
18.1, 0.0, 8.4, 2017-06-28 18:30:00, 228.0, 59.0
17.4, 0.0, 10.4, 2017-06-28 18:45:00, 225.0, 63.0
16.7, 0.0, 10.2, 2017-06-28 19:00:00, 222.0, 65.0
16.1, 0.0, 10.1, 2017-06-28 19:15:00, 225.0, 67.0
15.8, 0.0, 9.7, 2017-06-28 19:30:00, 226.0, 69.0
15.3, 0.0, 10.7, 2017-06-28 19:45:00, 229.0, 71.0
14.6, 0.0, 9.1, 2017-06-28 20:00:00, 223.0, 74.0
14.0, 0.0, 9.9, 2017-06-28 20:15:00, 223.0, 76.0
13.7, 0.0, 9.8, 2017-06-28 20:30:00, 229.0, 78.0
13.5, 0.0, 9.5, 2017-06-28 20:45:00, 231.0, 79.0
13.4, 0.0, 8.6, 2017-06-28 21:00:00, 233.0, 80.0
13.2, 0.0, 9.8, 2017-06-28 21:15:00, 237.0, 81.0
13.0, 0.0, 9.0, 2017-06-28 21:30:00, 236.0, 82.0
12.8, 0.0, 7.4, 2017-06-28 21:45:00, 231.0, 83.0
12.7, 0.0, 8.9, 2017-06-28 22:00:00, 238.0, 84.0
13.3, 0.0, 6.7, 2017-06-28 22:15:00, 253.0, 77.0
14.0, 0.0, 5.5, 2017-06-28 22:30:00, 256.0, 75.0
14.3, 0.0, 5.1, 2017-06-28 22:45:00, 245.0, 73.0
14.3, 0.0, 5.0, 2017-06-28 23:00:00, 235.0, 72.0
14.3, 0.0, 4.7, 2017-06-28 23:15:00, 255.0, 73.0
13.8, 0.0, 5.8, 2017-06-28 23:30:00, 224.0, 77.0
13.3, 0.0, 6.3, 2017-06-28 23:45:00, 224.0, 78.0
13.5, 0.0, 4.8, 2017-06-29 00:00:00, 238.0, 78.0
13.5, 0.0, 2.8, 2017-06-29 00:15:00, 255.0, 79.0
13.3, 0.0, 1.8, 2017-06-29 00:30:00, 263.0, 79.0
13.0, 0.0, 3.4, 2017-06-29 00:45:00, 61.0, 82.0
13.0, 0.0, 1.8, 2017-06-29 01:00:00, 94.0, 81.0
13.1, 0.0, 5.2, 2017-06-29 01:15:00, 46.0, 82.0
13.0, 0.0, 5.4, 2017-06-29 01:30:00, 34.0, 83.0
12.9, 0.0, 6.5, 2017-06-29 01:45:00, 48.0, 83.0
12.8, 0.0, 8.3, 2017-06-29 02:00:00, 52.0, 83.0
12.7, 0.0, 9.2, 2017-06-29 02:15:00, 77.0, 82.0
12.5, 0.0, 9.6, 2017-06-29 02:30:00, 74.0, 81.0
12.2, 0.0, 11.2, 2017-06-29 02:45:00, 75.0, 85.0
12.0, 0.0, 11.2, 2017-06-29 03:00:00, 69.0, 87.0
11.8, 0.0, 11.4, 2017-06-29 03:15:00, 67.0, 88.0
11.7, 0.0, 10.1, 2017-06-29 03:30:00, 60.0, 89.0
11.7, 0.0, 8.6, 2017-06-29 03:45:00, 52.0, 90.0
11.5, 0.0, 8.4, 2017-06-29 04:00:00, 55.0, 90.0
11.4, 0.0, 8.0, 2017-06-29 04:15:00, 44.0, 90.0
11.4, 0.0, 9.3, 2017-06-29 04:30:00, 21.0, 92.0
11.7, 0.0, 13.9, 2017-06-29 04:45:00, 7.0, 91.0
11.9, 0.0, 14.5, 2017-06-29 05:00:00, 16.0, 90.0
11.9, 0.0, 15.3, 2017-06-29 05:15:00, 18.0, 90.0
12.3, 0.0, 15.0, 2017-06-29 05:30:00, 16.0, 89.0
12.7, 0.0, 15.6, 2017-06-29 05:45:00, 15.0, 87.0
12.7, 0.0, 13.0, 2017-06-29 06:00:00, 16.0, 88.0
13.0, 0.0, 13.5, 2017-06-29 06:15:00, 12.0, 86.0
14.0, 0.0, 10.6, 2017-06-29 06:30:00, 20.0, 82.0
14.4, 0.0, 11.0, 2017-06-29 06:45:00, 20.0, 81.0
14.4, 0.0, 10.0, 2017-06-29 07:00:00, 11.0, 81.0
15.0, 0.0, 10.6, 2017-06-29 07:15:00, 10.0, 78.0
14.7, 0.0, 10.8, 2017-06-29 07:30:00, 2.0, 78.0
15.5, 0.0, 6.9, 2017-06-29 07:45:00, 27.0, 77.0
16.1, 0.0, 5.4, 2017-06-29 08:00:00, 45.0, 72.0
16.6, 0.0, 6.7, 2017-06-29 08:15:00, 64.0, 72.0
17.0, 0.0, 6.2, 2017-06-29 08:30:00, 47.0, 70.0
17.3, 0.0, 5.7, 2017-06-29 08:45:00, 37.0, 67.0
18.5, 0.0, 5.8, 2017-06-29 09:00:00, 63.0, 66.0
18.1, 0.0, 7.5, 2017-06-29 09:15:00, 33.0, 65.0
17.7, 0.0, 6.1, 2017-06-29 09:30:00, 34.0, 67.0
17.8, 0.0, 5.5, 2017-06-29 09:45:00, 70.0, 69.0
18.8, 0.0, 3.8, 2017-06-29 10:00:00, 86.0, 61.0
19.7, 0.0, 8.1, 2017-06-29 10:15:00, 42.0, 64.0
18.6, 0.0, 4.0, 2017-06-29 10:30:00, 51.0, 66.0
18.0, 0.0, 6.6, 2017-06-29 10:45:00, 34.0, 70.0
18.2, 0.0, 5.1, 2017-06-29 11:00:00, 53.0, 68.0
19.3, 0.0, 5.8, 2017-06-29 11:15:00, 86.0, 65.0
19.8, 0.0, 3.7, 2017-06-29 11:30:00, 147.0, 64.0
19.6, 0.0, 4.5, 2017-06-29 11:45:00, 110.0, 65.0
20.4, 0.0, 5.7, 2017-06-29 12:00:00, 59.0, 65.0
19.6, 0.0, 7.4, 2017-06-29 12:15:00, 26.0, 67.0
19.8, 0.0, 6.4, 2017-06-29 12:30:00, 47.0, 65.0
21.0, 0.0, 8.1, 2017-06-29 12:45:00, 46.0, 60.0
21.7, 0.0, 5.5, 2017-06-29 13:00:00, 87.0, 58.0
21.6, 0.0, 3.9, 2017-06-29 13:15:00, 228.0, 57.0
22.8, 0.0, 6.1, 2017-06-29 13:30:00, 203.0, 53.0
22.2, 0.0, 7.8, 2017-06-29 13:45:00, 242.0, 55.0
23.0, 0.0, 8.1, 2017-06-29 14:00:00, 225.0, 53.0
22.2, 0.0, 4.7, 2017-06-29 14:15:00, 306.0, 54.0
22.6, 0.0, 6.5, 2017-06-29 14:30:00, 334.0, 55.0
22.4, 0.0, 7.8, 2017-06-29 14:45:00, 272.0, 55.0
22.6, 0.0, 10.2, 2017-06-29 15:00:00, 267.0, 54.0
23.1, 0.0, 6.5, 2017-06-29 15:15:00, 263.0, 53.0
22.3, 0.0, 9.5, 2017-06-29 15:30:00, 330.0, 53.0
22.7, 0.0, 7.1, 2017-06-29 15:45:00, 315.0, 53.0
22.2, 0.0, 4.0, 2017-06-29 16:00:00, 27.0, 54.0
22.8, 0.0, 5.1, 2017-06-29 16:15:00, 242.0, 53.0
22.9, 0.0, 2.9, 2017-06-29 16:30:00, 197.0, 51.0
22.9, 0.0, 6.2, 2017-06-29 16:45:00, 249.0, 51.0
22.9, 0.0, 7.7, 2017-06-29 17:00:00, 243.0, 50.0
22.9, 0.0, 7.7, 2017-06-29 17:15:00, 250.0, 50.0
22.2, 0.0, 6.8, 2017-06-29 17:30:00, 226.0, 52.0
22.4, 0.0, 9.3, 2017-06-29 17:45:00, 247.0, 51.0
22.2, 0.0, 7.9, 2017-06-29 18:00:00, 248.0, 52.0
21.4, 0.0, 7.2, 2017-06-29 18:15:00, 254.0, 55.0
21.7, 0.0, 8.0, 2017-06-29 18:30:00, 248.0, 53.0
21.5, 0.0, 5.4, 2017-06-29 18:45:00, 241.0, 54.0
20.7, 0.0, 5.6, 2017-06-29 19:00:00, 232.0, 57.0
20.3, 0.0, 4.9, 2017-06-29 19:15:00, 243.0, 58.0
20.3, 0.0, 3.9, 2017-06-29 19:30:00, 245.0, 59.0
19.9, 0.0, 4.3, 2017-06-29 19:45:00, 239.0, 60.0
19.2, 0.0, 5.0, 2017-06-29 20:00:00, 233.0, 61.0
18.7, 0.0, 5.4, 2017-06-29 20:15:00, 240.0, 63.0
18.2, 0.0, 5.4, 2017-06-29 20:30:00, 247.0, 65.0
18.0, 0.0, 5.0, 2017-06-29 20:45:00, 240.0, 65.0
17.9, 0.0, 4.7, 2017-06-29 21:00:00, 248.0, 66.0
17.4, 0.0, 2.9, 2017-06-29 21:15:00, 238.0, 67.0
18.0, 0.0, 2.9, 2017-06-29 21:30:00, 225.0, 65.0
18.2, 0.0, 4.1, 2017-06-29 21:45:00, 222.0, 64.0
18.2, 0.0, 4.7, 2017-06-29 22:00:00, 225.0, 64.0
18.4, 0.0, 5.6, 2017-06-29 22:15:00, 211.0, 63.0
18.4, 0.0, 5.3, 2017-06-29 22:30:00, 210.0, 64.0
18.4, 0.0, 5.1, 2017-06-29 22:45:00, 211.0, 64.0
18.4, 0.0, 3.8, 2017-06-29 23:00:00, 202.0, 65.0
18.2, 0.0, 2.9, 2017-06-29 23:15:00, 185.0, 65.0
18.1, 0.0, 2.8, 2017-06-29 23:30:00, 166.0, 64.0
18.0, 0.0, 1.6, 2017-06-29 23:45:00, 164.0, 63.0
17.7, 0.0, 1.0, 2017-06-30 00:00:00, 196.0, 66.0
17.5, 0.0, 0.8, 2017-06-30 00:15:00, 144.0, 64.0
17.5, 0.0, 3.4, 2017-06-30 00:30:00, 57.0, 65.0
17.3, 0.0, 3.6, 2017-06-30 00:45:00, 51.0, 67.0
17.1, 0.0, 5.1, 2017-06-30 01:00:00, 54.0, 69.0
17.1, 0.0, 4.6, 2017-06-30 01:15:00, 41.0, 68.0
16.8, 0.0, 5.9, 2017-06-30 01:30:00, 36.0, 70.0
16.7, 0.0, 5.0, 2017-06-30 01:45:00, 40.0, 71.0
16.7, 0.0, 5.0, 2017-06-30 02:00:00, 47.0, 70.0
16.8, 0.0, 5.5, 2017-06-30 02:15:00, 44.0, 70.0
16.5, 0.0, 7.8, 2017-06-30 02:30:00, 32.0, 74.0
16.5, 0.0, 7.4, 2017-06-30 02:45:00, 36.0, 74.0
16.4, 0.0, 7.2, 2017-06-30 03:00:00, 31.0, 73.0
16.3, 0.0, 9.2, 2017-06-30 03:15:00, 25.0, 74.0
16.1, 0.0, 9.4, 2017-06-30 03:30:00, 27.0, 75.0
15.6, 0.0, 10.3, 2017-06-30 03:45:00, 43.0, 75.0
15.5, 0.0, 11.1, 2017-06-30 04:00:00, 28.0, 74.0
15.4, 0.0, 11.8, 2017-06-30 04:15:00, 18.0, 74.0
15.6, 0.0, 12.7, 2017-06-30 04:30:00, 8.0, 77.0
15.4, 0.0, 13.3, 2017-06-30 04:45:00, 10.0, 80.0
15.1, 0.0, 13.5, 2017-06-30 05:00:00, 3.0, 80.0
14.8, 0.0, 11.9, 2017-06-30 05:15:00, 11.0, 81.0
14.9, 0.0, 12.3, 2017-06-30 05:30:00, 12.0, 79.0
15.6, 0.0, 10.1, 2017-06-30 05:45:00, 10.0, 77.0
15.9, 0.0, 7.5, 2017-06-30 06:00:00, 16.0, 73.0
16.2, 0.0, 10.2, 2017-06-30 06:15:00, 18.0, 67.0
17.3, 0.0, 10.0, 2017-06-30 06:30:00, 23.0, 61.0
18.3, 0.0, 11.3, 2017-06-30 06:45:00, 24.0, 52.0
19.0, 0.0, 8.9, 2017-06-30 07:00:00, 24.0, 51.0
20.2, 0.0, 7.2, 2017-06-30 07:15:00, 43.0, 49.0
20.9, 0.0, 8.0, 2017-06-30 07:30:00, 42.0, 45.0
20.8, 0.0, 4.4, 2017-06-30 07:45:00, 46.0, 45.0
21.1, 0.0, 2.8, 2017-06-30 08:00:00, 82.0, 45.0
21.6, 0.0, 5.0, 2017-06-30 08:15:00, 49.0, 44.0
21.2, 0.0, 4.1, 2017-06-30 08:30:00, 33.0, 49.0
22.0, 0.0, 4.6, 2017-06-30 08:45:00, 48.0, 48.0
21.7, 0.0, 7.0, 2017-06-30 09:00:00, 9.0, 47.0
21.7, 0.0, 6.7, 2017-06-30 09:15:00, 19.0, 46.0
22.2, 0.0, 5.7, 2017-06-30 09:30:00, 47.0, 47.0
22.3, 0.0, 8.1, 2017-06-30 09:45:00, 54.0, 46.0
23.2, 0.0, 5.5, 2017-06-30 10:00:00, 68.0, 45.0
23.0, 0.0, 5.8, 2017-06-30 10:15:00, 29.0, 47.0
23.5, 0.0, 5.9, 2017-06-30 10:30:00, 42.0, 47.0
23.5, 0.0, 7.1, 2017-06-30 10:45:00, 66.0, 48.0
23.7, 0.0, 6.8, 2017-06-30 11:00:00, 52.0, 45.0
24.2, 0.0, 4.7, 2017-06-30 11:15:00, 48.0, 45.0
24.5, 0.0, 8.6, 2017-06-30 11:30:00, 45.0, 48.0
24.8, 0.0, 6.5, 2017-06-30 11:45:00, 39.0, 44.0
