WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 2.694,73.6,2016-04-16 12:00:00,11.63,16
None, None, 3.015,70.8,2016-04-16 13:00:00,11.96,16
None, None, 3.113,68.27,2016-04-16 14:00:00,12.23,16
None, None, 2.669,71.2,2016-04-16 15:00:00,11.75,16
None, None, 1.222,68.72,2016-04-16 16:00:00,11.99,16
None, None, 1.083,66.57,2016-04-16 17:00:00,12.48,16
None, None, 1.096,69.98,2016-04-16 18:00:00,12.47,16
None, None, 1.06,70.0,2016-04-16 19:00:00,12.33,16
None, None, 3.085,72.9,2016-04-16 20:00:00,12.22,16
None, None, 2.003,73.7,2016-04-16 21:00:00,11.41,16
None, None, 1.451,71.4,2016-04-16 22:00:00,11.18,16
None, None, 1.173,70.9,2016-04-16 23:00:00,10.55,16
None, None, 0.810998,72.5,2016-04-17 00:00:00,10.05,16
None, None, 1.04,76.0,2016-04-17 01:00:00,9.58,16
None, None, 0.542999,77.4,2016-04-17 02:00:00,9.55,16
None, None, 1.018,78.7,2016-04-17 03:00:00,9.35,16
None, None, 1.949,78.0,2016-04-17 04:00:00,8.91,16
None, None, 1.143,79.4,2016-04-17 05:00:00,8.97,16
None, None, 1.361,79.9,2016-04-17 06:00:00,8.78,16
None, None, 0.555998,79.5,2016-04-17 07:00:00,10.03,16
None, None, 0.264999,79.2,2016-04-17 08:00:00,11.06,16
None, None, 2.448,74.9,2016-04-17 09:00:00,12.03,16
None, None, 0.474,63.59,2016-04-17 10:00:00,14.24,16
None, None, 2.041,63.71,2016-04-17 11:00:00,14.28,16
None, None, 4.382,64.34,2016-04-17 12:00:00,14.66,16
None, None, 4.897,60.42,2016-04-17 13:00:00,15.41,16
None, None, 3.449,54.14,2016-04-17 14:00:00,16.88,16
None, None, 1.496,62.89,2016-04-17 15:00:00,15.58,16
None, None, 2.115,60.33,2016-04-17 16:00:00,16.68,16
None, None, 0.314999,59.25,2016-04-17 17:00:00,17.35,16
None, None, 0.308999,59.57,2016-04-17 18:00:00,16.95,16
None, None, 1.169,69.98,2016-04-17 19:00:00,15.67,16
None, None, 1.468,73.5,2016-04-17 20:00:00,15.09,16
None, None, 0.386,75.5,2016-04-17 21:00:00,13.98,16
None, None, 0.915,76.1,2016-04-17 22:00:00,13.39,16
None, None, 1.55,73.5,2016-04-17 23:00:00,13.11,16
None, None, 2.077,70.3,2016-04-18 00:00:00,13.11,16
None, None, 1.224,69.32,2016-04-18 01:00:00,13.27,16
None, None, 1.517,73.8,2016-04-18 02:00:00,12.51,16
None, None, 1.659,75.1,2016-04-18 03:00:00,12.08,16
None, None, 2.009,74.9,2016-04-18 04:00:00,11.89,16
None, None, 1.408,75.0,2016-04-18 05:00:00,11.89,16
None, None, 1.267,75.5,2016-04-18 06:00:00,11.83,16
None, None, 0.907998,74.7,2016-04-18 07:00:00,12.84,16
None, None, 1.449,62.13,2016-04-18 08:00:00,15.03,16
None, None, 0.634998,59.44,2016-04-18 09:00:00,15.78,16
None, None, 1.749,56.36,2016-04-18 10:00:00,16.44,16
None, None, 1.637,55.19,2016-04-18 11:00:00,16.75,16
None, None, 2.065,52.77,2016-04-18 12:00:00,17.43,16
None, None, 1.345,46.64,2016-04-18 13:00:00,18.6,16
None, None, 0.433999,46.26,2016-04-18 14:00:00,19.08,16
None, None, 0.483,43.25,2016-04-18 15:00:00,20.19,16
None, None, 0.397,43.33,2016-04-18 16:00:00,20.89,16
None, None, 0.3,43.69,2016-04-18 17:00:00,21.41,16
None, None, 0.713998,46.71,2016-04-18 18:00:00,21.1,16
None, None, 1.648,39.38,2016-04-18 19:00:00,21.06,16
None, None, 1.944,39.53,2016-04-18 20:00:00,19.73,16
None, None, 1.479,45.31,2016-04-18 21:00:00,17.86,16
None, None, 1.253,53.1,2016-04-18 22:00:00,16.28,16
None, None, 1.503,52.45,2016-04-18 23:00:00,16.04,16
None, None, 0.929,54.57,2016-04-19 00:00:00,15.56,16
None, None, 1.21,57.15,2016-04-19 01:00:00,14.93,16
None, None, 1.397,58.19,2016-04-19 02:00:00,14.53,16
None, None, 1.685,62.21,2016-04-19 03:00:00,13.7,16
None, None, 1.73,63.22,2016-04-19 04:00:00,13.4,16
None, None, 1.786,66.29,2016-04-19 05:00:00,12.8,16
None, None, 1.545,68.09,2016-04-19 06:00:00,12.66,16
None, None, 0.791,65.57,2016-04-19 07:00:00,13.75,16
None, None, 0.093,53.67,2016-04-19 08:00:00,17.1,16
None, None, 0.092,49.33,2016-04-19 09:00:00,17.65,16
None, None, 0.611,46.69,2016-04-19 10:00:00,18.13,16
None, None, 1.193,51.71,2016-04-19 11:00:00,17.46,16
None, None, 1.062,58.69,2016-04-19 12:00:00,17.49,16
None, None, 2.149,54.15,2016-04-19 13:00:00,18.67,16
None, None, 1.431,54.68,2016-04-19 14:00:00,18.73,16
None, None, 1.424,54.75,2016-04-19 15:00:00,19.05,16
None, None, 1.227,52.5,2016-04-19 16:00:00,19.88,16
None, None, 0.916,57.76,2016-04-19 17:00:00,19.03,16
None, None, 0.569,59.12,2016-04-19 18:00:00,18.89,16
None, None, 0.045,61.9,2016-04-19 19:00:00,18.89,16
None, None, 0.328999,66.92,2016-04-19 20:00:00,17.23,16
None, None, 0.555,64.75,2016-04-19 21:00:00,16.51,16
None, None, 0.939,65.38,2016-04-19 22:00:00,16.01,16
None, None, 0.783999,66.12,2016-04-19 23:00:00,15.71,16
None, None, 1.942,63.95,2016-04-20 00:00:00,15.58,16
None, None, 1.232,64.36,2016-04-20 01:00:00,15.07,16
None, None, 1.488,64.46,2016-04-20 02:00:00,14.72,16
None, None, 1.825,67.15,2016-04-20 03:00:00,14.13,16
None, None, 1.89,68.1,2016-04-20 04:00:00,13.77,16
None, None, 1.328,68.79,2016-04-20 05:00:00,13.35,16
None, None, 1.989,70.8,2016-04-20 06:00:00,13.16,16
None, None, 1.14,66.67,2016-04-20 07:00:00,14.89,16
None, None, 0.529999,62.56,2016-04-20 08:00:00,16.0,16
None, None, 1.05,57.93,2016-04-20 09:00:00,16.64,16
None, None, 2.569,49.28,2016-04-20 10:00:00,18.17,16
None, None, 2.333,50.2,2016-04-20 11:00:00,18.48,16
None, None, 1.852,46.11,2016-04-20 12:00:00,19.54,16
None, None, 4.009,41.49,2016-04-20 13:00:00,21.13,16
None, None, 3.375,42.01,2016-04-20 14:00:00,20.91,16
None, None, 3.202,50.52,2016-04-20 15:00:00,20.26,16
None, None, 2.537,53.91,2016-04-20 16:00:00,20.24,16
None, None, 0.697,56.02,2016-04-20 17:00:00,20.21,16
None, None, 1.083,50.27,2016-04-20 18:00:00,20.52,16
None, None, 0.142,58.09,2016-04-20 19:00:00,19.57,16
None, None, 1.435,61.54,2016-04-20 20:00:00,18.07,16
None, None, 1.293,60.3,2016-04-20 21:00:00,17.0,16
None, None, 0.921998,61.26,2016-04-20 22:00:00,16.49,16
None, None, 1.609,62.26,2016-04-20 23:00:00,15.84,16
None, None, 1.242,61.5,2016-04-21 00:00:00,16.35,16
None, None, 0.925998,59.51,2016-04-21 01:00:00,16.55,16
None, None, 1.886,61.13,2016-04-21 02:00:00,16.14,16
None, None, 2.748,61.7,2016-04-21 03:00:00,17.15,16
None, None, 2.117,69.94,2016-04-21 04:00:00,16.8,16
None, None, 2.066,74.6,2016-04-21 05:00:00,15.6,16
None, None, 3.362,76.0,2016-04-21 06:00:00,15.66,16
None, None, 2.661,80.4,2016-04-21 07:00:00,14.66,16
None, None, 2.593,82.1,2016-04-21 08:00:00,14.72,16
None, None, 1.794,78.3,2016-04-21 09:00:00,15.2,16
None, None, 1.2,72.4,2016-04-21 10:00:00,16.21,16
None, None, 3.857,73.6,2016-04-21 11:00:00,15.94,16
None, None, 3.802,69.08,2016-04-21 12:00:00,16.58,16
None, None, 5.211,69.69,2016-04-21 13:00:00,16.36,16
None, None, 4.283,64.26,2016-04-21 14:00:00,17.04,16
None, None, 5.004,64.36,2016-04-21 15:00:00,16.85,16
None, None, 4.648,64.5,2016-04-21 16:00:00,16.46,16
None, None, 4.249,59.89,2016-04-21 17:00:00,17.03,16
None, None, 3.202,60.07,2016-04-21 18:00:00,16.96,16
None, None, 1.819,67.35,2016-04-21 19:00:00,16.01,16
None, None, 1.066,71.1,2016-04-21 20:00:00,14.92,16
None, None, 1.489,68.55,2016-04-21 21:00:00,13.91,16
None, None, 1.51,67.01,2016-04-21 22:00:00,13.75,16
None, None, 0.587998,70.1,2016-04-21 23:00:00,13.51,16
