station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
None, 5.8, 5.763, 4.3, 1.0, 6.2, None, 2022-02-08 15:00:00, None
None, 6.0, 6.001, 4.3, -0.2, 6.2, None, 2022-02-08 16:00:00, None
None, 5.5, 5.535, 4.3, -0.5, 6.2, None, 2022-02-08 17:00:00, None
None, 5.3, 5.309, 4.3, 0.2, 6.2, None, 2022-02-08 18:00:00, None
None, 5.2, 5.18, 5.2, 0.1, 5.3, None, 2022-02-08 19:00:00, None
None, 5.0, 5.038, 5.1, 0.1, 5.3, None, 2022-02-08 20:00:00, None
None, 4.9, 4.899, 4.9, -0.1, 5.3, None, 2022-02-08 21:00:00, None
None, 4.8, 4.82, 4.8, -0.1, 5.3, None, 2022-02-08 22:00:00, None
None, 4.8, 4.843, 4.8, 0.2, 5.3, None, 2022-02-08 23:00:00, None
None, 4.8, 4.775, 4.7, 0.0, 5.3, None, 2022-02-09 00:00:00, None
None, 4.7, 4.74, 4.7, 0.1, 5.3, None, 2022-02-09 01:00:00, None
None, 4.6, 4.61, 4.6, 0.3, 5.3, None, 2022-02-09 02:00:00, None
None, 4.7, 4.662, 4.6, 0.1, 5.3, None, 2022-02-09 03:00:00, None
None, 4.6, 4.561, 4.5, -0.1, 5.3, None, 2022-02-09 04:00:00, None
None, 4.6, 4.646, 4.5, 0.1, 5.3, None, 2022-02-09 05:00:00, None
None, 4.6, 4.632, 4.5, -0.1, 5.3, None, 2022-02-09 06:00:00, None
None, 4.6, 4.588, 4.6, -0.1, 4.7, None, 2022-02-09 07:00:00, None
None, 4.8, 4.772, 4.6, 0.1, 4.8, None, 2022-02-09 08:00:00, None
None, 4.8, 4.83, 4.6, 0.3, 5.0, None, 2022-02-09 09:00:00, None
None, 5.1, 5.062, 4.6, 0.1, 5.1, None, 2022-02-09 10:00:00, None
None, 5.7, 5.661, 4.6, 0.7, 5.9, None, 2022-02-09 11:00:00, None
None, 6.0, 6.032, 4.6, 0.4, 6.4, None, 2022-02-09 12:00:00, None
None, 6.7, 6.675, 4.6, 0.3, 6.8, None, 2022-02-09 13:00:00, None
None, 6.9, 6.897, 4.6, 0.0, 7.4, None, 2022-02-09 14:00:00, None
None, 7.0, 6.959, 4.6, -0.1, 7.4, None, 2022-02-09 15:00:00, None
None, 6.8, 6.769, 4.6, -0.2, 7.4, None, 2022-02-09 16:00:00, None
None, 6.5, 6.521, 4.6, -0.3, 7.4, None, 2022-02-09 17:00:00, None
None, 6.2, 6.173, 4.6, -0.3, 7.4, None, 2022-02-09 18:00:00, None
None, 6.2, 6.178, 6.1, -0.2, 6.2, None, 2022-02-09 19:00:00, None
None, 5.9, 5.928, 5.9, 0.0, 6.2, None, 2022-02-09 20:00:00, None
None, 5.8, 5.82, 5.8, -0.1, 6.2, None, 2022-02-09 21:00:00, None
None, 5.9, 5.86, 5.8, -0.2, 6.2, None, 2022-02-09 22:00:00, None
None, 5.9, 5.941, 5.8, 0.1, 6.2, None, 2022-02-09 23:00:00, None
None, 5.7, 5.69, 5.7, -0.2, 6.2, None, 2022-02-10 00:00:00, None
None, 5.6, 5.584, 5.5, 0.1, 6.2, None, 2022-02-10 01:00:00, None
None, 5.6, 5.57, 5.5, -0.1, 6.2, None, 2022-02-10 02:00:00, None
None, 5.6, 5.58, 5.5, 0.1, 6.2, None, 2022-02-10 03:00:00, None
None, 5.4, 5.382, 5.4, 0.2, 6.2, None, 2022-02-10 04:00:00, None
None, 5.2, 5.198, 5.2, -0.2, 6.2, None, 2022-02-10 05:00:00, None
None, 5.3, 5.269, 5.1, -0.1, 6.2, None, 2022-02-10 06:00:00, None
None, 5.2, 5.172, 5.2, 0.2, 5.3, None, 2022-02-10 07:00:00, None
None, 5.2, 5.23, 5.1, 0.1, 5.3, None, 2022-02-10 08:00:00, None
None, 5.4, 5.418, 5.0, 0.3, 5.5, None, 2022-02-10 09:00:00, None
None, 5.7, 5.674, 5.0, 0.2, 5.7, None, 2022-02-10 10:00:00, None
None, 5.8, 5.829, 5.0, 0.2, 5.8, None, 2022-02-10 11:00:00, None
None, 6.1, 6.112, 5.0, 0.5, 6.3, None, 2022-02-10 12:00:00, None
None, 5.8, 5.849, 5.0, -0.1, 6.3, None, 2022-02-10 13:00:00, None
None, 6.3, 6.251, 5.0, 0.1, 6.3, None, 2022-02-10 14:00:00, None
None, 6.4, 6.352, 5.0, 0.3, 6.6, None, 2022-02-10 15:00:00, None
None, 7.2, 7.223, 5.0, 0.3, 7.2, None, 2022-02-10 16:00:00, None
None, 6.2, 6.19, 5.0, -0.8, 9.1, None, 2022-02-10 17:00:00, None
None, 6.0, 5.968, 5.0, -0.6, 9.1, None, 2022-02-10 18:00:00, None
None, 6.0, 5.97, 5.9, 0.0, 6.1, None, 2022-02-10 19:00:00, None
None, 5.9, 5.905, 5.9, 0.0, 6.1, None, 2022-02-10 20:00:00, None
None, 5.8, 5.795, 5.7, -0.2, 6.1, None, 2022-02-10 21:00:00, None
None, 5.7, 5.706, 5.6, -0.1, 6.1, None, 2022-02-10 22:00:00, None
None, 5.7, 5.705, 5.6, -0.1, 6.1, None, 2022-02-10 23:00:00, None
None, 5.6, 5.585, 5.6, -0.1, 6.1, None, 2022-02-11 00:00:00, None
None, 5.4, 5.381, 5.3, -0.1, 6.1, None, 2022-02-11 01:00:00, None
None, 5.1, 5.063, 5.0, -0.4, 6.1, None, 2022-02-11 02:00:00, None
None, 4.4, 4.353, 4.4, -0.4, 6.1, None, 2022-02-11 03:00:00, None
None, 3.9, 3.907, 3.9, 0.4, 6.1, None, 2022-02-11 04:00:00, None
None, 3.1, 3.143, 3.0, -1.3, 6.1, None, 2022-02-11 05:00:00, None
None, 4.2, 4.175, 2.7, 1.3, 6.1, None, 2022-02-11 06:00:00, None
None, 3.8, 3.844, 3.6, -0.3, 5.1, None, 2022-02-11 07:00:00, None
None, 4.0, 3.985, 3.6, 0.7, 5.2, None, 2022-02-11 08:00:00, None
None, 5.8, 5.813, 3.6, 0.7, 5.9, None, 2022-02-11 09:00:00, None
None, 5.5, 5.477, 3.6, 0.6, 6.1, None, 2022-02-11 10:00:00, None
None, 7.6, 7.557, 3.6, 0.3, 7.8, None, 2022-02-11 11:00:00, None
None, 9.2, 9.22, 3.6, 1.1, 9.5, None, 2022-02-11 12:00:00, None
None, 9.1, 9.05, 3.6, 0.7, 10.0, None, 2022-02-11 13:00:00, None
None, 9.7, 9.65, 3.6, 0.1, 10.0, None, 2022-02-11 14:00:00, None
None, 9.2, 9.18, 3.6, -0.1, 11.1, None, 2022-02-11 15:00:00, None
None, 9.9, 9.9, 3.6, -0.7, 11.1, None, 2022-02-11 16:00:00, None
None, 9.2, 9.15, 3.6, -1.5, 11.1, None, 2022-02-11 17:00:00, None
None, 7.2, 7.219, 3.6, -0.5, 11.1, None, 2022-02-11 18:00:00, None
None, 6.6, 6.603, 6.2, -0.3, 7.3, None, 2022-02-11 19:00:00, None
None, 5.8, 5.815, 5.8, -0.1, 7.7, None, 2022-02-11 20:00:00, None
None, 7.9, 7.887, 5.5, -0.5, 7.7, None, 2022-02-11 21:00:00, None
None, 6.8, 6.771, 5.3, 0.4, 7.9, None, 2022-02-11 22:00:00, None
None, 5.3, 5.311, 5.2, -1.1, 7.9, None, 2022-02-11 23:00:00, None
None, 6.0, 5.986, 4.2, 0.5, 7.9, None, 2022-02-12 00:00:00, None
None, 5.1, 5.11, 4.2, 0.1, 7.9, None, 2022-02-12 01:00:00, None
None, 4.7, 4.697, 4.2, -0.6, 7.9, None, 2022-02-12 02:00:00, None
None, 4.6, 4.626, 3.5, 0.2, 7.9, None, 2022-02-12 03:00:00, None
None, 4.5, 4.483, 3.5, 0.4, 7.9, None, 2022-02-12 04:00:00, None
None, 5.9, 5.907, 3.5, 0.1, 7.9, None, 2022-02-12 05:00:00, None
None, 5.6, 5.553, 3.5, 0.6, 7.9, None, 2022-02-12 06:00:00, None
None, 4.7, 4.741, 4.4, -0.3, 6.1, None, 2022-02-12 07:00:00, None
None, 4.8, 4.755, 3.7, -0.8, 6.1, None, 2022-02-12 08:00:00, None
None, 6.0, 6.032, 3.7, 1.2, 6.3, None, 2022-02-12 09:00:00, None
None, 5.4, 5.414, 3.7, 0.5, 6.8, None, 2022-02-12 10:00:00, None
None, 6.8, 6.761, 3.7, 0.6, 7.4, None, 2022-02-12 11:00:00, None
None, 9.6, 9.56, 3.7, 0.9, 9.5, None, 2022-02-12 12:00:00, None
None, 11.4, 11.42, 3.7, 1.1, 11.6, None, 2022-02-12 13:00:00, None
None, 11.3, 11.29, 3.7, 0.5, 11.6, None, 2022-02-12 14:00:00, None
None, 11.8, 11.76, 3.7, -0.2, 12.2, None, 2022-02-12 15:00:00, None
None, 10.9, 10.91, 3.7, -0.9, 12.9, None, 2022-02-12 16:00:00, None
None, 8.5, 8.53, 3.7, -1.8, 12.9, None, 2022-02-12 17:00:00, None
None, 6.9, 6.93, 3.7, -1.5, 12.9, None, 2022-02-12 18:00:00, None
None, 6.8, 6.846, 6.6, -0.2, 7.1, None, 2022-02-12 19:00:00, None
None, 8.2, 8.18, 6.5, 0.3, 8.6, None, 2022-02-12 20:00:00, None
None, 7.4, 7.435, 6.5, 0.0, 8.8, None, 2022-02-12 21:00:00, None
None, 6.8, 6.756, 6.1, -1.0, 8.8, None, 2022-02-12 22:00:00, None
None, 6.5, 6.503, 6.1, 0.4, 8.8, None, 2022-02-12 23:00:00, None
None, 7.5, 7.454, 5.8, 0.0, 8.8, None, 2022-02-13 00:00:00, None
None, 7.4, 7.447, 5.8, 0.3, 8.8, None, 2022-02-13 01:00:00, None
None, 6.2, 6.153, 5.8, -0.9, 8.8, None, 2022-02-13 02:00:00, None
None, 5.0, 5.034, 5.1, -0.6, 8.8, None, 2022-02-13 03:00:00, None
None, 5.2, 5.238, 5.0, 0.0, 8.8, None, 2022-02-13 04:00:00, None
None, 5.6, 5.613, 5.0, 0.5, 8.8, None, 2022-02-13 05:00:00, None
None, 6.4, 6.443, 4.8, -0.1, 8.8, None, 2022-02-13 06:00:00, None
None, 4.6, 4.57, 4.6, -0.9, 6.5, None, 2022-02-13 07:00:00, None
None, 4.0, 3.956, 4.0, -0.6, 6.5, None, 2022-02-13 08:00:00, None
None, 3.9, 3.949, 3.9, 0.4, 6.5, None, 2022-02-13 09:00:00, None
None, 4.6, 4.577, 3.9, 1.0, 6.5, None, 2022-02-13 10:00:00, None
None, 6.3, 6.303, 3.9, 1.4, 6.5, None, 2022-02-13 11:00:00, None
None, 7.2, 7.227, 3.9, 1.6, 7.8, None, 2022-02-13 12:00:00, None
None, 8.7, 8.71, 3.9, 0.9, 9.7, None, 2022-02-13 13:00:00, None
None, 10.9, 10.87, 3.9, 0.9, 10.8, None, 2022-02-13 14:00:00, None
None, 10.4, 10.38, 3.9, -0.4, 11.3, None, 2022-02-13 15:00:00, None
None, 8.5, 8.48, 3.9, -1.4, 11.3, None, 2022-02-13 16:00:00, None
None, 7.8, 7.773, 3.9, -1.5, 11.3, None, 2022-02-13 17:00:00, None
None, 7.3, 7.293, 3.9, -0.3, 11.3, None, 2022-02-13 18:00:00, None
None, 6.8, 6.807, 6.8, -0.3, 7.3, None, 2022-02-13 19:00:00, None
None, 6.4, 6.408, 6.4, -0.2, 7.3, None, 2022-02-13 20:00:00, None
None, 6.4, 6.358, 6.3, -0.2, 7.3, None, 2022-02-13 21:00:00, None
None, 6.3, 6.297, 6.3, -0.2, 7.3, None, 2022-02-13 22:00:00, None
None, 5.9, 5.917, 5.9, -0.2, 7.3, None, 2022-02-13 23:00:00, None
None, 6.8, 6.794, 5.7, 0.3, 7.3, None, 2022-02-14 00:00:00, None
None, 6.1, 6.083, 5.7, -0.5, 7.3, None, 2022-02-14 01:00:00, None
None, 5.5, 5.522, 5.5, -0.1, 7.3, None, 2022-02-14 02:00:00, None
None, 6.0, 5.952, 5.5, 0.1, 7.3, None, 2022-02-14 03:00:00, None
None, 5.8, 5.776, 5.5, 0.3, 7.3, None, 2022-02-14 04:00:00, None
None, 6.4, 6.352, 5.5, 0.2, 7.3, None, 2022-02-14 05:00:00, None
None, 5.6, 5.557, 5.5, -0.3, 7.3, None, 2022-02-14 06:00:00, None
None, 5.2, 5.15, 5.0, 1.2, 5.7, None, 2022-02-14 07:00:00, None
None, 5.0, 4.99, 4.7, 0.4, 5.7, None, 2022-02-14 08:00:00, None
None, 5.2, 5.164, 4.7, 0.9, 5.7, None, 2022-02-14 09:00:00, None
None, 5.4, 5.434, 4.7, 0.1, 5.7, None, 2022-02-14 10:00:00, None
None, 6.2, 6.238, 4.7, 0.9, 6.2, None, 2022-02-14 11:00:00, None
None, 6.4, 6.358, 4.7, 0.0, 6.5, None, 2022-02-14 12:00:00, None
None, 6.8, 6.832, 4.7, 0.5, 7.3, None, 2022-02-14 13:00:00, None
None, 6.7, 6.688, 4.7, -0.3, 7.3, None, 2022-02-14 14:00:00, None
None, 7.3, 7.349, 4.7, 0.6, 7.4, None, 2022-02-14 15:00:00, None
None, 9.1, 9.12, 4.7, 0.5, 9.4, None, 2022-02-14 16:00:00, None
None, 7.4, 7.393, 4.7, -0.5, 9.8, None, 2022-02-14 17:00:00, None
None, 5.8, 5.805, 4.7, -1.5, 9.8, None, 2022-02-14 18:00:00, None
None, 4.9, 4.913, 4.9, -1.0, 5.8, None, 2022-02-14 19:00:00, None
None, 4.4, 4.449, 4.4, -0.3, 5.8, None, 2022-02-14 20:00:00, None
None, 4.2, 4.156, 4.1, -0.2, 5.8, None, 2022-02-14 21:00:00, None
None, 4.3, 4.291, 3.9, 0.1, 5.8, None, 2022-02-14 22:00:00, None
None, 3.8, 3.772, 3.7, -0.5, 5.8, None, 2022-02-14 23:00:00, None
None, 3.7, 3.671, 3.6, 0.0, 5.8, None, 2022-02-15 00:00:00, None
None, 4.6, 4.601, 3.6, 1.8, 5.8, None, 2022-02-15 01:00:00, None
None, 4.8, 4.783, 3.6, 0.3, 5.8, None, 2022-02-15 02:00:00, None
None, 4.9, 4.931, 3.6, 0.3, 5.8, None, 2022-02-15 03:00:00, None
None, 4.9, 4.92, 3.6, -0.1, 5.8, None, 2022-02-15 04:00:00, None
None, 5.0, 5.003, 3.6, 0.1, 5.8, None, 2022-02-15 05:00:00, None
None, 5.2, 5.245, 3.6, 0.0, 5.8, None, 2022-02-15 06:00:00, None
None, 5.3, 5.256, 5.2, 0.1, 5.4, None, 2022-02-15 07:00:00, None
None, 5.3, 5.255, 5.2, 0.0, 5.4, None, 2022-02-15 08:00:00, None
None, 5.3, 5.34, 5.2, 0.2, 5.4, None, 2022-02-15 09:00:00, None
None, 5.6, 5.627, 5.2, 0.2, 5.6, None, 2022-02-15 10:00:00, None
None, 6.0, 5.988, 5.2, 0.2, 6.0, None, 2022-02-15 11:00:00, None
None, 6.4, 6.413, 5.2, 0.5, 6.4, None, 2022-02-15 12:00:00, None
None, 6.2, 6.152, 5.2, -0.2, 6.6, None, 2022-02-15 13:00:00, None
None, 6.8, 6.842, 5.2, 0.1, 6.8, None, 2022-02-15 14:00:00, None
None, 6.6, 6.605, 5.2, 0.0, 7.1, None, 2022-02-15 15:00:00, None
None, 7.1, 7.062, 5.2, 0.1, 7.1, None, 2022-02-15 16:00:00, None
None, 6.9, 6.85, 5.2, -0.4, 7.1, None, 2022-02-15 17:00:00, None
None, 6.1, 6.117, 5.2, -0.7, 7.1, None, 2022-02-15 18:00:00, None
None, 6.1, 6.055, 6.1, -0.1, 6.1, None, 2022-02-15 19:00:00, None
None, 5.9, 5.855, 5.8, -0.1, 6.1, None, 2022-02-15 20:00:00, None
None, 6.1, 6.145, 5.8, 0.1, 6.2, None, 2022-02-15 21:00:00, None
None, 5.8, 5.756, 5.8, -0.2, 6.2, None, 2022-02-15 22:00:00, None
None, 5.7, 5.667, 5.6, -0.1, 6.2, None, 2022-02-15 23:00:00, None
None, 5.2, 5.194, 5.2, -0.2, 6.2, None, 2022-02-16 00:00:00, None
None, 5.1, 5.08, 5.0, -0.2, 6.2, None, 2022-02-16 01:00:00, None
None, 4.9, 4.871, 4.9, 0.0, 6.2, None, 2022-02-16 02:00:00, None
None, 4.1, 4.122, 4.1, -0.9, 6.2, None, 2022-02-16 03:00:00, None
None, 3.5, 3.476, 3.5, -1.2, 6.2, None, 2022-02-16 04:00:00, None
None, 3.1, 3.122, 3.1, -0.6, 6.2, None, 2022-02-16 05:00:00, None
None, 2.7, 2.738, 2.5, -0.5, 6.2, None, 2022-02-16 06:00:00, None
None, 2.6, 2.564, 2.6, 0.4, 2.8, None, 2022-02-16 07:00:00, None
None, 2.6, 2.633, 2.5, -0.7, 2.8, None, 2022-02-16 08:00:00, None
None, None, 3.958, None, None, None, None, 2022-02-16 09:00:00, None
None, 4.6, 4.633, 2.5, 1.3, 4.7, None, 2022-02-16 10:00:00, None
None, 5.9, 5.897, 2.5, 0.9, 5.9, None, 2022-02-16 11:00:00, None
None, 5.8, 5.75, 2.5, -0.1, 6.0, None, 2022-02-16 12:00:00, None
None, 7.2, 7.228, 2.5, 0.5, 7.4, None, 2022-02-16 13:00:00, None
None, 7.2, 7.245, 2.5, -0.1, 7.4, None, 2022-02-16 14:00:00, None
None, 7.6, 7.594, 2.5, 0.0, 7.6, None, 2022-02-16 15:00:00, None
None, 8.2, 8.21, 2.5, 0.1, 8.3, None, 2022-02-16 16:00:00, None
None, 6.8, 6.75, 2.5, -1.0, 8.3, None, 2022-02-16 17:00:00, None
None, 6.6, 6.589, 2.5, -0.1, 8.3, None, 2022-02-16 18:00:00, None
None, 6.3, 6.323, 6.3, -0.4, 6.6, None, 2022-02-16 19:00:00, None
None, 5.8, 5.767, 5.8, -0.3, 6.6, None, 2022-02-16 20:00:00, None
None, 4.9, 4.911, 4.9, -0.4, 6.6, None, 2022-02-16 21:00:00, None
None, 4.4, 4.398, 4.1, -0.8, 6.6, None, 2022-02-16 22:00:00, None
None, 5.0, 5.041, 4.1, 0.9, 6.6, None, 2022-02-16 23:00:00, None
None, 5.2, 5.21, 4.1, 0.3, 6.6, None, 2022-02-17 00:00:00, None
None, 5.3, 5.26, 4.1, 0.1, 6.6, None, 2022-02-17 01:00:00, None
None, 5.0, 5.048, 4.1, 0.1, 6.6, None, 2022-02-17 02:00:00, None
None, 5.0, 4.993, 4.1, -0.1, 6.6, None, 2022-02-17 03:00:00, None
None, 4.9, 4.947, 4.1, -0.1, 6.6, None, 2022-02-17 04:00:00, None
None, 5.1, 5.066, 4.1, 0.2, 6.6, None, 2022-02-17 05:00:00, None
None, 5.1, 5.09, 4.1, -0.1, 6.6, None, 2022-02-17 06:00:00, None
None, 5.1, 5.13, 5.0, 0.0, 5.2, None, 2022-02-17 07:00:00, None
None, 5.3, 5.331, 5.0, 0.1, 5.3, None, 2022-02-17 08:00:00, None
None, 5.5, 5.542, 5.0, 0.4, 5.8, None, 2022-02-17 09:00:00, None
None, 6.4, 6.416, 5.0, 0.4, 6.4, None, 2022-02-17 10:00:00, None
None, 7.2, 7.172, 5.0, 0.9, 7.3, None, 2022-02-17 11:00:00, None
None, 7.5, None, 5.0, -0.4, 7.7, None, 2022-02-17 12:00:00, None
None, 8.0, 7.998, 5.0, 0.4, 8.5, None, 2022-02-17 13:00:00, None
None, 8.5, 8.48, 5.0, 0.0, 8.6, None, 2022-02-17 14:00:00, None
None, 9.7, 9.73, 5.0, 1.2, 10.3, None, 2022-02-17 15:00:00, None
None, 10.4, 10.35, 5.0, 0.2, 11.1, None, 2022-02-17 16:00:00, None
None, 8.6, 8.55, 5.0, -1.1, 11.1, None, 2022-02-17 17:00:00, None
None, 8.1, 8.12, 5.0, -0.9, 11.1, None, 2022-02-17 18:00:00, None
None, 7.3, 7.27, 7.0, -0.2, 8.2, None, 2022-02-17 19:00:00, None
None, 7.2, 7.218, 7.0, -0.2, 8.2, None, 2022-02-17 20:00:00, None
None, 7.0, 7.012, 7.0, -0.1, 8.2, None, 2022-02-17 21:00:00, None
None, 6.8, 6.826, 6.8, -0.2, 8.2, None, 2022-02-17 22:00:00, None
None, 6.7, 6.65, 6.6, -0.1, 8.2, None, 2022-02-17 23:00:00, None
None, 6.5, 6.541, 6.5, 0.0, 8.2, None, 2022-02-18 00:00:00, None
None, 6.3, 6.29, 6.3, -0.1, 8.2, None, 2022-02-18 01:00:00, None
None, 6.3, 6.344, 6.3, -0.2, 8.2, None, 2022-02-18 02:00:00, None
None, 6.4, 6.373, 6.2, -0.1, 8.2, None, 2022-02-18 03:00:00, None
None, 5.9, 5.927, 5.9, -0.3, 8.2, None, 2022-02-18 04:00:00, None
None, 5.8, 5.777, 5.7, -0.2, 8.2, None, 2022-02-18 05:00:00, None
None, 5.9, 5.85, 5.7, 0.0, 8.2, None, 2022-02-18 06:00:00, None
None, 6.1, 6.13, 5.8, 0.2, 6.2, None, 2022-02-18 07:00:00, None
None, 5.7, 5.668, 5.6, -0.2, 6.2, None, 2022-02-18 08:00:00, None
None, 5.9, 5.88, 5.6, 0.4, 6.2, None, 2022-02-18 09:00:00, None
None, 6.5, 6.46, 5.6, 0.5, 6.4, None, 2022-02-18 10:00:00, None
None, 6.4, 6.447, 5.6, 0.0, 6.7, None, 2022-02-18 11:00:00, None
None, 7.2, 7.243, 5.6, 0.9, 7.5, None, 2022-02-18 12:00:00, None
None, 8.1, 8.09, 5.6, 0.4, 8.2, None, 2022-02-18 13:00:00, None
None, 9.3, 9.31, 5.6, 0.9, 9.5, None, 2022-02-18 14:00:00, None
None, 8.2, 8.22, 5.6, -0.4, 9.5, None, 2022-02-18 15:00:00, None
None, 8.4, 8.37, 5.6, -0.5, 9.5, None, 2022-02-18 16:00:00, None
None, 7.5, 7.496, 5.6, -0.4, 9.5, None, 2022-02-18 17:00:00, None
None, 7.0, 6.955, 5.6, -0.9, 9.5, None, 2022-02-18 18:00:00, None
None, 6.8, 6.803, 6.7, 0.0, 7.0, None, 2022-02-18 19:00:00, None
None, 6.6, 6.563, 6.6, 0.0, 7.0, None, 2022-02-18 20:00:00, None
None, 6.6, 6.577, 6.5, -0.3, 7.0, None, 2022-02-18 21:00:00, None
None, 6.4, 6.41, 6.4, 0.0, 7.0, None, 2022-02-18 22:00:00, None
None, 6.2, 6.177, 6.1, -0.3, 7.0, None, 2022-02-18 23:00:00, None
None, 6.0, 6.034, 6.0, -0.2, 7.0, None, 2022-02-19 00:00:00, None
None, 5.8, 5.769, 5.8, -0.1, 7.0, None, 2022-02-19 01:00:00, None
None, 5.8, 5.76, 5.7, 0.0, 7.0, None, 2022-02-19 02:00:00, None
None, 5.5, 5.54, 5.5, -0.1, 7.0, None, 2022-02-19 03:00:00, None
None, 5.7, 5.689, 5.5, -0.1, 7.0, None, 2022-02-19 04:00:00, None
None, 5.7, 5.722, 5.5, -0.1, 7.0, None, 2022-02-19 05:00:00, None
None, 5.5, 5.507, 5.5, 0.0, 7.0, None, 2022-02-19 06:00:00, None
None, 5.4, 5.437, 5.5, 0.5, 5.6, None, 2022-02-19 07:00:00, None
None, 5.1, 5.086, 5.1, 1.9, 5.6, None, 2022-02-19 08:00:00, None
None, 5.0, 5.006, 4.8, -0.2, 5.6, None, 2022-02-19 09:00:00, None
None, 5.2, 5.21, 4.8, 0.8, 5.6, None, 2022-02-19 10:00:00, None
None, 5.1, 5.123, 4.8, 2.4, 5.6, None, 2022-02-19 11:00:00, None
None, 4.3, 4.334, 4.3, 1.2, 5.6, None, 2022-02-19 12:00:00, None
None, 4.9, 4.868, 4.3, 0.8, 5.6, None, 2022-02-19 13:00:00, None
None, 4.7, 4.711, 4.3, 1.0, 5.6, None, 2022-02-19 14:00:00, None
None, 5.4, 5.417, 4.3, 1.5, 5.6, None, 2022-02-19 15:00:00, None
None, 5.3, 5.33, 4.3, 0.4, 5.6, None, 2022-02-19 16:00:00, None
None, 5.4, 5.414, 4.3, 0.1, 5.6, None, 2022-02-19 17:00:00, None
None, 5.0, 5.008, 4.3, 0.7, 5.6, None, 2022-02-19 18:00:00, None
None, 5.0, 4.97, 4.9, 0.0, 5.0, None, 2022-02-19 19:00:00, None
None, 5.0, 5.03, 4.9, 1.0, 5.1, None, 2022-02-19 20:00:00, None
None, 4.8, 4.803, 4.8, 0.4, 5.1, None, 2022-02-19 21:00:00, None
None, 4.7, 4.692, 4.7, 0.0, 5.1, None, 2022-02-19 22:00:00, None
None, 3.8, 3.837, 3.9, -0.8, 5.1, None, 2022-02-19 23:00:00, None
None, 3.3, 3.27, 3.3, -0.8, 5.1, None, 2022-02-20 00:00:00, None
None, 3.5, 3.494, 3.3, 0.6, 5.1, None, 2022-02-20 01:00:00, None
None, 3.4, 3.392, 3.3, -0.3, 5.1, None, 2022-02-20 02:00:00, None
None, 3.3, 3.32, 3.2, -0.1, 5.1, None, 2022-02-20 03:00:00, None
None, 2.4, 2.42, 2.4, -1.0, 5.1, None, 2022-02-20 04:00:00, None
None, 1.8, 1.839, 1.8, -0.9, 5.1, None, 2022-02-20 05:00:00, None
None, 1.6, 1.623, 1.5, -0.6, 5.1, None, 2022-02-20 06:00:00, None
None, 1.6, 1.557, 1.5, 0.4, 1.8, None, 2022-02-20 07:00:00, None
None, 1.6, 1.567, 1.4, 0.0, 1.8, None, 2022-02-20 08:00:00, None
None, 1.7, 1.713, 1.4, 1.2, 1.8, None, 2022-02-20 09:00:00, None
None, 2.1, 2.067, 1.4, 1.0, 2.1, None, 2022-02-20 10:00:00, None
None, 4.0, 3.977, 1.4, 3.9, 3.9, None, 2022-02-20 11:00:00, None
None, 5.7, 5.692, 1.4, 0.7, 5.6, None, 2022-02-20 12:00:00, None
None, 6.5, 6.491, 1.4, 0.0, 6.4, None, 2022-02-20 13:00:00, None
None, 7.3, 7.341, 1.4, 0.4, 7.5, None, 2022-02-20 14:00:00, None
None, 8.6, 8.61, 1.4, 0.3, 9.0, None, 2022-02-20 15:00:00, None
None, 7.9, 7.862, 1.4, -1.4, 9.1, None, 2022-02-20 16:00:00, None
None, 5.8, 5.772, 1.4, -0.8, 9.1, None, 2022-02-20 17:00:00, None
None, 4.6, 4.572, 1.4, -1.4, 9.1, None, 2022-02-20 18:00:00, None
None, 3.6, 3.625, 3.6, -0.5, 4.6, None, 2022-02-20 19:00:00, None
None, 3.2, 3.24, 3.1, -0.8, 4.6, None, 2022-02-20 20:00:00, None
None, 3.1, 3.117, 3.1, 0.0, 4.6, None, 2022-02-20 21:00:00, None
None, 3.5, 3.459, 3.1, 0.9, 4.6, None, 2022-02-20 22:00:00, None
None, 3.4, 3.393, 3.1, -0.2, 4.6, None, 2022-02-20 23:00:00, None
None, 3.4, 3.423, 3.1, 0.5, 4.6, None, 2022-02-21 00:00:00, None
None, 4.0, 3.953, 3.1, -0.8, 4.6, None, 2022-02-21 01:00:00, None
None, 3.7, 3.711, 3.1, 0.1, 4.6, None, 2022-02-21 02:00:00, None
None, 3.7, 3.674, 3.1, -0.3, 4.6, None, 2022-02-21 03:00:00, None
None, 4.5, 4.547, 3.1, 1.6, 4.6, None, 2022-02-21 04:00:00, None
None, 5.0, 4.968, 3.1, 1.3, 5.7, None, 2022-02-21 05:00:00, None
None, 5.0, 5.022, 3.1, -0.2, 5.8, None, 2022-02-21 06:00:00, None
None, 4.4, 4.418, 4.5, -0.7, 5.4, None, 2022-02-21 07:00:00, None
None, 4.2, 4.2, 3.8, -1.8, 5.4, None, 2022-02-21 08:00:00, None
None, 3.8, 3.781, 3.4, 0.1, 5.4, None, 2022-02-21 09:00:00, None
None, 3.1, 3.095, 3.1, -1.2, 5.4, None, 2022-02-21 10:00:00, None
None, 4.1, 4.142, 3.1, 2.9, 5.4, None, 2022-02-21 11:00:00, None
