station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, -8.87, -7.6, None, None, None, None, -8.9, -11.3, 0.0, None, None, 2022-02-21 17:00:00, None, None
None, -9.11, -7.6, None, None, None, None, -9.1, -11.3, 0.0, None, None, 2022-02-21 18:00:00, None, None
None, -10.64, -9.1, None, None, None, None, -10.6, -10.7, 0.3, None, None, 2022-02-21 19:00:00, None, None
None, -10.19, -9.1, None, None, None, None, -10.2, -11.3, 0.1, None, None, 2022-02-21 20:00:00, None, None
None, -12.33, -9.1, None, None, None, None, -12.3, -12.4, 0.1, None, None, 2022-02-21 21:00:00, None, None
None, -12.6, -9.1, None, None, None, None, -12.6, -12.7, 0.2, None, None, 2022-02-21 22:00:00, None, None
None, -12.29, -9.1, None, None, None, None, -12.3, -13.1, 0.2, None, None, 2022-02-21 23:00:00, None, None
None, -13.63, -9.1, None, None, None, None, -13.6, -13.6, 0.0, None, None, 2022-02-22 00:00:00, None, None
None, -12.06, -9.1, None, None, None, None, -12.1, -13.7, 0.1, None, None, 2022-02-22 01:00:00, None, None
None, -12.47, -9.1, None, None, None, None, -12.5, -13.7, 0.0, None, None, 2022-02-22 02:00:00, None, None
None, -12.67, -9.1, None, None, None, None, -12.7, -13.7, 0.0, None, None, 2022-02-22 03:00:00, None, None
None, -13.0, -9.1, None, None, None, None, -13.0, -13.7, -0.2, None, None, 2022-02-22 04:00:00, None, None
None, -13.52, -9.1, None, None, None, None, -13.5, -13.7, 0.0, None, None, 2022-02-22 05:00:00, None, None
None, -13.98, -9.1, None, None, None, None, -14.0, -14.0, 0.2, None, None, 2022-02-22 06:00:00, None, None
None, -14.33, -14.0, None, None, None, None, -14.3, -14.3, 0.2, None, None, 2022-02-22 07:00:00, None, None
None, -14.57, -14.0, None, None, None, None, -14.6, -14.6, 0.0, None, None, 2022-02-22 08:00:00, None, None
None, -14.37, -14.0, None, None, None, None, -14.4, -14.7, 0.1, None, None, 2022-02-22 09:00:00, None, None
None, -14.22, -14.0, None, None, None, None, -14.2, -14.7, 0.0, None, None, 2022-02-22 10:00:00, None, None
None, -13.23, -13.2, None, None, None, None, -13.2, -14.7, 0.0, None, None, 2022-02-22 11:00:00, None, None
None, -12.21, -12.2, None, None, None, None, -12.2, -14.7, -0.1, None, None, 2022-02-22 12:00:00, None, None
None, -10.83, -10.8, None, None, None, None, -10.8, -14.7, -0.2, None, None, 2022-02-22 13:00:00, None, None
None, -10.03, -10.0, None, None, None, None, -10.0, -14.7, -0.1, None, None, 2022-02-22 14:00:00, None, None
None, -10.31, -9.5, None, None, None, None, -10.3, -14.7, -0.2, None, None, 2022-02-22 15:00:00, None, None
None, -11.98, -9.5, None, None, None, None, -12.0, -14.7, -0.2, None, None, 2022-02-22 16:00:00, None, None
None, -12.73, -9.5, None, None, None, None, -12.7, -14.7, 0.2, None, None, 2022-02-22 17:00:00, None, None
None, -13.92, -9.5, None, None, None, None, -13.9, -14.7, 0.2, None, None, 2022-02-22 18:00:00, None, None
None, -14.63, -13.9, None, None, None, None, -14.6, -14.7, 0.2, None, None, 2022-02-22 19:00:00, None, None
None, -15.59, -13.9, None, None, None, None, -15.6, -15.6, 0.2, None, None, 2022-02-22 20:00:00, None, None
None, -16.09, -13.9, None, None, None, None, -16.1, -16.5, 0.0, None, None, 2022-02-22 21:00:00, None, None
None, -17.11, -13.9, None, None, None, None, -17.1, -17.1, 0.3, None, None, 2022-02-22 22:00:00, None, None
None, -17.54, -13.9, None, None, None, None, -17.5, -17.6, 0.1, None, None, 2022-02-22 23:00:00, None, None
None, -17.93, -13.9, None, None, None, None, -17.9, -17.9, 0.1, None, None, 2022-02-23 00:00:00, None, None
None, -18.16, -13.9, None, None, None, None, -18.2, -18.7, 0.2, None, None, 2022-02-23 01:00:00, None, None
None, -18.7, -13.9, None, None, None, None, -18.7, -18.8, 0.0, None, None, 2022-02-23 02:00:00, None, None
None, -19.34, -13.9, None, None, None, None, -19.3, -19.4, 0.3, None, None, 2022-02-23 03:00:00, None, None
None, -18.7, -13.9, None, None, None, None, -18.7, -19.5, 0.0, None, None, 2022-02-23 04:00:00, None, None
None, -19.24, -13.9, None, None, None, None, -19.2, -19.5, 0.0, None, None, 2022-02-23 05:00:00, None, None
None, -18.25, -13.9, None, None, None, None, -18.3, -19.5, 0.1, None, None, 2022-02-23 06:00:00, None, None
None, -17.98, -18.0, None, None, None, None, -18.0, -18.3, 0.0, None, None, 2022-02-23 07:00:00, None, None
None, -16.52, -16.5, None, None, None, None, -16.5, -18.3, -0.2, None, None, 2022-02-23 08:00:00, None, None
None, -14.62, -14.6, None, None, None, None, -14.6, -18.3, -0.2, None, None, 2022-02-23 09:00:00, None, None
None, -13.1, -13.1, None, None, None, None, -13.1, -18.3, -0.3, None, None, 2022-02-23 10:00:00, None, None
None, None, -11.7, None, None, None, None, -12.1, -18.3, -0.4, None, None, 2022-02-23 11:00:00, None, None
None, -11.0, -11.0, None, None, None, None, -11.0, -18.3, -0.3, None, None, 2022-02-23 12:00:00, None, None
None, -10.0, -9.9, None, None, None, None, -10.0, -18.3, -0.3, None, None, 2022-02-23 13:00:00, None, None
None, -9.64, -9.4, None, None, None, None, -9.6, -18.3, -0.2, None, None, 2022-02-23 14:00:00, None, None
None, -9.11, -8.9, None, None, None, None, -9.1, -18.3, -0.2, None, None, 2022-02-23 15:00:00, None, None
None, -8.87, -8.8, None, None, None, None, -8.9, -18.3, -0.1, None, None, 2022-02-23 16:00:00, None, None
None, -9.38, -8.8, None, None, None, None, -9.4, -18.3, -0.2, None, None, 2022-02-23 17:00:00, None, None
None, -10.43, -8.8, None, None, None, None, -10.4, -18.3, 0.3, None, None, 2022-02-23 18:00:00, None, None
None, -10.9, -10.4, None, None, None, None, -10.9, -10.9, 0.4, None, None, 2022-02-23 19:00:00, None, None
None, -11.06, -10.4, None, None, None, None, -11.1, -11.1, 0.2, None, None, 2022-02-23 20:00:00, None, None
None, -11.42, -10.4, None, None, None, None, -11.4, -11.4, 0.0, None, None, 2022-02-23 21:00:00, None, None
None, -12.43, -10.4, None, None, None, None, -12.4, -12.5, 0.2, None, None, 2022-02-23 22:00:00, None, None
None, -13.45, -10.4, None, None, None, None, -13.5, -13.5, 0.1, None, None, 2022-02-23 23:00:00, None, None
None, -13.44, -10.4, None, None, None, None, -13.4, -13.9, 0.2, None, None, 2022-02-24 00:00:00, None, None
None, -13.79, -10.4, None, None, None, None, -13.8, -13.9, 0.0, None, None, 2022-02-24 01:00:00, None, None
None, -13.59, -10.4, None, None, None, None, -13.6, -13.9, 0.2, None, None, 2022-02-24 02:00:00, None, None
None, -13.98, -10.4, None, None, None, None, -14.0, -14.2, 0.0, None, None, 2022-02-24 03:00:00, None, None
None, -14.05, -10.4, None, None, None, None, -14.1, -14.2, 0.0, None, None, 2022-02-24 04:00:00, None, None
None, -13.99, -10.4, None, None, None, None, -14.0, -14.2, 0.0, None, None, 2022-02-24 05:00:00, None, None
None, -14.45, -10.4, None, None, None, None, -14.5, -14.5, 0.1, None, None, 2022-02-24 06:00:00, None, None
None, -14.44, -14.4, None, None, None, None, -14.4, -14.7, 0.1, None, None, 2022-02-24 07:00:00, None, None
None, -14.09, -14.1, None, None, None, None, -14.1, -14.7, 0.0, None, None, 2022-02-24 08:00:00, None, None
None, -13.41, None, None, None, None, None, None, None, None, None, None, 2022-02-24 09:00:00, None, None
None, -13.49, -13.3, None, None, None, None, -13.5, -14.7, -0.1, None, None, 2022-02-24 10:00:00, None, None
None, -12.68, -12.7, None, None, None, None, -12.7, -14.7, 0.0, None, None, 2022-02-24 11:00:00, None, None
None, None, -10.0, None, None, None, None, -10.0, -14.7, -0.1, None, None, 2022-02-24 12:00:00, None, None
None, -8.39, -8.3, None, None, None, None, -8.4, -14.7, -0.3, None, None, 2022-02-24 13:00:00, None, None
None, -7.26, -7.3, None, None, None, None, -7.3, -14.7, -0.2, None, None, 2022-02-24 14:00:00, None, None
None, -6.249, -6.2, None, None, None, None, -6.2, -14.7, -0.3, None, None, 2022-02-24 15:00:00, None, None
None, -7.56, -6.1, None, None, None, None, -7.6, -14.7, -0.2, None, None, 2022-02-24 16:00:00, None, None
None, -8.0, -6.1, None, None, None, None, -8.0, -14.7, -0.2, None, None, 2022-02-24 17:00:00, None, None
None, -8.71, -6.1, None, None, None, None, -8.7, -14.7, 0.2, None, None, 2022-02-24 18:00:00, None, None
None, -10.05, -8.7, None, None, None, None, -10.1, -10.1, 0.0, None, None, 2022-02-24 19:00:00, None, None
None, -10.62, -8.7, None, None, None, None, -10.6, -10.7, 0.1, None, None, 2022-02-24 20:00:00, None, None
None, -11.12, -8.7, None, None, None, None, -11.1, -11.1, 0.3, None, None, 2022-02-24 21:00:00, None, None
None, -11.34, -8.7, None, None, None, None, -11.3, -11.3, 0.0, None, None, 2022-02-24 22:00:00, None, None
None, -12.16, -8.7, None, None, None, None, -12.2, -12.2, 0.1, None, None, 2022-02-24 23:00:00, None, None
None, -12.57, -8.7, None, None, None, None, -12.6, -12.6, 0.0, None, None, 2022-02-25 00:00:00, None, None
None, -12.71, -8.7, None, None, None, None, -12.7, -12.7, 0.3, None, None, 2022-02-25 01:00:00, None, None
None, -13.31, -8.7, None, None, None, None, -13.3, -13.3, 0.0, None, None, 2022-02-25 02:00:00, None, None
None, -13.24, -8.7, None, None, None, None, -13.2, -13.4, 0.2, None, None, 2022-02-25 03:00:00, None, None
None, -13.36, -8.7, None, None, None, None, -13.4, -13.4, 0.0, None, None, 2022-02-25 04:00:00, None, None
None, -13.73, -8.7, None, None, None, None, -13.7, -13.8, 0.0, None, None, 2022-02-25 05:00:00, None, None
None, -13.32, -8.7, None, None, None, None, -13.3, -14.0, 0.1, None, None, 2022-02-25 06:00:00, None, None
None, -13.78, -13.0, None, None, None, None, -13.8, -14.0, 0.0, None, None, 2022-02-25 07:00:00, None, None
None, -13.73, -13.0, None, None, None, None, -13.7, -14.0, 0.0, None, None, 2022-02-25 08:00:00, None, None
None, -12.46, -12.5, None, None, None, None, -12.5, -14.0, 0.0, None, None, 2022-02-25 09:00:00, None, None
None, -10.61, -10.6, None, None, None, None, -10.6, -14.0, -0.1, None, None, 2022-02-25 10:00:00, None, None
None, -7.84, -7.8, None, None, None, None, -7.8, -14.0, None, None, None, 2022-02-25 12:00:00, None, None
None, -5.679, -5.6, None, None, None, None, -5.7, -14.0, -0.2, None, None, 2022-02-25 13:00:00, None, None
None, -4.644, -4.5, None, None, None, None, -4.6, -14.0, -0.2, None, None, 2022-02-25 14:00:00, None, None
None, -4.426, -3.8, None, None, None, None, -4.4, -14.0, -0.4, None, None, 2022-02-25 15:00:00, None, None
None, -4.283, -3.8, None, None, None, None, -4.3, -14.0, -0.2, None, None, 2022-02-25 16:00:00, None, None
None, -5.49, -3.8, None, None, None, None, -5.5, -14.0, -0.1, None, None, 2022-02-25 17:00:00, None, None
None, -6.241, -3.8, None, None, None, None, -6.2, -14.0, 0.0, None, None, 2022-02-25 18:00:00, None, None
None, -7.2, -6.1, None, None, None, None, -7.2, -7.2, 0.2, None, None, 2022-02-25 19:00:00, None, None
None, -8.18, -6.1, None, None, None, None, -8.2, -8.2, 0.1, None, None, 2022-02-25 20:00:00, None, None
None, -8.04, -6.1, None, None, None, None, -8.0, -8.2, 0.0, None, None, 2022-02-25 21:00:00, None, None
None, -8.56, -6.1, None, None, None, None, -8.6, -8.8, 0.0, None, None, 2022-02-25 22:00:00, None, None
None, -8.7, -6.1, None, None, None, None, -8.7, -8.8, 0.2, None, None, 2022-02-25 23:00:00, None, None
None, -8.89, -6.1, None, None, None, None, -8.9, -8.9, 0.0, None, None, 2022-02-26 00:00:00, None, None
None, -8.75, -6.1, None, None, None, None, -8.8, -9.0, 0.0, None, None, 2022-02-26 01:00:00, None, None
None, -9.62, -6.1, None, None, None, None, -9.6, -9.6, 0.0, None, None, 2022-02-26 02:00:00, None, None
None, -10.62, -6.1, None, None, None, None, -10.6, -10.6, 0.1, None, None, 2022-02-26 03:00:00, None, None
None, -10.74, -6.1, None, None, None, None, -10.7, -10.9, 0.2, None, None, 2022-02-26 04:00:00, None, None
None, -11.88, -6.1, None, None, None, None, -11.9, -12.0, 0.1, None, None, 2022-02-26 05:00:00, None, None
None, -11.19, -6.1, None, None, None, None, -11.2, -12.0, 0.2, None, None, 2022-02-26 06:00:00, None, None
None, -10.99, -10.8, None, None, None, None, -11.0, -11.3, 0.0, None, None, 2022-02-26 07:00:00, None, None
None, -10.06, -10.1, None, None, None, None, -10.1, -11.3, 0.0, None, None, 2022-02-26 08:00:00, None, None
None, -8.97, -8.9, None, None, None, None, -9.0, -11.3, -0.1, None, None, 2022-02-26 09:00:00, None, None
None, -8.21, -8.2, None, None, None, None, -8.2, -11.3, -0.2, None, None, 2022-02-26 10:00:00, None, None
None, -6.502, -6.5, None, None, None, None, -6.5, -11.3, -0.1, None, None, 2022-02-26 11:00:00, None, None
None, -4.625, -4.4, None, None, None, None, -4.6, -11.3, 0.0, None, None, 2022-02-26 12:00:00, None, None
None, -2.348, -2.3, None, None, None, None, -2.3, -11.3, -0.4, None, None, 2022-02-26 13:00:00, None, None
None, -2.294, -2.3, None, None, None, None, -2.3, -11.3, -0.4, None, None, 2022-02-26 14:00:00, None, None
None, -3.648, -2.3, None, None, None, None, -3.6, -11.3, -0.2, None, None, 2022-02-26 15:00:00, None, None
None, -4.542, -2.3, None, None, None, None, -4.5, -11.3, 0.4, None, None, 2022-02-26 16:00:00, None, None
None, -4.78, -2.3, None, None, None, None, -4.8, -11.3, 0.5, None, None, 2022-02-26 17:00:00, None, None
None, -4.837, -2.3, None, None, None, None, -4.8, -11.3, 0.8, None, None, 2022-02-26 18:00:00, None, None
None, -4.952, -4.8, None, None, None, None, -5.0, -5.0, 1.2, None, None, 2022-02-26 19:00:00, None, None
None, -4.942, -4.8, None, None, None, None, -4.9, -5.0, 1.1, None, None, 2022-02-26 20:00:00, None, None
None, -4.923, -4.8, None, None, None, None, -4.9, -5.0, 1.0, None, None, 2022-02-26 21:00:00, None, None
None, -4.952, -4.8, None, None, None, None, -5.0, -5.0, 1.0, None, None, 2022-02-26 22:00:00, None, None
None, -4.856, -4.8, None, None, None, None, -4.9, -5.0, None, None, None, 2022-02-27 00:00:00, None, None
None, -4.827, -4.8, None, None, None, None, -4.8, -5.0, 0.8, None, None, 2022-02-27 01:00:00, None, None
None, -4.885, -4.8, None, None, None, None, -4.9, -5.0, 0.7, None, None, 2022-02-27 02:00:00, None, None
None, -4.828, -4.8, None, None, None, None, -4.8, -5.0, 1.0, None, None, 2022-02-27 03:00:00, None, None
None, -4.933, -4.8, None, None, None, None, -4.9, -5.0, 0.5, None, None, 2022-02-27 04:00:00, None, None
None, -4.646, -4.6, None, None, None, None, -4.6, -5.0, 0.5, None, None, 2022-02-27 05:00:00, None, None
None, -4.914, -4.6, None, None, None, None, -4.9, -5.0, 0.0, None, None, 2022-02-27 06:00:00, None, None
None, -4.865, -4.8, None, None, None, None, -4.9, -4.9, 1.1, None, None, 2022-02-27 07:00:00, None, None
None, -4.741, -4.7, None, None, None, None, -4.7, -4.9, 0.2, None, None, 2022-02-27 08:00:00, None, None
None, -4.283, -4.3, None, None, None, None, -4.3, -4.9, 0.0, None, None, 2022-02-27 09:00:00, None, None
None, -3.76, -3.8, None, None, None, None, -3.8, -4.9, 0.7, None, None, 2022-02-27 10:00:00, None, None
None, -3.684, -3.7, None, None, None, None, -3.7, -4.9, 1.2, None, None, 2022-02-27 11:00:00, None, None
None, -3.21, -3.2, None, None, None, None, -3.2, -4.9, 1.6, None, None, 2022-02-27 12:00:00, None, None
None, -2.369, -2.4, None, None, None, None, -2.4, -4.9, 1.8, None, None, 2022-02-27 13:00:00, None, None
None, -2.586, -1.9, None, None, None, None, -2.6, -4.9, 1.1, None, None, 2022-02-27 14:00:00, None, None
None, -1.878, -1.8, None, None, None, None, -1.9, -4.9, 0.5, None, None, 2022-02-27 15:00:00, None, None
None, -2.001, -1.8, None, None, None, None, -2.0, -4.9, 0.5, None, None, 2022-02-27 16:00:00, None, None
None, -2.398, -1.8, None, None, None, None, -2.4, -4.9, 0.3, None, None, 2022-02-27 17:00:00, None, None
None, -2.605, -1.8, None, None, None, None, -2.6, -4.9, 0.1, None, None, 2022-02-27 18:00:00, None, None
None, -2.832, -2.6, None, None, None, None, -2.8, -2.8, 0.3, None, None, 2022-02-27 19:00:00, None, None
None, -2.917, -2.6, None, None, None, None, -2.9, -2.9, 0.0, None, None, 2022-02-27 20:00:00, None, None
None, -2.869, -2.6, None, None, None, None, -2.9, -2.9, 0.8, None, None, 2022-02-27 21:00:00, None, None
None, -2.926, -2.6, None, None, None, None, -2.9, -3.0, 0.1, None, None, 2022-02-27 22:00:00, None, None
None, -2.907, -2.6, None, None, None, None, -2.9, -3.0, 0.0, None, None, 2022-02-27 23:00:00, None, None
13.8, -2.973, -2.6, None, None, None, None, -3.0, -3.0, 0.2, None, None, 2022-02-28 00:00:00, None, None
13.3, -3.002, -2.6, None, None, None, None, -3.0, -3.0, 0.3, None, None, 2022-02-28 01:00:00, None, None
13.4, -3.021, -2.6, None, None, None, None, -3.0, -3.0, 0.8, None, None, 2022-02-28 02:00:00, None, None
12.9, -2.993, -2.6, None, None, None, None, -3.0, -3.1, 0.5, None, None, 2022-02-28 03:00:00, None, None
13.7, None, -2.6, None, None, None, None, -2.9, -3.1, 1.3, None, None, 2022-02-28 04:00:00, None, None
13.6, -2.992, -2.6, None, None, None, None, -3.0, -3.1, 0.4, None, None, 2022-02-28 05:00:00, None, None
14.2, -2.993, -2.6, None, None, None, None, -3.0, -3.1, 0.6, None, None, 2022-02-28 06:00:00, None, None
13.1, -2.993, -3.0, None, None, None, None, -3.0, -3.1, 0.1, None, None, 2022-02-28 07:00:00, None, None
13.2, -2.699, -2.7, None, None, None, None, -2.7, -3.1, 0.3, None, None, 2022-02-28 08:00:00, None, None
13.2, -2.048, -2.0, None, None, None, None, -2.0, -3.1, 0.1, None, None, 2022-02-28 09:00:00, None, None
None, -0.644, -0.6, None, None, None, None, -0.6, -3.1, -0.1, None, None, 2022-02-28 10:00:00, None, None
None, 0.306, 0.5, None, None, None, None, 0.3, -3.1, -0.1, None, None, 2022-02-28 11:00:00, None, None
None, 0.418, 0.7, None, None, None, None, 0.4, -3.1, -0.2, None, None, 2022-02-28 12:00:00, None, None
None, 0.473, 1.0, None, None, None, None, 0.5, -3.1, 0.0, None, None, 2022-02-28 13:00:00, None, None
None, 0.905, 1.3, None, None, None, None, 0.9, -3.1, -0.1, None, None, 2022-02-28 14:00:00, None, None
None, 0.754, 1.3, None, None, None, None, 0.8, -3.1, 0.0, None, None, 2022-02-28 15:00:00, None, None
None, 0.179, 1.3, None, None, None, None, 0.2, -3.1, 0.0, None, None, 2022-02-28 16:00:00, None, None
None, -0.175, 1.3, None, None, None, None, -0.2, -3.1, 0.0, None, None, 2022-02-28 17:00:00, None, None
None, -0.41, 1.3, None, None, None, None, -0.4, -3.1, 0.1, None, None, 2022-02-28 18:00:00, None, None
None, -0.466, -0.4, None, None, None, None, -0.5, -0.5, 0.2, None, None, 2022-02-28 19:00:00, None, None
None, -0.579, -0.4, None, None, None, None, -0.6, -0.6, 0.0, None, None, 2022-02-28 20:00:00, None, None
None, -0.56, -0.4, None, None, None, None, -0.6, -0.6, 0.0, None, None, 2022-02-28 21:00:00, None, None
None, -0.429, -0.4, None, None, None, None, -0.4, -0.6, 0.6, None, None, 2022-02-28 22:00:00, None, None
None, -0.522, -0.4, None, None, None, None, -0.5, -0.6, 0.4, None, None, 2022-02-28 23:00:00, None, None
None, -0.551, -0.4, None, None, None, None, -0.6, -0.6, 0.3, None, None, 2022-03-01 00:00:00, None, None
None, -0.522, -0.4, None, None, None, None, -0.5, -0.6, 0.2, None, None, 2022-03-01 01:00:00, None, None
None, -0.589, -0.4, None, None, None, None, -0.6, -0.6, 0.3, None, None, 2022-03-01 02:00:00, None, None
None, -0.569, -0.4, None, None, None, None, -0.6, -0.6, 0.5, None, None, 2022-03-01 03:00:00, None, None
None, -0.626, -0.4, None, None, None, None, -0.6, -0.6, 0.5, None, None, 2022-03-01 04:00:00, None, None
None, -0.598, -0.4, None, None, None, None, -0.6, -0.7, 0.3, None, None, 2022-03-01 05:00:00, None, None
None, -0.588, -0.4, None, None, None, None, -0.6, -0.7, 0.3, None, None, 2022-03-01 06:00:00, None, None
None, -0.522, -0.5, None, None, None, None, -0.5, -0.6, 0.3, None, None, 2022-03-01 07:00:00, None, None
None, -0.118, -0.1, None, None, None, None, -0.1, -0.6, 0.0, None, None, 2022-03-01 08:00:00, None, None
None, 0.117, 0.1, None, None, None, None, 0.1, -0.6, 0.0, None, None, 2022-03-01 09:00:00, None, None
None, 0.173, 0.2, None, None, None, None, 0.2, -0.6, 0.1, None, None, 2022-03-01 10:00:00, None, None
None, 0.388, 0.4, None, None, None, None, 0.4, -0.6, 0.4, None, None, 2022-03-01 11:00:00, None, None
None, 0.454, 0.5, None, None, None, None, 0.5, -0.6, 0.8, None, None, 2022-03-01 12:00:00, None, None
None, 0.444, 0.7, None, None, None, None, 0.4, -0.6, 0.3, None, None, 2022-03-01 13:00:00, None, None
6.0, 0.435, 0.7, None, None, None, None, 0.4, -0.6, 0.6, None, None, 2022-03-01 14:00:00, None, None
6.7, 0.434, 0.7, None, None, None, None, 0.4, -0.6, 0.7, None, None, 2022-03-01 15:00:00, None, None
7.1, 0.406, 0.7, None, None, None, None, 0.4, -0.6, 0.4, None, None, 2022-03-01 16:00:00, None, None
7.1, 0.388, 0.7, None, None, None, None, 0.4, -0.6, 0.0, None, None, 2022-03-01 17:00:00, None, None
7.1, 0.078, 0.7, None, None, None, None, 0.1, -0.6, 0.1, None, None, 2022-03-01 18:00:00, None, None
7.3, 0.201, 0.2, None, None, None, None, 0.2, 0.0, 0.4, None, None, 2022-03-01 19:00:00, None, None
7.6, 0.136, 0.4, None, None, None, None, 0.1, 0.0, 0.3, None, None, 2022-03-01 20:00:00, None, None
7.6, 0.079, 0.4, None, None, None, None, 0.1, 0.0, 0.0, None, None, 2022-03-01 21:00:00, None, None
7.0, 0.079, 0.4, None, None, None, None, 0.1, 0.0, 0.0, None, None, 2022-03-01 22:00:00, None, None
6.6, 0.174, 0.4, None, None, None, None, 0.2, 0.0, 0.0, None, None, 2022-03-01 23:00:00, None, None
7.7, -0.052, 0.4, None, None, None, None, -0.1, -0.1, 1.4, None, None, 2022-03-02 00:00:00, None, None
8.4, -0.089, 0.4, None, None, None, None, -0.1, -0.1, 0.9, None, None, 2022-03-02 01:00:00, None, None
8.8, -0.099, 0.4, None, None, None, None, -0.1, -0.1, 0.7, None, None, 2022-03-02 02:00:00, None, None
8.6, -0.07, 0.4, None, None, None, None, -0.1, -0.1, 0.3, None, None, 2022-03-02 03:00:00, None, None
8.3, -0.081, 0.4, None, None, None, None, -0.1, -0.1, 0.2, None, None, 2022-03-02 04:00:00, None, None
8.2, -0.052, 0.4, None, None, None, None, -0.1, -0.1, 0.2, None, None, 2022-03-02 05:00:00, None, None
8.3, -0.09, 0.4, None, None, None, None, -0.1, -0.1, 0.4, None, None, 2022-03-02 06:00:00, None, None
8.0, -0.061, -0.1, None, None, None, None, -0.1, -0.1, 0.0, None, None, 2022-03-02 07:00:00, None, None
8.0, 0.22, 0.3, None, None, None, None, 0.2, -0.1, 0.1, None, None, 2022-03-02 08:00:00, None, None
8.0, 0.37, 0.4, None, None, None, None, 0.4, -0.1, 0.0, None, None, 2022-03-02 09:00:00, None, None
None, 0.56, 0.6, None, None, None, None, 0.6, -0.1, -0.2, None, None, 2022-03-02 10:00:00, None, None
None, 1.301, 1.3, None, None, None, None, 1.3, -0.1, 0.0, None, None, 2022-03-02 11:00:00, None, None
None, 2.411, 2.4, None, None, None, None, 2.4, -0.1, 0.0, None, None, 2022-03-02 12:00:00, None, None
None, 1.9, 2.5, None, None, None, None, 1.9, -0.1, -0.1, None, None, 2022-03-02 13:00:00, None, None
None, 2.189, 2.5, None, None, None, None, 2.2, -0.1, 0.0, None, None, 2022-03-02 14:00:00, None, None
None, 1.956, 2.5, None, None, None, None, 2.0, -0.1, 0.0, None, None, 2022-03-02 15:00:00, None, None
None, 1.503, 2.5, None, None, None, None, 1.5, -0.1, 0.0, None, None, 2022-03-02 16:00:00, None, None
None, 1.091, 2.5, None, None, None, None, 1.1, -0.1, 0.1, None, None, 2022-03-02 17:00:00, None, None
None, 0.642, 2.5, None, None, None, None, 0.6, -0.1, 0.1, None, None, 2022-03-02 18:00:00, None, None
None, None, 0.6, None, None, None, None, 0.4, 0.4, 0.0, None, None, 2022-03-02 19:00:00, None, None
None, 0.323, 0.6, None, None, None, None, 0.3, 0.3, 0.2, None, None, 2022-03-02 20:00:00, None, None
None, 0.295, 0.6, None, None, None, None, 0.3, 0.2, 0.0, None, None, 2022-03-02 21:00:00, None, None
None, 0.352, 0.6, None, None, None, None, 0.4, 0.2, 0.1, None, None, 2022-03-02 22:00:00, None, None
None, 0.343, 0.6, None, None, None, None, 0.3, 0.2, 0.0, None, None, 2022-03-02 23:00:00, None, None
None, 0.258, 0.6, None, None, None, None, 0.3, 0.2, 0.0, None, None, 2022-03-03 00:00:00, None, None
None, 0.239, 0.6, None, None, None, None, 0.2, 0.2, 0.0, None, None, 2022-03-03 01:00:00, None, None
None, 0.201, 0.6, None, None, None, None, 0.2, 0.1, 0.2, None, None, 2022-03-03 02:00:00, None, None
None, 0.277, 0.6, None, None, None, None, 0.3, 0.1, 0.0, None, None, 2022-03-03 03:00:00, None, None
None, 0.54, 0.6, None, None, None, None, 0.5, 0.1, 0.0, None, None, 2022-03-03 04:00:00, None, None
None, 0.277, 0.6, None, None, None, None, 0.3, 0.1, 0.0, None, None, 2022-03-03 05:00:00, None, None
None, 0.183, 0.6, None, None, None, None, 0.2, 0.1, 0.1, None, None, 2022-03-03 06:00:00, None, None
None, 0.475, 0.5, None, None, None, None, 0.5, 0.0, 0.0, None, None, 2022-03-03 07:00:00, None, None
None, 0.757, 0.8, None, None, None, None, 0.8, 0.0, 0.0, None, None, 2022-03-03 08:00:00, None, None
None, 1.085, 1.2, None, None, None, None, 1.1, 0.0, -0.1, None, None, 2022-03-03 09:00:00, None, None
None, 1.63, 1.9, None, None, None, None, 1.6, 0.0, -0.2, None, None, 2022-03-03 10:00:00, None, None
None, 2.117, 2.2, None, None, None, None, 2.1, 0.0, -0.2, None, None, 2022-03-03 11:00:00, None, None
None, 2.765, 2.8, None, None, None, None, 2.8, 0.0, 0.0, None, None, 2022-03-03 12:00:00, None, None
None, 2.642, 3.5, None, None, None, None, 2.6, 0.0, -0.2, None, None, 2022-03-03 13:00:00, None, None
None, 3.803, 4.3, None, None, None, None, 3.8, 0.0, 0.0, None, None, 2022-03-03 14:00:00, None, None
None, 2.014, 4.3, None, None, None, None, 2.0, 0.0, 0.0, None, None, 2022-03-03 15:00:00, None, None
None, 2.033, 4.3, None, None, None, None, 2.0, 0.0, 0.0, None, None, 2022-03-03 16:00:00, None, None
None, 1.712, 4.3, None, None, None, None, 1.7, 0.0, 0.1, None, None, 2022-03-03 17:00:00, None, None
None, 0.659, 4.3, None, None, None, None, 0.7, 0.0, 0.1, None, None, 2022-03-03 18:00:00, None, None
None, -0.694, 0.7, None, None, None, None, -0.7, -0.7, 0.1, None, None, 2022-03-03 19:00:00, None, None
