station_observations
ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, snw_dpth, MAX_TEMP
None, None, None, 488.0, None, 2014-03-29 16:00:00, None, None, None, None
None, None, None, 488.0, None, 2014-03-30 16:00:00, None, None, None, None
None, None, None, 485.0, None, 2014-03-31 16:00:00, None, None, None, None
None, None, None, 482.0, None, 2014-04-01 16:00:00, None, None, None, None
None, None, None, 463.0, None, 2014-04-02 16:00:00, None, None, None, None
None, None, None, 470.0, None, 2014-04-03 16:00:00, None, None, None, None
None, None, None, 473.0, None, 2014-04-04 16:00:00, None, None, None, None
None, None, None, 473.0, None, 2014-04-05 16:00:00, None, None, None, None
None, None, None, 470.0, None, 2014-04-06 16:00:00, None, None, None, None
None, None, None, 476.0, None, 2014-04-07 16:00:00, None, None, None, None
None, None, None, 476.0, None, 2014-04-08 16:00:00, None, None, None, None
None, None, None, 482.0, None, 2014-04-09 16:00:00, None, None, None, None
None, None, None, 488.0, None, 2014-04-10 16:00:00, None, None, None, None
None, None, None, 485.0, None, 2014-04-11 16:00:00, None, None, None, None
None, None, None, 494.0, None, 2014-04-12 16:00:00, None, None, None, None
None, None, None, 491.0, None, 2014-04-13 16:00:00, None, None, None, None
None, None, None, 476.0, None, 2014-04-14 16:00:00, None, None, None, None
None, None, None, 460.0, None, 2014-04-15 16:00:00, None, None, None, None
None, None, None, 451.0, None, 2014-04-16 16:00:00, None, None, None, None
None, None, None, 433.0, None, 2014-04-17 16:00:00, None, None, None, None
None, None, None, 412.0, None, 2014-04-18 16:00:00, None, None, None, None
None, None, None, 409.0, None, 2014-04-19 16:00:00, None, None, None, None
None, None, None, 393.0, None, 2014-04-20 16:00:00, None, None, None, None
None, None, None, 387.0, None, 2014-04-21 16:00:00, None, None, None, None
None, None, None, 384.0, None, 2014-04-22 16:00:00, None, None, None, None
None, None, None, 372.0, None, 2014-04-23 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2014-04-24 16:00:00, None, None, None, None
None, None, None, 341.0, None, 2014-04-25 16:00:00, None, None, None, None
None, None, None, 329.0, None, 2014-04-26 16:00:00, None, None, None, None
None, None, None, 314.0, None, 2014-04-27 16:00:00, None, None, None, None
None, None, None, 299.0, None, 2014-04-28 16:00:00, None, None, None, None
None, None, None, 281.0, None, 2014-04-29 16:00:00, None, None, None, None
None, None, None, 259.0, None, 2014-04-30 16:00:00, None, None, None, None
None, None, None, 238.0, None, 2014-05-01 16:00:00, None, None, None, None
None, None, None, 216.0, None, 2014-05-02 16:00:00, None, None, None, None
None, None, None, 192.0, None, 2014-05-03 16:00:00, None, None, None, None
None, None, None, 177.0, None, 2014-05-04 16:00:00, None, None, None, None
None, None, None, 155.0, None, 2014-05-05 16:00:00, None, None, None, None
None, None, None, 134.0, None, 2014-05-06 16:00:00, None, None, None, None
None, None, None, 113.0, None, 2014-05-07 16:00:00, None, None, None, None
None, None, None, 91.0, None, 2014-05-08 16:00:00, None, None, None, None
None, None, None, 61.0, None, 2014-05-09 16:00:00, None, None, None, None
None, None, None, 24.0, None, 2014-05-10 16:00:00, None, None, None, None
None, None, None, 9.0, None, 2014-05-11 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-05-12 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-05-13 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-05-14 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-05-15 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-05-16 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-05-17 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-05-18 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-05-19 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-05-20 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-05-21 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-05-22 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-05-23 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-05-24 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-05-25 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-05-26 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-05-27 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-05-28 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-05-29 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-05-30 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-05-31 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-01 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-02 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-03 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-04 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-06-05 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-06 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-07 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-08 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-09 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-10 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-11 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-12 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-06-13 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-06-14 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-15 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-16 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-17 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-18 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-19 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-20 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-06-21 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-06-22 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-06-23 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-24 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-25 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-26 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-27 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-28 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-06-29 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-06-30 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-01 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-02 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-03 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-04 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-05 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-06 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-07 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-08 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-09 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-10 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-11 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-12 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-13 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-14 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-15 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-16 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-17 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-18 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-19 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-20 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-21 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-22 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-07-23 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-24 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-25 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-26 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-27 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-28 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-29 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-30 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-07-31 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-08-01 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-08-02 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-08-03 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-08-04 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-08-05 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2014-08-06 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-08-07 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-08-08 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-08-09 16:00:00, None, None, None, None
None, None, None, 9.0, None, 2014-08-10 16:00:00, None, None, None, None
None, None, None, 18.0, None, 2014-08-11 16:00:00, None, None, None, None
None, None, None, 12.0, None, 2014-08-12 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-08-13 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-08-14 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-08-15 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-08-16 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2014-08-17 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2014-08-18 16:00:00, None, None, None, None
None, None, None, 9.0, None, 2014-08-19 16:00:00, None, None, None, None
None, None, None, 21.0, None, 2014-08-20 16:00:00, None, None, None, None
None, None, None, 21.0, None, 2014-08-21 16:00:00, None, None, None, None
None, None, None, 18.0, None, 2014-08-22 16:00:00, None, None, None, None
None, None, None, 27.0, None, 2014-08-23 16:00:00, None, None, None, None
None, None, None, 30.0, None, 2014-08-24 16:00:00, None, None, None, None
None, None, None, 30.0, None, 2014-08-25 16:00:00, None, None, None, None
None, None, None, 30.0, None, 2014-08-26 16:00:00, None, None, None, None
None, None, None, 30.0, None, 2014-08-27 16:00:00, None, None, None, None
None, None, None, 30.0, None, 2014-08-28 16:00:00, None, None, None, None
None, None, None, 30.0, None, 2014-08-29 16:00:00, None, None, None, None
None, None, None, 30.0, None, 2014-08-30 16:00:00, None, None, None, None
None, None, None, 30.0, None, 2014-08-31 16:00:00, None, None, None, None
None, None, None, 27.0, None, 2014-09-01 16:00:00, None, None, None, None
None, None, None, 24.0, None, 2014-09-02 16:00:00, None, None, None, None
None, None, None, 27.0, None, 2014-09-03 16:00:00, None, None, None, None
None, None, None, 37.0, None, 2014-09-04 16:00:00, None, None, None, None
None, None, None, 37.0, None, 2014-09-05 16:00:00, None, None, None, None
None, None, None, 37.0, None, 2014-09-06 16:00:00, None, None, None, None
None, None, None, 37.0, None, 2014-09-07 16:00:00, None, None, None, None
None, None, None, 37.0, None, 2014-09-08 16:00:00, None, None, None, None
None, None, None, 40.0, None, 2014-09-09 16:00:00, None, None, None, None
None, None, None, 40.0, None, 2014-09-10 16:00:00, None, None, None, None
None, None, None, 43.0, None, 2014-09-11 16:00:00, None, None, None, None
None, None, None, 46.0, None, 2014-09-12 16:00:00, None, None, None, None
None, None, None, 46.0, None, 2014-09-13 16:00:00, None, None, None, None
None, None, None, 49.0, None, 2014-09-14 16:00:00, None, None, None, None
None, None, None, 55.0, None, 2014-09-15 16:00:00, None, None, None, None
None, None, None, 55.0, None, 2014-09-16 16:00:00, None, None, None, None
None, None, None, 58.0, None, 2014-09-17 16:00:00, None, None, None, None
None, None, None, 58.0, None, 2014-09-18 16:00:00, None, None, None, None
None, None, None, 67.0, None, 2014-09-19 16:00:00, None, None, None, None
None, None, None, 67.0, None, 2014-09-20 16:00:00, None, None, None, None
None, None, None, 67.0, None, 2014-09-21 16:00:00, None, None, None, None
None, None, None, 67.0, None, 2014-09-22 16:00:00, None, None, None, None
None, None, None, 70.0, None, 2014-09-23 16:00:00, None, None, None, None
None, None, None, 70.0, None, 2014-09-24 16:00:00, None, None, None, None
None, None, None, 73.0, None, 2014-09-25 16:00:00, None, None, None, None
None, None, None, 73.0, None, 2014-09-26 16:00:00, None, None, None, None
None, None, None, 76.0, None, 2014-09-27 16:00:00, None, None, None, None
None, None, None, 76.0, None, 2014-09-28 16:00:00, None, None, None, None
None, None, None, 79.0, None, 2014-09-29 16:00:00, None, None, None, None
None, None, None, 79.0, None, 2014-09-30 16:00:00, None, None, None, None
None, None, None, 88.0, None, 2014-10-01 16:00:00, None, None, None, None
None, None, None, 116.0, None, 2014-10-02 16:00:00, None, None, None, None
None, None, None, 125.0, None, 2014-10-03 16:00:00, None, None, None, None
None, None, None, 137.0, None, 2014-10-04 16:00:00, None, None, None, None
None, None, None, 143.0, None, 2014-10-05 16:00:00, None, None, None, None
None, None, None, 146.0, None, 2014-10-06 16:00:00, None, None, None, None
None, None, None, 149.0, None, 2014-10-07 16:00:00, None, None, None, None
None, None, None, 159.0, None, 2014-10-08 16:00:00, None, None, None, None
None, None, None, 165.0, None, 2014-10-09 16:00:00, None, None, None, None
None, None, None, 165.0, None, 2014-10-10 16:00:00, None, None, None, None
None, None, None, 165.0, None, 2014-10-11 16:00:00, None, None, None, None
None, None, None, 165.0, None, 2014-10-12 16:00:00, None, None, None, None
None, None, None, 168.0, None, 2014-10-13 16:00:00, None, None, None, None
None, None, None, 168.0, None, 2014-10-14 16:00:00, None, None, None, None
None, None, None, 168.0, None, 2014-10-15 16:00:00, None, None, None, None
None, None, None, 168.0, None, 2014-10-16 16:00:00, None, None, None, None
None, None, None, 171.0, None, 2014-10-17 16:00:00, None, None, None, None
None, None, None, 171.0, None, 2014-10-18 16:00:00, None, None, None, None
None, None, None, 171.0, None, 2014-10-19 16:00:00, None, None, None, None
None, None, None, 171.0, None, 2014-10-20 16:00:00, None, None, None, None
None, None, None, 177.0, None, 2014-10-21 16:00:00, None, None, None, None
None, None, None, 177.0, None, 2014-10-22 16:00:00, None, None, None, None
None, None, None, 186.0, None, 2014-10-23 16:00:00, None, None, None, None
None, None, None, 186.0, None, 2014-10-24 16:00:00, None, None, None, None
None, None, None, 189.0, None, 2014-10-25 16:00:00, None, None, None, None
None, None, None, 198.0, None, 2014-10-26 16:00:00, None, None, None, None
None, None, None, 210.0, None, 2014-10-27 16:00:00, None, None, None, None
None, None, None, 213.0, None, 2014-10-28 16:00:00, None, None, None, None
None, None, None, 213.0, None, 2014-10-29 16:00:00, None, None, None, None
None, None, None, 216.0, None, 2014-10-30 16:00:00, None, None, None, None
None, None, None, 229.0, None, 2014-10-31 16:00:00, None, None, None, None
None, None, None, 232.0, None, 2014-11-01 16:00:00, None, None, None, None
None, None, None, 232.0, None, 2014-11-02 16:00:00, None, None, None, None
None, None, None, 241.0, None, 2014-11-03 16:00:00, None, None, None, None
None, None, None, 244.0, None, 2014-11-04 16:00:00, None, None, None, None
None, None, None, 247.0, None, 2014-11-05 16:00:00, None, None, None, None
None, None, None, 265.0, None, 2014-11-06 16:00:00, None, None, None, None
None, None, None, 268.0, None, 2014-11-07 16:00:00, None, None, None, None
None, None, None, 268.0, None, 2014-11-08 16:00:00, None, None, None, None
None, None, None, 268.0, None, 2014-11-09 16:00:00, None, None, None, None
None, None, None, 268.0, None, 2014-11-10 16:00:00, None, None, None, None
None, None, None, 268.0, None, 2014-11-11 16:00:00, None, None, None, None
None, None, None, 265.0, None, 2014-11-12 16:00:00, None, None, None, None
None, None, None, 265.0, None, 2014-11-13 16:00:00, None, None, None, None
None, None, None, 265.0, None, 2014-11-14 16:00:00, None, None, None, None
None, None, None, 262.0, None, 2014-11-15 16:00:00, None, None, None, None
None, None, None, 265.0, None, 2014-11-16 16:00:00, None, None, None, None
None, None, None, 268.0, None, 2014-11-17 16:00:00, None, None, None, None
None, None, None, 268.0, None, 2014-11-18 16:00:00, None, None, None, None
None, None, None, 271.0, None, 2014-11-19 16:00:00, None, None, None, None
None, None, None, 271.0, None, 2014-11-20 16:00:00, None, None, None, None
None, None, None, 271.0, None, 2014-11-21 16:00:00, None, None, None, None
None, None, None, 271.0, None, 2014-11-22 16:00:00, None, None, None, None
None, None, None, 274.0, None, 2014-11-23 16:00:00, None, None, None, None
None, None, None, 274.0, None, 2014-11-24 16:00:00, None, None, None, None
None, None, None, 274.0, None, 2014-11-25 16:00:00, None, None, None, None
None, None, None, 281.0, None, 2014-11-26 16:00:00, None, None, None, None
None, None, None, 281.0, None, 2014-11-27 16:00:00, None, None, None, None
None, None, None, 281.0, None, 2014-11-28 16:00:00, None, None, None, None
None, None, None, 287.0, None, 2014-11-29 16:00:00, None, None, None, None
None, None, None, 287.0, None, 2014-11-30 16:00:00, None, None, None, None
None, None, None, 287.0, None, 2014-12-01 16:00:00, None, None, None, None
None, None, None, 287.0, None, 2014-12-02 16:00:00, None, None, None, None
None, None, None, 287.0, None, 2014-12-03 16:00:00, None, None, None, None
None, None, None, 290.0, None, 2014-12-04 16:00:00, None, None, None, None
None, None, None, 302.0, None, 2014-12-05 16:00:00, None, None, None, None
None, None, None, 308.0, None, 2014-12-06 16:00:00, None, None, None, None
None, None, None, 308.0, None, 2014-12-07 16:00:00, None, None, None, None
None, None, None, 311.0, None, 2014-12-08 16:00:00, None, None, None, None
None, None, None, 311.0, None, 2014-12-09 16:00:00, None, None, None, None
None, None, None, 311.0, None, 2014-12-10 16:00:00, None, None, None, None
None, None, None, 314.0, None, 2014-12-11 16:00:00, None, None, None, None
None, None, None, 311.0, None, 2014-12-12 16:00:00, None, None, None, None
None, None, None, 317.0, None, 2014-12-13 16:00:00, None, None, None, None
None, None, None, 326.0, None, 2014-12-14 16:00:00, None, None, None, None
None, None, None, 329.0, None, 2014-12-15 16:00:00, None, None, None, None
None, None, None, 332.0, None, 2014-12-16 16:00:00, None, None, None, None
None, None, None, 332.0, None, 2014-12-17 16:00:00, None, None, None, None
None, None, None, 335.0, None, 2014-12-18 16:00:00, None, None, None, None
None, None, None, 338.0, None, 2014-12-19 16:00:00, None, None, None, None
None, None, None, 338.0, None, 2014-12-20 16:00:00, None, None, None, None
None, None, None, 338.0, None, 2014-12-21 16:00:00, None, None, None, None
None, None, None, 338.0, None, 2014-12-22 16:00:00, None, None, None, None
None, None, None, 338.0, None, 2014-12-23 16:00:00, None, None, None, None
None, None, None, 338.0, None, 2014-12-24 16:00:00, None, None, None, None
None, None, None, 338.0, None, 2014-12-25 16:00:00, None, None, None, None
None, None, None, 341.0, None, 2014-12-26 16:00:00, None, None, None, None
None, None, None, 348.0, None, 2014-12-27 16:00:00, None, None, None, None
None, None, None, 351.0, None, 2014-12-28 16:00:00, None, None, None, None
None, None, None, 354.0, None, 2014-12-29 16:00:00, None, None, None, None
None, None, None, 360.0, None, 2014-12-30 16:00:00, None, None, None, None
