pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,8.3,8.1, 0.0, None,8.5,96.0,2022-09-16 07:00:00,7.0,37
None,8.5,8.0, 0.0, None,8.6,95.0,2022-09-16 08:00:00,8.0,37
None,9.3,8.0, 0.0, None,9.4,92.0,2022-09-16 09:00:00,8.0,37
None,10.5,8.0, 0.0, None,10.5,90.0,2022-09-16 10:00:00,9.0,37
None,13.1,8.0, 0.0, None,13.2,64.0,2022-09-16 11:00:00,7.0,37
None,13.5,8.0, 0.0, None,14.5,58.0,2022-09-16 12:00:00,6.0,37
None,15.6,8.0, 0.0, None,16.0,46.0,2022-09-16 13:00:00,4.0,37
None,15.0,8.0, 0.2, None,16.0,49.0,2022-09-16 14:00:00,4.0,37
None,14.7,8.0, 0.0, None,16.3,45.0,2022-09-16 15:00:00,3.0,37
None,9.6,8.0, 0.8, None,16.3,85.0,2022-09-16 16:00:00,8.0,37
None,12.4,8.0, 0.2, None,16.3,62.0,2022-09-16 17:00:00,5.0,37
None,11.8,8.0, 0.0, None,16.3,52.0,2022-09-16 18:00:00,3.0,37
None,8.7,8.6, 0.0, None,12.0,77.0,2022-09-16 19:00:00,5.0,37
None,7.6,7.4, 0.0, None,12.0,83.0,2022-09-16 20:00:00,5.0,37
None,6.6,6.6, 0.0, None,12.0,89.0,2022-09-16 21:00:00,5.0,37
None,6.1,6.1, 0.0, None,12.0,90.0,2022-09-16 22:00:00,5.0,37
None,5.2,5.3, 0.0, None,12.0,92.0,2022-09-16 23:00:00,4.0,37
