pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,23.0,5.1, 0.0, None,23.2,26.0,2022-07-05 15:00:00,2.0,27
None,23.1,5.1, 0.0, None,23.7,27.0,2022-07-05 16:00:00,3.0,27
None,23.6,5.1, 0.0, None,23.7,27.0,2022-07-05 17:00:00,3.0,27
None,22.8,5.1, 0.0, None,23.7,28.0,2022-07-05 18:00:00,3.0,27
None,20.3,20.3, 0.0, None,22.9,44.0,2022-07-05 19:00:00,8.0,27
None,18.2,18.3, 0.0, None,22.9,53.0,2022-07-05 20:00:00,9.0,27
None,16.8,16.6, 0.0, None,22.9,61.0,2022-07-05 21:00:00,9.0,27
None,15.9,16.0, 0.0, None,22.9,63.0,2022-07-05 22:00:00,9.0,27
None,15.1,15.1, 0.0, None,22.9,69.0,2022-07-05 23:00:00,9.0,27
None,14.2,14.2, 0.0, None,22.9,72.0,2022-07-06 00:00:00,9.0,27
None,13.9,13.9, 0.0, None,22.9,74.0,2022-07-06 01:00:00,9.0,27
None,13.1,13.1, 0.0, None,22.9,76.0,2022-07-06 02:00:00,9.0,27
None,12.1,11.7, 0.0, None,22.9,81.0,2022-07-06 03:00:00,9.0,27
None,11.4,11.3, 0.0, None,22.9,84.0,2022-07-06 04:00:00,9.0,27
None,11.2,11.2, 0.1, None,22.9,88.0,2022-07-06 05:00:00,9.0,27
None,11.2,10.9, 0.0, None,22.9,90.0,2022-07-06 06:00:00,10.0,27
None,10.9,10.8, 1.4, None,11.2,96.0,2022-07-06 07:00:00,10.0,27
None,11.5,10.8, 0.5, None,11.6,96.0,2022-07-06 08:00:00,11.0,27
None,12.7,10.8, 0.2, None,12.5,94.0,2022-07-06 09:00:00,12.0,27
None,13.6,10.8, 0.0, None,13.7,89.0,2022-07-06 10:00:00,12.0,27
None,15.7,10.8, 0.0, None,15.9,80.0,2022-07-06 11:00:00,12.0,27
None,17.6,10.8, 0.0, None,17.6,71.0,2022-07-06 12:00:00,12.0,27
None,19.6,10.8, 0.0, None,19.5,61.0,2022-07-06 13:00:00,12.0,27
None,21.1,10.8, 0.0, None,21.1,42.0,2022-07-06 14:00:00,7.0,27
None,21.7,10.8, 0.0, None,21.8,40.0,2022-07-06 15:00:00,7.0,27
None,21.5,10.8, 0.0, None,21.9,42.0,2022-07-06 16:00:00,8.0,27
None,20.7,10.8, 0.0, None,22.2,48.0,2022-07-06 17:00:00,10.0,27
None,20.8,10.8, 0.1, None,22.2,50.0,2022-07-06 18:00:00,11.0,27
None,18.9,18.2, 0.1, None,20.9,61.0,2022-07-06 19:00:00,12.0,27
None,15.2,15.2, 0.7, None,20.9,91.0,2022-07-06 20:00:00,14.0,27
None,14.8,14.8, 0.1, None,20.9,92.0,2022-07-06 21:00:00,14.0,27
None,13.6,13.4, 1.6, None,20.9,96.0,2022-07-06 22:00:00,12.0,27
None,13.3,13.1, 0.0, None,20.9,96.0,2022-07-06 23:00:00,13.0,27
None,13.0,12.8, 0.0, None,20.9,98.0,2022-07-07 00:00:00,13.0,27
None,12.5,12.4, 0.0, None,20.9,97.0,2022-07-07 01:00:00,12.0,27
None,12.2,12.1, 0.0, None,20.9,98.0,2022-07-07 02:00:00,11.0,27
None,11.7,11.6, 0.0, None,20.9,97.0,2022-07-07 03:00:00,11.0,27
None,11.2,11.2, 0.0, None,20.9,98.0,2022-07-07 04:00:00,11.0,27
None,10.8,10.7, 0.0, None,20.9,98.0,2022-07-07 05:00:00,10.0,27
None,10.5,10.4, 0.0, None,20.9,98.0,2022-07-07 06:00:00,10.0,27
None,10.5,10.4, 0.0, None,10.6,98.0,2022-07-07 07:00:00,10.0,27
None,12.0,10.4, 0.0, None,11.9,92.0,2022-07-07 08:00:00,11.0,27
None,14.4,10.4, 0.0, None,14.4,86.0,2022-07-07 09:00:00,12.0,27
None,17.8,10.4, 0.0, None,18.0,70.0,2022-07-07 10:00:00,12.0,27
None,18.9,10.4, 0.0, None,19.1,52.0,2022-07-07 11:00:00,9.0,27
None,20.5,10.4, 0.0, None,20.8,45.0,2022-07-07 12:00:00,8.0,27
None,20.8,10.4, 0.0, None,21.0,44.0,2022-07-07 13:00:00,8.0,27
None,21.1,10.4, 0.0, None,22.3,42.0,2022-07-07 14:00:00,8.0,27
None,21.3,10.4, 0.0, None,22.3,42.0,2022-07-07 15:00:00,8.0,27
None,22.3,10.4, 0.0, None,22.9,38.0,2022-07-07 16:00:00,7.0,27
None,22.0,10.4, 0.0, None,22.9,36.0,2022-07-07 17:00:00,6.0,27
None,20.9,10.4, 0.0, None,22.9,34.0,2022-07-07 18:00:00,4.0,27
None,19.3,19.3, 0.0, None,20.9,39.0,2022-07-07 19:00:00,5.0,27
None,17.3,17.4, 0.0, None,20.9,52.0,2022-07-07 20:00:00,7.0,27
None,14.5,14.5, 0.0, None,20.9,64.0,2022-07-07 21:00:00,8.0,27
None,12.5,12.5, 0.0, None,20.9,73.0,2022-07-07 22:00:00,8.0,27
None,11.1,11.0, 0.0, None,20.9,80.0,2022-07-07 23:00:00,7.0,27
None,10.0,10.1, 0.0, None,20.9,85.0,2022-07-08 00:00:00,8.0,27
None,9.4,9.2, 0.0, None,20.9,88.0,2022-07-08 01:00:00,7.0,27
None,8.3,8.2, 0.0, None,20.9,91.0,2022-07-08 02:00:00,7.0,27
None,7.7,7.8, 0.0, None,20.9,92.0,2022-07-08 03:00:00,6.0,27
None,7.9,7.6, 0.0, None,20.9,91.0,2022-07-08 04:00:00,6.0,27
None,7.8,7.6, 0.0, None,20.9,91.0,2022-07-08 05:00:00,6.0,27
None,8.3,7.6, 0.0, None,20.9,90.0,2022-07-08 06:00:00,7.0,27
None,9.3,8.2, 0.0, None,9.4,86.0,2022-07-08 07:00:00,7.0,27
None,10.3,8.2, 0.0, None,10.4,83.0,2022-07-08 08:00:00,8.0,27
None,14.5,8.2, 0.0, None,14.6,70.0,2022-07-08 09:00:00,9.0,27
None,17.1,8.2, 0.0, None,17.0,65.0,2022-07-08 10:00:00,10.0,27
None,19.5,8.2, 0.0, None,19.8,40.0,2022-07-08 11:00:00,6.0,27
None,20.3,8.2, 0.0, None,20.6,37.0,2022-07-08 12:00:00,6.0,27
None,21.6,8.2, 0.0, None,21.7,32.0,2022-07-08 13:00:00,5.0,27
None,22.4,8.2, 0.0, None,22.5,29.0,2022-07-08 14:00:00,3.0,27
None,23.5,8.2, 0.0, None,23.6,26.0,2022-07-08 15:00:00,2.0,27
None,23.2,8.2, 0.0, None,23.6,26.0,2022-07-08 16:00:00,2.0,27
None,22.4,8.2, 0.0, None,23.6,28.0,2022-07-08 17:00:00,2.0,27
None,22.4,8.2, 0.0, None,23.6,28.0,2022-07-08 18:00:00,3.0,27
None,20.8,20.9, 0.0, None,22.5,32.0,2022-07-08 19:00:00,4.0,27
None,18.9,18.8, 0.0, None,22.5,45.0,2022-07-08 20:00:00,7.0,27
None,15.7,15.6, 0.0, None,22.5,61.0,2022-07-08 21:00:00,8.0,27
None,13.3,13.2, 0.0, None,22.5,70.0,2022-07-08 22:00:00,8.0,27
None,11.9,11.9, 0.0, None,22.5,78.0,2022-07-08 23:00:00,8.0,27
