station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 1.358, 67.39, 2012-02-07 12:00:00, 0.73
None, None, 1.863, 66.63, 2012-02-07 13:00:00, 1.323
None, None, 1.022, 49.89, 2012-02-07 14:00:00, 3.3
None, None, 1.297, 46.72, 2012-02-07 15:00:00, 3.766
None, None, 0.935, 50.2, 2012-02-07 16:00:00, 3.323
None, None, 1.399, 54.75, 2012-02-07 17:00:00, 2.089
None, None, 0.830999, 62.2, 2012-02-07 18:00:00, 0.630999
None, None, 0.517, 65.95, 2012-02-07 19:00:00, -0.277
None, None, 0.676999, 67.14, 2012-02-07 20:00:00, -0.510999
None, None, 0.596, 73.7, 2012-02-07 21:00:00, -1.262
None, None, 0.689, 72.9, 2012-02-07 22:00:00, -1.396
None, None, 0.569999, 73.8, 2012-02-07 23:00:00, -1.853
None, None, 1.19, 70.6, 2012-02-08 00:00:00, -1.961
None, None, 0.654999, 70.2, 2012-02-08 01:00:00, -2.601
None, None, 0.799, 71.1, 2012-02-08 02:00:00, -2.941
None, None, 1.0, 71.0, 2012-02-08 03:00:00, -3.134
None, None, 0.694, 73.2, 2012-02-08 04:00:00, -3.867
None, None, 0.423, 77.5, 2012-02-08 05:00:00, -4.438
None, None, 0.845, 78.2, 2012-02-08 06:00:00, -4.623
None, None, 0.810999, 83.2, 2012-02-08 07:00:00, -5.381
None, None, 0.570999, 82.3, 2012-02-08 08:00:00, -5.336
None, None, 0.634999, 78.8, 2012-02-08 09:00:00, -4.558
None, None, 0.875999, 75.9, 2012-02-08 10:00:00, -3.965
None, None, 1.122, 76.3, 2012-02-08 11:00:00, -3.636
None, None, 0.568, 70.1, 2012-02-08 12:00:00, -2.633
None, None, 0.634, 63.51, 2012-02-08 13:00:00, -1.492
None, None, 1.079, 63.64, 2012-02-08 14:00:00, -0.853999
None, None, 0.975, 64.2, 2012-02-08 15:00:00, -0.912999
None, None, 0.805999, 62.01, 2012-02-08 16:00:00, -0.629999
None, None, 0.995, 65.73, 2012-02-08 17:00:00, -0.879999
None, None, 0.61, 67.27, 2012-02-08 18:00:00, -0.966
None, None, 0.749, 69.2, 2012-02-08 19:00:00, -1.053
None, None, 0.824, 69.91, 2012-02-08 20:00:00, -1.27
None, None, 0.584999, 76.9, 2012-02-08 21:00:00, -1.697
None, None, 0.657999, 84.3, 2012-02-08 22:00:00, -2.1
None, None, 1.166, 84.7, 2012-02-08 23:00:00, -2.068
None, None, 0.374, 87.5, 2012-02-09 00:00:00, -2.271
None, None, 0.550999, 89.2, 2012-02-09 01:00:00, -2.181
None, None, 0.865999, 91.1, 2012-02-09 02:00:00, -2.175
None, None, 1.006, 88.2, 2012-02-09 03:00:00, -2.008
None, None, 0.995, 87.6, 2012-02-09 04:00:00, -1.886
None, None, 0.648, 87.9, 2012-02-09 05:00:00, -1.806
None, None, 0.978999, 88.3, 2012-02-09 06:00:00, -1.887
None, None, 0.884, 87.6, 2012-02-09 07:00:00, -1.963
None, None, 0.990999, 87.2, 2012-02-09 08:00:00, -1.994
None, None, 0.824999, 85.0, 2012-02-09 09:00:00, -1.335
None, None, 1.106, 84.8, 2012-02-09 10:00:00, -0.874
None, None, 0.574999, 82.7, 2012-02-09 11:00:00, -0.314999
None, None, 0.521, 79.5, 2012-02-09 12:00:00, 0.352999
None, None, 0.629, 75.3, 2012-02-09 13:00:00, 0.847999
None, None, 0.754, 73.8, 2012-02-09 14:00:00, 1.065
None, None, 1.188, 74.5, 2012-02-09 15:00:00, 1.113
None, None, 0.805999, 75.4, 2012-02-09 16:00:00, 1.08
None, None, 0.68, 77.9, 2012-02-09 17:00:00, 0.787
None, None, 0.583999, 78.5, 2012-02-09 18:00:00, 0.672999
None, None, 0.186, 79.9, 2012-02-09 19:00:00, 0.601999
None, None, 0.446999, 81.3, 2012-02-09 20:00:00, 0.407999
None, None, 0.337, 83.0, 2012-02-09 21:00:00, 0.243
None, None, 0.907, 84.0, 2012-02-09 22:00:00, 0.003
None, None, 0.648, 83.4, 2012-02-09 23:00:00, 0.145999
None, None, 1.35, 83.9, 2012-02-10 00:00:00, -0.068
None, None, 0.834999, 84.4, 2012-02-10 01:00:00, -0.086999
None, None, 0.774999, 84.9, 2012-02-10 02:00:00, -0.133
None, None, 0.903999, 85.9, 2012-02-10 03:00:00, -0.324
None, None, 0.386, 85.8, 2012-02-10 04:00:00, -0.090999
None, None, 0.592999, 89.2, 2012-02-10 05:00:00, -0.414999
None, None, 0.954999, 89.2, 2012-02-10 06:00:00, -0.317999
None, None, 0.771, 89.2, 2012-02-10 07:00:00, -0.308999
None, None, 0.513999, 90.1, 2012-02-10 08:00:00, -0.194999
None, None, 0.426999, 90.6, 2012-02-10 09:00:00, 0.003
None, None, 1.595, 91.2, 2012-02-10 10:00:00, 0.14
None, None, 1.003, 89.3, 2012-02-10 11:00:00, 0.629
None, None, 0.773999, 87.6, 2012-02-10 12:00:00, 1.258
None, None, 0.646, 86.4, 2012-02-10 13:00:00, 1.705
None, None, 0.517, 86.5, 2012-02-10 14:00:00, 2.038
None, None, 0.838999, 86.0, 2012-02-10 15:00:00, 2.066
None, None, 0.896, 86.3, 2012-02-10 16:00:00, 2.053
None, None, 1.674, 85.6, 2012-02-10 17:00:00, 2.404
None, None, 1.184, 87.4, 2012-02-10 18:00:00, 2.089
None, None, 1.306, 89.0, 2012-02-10 19:00:00, 1.824
None, None, 0.8, 89.1, 2012-02-10 20:00:00, 1.731
None, None, 0.555999, 91.0, 2012-02-10 21:00:00, 1.328
None, None, 0.395, 90.9, 2012-02-10 22:00:00, 1.31
None, None, 0.722, 93.3, 2012-02-10 23:00:00, 1.027
None, None, 1.033, 93.8, 2012-02-11 00:00:00, 1.196
None, None, 0.773, 92.0, 2012-02-11 01:00:00, 1.309
None, None, 1.052, 84.7, 2012-02-11 02:00:00, 2.436
None, None, 1.426, 85.6, 2012-02-11 03:00:00, 2.04
None, None, 1.695, 89.4, 2012-02-11 04:00:00, 1.555
None, None, 1.127, 85.1, 2012-02-11 05:00:00, 2.082
None, None, 1.113, 82.7, 2012-02-11 06:00:00, 2.252
None, None, 0.842999, 85.2, 2012-02-11 07:00:00, 1.918
None, None, 1.232, 78.9, 2012-02-11 08:00:00, 2.358
None, None, 1.402, 84.5, 2012-02-11 09:00:00, 1.876
None, None, 2.07, 72.4, 2012-02-11 10:00:00, 3.553
None, None, 1.86, 70.6, 2012-02-11 11:00:00, 4.399
None, None, 1.93, 68.42, 2012-02-11 12:00:00, 5.278
None, None, 2.145, 72.9, 2012-02-11 13:00:00, 5.377
None, None, 1.529, 74.7, 2012-02-11 14:00:00, 4.944
None, None, 0.944999, 68.38, 2012-02-11 15:00:00, 5.574
None, None, 1.169, 67.43, 2012-02-11 16:00:00, 5.238
None, None, 1.037, 70.5, 2012-02-11 17:00:00, 4.621
None, None, 1.359, 72.5, 2012-02-11 18:00:00, 4.177
None, None, 1.021, 73.2, 2012-02-11 19:00:00, 3.92
None, None, 0.564, 76.4, 2012-02-11 20:00:00, 3.328
None, None, 0.6, 78.9, 2012-02-11 21:00:00, 2.837
None, None, 0.705999, 79.3, 2012-02-11 22:00:00, 2.705
None, None, 0.904999, 78.8, 2012-02-11 23:00:00, 2.945
None, None, 1.317, 79.8, 2012-02-12 00:00:00, 2.856
None, None, 0.984, 82.0, 2012-02-12 01:00:00, 2.422
None, None, 0.426999, 83.5, 2012-02-12 02:00:00, 2.214
None, None, 0.481999, 83.7, 2012-02-12 03:00:00, 2.406
None, None, 0.223, 86.2, 2012-02-12 04:00:00, 1.797
None, None, 0.268, 85.9, 2012-02-12 05:00:00, 2.393
None, None, 0.609, 86.6, 2012-02-12 06:00:00, 2.529
None, None, 0.967, 88.1, 2012-02-12 07:00:00, 2.537
None, None, 0.837, 89.3, 2012-02-12 08:00:00, 2.54
None, None, 0.397, 88.8, 2012-02-12 09:00:00, 2.546
None, None, 0.368999, 88.3, 2012-02-12 10:00:00, 2.619
None, None, 0.619, 86.8, 2012-02-12 11:00:00, 2.945
None, None, 1.462, 85.4, 2012-02-12 12:00:00, 3.296
None, None, 1.247, 82.8, 2012-02-12 13:00:00, 3.929
None, None, 0.917999, 79.7, 2012-02-12 14:00:00, 4.586
None, None, 1.539, 79.0, 2012-02-12 15:00:00, 4.848
None, None, 1.609, 79.9, 2012-02-12 16:00:00, 4.612
None, None, 0.93, 81.3, 2012-02-12 17:00:00, 4.221
None, None, 0.824, 83.1, 2012-02-12 18:00:00, 3.917
None, None, 0.824999, 82.9, 2012-02-12 19:00:00, 3.777
None, None, 0.740999, 85.9, 2012-02-12 20:00:00, 3.212
None, None, 1.235, 86.2, 2012-02-12 21:00:00, 3.059
None, None, 1.289, 85.3, 2012-02-12 22:00:00, 3.068
None, None, 1.061, 84.9, 2012-02-12 23:00:00, 3.015
None, None, 0.911, 84.7, 2012-02-13 00:00:00, 3.024
None, None, 0.776, 85.0, 2012-02-13 01:00:00, 2.916
None, None, 0.601, 86.4, 2012-02-13 02:00:00, 2.578
None, None, 0.481999, 87.9, 2012-02-13 03:00:00, 2.216
None, None, 0.529999, 90.6, 2012-02-13 04:00:00, 1.733
None, None, 1.041, 90.4, 2012-02-13 05:00:00, 1.754
None, None, 0.418999, 91.2, 2012-02-13 06:00:00, 1.53
None, None, 0.597, 92.0, 2012-02-13 07:00:00, 1.453
None, None, 0.712, 91.7, 2012-02-13 08:00:00, 1.553
None, None, 0.513, 90.4, 2012-02-13 09:00:00, 1.95
None, None, 0.449, 89.3, 2012-02-13 10:00:00, 2.409
None, None, 0.878, 87.4, 2012-02-13 11:00:00, 2.981
None, None, 0.984, 86.9, 2012-02-13 12:00:00, 3.565
None, None, 0.763, 84.4, 2012-02-13 13:00:00, 3.944
None, None, 1.638, 84.0, 2012-02-13 14:00:00, 4.184
None, None, 1.375, 82.3, 2012-02-13 15:00:00, 4.184
None, None, 1.182, 80.1, 2012-02-13 16:00:00, 4.277
None, None, 1.739, 80.4, 2012-02-13 17:00:00, 4.11
None, None, 0.907, 80.2, 2012-02-13 18:00:00, 3.894
None, None, 1.084, 82.4, 2012-02-13 19:00:00, 3.259
None, None, 0.805999, 84.8, 2012-02-13 20:00:00, 2.631
None, None, 1.576, 86.6, 2012-02-13 21:00:00, 1.805
None, None, 1.201, 90.3, 2012-02-13 22:00:00, 1.005
None, None, 0.838999, 82.9, 2012-02-13 23:00:00, 1.137
None, None, 0.994, 75.2, 2012-02-14 00:00:00, 0.448
None, None, 1.492, 68.9, 2012-02-14 01:00:00, 0.239999
None, None, 2.068, 61.05, 2012-02-14 02:00:00, 0.079999
None, None, 1.397, 63.69, 2012-02-14 03:00:00, -0.833
None, None, 1.82, 64.96, 2012-02-14 04:00:00, -1.385
None, None, 1.144, 61.57, 2012-02-14 05:00:00, -1.806
None, None, 0.676999, 67.27, 2012-02-14 06:00:00, -2.794
None, None, 1.249, 61.24, 2012-02-14 07:00:00, -2.703
None, None, 1.027, 66.92, 2012-02-14 08:00:00, -3.619
None, None, 0.982999, 59.8, 2012-02-14 09:00:00, -2.088
None, None, 1.789, 59.43, 2012-02-14 10:00:00, -1.228
None, None, 3.254, 63.73, 2012-02-14 11:00:00, -0.619
None, None, 3.553, 59.99, 2012-02-14 12:00:00, 0.008
None, None, 2.219, 55.01, 2012-02-14 13:00:00, 0.712999
None, None, 1.345, 49.25, 2012-02-14 14:00:00, 1.769
None, None, 1.937, 45.04, 2012-02-14 15:00:00, 2.315
None, None, 2.393, 40.07, 2012-02-14 16:00:00, 2.362
None, None, 2.395, 46.9, 2012-02-14 17:00:00, 1.784
None, None, 1.214, 55.54, 2012-02-14 18:00:00, 0.266999
None, None, 0.337, 60.53, 2012-02-14 19:00:00, -0.848999
None, None, 0.686999, 60.81, 2012-02-14 20:00:00, -1.006
None, None, 0.462999, 64.64, 2012-02-14 21:00:00, -1.245
None, None, 0.671999, 67.32, 2012-02-14 22:00:00, -1.599
None, None, 0.890999, 66.35, 2012-02-14 23:00:00, -1.951
None, None, 1.142, 69.61, 2012-02-15 00:00:00, -2.52
None, None, 0.947, 70.3, 2012-02-15 01:00:00, -2.262
None, None, 0.704999, 73.3, 2012-02-15 02:00:00, -2.917
None, None, 0.782, 74.9, 2012-02-15 03:00:00, -3.38
None, None, 0.651, 76.3, 2012-02-15 04:00:00, -3.834
None, None, 0.898, 77.9, 2012-02-15 05:00:00, -4.28
None, None, 1.374, 76.7, 2012-02-15 06:00:00, -4.56
None, None, 1.16, 79.5, 2012-02-15 07:00:00, -4.953
None, None, 0.732999, 80.8, 2012-02-15 08:00:00, -4.923
None, None, 0.351999, 68.53, 2012-02-15 09:00:00, -2.825
None, None, 0.862999, 63.3, 2012-02-15 10:00:00, -1.517
None, None, 1.723, 66.96, 2012-02-15 11:00:00, -0.785
None, None, 2.986, 62.68, 2012-02-15 12:00:00, -0.244
None, None, 2.895, 60.67, 2012-02-15 13:00:00, 0.264999
None, None, 2.073, 55.53, 2012-02-15 14:00:00, 1.284
None, None, 1.467, 51.93, 2012-02-15 15:00:00, 2.308
None, None, 1.481, 53.18, 2012-02-15 16:00:00, 2.512
None, None, 0.981999, 54.88, 2012-02-15 17:00:00, 2.397
None, None, 1.172, 61.67, 2012-02-15 18:00:00, 0.75
None, None, 0.885999, 68.76, 2012-02-15 19:00:00, -0.857999
None, None, 1.162, 70.2, 2012-02-15 20:00:00, -1.218
None, None, 0.806999, 71.3, 2012-02-15 21:00:00, -1.551
None, None, 0.805999, 70.8, 2012-02-15 22:00:00, -1.727
None, None, 1.225, 71.2, 2012-02-15 23:00:00, -1.736
None, None, 0.507, 73.7, 2012-02-16 00:00:00, -2.124
None, None, 0.612999, 72.6, 2012-02-16 01:00:00, -2.114
None, None, 0.558, 73.4, 2012-02-16 02:00:00, -2.565
None, None, 0.727999, 74.4, 2012-02-16 03:00:00, -2.978
None, None, 1.196, 76.5, 2012-02-16 04:00:00, -3.458
None, None, 1.009, 79.5, 2012-02-16 05:00:00, -3.386
None, None, 0.597, 81.5, 2012-02-16 06:00:00, -3.626
None, None, 0.810999, 76.9, 2012-02-16 07:00:00, -3.404
None, None, 1.216, 77.8, 2012-02-16 08:00:00, -3.464
None, None, 1.124, 74.8, 2012-02-16 09:00:00, -2.829
None, None, 1.58, 69.83, 2012-02-16 10:00:00, -2.02
None, None, 1.115, 72.9, 2012-02-16 11:00:00, -1.387
None, None, 0.732999, 77.8, 2012-02-16 12:00:00, -0.978999
None, None, 0.8, 82.8, 2012-02-16 13:00:00, -0.99
None, None, 0.731, 87.8, 2012-02-16 14:00:00, -1.05
None, None, 1.012, 86.0, 2012-02-16 15:00:00, -0.524999
None, None, 1.204, 90.8, 2012-02-16 16:00:00, -0.735
None, None, 0.686999, 91.0, 2012-02-16 17:00:00, -0.672999
None, None, 0.837, 90.5, 2012-02-16 18:00:00, -0.612999
None, None, 0.805999, 89.4, 2012-02-16 19:00:00, -0.37
None, None, 0.759, 87.8, 2012-02-16 20:00:00, -0.093999
None, None, 0.832, 88.6, 2012-02-16 21:00:00, -0.194
None, None, 0.671, 90.8, 2012-02-16 22:00:00, -0.451999
None, None, 0.582, 92.8, 2012-02-16 23:00:00, -0.486999
None, None, 1.535, 91.4, 2012-02-17 00:00:00, -0.515999
None, None, 0.647, 92.1, 2012-02-17 01:00:00, -1.275
None, None, 0.941999, 94.2, 2012-02-17 02:00:00, -1.036
None, None, 0.391999, 93.2, 2012-02-17 03:00:00, -0.958999
None, None, 1.604, 91.9, 2012-02-17 04:00:00, -1.049
None, None, 1.527, 91.7, 2012-02-17 05:00:00, -0.948
None, None, 1.672, 92.9, 2012-02-17 06:00:00, -0.939999
None, None, 1.024, 90.2, 2012-02-17 07:00:00, -0.783999
None, None, 0.644999, 94.5, 2012-02-17 08:00:00, -1.043
None, None, 0.716, 92.4, 2012-02-17 09:00:00, -1.135
None, None, 1.257, 85.3, 2012-02-17 10:00:00, -0.294999
None, None, 1.334, 79.9, 2012-02-17 11:00:00, 0.402
None, None, 1.028, 73.5, 2012-02-17 12:00:00, 0.944
None, None, 1.406, 64.51, 2012-02-17 13:00:00, 1.922
None, None, 1.585, 68.06, 2012-02-17 14:00:00, 1.998
None, None, 1.276, 71.2, 2012-02-17 15:00:00, 1.712
None, None, 1.201, 69.03, 2012-02-17 16:00:00, 1.777
None, None, 0.532999, 70.8, 2012-02-17 17:00:00, 1.54
None, None, 0.880999, 74.8, 2012-02-17 18:00:00, 1.163
None, None, 1.996, 75.6, 2012-02-17 19:00:00, 1.075
None, None, 2.249, 69.26, 2012-02-17 20:00:00, 1.447
None, None, 3.529, 64.04, 2012-02-17 21:00:00, 1.78
None, None, 3.107, 62.24, 2012-02-17 22:00:00, 1.926
None, None, 3.631, 60.87, 2012-02-17 23:00:00, 2.008
None, None, 1.983, 78.3, 2012-02-18 00:00:00, 0.592999
None, None, 1.877, 93.3, 2012-02-18 01:00:00, -0.643999
None, None, 1.416, 94.9, 2012-02-18 02:00:00, -0.726
None, None, 2.063, 97.2, 2012-02-18 03:00:00, -0.704999
None, None, 2.063, 97.2, 2012-02-18 04:00:00, -0.671
None, None, 2.664, 97.0, 2012-02-18 05:00:00, -0.672999
None, None, 1.663, 96.9, 2012-02-18 06:00:00, -0.268999
None, None, 1.539, 95.9, 2012-02-18 07:00:00, -0.037
None, None, 1.023, 95.7, 2012-02-18 08:00:00, 0.043999
None, None, 2.305, 89.0, 2012-02-18 09:00:00, 1.21
None, None, 4.241, 78.3, 2012-02-18 10:00:00, 3.136
None, None, 5.045, 75.7, 2012-02-18 11:00:00, 3.511
None, None, 5.067, 68.77, 2012-02-18 12:00:00, 4.213
None, None, 4.443, 63.34, 2012-02-18 13:00:00, 4.568
None, None, 4.781, 63.4, 2012-02-18 14:00:00, 4.565
None, None, 4.072, 63.66, 2012-02-18 15:00:00, 4.524
None, None, 3.251, 62.86, 2012-02-18 16:00:00, 4.306
None, None, 3.463, 64.85, 2012-02-18 17:00:00, 3.933
None, None, 3.26, 72.9, 2012-02-18 18:00:00, 3.045
None, None, 1.576, 78.7, 2012-02-18 19:00:00, 2.439
None, None, 1.424, 83.2, 2012-02-18 20:00:00, 2.015
None, None, 1.303, 81.6, 2012-02-18 21:00:00, 1.963
None, None, 1.786, 82.4, 2012-02-18 22:00:00, 1.703
None, None, 1.757, 82.1, 2012-02-18 23:00:00, 1.507
None, None, 0.91, 83.1, 2012-02-19 00:00:00, 1.324
None, None, 1.298, 88.5, 2012-02-19 01:00:00, 0.815999
None, None, 1.345, 90.2, 2012-02-19 02:00:00, 0.73
None, None, 0.795, 89.7, 2012-02-19 03:00:00, 0.773
None, None, 0.633, 90.3, 2012-02-19 04:00:00, 0.666999
None, None, 1.181, 92.1, 2012-02-19 05:00:00, 0.483
None, None, 0.601999, 91.9, 2012-02-19 06:00:00, 0.523999
None, None, 0.744, 93.4, 2012-02-19 07:00:00, 0.351
None, None, 0.702, 91.8, 2012-02-19 08:00:00, 0.538999
None, None, 0.625, 90.7, 2012-02-19 09:00:00, 0.713999
None, None, 0.773, 86.4, 2012-02-19 10:00:00, 1.288
None, None, 0.927999, 83.3, 2012-02-19 11:00:00, 1.892
None, None, 1.352, 80.5, 2012-02-19 12:00:00, 2.491
None, None, 1.14, 74.7, 2012-02-19 13:00:00, 3.353
None, None, 2.004, 65.35, 2012-02-19 14:00:00, 3.991
None, None, 2.773, 62.97, 2012-02-19 15:00:00, 4.17
None, None, 2.551, 66.06, 2012-02-19 16:00:00, 3.625
None, None, 1.977, 69.45, 2012-02-19 17:00:00, 3.076
None, None, 1.227, 71.6, 2012-02-19 18:00:00, 2.434
None, None, 0.924, 71.4, 2012-02-19 19:00:00, 2.06
None, None, 1.185, 70.2, 2012-02-19 20:00:00, 2.028
None, None, 2.157, 77.6, 2012-02-19 21:00:00, 1.598
None, None, 2.133, 73.2, 2012-02-19 22:00:00, 2.016
None, None, 1.337, 76.2, 2012-02-19 23:00:00, 1.544
None, None, 3.293, 71.4, 2012-02-20 00:00:00, 1.766
None, None, 3.84, 68.67, 2012-02-20 01:00:00, 1.967
None, None, 3.401, 69.61, 2012-02-20 02:00:00, 1.766
None, None, 2.884, 70.3, 2012-02-20 03:00:00, 1.424
None, None, 1.652, 73.4, 2012-02-20 04:00:00, 0.945999
None, None, 1.044, 75.9, 2012-02-20 05:00:00, 0.626999
None, None, 0.808, 75.8, 2012-02-20 06:00:00, 0.569
None, None, 1.08, 76.1, 2012-02-20 07:00:00, 0.472999
None, None, 0.570999, 78.2, 2012-02-20 08:00:00, 0.375
None, None, 1.019, 78.3, 2012-02-20 09:00:00, 0.614
None, None, 1.21, 76.5, 2012-02-20 10:00:00, 1.358
None, None, 2.306, 71.9, 2012-02-20 11:00:00, 1.889
None, None, 2.557, 67.77, 2012-02-20 12:00:00, 2.498
None, None, 2.419, 58.94, 2012-02-20 13:00:00, 3.166
None, None, 2.048, 59.58, 2012-02-20 14:00:00, 3.451
None, None, 1.794, 70.8, 2012-02-20 15:00:00, 2.989
None, None, 0.588999, 68.48, 2012-02-20 16:00:00, 3.011
None, None, 1.427, 65.74, 2012-02-20 17:00:00, 3.067
None, None, 1.93, 66.38, 2012-02-20 18:00:00, 2.675
None, None, 1.789, 65.39, 2012-02-20 19:00:00, 2.58
None, None, 1.434, 65.54, 2012-02-20 20:00:00, 2.503
None, None, 0.931999, 68.99, 2012-02-20 21:00:00, 2.194
None, None, 1.024, 72.9, 2012-02-20 22:00:00, 1.821
None, None, 1.211, 74.4, 2012-02-20 23:00:00, 1.66
None, None, 1.534, 75.5, 2012-02-21 00:00:00, 1.599
None, None, 0.721, 80.8, 2012-02-21 01:00:00, 1.111
None, None, 0.712999, 84.6, 2012-02-21 02:00:00, 0.828999
None, None, 0.700999, 84.0, 2012-02-21 03:00:00, 0.884999
None, None, 0.656, 87.3, 2012-02-21 04:00:00, 0.642
None, None, 0.773999, 87.3, 2012-02-21 05:00:00, 0.653999
None, None, 0.734, 88.0, 2012-02-21 06:00:00, 0.651
None, None, 0.689, 87.3, 2012-02-21 07:00:00, 0.721
None, None, 0.619, 85.5, 2012-02-21 08:00:00, 0.976
None, None, 1.464, 84.9, 2012-02-21 09:00:00, 1.286
None, None, 1.432, 83.4, 2012-02-21 10:00:00, 1.625
None, None, 1.184, 81.4, 2012-02-21 11:00:00, 2.121
None, None, 0.819999, 78.5, 2012-02-21 12:00:00, 2.858
None, None, 0.671, 75.1, 2012-02-21 13:00:00, 3.83
None, None, 1.929, 76.0, 2012-02-21 14:00:00, 4.129
None, None, 1.0, 75.0, 2012-02-21 15:00:00, 4.454
None, None, 0.509, 74.0, 2012-02-21 16:00:00, 4.889
None, None, 1.106, 77.4, 2012-02-21 17:00:00, 4.726
None, None, 1.573, 83.9, 2012-02-21 18:00:00, 4.118
None, None, 0.792999, 87.2, 2012-02-21 19:00:00, 3.557
None, None, 0.672999, 90.8, 2012-02-21 20:00:00, 2.932
None, None, 1.637, 89.4, 2012-02-21 21:00:00, 3.123
None, None, 1.233, 89.1, 2012-02-21 22:00:00, 2.937
None, None, 1.179, 91.7, 2012-02-21 23:00:00, 2.55
None, None, 1.129, 83.5, 2012-02-22 00:00:00, 4.047
None, None, 0.990999, 79.8, 2012-02-22 01:00:00, 4.908
None, None, 2.201, 74.0, 2012-02-22 02:00:00, 6.307
None, None, 1.587, 70.3, 2012-02-22 03:00:00, 6.886
None, None, 1.635, 69.84, 2012-02-22 04:00:00, 6.873
None, None, 2.071, 69.07, 2012-02-22 05:00:00, 6.747
None, None, 2.441, 68.5, 2012-02-22 06:00:00, 6.698
None, None, 1.886, 68.38, 2012-02-22 07:00:00, 6.529
None, None, 1.897, 64.88, 2012-02-22 08:00:00, 6.897
None, None, 3.849, 63.22, 2012-02-22 09:00:00, 7.33
None, None, 2.396, 53.72, 2012-02-22 10:00:00, 7.66
None, None, 4.328, 51.41, 2012-02-22 11:00:00, 7.19
None, None, 5.108, 74.9, 2012-02-22 12:00:00, 4.345
None, None, 3.95, 77.1, 2012-02-22 13:00:00, 4.058
None, None, 3.582, 72.9, 2012-02-22 14:00:00, 4.031
None, None, 5.484, 73.1, 2012-02-22 15:00:00, 3.94
None, None, 4.391, 78.1, 2012-02-22 16:00:00, 2.809
None, None, 3.142, 72.7, 2012-02-22 17:00:00, 3.32
None, None, 1.215, 77.2, 2012-02-22 18:00:00, 2.646
None, None, 1.887, 79.6, 2012-02-22 19:00:00, 2.025
None, None, 1.93, 75.6, 2012-02-22 20:00:00, 1.722
None, None, 1.744, 74.2, 2012-02-22 21:00:00, 1.236
None, None, 1.257, 70.0, 2012-02-22 22:00:00, 1.068
None, None, 1.824, 72.6, 2012-02-22 23:00:00, 0.412
None, None, 1.246, 70.7, 2012-02-23 00:00:00, 0.296
None, None, 1.141, 73.5, 2012-02-23 01:00:00, -0.4
None, None, 1.977, 77.5, 2012-02-23 02:00:00, -1.008
None, None, 1.176, 79.4, 2012-02-23 03:00:00, -0.945999
None, None, 1.849, 79.8, 2012-02-23 04:00:00, -0.851
None, None, 2.498, 81.3, 2012-02-23 05:00:00, -1.709
None, None, 2.267, 78.0, 2012-02-23 06:00:00, -0.921999
None, None, 0.874, 85.2, 2012-02-23 07:00:00, -1.913
None, None, 1.232, 82.4, 2012-02-23 08:00:00, -1.819
None, None, 1.155, 81.3, 2012-02-23 09:00:00, -0.917999
None, None, 0.955999, 71.4, 2012-02-23 10:00:00, 0.869
None, None, 1.022, 58.91, 2012-02-23 11:00:00, 3.433
None, None, 1.328, 45.3, 2012-02-23 12:00:00, 4.831
None, None, 1.213, 34.48, 2012-02-23 13:00:00, 5.919
None, None, 3.333, 31.87, 2012-02-23 14:00:00, 5.794
None, None, 4.086, 43.6, 2012-02-23 15:00:00, 5.323
None, None, 4.225, 47.71, 2012-02-23 16:00:00, 5.095
None, None, 2.624, 52.48, 2012-02-23 17:00:00, 4.16
None, None, 1.531, 51.64, 2012-02-23 18:00:00, 3.908
None, None, 2.027, 54.06, 2012-02-23 19:00:00, 3.221
None, None, 2.36, 56.26, 2012-02-23 20:00:00, 2.667
None, None, 1.068, 58.83, 2012-02-23 21:00:00, 2.165
None, None, 0.889999, 62.57, 2012-02-23 22:00:00, 1.373
None, None, 1.091, 66.25, 2012-02-23 23:00:00, 0.395
None, None, 1.095, 66.94, 2012-02-24 00:00:00, 0.072999
None, None, 0.583, 71.3, 2012-02-24 01:00:00, -0.488
None, None, 1.317, 71.8, 2012-02-24 02:00:00, -0.768999
None, None, 1.091, 70.3, 2012-02-24 03:00:00, -0.888999
None, None, 1.244, 72.9, 2012-02-24 04:00:00, -1.405
None, None, 0.381999, 76.2, 2012-02-24 05:00:00, -1.911
None, None, 0.486999, 72.6, 2012-02-24 06:00:00, -1.244
None, None, 0.361999, 78.4, 2012-02-24 07:00:00, -1.783
None, None, 0.481999, 83.8, 2012-02-24 08:00:00, -1.925
None, None, 1.062, 83.2, 2012-02-24 09:00:00, -1.552
None, None, 0.796, 83.4, 2012-02-24 10:00:00, -1.007
None, None, 1.31, 87.0, 2012-02-24 11:00:00, -0.675999
None, None, 0.944999, 91.5, 2012-02-24 12:00:00, -0.629
None, None, 0.889999, 94.3, 2012-02-24 13:00:00, -0.282
None, None, 0.717, 93.9, 2012-02-24 14:00:00, 0.082999
None, None, 1.02, 95.2, 2012-02-24 15:00:00, 0.050999
None, None, 0.74, 96.4, 2012-02-24 16:00:00, 0.112999
None, None, 0.238, 96.7, 2012-02-24 17:00:00, -0.31
None, None, None, 97.2, 2012-02-24 18:00:00, -0.317999
None, None, None, 97.5, 2012-02-24 19:00:00, -0.246999
None, None, None, 97.6, 2012-02-24 20:00:00, -0.287999
