station_observations
AirTemperature, Precipitation, Rain, WindSpeed, SnowDepth, time, WindDirection, RelativeHumidity
2.1, None, 0.0, 13.7, None, 2016-02-03 09:45:00, 65.0, 96.0
2.0, -1.0, 0.0, 13.8, 0.0, 2016-02-03 10:00:00, 63.0, 96.0
2.1, None, 0.0, 12.0, None, 2016-02-03 10:15:00, 80.0, 96.0
2.1, None, 0.0, 10.4, None, 2016-02-03 10:30:00, 72.0, 96.0
2.2, None, 0.25, 11.4, None, 2016-02-03 10:45:00, 65.0, 96.0
2.3, 1.0, 0.0, 10.0, 0.0, 2016-02-03 11:00:00, 64.0, 95.0
2.4, None, 0.51, 10.2, None, 2016-02-03 11:15:00, 76.0, 94.0
2.5, None, 0.25, 7.2, None, 2016-02-03 11:30:00, 91.0, 94.0
2.6, None, 0.51, 4.8, None, 2016-02-03 11:45:00, 63.0, 92.0
2.7, 2.0, 0.25, 5.4, 0.0, 2016-02-03 12:00:00, 67.0, 91.0
2.8, None, 0.26, 5.5, None, 2016-02-03 12:15:00, 59.0, 91.0
2.8, None, 0.51, 5.0, None, 2016-02-03 12:30:00, 44.0, 91.0
2.9, None, 0.5, 2.4, None, 2016-02-03 12:45:00, 11.0, 91.0
2.8, 1.0, 0.26, 4.5, 0.0, 2016-02-03 13:00:00, 308.0, 91.0
2.8, None, 0.51, 2.2, None, 2016-02-03 13:15:00, 196.0, 91.0
2.7, None, 0.5, 4.2, None, 2016-02-03 13:30:00, 41.0, 90.0
2.6, None, 0.51, 1.2, None, 2016-02-03 13:45:00, 291.0, 92.0
2.4, 3.0, 0.26, 4.1, 0.0, 2016-02-03 14:00:00, 295.0, 92.0
2.2, None, 0.5, 4.6, None, 2016-02-03 14:15:00, 288.0, 93.0
2.3, None, 0.51, 4.9, None, 2016-02-03 14:30:00, 349.0, 93.0
2.3, None, 0.26, 2.5, None, 2016-02-03 14:45:00, 323.0, 93.0
2.4, 1.0, 0.5, 2.6, 0.0, 2016-02-03 15:00:00, 294.0, 93.0
2.5, None, 0.26, 7.2, None, 2016-02-03 15:15:00, 88.0, 93.0
2.4, None, 0.51, 4.5, None, 2016-02-03 15:30:00, 342.0, 94.0
2.4, None, 0.76, 5.3, None, 2016-02-03 15:45:00, 317.0, 93.0
2.4, 2.0, 0.51, 4.2, 0.001, 2016-02-03 16:00:00, 318.0, 92.0
2.4, None, 0.5, 4.3, None, 2016-02-03 16:15:00, 78.0, 93.0
2.3, None, 0.77, 4.1, None, 2016-02-03 16:30:00, 57.0, 92.0
2.3, None, 0.25, 1.6, None, 2016-02-03 16:45:00, 255.0, 93.0
2.3, 2.0, 0.51, 4.1, 0.0, 2016-02-03 17:00:00, 102.0, 93.0
2.1, None, 0.76, 2.6, None, 2016-02-03 17:15:00, 42.0, 93.0
2.0, None, 0.76, 3.5, None, 2016-02-03 17:30:00, 255.0, 94.0
1.7, None, 1.02, 3.9, None, 2016-02-03 17:45:00, 59.0, 94.0
1.4, 4.0, 1.27, 3.4, 0.0, 2016-02-03 18:00:00, 119.0, 94.0
1.1, None, 0.76, 3.2, None, 2016-02-03 18:15:00, 119.0, 95.0
0.9, None, 0.76, 4.7, None, 2016-02-03 18:30:00, 43.0, 95.0
1.4, None, 0.51, 7.3, None, 2016-02-03 18:45:00, 152.0, 95.0
2.1, 2.0, 0.25, 13.4, 0.0, 2016-02-03 19:00:00, 229.0, 93.0
2.0, None, 0.77, 14.2, None, 2016-02-03 19:15:00, 280.0, 90.0
2.2, None, 0.0, 14.5, None, 2016-02-03 19:30:00, 260.0, 91.0
2.5, None, 0.25, 13.3, None, 2016-02-03 19:45:00, 258.0, 90.0
2.4, 1.0, 0.25, 13.2, 0.0, 2016-02-03 20:00:00, 261.0, 91.0
2.1, None, 0.0, 6.9, None, 2016-02-03 20:15:00, 214.0, 93.0
2.0, None, 0.51, 5.2, None, 2016-02-03 20:30:00, 220.0, 94.0
2.2, None, 0.0, 9.5, None, 2016-02-03 20:45:00, 256.0, 94.0
3.4, -2.0, 0.0, 19.0, 0.002, 2016-02-03 21:00:00, 230.0, 90.0
3.8, None, 0.26, 12.8, None, 2016-02-03 21:15:00, 225.0, 90.0
3.9, None, 0.0, 13.5, None, 2016-02-03 21:30:00, 232.0, 90.0
4.0, None, 0.0, 18.4, None, 2016-02-03 21:45:00, 216.0, 89.0
3.5, 2.0, 0.0, 14.1, 0.0, 2016-02-03 22:00:00, 208.0, 86.0
3.1, None, 0.0, 16.6, None, 2016-02-03 22:15:00, 215.0, 87.0
3.0, None, 0.25, 5.9, None, 2016-02-03 22:30:00, 218.0, 90.0
3.0, None, 0.25, 10.1, None, 2016-02-03 22:45:00, 178.0, 89.0
2.7, 2.0, 1.02, 11.8, 0.0, 2016-02-03 23:00:00, 206.0, 90.0
1.9, None, 1.02, 12.7, None, 2016-02-03 23:15:00, 225.0, 91.0
1.6, None, 0.5, 4.3, None, 2016-02-03 23:30:00, 223.0, 93.0
1.4, None, 0.26, 7.0, None, 2016-02-03 23:45:00, 156.0, 94.0
1.1, 1.0, 0.0, 9.2, 0.0, 2016-02-04 00:00:00, 151.0, 94.0
1.4, None, 0.0, 12.6, None, 2016-02-04 00:15:00, 152.0, 94.0
1.4, None, 0.25, 10.3, None, 2016-02-04 00:30:00, 157.0, 94.0
1.5, None, 0.0, 9.3, None, 2016-02-04 00:45:00, 154.0, 94.0
1.5, 1.0, 0.26, 4.0, 0.0, 2016-02-04 01:00:00, 151.0, 94.0
1.5, None, 0.0, 5.1, None, 2016-02-04 01:15:00, 103.0, 94.0
1.6, None, 0.25, 4.0, None, 2016-02-04 01:30:00, 110.0, 95.0
1.8, None, 0.0, 2.5, None, 2016-02-04 01:45:00, 59.0, 95.0
1.8, 2.0, 0.51, 2.9, 0.001, 2016-02-04 02:00:00, 95.0, 95.0
1.9, None, 0.0, 3.6, None, 2016-02-04 02:15:00, 163.0, 95.0
1.9, None, 0.25, 1.5, None, 2016-02-04 02:30:00, 232.0, 95.0
2.1, None, 0.26, 2.6, None, 2016-02-04 02:45:00, 247.0, 94.0
2.1, 0.0, 0.25, 1.5, 0.0, 2016-02-04 03:00:00, 137.0, 94.0
2.0, None, 0.0, 4.5, None, 2016-02-04 03:15:00, 206.0, 95.0
2.1, None, 0.25, 5.5, None, 2016-02-04 03:30:00, 219.0, 95.0
2.0, None, 0.0, 4.1, None, 2016-02-04 03:45:00, 194.0, 95.0
1.9, 1.0, 0.0, 4.2, 0.0, 2016-02-04 04:00:00, 197.0, 95.0
2.4, None, 0.0, 8.2, None, 2016-02-04 04:15:00, 238.0, 94.0
2.3, None, 0.0, 5.7, None, 2016-02-04 04:30:00, 215.0, 93.0
2.4, None, 0.0, 5.5, None, 2016-02-04 04:45:00, 204.0, 92.0
2.4, -1.0, 0.0, 7.5, 0.0, 2016-02-04 05:00:00, 234.0, 92.0
2.3, None, 0.0, 5.7, None, 2016-02-04 05:15:00, 226.0, 93.0
2.4, None, 0.0, 6.0, None, 2016-02-04 05:30:00, 246.0, 93.0
2.2, None, 0.0, 4.0, None, 2016-02-04 05:45:00, 182.0, 94.0
2.0, 0.0, 0.26, 1.8, 0.0, 2016-02-04 06:00:00, 80.0, 95.0
2.1, None, 0.0, 2.4, None, 2016-02-04 06:15:00, 255.0, 95.0
2.1, None, 0.0, 2.3, None, 2016-02-04 06:30:00, 267.0, 95.0
2.2, None, 0.0, 2.6, None, 2016-02-04 06:45:00, 18.0, 94.0
2.2, 1.0, 0.0, 2.5, 0.0, 2016-02-04 07:00:00, 215.0, 94.0
2.2, None, 0.0, 1.8, None, 2016-02-04 07:15:00, 350.0, 93.0
2.3, None, 0.0, 3.5, None, 2016-02-04 07:30:00, 11.0, 92.0
2.3, None, 0.0, 3.3, None, 2016-02-04 07:45:00, 65.0, 94.0
2.5, 0.0, 0.0, 3.9, 0.0, 2016-02-04 08:00:00, 107.0, 91.0
2.6, None, 0.0, 3.0, None, 2016-02-04 08:15:00, 212.0, 91.0
2.6, None, 0.0, 4.2, None, 2016-02-04 08:30:00, 212.0, 92.0
2.8, None, 0.0, 4.9, None, 2016-02-04 08:45:00, 256.0, 91.0
3.1, 0.0, 0.0, 3.5, 0.0, 2016-02-04 09:00:00, 272.0, 90.0
3.3, None, 0.0, 4.1, None, 2016-02-04 09:15:00, 284.0, 91.0
3.3, None, 0.0, 1.2, None, 2016-02-04 09:30:00, 195.0, 92.0
3.6, None, 0.0, 4.0, None, 2016-02-04 09:45:00, 143.0, 89.0
3.9, 0.0, 0.0, 4.3, 0.0, 2016-02-04 10:00:00, 147.0, 89.0
4.2, None, 0.0, 2.6, None, 2016-02-04 10:15:00, 66.0, 89.0
4.2, None, 0.0, 11.4, None, 2016-02-04 10:30:00, 181.0, 88.0
4.2, None, 0.0, 11.2, None, 2016-02-04 10:45:00, 178.0, 86.0
4.3, 0.0, 0.0, 12.0, 0.0, 2016-02-04 11:00:00, 181.0, 86.0
4.3, None, 0.0, 7.7, None, 2016-02-04 11:15:00, 184.0, 90.0
4.0, None, 0.25, 8.4, None, 2016-02-04 11:30:00, 154.0, 93.0
3.9, None, 0.0, 5.9, None, 2016-02-04 11:45:00, 151.0, 93.0
3.9, 0.0, 0.0, 7.7, 0.0, 2016-02-04 12:00:00, 138.0, 92.0
3.6, None, 0.0, 9.4, None, 2016-02-04 12:15:00, 140.0, 90.0
3.6, None, 0.0, 7.3, None, 2016-02-04 12:30:00, 145.0, 90.0
3.6, None, 0.0, 8.8, None, 2016-02-04 12:45:00, 138.0, 90.0
3.4, -1.0, 0.0, 9.5, 0.0, 2016-02-04 13:00:00, 138.0, 92.0
3.4, None, 0.0, 9.8, None, 2016-02-04 13:15:00, 140.0, 93.0
3.7, None, 0.0, 7.0, None, 2016-02-04 13:30:00, 150.0, 92.0
3.8, None, 0.0, 7.6, None, 2016-02-04 13:45:00, 131.0, 92.0
3.8, 0.0, 0.0, 7.0, 0.0, 2016-02-04 14:00:00, 134.0, 91.0
3.8, None, 0.26, 8.0, None, 2016-02-04 14:15:00, 145.0, 91.0
3.6, None, 0.0, 5.7, None, 2016-02-04 14:30:00, 106.0, 89.0
3.5, None, 0.0, 8.1, None, 2016-02-04 14:45:00, 121.0, 90.0
3.4, 1.0, 0.0, 7.1, 0.0, 2016-02-04 15:00:00, 104.0, 91.0
3.4, None, 0.0, 5.8, None, 2016-02-04 15:15:00, 117.0, 92.0
3.4, None, 0.25, 5.5, None, 2016-02-04 15:30:00, 85.0, 92.0
3.4, None, 0.0, 5.3, None, 2016-02-04 15:45:00, 155.0, 92.0
3.4, 0.0, 0.25, 4.8, 0.0, 2016-02-04 16:00:00, 91.0, 93.0
3.5, None, 0.0, 3.9, None, 2016-02-04 16:15:00, 129.0, 93.0
3.5, None, 0.0, 5.4, None, 2016-02-04 16:30:00, 43.0, 93.0
3.4, None, 0.0, 5.4, None, 2016-02-04 16:45:00, 51.0, 94.0
3.4, 1.0, 0.0, 4.0, 0.0, 2016-02-04 17:00:00, 38.0, 94.0
3.3, None, 0.0, 5.5, None, 2016-02-04 17:15:00, 72.0, 94.0
3.6, None, 0.0, 3.8, None, 2016-02-04 17:30:00, 79.0, 95.0
3.4, None, 0.0, 3.4, None, 2016-02-04 17:45:00, 68.0, 95.0
3.2, 0.0, 0.0, 3.9, 0.0, 2016-02-04 18:00:00, 33.0, 95.0
2.9, None, 0.0, 5.5, None, 2016-02-04 18:15:00, 74.0, 95.0
2.8, None, 0.0, 4.9, None, 2016-02-04 18:30:00, 63.0, 95.0
2.8, None, 0.0, 5.1, None, 2016-02-04 18:45:00, 50.0, 95.0
2.7, -1.0, 0.0, 5.3, 0.0, 2016-02-04 19:00:00, 68.0, 95.0
2.4, None, 0.0, 5.8, None, 2016-02-04 19:15:00, 82.0, 95.0
2.7, None, 0.0, 6.2, None, 2016-02-04 19:30:00, 50.0, 95.0
2.5, None, 0.0, 4.5, None, 2016-02-04 19:45:00, 51.0, 95.0
2.6, 1.0, 0.0, 4.1, 0.0, 2016-02-04 20:00:00, 19.0, 95.0
2.6, None, 0.0, 2.9, None, 2016-02-04 20:15:00, 61.0, 96.0
2.6, None, 0.0, 4.4, None, 2016-02-04 20:30:00, 48.0, 96.0
2.7, None, 0.0, 7.4, None, 2016-02-04 20:45:00, 47.0, 96.0
2.8, 0.0, 0.0, 6.1, 0.0, 2016-02-04 21:00:00, 29.0, 96.0
2.7, None, 0.0, 6.2, None, 2016-02-04 21:15:00, 80.0, 96.0
2.2, None, 0.0, 6.4, None, 2016-02-04 21:30:00, 61.0, 96.0
2.6, None, 0.0, 4.4, None, 2016-02-04 21:45:00, 29.0, 97.0
2.7, -1.0, 0.0, 3.9, 0.0, 2016-02-04 22:00:00, 16.0, 97.0
2.6, None, 0.0, 4.9, None, 2016-02-04 22:15:00, 61.0, 97.0
2.3, None, 0.0, 4.7, None, 2016-02-04 22:30:00, 283.0, 97.0
2.0, None, 0.0, 2.1, None, 2016-02-04 22:45:00, 341.0, 97.0
2.0, 0.0, 0.0, 1.8, 0.0, 2016-02-04 23:00:00, 315.0, 97.0
2.0, None, 0.0, 2.9, None, 2016-02-04 23:15:00, 53.0, 97.0
1.8, None, 0.0, 1.3, None, 2016-02-04 23:30:00, 24.0, 97.0
1.8, None, 0.0, 2.6, None, 2016-02-04 23:45:00, 316.0, 97.0
1.6, 1.0, 0.0, 2.7, 0.0, 2016-02-05 00:00:00, 293.0, 97.0
1.5, None, 0.0, 1.6, None, 2016-02-05 00:15:00, 130.0, 97.0
1.7, None, 0.0, 3.9, None, 2016-02-05 00:30:00, 94.0, 97.0
1.7, None, 0.0, 2.3, None, 2016-02-05 00:45:00, 7.0, 97.0
1.6, 0.0, 0.0, 1.7, 0.0, 2016-02-05 01:00:00, 68.0, 97.0
1.7, None, 0.0, 1.1, None, 2016-02-05 01:15:00, 287.0, 97.0
1.5, None, 0.0, 2.1, None, 2016-02-05 01:30:00, 49.0, 97.0
1.7, None, 0.0, 1.9, None, 2016-02-05 01:45:00, 28.0, 97.0
1.6, -1.0, 0.0, 5.3, 0.0, 2016-02-05 02:00:00, 60.0, 97.0
1.8, None, 0.0, 2.8, None, 2016-02-05 02:15:00, 23.0, 97.0
2.0, None, 0.0, 1.8, None, 2016-02-05 02:30:00, 281.0, 97.0
2.1, None, 0.0, 4.0, None, 2016-02-05 02:45:00, 50.0, 97.0
2.1, 1.0, 0.0, 3.7, 0.0, 2016-02-05 03:00:00, 63.0, 97.0
2.1, None, 0.0, 3.5, None, 2016-02-05 03:15:00, 75.0, 97.0
2.1, None, 0.0, 4.3, None, 2016-02-05 03:30:00, 291.0, 97.0
2.1, None, 0.0, 2.0, None, 2016-02-05 03:45:00, 23.0, 97.0
1.9, 0.0, 0.0, 0.1, 0.0, 2016-02-05 04:00:00, 45.0, 97.0
2.0, None, 0.0, 3.0, None, 2016-02-05 04:15:00, 36.0, 97.0
2.1, None, 0.0, 2.3, None, 2016-02-05 04:30:00, 10.0, 97.0
2.1, None, 0.0, 3.9, None, 2016-02-05 04:45:00, 41.0, 97.0
2.3, 0.0, 0.0, 3.7, 0.0, 2016-02-05 05:00:00, 19.0, 97.0
2.2, None, 0.0, 4.9, None, 2016-02-05 05:15:00, 96.0, 97.0
2.5, None, 0.0, 9.2, None, 2016-02-05 05:30:00, 251.0, 97.0
2.5, None, 0.0, 2.2, None, 2016-02-05 05:45:00, 43.0, 97.0
2.5, -1.0, 0.0, 2.2, 0.0, 2016-02-05 06:00:00, 47.0, 97.0
2.4, None, 0.0, 2.5, None, 2016-02-05 06:15:00, 98.0, 97.0
2.3, None, 0.0, 2.7, None, 2016-02-05 06:30:00, 48.0, 97.0
2.4, None, 0.0, 2.9, None, 2016-02-05 06:45:00, 142.0, 97.0
2.6, 1.0, 0.26, 6.3, 0.0, 2016-02-05 07:00:00, 314.0, 97.0
3.8, None, 0.0, 8.6, None, 2016-02-05 07:15:00, 152.0, 97.0
4.4, None, 0.25, 3.8, None, 2016-02-05 07:30:00, 111.0, 94.0
4.9, None, 0.0, 6.4, None, 2016-02-05 07:45:00, 194.0, 85.0
5.2, 0.0, 0.0, 5.2, 0.0, 2016-02-05 08:00:00, 191.0, 82.0
5.3, None, 0.26, 5.3, None, 2016-02-05 08:15:00, 212.0, 85.0
5.4, None, 0.5, 5.0, None, 2016-02-05 08:30:00, 221.0, 86.0
5.3, None, 0.26, 5.1, None, 2016-02-05 08:45:00, 219.0, 86.0
5.5, 1.0, 0.0, 4.9, 0.001, 2016-02-05 09:00:00, 279.0, 86.0
5.6, None, 0.25, 5.9, None, 2016-02-05 09:15:00, 117.0, 87.0
5.9, None, 0.0, 3.7, None, 2016-02-05 09:30:00, 19.0, 85.0
6.3, None, 0.0, 5.1, None, 2016-02-05 09:45:00, 127.0, 83.0
6.5, 0.0, 0.0, 4.7, 0.001, 2016-02-05 10:00:00, 72.0, 79.0
6.5, None, 0.0, 4.5, None, 2016-02-05 10:15:00, 87.0, 81.0
6.4, None, 0.0, 3.5, None, 2016-02-05 10:30:00, 27.0, 82.0
6.3, None, 0.0, 2.8, None, 2016-02-05 10:45:00, 45.0, 83.0
6.2, 1.0, 0.51, 2.3, 0.0, 2016-02-05 11:00:00, 2.0, 83.0
6.7, None, 0.51, 10.8, None, 2016-02-05 11:15:00, 202.0, 79.0
6.4, None, 0.76, 11.5, None, 2016-02-05 11:30:00, 195.0, 83.0
6.1, None, 0.76, 11.4, None, 2016-02-05 11:45:00, 189.0, 85.0
5.9, 2.0, 0.76, 11.8, 0.0, 2016-02-05 12:00:00, 199.0, 86.0
5.8, None, 0.51, 12.1, None, 2016-02-05 12:15:00, 190.0, 87.0
5.8, None, 0.0, 9.9, None, 2016-02-05 12:30:00, 184.0, 89.0
5.8, None, 0.26, 9.7, None, 2016-02-05 12:45:00, 196.0, 87.0
5.7, 1.0, 1.01, 12.0, 0.0, 2016-02-05 13:00:00, 190.0, 88.0
5.8, None, 0.76, 14.0, None, 2016-02-05 13:15:00, 198.0, 88.0
5.8, None, 0.51, 10.5, None, 2016-02-05 13:30:00, 191.0, 89.0
5.6, None, 0.76, 11.2, None, 2016-02-05 13:45:00, 198.0, 87.0
5.6, 5.0, 1.78, 11.3, 0.0, 2016-02-05 14:00:00, 208.0, 88.0
5.6, None, 1.78, 5.5, None, 2016-02-05 14:15:00, 190.0, 91.0
5.6, None, 1.27, 9.1, None, 2016-02-05 14:30:00, 207.0, 91.0
5.8, None, 0.51, 12.2, None, 2016-02-05 14:45:00, 197.0, 89.0
6.1, 3.0, 0.51, 13.2, 0.0, 2016-02-05 15:00:00, 194.0, 89.0
6.2, None, 0.5, 15.4, None, 2016-02-05 15:15:00, 204.0, 89.0
6.1, None, 1.53, 16.3, None, 2016-02-05 15:30:00, 207.0, 91.0
6.2, None, 2.03, 19.9, None, 2016-02-05 15:45:00, 198.0, 91.0
6.0, 4.0, 1.27, 35.0, 0.0, 2016-02-05 16:00:00, 222.0, 85.0
5.9, None, 1.27, 29.2, None, 2016-02-05 16:15:00, 219.0, 88.0
5.7, None, 0.0, 22.7, None, 2016-02-05 16:30:00, 190.0, 91.0
5.6, None, 0.25, 22.3, None, 2016-02-05 16:45:00, 193.0, 91.0
5.6, 3.0, 0.26, 17.5, 0.001, 2016-02-05 17:00:00, 198.0, 91.0
5.6, None, 0.51, 22.9, None, 2016-02-05 17:15:00, 195.0, 92.0
5.8, None, 0.76, 19.2, None, 2016-02-05 17:30:00, 193.0, 93.0
6.6, None, 0.25, 34.9, None, 2016-02-05 17:45:00, 227.0, 90.0
6.6, 1.0, 0.0, 31.7, 0.0, 2016-02-05 18:00:00, 228.0, 88.0
6.4, None, 0.0, 30.6, None, 2016-02-05 18:15:00, 218.0, 89.0
6.5, None, 0.0, 36.3, None, 2016-02-05 18:30:00, 224.0, 84.0
6.1, None, 0.0, 37.4, None, 2016-02-05 18:45:00, 227.0, 84.0
5.7, 1.0, 0.26, 31.5, 0.0, 2016-02-05 19:00:00, 225.0, 89.0
5.5, None, 0.5, 25.0, None, 2016-02-05 19:15:00, 197.0, 90.0
5.2, None, 0.77, 29.9, None, 2016-02-05 19:30:00, 211.0, 84.0
4.1, None, 0.0, 22.3, None, 2016-02-05 19:45:00, 243.0, 89.0
3.2, 2.0, 0.0, 28.8, 0.0, 2016-02-05 20:00:00, 249.0, 89.0
2.8, None, 0.25, 24.6, None, 2016-02-05 20:15:00, 249.0, 89.0
2.7, None, 0.25, 24.1, None, 2016-02-05 20:30:00, 252.0, 88.0
2.8, None, 0.0, 22.2, None, 2016-02-05 20:45:00, 252.0, 89.0
2.7, 1.0, 0.51, 17.4, 0.0, 2016-02-05 21:00:00, 261.0, 91.0
2.5, None, 0.26, 15.0, None, 2016-02-05 21:15:00, 288.0, 91.0
2.2, None, 1.01, 8.7, None, 2016-02-05 21:30:00, 288.0, 92.0
2.0, None, 0.51, 10.7, None, 2016-02-05 21:45:00, 279.0, 93.0
2.3, 2.0, 0.0, 10.9, 0.003, 2016-02-05 22:00:00, 260.0, 92.0
3.0, None, 0.25, 13.6, None, 2016-02-05 22:15:00, 261.0, 90.0
3.1, None, 0.0, 14.2, None, 2016-02-05 22:30:00, 239.0, 87.0
3.1, None, 0.0, 17.9, None, 2016-02-05 22:45:00, 240.0, 82.0
3.0, -1.0, 0.0, 18.5, 0.0, 2016-02-05 23:00:00, 247.0, 82.0
2.7, None, 0.0, 15.7, None, 2016-02-05 23:15:00, 263.0, 89.0
2.4, None, 0.26, 11.9, None, 2016-02-05 23:30:00, 241.0, 91.0
1.9, None, 0.0, 8.4, None, 2016-02-05 23:45:00, 217.0, 93.0
1.9, 1.0, 0.0, 9.8, 0.002, 2016-02-06 00:00:00, 229.0, 92.0
2.2, None, 0.0, 13.0, None, 2016-02-06 00:15:00, 229.0, 87.0
2.2, None, 0.0, 12.9, None, 2016-02-06 00:30:00, 229.0, 88.0
2.0, None, 0.0, 9.2, None, 2016-02-06 00:45:00, 238.0, 89.0
1.7, 1.0, 0.0, 7.5, 0.0, 2016-02-06 01:00:00, 222.0, 90.0
2.2, None, 0.0, 13.6, None, 2016-02-06 01:15:00, 234.0, 79.0
2.2, None, 0.0, 12.7, None, 2016-02-06 01:30:00, 219.0, 84.0
1.7, None, 0.0, 10.5, None, 2016-02-06 01:45:00, 215.0, 88.0
1.3, -1.0, 0.0, 7.0, 0.0, 2016-02-06 02:00:00, 237.0, 90.0
0.9, None, 0.0, 6.3, None, 2016-02-06 02:15:00, 189.0, 92.0
0.6, None, 0.0, 7.2, None, 2016-02-06 02:30:00, 193.0, 94.0
1.1, None, 0.0, 8.6, None, 2016-02-06 02:45:00, 231.0, 91.0
1.3, 1.0, 0.0, 5.5, 0.0, 2016-02-06 03:00:00, 196.0, 92.0
0.9, None, 0.0, 3.6, None, 2016-02-06 03:15:00, 171.0, 93.0
0.5, None, 0.0, 1.8, None, 2016-02-06 03:30:00, 216.0, 94.0
0.4, None, 0.0, 3.0, None, 2016-02-06 03:45:00, 123.0, 94.0
0.8, -1.0, 0.0, 6.5, 0.004, 2016-02-06 04:00:00, 219.0, 94.0
1.3, None, 0.0, 9.5, None, 2016-02-06 04:15:00, 225.0, 92.0
1.0, None, 0.0, 4.6, None, 2016-02-06 04:30:00, 208.0, 93.0
0.8, None, 0.0, 1.5, None, 2016-02-06 04:45:00, 31.0, 94.0
0.9, 2.0, 0.0, 1.9, 0.002, 2016-02-06 05:00:00, 54.0, 94.0
0.8, None, 0.0, 1.7, None, 2016-02-06 05:15:00, 86.0, 94.0
0.7, None, 0.25, 4.0, None, 2016-02-06 05:30:00, 58.0, 94.0
0.8, None, 0.0, 3.2, None, 2016-02-06 05:45:00, 65.0, 95.0
0.6, 2.0, 0.0, 2.7, 0.0, 2016-02-06 06:00:00, 282.0, 94.0
0.4, None, 1.78, 3.2, None, 2016-02-06 06:15:00, 68.0, 95.0
0.4, None, 0.25, 0.5, None, 2016-02-06 06:30:00, 72.0, 95.0
0.4, None, 0.0, 2.5, None, 2016-02-06 06:45:00, 39.0, 95.0
0.3, 1.0, 0.26, 1.8, 0.0, 2016-02-06 07:00:00, 67.0, 95.0
0.2, None, 0.0, 0.9, None, 2016-02-06 07:15:00, 115.0, 95.0
0.3, None, 0.25, 2.0, None, 2016-02-06 07:30:00, 8.0, 95.0
0.4, None, 0.0, 0.7, None, 2016-02-06 07:45:00, 169.0, 95.0
0.5, 1.0, 0.0, 0.6, 0.0, 2016-02-06 08:00:00, 132.0, 95.0
0.5, None, 0.0, 3.0, None, 2016-02-06 08:15:00, 35.0, 95.0
0.8, None, 0.0, 8.1, None, 2016-02-06 08:30:00, 29.0, 95.0
1.3, None, 0.26, 7.7, None, 2016-02-06 08:45:00, 4.0, 92.0
1.5, 0.0, 0.0, 8.1, 0.0, 2016-02-06 09:00:00, 354.0, 90.0
1.7, None, 0.5, 8.0, None, 2016-02-06 09:15:00, 4.0, 89.0
1.8, None, 0.51, 6.1, None, 2016-02-06 09:30:00, 11.0, 89.0
1.5, None, 0.26, 4.6, None, 2016-02-06 09:45:00, 64.0, 92.0
1.7, 0.0, 0.5, 6.5, 0.0, 2016-02-06 10:00:00, 33.0, 91.0
1.7, None, 0.26, 3.9, None, 2016-02-06 10:15:00, 54.0, 93.0
1.9, None, 0.25, 2.9, None, 2016-02-06 10:30:00, 35.0, 91.0
2.1, None, 0.26, 3.3, None, 2016-02-06 10:45:00, 70.0, 92.0
2.3, 0.0, 0.25, 3.2, 0.0, 2016-02-06 11:00:00, 73.0, 92.0
2.6, None, 0.0, 0.9, None, 2016-02-06 11:15:00, 76.0, 92.0
2.9, None, 0.25, 2.9, None, 2016-02-06 11:30:00, 60.0, 92.0
2.9, None, 0.0, 4.8, None, 2016-02-06 11:45:00, 40.0, 90.0
3.0, 1.0, 0.0, 4.4, 0.0, 2016-02-06 12:00:00, 99.0, 91.0
3.1, None, 0.0, 3.3, None, 2016-02-06 12:15:00, 14.0, 87.0
3.5, None, 0.0, 4.3, None, 2016-02-06 12:30:00, 251.0, 89.0
3.5, None, 0.0, 4.3, None, 2016-02-06 12:45:00, 247.0, 85.0
3.6, -1.0, 0.0, 3.9, 0.0, 2016-02-06 13:00:00, 254.0, 84.0
3.6, None, 0.0, 3.7, None, 2016-02-06 13:15:00, 280.0, 86.0
3.8, None, 0.0, 2.7, None, 2016-02-06 13:30:00, 298.0, 84.0
4.4, None, 0.0, 1.0, None, 2016-02-06 13:45:00, 318.0, 85.0
4.5, 0.0, 0.0, 5.0, 0.001, 2016-02-06 14:00:00, 239.0, 76.0
4.4, None, 0.0, 6.1, None, 2016-02-06 14:15:00, 244.0, 78.0
5.2, None, 0.0, 5.5, None, 2016-02-06 14:30:00, 243.0, 76.0
5.1, None, 0.0, 4.6, None, 2016-02-06 14:45:00, 261.0, 73.0
5.2, 0.0, 0.0, 3.9, 0.0, 2016-02-06 15:00:00, 226.0, 75.0
5.6, None, 0.0, 2.2, None, 2016-02-06 15:15:00, 124.0, 73.0
5.2, None, 0.0, 3.5, None, 2016-02-06 15:30:00, 250.0, 76.0
5.3, None, 0.0, 2.7, None, 2016-02-06 15:45:00, 181.0, 75.0
6.0, 1.0, 0.0, 1.6, 0.0, 2016-02-06 16:00:00, 55.0, 71.0
5.3, None, 0.0, 1.1, None, 2016-02-06 16:15:00, 175.0, 79.0
4.3, None, 0.0, 4.1, None, 2016-02-06 16:30:00, 101.0, 87.0
4.0, None, 0.0, 1.9, None, 2016-02-06 16:45:00, 87.0, 88.0
4.1, -1.0, 0.0, 2.7, 0.0, 2016-02-06 17:00:00, 84.0, 88.0
3.3, None, 0.0, 5.1, None, 2016-02-06 17:15:00, 99.0, 90.0
2.5, None, 0.0, 2.4, None, 2016-02-06 17:30:00, 74.0, 92.0
