station_observations
wind_speed, temperature, avg_wnd_dir_10m_pst10mts, wind_direction, rel_hum, relative_humidity, rnfl_amt_pst24hrs, rnfl_amt_pst1hr, avg_wnd_spd_10m_pst10mts, precipitation, time
13.8, -12.4, None, 261.0, None, 98.0, None, None, None, 0.0, 2018-04-03 02:00:00
13.4, -12.2, None, 239.0, None, 98.0, None, None, None, 0.0, 2018-04-03 03:00:00
15.4, -11.2, None, 258.0, None, 98.0, None, None, None, 0.0, 2018-04-03 05:00:00
15.4, -11.1, None, 266.0, None, 98.0, None, None, None, 0.0, 2018-04-03 06:00:00
15.9, -10.2, None, 263.0, None, 99.0, None, None, None, 0.0, 2018-04-03 07:00:00
14.8, -10.3, None, 246.0, None, 99.0, None, None, None, 0.0, 2018-04-03 08:00:00
13.4, -9.5, None, 247.0, None, 99.0, None, None, None, 0.0, 2018-04-03 09:00:00
19.5, -9.3, None, 241.0, None, 99.0, None, None, None, 0.0, 2018-04-03 10:00:00
12.2, -7.9, None, 246.0, None, 100.0, None, None, None, 0.0, 2018-04-03 11:00:00
13.5, -8.4, None, 234.0, None, 100.0, None, None, None, 0.0, 2018-04-03 12:00:00
14.3, -8.2, None, 238.0, None, 100.0, None, None, None, 0.0, 2018-04-03 13:00:00
10.9, -7.2, None, 234.0, None, 100.0, None, None, None, 0.0, 2018-04-03 14:00:00
14.8, -8.2, None, 236.0, None, 100.0, None, None, None, 0.0, 2018-04-03 15:00:00
10.5, -8.1, None, 246.0, None, 100.0, None, None, None, 0.0, 2018-04-03 16:00:00
14.8, -8.3, None, 232.0, None, 100.0, None, None, None, 0.0, 2018-04-03 17:00:00
19.1, -8.8, None, 224.0, None, 100.0, None, None, None, 0.0, 2018-04-03 18:00:00
17.5, -8.9, None, 237.0, None, 100.0, None, None, None, 0.0, 2018-04-03 19:00:00
30.4, -9.2, None, 241.0, None, 100.0, None, None, None, 0.0, 2018-04-03 20:00:00
25.0, -9.4, None, 247.0, None, 99.0, None, None, None, 0.0, 2018-04-03 21:00:00
23.4, -9.6, None, 256.0, None, 99.0, None, None, None, 0.0, 2018-04-03 22:00:00
21.0, -9.9, None, 258.0, None, 99.0, None, None, None, 0.0, 2018-04-03 23:00:00
18.1, -10.1, None, 258.0, None, 99.0, None, None, None, 0.0, 2018-04-04 00:00:00
14.0, -10.3, None, 248.0, None, 99.0, None, None, None, 0.0, 2018-04-04 01:00:00
15.1, -10.2, None, 254.0, None, 99.0, None, None, None, 0.0, 2018-04-04 02:00:00
15.4, -10.3, None, 253.0, None, 99.0, None, None, None, 0.0, 2018-04-04 03:00:00
15.5, -10.4, None, 248.0, None, 99.0, None, None, None, 0.0, 2018-04-04 04:00:00
16.7, -10.5, None, 251.0, None, 99.0, None, None, None, 0.0, 2018-04-04 05:00:00
15.1, -9.6, None, 251.0, None, 99.0, None, None, None, 0.0, 2018-04-04 06:00:00
12.0, -8.5, None, 257.0, None, 100.0, None, None, None, 0.0, 2018-04-04 07:00:00
11.9, -7.3, None, 246.0, None, 100.0, None, None, None, 0.0, 2018-04-04 08:00:00
13.5, -6.8, None, 255.0, None, 100.0, None, None, None, 0.0, 2018-04-04 09:00:00
10.0, -7.2, None, 255.0, None, 100.0, None, None, None, 0.0, 2018-04-04 10:00:00
10.5, -6.8, None, 250.0, None, 100.0, None, None, None, 0.0, 2018-04-04 11:00:00
10.0, -6.1, None, 237.0, None, 100.0, None, None, None, 0.0, 2018-04-04 12:00:00
17.8, -6.3, None, 233.0, None, 100.0, None, None, None, 0.0, 2018-04-04 13:00:00
12.5, -5.3, None, 249.0, None, 100.0, None, None, None, 0.0, 2018-04-04 14:00:00
16.8, -5.0, None, 244.0, None, 100.0, None, None, None, 0.0, 2018-04-04 15:00:00
21.8, -6.7, None, 247.0, None, 100.0, None, None, None, 0.0, 2018-04-04 16:00:00
24.2, -7.2, None, 258.0, None, 100.0, None, None, None, 0.0, 2018-04-04 17:00:00
23.8, -7.3, None, 259.0, None, 100.0, None, None, None, 0.0, 2018-04-04 18:00:00
14.4, -7.1, None, 251.0, None, 100.0, None, None, None, 0.0, 2018-04-04 19:00:00
16.7, -7.0, None, 259.0, None, 100.0, None, None, None, 0.0, 2018-04-04 20:00:00
13.7, -6.9, None, 253.0, None, 100.0, None, None, None, 0.0, 2018-04-04 21:00:00
20.6, -6.9, None, 255.0, None, 100.0, None, None, None, 0.0, 2018-04-04 22:00:00
16.6, -6.7, None, 261.0, None, 100.0, None, None, None, 0.0, 2018-04-04 23:00:00
15.5, -6.5, None, 267.0, None, 100.0, None, None, None, 0.0, 2018-04-05 00:00:00
14.2, -6.4, None, 276.0, None, 100.0, None, None, None, 0.0, 2018-04-05 01:00:00
11.8, -6.3, None, 270.0, None, 100.0, None, None, None, 0.0, 2018-04-05 02:00:00
9.6, -6.3, None, 260.0, None, 100.0, None, None, None, 0.0, 2018-04-05 03:00:00
5.8, -6.3, None, 265.0, None, 100.0, None, None, None, 0.0, 2018-04-05 04:00:00
6.3, -6.3, None, 280.0, None, 100.0, None, None, None, 0.0, 2018-04-05 05:00:00
3.6, -6.2, None, 271.0, None, 100.0, None, None, None, 0.0, 2018-04-05 06:00:00
2.1, -6.2, None, 322.0, None, 100.0, None, None, None, 0.0, 2018-04-05 07:00:00
1.7, -5.0, None, 22.0, None, 100.0, None, None, None, 0.0, 2018-04-05 08:00:00
1.7, -4.6, None, 140.0, None, 100.0, None, None, None, 0.0, 2018-04-05 09:00:00
2.4, -4.5, None, 44.0, None, 100.0, None, None, None, 0.0, 2018-04-05 10:00:00
5.2, -3.1, None, 189.0, None, 100.0, None, None, None, 0.0, 2018-04-05 11:00:00
7.1, -4.2, None, 150.0, None, 100.0, None, None, None, 0.0, 2018-04-05 12:00:00
7.1, -4.1, None, 167.0, None, 100.0, None, None, None, 0.0, 2018-04-05 13:00:00
8.4, -4.3, None, 179.0, None, 100.0, None, None, None, 0.0, 2018-04-05 14:00:00
13.4, -5.0, None, 176.0, None, 100.0, None, None, None, 0.0, 2018-04-05 15:00:00
15.6, -5.7, None, 175.0, None, 100.0, None, None, None, 0.0, 2018-04-05 16:00:00
13.4, -5.7, None, 169.0, None, 100.0, None, None, None, 0.0, 2018-04-05 17:00:00
10.7, -6.4, None, 127.0, None, 100.0, None, None, None, 0.0, 2018-04-05 18:00:00
11.5, -7.7, None, 114.0, None, 100.0, None, None, None, 0.0, 2018-04-05 19:00:00
10.1, -7.7, None, 134.0, None, 100.0, None, None, None, 0.0, 2018-04-05 20:00:00
15.3, -9.3, None, 119.0, None, 100.0, None, None, None, 0.0, 2018-04-05 21:00:00
28.1, -12.3, None, 118.0, None, 98.0, None, None, None, 0.0, 2018-04-05 22:00:00
28.2, -14.7, None, 107.0, None, 97.0, None, None, None, 0.0, 2018-04-05 23:00:00
30.7, -14.4, None, 103.0, None, 97.0, None, None, None, 0.0, 2018-04-06 00:00:00
28.1, -16.1, None, 104.0, None, 96.0, None, None, None, 0.0, 2018-04-06 01:00:00
31.2, -16.2, None, 102.0, None, 96.0, None, None, None, 0.0, 2018-04-06 02:00:00
32.1, -16.2, None, 105.0, None, 96.0, None, None, None, 0.0, 2018-04-06 03:00:00
29.3, -16.2, None, 102.0, None, 96.0, None, None, None, 0.0, 2018-04-06 04:00:00
24.7, -15.7, None, 117.0, None, 96.0, None, None, None, 0.0, 2018-04-06 05:00:00
15.2, -14.5, None, 147.0, None, 97.0, None, None, None, 0.0, 2018-04-06 06:00:00
17.5, -14.3, None, 176.0, None, 97.0, None, None, None, 0.0, 2018-04-06 07:00:00
16.5, -13.6, None, 171.0, None, 97.0, None, None, None, 0.0, 2018-04-06 08:00:00
17.4, -13.0, None, 182.0, None, 97.0, None, None, None, 0.0, 2018-04-06 09:00:00
10.9, -12.1, None, 183.0, None, 97.0, None, None, None, 0.0, 2018-04-06 10:00:00
7.8, -9.8, None, 199.0, None, 99.0, None, None, None, 0.0, 2018-04-06 11:00:00
6.5, -8.1, None, 250.0, None, 99.0, None, None, None, 0.0, 2018-04-06 12:00:00
10.5, -8.2, None, 230.0, None, 99.0, None, None, None, 0.0, 2018-04-06 13:00:00
8.8, -7.7, None, 242.0, None, 100.0, None, None, None, 0.0, 2018-04-06 14:00:00
11.6, -7.4, None, 240.0, None, 100.0, None, None, None, 0.0, 2018-04-06 15:00:00
8.3, -6.7, None, 251.0, None, 100.0, None, None, None, 0.0, 2018-04-06 16:00:00
9.5, -6.4, None, 271.0, None, 100.0, None, None, None, 0.0, 2018-04-06 17:00:00
6.6, -6.6, None, 38.0, None, 100.0, None, None, None, 0.0, 2018-04-06 18:00:00
6.8, -7.5, None, 101.0, None, 100.0, None, None, None, 0.0, 2018-04-06 19:00:00
8.9, -6.7, None, 122.0, None, 100.0, None, None, None, 0.0, 2018-04-06 20:00:00
12.3, -7.6, None, 98.0, None, 100.0, None, None, None, 0.0, 2018-04-06 21:00:00
6.6, -6.2, None, 153.0, None, 100.0, None, None, None, 0.0, 2018-04-06 22:00:00
7.6, -5.9, None, 177.0, None, 100.0, None, None, None, 0.0, 2018-04-06 23:00:00
7.3, -4.5, None, 181.0, None, 100.0, None, None, None, 0.0, 2018-04-07 00:00:00
11.6, -5.3, None, 189.0, None, 100.0, None, None, None, 0.0, 2018-04-07 01:00:00
10.6, -5.5, None, 178.0, None, 100.0, None, None, None, 0.0, 2018-04-07 02:00:00
11.8, -5.4, None, 196.0, None, 100.0, None, None, None, 0.0, 2018-04-07 03:00:00
9.0, -5.0, None, 192.0, None, 100.0, None, None, None, 0.0, 2018-04-07 04:00:00
6.5, -3.2, None, 179.0, None, 100.0, None, None, None, 0.0, 2018-04-07 05:00:00
12.0, -8.0, None, 171.0, None, 100.0, None, None, None, 0.0, 2018-04-07 06:00:00
11.3, -6.2, None, 189.0, None, 100.0, None, None, None, 0.0, 2018-04-07 07:00:00
9.1, -4.0, None, 175.0, None, 100.0, None, None, None, 0.0, 2018-04-07 08:00:00
10.6, -5.2, None, 175.0, None, 100.0, None, None, None, 0.0, 2018-04-07 09:00:00
18.7, -3.9, None, 134.0, None, 100.0, None, None, None, 0.0, 2018-04-07 10:00:00
33.3, -3.9, None, 131.0, None, 100.0, None, None, None, 0.0, 2018-04-07 11:00:00
36.3, -4.6, None, 108.0, None, 100.0, None, None, None, 0.0, 2018-04-07 12:00:00
26.6, -2.8, None, 122.0, None, 100.0, None, None, None, 0.0, 2018-04-07 13:00:00
30.9, -3.5, None, 121.0, None, 100.0, None, None, None, 0.0, 2018-04-07 14:00:00
22.4, -4.4, None, 174.0, None, 100.0, None, None, None, 0.0, 2018-04-07 15:00:00
25.1, -5.0, None, 222.0, None, 100.0, None, None, None, 0.0, 2018-04-07 16:00:00
29.4, -5.6, None, 239.0, None, 100.0, None, None, None, 0.0, 2018-04-07 17:00:00
34.2, -5.6, None, 258.0, None, 100.0, None, None, None, 0.0, 2018-04-07 18:00:00
25.9, -5.2, None, 261.0, None, 100.0, None, None, None, 0.0, 2018-04-07 19:00:00
24.8, -5.0, None, 260.0, None, 100.0, None, None, None, 0.0, 2018-04-07 20:00:00
20.6, -4.7, None, 254.0, None, 100.0, None, None, None, 0.0, 2018-04-07 21:00:00
19.0, -4.6, None, 260.0, None, 100.0, None, None, None, 0.0, 2018-04-07 22:00:00
13.9, -4.2, None, 252.0, None, 100.0, None, None, None, 0.0, 2018-04-07 23:00:00
12.1, -4.0, None, 261.0, None, 100.0, None, None, None, 0.0, 2018-04-08 00:00:00
9.1, -4.1, None, 249.0, None, 100.0, None, None, None, 0.0, 2018-04-08 01:00:00
9.2, -3.9, None, 255.0, None, 100.0, None, None, None, 0.0, 2018-04-08 02:00:00
9.0, -4.0, None, 250.0, None, 100.0, None, None, None, 0.0, 2018-04-08 03:00:00
10.0, -4.1, None, 254.0, None, 100.0, None, None, None, 0.0, 2018-04-08 04:00:00
7.6, -4.3, None, 251.0, None, 100.0, None, None, None, 0.0, 2018-04-08 05:00:00
7.4, -4.3, None, 257.0, None, 100.0, None, None, None, 0.0, 2018-04-08 06:00:00
5.4, -3.7, None, 255.0, None, 100.0, None, None, None, 0.0, 2018-04-08 07:00:00
4.5, -3.2, None, 255.0, None, 100.0, None, None, None, 0.0, 2018-04-08 08:00:00
4.6, -2.8, None, 260.0, None, 100.0, None, None, None, 0.0, 2018-04-08 09:00:00
2.9, -2.0, None, 263.0, None, 100.0, None, None, None, 0.0, 2018-04-08 10:00:00
3.5, -2.3, None, 269.0, None, 100.0, None, None, None, 0.0, 2018-04-08 11:00:00
2.2, -1.1, None, 253.0, None, 100.0, None, None, None, 0.0, 2018-04-08 12:00:00
2.2, -1.1, None, 217.0, None, 100.0, None, None, None, 0.0, 2018-04-08 13:00:00
5.4, -2.1, None, 257.0, None, 100.0, None, None, None, 0.0, 2018-04-08 14:00:00
4.8, -1.1, None, 247.0, None, 100.0, None, None, None, 0.0, 2018-04-08 15:00:00
6.7, -0.8, None, 259.0, None, 100.0, None, None, None, 0.0, 2018-04-08 16:00:00
6.7, -1.6, None, 259.0, None, 100.0, None, None, None, 0.0, 2018-04-08 17:00:00
6.9, -1.8, None, 264.0, None, 100.0, None, None, None, 0.0, 2018-04-08 18:00:00
6.1, -3.1, None, 261.0, None, 100.0, None, None, None, 0.0, 2018-04-08 19:00:00
5.7, -3.0, None, 256.0, None, 100.0, None, None, None, 0.0, 2018-04-08 20:00:00
5.1, -2.9, None, 254.0, None, 100.0, None, None, None, 0.0, 2018-04-08 21:00:00
4.6, -3.2, None, 253.0, None, 100.0, None, None, None, 0.0, 2018-04-08 22:00:00
5.5, -3.6, None, 260.0, None, 100.0, None, None, None, 0.0, 2018-04-08 23:00:00
3.9, -3.5, None, 249.0, None, 100.0, None, None, None, 0.0, 2018-04-09 00:00:00
4.5, -3.5, None, 257.0, None, 100.0, None, None, None, 0.0, 2018-04-09 01:00:00
4.0, -4.0, None, 261.0, None, 100.0, None, None, None, 0.0, 2018-04-09 02:00:00
5.3, -3.6, None, 265.0, None, 100.0, None, None, None, 0.0, 2018-04-09 03:00:00
4.1, -3.4, None, 253.0, None, 100.0, None, None, None, 0.0, 2018-04-09 04:00:00
3.6, -3.4, None, 259.0, None, 100.0, None, None, None, 0.0, 2018-04-09 05:00:00
2.1, -3.1, None, 254.0, None, 100.0, None, None, None, 0.0, 2018-04-09 06:00:00
2.2, -2.3, None, 260.0, None, 100.0, None, None, None, 0.0, 2018-04-09 07:00:00
2.0, -1.0, None, 252.0, None, 100.0, None, None, None, 0.0, 2018-04-09 08:00:00
3.6, -1.5, None, 261.0, None, 100.0, None, None, None, 0.0, 2018-04-09 09:00:00
2.8, -1.1, None, 258.0, None, 100.0, None, None, None, 0.0, 2018-04-09 10:00:00
4.5, -1.3, None, 255.0, None, 100.0, None, None, None, 0.0, 2018-04-09 11:00:00
3.9, -1.0, None, 239.0, None, 100.0, None, None, None, 0.0, 2018-04-09 12:00:00
5.3, -1.1, None, 247.0, None, 100.0, None, None, None, 0.0, 2018-04-09 13:00:00
5.4, -0.3, None, 243.0, None, 100.0, None, None, None, 0.0, 2018-04-09 14:00:00
5.3, -0.2, None, 248.0, None, 100.0, None, None, None, 0.0, 2018-04-09 15:00:00
6.5, -0.7, None, 254.0, None, 100.0, None, None, None, 0.0, 2018-04-09 16:00:00
8.5, -2.1, None, 258.0, None, 100.0, None, None, None, 0.0, 2018-04-09 17:00:00
9.9, -2.7, None, 252.0, None, 100.0, None, None, None, 0.0, 2018-04-09 18:00:00
9.5, -3.0, None, 256.0, None, 100.0, None, None, None, 0.0, 2018-04-09 19:00:00
8.0, -3.1, None, 250.0, None, 100.0, None, None, None, 0.0, 2018-04-09 20:00:00
6.5, -3.2, None, 248.0, None, 100.0, None, None, None, 0.0, 2018-04-09 21:00:00
5.2, -3.3, None, 264.0, None, 100.0, None, None, None, 0.0, 2018-04-09 22:00:00
4.1, -3.7, None, 249.0, None, 100.0, None, None, None, 0.0, 2018-04-09 23:00:00
3.7, -3.3, None, 276.0, None, 100.0, None, None, None, 0.0, 2018-04-10 00:00:00
2.9, -4.1, None, 208.0, None, 100.0, None, None, None, 0.0, 2018-04-10 01:00:00
6.0, -3.8, None, 200.0, None, 100.0, None, None, None, 0.0, 2018-04-10 02:00:00
7.2, -3.9, None, 206.0, None, 100.0, None, None, None, 0.0, 2018-04-10 03:00:00
4.8, -4.1, None, 201.0, None, 100.0, None, None, None, 0.0, 2018-04-10 04:00:00
6.8, -3.9, None, 183.0, None, 100.0, None, None, None, 0.0, 2018-04-10 05:00:00
6.8, -3.7, None, 182.0, None, 100.0, None, None, None, 0.0, 2018-04-10 06:00:00
7.3, -3.2, None, 183.0, None, 100.0, None, None, None, 0.0, 2018-04-10 07:00:00
6.7, -1.7, None, 191.0, None, 100.0, None, None, None, 0.0, 2018-04-10 08:00:00
6.8, -1.9, None, 182.0, None, 100.0, None, None, None, 0.0, 2018-04-10 09:00:00
7.6, -1.2, None, 199.0, None, 100.0, None, None, None, 0.0, 2018-04-10 10:00:00
21.5, -0.5, None, 200.0, None, 100.0, None, None, None, 0.0, 2018-04-10 11:00:00
20.9, -0.2, None, 213.0, None, 100.0, None, None, None, 0.0, 2018-04-10 12:00:00
21.5, 0.2, None, 215.0, None, 100.0, None, None, None, 0.0, 2018-04-10 13:00:00
17.0, -0.6, None, 220.0, None, 100.0, None, None, None, 0.0, 2018-04-10 14:00:00
21.5, -0.8, None, 221.0, None, 100.0, None, None, None, 0.0, 2018-04-10 15:00:00
22.2, -1.3, None, 220.0, None, 100.0, None, None, None, 0.0, 2018-04-10 16:00:00
25.2, -1.4, None, 232.0, None, 100.0, None, None, None, 0.0, 2018-04-10 17:00:00
28.2, -1.6, None, 240.0, None, 100.0, None, None, None, 0.0, 2018-04-10 18:00:00
34.7, -1.7, None, 247.0, None, 100.0, None, None, None, 0.0, 2018-04-10 19:00:00
38.2, -2.0, None, 253.0, None, 100.0, None, None, None, 0.0, 2018-04-10 20:00:00
34.2, -2.5, None, 260.0, None, 100.0, None, None, None, 0.0, 2018-04-10 21:00:00
31.0, -2.9, None, 261.0, None, 100.0, None, None, None, 0.0, 2018-04-10 22:00:00
27.8, -2.8, None, 249.0, None, 100.0, None, None, None, 0.0, 2018-04-10 23:00:00
21.0, -2.4, None, 255.0, None, 100.0, None, None, None, 0.0, 2018-04-11 00:00:00
16.9, -3.0, None, 251.0, None, 100.0, None, None, None, 0.0, 2018-04-11 01:00:00
19.0, -3.9, None, 268.0, None, 100.0, None, None, None, 0.0, 2018-04-11 02:00:00
19.1, -4.1, None, 257.0, None, 100.0, None, None, None, 0.0, 2018-04-11 03:00:00
17.1, -4.2, None, 254.0, None, 100.0, None, None, None, 0.0, 2018-04-11 04:00:00
15.7, -4.4, None, 249.0, None, 100.0, None, None, None, 0.0, 2018-04-11 05:00:00
16.5, -4.2, None, 256.0, None, 100.0, None, None, None, 0.0, 2018-04-11 06:00:00
8.0, -4.0, None, 253.0, None, 100.0, None, None, None, 0.0, 2018-04-11 07:00:00
8.7, -4.0, None, 266.0, None, 100.0, None, None, None, 0.0, 2018-04-11 08:00:00
6.0, -3.0, None, 257.0, None, 100.0, None, None, None, 0.0, 2018-04-11 09:00:00
9.1, -2.3, None, 256.0, None, 100.0, None, None, None, 0.0, 2018-04-11 10:00:00
7.0, -3.5, None, 260.0, None, 100.0, None, None, None, 0.0, 2018-04-11 11:00:00
10.2, -1.8, None, 247.0, None, 100.0, None, None, None, 0.0, 2018-04-11 12:00:00
5.0, -2.7, None, 237.0, None, 100.0, None, None, None, 0.0, 2018-04-11 13:00:00
7.4, -1.1, None, 238.0, None, 99.0, None, None, None, 0.0, 2018-04-11 14:00:00
10.8, -1.3, None, 248.0, None, 98.0, None, None, None, 0.0, 2018-04-11 15:00:00
16.8, -2.5, None, 228.0, None, 98.0, None, None, None, 0.0, 2018-04-11 16:00:00
14.3, -2.4, None, 242.0, None, 99.0, None, None, None, 0.0, 2018-04-11 17:00:00
9.1, -3.7, None, 64.0, None, 98.0, None, None, None, 0.0, 2018-04-11 18:00:00
6.6, -4.2, None, 130.0, None, 98.0, None, None, None, 0.0, 2018-04-11 19:00:00
9.9, -4.3, None, 127.0, None, 96.0, None, None, None, 0.0, 2018-04-11 20:00:00
10.9, -4.6, None, 169.0, None, 97.0, None, None, None, 0.0, 2018-04-11 21:00:00
17.8, -4.4, None, 123.0, None, 96.0, None, None, None, 0.0, 2018-04-11 22:00:00
22.7, -4.3, None, 113.0, None, 97.0, None, None, None, 0.0, 2018-04-11 23:00:00
26.1, -4.1, None, 112.0, None, 92.0, None, None, None, 0.0, 2018-04-12 00:00:00
22.7, -4.0, None, 108.0, None, 92.0, None, None, None, 0.0, 2018-04-12 01:00:00
24.6, -4.5, None, 92.0, None, 97.0, None, None, None, 0.0, 2018-04-12 02:00:00
20.0, -4.4, None, 87.0, None, 100.0, None, None, None, 0.0, 2018-04-12 03:00:00
24.2, -4.5, None, 83.0, None, 100.0, None, None, None, 0.0, 2018-04-12 04:00:00
30.6, -4.2, None, 85.0, None, 96.0, None, None, None, 0.0, 2018-04-12 05:00:00
23.8, -4.7, None, 84.0, None, 100.0, None, None, None, 0.0, 2018-04-12 06:00:00
24.8, -5.0, None, 90.0, None, 100.0, None, None, None, 0.0, 2018-04-12 07:00:00
18.7, -4.7, None, 96.0, None, 100.0, None, None, None, 0.0, 2018-04-12 08:00:00
27.0, -4.8, None, 117.0, None, 100.0, None, None, None, 0.0, 2018-04-12 09:00:00
18.7, -4.5, None, 133.0, None, 100.0, None, None, None, 0.0, 2018-04-12 10:00:00
14.3, -2.8, None, 190.0, None, 100.0, None, None, None, 0.0, 2018-04-12 11:00:00
14.0, -3.0, None, 229.0, None, 100.0, None, None, None, 0.0, 2018-04-12 12:00:00
17.7, -3.6, None, 229.0, None, 100.0, None, None, None, 0.0, 2018-04-12 13:00:00
21.0, -4.0, None, 232.0, None, 100.0, None, None, None, 0.0, 2018-04-12 14:00:00
20.1, -3.8, None, 245.0, None, 100.0, None, None, None, 0.0, 2018-04-12 15:00:00
24.0, -4.2, None, 238.0, None, 100.0, None, None, None, 0.0, 2018-04-12 16:00:00
18.3, -4.3, None, 253.0, None, 100.0, None, None, None, 0.0, 2018-04-12 17:00:00
17.3, -4.6, None, 265.0, None, 100.0, None, None, None, 0.0, 2018-04-12 18:00:00
14.2, -5.0, None, 269.0, None, 100.0, None, None, None, 0.0, 2018-04-12 19:00:00
13.3, -5.5, None, 269.0, None, 100.0, None, None, None, 0.0, 2018-04-12 20:00:00
9.5, -5.7, None, 265.0, None, 100.0, None, None, None, 0.0, 2018-04-12 21:00:00
7.8, -6.0, None, 263.0, None, 100.0, None, None, None, 0.0, 2018-04-12 22:00:00
7.7, -6.3, None, 266.0, None, 100.0, None, None, None, 0.0, 2018-04-12 23:00:00
7.4, -6.4, None, 273.0, None, 100.0, None, None, None, 0.0, 2018-04-13 00:00:00
6.8, -6.7, None, 263.0, None, 100.0, None, None, None, 0.0, 2018-04-13 01:00:00
8.2, -7.0, None, 266.0, None, 100.0, None, None, None, 0.0, 2018-04-13 02:00:00
9.0, -8.0, None, 264.0, None, 100.0, None, None, None, 0.0, 2018-04-13 03:00:00
11.1, -8.4, None, 268.0, None, 100.0, None, None, None, 0.0, 2018-04-13 04:00:00
16.4, -8.4, None, 264.0, None, 100.0, None, None, None, 0.0, 2018-04-13 05:00:00
16.0, -7.6, None, 261.0, None, 99.0, None, None, None, 0.0, 2018-04-13 06:00:00
13.7, -6.6, None, 263.0, None, 97.0, None, None, None, 0.0, 2018-04-13 07:00:00
9.3, -6.0, None, 245.0, None, 96.0, None, None, None, 0.0, 2018-04-13 08:00:00
9.2, -4.6, None, 245.0, None, 96.0, None, None, None, 0.0, 2018-04-13 09:00:00
9.0, -5.2, None, 234.0, None, 97.0, None, None, None, 0.0, 2018-04-13 10:00:00
15.3, -5.7, None, 243.0, None, 99.0, None, None, None, 0.0, 2018-04-13 11:00:00
10.4, -6.0, None, 223.0, None, 100.0, None, None, None, 0.0, 2018-04-13 12:00:00
11.1, -5.6, None, 241.0, None, 100.0, None, None, None, 0.0, 2018-04-13 13:00:00
10.6, -5.1, None, 234.0, None, 100.0, None, None, None, 0.0, 2018-04-13 14:00:00
9.6, -5.6, None, 225.0, None, 100.0, None, None, None, 0.0, 2018-04-13 15:00:00
9.0, -5.7, None, 215.0, None, 100.0, None, None, None, 0.0, 2018-04-13 16:00:00
5.2, -5.5, None, 225.0, None, 100.0, None, None, None, 0.0, 2018-04-13 17:00:00
6.4, -5.5, None, 219.0, None, 100.0, None, None, None, 0.0, 2018-04-13 18:00:00
5.5, -5.4, None, 220.0, None, 100.0, None, None, None, 0.0, 2018-04-13 19:00:00
4.9, -5.0, None, 220.0, None, 100.0, None, None, None, 0.0, 2018-04-13 20:00:00
4.4, -4.9, None, 225.0, None, 100.0, None, None, None, 0.0, 2018-04-13 21:00:00
5.1, -4.6, None, 229.0, None, 100.0, None, None, None, 0.0, 2018-04-13 22:00:00
3.9, -4.3, None, 224.0, None, 100.0, None, None, None, 0.0, 2018-04-13 23:00:00
3.4, -4.2, None, 226.0, None, 100.0, None, None, None, 0.0, 2018-04-14 00:00:00
3.5, -4.0, None, 234.0, None, 100.0, None, None, None, 0.0, 2018-04-14 01:00:00
3.8, -4.1, None, 238.0, None, 100.0, None, None, None, 0.0, 2018-04-14 02:00:00
3.0, -4.0, None, 239.0, None, 100.0, None, None, None, 0.0, 2018-04-14 03:00:00
2.6, -3.8, None, 234.0, None, 100.0, None, None, None, 0.0, 2018-04-14 04:00:00
2.6, -3.9, None, 245.0, None, 100.0, None, None, None, 0.0, 2018-04-14 05:00:00
2.8, -3.7, None, 236.0, None, 100.0, None, None, None, 0.0, 2018-04-14 06:00:00
4.1, -3.6, None, 221.0, None, 100.0, None, None, None, 0.0, 2018-04-14 07:00:00
4.0, -3.3, None, 233.0, None, 100.0, None, None, None, 0.0, 2018-04-14 08:00:00
2.1, -2.8, None, 218.0, None, 100.0, None, None, None, 0.0, 2018-04-14 09:00:00
2.6, -3.0, None, 203.0, None, 100.0, None, None, None, 0.0, 2018-04-14 10:00:00
3.0, -2.5, None, 188.0, None, 100.0, None, None, None, 0.0, 2018-04-14 11:00:00
2.0, -2.0, None, 235.0, None, 100.0, None, None, None, 0.0, 2018-04-14 12:00:00
2.0, -1.0, None, 238.0, None, 100.0, None, None, None, 0.0, 2018-04-14 13:00:00
2.3, -1.1, None, 236.0, None, 100.0, None, None, None, 0.0, 2018-04-14 14:00:00
1.9, -1.3, None, 216.0, None, 100.0, None, None, None, 0.0, 2018-04-14 15:00:00
2.0, -2.2, None, 194.0, None, 100.0, None, None, None, 0.0, 2018-04-14 16:00:00
2.0, -2.9, None, 238.0, None, 100.0, None, None, None, 0.0, 2018-04-14 17:00:00
2.1, -3.1, None, 237.0, None, 100.0, None, None, None, 0.0, 2018-04-14 18:00:00
2.0, -3.0, None, 211.0, None, 100.0, None, None, None, 0.0, 2018-04-14 19:00:00
3.1, -3.0, None, 205.0, None, 100.0, None, None, None, 0.0, 2018-04-14 20:00:00
2.8, -3.0, None, 208.0, None, 100.0, None, None, None, 0.0, 2018-04-14 21:00:00
2.7, -3.0, None, 209.0, None, 100.0, None, None, None, 0.0, 2018-04-14 22:00:00
2.2, -3.1, None, 218.0, None, 100.0, None, None, None, 0.0, 2018-04-14 23:00:00
2.3, -3.5, None, 212.0, None, 100.0, None, None, None, 0.0, 2018-04-15 00:00:00
2.0, -3.5, None, 219.0, None, 100.0, None, None, None, 0.0, 2018-04-15 01:00:00
2.4, -3.5, None, 211.0, None, 100.0, None, None, None, 0.0, 2018-04-15 02:00:00
3.3, -3.5, None, 210.0, None, 100.0, None, None, None, 0.0, 2018-04-15 03:00:00
