wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,,,,,,,,,,,,2019-01-31 08:00:00,5,,, None,,, None,518.0,184.0, None, None,-6.1
,,,,,,,,,,,,2019-01-31 09:00:00,5,,, None,,, None,517.0,184.0, None, None,-6.1
,,,,,,,,,,,,2019-01-31 10:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.3
,,,,,,,,,,,,2019-01-31 11:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.8
,,,,,,,,,,,,2019-01-31 12:00:00,5,,, None,,, None,518.0,184.0, None, None,-6.4
,,,,,,,,,,,,2019-01-31 13:00:00,5,,, None,,, None,517.0,184.0, None, None,-6.8
,,,,,,,,,,,,2019-01-31 14:00:00,5,,, None,,, None,517.0,184.0, None, None,-6.6
,,,,,,,,,,,,2019-01-31 15:00:00,5,,, None,,, None,517.0,184.0, None, None,-6.4
,,,,,,,,,,,,2019-01-31 16:00:00,5,,, None,,, None,517.0,184.0, 87.0, None,-6.1
,,,,,,,,,,,,2019-01-31 17:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.7
,,,,,,,,,,,,2019-01-31 18:00:00,5,,, None,,, None,517.0,184.0, None, None,-4.6
,,,,,,,,,,,,2019-01-31 19:00:00,5,,, None,,, None,517.0,184.0, None, None,-4.2
,,,,,,,,,,,,2019-01-31 20:00:00,5,,, None,,, None,517.0,184.0, None, None,-4.0
,,,,,,,,,,,,2019-01-31 21:00:00,5,,, None,,, None,517.0,184.0, None, None,-4.4
,,,,,,,,,,,,2019-01-31 22:00:00,5,,, None,,, None,517.0,184.0, None, None,-4.1
,,,,,,,,,,,,2019-01-31 23:00:00,5,,, None,,, None,517.0,184.0, None, None,-4.4
,,,,,,,,,,,,2019-02-01 00:00:00,5,,, None,,, None,517.0,184.0, None, None,-4.1
,,,,,,,,,,,,2019-02-01 01:00:00,5,,, None,,, None,517.0,184.0, None, None,-4.9
,,,,,,,,,,,,2019-02-01 02:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.1
,,,,,,,,,,,,2019-02-01 03:00:00,5,,, None,,, None,517.0,184.0, None, None,-4.9
,,,,,,,,,,,,2019-02-01 04:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.5
,,,,,,,,,,,,2019-02-01 05:00:00,5,,, None,,, None,518.0,184.0, None, None,-5.2
,,,,,,,,,,,,2019-02-01 06:00:00,5,,, None,,, None,517.0,184.0, None, None,-4.7
,,,,,,,,,,,,2019-02-01 07:00:00,5,,, None,,, None,518.0,184.0, None, None,-5.1
,,,,,,,,,,,,2019-02-01 08:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.1
,,,,,,,,,,,,2019-02-01 09:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.2
,,,,,,,,,,,,2019-02-01 10:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.0
,,,,,,,,,,,,2019-02-01 11:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.2
,,,,,,,,,,,,2019-02-01 12:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.5
,,,,,,,,,,,,2019-02-01 13:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.5
,,,,,,,,,,,,2019-02-01 14:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.5
,,,,,,,,,,,,2019-02-01 15:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.8
,,,,,,,,,,,,2019-02-01 16:00:00,5,,, None,,, None,517.0,184.0, 77.0, None,-5.6
,,,,,,,,,,,,2019-02-01 17:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.5
,,,,,,,,,,,,2019-02-01 18:00:00,5,,, None,,, None,518.0,184.0, None, None,-5.3
,,,,,,,,,,,,2019-02-01 19:00:00,5,,, None,,, None,517.0,184.0, None, None,-4.8
,,,,,,,,,,,,2019-02-01 20:00:00,5,,, None,,, None,518.0,184.0, None, None,-4.5
,,,,,,,,,,,,2019-02-01 21:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.1
,,,,,,,,,,,,2019-02-01 22:00:00,5,,, None,,, None,518.0,184.0, None, None,-5.2
,,,,,,,,,,,,2019-02-01 23:00:00,5,,, None,,, None,518.0,184.0, None, None,-5.1
,,,,,,,,,,,,2019-02-02 00:00:00,5,,, None,,, None,518.0,184.0, None, None,-5.1
,,,,,,,,,,,,2019-02-02 01:00:00,5,,, None,,, None,517.0,184.0, None, None,-5.1
,,,,,,,,,,,,2019-02-02 02:00:00,5,,, None,,, None,518.0,184.0, None, None,-5.0
,,,,,,,,,,,,2019-02-02 03:00:00,5,,, None,,, None,518.0,184.0, None, None,-4.8
,,,,,,,,,,,,2019-02-02 04:00:00,5,,, None,,, None,518.0,184.0, None, None,-4.7
,,,,,,,,,,,,2019-02-02 05:00:00,5,,, None,,, None,518.0,184.0, None, None,-4.8
,,,,,,,,,,,,2019-02-02 06:00:00,5,,, None,,, None,519.0,184.0, None, None,-4.6
,,,,,,,,,,,,2019-02-02 07:00:00,5,,, None,,, None,519.0,184.0, None, None,-4.6
,,,,,,,,,,,,2019-02-02 08:00:00,5,,, None,,, None,519.0,184.0, None, None,-4.9
,,,,,,,,,,,,2019-02-02 09:00:00,5,,, None,,, None,519.0,184.0, None, None,-5.3
,,,,,,,,,,,,2019-02-02 10:00:00,5,,, None,,, None,519.0,184.0, None, None,-5.1
,,,,,,,,,,,,2019-02-02 11:00:00,5,,, None,,, None,519.0,184.0, None, None,-5.0
,,,,,,,,,,,,2019-02-02 12:00:00,5,,, None,,, None,519.0,184.0, None, None,-4.0
,,,,,,,,,,,,2019-02-02 13:00:00,5,,, None,,, None,519.0,184.0, None, None,-4.9
,,,,,,,,,,,,2019-02-02 14:00:00,5,,, None,,, None,519.0,184.0, None, None,-5.0
,,,,,,,,,,,,2019-02-02 15:00:00,5,,, None,,, None,519.0,184.0, None, None,-4.0
,,,,,,,,,,,,2019-02-02 16:00:00,5,,, None,,, None,519.0,184.0, 67.0, None,-4.2
,,,,,,,,,,,,2019-02-02 17:00:00,5,,, None,,, None,519.0,184.0, None, None,-3.1
,,,,,,,,,,,,2019-02-02 18:00:00,5,,, None,,, None,519.0,184.0, None, None,-2.9
,,,,,,,,,,,,2019-02-02 19:00:00,5,,, None,,, None,519.0,184.0, None, None,-1.5
,,,,,,,,,,,,2019-02-02 20:00:00,5,,, None,,, None,519.0,184.0, None, None,-1.7
,,,,,,,,,,,,2019-02-02 21:00:00,5,,, None,,, None,519.0,184.0, None, None,-4.0
,,,,,,,,,,,,2019-02-02 22:00:00,5,,, None,,, None,519.0,184.0, None, None,-4.6
,,,,,,,,,,,,2019-02-02 23:00:00,5,,, None,,, None,519.0,184.0, None, None,-5.6
,,,,,,,,,,,,2019-02-03 00:00:00,5,,, None,,, None,519.0,184.0, None, None,-6.4
,,,,,,,,,,,,2019-02-03 01:00:00,5,,, None,,, None,519.0,185.0, None, None,-8.2
,,,,,,,,,,,,2019-02-03 02:00:00,5,,, None,,, None,519.0,185.0, None, None,-8.8
,,,,,,,,,,,,2019-02-03 03:00:00,5,,, None,,, None,519.0,185.0, None, None,-8.8
,,,,,,,,,,,,2019-02-03 04:00:00,5,,, None,,, None,520.0,185.0, None, None,-8.7
,,,,,,,,,,,,2019-02-03 05:00:00,5,,, None,,, None,519.0,185.0, None, None,-8.7
,,,,,,,,,,,,2019-02-03 06:00:00,5,,, None,,, None,519.0,185.0, None, None,-8.8
,,,,,,,,,,,,2019-02-03 07:00:00,5,,, None,,, None,519.0,185.0, None, None,-10.4
,,,,,,,,,,,,2019-02-03 08:00:00,5,,, None,,, None,519.0,185.0, None, None,-11.5
,,,,,,,,,,,,2019-02-03 09:00:00,5,,, None,,, None,520.0,185.0, None, None,-12.2
,,,,,,,,,,,,2019-02-03 10:00:00,5,,, None,,, None,519.0,185.0, None, None,-12.6
,,,,,,,,,,,,2019-02-03 11:00:00,5,,, None,,, None,520.0,185.0, None, None,-13.6
,,,,,,,,,,,,2019-02-03 12:00:00,5,,, None,,, None,520.0,185.0, None, None,-14.5
,,,,,,,,,,,,2019-02-03 13:00:00,5,,, None,,, None,520.0,185.0, None, None,-14.9
,,,,,,,,,,,,2019-02-03 14:00:00,5,,, None,,, None,520.0,185.0, None, None,-16.7
,,,,,,,,,,,,2019-02-03 15:00:00,5,,, None,,, None,520.0,185.0, None, None,-17.7
,,,,,,,,,,,,2019-02-03 16:00:00,5,,, None,,, None,520.0,185.0, 44.0, None,-18.2
,,,,,,,,,,,,2019-02-03 17:00:00,5,,, None,,, None,520.0,185.0, None, None,-19.0
,,,,,,,,,,,,2019-02-03 18:00:00,5,,, None,,, None,520.0,185.0, None, None,-19.4
,,,,,,,,,,,,2019-02-03 19:00:00,5,,, None,,, None,520.0,185.0, None, None,-20.2
,,,,,,,,,,,,2019-02-03 20:00:00,5,,, None,,, None,520.0,185.0, None, None,-19.9
,,,,,,,,,,,,2019-02-03 21:00:00,5,,, None,,, None,520.0,185.0, None, None,-21.0
,,,,,,,,,,,,2019-02-03 22:00:00,5,,, None,,, None,520.0,185.0, None, None,-21.7
,,,,,,,,,,,,2019-02-03 23:00:00,5,,, None,,, None,520.0,185.0, None, None,-22.5
,,,,,,,,,,,,2019-02-04 00:00:00,5,,, None,,, None,520.0,185.0, None, None,-23.3
,,,,,,,,,,,,2019-02-04 01:00:00,5,,, None,,, None,520.0,185.0, None, None,-23.2
,,,,,,,,,,,,2019-02-04 02:00:00,5,,, None,,, None,520.0,185.0, None, None,-24.2
,,,,,,,,,,,,2019-02-04 03:00:00,5,,, None,,, None,520.0,185.0, None, None,-24.6
,,,,,,,,,,,,2019-02-04 04:00:00,5,,, None,,, None,521.0,185.0, None, None,-25.5
,,,,,,,,,,,,2019-02-04 05:00:00,5,,, None,,, None,521.0,185.0, None, None,-26.0
,,,,,,,,,,,,2019-02-04 06:00:00,5,,, None,,, None,521.0,185.0, None, None,-26.0
,,,,,,,,,,,,2019-02-04 07:00:00,5,,, None,,, None,521.0,185.0, None, None,-25.9
,,,,,,,,,,,,2019-02-04 08:00:00,5,,, None,,, None,521.0,185.0, None, None,-26.0
,,,,,,,,,,,,2019-02-04 09:00:00,5,,, None,,, None,521.0,185.0, None, None,-26.3
,,,,,,,,,,,,2019-02-04 10:00:00,5,,, None,,, None,521.0,185.0, None, None,-26.3
,,,,,,,,,,,,2019-02-04 11:00:00,5,,, None,,, None,521.0,185.0, None, None,-26.6
,,,,,,,,,,,,2019-02-04 12:00:00,5,,, None,,, None,521.0,185.0, None, None,-26.4
,,,,,,,,,,,,2019-02-04 13:00:00,5,,, None,,, None,521.0,185.0, None, None,-26.5
,,,,,,,,,,,,2019-02-04 14:00:00,5,,, None,,, None,521.0,185.0, None, None,-26.2
,,,,,,,,,,,,2019-02-04 15:00:00,5,,, None,,, None,521.0,185.0, None, None,-26.3
,,,,,,,,,,,,2019-02-04 16:00:00,5,,, None,,, None,521.0,185.0, 26.0, None,-26.2
,,,,,,,,,,,,2019-02-04 17:00:00,5,,, None,,, None,521.0,185.0, None, None,-26.0
,,,,,,,,,,,,2019-02-04 18:00:00,5,,, None,,, None,521.0,185.0, None, None,-24.4
,,,,,,,,,,,,2019-02-04 19:00:00,5,,, None,,, None,521.0,185.0, None, None,-23.2
,,,,,,,,,,,,2019-02-04 20:00:00,5,,, None,,, None,521.0,185.0, None, None,-22.8
,,,,,,,,,,,,2019-02-04 21:00:00,5,,, None,,, None,521.0,185.0, None, None,-22.1
,,,,,,,,,,,,2019-02-04 22:00:00,5,,, None,,, None,521.0,185.0, None, None,-22.2
,,,,,,,,,,,,2019-02-04 23:00:00,5,,, None,,, None,521.0,185.0, None, None,-21.3
