station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
0.0, -10.5, None, 0.0, -0.06, 0.0, 103.34, -11.3, None, None, 94.0, 2012-02-07 09:00:00, None, None
0.0, -11.1, None, 0.0, None, 0.0, 103.35, -12.5, None, None, 89.0, 2012-02-07 10:00:00, None, None
247.5, -10.6, None, 0.0, None, 7.6, 103.31, -11.4, None, None, 94.0, 2012-02-07 11:00:00, None, None
0.0, -12.7, None, 9.0, -0.04, 0.0, 103.31, -14.0, None, None, 90.0, 2012-02-07 12:00:00, None, None
270.0, -11.4, None, 10.0, None, 5.4, 103.28, -12.5, None, None, 92.0, 2012-02-07 13:00:00, None, None
0.0, -12.8, None, 2.0, None, 0.0, 103.27, -14.1, None, None, 90.0, 2012-02-07 14:00:00, None, None
0.0, -11.6, None, 4.0, -0.06, 0.0, 103.27, -12.8, None, None, 91.0, 2012-02-07 15:00:00, None, None
0.0, -12.5, None, 10.0, None, 0.0, 103.25, -14.2, None, None, 87.0, 2012-02-07 16:00:00, None, None
0.0, -8.8, None, 10.0, None, 0.0, 103.22, -9.9, None, None, 92.0, 2012-02-07 17:00:00, None, None
0.0, -8.1, None, 10.0, -0.09, 0.0, 103.16, -10.5, None, None, 83.0, 2012-02-07 18:00:00, None, None
0.0, -5.0, None, 10.0, None, 0.0, 103.11, -8.7, None, None, 75.0, 2012-02-07 19:00:00, None, None
0.0, -3.6, None, 0.0, None, 0.0, 103.04, -8.4, None, None, 69.0, 2012-02-07 20:00:00, None, None
22.5, -2.0, None, 0.0, -0.23, 9.4, 102.84, -8.3, None, None, 62.0, 2012-02-07 21:00:00, None, None
0.0, -1.3, None, 0.0, None, 0.0, 102.77, -8.5, None, None, 58.0, 2012-02-07 22:00:00, None, None
0.0, -0.5, None, 0.0, None, 0.0, 102.7, -8.7, None, None, 54.0, 2012-02-07 23:00:00, None, None
0.0, -0.4, None, 0.0, -0.19, 0.0, 102.63, -9.0, None, None, 52.0, 2012-02-08 00:00:00, None, None
0.0, -3.4, None, 0.0, None, 0.0, 102.6, -9.2, None, None, 64.0, 2012-02-08 01:00:00, None, None
0.0, -5.1, None, 0.0, None, 0.0, 102.62, -9.6, None, None, 71.0, 2012-02-08 02:00:00, None, None
0.0, -6.3, None, 0.0, 0.01, 0.0, 102.71, -9.8, None, None, 76.0, 2012-02-08 03:00:00, None, None
0.0, -7.9, None, 0.0, None, 0.0, 102.72, -10.5, None, None, 82.0, 2012-02-08 04:00:00, None, None
0.0, -7.0, None, 0.0, None, 0.0, 102.74, -10.1, None, None, 79.0, 2012-02-08 05:00:00, None, None
247.5, -8.0, None, 0.0, 0.02, 9.4, 102.71, -10.4, 0.0, 0.3, 83.0, 2012-02-08 06:00:00, -13.4, 0.0
270.0, -8.0, None, 0.0, None, 7.6, 102.72, -10.5, None, None, 82.0, 2012-02-08 07:00:00, None, None
247.5, -8.7, None, 0.0, None, 7.6, 102.73, -11.1, None, None, 83.0, 2012-02-08 08:00:00, None, None
247.5, -8.9, None, 0.0, 0.04, 9.4, 102.69, -11.2, None, None, 83.0, 2012-02-08 09:00:00, None, None
0.0, -10.0, None, 0.0, None, 0.0, 102.75, -12.3, None, None, 83.0, 2012-02-08 10:00:00, None, None
0.0, -12.6, None, 0.0, None, 0.0, 102.77, -14.0, None, None, 89.0, 2012-02-08 11:00:00, None, None
0.0, -12.3, None, 0.0, 0.12, 0.0, 102.84, -13.8, None, None, 89.0, 2012-02-08 12:00:00, None, None
202.5, -14.2, None, 0.0, None, 5.4, 102.89, -15.6, None, None, 89.0, 2012-02-08 13:00:00, None, None
0.0, -13.8, None, 10.0, None, 0.0, 102.88, -14.5, None, None, 94.0, 2012-02-08 14:00:00, None, None
0.0, -14.6, None, 10.0, 0.05, 0.0, 103.01, -15.8, None, None, 91.0, 2012-02-08 15:00:00, None, None
0.0, -13.2, None, 10.0, None, 0.0, 103.07, -15.2, None, None, 85.0, 2012-02-08 16:00:00, None, None
0.0, -11.2, None, 4.0, None, 0.0, 103.1, -12.7, None, None, 89.0, 2012-02-08 17:00:00, None, None
0.0, -9.3, None, 4.0, 0.11, 5.4, 103.08, -11.5, None, None, 84.0, 2012-02-08 18:00:00, None, None
22.5, -7.6, None, 4.0, None, 7.6, 103.09, -10.8, None, None, 78.0, 2012-02-08 19:00:00, None, None
337.5, -7.4, None, 4.0, None, 3.6, 103.07, -11.4, None, None, 73.0, 2012-02-08 20:00:00, None, None
0.0, -6.4, None, 4.0, -0.03, 0.0, 103.02, -10.3, None, None, 74.0, 2012-02-08 21:00:00, None, None
0.0, -5.7, None, 4.0, None, 0.0, 102.99, -10.2, None, None, 71.0, 2012-02-08 22:00:00, None, None
90.0, -5.6, None, 4.0, None, 5.4, 102.99, -10.4, None, None, 69.0, 2012-02-08 23:00:00, None, None
90.0, -5.7, None, 4.0, -0.03, 5.4, 103.02, -10.0, None, None, 72.0, 2012-02-09 00:00:00, None, None
0.0, -6.0, None, 4.0, None, 0.0, 103.02, -9.8, None, None, 74.0, 2012-02-09 01:00:00, None, None
0.0, -6.2, None, 4.0, None, 0.0, 103.03, -9.9, None, None, 75.0, 2012-02-09 02:00:00, None, None
0.0, -6.6, None, 2.0, 0.04, 0.0, 103.11, -9.7, None, None, 79.0, 2012-02-09 03:00:00, None, None
0.0, -6.3, None, 4.0, None, 0.0, 103.11, -9.2, None, None, 80.0, 2012-02-09 04:00:00, None, None
0.0, -6.5, None, 2.0, None, 0.0, 103.15, -8.9, None, None, 83.0, 2012-02-09 05:00:00, None, None
0.0, -6.5, None, 10.0, 0.1, 0.0, 103.15, -8.8, None, -5.3, 84.0, 2012-02-09 06:00:00, -15.6, None
0.0, -6.7, None, 4.0, None, 0.0, 103.19, -8.3, None, None, 88.0, 2012-02-09 07:00:00, None, None
0.0, -6.7, None, 10.0, None, 0.0, 103.21, -7.7, None, None, 93.0, 2012-02-09 08:00:00, None, None
0.0, -7.9, None, 10.0, 0.09, 0.0, 103.24, -8.7, None, None, 94.0, 2012-02-09 09:00:00, None, None
0.0, -7.6, None, 2.0, None, 0.0, 103.27, -8.6, None, None, 93.0, 2012-02-09 10:00:00, None, None
0.0, -6.8, None, 4.0, None, 0.0, 103.3, -8.1, None, None, 90.0, 2012-02-09 11:00:00, None, None
0.0, -7.1, None, 4.0, 0.09, 5.4, 103.32, -8.6, None, None, 89.0, 2012-02-09 12:00:00, None, None
0.0, -6.9, None, 4.0, None, 0.0, 103.33, -8.6, None, None, 88.0, 2012-02-09 13:00:00, None, None
0.0, -6.8, None, 4.0, None, 0.0, 103.33, -8.7, None, None, 86.0, 2012-02-09 14:00:00, None, None
0.0, -6.9, None, 4.0, 0.02, 0.0, 103.35, -8.8, None, None, 86.0, 2012-02-09 15:00:00, None, None
0.0, -6.9, None, 6.0, None, 0.0, 103.36, -8.5, None, None, 88.0, 2012-02-09 16:00:00, None, None
0.0, -5.8, None, 6.0, None, 0.0, 103.38, -8.3, None, None, 82.0, 2012-02-09 17:00:00, None, None
0.0, -5.0, None, 6.0, 0.06, 0.0, 103.39, -7.7, None, None, 81.0, 2012-02-09 18:00:00, None, None
0.0, -3.9, None, 6.0, None, 0.0, 103.38, -7.2, None, None, 78.0, 2012-02-09 19:00:00, None, None
0.0, -3.2, None, 6.0, None, 0.0, 103.31, -6.6, None, None, 77.0, 2012-02-09 20:00:00, None, None
0.0, -2.6, None, 10.0, -0.12, 0.0, 103.24, -6.9, None, None, 72.0, 2012-02-09 21:00:00, None, None
67.5, -1.8, None, 10.0, None, 5.4, 103.21, -6.1, None, None, 72.0, 2012-02-09 22:00:00, None, None
90.0, -2.0, None, 4.0, None, 7.6, 103.21, -5.7, None, None, 76.0, 2012-02-09 23:00:00, None, None
0.0, -2.3, None, 6.0, -0.07, 0.0, 103.15, -6.4, None, None, 73.0, 2012-02-10 00:00:00, None, None
67.5, -2.5, None, 6.0, None, 5.4, 103.13, -5.9, None, None, 77.0, 2012-02-10 01:00:00, None, None
0.0, -2.7, None, 6.0, None, 0.0, 103.13, -5.8, None, None, 79.0, 2012-02-10 02:00:00, None, None
45.0, -2.7, None, 6.0, -0.07, 5.4, 103.07, -5.6, None, None, 80.0, 2012-02-10 03:00:00, None, None
0.0, -3.0, None, 6.0, None, 0.0, 103.03, -5.5, None, None, 83.0, 2012-02-10 04:00:00, None, None
0.0, -3.1, None, 6.0, None, 0.0, 103.02, -5.6, None, None, 83.0, 2012-02-10 05:00:00, None, None
0.0, -3.1, None, 6.0, -0.06, 0.0, 102.99, -5.5, 0.4, -1.5, 83.0, 2012-02-10 06:00:00, -8.1, 0.2
0.0, -3.2, None, 6.0, None, 0.0, 102.99, -5.5, None, None, 84.0, 2012-02-10 07:00:00, None, None
0.0, -3.2, None, 6.0, None, 0.0, 102.92, -5.3, None, None, 85.0, 2012-02-10 08:00:00, None, None
0.0, -3.2, None, 6.0, -0.08, 0.0, 102.87, -5.2, None, None, 86.0, 2012-02-10 09:00:00, None, None
0.0, -3.4, None, 6.0, None, 0.0, 102.86, -5.1, None, None, 88.0, 2012-02-10 10:00:00, None, None
0.0, -3.4, None, 6.0, None, 0.0, 102.84, -5.2, None, None, 87.0, 2012-02-10 11:00:00, None, None
0.0, -3.4, None, 6.0, -0.05, 0.0, 102.81, -5.2, None, None, 87.0, 2012-02-10 12:00:00, None, None
0.0, -3.2, None, 6.0, None, 0.0, 102.79, -5.7, None, None, 83.0, 2012-02-10 13:00:00, None, None
0.0, -3.4, None, 6.0, None, 5.4, 102.74, -6.0, None, None, 82.0, 2012-02-10 14:00:00, None, None
0.0, -3.6, None, 6.0, -0.05, 0.0, 102.76, -6.0, None, None, 83.0, 2012-02-10 15:00:00, None, None
0.0, -3.2, None, 6.0, None, 0.0, 102.78, -5.7, None, None, 83.0, 2012-02-10 16:00:00, None, None
0.0, -2.7, None, 6.0, None, 0.0, 102.77, -5.4, None, None, 82.0, 2012-02-10 17:00:00, None, None
180.0, -2.3, None, 10.0, -0.01, 5.4, 102.74, -6.1, None, None, 75.0, 2012-02-10 18:00:00, None, None
0.0, -1.5, None, 10.0, None, 3.6, 102.73, -4.4, None, None, 81.0, 2012-02-10 19:00:00, None, None
337.5, -1.2, None, 10.0, None, 5.4, 102.68, -5.1, None, None, 75.0, 2012-02-10 20:00:00, None, None
0.0, -0.3, None, 4.0, -0.11, 9.4, 102.59, -5.0, None, None, 71.0, 2012-02-10 21:00:00, None, None
0.0, 0.4, None, 2.0, None, 0.0, 102.56, -4.8, None, None, 68.0, 2012-02-10 22:00:00, None, None
0.0, 0.4, None, 10.0, None, 0.0, 102.56, -4.5, None, None, 70.0, 2012-02-10 23:00:00, None, None
0.0, 0.4, None, 10.0, -0.05, 0.0, 102.53, -4.1, None, None, 72.0, 2012-02-11 00:00:00, None, None
0.0, -0.3, None, 10.0, None, 0.0, 102.52, -3.8, None, None, 77.0, 2012-02-11 01:00:00, None, None
247.5, -0.9, None, 10.0, None, 5.4, 102.53, -3.4, None, None, 83.0, 2012-02-11 02:00:00, None, None
225.0, -0.9, None, 10.0, 0.0, 3.6, 102.55, -3.0, None, None, 86.0, 2012-02-11 03:00:00, None, None
0.0, -0.9, None, 10.0, None, 0.0, 102.53, -2.8, None, None, 87.0, 2012-02-11 04:00:00, None, None
0.0, -1.5, None, 10.0, None, 0.0, 102.52, -2.9, None, None, 90.0, 2012-02-11 05:00:00, None, None
225.0, -1.5, None, 10.0, -0.03, 5.4, 102.5, -2.6, 0.2, 0.7, 92.0, 2012-02-11 06:00:00, -5.0, 0.2
0.0, -1.8, None, 10.0, None, 0.0, 102.49, -2.9, None, None, 92.0, 2012-02-11 07:00:00, None, None
0.0, -1.5, None, 10.0, None, 0.0, 102.5, -2.6, None, None, 92.0, 2012-02-11 08:00:00, None, None
0.0, -2.0, None, 10.0, -0.03, 0.0, 102.45, -3.0, None, None, 93.0, 2012-02-11 09:00:00, None, None
0.0, -2.0, None, 10.0, None, 0.0, 102.46, -2.9, None, None, 94.0, 2012-02-11 10:00:00, None, None
0.0, -1.8, None, 10.0, None, 0.0, 102.43, -3.3, None, None, 89.0, 2012-02-11 11:00:00, None, None
0.0, -2.4, None, 10.0, -0.02, 0.0, 102.43, -3.6, None, None, 91.0, 2012-02-11 12:00:00, None, None
0.0, -2.7, None, 6.0, None, 0.0, 102.41, -3.8, None, None, 92.0, 2012-02-11 13:00:00, None, None
0.0, -2.7, None, 4.0, None, 0.0, 102.36, -3.7, None, None, 93.0, 2012-02-11 14:00:00, None, None
0.0, -2.6, None, 10.0, -0.07, 0.0, 102.37, -4.1, None, None, 89.0, 2012-02-11 15:00:00, None, None
0.0, -2.3, None, 10.0, None, 0.0, 102.38, -4.8, None, None, 83.0, 2012-02-11 16:00:00, None, None
0.0, -2.1, None, 10.0, None, 0.0, 102.37, -5.5, None, None, 77.0, 2012-02-11 17:00:00, None, None
0.0, -1.4, None, 10.0, 0.01, 0.0, 102.37, -5.8, None, None, 72.0, 2012-02-11 18:00:00, None, None
0.0, -0.4, None, 10.0, None, 0.0, 102.34, -5.8, None, None, 67.0, 2012-02-11 19:00:00, None, None
270.0, 0.2, None, 10.0, None, 5.4, 102.27, -5.4, None, None, 66.0, 2012-02-11 20:00:00, None, None
90.0, 1.3, None, 10.0, -0.15, 7.6, 102.17, -5.0, None, None, 63.0, 2012-02-11 21:00:00, None, None
0.0, 1.6, None, 10.0, None, 0.0, 102.13, -5.4, None, None, 60.0, 2012-02-11 22:00:00, None, None
67.5, 1.7, None, 10.0, None, 5.4, 102.13, -5.2, None, None, 60.0, 2012-02-11 23:00:00, None, None
0.0, 1.4, None, 10.0, -0.08, 0.0, 102.09, -5.4, None, None, 61.0, 2012-02-12 00:00:00, None, None
0.0, 0.1, None, 10.0, None, 0.0, 102.04, -5.0, None, None, 69.0, 2012-02-12 01:00:00, None, None
180.0, -0.1, None, 10.0, None, 3.6, 102.02, -5.7, None, None, 66.0, 2012-02-12 02:00:00, None, None
0.0, -0.7, None, 10.0, -0.1, 0.0, 102.0, -4.8, None, None, 74.0, 2012-02-12 03:00:00, None, None
0.0, -1.4, None, 10.0, None, 0.0, 102.0, -5.1, None, None, 76.0, 2012-02-12 04:00:00, None, None
0.0, -1.6, None, 10.0, None, 0.0, 101.97, -5.0, None, None, 78.0, 2012-02-12 05:00:00, None, None
0.0, -1.6, None, 4.0, -0.06, 0.0, 101.93, -4.0, None, 2.0, 84.0, 2012-02-12 06:00:00, -2.9, None
0.0, -1.5, None, 4.0, None, 0.0, 101.89, -4.3, None, None, 81.0, 2012-02-12 07:00:00, None, None
0.0, -1.4, None, 6.0, None, 7.6, 101.9, -4.3, None, None, 81.0, 2012-02-12 08:00:00, None, None
0.0, -1.3, None, 6.0, -0.08, 0.0, 101.81, -4.4, None, None, 79.0, 2012-02-12 09:00:00, None, None
0.0, -1.5, None, 4.0, None, 0.0, 101.81, -4.7, None, None, 79.0, 2012-02-12 10:00:00, None, None
0.0, -1.5, None, 4.0, None, 0.0, 101.76, -4.3, None, None, 81.0, 2012-02-12 11:00:00, None, None
0.0, -1.4, None, 6.0, -0.1, 0.0, 101.69, -4.5, None, None, 79.0, 2012-02-12 12:00:00, None, None
0.0, -1.6, None, 6.0, None, 0.0, 101.64, -4.4, None, None, 81.0, 2012-02-12 13:00:00, None, None
0.0, -1.7, None, 6.0, None, 0.0, 101.6, -3.6, None, None, 87.0, 2012-02-12 14:00:00, None, None
0.0, -1.8, None, 6.0, -0.11, 0.0, 101.6, -3.4, None, None, 89.0, 2012-02-12 15:00:00, None, None
0.0, -1.5, None, 6.0, None, 0.0, 101.58, -4.1, None, None, 82.0, 2012-02-12 16:00:00, None, None
0.0, -1.0, None, 10.0, None, 0.0, 101.59, -4.2, None, None, 79.0, 2012-02-12 17:00:00, None, None
0.0, 0.1, None, 10.0, -0.05, 0.0, 101.53, -3.6, None, None, 76.0, 2012-02-12 18:00:00, None, None
0.0, 0.9, None, 10.0, None, 0.0, 101.49, -3.0, None, None, 75.0, 2012-02-12 19:00:00, None, None
337.5, 1.3, None, 10.0, None, 3.6, 101.42, -2.5, None, None, 76.0, 2012-02-12 20:00:00, None, None
0.0, 2.4, None, 4.0, -0.18, 0.0, 101.3, -1.7, None, None, 74.0, 2012-02-12 21:00:00, None, None
67.5, 3.0, None, 2.0, None, 5.4, 101.23, -1.3, None, None, 73.0, 2012-02-12 22:00:00, None, None
67.5, 2.9, None, 2.0, None, 7.6, 101.21, -1.2, None, None, 74.0, 2012-02-12 23:00:00, None, None
45.0, 2.7, None, 10.0, -0.12, 5.4, 101.16, -1.3, None, None, 75.0, 2012-02-13 00:00:00, None, None
45.0, 2.0, None, 10.0, None, 3.6, 101.15, -1.4, None, None, 78.0, 2012-02-13 01:00:00, None, None
45.0, 1.0, None, 10.0, None, 3.6, 101.13, -1.6, None, None, 83.0, 2012-02-13 02:00:00, None, None
0.0, 0.4, None, 10.0, -0.04, 0.0, 101.15, -1.8, None, None, 85.0, 2012-02-13 03:00:00, None, None
247.5, -0.1, None, 10.0, None, 3.6, 101.14, -2.0, None, None, 87.0, 2012-02-13 04:00:00, None, None
0.0, -0.6, None, 10.0, None, 0.0, 101.15, -1.8, None, None, 92.0, 2012-02-13 05:00:00, None, None
270.0, -0.3, None, 10.0, 0.01, 7.6, 101.15, -1.8, None, 3.1, 90.0, 2012-02-13 06:00:00, -1.9, None
0.0, -0.9, None, 10.0, None, 0.0, 101.16, -1.8, None, None, 94.0, 2012-02-13 07:00:00, None, None
0.0, -0.9, None, 10.0, None, 0.0, 101.16, -2.0, None, None, 92.0, 2012-02-13 08:00:00, None, None
0.0, -0.8, None, 10.0, 0.0, 0.0, 101.12, -2.0, None, None, 92.0, 2012-02-13 09:00:00, None, None
0.0, -1.5, None, 10.0, None, 0.0, 101.14, -2.3, None, None, 94.0, 2012-02-13 10:00:00, None, None
0.0, -1.6, None, 10.0, None, 0.0, 101.16, -2.3, None, None, 95.0, 2012-02-13 11:00:00, None, None
0.0, -1.5, None, 2.0, 0.05, 0.0, 101.19, -2.2, None, None, 95.0, 2012-02-13 12:00:00, None, None
0.0, -1.5, None, 2.0, None, 0.0, 101.21, -2.3, None, None, 94.0, 2012-02-13 13:00:00, None, None
0.0, -1.7, None, 4.0, None, 0.0, 101.21, -2.4, None, None, 95.0, 2012-02-13 14:00:00, None, None
0.0, -1.6, None, 10.0, 0.03, 0.0, 101.25, -2.4, None, None, 94.0, 2012-02-13 15:00:00, None, None
180.0, -1.2, None, 10.0, None, 3.6, 101.29, -1.8, None, None, 96.0, 2012-02-13 16:00:00, None, None
0.0, -0.5, None, 2.0, None, 0.0, 101.3, -1.7, None, None, 92.0, 2012-02-13 17:00:00, None, None
67.5, 1.0, None, 10.0, 0.05, 3.6, 101.28, -1.1, None, None, 86.0, 2012-02-13 18:00:00, None, None
0.0, 1.6, None, 10.0, None, 5.4, 101.25, -0.9, None, None, 83.0, 2012-02-13 19:00:00, None, None
45.0, 2.8, None, 10.0, None, 3.6, 101.2, -0.7, None, None, 78.0, 2012-02-13 20:00:00, None, None
67.5, 3.7, None, 10.0, -0.14, 3.6, 101.1, -0.5, None, None, 74.0, 2012-02-13 21:00:00, None, None
90.0, 4.3, None, 10.0, None, 7.6, 101.04, -0.5, None, None, 71.0, 2012-02-13 22:00:00, None, None
90.0, 3.4, None, 10.0, None, 13.0, 101.04, -0.2, None, None, 77.0, 2012-02-13 23:00:00, None, None
112.5, 1.5, None, 10.0, -0.12, 13.0, 101.0, 0.4, None, None, 92.0, 2012-02-14 00:00:00, None, None
0.0, 1.0, None, 10.0, None, 0.0, 101.0, 0.5, None, None, 96.0, 2012-02-14 01:00:00, None, None
292.5, 0.1, None, 10.0, None, 3.6, 100.96, -0.2, None, None, 98.0, 2012-02-14 02:00:00, None, None
0.0, -0.7, None, 10.0, -0.11, 0.0, 100.9, -1.2, None, None, 96.0, 2012-02-14 03:00:00, None, None
247.5, -0.2, None, 10.0, None, 13.0, 100.95, -0.2, None, None, 100.0, 2012-02-14 04:00:00, None, None
0.0, -0.5, None, 10.0, None, 18.4, 101.05, -2.1, None, None, 89.0, 2012-02-14 05:00:00, None, None
337.5, -1.0, 33.34, 10.0, 0.22, 14.8, 101.12, -2.5, 1.0, 4.4, 90.0, 2012-02-14 06:00:00, -1.7, 1.8
337.5, -1.3, None, 10.0, None, 13.0, 101.17, -3.6, None, None, 84.0, 2012-02-14 07:00:00, None, None
337.5, -1.4, None, 10.0, None, 11.2, 101.21, -4.9, None, None, 77.0, 2012-02-14 08:00:00, None, None
292.5, -2.2, None, 2.0, 0.15, 9.4, 101.27, -5.5, None, None, 78.0, 2012-02-14 09:00:00, None, None
292.5, -3.4, None, 10.0, None, 9.4, 101.29, -7.6, None, None, 73.0, 2012-02-14 10:00:00, None, None
270.0, -4.2, None, 10.0, None, 5.4, 101.29, -9.3, None, None, 68.0, 2012-02-14 11:00:00, None, None
270.0, -4.8, None, 10.0, 0.03, 9.4, 101.36, -10.2, None, None, 66.0, 2012-02-14 12:00:00, None, None
270.0, -5.5, None, 10.0, None, 9.4, 101.37, -10.7, None, None, 67.0, 2012-02-14 13:00:00, None, None
270.0, -6.0, None, 10.0, None, 5.4, 101.4, -11.3, None, None, 66.0, 2012-02-14 14:00:00, None, None
225.0, -7.4, None, 10.0, 0.05, 9.4, 101.48, -11.7, None, None, 71.0, 2012-02-14 15:00:00, None, None
270.0, -6.6, None, 10.0, None, 11.2, 101.5, -11.7, None, None, 67.0, 2012-02-14 16:00:00, None, None
270.0, -4.5, None, 10.0, None, 5.4, 101.53, -10.5, None, None, 63.0, 2012-02-14 17:00:00, None, None
0.0, -3.1, None, 10.0, 0.04, 0.0, 101.48, -9.6, None, None, 61.0, 2012-02-14 18:00:00, None, None
0.0, -2.1, None, 10.0, None, 0.0, 101.46, -9.5, None, None, 57.0, 2012-02-14 19:00:00, None, None
292.5, -0.7, None, 10.0, None, 5.4, 101.4, -8.5, None, None, 55.0, 2012-02-14 20:00:00, None, None
0.0, -0.3, None, 10.0, -0.16, 0.0, 101.28, -8.4, None, None, 54.0, 2012-02-14 21:00:00, None, None
0.0, 0.9, None, 10.0, None, 0.0, 101.26, -8.3, None, None, 50.0, 2012-02-14 22:00:00, None, None
0.0, 1.5, None, 10.0, None, 0.0, 101.26, -8.1, None, None, 49.0, 2012-02-14 23:00:00, None, None
0.0, 0.8, None, 10.0, -0.01, 7.6, 101.28, -9.1, None, None, 47.0, 2012-02-15 00:00:00, None, None
315.0, -0.3, None, 10.0, None, 3.6, 101.31, -9.7, None, None, 49.0, 2012-02-15 01:00:00, None, None
0.0, -2.9, None, 10.0, None, 0.0, 101.36, -10.0, None, None, 58.0, 2012-02-15 02:00:00, None, None
0.0, -3.1, None, 10.0, 0.12, 0.0, 101.5, -9.1, None, None, 63.0, 2012-02-15 03:00:00, None, None
270.0, -3.5, None, 10.0, None, 9.4, 101.57, -9.7, None, None, 62.0, 2012-02-15 04:00:00, None, None
270.0, -4.6, None, 10.0, None, 7.6, 101.66, -9.9, None, None, 66.0, 2012-02-15 05:00:00, None, None
247.5, -5.6, None, 9.0, 0.23, 13.0, 101.74, -10.2, None, 1.9, 70.0, 2012-02-15 06:00:00, -7.6, None
292.5, -6.7, None, 10.0, None, 9.4, 101.81, -10.8, None, None, 73.0, 2012-02-15 07:00:00, None, None
0.0, -7.7, None, 0.0, None, 0.0, 101.89, -10.9, None, None, 78.0, 2012-02-15 08:00:00, None, None
270.0, -6.8, None, 0.0, 0.19, 9.4, 101.93, -10.6, None, None, 74.0, 2012-02-15 09:00:00, None, None
247.5, -8.5, None, 0.0, None, 9.4, 102.01, -11.3, None, None, 80.0, 2012-02-15 10:00:00, None, None
0.0, -9.8, None, 0.0, None, 0.0, 102.08, -12.2, None, None, 83.0, 2012-02-15 11:00:00, None, None
202.5, -10.9, None, 0.0, 0.18, 9.4, 102.17, -12.4, None, None, 89.0, 2012-02-15 12:00:00, None, None
0.0, -10.6, None, 0.0, None, 0.0, 102.25, -12.8, None, None, 84.0, 2012-02-15 13:00:00, None, None
0.0, -11.2, None, 10.0, None, 0.0, 102.32, -12.2, None, None, 92.0, 2012-02-15 14:00:00, None, None
180.0, -10.5, None, 3.0, 0.2, 5.4, 102.44, -12.3, None, None, 87.0, 2012-02-15 15:00:00, None, None
225.0, -10.5, None, 4.0, None, 5.4, 102.53, -12.5, None, None, 85.0, 2012-02-15 16:00:00, None, None
0.0, -9.0, None, 2.0, None, 0.0, 102.64, -11.5, None, None, 82.0, 2012-02-15 17:00:00, None, None
0.0, -6.9, None, 10.0, 0.24, 0.0, 102.69, -11.0, None, None, 73.0, 2012-02-15 18:00:00, None, None
0.0, -5.1, None, 10.0, None, 0.0, 102.68, -11.0, None, None, 63.0, 2012-02-15 19:00:00, None, None
0.0, -2.9, None, 10.0, None, 5.4, 102.69, -10.1, None, None, 58.0, 2012-02-15 20:00:00, None, None
0.0, -1.5, None, 10.0, 0.01, 0.0, 102.63, -9.1, None, None, 56.0, 2012-02-15 21:00:00, None, None
0.0, 0.4, None, 0.0, None, 0.0, 102.6, -9.3, None, None, 48.0, 2012-02-15 22:00:00, None, None
0.0, 0.7, None, 0.0, None, 0.0, 102.57, -9.6, None, None, 46.0, 2012-02-15 23:00:00, None, None
67.5, 0.1, None, 0.0, -0.08, 3.6, 102.57, -9.7, None, None, 48.0, 2012-02-16 00:00:00, None, None
112.5, -1.1, None, 0.0, None, 5.4, 102.59, -10.0, None, None, 51.0, 2012-02-16 01:00:00, None, None
315.0, -3.3, None, 10.0, None, 5.4, 102.67, -10.3, None, None, 58.0, 2012-02-16 02:00:00, None, None
270.0, -5.1, None, 0.0, 0.13, 5.4, 102.78, -10.2, None, None, 67.0, 2012-02-16 03:00:00, None, None
247.5, -4.8, None, 0.0, None, 7.6, 102.84, -10.2, None, None, 66.0, 2012-02-16 04:00:00, None, None
202.5, -6.0, None, 1.0, 0.06, 5.4, 102.81, -10.7, 0.0, 1.1, 69.0, 2012-02-16 06:00:00, -12.7, 0.0
247.5, -6.0, None, 10.0, None, 9.4, 102.83, -10.1, None, None, 73.0, 2012-02-16 07:00:00, None, None
247.5, -8.2, None, 10.0, None, 7.6, 102.89, -11.3, None, None, 78.0, 2012-02-16 08:00:00, None, None
0.0, -7.9, None, 10.0, 0.1, 0.0, 102.88, -11.0, None, None, 78.0, 2012-02-16 09:00:00, None, None
0.0, -8.5, None, 2.0, None, 0.0, 102.91, -11.1, None, None, 81.0, 2012-02-16 10:00:00, None, None
0.0, -9.0, None, 4.0, None, 0.0, 102.88, -11.1, None, None, 85.0, 2012-02-16 11:00:00, None, None
0.0, -8.2, None, 4.0, -0.02, 0.0, 102.84, -10.6, None, None, 83.0, 2012-02-16 12:00:00, None, None
0.0, -8.7, None, 10.0, None, 0.0, 102.84, -10.7, None, None, 85.0, 2012-02-16 13:00:00, None, None
0.0, -7.6, None, 10.0, None, 0.0, 102.83, -10.5, None, None, 80.0, 2012-02-16 14:00:00, None, None
202.5, -8.2, None, 10.0, 0.0, 3.6, 102.91, -10.3, None, None, 85.0, 2012-02-16 15:00:00, None, None
0.0, -8.2, None, 10.0, None, 0.0, 102.93, -10.8, None, None, 82.0, 2012-02-16 16:00:00, None, None
0.0, -7.2, None, 4.0, None, 0.0, 102.92, -10.0, None, None, 80.0, 2012-02-16 17:00:00, None, None
0.0, -6.1, None, 2.0, -0.01, 0.0, 102.88, -9.7, None, None, 76.0, 2012-02-16 18:00:00, None, None
0.0, -4.6, None, 10.0, None, 0.0, 102.86, -8.8, None, None, 72.0, 2012-02-16 19:00:00, None, None
