station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
0.0, -9.1, None, None, -0.02, 0.0, 102.65, -12.0, 0.9, None, 2012-02-07 06:00:00, -9.6, 0.0
225.0, -9.2, None, None, -0.05, 3.6, 102.6, -12.3, None, None, 2012-02-07 07:00:00, None, None
157.5, -10.0, None, None, -0.05, 3.6, 102.56, -12.9, None, None, 2012-02-07 08:00:00, None, None
202.5, -10.8, None, None, -0.05, 3.6, 102.55, -13.6, None, None, 2012-02-07 09:00:00, None, None
202.5, -10.6, None, None, -0.04, 5.4, 102.47, -13.3, None, None, 2012-02-07 10:00:00, None, None
225.0, -11.1, None, None, -0.05, 5.4, 102.46, -14.0, None, None, 2012-02-07 11:00:00, None, None
0.0, -11.6, None, None, -0.09, 0.0, 102.46, -14.5, None, None, 2012-02-07 12:00:00, None, None
225.0, -11.6, None, None, -0.11, 5.4, 102.44, -14.4, None, None, 2012-02-07 13:00:00, None, None
180.0, -12.3, None, None, -0.14, 3.6, 102.41, -15.4, None, None, 2012-02-07 14:00:00, None, None
225.0, -11.9, None, None, -0.14, 7.6, 102.37, -14.9, None, None, 2012-02-07 15:00:00, None, None
225.0, -11.3, None, 6.0, -0.11, 7.6, 102.36, -13.8, None, None, 2012-02-07 16:00:00, None, None
180.0, -10.4, None, 10.0, -0.07, 3.6, 102.34, -12.7, None, None, 2012-02-07 17:00:00, None, None
0.0, -8.0, None, None, -0.05, 0.0, 102.29, -9.9, None, None, 2012-02-07 18:00:00, None, None
202.5, -7.9, None, 6.0, -0.07, 5.4, 102.25, -9.9, None, None, 2012-02-07 19:00:00, None, None
225.0, -4.3, None, None, -0.09, 7.6, 102.17, -7.3, None, None, 2012-02-07 20:00:00, None, None
202.5, -2.4, None, None, -0.13, 7.6, 102.08, -7.4, None, None, 2012-02-07 21:00:00, None, None
225.0, -1.2, None, None, -0.15, 7.6, 102.0, -7.1, None, None, 2012-02-07 22:00:00, None, None
202.5, -1.6, None, None, -0.12, 11.2, 102.0, -7.7, None, None, 2012-02-07 23:00:00, None, None
225.0, -2.8, None, None, -0.08, 9.4, 102.01, -8.2, None, None, 2012-02-08 00:00:00, None, None
225.0, -4.5, None, None, -0.05, 5.4, 102.01, -9.2, None, None, 2012-02-08 01:00:00, None, None
202.5, -6.6, None, None, -0.05, 5.4, 102.04, -10.6, None, None, 2012-02-08 02:00:00, None, None
180.0, -7.6, None, None, -0.05, 5.4, 102.03, -11.1, None, None, 2012-02-08 03:00:00, None, None
180.0, -8.1, None, None, -0.02, 5.4, 102.04, -11.2, None, None, 2012-02-08 04:00:00, None, None
0.0, -8.7, None, None, -0.01, 0.0, 102.03, -11.8, None, None, 2012-02-08 05:00:00, None, None
0.0, -9.4, None, None, 0.02, 0.0, 102.02, -12.2, -0.7, None, 2012-02-08 06:00:00, -12.9, 0.0
225.0, -9.6, None, None, 0.01, 7.6, 102.02, -12.5, None, None, 2012-02-08 07:00:00, None, None
202.5, -8.6, None, None, 0.03, 11.2, 101.97, -11.7, None, None, 2012-02-08 08:00:00, None, None
202.5, -8.4, None, None, 0.05, 9.4, 101.98, -11.3, None, None, 2012-02-08 09:00:00, None, None
202.5, -7.2, None, None, 0.08, 14.8, 101.97, -9.8, None, None, 2012-02-08 10:00:00, None, None
225.0, -7.2, None, 10.0, 0.06, 9.4, 101.98, -9.8, None, None, 2012-02-08 11:00:00, None, None
202.5, -7.6, None, 2.0, 0.06, 11.2, 102.04, -10.3, None, None, 2012-02-08 12:00:00, None, None
202.5, -8.5, None, None, 0.04, 9.4, 102.09, -11.1, None, None, 2012-02-08 13:00:00, None, None
202.5, -8.3, None, 10.0, 0.05, 7.6, 102.13, -10.9, None, None, 2012-02-08 14:00:00, None, None
225.0, -8.6, None, 4.0, 0.03, 9.4, 102.16, -11.1, None, None, 2012-02-08 15:00:00, None, None
202.5, -8.5, None, 6.0, 0.04, 11.2, 102.19, -10.7, None, None, 2012-02-08 16:00:00, None, None
202.5, -7.7, None, 4.0, 0.09, 14.8, 102.25, -9.9, None, None, 2012-02-08 17:00:00, None, None
202.5, -6.9, None, 10.0, 0.12, 11.2, 102.3, -8.9, None, None, 2012-02-08 18:00:00, None, None
202.5, -6.1, None, 2.0, 0.17, 9.4, 102.37, -8.1, None, None, 2012-02-08 19:00:00, None, None
157.5, -5.1, None, 10.0, 0.12, 9.4, 102.35, -7.2, None, None, 2012-02-08 20:00:00, None, None
157.5, -3.5, None, 10.0, 0.08, 3.6, 102.32, -6.7, None, None, 2012-02-08 21:00:00, None, None
157.5, -0.4, None, None, -0.02, 5.4, 102.22, -5.9, None, None, 2012-02-08 22:00:00, None, None
180.0, -2.6, None, None, 0.02, 13.0, 102.31, -6.6, None, None, 2012-02-08 23:00:00, None, None
225.0, -2.8, None, 2.0, 0.1, 5.4, 102.41, -7.0, None, None, 2012-02-09 00:00:00, None, None
202.5, -3.2, None, None, 0.19, 5.4, 102.5, -6.9, None, None, 2012-02-09 01:00:00, None, None
202.5, -3.6, None, 2.0, 0.16, 9.4, 102.53, -7.2, None, None, 2012-02-09 02:00:00, None, None
202.5, -3.9, None, 10.0, 0.11, 11.2, 102.57, -7.4, None, None, 2012-02-09 03:00:00, None, None
225.0, -4.2, None, None, 0.08, 7.6, 102.61, -7.4, None, None, 2012-02-09 04:00:00, None, None
202.5, -4.3, None, None, 0.13, 13.0, 102.68, -7.2, None, None, 2012-02-09 05:00:00, None, None
202.5, -4.7, None, 6.0, 0.17, 9.4, 102.75, -7.0, 0.3, None, 2012-02-09 06:00:00, -10.1, 0.0
202.5, -4.3, None, 6.0, 0.2, 13.0, 102.8, -6.5, None, None, 2012-02-09 07:00:00, None, None
180.0, -4.2, None, 6.0, 0.15, 7.6, 102.81, -6.4, None, None, 2012-02-09 08:00:00, None, None
202.5, -4.2, None, 6.0, 0.11, 7.6, 102.82, -6.2, None, None, 2012-02-09 09:00:00, None, None
202.5, -4.2, None, 6.0, 0.1, 9.4, 102.83, -5.9, None, None, 2012-02-09 10:00:00, None, None
180.0, -4.2, None, 6.0, 0.09, 5.4, 102.87, -5.6, None, None, 2012-02-09 11:00:00, None, None
157.5, -4.1, None, 6.0, 0.05, 7.6, 102.86, -5.0, None, None, 2012-02-09 12:00:00, None, None
157.5, -4.3, None, 6.0, 0.02, 5.4, 102.89, -5.0, None, None, 2012-02-09 13:00:00, None, None
202.5, -4.3, None, 6.0, -0.01, 3.6, 102.88, -4.4, None, None, 2012-02-09 14:00:00, None, None
157.5, -4.2, None, 6.0, -0.03, 9.4, 102.85, -4.6, None, None, 2012-02-09 15:00:00, None, None
157.5, -3.6, None, 6.0, -0.05, 9.4, 102.84, -3.9, None, None, 2012-02-09 16:00:00, None, None
180.0, -3.3, None, 6.0, -0.06, 7.6, 102.81, -3.8, None, None, 2012-02-09 17:00:00, None, None
157.5, -3.1, None, 4.0, -0.05, 7.6, 102.79, -3.6, None, None, 2012-02-09 18:00:00, None, None
180.0, -2.4, None, 6.0, -0.04, 9.4, 102.78, -2.7, None, None, 2012-02-09 19:00:00, None, None
180.0, -2.1, None, 4.0, -0.04, 7.6, 102.74, -2.6, None, None, 2012-02-09 20:00:00, None, None
157.5, -2.1, None, 6.0, -0.07, 7.6, 102.68, -2.5, None, None, 2012-02-09 21:00:00, None, None
180.0, -1.8, None, 4.0, -0.11, 11.2, 102.64, -2.3, None, None, 2012-02-09 22:00:00, None, None
180.0, -1.6, None, 4.0, -0.11, 5.4, 102.61, -2.1, None, None, 2012-02-09 23:00:00, None, None
225.0, -1.6, None, 2.0, -0.1, 3.6, 102.56, -2.5, None, None, 2012-02-10 00:00:00, None, None
202.5, -2.0, None, 10.0, -0.11, 7.6, 102.52, -3.4, None, None, 2012-02-10 01:00:00, None, None
0.0, -2.1, None, 6.0, -0.14, 0.0, 102.46, -3.5, None, None, 2012-02-10 02:00:00, None, None
202.5, -1.7, None, 6.0, -0.1, 7.6, 102.45, -3.5, None, None, 2012-02-10 03:00:00, None, None
202.5, -1.6, None, 6.0, -0.07, 7.6, 102.43, -3.1, None, None, 2012-02-10 04:00:00, None, None
157.5, -1.6, None, 6.0, -0.06, 5.4, 102.37, -3.2, None, None, 2012-02-10 05:00:00, None, None
157.5, -1.4, None, 6.0, -0.06, 9.4, 102.36, -2.8, -1.3, None, 2012-02-10 06:00:00, -4.7, 0.0
180.0, -1.3, None, 6.0, -0.1, 11.2, 102.29, -2.8, None, None, 2012-02-10 07:00:00, None, None
157.5, -1.5, None, 6.0, -0.11, 13.0, 102.22, -2.9, None, None, 2012-02-10 08:00:00, None, None
180.0, -1.6, None, 6.0, -0.13, 9.4, 102.2, -3.0, None, None, 2012-02-10 09:00:00, None, None
0.0, -1.4, None, 6.0, -0.07, 0.0, 102.2, -2.8, None, None, 2012-02-10 10:00:00, None, None
180.0, -1.4, None, 4.0, -0.04, 3.6, 102.17, -3.0, None, None, 2012-02-10 11:00:00, None, None
135.0, -1.4, None, 10.0, -0.05, 5.4, 102.13, -3.1, None, None, 2012-02-10 12:00:00, None, None
135.0, -1.5, None, 10.0, -0.07, 7.6, 102.13, -3.4, None, None, 2012-02-10 13:00:00, None, None
135.0, -1.8, None, 2.0, -0.09, 5.4, 102.08, -3.7, None, None, 2012-02-10 14:00:00, None, None
180.0, -1.6, None, 6.0, -0.08, 9.4, 102.05, -3.9, None, None, 2012-02-10 15:00:00, None, None
202.5, -1.7, None, 10.0, -0.03, 5.4, 102.09, -3.9, None, None, 2012-02-10 16:00:00, None, None
225.0, -1.3, None, 4.0, 0.03, 5.4, 102.1, -3.6, None, None, 2012-02-10 17:00:00, None, None
202.5, -0.5, None, 10.0, 0.03, 5.4, 102.06, -2.7, None, None, 2012-02-10 18:00:00, None, None
157.5, 0.1, None, 10.0, -0.02, 5.4, 102.04, -2.3, None, None, 2012-02-10 19:00:00, None, None
180.0, 1.0, None, 10.0, -0.06, 7.6, 101.99, -1.9, None, None, 2012-02-10 20:00:00, None, None
157.5, 2.3, None, 10.0, -0.07, 11.2, 101.94, -2.1, None, None, 2012-02-10 21:00:00, None, None
157.5, 2.4, None, 10.0, -0.09, 11.2, 101.9, -2.2, None, None, 2012-02-10 22:00:00, None, None
180.0, 2.1, None, 10.0, -0.06, 5.4, 101.91, -2.5, None, None, 2012-02-10 23:00:00, None, None
202.5, 1.5, None, None, -0.05, 5.4, 101.89, -2.7, None, None, 2012-02-11 00:00:00, None, None
157.5, 0.3, None, 4.0, -0.01, 7.6, 101.92, -3.3, None, None, 2012-02-11 01:00:00, None, None
202.5, 0.5, None, 6.0, -0.01, 9.4, 101.93, -3.0, None, None, 2012-02-11 02:00:00, None, None
180.0, -0.3, None, 6.0, 0.01, 5.4, 101.93, -3.6, None, None, 2012-02-11 03:00:00, None, None
202.5, 0.1, None, 6.0, -0.02, 11.2, 101.91, -3.1, None, None, 2012-02-11 04:00:00, None, None
180.0, 0.0, None, 6.0, -0.01, 9.4, 101.91, -3.0, None, None, 2012-02-11 05:00:00, None, None
180.0, -0.1, None, 6.0, -0.02, 9.4, 101.89, -3.1, 2.7, None, 2012-02-11 06:00:00, -3.1, 0.0
180.0, 0.0, None, 6.0, -0.01, 9.4, 101.87, -3.1, None, None, 2012-02-11 07:00:00, None, None
202.5, 0.0, None, 6.0, 0.01, 5.4, 101.89, -2.9, None, None, 2012-02-11 08:00:00, None, None
180.0, -0.1, None, 6.0, 0.01, 7.6, 101.86, -3.1, None, None, 2012-02-11 09:00:00, None, None
180.0, -0.3, None, 4.0, 0.03, 3.6, 101.88, -3.2, None, None, 2012-02-11 10:00:00, None, None
202.5, -0.5, None, 6.0, 0.0, 5.4, 101.88, -3.3, None, None, 2012-02-11 11:00:00, None, None
225.0, -1.3, None, 2.0, 0.01, 3.6, 101.9, -3.9, None, None, 2012-02-11 12:00:00, None, None
225.0, -1.4, None, 6.0, -0.01, 5.4, 101.91, -3.8, None, None, 2012-02-11 13:00:00, None, None
0.0, -1.2, None, 6.0, 0.01, 0.0, 101.93, -3.5, None, None, 2012-02-11 14:00:00, None, None
225.0, -1.0, None, 6.0, 0.01, 3.6, 101.94, -3.4, None, None, 2012-02-11 15:00:00, None, None
202.5, -1.0, None, 6.0, 0.03, 5.4, 101.94, -3.4, None, None, 2012-02-11 16:00:00, None, None
0.0, -0.9, None, 6.0, 0.04, 0.0, 101.98, -3.2, None, None, 2012-02-11 17:00:00, None, None
0.0, -0.2, None, 6.0, 0.07, 0.0, 102.0, -2.8, None, None, 2012-02-11 18:00:00, None, None
0.0, 0.7, None, 6.0, 0.07, 0.0, 102.0, -2.3, None, None, 2012-02-11 19:00:00, None, None
202.5, 1.7, None, 6.0, 0.02, 5.4, 101.96, -2.0, None, None, 2012-02-11 20:00:00, None, None
225.0, 2.5, None, 6.0, -0.05, 5.4, 101.91, -1.7, None, None, 2012-02-11 21:00:00, None, None
22.5, 3.6, None, 2.0, -0.11, 3.6, 101.84, -1.2, None, None, 2012-02-11 22:00:00, None, None
202.5, 3.8, None, None, -0.12, 9.4, 101.8, -1.4, None, None, 2012-02-11 23:00:00, None, None
180.0, 2.8, None, 10.0, -0.09, 7.6, 101.82, -1.8, None, None, 2012-02-12 00:00:00, None, None
180.0, 1.8, None, 4.0, -0.04, 7.6, 101.83, -2.2, None, None, 2012-02-12 01:00:00, None, None
202.5, 0.1, None, 10.0, -0.03, 5.4, 101.83, -3.2, None, None, 2012-02-12 02:00:00, None, None
202.5, -1.3, None, 4.0, -0.02, 5.4, 101.85, -4.3, None, None, 2012-02-12 03:00:00, None, None
225.0, -0.9, None, 4.0, -0.02, 9.4, 101.84, -3.8, None, None, 2012-02-12 04:00:00, None, None
225.0, -0.7, None, 6.0, -0.02, 3.6, 101.82, -3.3, None, None, 2012-02-12 05:00:00, None, None
202.5, -0.6, None, 4.0, -0.04, 7.6, 101.78, -3.3, 4.7, None, 2012-02-12 06:00:00, -1.7, 0.0
225.0, -1.4, None, 10.0, -0.06, 5.4, 101.76, -4.1, None, None, 2012-02-12 07:00:00, None, None
225.0, -1.5, None, 6.0, -0.08, 5.4, 101.7, -4.1, None, None, 2012-02-12 08:00:00, None, None
202.5, -1.4, None, 6.0, -0.09, 5.4, 101.65, -3.8, None, None, 2012-02-12 09:00:00, None, None
202.5, -1.5, None, 6.0, -0.09, 3.6, 101.61, -3.9, None, None, 2012-02-12 10:00:00, None, None
225.0, -1.6, None, 6.0, -0.09, 7.6, 101.57, -4.1, None, None, 2012-02-12 11:00:00, None, None
180.0, -1.4, None, 6.0, -0.09, 5.4, 101.54, -3.9, None, None, 2012-02-12 12:00:00, None, None
202.5, -1.7, None, 6.0, -0.1, 5.4, 101.53, -4.1, None, None, 2012-02-12 13:00:00, None, None
202.5, -2.0, None, 6.0, -0.11, 7.6, 101.5, -4.2, None, None, 2012-02-12 14:00:00, None, None
202.5, -2.4, None, 6.0, -0.11, 7.6, 101.49, -4.1, None, None, 2012-02-12 15:00:00, None, None
0.0, -2.5, None, 6.0, -0.08, 0.0, 101.49, -2.5, None, None, 2012-02-12 16:00:00, None, None
157.5, -2.4, None, 6.0, -0.02, 5.4, 101.5, -2.4, None, None, 2012-02-12 17:00:00, None, None
157.5, -2.3, None, 6.0, 0.0, 5.4, 101.48, -2.3, None, None, 2012-02-12 18:00:00, None, None
0.0, -2.0, None, 6.0, -0.02, 0.0, 101.47, -2.0, None, None, 2012-02-12 19:00:00, None, None
180.0, -1.9, None, 6.0, -0.08, 3.6, 101.41, -1.9, None, None, 2012-02-12 20:00:00, None, None
0.0, -1.0, None, 6.0, -0.15, 0.0, 101.3, -1.0, None, None, 2012-02-12 21:00:00, None, None
0.0, 0.2, None, None, -0.19, 0.0, 101.22, 0.1, None, None, 2012-02-12 22:00:00, None, None
0.0, 1.8, None, 10.0, -0.16, 0.0, 101.17, -1.1, None, None, 2012-02-12 23:00:00, None, None
0.0, 2.1, None, 6.0, -0.1, 0.0, 101.14, -1.6, None, None, 2012-02-13 00:00:00, None, None
0.0, 0.3, None, 6.0, -0.05, 0.0, 101.16, -2.3, None, None, 2012-02-13 01:00:00, None, None
0.0, -0.6, None, 2.0, -0.01, 0.0, 101.2, -3.2, None, None, 2012-02-13 02:00:00, None, None
0.0, -0.6, None, 4.0, 0.03, 0.0, 101.23, -3.1, None, None, 2012-02-13 03:00:00, None, None
315.0, -0.5, None, None, 0.06, 7.6, 101.26, -2.8, None, None, 2012-02-13 04:00:00, None, None
315.0, -0.2, None, 6.0, 0.07, 7.6, 101.28, -2.5, None, None, 2012-02-13 05:00:00, None, None
0.0, -0.5, None, 7.0, 0.09, 0.0, 101.33, -2.8, 2.5, None, 2012-02-13 06:00:00, -2.6, 0.0
0.0, -0.6, None, 7.0, 0.1, 0.0, 101.36, -3.1, None, None, 2012-02-13 07:00:00, None, None
337.5, -0.1, None, 10.0, 0.12, 16.6, 101.41, -3.0, None, None, 2012-02-13 08:00:00, None, None
337.5, -0.7, None, 8.0, 0.14, 18.4, 101.48, -3.8, None, None, 2012-02-13 09:00:00, None, None
337.5, -1.0, 31.7, 8.0, 0.17, 13.0, 101.53, -4.5, None, None, 2012-02-13 10:00:00, None, None
337.5, -0.9, None, 10.0, 0.16, 11.2, 101.55, -4.9, None, None, 2012-02-13 11:00:00, None, None
337.5, -1.4, None, None, 0.15, 9.4, 101.61, -5.7, None, None, 2012-02-13 12:00:00, None, None
337.5, -1.7, None, 10.0, 0.17, 9.4, 101.73, -6.1, None, None, 2012-02-13 13:00:00, None, None
22.5, -2.4, None, 2.0, 0.2, 5.4, 101.84, -7.0, None, None, 2012-02-13 14:00:00, None, None
337.5, -3.2, None, None, 0.18, 5.4, 101.88, -8.2, None, None, 2012-02-13 15:00:00, None, None
0.0, -5.1, None, None, 0.15, 0.0, 101.97, -9.4, None, None, 2012-02-13 16:00:00, None, None
337.5, -3.4, None, None, 0.09, 5.4, 101.95, -8.9, None, None, 2012-02-13 17:00:00, None, None
337.5, -2.3, None, None, 0.08, 11.2, 101.96, -9.6, None, None, 2012-02-13 18:00:00, None, None
337.5, -2.1, None, None, 0.02, 18.4, 101.95, -10.5, None, None, 2012-02-13 19:00:00, None, None
0.0, -1.4, None, None, -0.05, 11.2, 101.86, -10.8, None, None, 2012-02-13 20:00:00, None, None
337.5, -0.7, None, None, -0.11, 13.0, 101.81, -11.6, None, None, 2012-02-13 21:00:00, None, None
337.5, -0.4, None, None, -0.15, 13.0, 101.76, -11.9, None, None, 2012-02-13 22:00:00, None, None
337.5, -0.1, None, None, -0.06, 7.6, 101.78, -11.7, None, None, 2012-02-13 23:00:00, None, None
337.5, -0.6, None, None, -0.04, 11.2, 101.78, -11.4, None, None, 2012-02-14 00:00:00, None, None
337.5, -2.1, None, None, 0.01, 7.6, 101.8, -11.5, None, None, 2012-02-14 01:00:00, None, None
22.5, -5.3, None, None, -0.02, 7.6, 101.86, -11.5, None, None, 2012-02-14 02:00:00, None, None
0.0, -7.6, None, None, -0.04, 7.6, 101.86, -13.0, None, None, 2012-02-14 03:00:00, None, None
202.5, -9.0, None, None, -0.06, 3.6, 101.89, -13.3, None, None, 2012-02-14 04:00:00, None, None
0.0, -9.6, None, None, -0.12, 0.0, 101.8, -13.6, None, None, 2012-02-14 05:00:00, None, None
0.0, -10.8, 37.04, None, -0.11, 0.0, 101.77, -14.4, 0.4, None, 2012-02-14 06:00:00, -5.8, 2.0
0.0, -11.8, None, None, -0.16, 0.0, 101.7, -15.3, None, None, 2012-02-14 07:00:00, None, None
202.5, -12.2, None, None, -0.17, 3.6, 101.62, -15.4, None, None, 2012-02-14 08:00:00, None, None
225.0, -12.7, None, None, -0.19, 3.6, 101.56, -15.9, None, None, 2012-02-14 09:00:00, None, None
0.0, -13.5, None, None, -0.14, 0.0, 101.54, -16.6, None, None, 2012-02-14 10:00:00, None, None
0.0, -14.2, None, None, -0.12, 0.0, 101.49, -17.3, None, None, 2012-02-14 11:00:00, None, None
0.0, -14.3, None, None, -0.09, 0.0, 101.48, -17.3, None, None, 2012-02-14 12:00:00, None, None
247.5, -14.3, None, None, -0.08, 3.6, 101.49, -17.2, None, None, 2012-02-14 13:00:00, None, None
0.0, -14.2, None, None, -0.02, 0.0, 101.55, -17.1, None, None, 2012-02-14 14:00:00, None, None
0.0, -14.0, None, None, 0.02, 0.0, 101.6, -16.9, None, None, 2012-02-14 15:00:00, None, None
0.0, -14.1, None, None, 0.06, 0.0, 101.66, -17.3, None, None, 2012-02-14 16:00:00, None, None
0.0, -10.7, None, None, 0.11, 0.0, 101.69, -13.3, None, None, 2012-02-14 17:00:00, None, None
90.0, -8.0, None, None, 0.12, 3.6, 101.7, -12.8, None, None, 2012-02-14 18:00:00, None, None
112.5, -5.4, None, None, 0.12, 3.6, 101.71, -12.5, None, None, 2012-02-14 19:00:00, None, None
0.0, -2.8, None, None, 0.07, 7.6, 101.69, -11.6, None, None, 2012-02-14 20:00:00, None, None
45.0, -1.4, None, None, 0.0, 7.6, 101.63, -11.0, None, None, 2012-02-14 21:00:00, None, None
0.0, -0.1, None, None, -0.05, 11.2, 101.6, -11.5, None, None, 2012-02-14 22:00:00, None, None
22.5, 0.4, None, None, -0.03, 14.8, 101.63, -11.0, None, None, 2012-02-14 23:00:00, None, None
337.5, 0.2, None, None, 0.09, 9.4, 101.73, -12.4, None, None, 2012-02-15 00:00:00, None, None
0.0, -1.3, None, None, 0.2, 5.4, 101.85, -12.8, None, None, 2012-02-15 01:00:00, None, None
315.0, -2.8, None, None, 0.22, 5.4, 101.93, -13.6, None, None, 2012-02-15 02:00:00, None, None
337.5, -4.5, None, None, 0.2, 7.6, 102.02, -12.8, None, None, 2012-02-15 03:00:00, None, None
315.0, -5.8, None, None, 0.16, 7.6, 102.1, -13.2, None, None, 2012-02-15 04:00:00, None, None
315.0, -7.6, None, None, 0.16, 5.4, 102.14, -13.7, None, None, 2012-02-15 05:00:00, None, None
315.0, -8.4, None, None, 0.16, 5.4, 102.17, -14.0, 0.6, None, 2012-02-15 06:00:00, -14.6, 0.5
292.5, -9.3, None, None, 0.17, 3.6, 102.22, -14.6, None, None, 2012-02-15 07:00:00, None, None
225.0, -10.0, None, None, 0.18, 5.4, 102.26, -14.8, None, None, 2012-02-15 08:00:00, None, None
225.0, -10.3, None, None, 0.17, 3.6, 102.3, -15.0, None, None, 2012-02-15 09:00:00, None, None
225.0, -11.5, None, None, 0.12, 5.4, 102.31, -15.6, None, None, 2012-02-15 10:00:00, None, None
0.0, -12.1, None, None, 0.1, 0.0, 102.35, -16.1, None, None, 2012-02-15 11:00:00, None, None
0.0, -12.5, None, None, 0.09, 0.0, 102.41, -16.1, None, None, 2012-02-15 12:00:00, None, None
0.0, -13.4, None, None, 0.09, 0.0, 102.46, -16.8, None, None, 2012-02-15 13:00:00, None, None
0.0, -13.8, None, None, 0.06, 0.0, 102.5, -17.0, None, None, 2012-02-15 14:00:00, None, None
225.0, -14.1, None, None, 0.04, 9.4, 102.55, -17.4, None, None, 2012-02-15 15:00:00, None, None
180.0, -12.8, None, None, 0.14, 3.6, 102.68, -15.5, None, None, 2012-02-15 16:00:00, None, None
202.5, -8.5, None, None, 0.2, 7.6, 102.72, -13.7, None, None, 2012-02-15 17:00:00, None, None
180.0, -5.1, None, None, 0.21, 7.6, 102.71, -12.4, None, None, 2012-02-15 18:00:00, None, None
180.0, -3.1, None, None, 0.13, 7.6, 102.73, -11.9, None, None, 2012-02-15 19:00:00, None, None
157.5, -2.0, None, None, 0.0, 5.4, 102.66, -10.7, None, None, 2012-02-15 20:00:00, None, None
202.5, -0.5, None, None, -0.03, 7.6, 102.64, -10.4, None, None, 2012-02-15 21:00:00, None, None
202.5, 0.1, None, None, -0.09, 9.4, 102.61, -9.5, None, None, 2012-02-15 22:00:00, None, None
202.5, 0.0, None, None, -0.05, 7.6, 102.6, -9.2, None, None, 2012-02-15 23:00:00, None, None
225.0, -0.5, None, None, -0.09, 5.4, 102.57, -8.9, None, None, 2012-02-16 00:00:00, None, None
202.5, -1.9, None, None, -0.14, 3.6, 102.51, -9.3, None, None, 2012-02-16 01:00:00, None, None
202.5, -4.4, None, None, -0.05, 9.4, 102.64, -10.2, None, None, 2012-02-16 02:00:00, None, None
202.5, -4.3, None, None, -0.06, 7.6, 102.58, -9.8, None, None, 2012-02-16 03:00:00, None, None
202.5, -5.0, None, None, 0.03, 5.4, 102.59, -10.3, None, None, 2012-02-16 04:00:00, None, None
202.5, -5.7, None, None, -0.06, 9.4, 102.51, -10.5, None, None, 2012-02-16 05:00:00, None, None
180.0, -4.9, None, None, -0.07, 9.4, 102.37, -10.2, 0.9, None, 2012-02-16 06:00:00, -14.2, 0.5
180.0, -5.5, None, None, -0.13, 7.6, 102.3, -10.7, None, None, 2012-02-16 07:00:00, None, None
180.0, -5.9, None, None, -0.15, 14.8, 102.24, -10.9, None, None, 2012-02-16 08:00:00, None, None
180.0, -5.1, None, None, -0.13, 18.4, 102.16, -10.1, None, None, 2012-02-16 09:00:00, None, None
202.5, -5.0, None, 10.0, -0.1, 13.0, 102.13, -9.9, None, None, 2012-02-16 10:00:00, None, None
202.5, -3.9, None, 2.0, -0.01, 5.4, 102.17, -9.5, None, None, 2012-02-16 11:00:00, None, None
202.5, -4.6, None, 8.0, 0.08, 7.6, 102.24, -9.4, None, None, 2012-02-16 12:00:00, None, None
180.0, -5.6, None, 6.0, 0.07, 5.4, 102.24, -8.4, None, None, 2012-02-16 13:00:00, None, None
180.0, -5.8, None, 7.0, -0.01, 7.6, 102.25, -8.6, None, None, 2012-02-16 14:00:00, None, None
180.0, -6.3, None, 6.0, -0.11, 9.4, 102.2, -8.7, None, None, 2012-02-16 15:00:00, None, None
202.5, -5.8, None, 6.0, -0.13, 9.4, 102.15, -8.3, None, None, 2012-02-16 16:00:00, None, None
202.5, -5.5, None, 6.0, -0.1, 11.2, 102.15, -7.8, None, None, 2012-02-16 17:00:00, None, None
180.0, -5.1, None, 6.0, -0.02, 3.6, 102.17, -7.3, None, None, 2012-02-16 18:00:00, None, None
180.0, -4.7, None, 6.0, 0.06, 7.6, 102.21, -6.8, None, None, 2012-02-16 19:00:00, None, None
135.0, -3.4, None, 6.0, 0.08, 3.6, 102.21, -5.6, None, None, 2012-02-16 20:00:00, None, None
157.5, -2.6, None, 6.0, 0.06, 3.6, 102.2, -5.2, None, None, 2012-02-16 21:00:00, None, None
0.0, -2.5, None, 7.0, 0.06, 0.0, 102.23, -5.3, None, None, 2012-02-16 22:00:00, None, None
157.5, -2.2, None, 6.0, 0.08, 3.6, 102.26, -5.0, None, None, 2012-02-16 23:00:00, None, None
202.5, -2.4, None, 6.0, 0.11, 3.6, 102.32, -4.7, None, None, 2012-02-17 00:00:00, None, None
0.0, -2.6, None, 4.0, 0.13, 0.0, 102.39, -5.0, None, None, 2012-02-17 01:00:00, None, None
0.0, -2.8, None, 2.0, 0.12, 0.0, 102.43, -5.5, None, None, 2012-02-17 02:00:00, None, None
225.0, -3.2, None, 6.0, 0.11, 3.6, 102.48, -5.7, None, None, 2012-02-17 03:00:00, None, None
225.0, -3.3, None, 6.0, 0.08, 5.4, 102.5, -5.8, None, None, 2012-02-17 04:00:00, None, None
202.5, -3.6, None, 6.0, 0.04, 3.6, 102.49, -5.9, None, None, 2012-02-17 05:00:00, None, None
202.5, -3.8, 37.04, 4.0, 0.03, 5.4, 102.51, -6.1, -1.9, None, 2012-02-17 06:00:00, -6.3, 5.0
0.0, -4.0, None, 6.0, 0.08, 0.0, 102.58, -6.2, None, None, 2012-02-17 07:00:00, None, None
202.5, -4.3, None, 6.0, 0.07, 5.4, 102.54, -6.5, None, None, 2012-02-17 08:00:00, None, None
