station_observations
wind_speed, dew_point, wind_direction, relative_humidity, air_temperature, time, total_cloud_cover
14.8, -4.8, 135.0, None, 10.5, 2012-04-07 20:00:00, 10.0
9.4, -3.7, 135.0, None, 9.8, 2012-04-07 21:00:00, 2.0
9.4, -5.5, 135.0, None, 11.0, 2012-04-07 22:00:00, 2.0
5.4, -4.4, 135.0, None, 10.5, 2012-04-07 23:00:00, 10.0
9.4, -4.6, 135.0, None, -2.7, 2012-04-08 13:00:00, 9.0
9.4, -4.8, 135.0, None, -2.9, 2012-04-08 14:00:00, 1.0
9.4, -4.3, 135.0, None, -2.5, 2012-04-08 15:00:00, 1.0
9.4, -3.4, 135.0, None, -0.5, 2012-04-08 16:00:00, 9.0
9.4, -2.1, 135.0, None, 6.2, 2012-04-08 17:00:00, 10.0
18.4, -7.6, 135.0, None, 10.2, 2012-04-08 18:00:00, 10.0
18.4, -6.8, 135.0, None, 10.6, 2012-04-08 19:00:00, 10.0
18.4, -7.0, 135.0, None, 13.8, 2012-04-08 20:00:00, 10.0
14.8, -5.6, 135.0, None, 12.5, 2012-04-08 21:00:00, 10.0
9.4, -3.3, 135.0, None, 12.4, 2012-04-08 22:00:00, 10.0
5.4, -1.4, 135.0, None, 11.6, 2012-04-08 23:00:00, 10.0
0.0, 0.0, 0.0, None, 0.5, 2012-04-09 13:00:00, 6.0
5.4, -0.1, 135.0, None, 0.7, 2012-04-09 14:00:00, 4.0
5.4, -1.1, 135.0, None, 1.1, 2012-04-09 15:00:00, 10.0
5.4, -0.3, 135.0, None, 5.5, 2012-04-09 16:00:00, 10.0
9.4, -0.3, 135.0, None, 7.3, 2012-04-09 17:00:00, 10.0
5.4, -0.7, 315.0, None, 9.5, 2012-04-09 18:00:00, 10.0
9.4, -2.9, 315.0, None, 12.0, 2012-04-09 19:00:00, 10.0
14.8, -2.7, 315.0, None, 12.5, 2012-04-09 20:00:00, 10.0
9.4, -1.1, 315.0, None, 12.6, 2012-04-09 21:00:00, 4.0
9.4, 0.5, 315.0, None, 12.0, 2012-04-09 22:00:00, 4.0
9.4, 1.5, 315.0, None, 11.4, 2012-04-09 23:00:00, 4.0
5.4, -0.3, 135.0, None, 0.8, 2012-04-10 13:00:00, 10.0
5.4, -0.5, 135.0, None, 0.6, 2012-04-10 14:00:00, 10.0
9.4, 0.0, 135.0, None, 2.3, 2012-04-10 15:00:00, 10.0
5.4, 0.8, 135.0, None, 4.5, 2012-04-10 16:00:00, 10.0
5.4, 1.0, 135.0, None, 6.3, 2012-04-10 17:00:00, 10.0
5.4, 0.5, 135.0, None, 8.6, 2012-04-10 18:00:00, 10.0
9.4, 3.7, 315.0, None, 12.0, 2012-04-10 19:00:00, 10.0
14.8, 2.2, 315.0, None, 13.5, 2012-04-10 20:00:00, 4.0
18.4, 0.8, 315.0, None, 13.8, 2012-04-10 21:00:00, 2.0
18.4, 1.0, 315.0, None, 13.9, 2012-04-10 22:00:00, 10.0
18.4, 0.6, 315.0, None, 13.5, 2012-04-10 23:00:00, 10.0
0.0, -0.3, 0.0, None, 0.2, 2012-04-11 13:00:00, 10.0
0.0, -0.3, 0.0, None, 0.2, 2012-04-11 14:00:00, 10.0
3.6, 0.4, 135.0, None, 0.9, 2012-04-11 15:00:00, 2.0
3.6, 1.5, 135.0, None, 3.0, 2012-04-11 16:00:00, 2.0
3.6, 2.4, 135.0, None, 7.2, 2012-04-11 17:00:00, 2.0
0.0, 2.6, 0.0, None, 7.6, 2012-04-11 18:00:00, 10.0
9.4, 2.3, 315.0, None, 8.2, 2012-04-11 19:00:00, 10.0
14.8, 1.8, 315.0, None, 8.3, 2012-04-11 20:00:00, 6.0
22.3, 1.7, 315.0, None, 8.4, 2012-04-11 21:00:00, 10.0
22.3, 2.0, 315.0, None, 8.2, 2012-04-11 22:00:00, 2.0
22.3, 2.4, 315.0, None, 7.0, 2012-04-11 23:00:00, 2.0
0.0, 1.9, 0.0, None, 2.1, 2012-04-12 13:00:00, 7.0
0.0, 2.1, 0.0, None, 2.3, 2012-04-12 14:00:00, 7.0
0.0, 2.3, 0.0, None, 2.5, 2012-04-12 15:00:00, 7.0
0.0, 3.9, 0.0, None, 5.5, 2012-04-12 16:00:00, 2.0
0.0, 4.0, 0.0, None, 5.8, 2012-04-12 17:00:00, 2.0
5.4, 4.1, 315.0, None, 7.2, 2012-04-12 18:00:00, 10.0
5.4, 3.6, 315.0, None, 9.1, 2012-04-12 19:00:00, 2.0
9.4, 2.8, 315.0, None, 9.5, 2012-04-12 20:00:00, 10.0
9.4, 4.3, 315.0, None, 8.6, 2012-04-12 21:00:00, 10.0
0.0, 4.0, 0.0, None, 8.8, 2012-04-12 22:00:00, 4.0
5.4, 4.1, 315.0, None, 7.6, 2012-04-12 23:00:00, 2.0
5.4, 0.5, 135.0, None, 1.3, 2012-04-13 13:00:00, 10.0
3.6, 1.0, 135.0, None, 1.5, 2012-04-13 14:00:00, 2.0
3.6, 0.5, 135.0, None, 2.5, 2012-04-13 15:00:00, 10.0
5.4, 1.8, 135.0, None, 4.0, 2012-04-13 16:00:00, 10.0
5.4, 1.3, 135.0, None, 7.0, 2012-04-13 17:00:00, 10.0
5.4, -0.4, 135.0, None, 8.8, 2012-04-13 18:00:00, 2.0
9.4, 0.0, 315.0, None, 10.4, 2012-04-13 19:00:00, 2.0
22.3, 0.1, 315.0, None, 9.6, 2012-04-13 20:00:00, 2.0
18.4, 1.0, 315.0, None, 10.9, 2012-04-13 21:00:00, 2.0
27.7, 2.9, 315.0, None, 9.6, 2012-04-13 22:00:00, 2.0
27.7, 0.5, 315.0, None, 9.2, 2012-04-13 23:00:00, 2.0
5.4, -1.1, 135.0, None, 0.0, 2012-04-14 13:00:00, 10.0
5.4, -0.7, 135.0, None, 0.4, 2012-04-14 14:00:00, 10.0
9.4, 0.1, 135.0, None, 1.1, 2012-04-14 15:00:00, 10.0
9.4, -0.1, 135.0, None, 2.5, 2012-04-14 16:00:00, 10.0
5.4, 0.6, 135.0, None, 3.8, 2012-04-14 17:00:00, 10.0
14.8, 1.9, 315.0, None, 5.0, 2012-04-14 18:00:00, 10.0
14.8, 3.0, 315.0, None, 4.9, 2012-04-14 19:00:00, 10.0
22.3, 3.9, 315.0, None, 5.0, 2012-04-14 20:00:00, 10.0
22.3, 3.8, 315.0, None, 5.4, 2012-04-14 21:00:00, 10.0
22.3, 4.1, 315.0, None, 5.9, 2012-04-14 22:00:00, 10.0
14.8, 4.6, 315.0, None, 5.7, 2012-04-14 23:00:00, 10.0
0.0, 1.1, 0.0, None, 1.6, 2012-04-15 13:00:00, 4.0
0.0, 1.1, 0.0, None, 1.6, 2012-04-15 14:00:00, 4.0
5.4, 1.1, 135.0, None, 1.9, 2012-04-15 15:00:00, 4.0
5.4, 2.1, 135.0, None, 2.8, 2012-04-15 16:00:00, 4.0
5.4, 3.3, 315.0, None, 4.5, 2012-04-15 17:00:00, 2.0
9.4, 3.0, 315.0, None, 5.8, 2012-04-15 18:00:00, 10.0
18.4, 2.5, 315.0, None, 6.4, 2012-04-15 19:00:00, 10.0
22.3, 1.5, 315.0, None, 8.5, 2012-04-15 20:00:00, 10.0
22.3, 1.5, 315.0, None, 8.7, 2012-04-15 21:00:00, 2.0
22.3, 1.0, 315.0, None, 8.1, 2012-04-15 22:00:00, 2.0
27.7, 1.0, 315.0, None, 7.6, 2012-04-15 23:00:00, 2.0
5.4, 0.7, 135.0, None, 2.0, 2012-04-16 13:00:00, 2.0
5.4, 1.2, 135.0, None, 2.2, 2012-04-16 14:00:00, 2.0
9.4, 2.2, 135.0, None, 2.7, 2012-04-16 15:00:00, 2.0
9.4, 2.2, 135.0, None, 2.9, 2012-04-16 16:00:00, 10.0
9.4, 2.0, 135.0, None, 3.0, 2012-04-16 17:00:00, 10.0
5.4, 2.5, 135.0, None, 3.7, 2012-04-16 18:00:00, 10.0
0.0, 4.1, 0.0, None, 5.9, 2012-04-16 19:00:00, 2.0
5.4, 4.4, 315.0, None, 6.4, 2012-04-16 20:00:00, 2.0
9.4, 5.1, 315.0, None, 6.8, 2012-04-16 21:00:00, 10.0
9.4, 4.9, 315.0, None, 6.2, 2012-04-16 22:00:00, 10.0
18.4, 4.9, 315.0, None, 5.8, 2012-04-16 23:00:00, 10.0
3.6, -0.5, 135.0, None, 0.0, 2012-04-17 13:00:00, 10.0
3.6, -0.7, 135.0, None, 0.1, 2012-04-17 14:00:00, 10.0
5.4, 0.0, 315.0, None, 0.8, 2012-04-17 15:00:00, 10.0
5.4, -0.6, 315.0, None, 4.5, 2012-04-17 16:00:00, 10.0
3.6, -0.3, 315.0, None, 5.2, 2012-04-17 17:00:00, 10.0
9.4, -0.2, 315.0, None, 8.3, 2012-04-17 18:00:00, 10.0
9.4, -2.1, 315.0, None, 9.0, 2012-04-17 19:00:00, 10.0
9.4, -1.7, 315.0, None, 8.8, 2012-04-17 20:00:00, 10.0
9.4, -2.0, 315.0, None, 8.8, 2012-04-17 21:00:00, 10.0
14.8, -2.3, 315.0, None, 8.6, 2012-04-17 22:00:00, 10.0
18.4, 2.5, 315.0, None, 8.0, 2012-04-17 23:00:00, 10.0
5.4, -0.3, 135.0, None, 1.0, 2012-04-18 13:00:00, 10.0
5.4, -0.2, 135.0, None, 0.9, 2012-04-18 14:00:00, 10.0
5.4, -0.2, 135.0, None, 0.6, 2012-04-18 15:00:00, 10.0
5.4, 0.7, 135.0, None, 3.2, 2012-04-18 16:00:00, 10.0
9.4, 1.4, 135.0, None, 5.0, 2012-04-18 17:00:00, 10.0
18.4, 2.5, 135.0, None, 8.4, 2012-04-18 18:00:00, 10.0
18.4, 2.3, 315.0, None, 6.3, 2012-04-18 19:00:00, 10.0
18.4, 3.6, 315.0, None, 7.6, 2012-04-18 20:00:00, 10.0
27.7, 4.3, 315.0, None, 5.6, 2012-04-18 21:00:00, 10.0
27.7, 3.3, 315.0, None, 4.5, 2012-04-18 22:00:00, 10.0
27.7, 2.7, 315.0, None, 4.6, 2012-04-18 23:00:00, 10.0
9.4, -0.7, 135.0, None, 0.4, 2012-04-19 13:00:00, 10.0
9.4, -0.6, 135.0, None, 0.5, 2012-04-19 14:00:00, 10.0
5.4, -0.5, 135.0, None, 0.0, 2012-04-19 15:00:00, 10.0
0.0, 0.8, 0.0, None, 4.0, 2012-04-19 16:00:00, 10.0
9.4, 0.6, 315.0, None, 6.4, 2012-04-19 17:00:00, 10.0
9.4, 0.6, 315.0, None, 8.9, 2012-04-19 18:00:00, 10.0
9.4, 2.1, 315.0, None, 9.6, 2012-04-19 19:00:00, 10.0
18.4, 1.5, 315.0, None, 10.2, 2012-04-19 20:00:00, 2.0
18.4, 1.6, 315.0, None, 9.6, 2012-04-19 21:00:00, 2.0
9.4, 1.2, 315.0, None, 9.5, 2012-04-19 22:00:00, 2.0
9.4, 1.7, 315.0, None, 8.6, 2012-04-19 23:00:00, 4.0
0.0, 1.9, 0.0, None, 2.1, 2012-04-20 13:00:00, 4.0
0.0, 1.7, 0.0, None, 2.2, 2012-04-20 14:00:00, 4.0
9.4, 2.0, 135.0, None, 2.5, 2012-04-20 15:00:00, 4.0
0.0, 3.0, 0.0, None, 3.5, 2012-04-20 16:00:00, 10.0
9.4, 3.6, 315.0, None, 7.2, 2012-04-20 17:00:00, 10.0
27.7, 3.2, 315.0, None, 7.0, 2012-04-20 18:00:00, 10.0
31.7, 1.7, 315.0, None, 7.5, 2012-04-20 19:00:00, 10.0
27.7, 1.8, 315.0, None, 7.4, 2012-04-20 20:00:00, 10.0
27.7, 1.8, 315.0, None, 7.4, 2012-04-20 21:00:00, 10.0
27.7, 0.4, 315.0, None, 8.3, 2012-04-20 22:00:00, 2.0
18.4, 0.4, 315.0, None, 8.7, 2012-04-20 23:00:00, 2.0
0.0, -2.8, 0.0, None, -1.5, 2012-04-21 13:00:00, 10.0
0.0, -2.2, 0.0, None, -1.0, 2012-04-21 14:00:00, 2.0
0.0, -1.0, 0.0, None, -0.4, 2012-04-21 15:00:00, 2.0
5.4, 0.8, 135.0, None, 4.5, 2012-04-21 16:00:00, 10.0
5.4, 1.5, 135.0, None, 8.0, 2012-04-21 17:00:00, 10.0
9.4, 0.6, 315.0, None, 10.4, 2012-04-21 18:00:00, 10.0
9.4, 0.3, 315.0, None, 11.0, 2012-04-21 19:00:00, 10.0
18.4, 0.2, 315.0, None, 13.2, 2012-04-21 20:00:00, 10.0
18.4, -0.2, 315.0, None, 14.0, 2012-04-21 21:00:00, 10.0
18.4, 1.1, 315.0, None, 14.6, 2012-04-21 22:00:00, 10.0
9.4, 2.3, 315.0, None, 14.0, 2012-04-21 23:00:00, 6.0
0.0, 1.0, 0.0, None, 2.0, 2012-04-22 13:00:00, 10.0
0.0, 1.4, 0.0, None, 2.4, 2012-04-22 14:00:00, 10.0
9.4, 2.3, 135.0, None, 3.5, 2012-04-22 15:00:00, 10.0
9.4, 3.1, 135.0, None, 8.5, 2012-04-22 16:00:00, 10.0
18.4, 4.0, 135.0, None, 11.5, 2012-04-22 17:00:00, 10.0
0.0, 5.4, 0.0, None, 15.4, 2012-04-22 18:00:00, 10.0
9.4, 5.7, 315.0, None, 17.5, 2012-04-22 19:00:00, 10.0
9.4, 5.8, 315.0, None, 18.8, 2012-04-22 20:00:00, 10.0
18.4, 6.2, 315.0, None, 19.6, 2012-04-22 21:00:00, 10.0
22.3, 6.1, 315.0, None, 19.4, 2012-04-22 22:00:00, 10.0
18.4, 7.1, 315.0, None, 17.6, 2012-04-22 23:00:00, 10.0
5.4, 1.8, 135.0, None, 3.0, 2012-04-23 13:00:00, 10.0
5.4, 2.1, 135.0, None, 3.8, 2012-04-23 14:00:00, 10.0
5.4, 2.7, 135.0, None, 4.6, 2012-04-23 15:00:00, 10.0
9.4, -1.6, 135.0, None, 9.5, 2012-04-23 16:00:00, 10.0
18.4, 5.0, 135.0, None, 13.0, 2012-04-23 17:00:00, 10.0
18.4, 5.1, 135.0, None, 15.2, 2012-04-23 18:00:00, 10.0
9.4, 6.7, 315.0, None, 17.3, 2012-04-23 19:00:00, 10.0
9.4, 7.6, 315.0, None, 18.7, 2012-04-23 20:00:00, 10.0
9.4, 7.4, 315.0, None, 17.1, 2012-04-23 21:00:00, 10.0
18.4, 7.8, 315.0, None, 19.2, 2012-04-23 22:00:00, 10.0
27.7, 8.5, 315.0, None, 18.5, 2012-04-23 23:00:00, 10.0
0.0, 5.4, 0.0, None, 6.5, 2012-04-24 13:00:00, 10.0
0.0, 5.6, 0.0, None, 6.5, 2012-04-24 14:00:00, 10.0
0.0, 5.8, 0.0, None, 6.2, 2012-04-24 15:00:00, 10.0
0.0, 6.3, 0.0, None, 6.7, 2012-04-24 16:00:00, 10.0
9.4, 7.7, 315.0, None, 8.3, 2012-04-24 18:00:00, 8.0
18.4, 8.1, 315.0, None, 9.1, 2012-04-24 19:00:00, 8.0
18.4, 8.4, 315.0, None, 9.6, 2012-04-24 20:00:00, 10.0
18.4, 7.6, 315.0, None, 8.4, 2012-04-24 21:00:00, 10.0
22.3, 7.8, 315.0, None, 8.6, 2012-04-24 22:00:00, 10.0
22.3, 7.3, 315.0, None, 8.1, 2012-04-24 23:00:00, 10.0
9.4, 5.2, 315.0, None, 5.6, 2012-04-25 13:00:00, 10.0
9.4, 5.0, 315.0, None, 5.7, 2012-04-25 14:00:00, 10.0
9.4, 5.5, 315.0, None, 6.4, 2012-04-25 15:00:00, 10.0
5.4, 6.9, 135.0, None, 7.7, 2012-04-25 16:00:00, 10.0
5.4, 7.7, 315.0, None, 9.3, 2012-04-25 17:00:00, 10.0
9.4, 8.0, 315.0, None, 10.2, 2012-04-25 18:00:00, 10.0
9.4, 8.8, 315.0, None, 11.9, 2012-04-25 19:00:00, 10.0
18.4, 9.0, 315.0, None, 11.5, 2012-04-25 20:00:00, 10.0
18.4, 8.5, 315.0, None, 11.2, 2012-04-25 21:00:00, 10.0
9.4, 9.8, 315.0, None, 11.1, 2012-04-25 22:00:00, 10.0
14.8, 9.3, 315.0, None, 11.2, 2012-04-25 23:00:00, 10.0
0.0, 5.2, 0.0, None, 5.4, 2012-04-26 13:00:00, 10.0
0.0, 5.3, 0.0, None, 5.5, 2012-04-26 14:00:00, 10.0
5.4, 5.3, 135.0, None, 5.7, 2012-04-26 15:00:00, 10.0
9.4, 5.7, 135.0, None, 6.3, 2012-04-26 16:00:00, 2.0
9.4, 6.2, 135.0, None, 7.0, 2012-04-26 17:00:00, 10.0
5.4, 6.7, 315.0, None, 7.3, 2012-04-26 18:00:00, 2.0
5.4, 6.4, 315.0, None, 7.0, 2012-04-26 19:00:00, 2.0
14.8, 6.2, 315.0, None, 7.0, 2012-04-26 20:00:00, 7.0
14.8, 5.6, 315.0, None, 6.0, 2012-04-26 21:00:00, 7.0
14.8, 5.1, 315.0, None, 5.5, 2012-04-26 22:00:00, 7.0
18.4, 3.6, 315.0, None, 4.3, 2012-04-26 23:00:00, 7.0
14.8, 2.1, 315.0, None, 2.6, 2012-04-27 13:00:00, 2.0
14.8, 1.8, 315.0, None, 2.8, 2012-04-27 14:00:00, 2.0
22.3, 2.3, 315.0, None, 3.0, 2012-04-27 15:00:00, 2.0
18.4, 2.9, 315.0, None, 3.6, 2012-04-27 16:00:00, 10.0
18.4, 3.1, 315.0, None, 4.0, 2012-04-27 17:00:00, 10.0
18.4, 3.1, 315.0, None, 5.4, 2012-04-27 18:00:00, 10.0
18.4, 1.6, 315.0, None, 5.9, 2012-04-27 19:00:00, 10.0
22.3, 2.1, 315.0, None, 6.5, 2012-04-27 20:00:00, 10.0
22.3, 2.8, 315.0, None, 6.9, 2012-04-27 21:00:00, 10.0
18.4, 3.1, 315.0, None, 6.1, 2012-04-27 22:00:00, 10.0
14.8, 2.9, 315.0, None, 6.8, 2012-04-27 23:00:00, 10.0
0.0, 2.0, 0.0, None, 2.5, 2012-04-28 13:00:00, 10.0
0.0, 2.0, 0.0, None, 3.0, 2012-04-28 14:00:00, 10.0
0.0, 2.7, 0.0, None, 3.6, 2012-04-28 15:00:00, 10.0
3.6, 3.0, 135.0, None, 5.5, 2012-04-28 16:00:00, 2.0
0.0, 2.3, 0.0, None, 8.0, 2012-04-28 17:00:00, 10.0
9.4, 3.5, 315.0, None, 9.0, 2012-04-28 18:00:00, 10.0
14.8, 2.3, 315.0, None, 10.8, 2012-04-28 19:00:00, 4.0
14.8, 3.7, 315.0, None, 11.8, 2012-04-28 20:00:00, 4.0
37.1, 2.6, 315.0, None, 11.4, 2012-04-28 21:00:00, 4.0
27.7, 3.4, 315.0, None, 11.0, 2012-04-28 22:00:00, 4.0
27.7, 4.2, 315.0, None, 10.6, 2012-04-28 23:00:00, 4.0
0.0, 4.1, 0.0, None, 5.0, 2012-04-29 13:00:00, 2.0
0.0, 4.4, 0.0, None, 5.1, 2012-04-29 14:00:00, 10.0
0.0, 4.7, 0.0, None, 5.6, 2012-04-29 15:00:00, 10.0
0.0, 6.5, 0.0, None, 8.2, 2012-04-29 16:00:00, 10.0
5.4, 7.0, 315.0, None, 10.2, 2012-04-29 17:00:00, 10.0
14.8, 5.4, 315.0, None, 10.4, 2012-04-29 18:00:00, 10.0
14.8, 5.4, 315.0, None, 11.2, 2012-04-29 19:00:00, 10.0
18.4, 4.9, 315.0, None, 11.6, 2012-04-29 20:00:00, 10.0
27.7, 5.2, 315.0, None, 12.6, 2012-04-29 21:00:00, 10.0
37.1, 5.4, 315.0, None, 12.0, 2012-04-29 22:00:00, 4.0
37.1, 5.3, 315.0, None, 11.5, 2012-04-29 23:00:00, 4.0
0.0, 4.2, 0.0, None, 4.7, 2012-04-30 13:00:00, 7.0
0.0, 4.5, 0.0, None, 4.9, 2012-04-30 14:00:00, 7.0
9.4, 4.3, 315.0, None, 5.0, 2012-04-30 15:00:00, 7.0
18.4, 4.0, 315.0, None, 4.9, 2012-04-30 16:00:00, 7.0
18.4, 4.0, 315.0, None, 5.4, 2012-04-30 17:00:00, 8.0
18.4, 5.2, 315.0, None, 6.3, 2012-04-30 18:00:00, 8.0
18.4, 5.6, 315.0, None, 6.9, 2012-04-30 19:00:00, 8.0
22.3, 5.4, 315.0, None, 6.5, 2012-04-30 20:00:00, 10.0
18.4, 6.1, 315.0, None, 6.7, 2012-04-30 21:00:00, 10.0
18.4, 6.1, 315.0, None, 6.9, 2012-04-30 22:00:00, 10.0
18.4, 5.7, 315.0, None, 6.3, 2012-04-30 23:00:00, 10.0
9.4, 2.8, 315.0, None, 3.0, 2012-05-01 13:00:00, 7.0
9.4, 2.6, 315.0, None, 3.1, 2012-05-01 14:00:00, 7.0
14.8, 2.7, 315.0, None, 3.2, 2012-05-01 15:00:00, 7.0
14.8, 3.0, 315.0, None, 3.7, 2012-05-01 16:00:00, 8.0
18.4, 4.1, 315.0, None, 5.9, 2012-05-01 17:00:00, 10.0
27.7, 2.2, 315.0, None, 5.0, 2012-05-01 18:00:00, 10.0
27.7, 2.4, 315.0, None, 5.4, 2012-05-01 19:00:00, 10.0
22.3, 1.7, 315.0, None, 5.7, 2012-05-01 20:00:00, 10.0
18.4, 3.1, 315.0, None, 6.5, 2012-05-01 21:00:00, 10.0
18.4, 3.4, 315.0, None, 5.9, 2012-05-01 22:00:00, 10.0
18.4, 2.9, 315.0, None, 5.0, 2012-05-01 23:00:00, 10.0
5.4, 1.0, 135.0, None, 2.0, 2012-05-02 13:00:00, 8.0
5.4, 0.8, 135.0, None, 2.1, 2012-05-02 14:00:00, 10.0
5.4, 1.6, 135.0, None, 2.6, 2012-05-02 15:00:00, 10.0
14.8, 2.1, 315.0, None, 4.7, 2012-05-02 16:00:00, 10.0
18.4, 2.4, 315.0, None, 5.2, 2012-05-02 17:00:00, 10.0
22.3, 0.9, 315.0, None, 5.3, 2012-05-02 18:00:00, 10.0
22.3, 1.1, 315.0, None, 5.7, 2012-05-02 19:00:00, 10.0
22.3, -0.5, 315.0, None, 6.9, 2012-05-02 20:00:00, 4.0
22.3, 0.4, 315.0, None, 8.3, 2012-05-02 21:00:00, 4.0
22.3, 0.8, 315.0, None, 8.8, 2012-05-02 22:00:00, 2.0
27.7, -1.2, 315.0, None, 9.6, 2012-05-02 23:00:00, 2.0
3.6, 0.9, 135.0, None, 1.4, 2012-05-03 13:00:00, 10.0
3.6, 1.1, 135.0, None, 1.9, 2012-05-03 14:00:00, 10.0
3.6, 1.6, 135.0, None, 2.6, 2012-05-03 15:00:00, 10.0
3.6, 2.4, 315.0, None, 4.5, 2012-05-03 16:00:00, 10.0
3.6, 4.2, 315.0, None, 6.0, 2012-05-03 17:00:00, 10.0
5.4, 4.9, 315.0, None, 6.9, 2012-05-03 18:00:00, 10.0
14.8, 1.5, 315.0, None, 7.6, 2012-05-03 19:00:00, 10.0
14.8, 2.2, 315.0, None, 7.5, 2012-05-03 20:00:00, 4.0
14.8, 2.4, 315.0, None, 8.1, 2012-05-03 21:00:00, 4.0
18.4, 3.0, 315.0, None, 8.8, 2012-05-03 22:00:00, 4.0
18.4, 3.1, 315.0, None, 8.7, 2012-05-03 23:00:00, 4.0
5.4, 2.7, 315.0, None, 3.2, 2012-05-04 13:00:00, 8.0
5.4, 2.9, 315.0, None, 3.4, 2012-05-04 14:00:00, 8.0
9.4, 2.9, 315.0, None, 3.4, 2012-05-04 15:00:00, 10.0
14.8, 3.3, 315.0, None, 4.2, 2012-05-04 16:00:00, 10.0
14.8, 3.9, 315.0, None, 5.0, 2012-05-04 17:00:00, 10.0
18.4, 3.5, 315.0, None, 4.9, 2012-05-04 18:00:00, 10.0
18.4, 2.8, 315.0, None, 5.8, 2012-05-04 19:00:00, 10.0
27.7, 2.7, 315.0, None, 6.6, 2012-05-04 20:00:00, 10.0
27.7, 3.2, 315.0, None, 5.5, 2012-05-04 21:00:00, 10.0
22.3, 3.4, 315.0, None, 5.9, 2012-05-04 22:00:00, 10.0
27.7, 3.4, 315.0, None, 6.1, 2012-05-04 23:00:00, 10.0
9.4, 1.0, 315.0, None, 2.0, 2012-05-05 13:00:00, 8.0
14.8, 1.0, 315.0, None, 2.0, 2012-05-05 14:00:00, 8.0
14.8, 1.3, 315.0, None, 2.5, 2012-05-05 15:00:00, 2.0
14.8, 1.8, 315.0, None, 3.0, 2012-05-05 16:00:00, 10.0
18.4, 1.4, 315.0, None, 3.4, 2012-05-05 17:00:00, 10.0
27.7, 2.1, 315.0, None, 4.0, 2012-05-05 18:00:00, 10.0
27.7, 1.7, 315.0, None, 4.6, 2012-05-05 19:00:00, 10.0
27.7, 2.1, 315.0, None, 6.1, 2012-05-05 20:00:00, 10.0
37.1, 2.3, 315.0, None, 6.0, 2012-05-05 21:00:00, 10.0
37.1, 1.9, 315.0, None, 6.4, 2012-05-05 22:00:00, 10.0
27.7, 2.8, 315.0, None, 6.5, 2012-05-05 23:00:00, 10.0
5.4, 0.4, 135.0, None, 1.2, 2012-05-06 13:00:00, 2.0
3.6, 0.2, 135.0, None, 1.2, 2012-05-06 14:00:00, 10.0
9.4, 0.5, 135.0, None, 3.0, 2012-05-06 15:00:00, 10.0
9.4, 0.0, 135.0, None, 6.4, 2012-05-06 16:00:00, 10.0
0.0, 0.8, 0.0, None, 8.8, 2012-05-06 17:00:00, 10.0
9.4, -0.9, 315.0, None, 10.4, 2012-05-06 18:00:00, 10.0
9.4, 1.7, 315.0, None, 12.0, 2012-05-06 19:00:00, 10.0
18.4, 1.9, 315.0, None, 13.1, 2012-05-06 20:00:00, 10.0
18.4, 2.3, 315.0, None, 14.0, 2012-05-06 21:00:00, 0.0
27.7, 2.5, 315.0, None, 14.3, 2012-05-06 22:00:00, 0.0
27.7, 4.8, 315.0, None, 15.0, 2012-05-06 23:00:00, 10.0
14.8, 1.5, 135.0, None, 3.0, 2012-05-07 13:00:00, 1.0
14.8, 0.8, 135.0, None, 3.8, 2012-05-07 14:00:00, 10.0
14.8, 2.5, 135.0, None, 6.0, 2012-05-07 15:00:00, 10.0
14.8, 2.4, 135.0, None, 9.6, 2012-05-07 16:00:00, 1.0
14.8, 2.6, 135.0, None, 12.6, 2012-05-07 17:00:00, 10.0
9.4, 3.7, 315.0, None, 14.6, 2012-05-07 18:00:00, 10.0
9.4, 2.5, 315.0, None, 17.0, 2012-05-07 19:00:00, 4.0
18.4, 2.5, 315.0, None, 17.0, 2012-05-07 20:00:00, 6.0
18.4, 2.3, 315.0, None, 18.0, 2012-05-07 21:00:00, 4.0
18.4, 2.4, 315.0, None, 19.4, 2012-05-07 22:00:00, 10.0
18.4, 4.2, 315.0, None, 19.0, 2012-05-07 23:00:00, 10.0
9.4, 2.2, 135.0, None, 4.6, 2012-05-08 13:00:00, 10.0
0.0, 3.0, 0.0, None, 5.5, 2012-05-08 14:00:00, 10.0
0.0, 4.2, 0.0, None, 7.5, 2012-05-08 15:00:00, 10.0
3.6, 3.7, 135.0, None, 11.0, 2012-05-08 16:00:00, 10.0
9.4, 4.7, 315.0, None, 13.8, 2012-05-08 17:00:00, 10.0
37.1, 4.5, 315.0, None, 14.8, 2012-05-08 18:00:00, 10.0
37.1, 3.2, 315.0, None, 15.0, 2012-05-08 19:00:00, 10.0
37.1, 4.8, 315.0, None, 15.9, 2012-05-08 20:00:00, 10.0
46.4, 5.0, 315.0, None, 15.5, 2012-05-08 21:00:00, 10.0
46.4, 5.7, 315.0, None, 15.5, 2012-05-08 22:00:00, 10.0
46.4, 5.3, 315.0, None, 14.8, 2012-05-08 23:00:00, 10.0
5.4, -1.5, 315.0, None, 1.0, 2012-05-09 13:00:00, 10.0
5.4, -0.6, 315.0, None, 2.3, 2012-05-09 14:00:00, 10.0
18.4, -0.9, 315.0, None, 4.0, 2012-05-09 15:00:00, 2.0
27.7, 0.4, 315.0, None, 6.5, 2012-05-09 16:00:00, 2.0
