station_observations
wind_speed, mean_sea_level, dew_point, wind_direction, relative_humidity, air_temperature, time, wind_gust_speed, total_cloud_cover, tendency_amount
0.0, 101.0, -0.7, 0.0, 95.0, 0.0, 2012-03-25 15:00:00, None, 10.0, -0.13
5.4, 100.99, 0.3, 180.0, 95.0, 1.0, 2012-03-25 16:00:00, None, 10.0, None
11.2, 100.96, 1.3, 157.5, 83.0, 4.0, 2012-03-25 17:00:00, None, 10.0, None
14.8, 100.95, 1.0, 157.5, 73.0, 5.5, 2012-03-25 18:00:00, None, 10.0, -0.05
16.6, 100.94, 2.7, 157.5, 74.0, 7.0, 2012-03-25 19:00:00, None, 10.0, None
16.6, 100.88, 1.4, 157.5, 63.0, 8.0, 2012-03-25 20:00:00, None, 10.0, None
13.0, 100.85, 1.9, 157.5, 61.0, 9.0, 2012-03-25 21:00:00, None, 4.0, -0.1
16.6, 100.81, 2.0, 157.5, 64.0, 8.5, 2012-03-25 22:00:00, None, 4.0, None
16.6, 100.81, 2.7, 157.5, 69.0, 8.0, 2012-03-25 23:00:00, None, 10.0, None
16.6, 100.8, 3.4, 135.0, 78.0, 7.0, 2012-03-26 00:00:00, None, 10.0, -0.05
14.8, 100.78, 3.2, 135.0, 79.0, 6.6, 2012-03-26 01:00:00, None, 10.0, None
0.0, 100.44, 0.0, 0.0, 96.0, 0.5, 2012-03-26 14:00:00, None, 2.0, None
0.0, 100.43, -0.5, 0.0, 96.0, 0.0, 2012-03-26 15:00:00, None, 2.0, -0.1
0.0, 100.44, 0.3, 0.0, 96.0, 0.8, 2012-03-26 16:00:00, None, 2.0, None
0.0, 100.44, 2.9, 0.0, 95.0, 3.6, 2012-03-26 17:00:00, None, 10.0, None
0.0, 100.42, 4.5, 0.0, 90.0, 6.0, 2012-03-26 18:00:00, None, 10.0, 0.01
5.4, 100.39, 3.9, 67.5, 81.0, 7.0, 2012-03-26 19:00:00, None, 10.0, None
5.4, 100.37, 4.3, 67.5, 72.0, 9.0, 2012-03-26 20:00:00, None, 4.0, None
20.5, 100.34, 1.4, 157.5, 59.0, 9.0, 2012-03-26 21:00:00, None, 10.0, -0.08
16.6, 100.33, 2.0, 135.0, 64.0, 8.5, 2012-03-26 22:00:00, 31.7, 10.0, None
11.2, 100.31, 2.7, 112.5, 69.0, 8.0, 2012-03-26 23:00:00, None, 10.0, None
13.0, 100.29, 3.9, 135.0, 75.0, 8.0, 2012-03-27 00:00:00, None, 10.0, -0.05
24.1, 100.25, 4.5, 135.0, 79.0, 8.0, 2012-03-27 01:00:00, 33.5, 4.0, None
7.6, 99.68, 3.4, 90.0, 86.0, 5.5, 2012-03-27 14:00:00, None, 4.0, None
3.6, 99.69, 3.8, 90.0, 89.0, 5.5, 2012-03-27 15:00:00, None, 10.0, -0.14
11.2, 99.72, 4.5, 135.0, 93.0, 5.5, 2012-03-27 16:00:00, None, 10.0, None
16.6, 99.72, 5.2, 135.0, 95.0, 6.0, 2012-03-27 17:00:00, None, 10.0, None
14.8, 99.68, 5.5, 135.0, 93.0, 6.5, 2012-03-27 18:00:00, None, 10.0, 0.01
22.3, 99.69, 5.6, 135.0, 91.0, 7.0, 2012-03-27 19:00:00, 35.3, 10.0, None
24.1, 99.68, 6.0, 135.0, 87.0, 8.0, 2012-03-27 20:00:00, 40.7, 10.0, None
25.9, 99.64, 6.1, 135.0, 77.0, 10.0, 2012-03-27 21:00:00, 61.2, 2.0, -0.04
25.9, 99.61, 5.6, 135.0, 72.0, 10.5, 2012-03-27 22:00:00, 48.2, 10.0, None
29.5, 99.6, 5.1, 135.0, 67.0, 11.0, 2012-03-27 23:00:00, 40.7, 2.0, None
27.7, 99.58, 4.5, 135.0, 66.0, 10.5, 2012-03-28 00:00:00, 40.7, 2.0, -0.06
33.5, 99.61, 5.5, 135.0, 87.0, 7.5, 2012-03-28 01:00:00, 46.4, 10.0, None
3.6, 98.81, 5.3, 90.0, 97.0, 5.7, 2012-03-28 14:00:00, None, 6.0, None
7.6, 98.76, 5.4, 135.0, 96.0, 6.0, 2012-03-28 15:00:00, None, 4.0, -0.14
16.6, 98.73, 5.2, 135.0, 92.0, 6.4, 2012-03-28 16:00:00, 44.6, 4.0, None
31.7, 98.66, 5.0, 135.0, 88.0, 6.8, 2012-03-28 17:00:00, 51.8, 4.0, None
37.1, 98.67, 4.4, 135.0, 83.0, 7.1, 2012-03-28 18:00:00, 55.4, 4.0, -0.09
37.1, 98.5, 4.5, 135.0, 90.0, 6.0, 2012-03-28 19:00:00, 61.2, 6.0, None
42.5, 98.47, 4.5, 135.0, 86.0, 6.6, 2012-03-28 20:00:00, 90.7, 4.0, None
35.3, 98.56, 4.5, 135.0, 86.0, 6.6, 2012-03-28 21:00:00, 59.4, 6.0, -0.11
35.3, 98.73, 3.8, 157.5, 81.0, 6.9, 2012-03-28 22:00:00, 57.6, 10.0, None
40.7, 98.73, 3.6, 157.5, 75.0, 7.8, 2012-03-28 23:00:00, 59.4, 2.0, None
33.5, 98.76, 3.6, 135.0, 76.0, 7.6, 2012-03-29 00:00:00, 64.8, 4.0, 0.2
38.9, 98.74, 3.4, 135.0, 74.0, 7.8, 2012-03-29 01:00:00, 57.6, 2.0, None
22.3, 98.0, 2.8, 135.0, 86.0, 5.0, 2012-03-29 14:00:00, 31.7, 10.0, None
25.9, 98.01, 2.7, 135.0, 84.0, 5.1, 2012-03-29 15:00:00, 44.6, 10.0, 0.1
31.7, 97.99, 2.5, 135.0, 80.0, 5.6, 2012-03-29 16:00:00, 40.7, 10.0, None
37.1, 97.98, 2.5, 135.0, 80.0, 5.6, 2012-03-29 17:00:00, 53.6, 2.0, None
29.5, 97.94, 3.2, 135.0, 80.0, 6.4, 2012-03-29 18:00:00, 63.0, 10.0, -0.07
40.7, 97.95, 2.9, 135.0, 79.0, 6.3, 2012-03-29 19:00:00, 53.6, 2.0, None
40.7, 97.96, 2.8, 135.0, 76.0, 6.7, 2012-03-29 20:00:00, 61.2, 4.0, None
57.6, 97.98, 2.2, 135.0, 70.0, 7.2, 2012-03-29 21:00:00, 74.2, 10.0, 0.04
40.7, 98.02, 2.1, 135.0, 68.0, 7.7, 2012-03-29 22:00:00, 61.2, 10.0, None
37.1, 98.08, 2.0, 157.5, 69.0, 7.2, 2012-03-29 23:00:00, 55.4, 10.0, None
37.1, 98.12, 2.2, 157.5, 72.0, 6.8, 2012-03-30 00:00:00, 55.4, 10.0, 0.14
29.5, 98.22, 2.7, 135.0, 77.0, 6.4, 2012-03-30 01:00:00, None, 10.0, None
5.4, 99.13, -0.1, 180.0, 95.0, 0.6, 2012-03-30 14:00:00, None, 10.0, None
9.4, 99.22, 0.0, 180.0, 92.0, 1.2, 2012-03-30 15:00:00, None, 10.0, 0.22
5.4, 99.29, 0.5, 157.5, 92.0, 1.7, 2012-03-30 16:00:00, None, 10.0, None
14.8, 99.37, 0.6, 180.0, 81.0, 3.6, 2012-03-30 17:00:00, None, 10.0, None
16.6, 99.43, 0.6, 180.0, 76.0, 4.5, 2012-03-30 18:00:00, None, 10.0, 0.21
14.8, 99.52, 0.1, 180.0, 66.0, 5.9, 2012-03-30 19:00:00, None, 10.0, None
14.8, 99.6, -0.9, 202.5, 63.0, 5.5, 2012-03-30 20:00:00, None, 10.0, None
22.3, 99.65, -1.0, 180.0, 56.0, 7.2, 2012-03-30 21:00:00, 33.5, 10.0, 0.22
20.5, 99.71, -2.2, 180.0, 48.0, 8.3, 2012-03-30 22:00:00, 33.5, 10.0, None
18.4, 99.76, -1.5, 157.5, 51.0, 8.1, 2012-03-30 23:00:00, None, 10.0, None
22.3, 99.84, 0.4, 157.5, 66.0, 6.3, 2012-03-31 00:00:00, None, 10.0, 0.19
14.8, 99.92, 2.0, 157.5, 86.0, 4.2, 2012-03-31 01:00:00, None, 10.0, None
0.0, 100.29, -3.3, 0.0, 91.0, -2.0, 2012-03-31 14:00:00, None, 10.0, None
3.6, 100.26, -2.8, 157.5, 91.0, -1.5, 2012-03-31 15:00:00, None, 10.0, -0.06
3.6, 100.24, -1.0, 135.0, 93.0, 0.0, 2012-03-31 16:00:00, None, 10.0, None
5.4, 100.2, 1.1, 135.0, 87.0, 3.0, 2012-03-31 17:00:00, None, 10.0, None
14.8, 100.18, 1.6, 157.5, 79.0, 5.0, 2012-03-31 18:00:00, None, 10.0, -0.08
13.0, 100.14, 0.9, 157.5, 67.0, 6.5, 2012-03-31 19:00:00, None, 2.0, None
14.8, 100.09, 0.2, 157.5, 62.0, 7.0, 2012-03-31 20:00:00, None, 4.0, None
16.6, 100.06, 1.5, 135.0, 73.0, 6.0, 2012-03-31 21:00:00, None, 4.0, -0.12
16.6, 100.05, 2.8, 112.5, 80.0, 6.0, 2012-03-31 22:00:00, None, 4.0, None
16.6, 100.0, 2.1, 112.5, 73.0, 6.5, 2012-03-31 23:00:00, None, 4.0, None
18.4, 99.97, 1.5, 135.0, 73.0, 6.0, 2012-04-01 00:00:00, None, 4.0, -0.09
7.6, 99.93, 1.5, 135.0, 73.0, 6.0, 2012-04-01 01:00:00, None, 4.0, None
9.4, 100.08, -0.5, 157.5, 95.0, 0.2, 2012-04-01 14:00:00, None, 2.0, None
11.2, 100.11, 0.0, 157.5, 93.0, 1.0, 2012-04-01 15:00:00, None, 4.0, 0.1
9.4, 100.17, 0.5, 157.5, 93.0, 1.5, 2012-04-01 16:00:00, None, 4.0, None
14.8, 100.23, 3.4, 180.0, 93.0, 4.5, 2012-04-01 17:00:00, None, 2.0, None
14.8, 100.3, 3.1, 180.0, 85.0, 5.5, 2012-04-01 18:00:00, None, 2.0, 0.19
14.8, 100.42, 2.8, 180.0, 80.0, 6.0, 2012-04-01 19:00:00, None, 4.0, None
18.4, 100.48, 2.7, 157.5, 74.0, 7.0, 2012-04-01 20:00:00, None, 4.0, None
13.0, 100.55, 2.8, 225.0, 80.0, 6.0, 2012-04-01 21:00:00, None, 4.0, 0.25
16.6, 100.56, 2.4, 180.0, 68.0, 8.0, 2012-04-01 22:00:00, None, 2.0, None
16.6, 100.58, 2.0, 180.0, 64.0, 8.5, 2012-04-01 23:00:00, None, 4.0, None
9.4, 100.59, 4.3, 180.0, 89.0, 6.0, 2012-04-02 00:00:00, None, 4.0, 0.04
16.6, 100.5, 3.9, 135.0, 86.0, 6.0, 2012-04-02 01:00:00, None, 4.0, None
42.5, 98.65, 4.2, 135.0, 96.0, 4.8, 2012-04-02 14:00:00, 79.6, 10.0, None
31.7, 98.63, 3.9, 135.0, 94.0, 4.8, 2012-04-02 15:00:00, 51.8, 10.0, -0.34
35.3, 98.65, 3.9, 135.0, 93.0, 5.0, 2012-04-02 16:00:00, 57.6, 10.0, None
31.7, 98.7, 4.3, 135.0, 89.0, 6.0, 2012-04-02 17:00:00, 46.4, 10.0, None
31.7, 98.73, 4.0, 135.0, 90.0, 5.5, 2012-04-02 18:00:00, 48.2, 10.0, 0.1
40.7, 98.8, 1.5, 135.0, 68.0, 7.0, 2012-04-02 19:00:00, 66.6, 10.0, None
37.1, 98.87, 3.3, 157.5, 75.0, 7.5, 2012-04-02 20:00:00, 66.6, 10.0, None
50.0, 98.9, 2.7, 135.0, 69.0, 8.0, 2012-04-02 21:00:00, 72.4, 2.0, 0.17
53.6, 98.97, 2.1, 157.5, 69.0, 7.5, 2012-04-02 22:00:00, 88.9, 10.0, None
53.6, 98.95, 1.4, 157.5, 63.0, 8.0, 2012-04-02 23:00:00, 76.0, 2.0, None
42.5, 98.98, 1.6, 135.0, 71.0, 6.5, 2012-04-03 00:00:00, 74.2, 2.0, 0.08
44.6, 99.04, 2.8, 157.5, 80.0, 6.0, 2012-04-03 01:00:00, 64.8, 10.0, None
33.5, 99.68, 2.3, 135.0, 86.0, 4.5, 2012-04-03 14:00:00, 51.8, 4.0, None
29.5, 99.72, 2.4, 135.0, 83.0, 5.0, 2012-04-03 15:00:00, 38.9, 2.0, 0.12
31.7, 99.77, 1.9, 157.5, 80.0, 5.0, 2012-04-03 16:00:00, 40.7, 4.0, None
33.5, 99.8, 2.0, 135.0, 75.0, 6.0, 2012-04-03 17:00:00, None, 2.0, None
29.5, 99.84, 2.3, 135.0, 77.0, 6.0, 2012-04-03 18:00:00, 46.4, 4.0, 0.12
27.7, 99.9, 2.1, 135.0, 73.0, 6.5, 2012-04-03 19:00:00, 44.6, 2.0, None
29.5, 99.94, 2.7, 157.5, 74.0, 7.0, 2012-04-03 20:00:00, 40.7, 2.0, None
33.5, 99.97, 2.7, 135.0, 69.0, 8.0, 2012-04-03 21:00:00, None, 2.0, 0.13
29.5, 100.02, 2.1, 157.5, 69.0, 7.5, 2012-04-03 22:00:00, 46.4, 4.0, None
25.9, 100.07, 2.6, 135.0, 71.0, 7.5, 2012-04-03 23:00:00, 44.6, 4.0, None
25.9, 100.11, 2.7, 157.5, 74.0, 7.0, 2012-04-04 00:00:00, 46.4, 2.0, 0.14
27.7, 100.16, 3.3, 135.0, 75.0, 7.5, 2012-04-04 01:00:00, 37.1, 2.0, None
14.8, 100.96, 3.1, 157.5, 89.0, 4.8, 2012-04-04 14:00:00, None, 10.0, None
20.5, 101.05, 2.9, 135.0, 86.0, 5.1, 2012-04-04 15:00:00, None, 10.0, 0.26
18.4, 101.17, 3.8, 135.0, 85.0, 6.1, 2012-04-04 16:00:00, None, 10.0, None
14.8, 101.28, 3.6, 157.5, 80.0, 6.8, 2012-04-04 17:00:00, None, 10.0, None
11.2, 101.39, 3.9, 112.5, 77.0, 7.6, 2012-04-04 18:00:00, None, 10.0, 0.34
18.4, 101.5, 2.6, 135.0, 71.0, 7.5, 2012-04-04 19:00:00, None, 10.0, None
13.0, 101.63, 4.8, 112.5, 86.0, 7.0, 2012-04-04 20:00:00, None, 10.0, None
22.3, 101.71, 4.0, 135.0, 80.0, 7.3, 2012-04-04 21:00:00, None, 10.0, 0.32
13.0, 101.83, 3.7, 90.0, 77.0, 7.5, 2012-04-04 22:00:00, None, 10.0, None
14.8, 101.87, 4.5, 135.0, 74.0, 8.8, 2012-04-04 23:00:00, None, 10.0, None
18.4, 101.93, 3.5, 135.0, 71.0, 8.5, 2012-04-05 00:00:00, None, 10.0, 0.22
13.0, 102.0, 3.3, 112.5, 70.0, 8.5, 2012-04-05 01:00:00, None, 10.0, None
0.0, 102.4, 1.3, 0.0, 99.0, 1.5, 2012-04-05 14:00:00, None, 6.0, None
5.4, 102.39, 3.1, 270.0, 97.0, 3.5, 2012-04-05 15:00:00, None, 4.0, 0.01
5.4, 102.4, 3.3, 270.0, 93.0, 4.4, 2012-04-05 16:00:00, None, 4.0, None
16.6, 102.38, 3.0, 315.0, 81.0, 6.0, 2012-04-05 17:00:00, None, 10.0, None
14.8, 102.37, 3.4, 337.5, 80.0, 6.6, 2012-04-05 18:00:00, None, 10.0, -0.02
14.8, 102.37, 3.9, 337.5, 82.0, 6.8, 2012-04-05 19:00:00, None, 10.0, None
16.6, 102.36, 4.2, 337.5, 81.0, 7.3, 2012-04-05 20:00:00, None, 10.0, None
18.4, 102.32, 4.3, 337.5, 80.0, 7.6, 2012-04-05 21:00:00, None, 10.0, -0.05
27.7, 102.28, 4.9, 315.0, 80.0, 8.1, 2012-04-05 22:00:00, None, 10.0, None
20.5, 102.26, 4.2, 315.0, 78.0, 7.7, 2012-04-05 23:00:00, 31.7, 10.0, None
20.5, 102.23, 4.2, 337.5, 78.0, 7.7, 2012-04-06 00:00:00, None, 10.0, -0.09
20.5, 102.22, 3.5, 315.0, 76.0, 7.5, 2012-04-06 01:00:00, None, 10.0, None
0.0, 102.23, -0.2, 0.0, 96.0, 0.3, 2012-04-06 14:00:00, None, 10.0, None
0.0, 102.28, -0.5, 0.0, 98.0, -0.2, 2012-04-06 15:00:00, None, 10.0, 0.07
0.0, 102.32, 1.9, 0.0, 95.0, 2.6, 2012-04-06 16:00:00, None, 10.0, None
9.4, 102.35, 3.6, 337.5, 86.0, 5.7, 2012-04-06 17:00:00, None, 10.0, None
7.6, 102.38, 3.3, 337.5, 80.0, 6.5, 2012-04-06 18:00:00, None, 10.0, 0.1
9.4, 102.42, 3.4, 0.0, 78.0, 7.0, 2012-04-06 19:00:00, None, 10.0, None
7.6, 102.42, 3.5, 0.0, 80.0, 6.7, 2012-04-06 20:00:00, None, 10.0, None
7.6, 102.43, 3.5, 22.5, 80.0, 6.7, 2012-04-06 21:00:00, None, 10.0, 0.05
7.6, 102.43, 3.4, 22.5, 78.0, 7.0, 2012-04-06 22:00:00, None, 10.0, None
11.2, 102.43, 4.0, 0.0, 76.0, 7.9, 2012-04-06 23:00:00, None, 10.0, None
5.4, 102.42, 3.9, 22.5, 72.0, 8.6, 2012-04-07 00:00:00, None, 10.0, -0.01
14.8, 102.42, 1.9, 135.0, 61.0, 9.0, 2012-04-07 01:00:00, None, 10.0, None
0.0, 102.79, -0.9, 0.0, 99.0, -0.8, 2012-04-07 14:00:00, None, 7.0, None
0.0, 102.83, 0.0, 0.0, 100.0, 0.0, 2012-04-07 15:00:00, None, 7.0, 0.07
3.6, 102.87, 1.5, 135.0, 100.0, 1.5, 2012-04-07 16:00:00, None, 8.0, None
0.0, 102.89, 2.8, 0.0, 99.0, 3.0, 2012-04-07 17:00:00, None, 10.0, None
5.4, 102.91, 3.7, 337.5, 93.0, 4.8, 2012-04-07 18:00:00, None, 10.0, 0.08
5.4, 102.94, 3.8, 0.0, 88.0, 5.7, 2012-04-07 19:00:00, None, 2.0, None
7.6, 102.92, 4.2, 337.5, 83.0, 6.9, 2012-04-07 20:00:00, None, 10.0, None
11.2, 102.9, 4.6, 0.0, 81.0, 7.7, 2012-04-07 21:00:00, None, 10.0, -0.01
11.2, 102.87, 4.2, 22.5, 78.0, 7.7, 2012-04-07 22:00:00, None, 10.0, None
9.4, 102.86, 3.7, 22.5, 78.0, 7.3, 2012-04-07 23:00:00, None, 10.0, None
5.4, 102.83, 3.9, 0.0, 77.0, 7.6, 2012-04-08 00:00:00, None, 10.0, -0.07
11.2, 102.81, 4.1, 45.0, 80.0, 7.4, 2012-04-08 01:00:00, None, 10.0, None
0.0, 102.51, -1.4, 0.0, 97.0, -1.0, 2012-04-08 14:00:00, None, 0.0, None
0.0, 102.49, -0.7, 0.0, 92.0, 0.5, 2012-04-08 15:00:00, None, 0.0, -0.1
5.4, 102.48, 3.9, 0.0, 86.0, 6.0, 2012-04-08 16:00:00, None, 10.0, None
7.6, 102.46, 3.3, 0.0, 80.0, 6.5, 2012-04-08 17:00:00, None, 9.0, None
9.4, 102.46, 3.9, 0.0, 75.0, 8.0, 2012-04-08 18:00:00, None, 1.0, -0.03
9.4, 102.4, 3.9, 22.5, 75.0, 8.0, 2012-04-08 19:00:00, None, 1.0, None
7.6, 102.35, 3.9, 0.0, 75.0, 8.0, 2012-04-08 20:00:00, None, 1.0, None
13.0, 102.27, 3.9, 337.5, 75.0, 8.0, 2012-04-08 21:00:00, None, 10.0, -0.19
7.6, 102.22, 3.9, 0.0, 75.0, 8.0, 2012-04-08 22:00:00, None, 10.0, None
5.4, 102.17, 4.4, 0.0, 75.0, 8.5, 2012-04-08 23:00:00, None, 10.0, None
7.6, 102.13, 3.3, 0.0, 70.0, 8.5, 2012-04-09 00:00:00, None, 2.0, -0.14
3.6, 102.08, 3.9, 0.0, 75.0, 8.0, 2012-04-09 01:00:00, None, 10.0, None
0.0, 101.64, 3.4, 0.0, 93.0, 4.5, 2012-04-09 14:00:00, None, 10.0, None
3.6, 101.64, 3.4, 135.0, 93.0, 4.5, 2012-04-09 15:00:00, None, 4.0, -0.09
5.4, 101.58, 4.5, 315.0, 84.0, 7.0, 2012-04-09 16:00:00, None, 4.0, None
5.4, 101.58, 5.0, 337.5, 81.0, 8.0, 2012-04-09 17:00:00, None, 2.0, None
7.6, 101.57, 5.6, 337.5, 77.0, 9.5, 2012-04-09 18:00:00, None, 10.0, -0.07
7.6, 101.56, 4.4, 45.0, 74.0, 8.7, 2012-04-09 19:00:00, None, 2.0, None
5.4, 101.52, 5.1, 45.0, 74.0, 9.5, 2012-04-09 20:00:00, None, 10.0, None
5.4, 101.47, 5.1, 45.0, 67.0, 11.0, 2012-04-09 21:00:00, None, 10.0, -0.1
9.4, 101.45, 2.1, 67.5, 52.0, 11.5, 2012-04-09 22:00:00, None, 10.0, None
7.6, 101.45, 2.7, 67.5, 53.0, 12.0, 2012-04-09 23:00:00, None, 10.0, None
11.2, 101.48, 3.9, 337.5, 66.0, 10.0, 2012-04-10 00:00:00, None, 10.0, 0.01
3.6, 101.49, 4.8, 0.0, 74.0, 9.2, 2012-04-10 01:00:00, None, 10.0, None
0.0, 101.15, 4.7, 0.0, 96.0, 5.3, 2012-04-10 14:00:00, None, 4.0, None
0.0, 101.13, 5.4, 0.0, 96.0, 6.0, 2012-04-10 15:00:00, None, 2.0, -0.11
0.0, 101.09, 6.0, 0.0, 93.0, 7.0, 2012-04-10 16:00:00, None, 2.0, None
3.6, 101.06, 6.7, 0.0, 90.0, 8.3, 2012-04-10 17:00:00, None, 10.0, None
5.4, 101.0, 6.6, 0.0, 88.0, 8.5, 2012-04-10 18:00:00, None, 2.0, -0.13
9.4, 100.95, 6.1, 0.0, 82.0, 9.0, 2012-04-10 19:00:00, None, 10.0, None
7.6, 100.89, 6.3, 0.0, 84.0, 8.8, 2012-04-10 20:00:00, None, 10.0, None
5.4, 100.83, 5.2, 22.5, 82.0, 8.0, 2012-04-10 21:00:00, None, 10.0, -0.17
5.4, 100.79, 5.0, 22.5, 80.0, 8.2, 2012-04-10 22:00:00, None, 10.0, None
7.6, 100.77, 5.6, 22.5, 77.0, 9.5, 2012-04-10 23:00:00, None, 10.0, None
3.6, 100.75, 4.4, 22.5, 75.0, 8.5, 2012-04-11 00:00:00, None, 2.0, -0.08
3.6, 100.72, 5.0, 0.0, 81.0, 8.0, 2012-04-11 01:00:00, None, 10.0, None
0.0, 100.66, 4.4, 0.0, 96.0, 5.0, 2012-04-11 14:00:00, None, 1.0, None
0.0, 100.65, 4.7, 0.0, 96.0, 5.3, 2012-04-11 15:00:00, None, 10.0, -0.04
0.0, 100.64, 6.0, 0.0, 96.0, 6.6, 2012-04-11 16:00:00, None, 10.0, None
0.0, 100.62, 6.3, 0.0, 91.0, 7.7, 2012-04-11 17:00:00, None, 10.0, None
5.4, 100.61, 5.9, 0.0, 90.0, 7.5, 2012-04-11 18:00:00, None, 10.0, -0.04
5.4, 100.59, 6.5, 0.0, 93.0, 7.5, 2012-04-11 19:00:00, None, 2.0, None
5.4, 100.56, 6.4, 22.5, 95.0, 7.2, 2012-04-11 20:00:00, None, 6.0, None
7.6, 100.51, 6.5, 0.0, 90.0, 8.1, 2012-04-11 21:00:00, None, 10.0, -0.1
5.4, 100.51, 6.6, 22.5, 91.0, 8.0, 2012-04-11 22:00:00, None, 4.0, None
7.6, 100.46, 7.4, 22.5, 92.0, 8.7, 2012-04-11 23:00:00, None, 10.0, None
0.0, 100.46, 6.8, 0.0, 87.0, 8.9, 2012-04-12 00:00:00, None, 10.0, -0.05
3.6, 100.41, 6.6, 90.0, 82.0, 9.5, 2012-04-12 01:00:00, None, 10.0, None
3.6, 100.5, 4.3, 157.5, 97.0, 4.7, 2012-04-12 14:00:00, None, 10.0, None
0.0, 100.53, 4.8, 0.0, 97.0, 5.2, 2012-04-12 15:00:00, None, 3.0, 0.07
7.6, 100.57, 5.3, 202.5, 92.0, 6.5, 2012-04-12 16:00:00, None, 1.0, None
3.6, 100.62, 6.7, 225.0, 90.0, 8.3, 2012-04-12 17:00:00, None, 10.0, None
0.0, 100.66, 6.1, 0.0, 85.0, 8.5, 2012-04-12 18:00:00, None, 10.0, 0.13
5.4, 100.72, 6.0, 337.5, 87.0, 8.0, 2012-04-12 19:00:00, None, 10.0, None
7.6, 100.78, 6.0, 337.5, 82.0, 8.9, 2012-04-12 20:00:00, None, 10.0, None
5.4, 100.8, 6.1, 0.0, 82.0, 9.0, 2012-04-12 21:00:00, None, 10.0, 0.14
7.6, 100.85, 5.8, 0.0, 79.0, 9.3, 2012-04-12 22:00:00, None, 10.0, None
3.6, 100.9, 6.0, 22.5, 82.0, 8.9, 2012-04-12 23:00:00, None, 10.0, None
3.6, 100.96, 7.1, 337.5, 86.0, 9.4, 2012-04-13 00:00:00, None, 10.0, 0.16
0.0, 100.99, 7.3, 0.0, 89.0, 9.0, 2012-04-13 01:00:00, None, 10.0, None
0.0, 101.43, 2.0, 0.0, 96.0, 2.5, 2012-04-13 14:00:00, None, 10.0, None
0.0, 101.45, 2.5, 0.0, 97.0, 3.0, 2012-04-13 15:00:00, None, 10.0, 0.07
0.0, 101.46, 4.7, 0.0, 96.0, 5.3, 2012-04-13 16:00:00, None, 10.0, None
9.4, 101.48, 5.4, 270.0, 86.0, 7.6, 2012-04-13 17:00:00, None, 10.0, None
9.4, 101.49, 4.8, 292.5, 76.0, 8.8, 2012-04-13 18:00:00, None, 4.0, 0.04
18.4, 101.52, 5.1, 315.0, 81.0, 8.1, 2012-04-13 19:00:00, None, 10.0, None
24.1, 101.5, 4.9, 315.0, 77.0, 8.7, 2012-04-13 20:00:00, 33.5, 10.0, None
27.7, 101.51, 4.8, 315.0, 76.0, 8.8, 2012-04-13 21:00:00, None, 10.0, 0.02
29.5, 101.53, 4.9, 315.0, 73.0, 9.5, 2012-04-13 22:00:00, None, 10.0, None
29.5, 101.51, 4.4, 315.0, 71.0, 9.3, 2012-04-13 23:00:00, 38.9, 10.0, None
20.5, 101.52, 3.9, 315.0, 69.0, 9.2, 2012-04-14 00:00:00, None, 10.0, 0.01
20.5, 101.54, 4.1, 315.0, 71.0, 9.0, 2012-04-14 01:00:00, None, 10.0, None
0.0, 101.71, 1.6, 0.0, 95.0, 2.3, 2012-04-14 14:00:00, None, 6.0, None
0.0, 101.73, 2.3, 0.0, 94.0, 3.2, 2012-04-14 15:00:00, None, 6.0, 0.06
0.0, 101.72, 3.3, 0.0, 89.0, 5.0, 2012-04-14 16:00:00, None, 4.0, None
9.4, 101.71, 4.1, 135.0, 83.0, 6.8, 2012-04-14 17:00:00, None, 4.0, None
9.4, 101.69, 4.4, 135.0, 75.0, 8.5, 2012-04-14 18:00:00, None, 4.0, -0.04
14.8, 101.71, 4.5, 157.5, 73.0, 9.0, 2012-04-14 19:00:00, None, 4.0, None
18.4, 101.73, 4.4, 135.0, 70.0, 9.5, 2012-04-14 20:00:00, None, 4.0, None
20.5, 101.73, 5.1, 157.5, 67.0, 11.0, 2012-04-14 21:00:00, None, 4.0, 0.04
22.3, 101.74, 4.5, 135.0, 66.0, 10.5, 2012-04-14 22:00:00, 31.7, 4.0, None
22.3, 101.73, 4.5, 135.0, 66.0, 10.5, 2012-04-14 23:00:00, 33.5, 4.0, None
20.5, 101.75, 5.1, 135.0, 74.0, 9.5, 2012-04-15 00:00:00, 35.3, 4.0, 0.02
24.1, 101.74, 5.0, 157.5, 76.0, 9.0, 2012-04-15 01:00:00, None, 4.0, None
22.3, 101.67, 5.5, 157.5, 87.0, 7.5, 2012-04-15 14:00:00, 31.7, 10.0, None
25.9, 101.67, 6.0, 157.5, 87.0, 8.0, 2012-04-15 15:00:00, None, 10.0, -0.06
22.3, 101.67, 5.8, 135.0, 85.0, 8.2, 2012-04-15 16:00:00, None, 10.0, None
22.3, 101.65, 5.5, 135.0, 81.0, 8.5, 2012-04-15 17:00:00, 37.1, 10.0, None
25.9, 101.63, 5.5, 135.0, 81.0, 8.5, 2012-04-15 18:00:00, 44.6, 10.0, -0.04
29.5, 101.62, 6.0, 157.5, 87.0, 8.0, 2012-04-15 19:00:00, 40.7, 10.0, None
33.5, 101.6, 6.6, 157.5, 88.0, 8.5, 2012-04-15 20:00:00, 46.4, 10.0, None
25.9, 101.57, 6.1, 135.0, 81.0, 9.2, 2012-04-15 21:00:00, 38.9, 10.0, -0.06
