station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
292.5, 3.3, None, 2.0, 0.06, 16.6, 101.78, -6.8, None, None, 47.0, 2012-04-14 21:00:00, None, None
292.5, 4.6, None, 2.0, None, 18.4, 101.8, -6.2, None, None, 45.0, 2012-04-14 22:00:00, None, None
337.5, 3.6, None, 2.0, None, 31.7, 101.84, -6.7, None, None, 47.0, 2012-04-14 23:00:00, None, None
0.0, 3.1, None, 10.0, 0.1, 24.1, 101.91, -7.5, None, None, 46.0, 2012-04-15 00:00:00, None, None
315.0, 2.8, None, 10.0, None, 24.1, 101.94, -7.4, None, None, 47.0, 2012-04-15 01:00:00, None, None
0.0, 2.6, None, 10.0, None, 16.6, 101.96, -7.6, None, None, 47.0, 2012-04-15 02:00:00, None, None
337.5, 1.8, None, 2.0, 0.07, 14.8, 102.01, -7.7, None, None, 49.0, 2012-04-15 03:00:00, None, None
337.5, 0.7, None, 2.0, None, 5.4, 102.05, -7.5, None, None, 54.0, 2012-04-15 04:00:00, None, None
337.5, -0.1, None, 10.0, None, 5.4, 102.07, -7.5, None, None, 57.0, 2012-04-15 05:00:00, None, None
315.0, -0.8, 31.48, 9.0, 0.06, 7.6, 102.09, -8.1, None, 5.0, 58.0, 2012-04-15 06:00:00, -0.4, None
292.5, -1.6, None, 0.0, None, 5.4, 102.12, -8.0, None, None, 62.0, 2012-04-15 07:00:00, None, None
292.5, -1.8, None, 0.0, None, 7.6, 102.12, -8.1, None, None, 62.0, 2012-04-15 08:00:00, None, None
337.5, -2.0, None, 0.0, 0.05, 5.4, 102.14, -8.2, None, None, 62.0, 2012-04-15 09:00:00, None, None
292.5, -1.8, None, 0.0, None, 9.4, 102.16, -8.4, None, None, 61.0, 2012-04-15 10:00:00, None, None
270.0, -3.0, None, 10.0, None, 5.4, 102.18, -8.6, None, None, 65.0, 2012-04-15 11:00:00, None, None
292.5, -3.5, None, 9.0, 0.05, 5.4, 102.21, -8.8, None, None, 67.0, 2012-04-15 12:00:00, None, None
0.0, -4.6, None, 9.0, None, 0.0, 102.23, -9.0, None, None, 71.0, 2012-04-15 13:00:00, None, None
0.0, -3.7, None, 10.0, None, 0.0, 102.27, -8.5, None, None, 69.0, 2012-04-15 14:00:00, None, None
0.0, -1.5, None, 10.0, 0.07, 0.0, 102.28, -7.7, None, None, 63.0, 2012-04-15 15:00:00, None, None
0.0, -0.7, None, 10.0, None, 5.4, 102.29, -8.4, None, None, 56.0, 2012-04-15 16:00:00, None, None
0.0, 1.1, None, 10.0, None, 7.6, 102.28, -8.2, None, None, 50.0, 2012-04-15 17:00:00, None, None
202.5, 3.2, None, 10.0, -0.05, 3.6, 102.2, -7.4, None, None, 46.0, 2012-04-15 18:00:00, None, None
0.0, 4.0, None, 10.0, None, 0.0, 102.17, -7.0, None, None, 45.0, 2012-04-15 19:00:00, None, None
0.0, 6.2, None, 10.0, None, 0.0, 102.13, -6.3, None, None, 40.0, 2012-04-15 20:00:00, None, None
0.0, 6.6, None, 10.0, -0.12, 0.0, 102.04, -6.6, None, None, 38.0, 2012-04-15 21:00:00, None, None
180.0, 8.4, None, 10.0, None, 9.4, 102.0, -6.0, None, None, 35.0, 2012-04-15 22:00:00, None, None
0.0, 8.4, None, 10.0, None, 0.0, 101.96, -6.9, None, None, 33.0, 2012-04-15 23:00:00, None, None
0.0, 8.8, None, 10.0, -0.12, 5.4, 101.9, -7.5, None, None, 31.0, 2012-04-16 00:00:00, None, None
0.0, 8.9, None, 10.0, None, 0.0, 101.85, -7.2, None, None, 31.0, 2012-04-16 01:00:00, None, None
0.0, 8.6, None, 10.0, None, 0.0, 101.82, -6.6, None, None, 33.0, 2012-04-16 02:00:00, None, None
90.0, 6.2, None, 10.0, -0.13, 7.6, 101.76, -5.3, None, None, 43.0, 2012-04-16 03:00:00, None, None
90.0, 4.7, None, 10.0, None, 7.6, 101.75, -6.0, None, None, 46.0, 2012-04-16 04:00:00, None, None
90.0, 3.4, None, 10.0, None, 13.0, 101.77, -5.9, None, None, 51.0, 2012-04-16 05:00:00, None, None
112.5, 0.9, None, 9.0, -0.02, 5.4, 101.74, -6.4, 0.0, 9.7, 58.0, 2012-04-16 06:00:00, -5.0, 0.0
112.5, 1.5, None, 10.0, None, 9.4, 101.68, -6.4, None, None, 56.0, 2012-04-16 07:00:00, None, None
90.0, 1.1, None, 10.0, None, 5.4, 101.64, -6.6, None, None, 56.0, 2012-04-16 08:00:00, None, None
112.5, 0.6, None, 0.0, -0.15, 9.4, 101.54, -6.5, None, None, 59.0, 2012-04-16 09:00:00, None, None
112.5, -0.1, None, 10.0, None, 7.6, 101.52, -6.7, None, None, 61.0, 2012-04-16 10:00:00, None, None
112.5, -0.4, None, 10.0, None, 5.4, 101.44, -6.5, None, None, 63.0, 2012-04-16 11:00:00, None, None
90.0, 0.1, None, 10.0, -0.17, 5.4, 101.32, -6.1, None, None, 63.0, 2012-04-16 12:00:00, None, None
90.0, 0.1, None, 10.0, None, 14.8, 101.28, -6.0, None, None, 63.0, 2012-04-16 13:00:00, None, None
90.0, 0.7, None, 10.0, None, 3.6, 101.23, -5.7, None, None, 62.0, 2012-04-16 14:00:00, None, None
90.0, 1.8, None, 10.0, -0.14, 9.4, 101.18, -5.1, None, None, 60.0, 2012-04-16 15:00:00, None, None
135.0, 4.0, None, 10.0, None, 9.4, 101.15, -4.2, None, None, 55.0, 2012-04-16 16:00:00, None, None
135.0, 4.4, None, 10.0, None, 16.6, 101.16, -4.1, None, None, 54.0, 2012-04-16 17:00:00, None, None
135.0, 4.2, 37.1, 4.0, -0.04, 24.1, 101.17, -3.2, None, None, 59.0, 2012-04-16 18:00:00, None, None
112.5, 2.7, None, 10.0, None, 18.4, 101.13, -1.1, None, None, 76.0, 2012-04-16 19:00:00, None, None
135.0, 2.8, None, 4.0, None, 18.4, 101.1, -0.8, None, None, 77.0, 2012-04-16 20:00:00, None, None
135.0, 3.7, None, 4.0, -0.1, 18.4, 101.07, -0.2, None, None, 76.0, 2012-04-16 21:00:00, None, None
157.5, 4.7, None, 4.0, None, 16.6, 101.09, 0.5, None, None, 74.0, 2012-04-16 22:00:00, None, None
135.0, 5.6, None, 4.0, None, 16.6, 101.11, 0.7, None, None, 71.0, 2012-04-16 23:00:00, None, None
135.0, 5.9, None, 10.0, 0.06, 13.0, 101.11, 0.2, None, None, 67.0, 2012-04-17 00:00:00, None, None
0.0, 6.3, None, 2.0, None, 0.0, 101.17, 0.5, None, None, 66.0, 2012-04-17 01:00:00, None, None
112.5, 6.6, None, 9.0, None, 5.4, 101.19, 0.7, None, None, 66.0, 2012-04-17 02:00:00, None, None
0.0, 5.6, None, 10.0, 0.11, 0.0, 101.22, 0.8, None, None, 71.0, 2012-04-17 03:00:00, None, None
337.5, 4.0, None, 2.0, None, 9.4, 101.35, 0.1, None, None, 76.0, 2012-04-17 04:00:00, None, None
157.5, 3.2, None, 6.0, None, 9.4, 101.38, -0.7, None, None, 76.0, 2012-04-17 05:00:00, None, None
202.5, 3.1, 37.04, 6.0, 0.25, 5.4, 101.5, -0.3, 0.0, 7.3, 78.0, 2012-04-17 06:00:00, -1.3, 2.2
0.0, 3.4, None, 4.0, None, 0.0, 101.57, -0.6, None, None, 75.0, 2012-04-17 07:00:00, None, None
0.0, 3.0, None, 10.0, None, 0.0, 101.65, -1.7, None, None, 71.0, 2012-04-17 08:00:00, None, None
0.0, 0.8, None, 10.0, 0.2, 0.0, 101.76, -2.7, None, None, 77.0, 2012-04-17 09:00:00, None, None
0.0, -0.5, None, 10.0, None, 0.0, 101.8, -3.6, None, None, 80.0, 2012-04-17 10:00:00, None, None
0.0, -2.1, None, 10.0, None, 0.0, 101.85, -5.7, None, None, 76.0, 2012-04-17 11:00:00, None, None
0.0, -1.9, None, 10.0, 0.11, 0.0, 101.89, -4.9, None, None, 80.0, 2012-04-17 12:00:00, None, None
0.0, -1.8, None, 2.0, None, 0.0, 101.91, -4.9, None, None, 79.0, 2012-04-17 13:00:00, None, None
0.0, -1.0, None, 1.0, None, 0.0, 101.91, -3.8, None, None, 81.0, 2012-04-17 14:00:00, None, None
0.0, 1.3, None, 2.0, 0.06, 0.0, 101.92, -1.9, None, None, 79.0, 2012-04-17 15:00:00, None, None
225.0, 3.6, None, 10.0, None, 5.4, 101.92, -1.3, None, None, 70.0, 2012-04-17 16:00:00, None, None
180.0, 4.5, None, 10.0, None, 7.6, 101.9, -4.3, None, None, 53.0, 2012-04-17 17:00:00, None, None
0.0, 6.5, None, 10.0, -0.06, 0.0, 101.82, -2.0, None, None, 55.0, 2012-04-17 18:00:00, None, None
90.0, 7.8, None, 10.0, None, 13.0, 101.76, -3.6, None, None, 44.0, 2012-04-17 19:00:00, None, None
180.0, 8.5, None, 10.0, None, 16.6, 101.67, -4.0, None, None, 41.0, 2012-04-17 20:00:00, None, None
112.5, 9.1, None, 2.0, -0.22, 5.4, 101.57, -4.7, None, None, 37.0, 2012-04-17 21:00:00, None, None
135.0, 8.6, None, 4.0, None, 16.6, 101.52, -5.2, None, None, 37.0, 2012-04-17 22:00:00, None, None
135.0, 9.0, None, 4.0, None, 27.7, 101.45, -4.3, None, None, 39.0, 2012-04-17 23:00:00, None, None
112.5, 8.1, None, 4.0, -0.16, 18.4, 101.44, -2.7, None, None, 46.0, 2012-04-18 00:00:00, None, None
135.0, 8.3, None, 2.0, None, 18.4, 101.38, -3.3, None, None, 44.0, 2012-04-18 01:00:00, None, None
112.5, 7.2, None, 2.0, None, 18.4, 101.34, -2.0, None, None, 52.0, 2012-04-18 02:00:00, None, None
135.0, 5.9, None, 2.0, -0.13, 11.2, 101.28, -2.7, None, None, 54.0, 2012-04-18 03:00:00, None, None
157.5, 5.1, None, 2.0, None, 14.8, 101.32, -3.1, None, None, 55.0, 2012-04-18 04:00:00, None, None
180.0, 4.8, None, 10.0, None, 14.8, 101.31, -4.1, None, None, 52.0, 2012-04-18 05:00:00, None, None
135.0, 4.0, None, 6.0, 0.0, 9.4, 101.24, -4.4, 0.0, 9.6, 54.0, 2012-04-18 06:00:00, -2.3, None
135.0, 3.9, None, 6.0, None, 14.8, 101.22, -4.5, None, None, 54.0, 2012-04-18 07:00:00, None, None
157.5, 3.5, None, 2.0, None, 11.2, 101.2, -4.7, None, None, 55.0, 2012-04-18 08:00:00, None, None
135.0, 2.1, None, 10.0, -0.06, 13.0, 101.16, -3.6, None, None, 66.0, 2012-04-18 09:00:00, None, None
135.0, 1.7, None, 10.0, None, 14.8, 101.15, -3.6, None, None, 68.0, 2012-04-18 10:00:00, None, None
135.0, 1.5, None, 10.0, None, 14.8, 101.15, -3.7, None, None, 68.0, 2012-04-18 11:00:00, None, None
135.0, 1.2, None, 10.0, 0.0, 11.2, 101.18, -3.7, None, None, 70.0, 2012-04-18 12:00:00, None, None
135.0, 1.2, None, 6.0, None, 7.6, 101.17, -3.8, None, None, 69.0, 2012-04-18 13:00:00, None, None
157.5, 1.3, None, 4.0, None, 14.8, 101.2, -3.9, None, None, 68.0, 2012-04-18 14:00:00, None, None
157.5, 2.0, None, 4.0, 0.03, 18.4, 101.23, -3.8, None, None, 65.0, 2012-04-18 15:00:00, None, None
135.0, 3.4, None, 10.0, None, 22.3, 101.24, -3.6, None, None, 60.0, 2012-04-18 16:00:00, None, None
135.0, 5.6, None, 10.0, None, 18.4, 101.24, -3.5, None, None, 52.0, 2012-04-18 17:00:00, None, None
157.5, 7.1, None, 10.0, 0.01, 11.2, 101.21, -3.7, None, None, 46.0, 2012-04-18 18:00:00, None, None
112.5, 8.8, None, 10.0, None, 14.8, 101.18, -3.4, None, None, 42.0, 2012-04-18 19:00:00, None, None
112.5, 9.1, None, 10.0, None, 11.2, 101.17, -4.3, None, None, 38.0, 2012-04-18 20:00:00, None, None
135.0, 9.9, None, 4.0, -0.05, 16.6, 101.14, -4.5, None, None, 36.0, 2012-04-18 21:00:00, None, None
67.5, 9.3, None, 4.0, None, 14.8, 101.12, -3.6, None, None, 40.0, 2012-04-18 22:00:00, None, None
135.0, 9.8, None, 4.0, None, 25.9, 101.11, -3.6, None, None, 39.0, 2012-04-18 23:00:00, None, None
180.0, 8.4, None, 4.0, 0.03, 16.6, 101.2, -3.1, None, None, 44.0, 2012-04-19 00:00:00, None, None
337.5, 8.6, None, 4.0, None, 9.4, 101.22, -1.8, None, None, 48.0, 2012-04-19 01:00:00, None, None
0.0, 6.7, None, 4.0, None, 0.0, 101.25, -0.6, None, None, 60.0, 2012-04-19 02:00:00, None, None
337.5, 4.6, None, 4.0, 0.13, 9.4, 101.39, 0.2, None, None, 73.0, 2012-04-19 03:00:00, None, None
0.0, 4.0, None, 2.0, None, 9.4, 101.44, 0.1, None, None, 76.0, 2012-04-19 04:00:00, None, None
112.5, 2.7, None, 10.0, None, 9.4, 101.47, -1.5, None, None, 74.0, 2012-04-19 05:00:00, None, None
0.0, 2.0, None, 10.0, 0.13, 0.0, 101.5, -1.4, None, 10.9, 78.0, 2012-04-19 06:00:00, 1.0, 0.8
135.0, 0.7, None, 10.0, None, 3.6, 101.51, -2.7, None, None, 78.0, 2012-04-19 07:00:00, None, None
0.0, 0.1, None, 10.0, None, 0.0, 101.56, -2.7, None, None, 81.0, 2012-04-19 08:00:00, None, None
157.5, 0.9, None, 10.0, 0.09, 7.6, 101.58, -2.3, None, None, 79.0, 2012-04-19 09:00:00, None, None
157.5, 0.7, None, 10.0, None, 11.2, 101.6, -2.6, None, None, 79.0, 2012-04-19 10:00:00, None, None
135.0, -1.2, None, 10.0, None, 5.4, 101.61, -3.9, None, None, 82.0, 2012-04-19 11:00:00, None, None
135.0, -1.1, None, 10.0, 0.02, 7.6, 101.65, -4.1, None, None, 80.0, 2012-04-19 12:00:00, None, None
135.0, -2.5, None, 10.0, None, 7.6, 101.66, -5.4, None, None, 80.0, 2012-04-19 13:00:00, None, None
157.5, -0.2, None, 10.0, None, 11.2, 101.68, -3.4, None, None, 79.0, 2012-04-19 14:00:00, None, None
157.5, 1.4, None, 10.0, 0.02, 13.0, 101.68, -2.7, None, None, 74.0, 2012-04-19 15:00:00, None, None
135.0, 3.7, None, 10.0, None, 16.6, 101.68, -3.1, None, None, 61.0, 2012-04-19 16:00:00, None, None
135.0, 5.8, None, 10.0, None, 22.3, 101.62, -3.3, None, None, 52.0, 2012-04-19 17:00:00, None, None
135.0, 8.3, None, 10.0, -0.1, 24.1, 101.52, -3.6, None, None, 43.0, 2012-04-19 18:00:00, None, None
135.0, 9.1, 37.1, 10.0, None, 25.9, 101.44, -4.1, None, None, 39.0, 2012-04-19 19:00:00, None, None
157.5, 10.3, 44.6, 2.0, None, 29.5, 101.35, -4.7, None, None, 34.0, 2012-04-19 20:00:00, None, None
135.0, 10.2, 46.4, 10.0, -0.23, 37.1, 101.25, -5.5, None, None, 33.0, 2012-04-19 21:00:00, None, None
135.0, 10.4, None, 10.0, None, 20.5, 101.21, -6.3, None, None, 30.0, 2012-04-19 22:00:00, None, None
180.0, 9.8, None, 4.0, None, 18.4, 101.15, -5.5, None, None, 34.0, 2012-04-19 23:00:00, None, None
157.5, 8.9, 33.5, 10.0, -0.13, 22.3, 101.15, -5.5, None, None, 36.0, 2012-04-20 00:00:00, None, None
135.0, 8.0, 37.1, 10.0, None, 27.7, 101.09, -5.0, None, None, 39.0, 2012-04-20 01:00:00, None, None
135.0, 6.8, 37.1, 10.0, None, 27.7, 101.06, -3.4, None, None, 48.0, 2012-04-20 02:00:00, None, None
135.0, 6.4, 38.9, 10.0, -0.2, 27.7, 100.92, -3.2, None, None, 50.0, 2012-04-20 03:00:00, None, None
135.0, 6.1, 37.1, 2.0, None, 27.7, 100.9, -2.9, None, None, 52.0, 2012-04-20 04:00:00, None, None
135.0, 6.1, None, 10.0, None, 22.3, 100.84, -3.2, None, None, 51.0, 2012-04-20 05:00:00, None, None
135.0, 6.1, 46.3, 10.0, -0.08, 20.5, 100.75, -3.8, 0.0, 11.0, 49.0, 2012-04-20 06:00:00, -3.2, None
135.0, 4.6, None, 10.0, None, 20.5, 100.75, -3.2, None, None, 57.0, 2012-04-20 07:00:00, None, None
135.0, 3.6, None, 9.0, None, 13.0, 100.77, -2.8, None, None, 63.0, 2012-04-20 08:00:00, None, None
135.0, 3.8, None, 10.0, 0.06, 9.4, 100.83, -2.6, None, None, 63.0, 2012-04-20 09:00:00, None, None
112.5, 0.8, None, 10.0, None, 9.4, 100.87, -3.7, None, None, 72.0, 2012-04-20 10:00:00, None, None
135.0, 1.7, None, 10.0, None, 11.2, 100.95, -3.1, None, None, 70.0, 2012-04-20 11:00:00, None, None
157.5, 1.5, None, 10.0, 0.22, 7.6, 101.12, -3.2, None, None, 71.0, 2012-04-20 12:00:00, None, None
0.0, -1.8, None, 10.0, None, 0.0, 101.23, -5.6, None, None, 75.0, 2012-04-20 13:00:00, None, None
0.0, 0.0, None, 10.0, None, 0.0, 101.34, -4.2, None, None, 73.0, 2012-04-20 14:00:00, None, None
270.0, 4.4, None, 10.0, 0.33, 9.4, 101.48, -2.6, None, None, 60.0, 2012-04-20 15:00:00, None, None
315.0, 5.8, None, 10.0, None, 14.8, 101.57, -4.7, None, None, 47.0, 2012-04-20 16:00:00, None, None
270.0, 7.3, None, 10.0, None, 13.0, 101.64, -4.1, None, None, 44.0, 2012-04-20 17:00:00, None, None
202.5, 8.2, None, 10.0, 0.21, 11.2, 101.68, -5.3, None, None, 38.0, 2012-04-20 18:00:00, None, None
292.5, 9.2, None, 2.0, None, 5.4, 101.72, -7.1, None, None, 31.0, 2012-04-20 19:00:00, None, None
315.0, 9.3, None, 2.0, None, 9.4, 101.74, -8.6, None, None, 27.0, 2012-04-20 20:00:00, None, None
0.0, 9.8, None, 2.0, 0.08, 0.0, 101.77, -9.3, None, None, 25.0, 2012-04-20 21:00:00, None, None
315.0, 11.7, None, 2.0, None, 14.8, 101.79, -9.4, None, None, 22.0, 2012-04-20 22:00:00, None, None
292.5, 11.9, None, 2.0, None, 18.4, 101.82, -9.4, None, None, 22.0, 2012-04-20 23:00:00, None, None
270.0, 12.1, None, 2.0, 0.07, 11.2, 101.85, -10.3, None, None, 20.0, 2012-04-21 00:00:00, None, None
315.0, 11.7, None, 10.0, None, 18.4, 101.87, -10.1, None, None, 21.0, 2012-04-21 01:00:00, None, None
292.5, 10.9, None, 10.0, None, 11.2, 101.87, -10.2, None, None, 22.0, 2012-04-21 02:00:00, None, None
292.5, 8.2, None, 10.0, 0.05, 5.4, 101.92, -9.0, None, None, 28.0, 2012-04-21 03:00:00, None, None
0.0, 4.9, None, 10.0, None, 0.0, 101.99, -8.9, None, None, 36.0, 2012-04-21 04:00:00, None, None
315.0, 5.2, None, 0.0, None, 5.4, 102.03, -11.3, None, None, 29.0, 2012-04-21 05:00:00, None, None
337.5, 2.3, None, 0.0, 0.19, 7.6, 102.16, -9.9, 0.0, 12.9, 40.0, 2012-04-21 06:00:00, -2.2, 0.0
337.5, 3.7, None, 0.0, None, 11.2, 102.2, -10.1, None, None, 36.0, 2012-04-21 07:00:00, None, None
337.5, 2.2, None, 0.0, None, 5.4, 102.25, -10.3, None, None, 39.0, 2012-04-21 08:00:00, None, None
0.0, -1.1, None, 0.0, 0.1, 0.0, 102.29, -10.3, None, None, 50.0, 2012-04-21 09:00:00, None, None
337.5, -0.3, None, 0.0, None, 3.6, 102.29, -10.3, None, None, 47.0, 2012-04-21 10:00:00, None, None
337.5, -0.9, None, 0.0, None, 9.4, 102.3, -10.4, None, None, 48.0, 2012-04-21 11:00:00, None, None
315.0, -2.3, None, 10.0, 0.03, 3.6, 102.31, -9.9, None, None, 56.0, 2012-04-21 12:00:00, None, None
0.0, -3.2, None, 10.0, None, 0.0, 102.31, -10.6, None, None, 57.0, 2012-04-21 13:00:00, None, None
0.0, -2.4, None, 10.0, None, 0.0, 102.33, -9.7, None, None, 57.0, 2012-04-21 14:00:00, None, None
0.0, 0.7, None, 1.0, 0.03, 0.0, 102.36, -8.7, None, None, 49.0, 2012-04-21 15:00:00, None, None
0.0, 2.4, None, 10.0, None, 0.0, 102.39, -8.9, None, None, 43.0, 2012-04-21 16:00:00, None, None
0.0, 4.5, None, 9.0, None, 0.0, 102.37, -7.8, None, None, 40.0, 2012-04-21 17:00:00, None, None
0.0, 6.9, None, 9.0, -0.04, 0.0, 102.31, -6.6, None, None, 38.0, 2012-04-21 18:00:00, None, None
0.0, 7.7, None, 9.0, None, 0.0, 102.27, -7.6, None, None, 33.0, 2012-04-21 19:00:00, None, None
0.0, 9.1, None, 10.0, None, 0.0, 102.22, -6.8, None, None, 32.0, 2012-04-21 20:00:00, None, None
157.5, 9.9, None, 10.0, -0.15, 5.4, 102.14, -7.9, None, None, 28.0, 2012-04-21 21:00:00, None, None
90.0, 12.1, None, 10.0, None, 20.5, 102.07, -7.2, None, None, 25.0, 2012-04-21 22:00:00, None, None
225.0, 12.7, None, 3.0, None, 5.4, 102.0, -6.6, None, None, 25.0, 2012-04-21 23:00:00, None, None
0.0, 12.4, None, 3.0, -0.21, 0.0, 101.89, -7.0, None, None, 25.0, 2012-04-22 00:00:00, None, None
0.0, 12.5, None, 3.0, None, 0.0, 101.85, -7.4, None, None, 24.0, 2012-04-22 01:00:00, None, None
135.0, 12.4, None, 4.0, None, 7.6, 101.82, -7.3, None, None, 25.0, 2012-04-22 02:00:00, None, None
90.0, 10.9, None, 4.0, -0.13, 11.2, 101.73, -7.0, None, None, 28.0, 2012-04-22 03:00:00, None, None
90.0, 10.4, None, 4.0, None, 11.2, 101.74, -7.7, None, None, 27.0, 2012-04-22 04:00:00, None, None
157.5, 9.8, None, 4.0, None, 9.4, 101.72, -7.6, None, None, 29.0, 2012-04-22 05:00:00, None, None
180.0, 9.3, None, 4.0, 0.05, 11.2, 101.73, -7.7, 0.0, 13.1, 29.0, 2012-04-22 06:00:00, -4.3, 0.0
0.0, 8.5, None, 6.0, None, 0.0, 101.73, -6.8, None, None, 33.0, 2012-04-22 07:00:00, None, None
157.5, 7.9, None, 6.0, None, 7.6, 101.71, -6.2, None, None, 36.0, 2012-04-22 08:00:00, None, None
0.0, 6.9, None, 6.0, -0.08, 0.0, 101.63, -4.7, None, None, 43.0, 2012-04-22 09:00:00, None, None
0.0, 6.6, None, 6.0, None, 0.0, 101.6, -4.2, None, None, 46.0, 2012-04-22 10:00:00, None, None
135.0, 5.9, None, 6.0, None, 5.4, 101.6, -3.6, None, None, 50.0, 2012-04-22 11:00:00, None, None
0.0, 5.5, None, 4.0, -0.06, 0.0, 101.55, -0.9, None, None, 63.0, 2012-04-22 12:00:00, None, None
337.5, 5.1, None, 4.0, None, 5.4, 101.52, -2.0, None, None, 60.0, 2012-04-22 13:00:00, None, None
45.0, 5.9, None, 10.0, None, 5.4, 101.46, -1.6, None, None, 59.0, 2012-04-22 14:00:00, None, None
135.0, 8.1, None, 10.0, -0.1, 3.6, 101.43, -1.8, None, None, 50.0, 2012-04-22 15:00:00, None, None
135.0, 9.8, None, 10.0, None, 11.2, 101.41, -2.6, None, None, 42.0, 2012-04-22 16:00:00, None, None
135.0, 10.4, None, 10.0, None, 14.8, 101.41, -1.8, None, None, 42.0, 2012-04-22 17:00:00, None, None
157.5, 12.1, None, 10.0, -0.07, 11.2, 101.32, -0.3, None, None, 42.0, 2012-04-22 18:00:00, None, None
180.0, 12.4, None, 10.0, None, 3.6, 101.32, -0.1, None, None, 42.0, 2012-04-22 19:00:00, None, None
225.0, 14.4, None, 10.0, None, 3.6, 101.28, 1.2, None, None, 41.0, 2012-04-22 20:00:00, None, None
315.0, 15.5, None, 2.0, -0.06, 9.4, 101.25, 2.1, None, None, 40.0, 2012-04-22 21:00:00, None, None
0.0, 14.9, None, 4.0, None, 13.0, 101.26, 2.0, None, None, 42.0, 2012-04-22 22:00:00, None, None
315.0, 13.8, None, 4.0, None, 20.5, 101.27, 3.3, None, None, 49.0, 2012-04-22 23:00:00, None, None
0.0, 12.1, None, 4.0, 0.06, 20.5, 101.37, 2.4, None, None, 51.0, 2012-04-23 00:00:00, None, None
0.0, 11.6, None, 4.0, None, 16.6, 101.4, 2.6, None, None, 54.0, 2012-04-23 01:00:00, None, None
22.5, 10.6, None, 2.0, None, 14.8, 101.38, 3.8, None, None, 63.0, 2012-04-23 02:00:00, None, None
0.0, 9.9, None, 2.0, 0.03, 11.2, 101.4, 4.1, None, None, 67.0, 2012-04-23 03:00:00, None, None
0.0, 8.5, None, 10.0, None, 11.2, 101.4, 3.4, None, None, 70.0, 2012-04-23 04:00:00, None, None
0.0, 7.2, None, 10.0, None, 11.2, 101.4, 2.7, None, None, 73.0, 2012-04-23 05:00:00, None, None
0.0, 6.5, None, 10.0, -0.04, 5.4, 101.35, 2.2, 0.0, 16.4, 74.0, 2012-04-23 06:00:00, 4.7, None
0.0, 6.0, None, 4.0, None, 7.6, 101.31, 2.0, None, None, 75.0, 2012-04-23 07:00:00, None, None
0.0, 5.7, None, 6.0, None, 0.0, 101.29, 2.2, None, None, 78.0, 2012-04-23 08:00:00, None, None
0.0, 5.5, None, 6.0, -0.08, 11.2, 101.23, 1.9, None, None, 78.0, 2012-04-23 09:00:00, None, None
0.0, 5.2, None, 6.0, None, 9.4, 101.2, 2.0, None, None, 80.0, 2012-04-23 10:00:00, None, None
22.5, 4.7, None, 1.0, None, 7.6, 101.18, 1.8, None, None, 81.0, 2012-04-23 11:00:00, None, None
0.0, 4.3, None, 4.0, -0.02, 0.0, 101.26, 1.5, None, None, 82.0, 2012-04-23 12:00:00, None, None
0.0, 3.7, None, 1.0, None, 0.0, 101.24, 0.6, None, None, 80.0, 2012-04-23 13:00:00, None, None
0.0, 3.8, None, 8.0, None, 0.0, 101.21, 1.2, None, None, 83.0, 2012-04-23 14:00:00, None, None
0.0, 4.0, None, 8.0, -0.04, 0.0, 101.24, 1.5, None, None, 84.0, 2012-04-23 15:00:00, None, None
0.0, 6.9, None, 10.0, None, 0.0, 101.25, 3.4, None, None, 78.0, 2012-04-23 16:00:00, None, None
337.5, 7.7, None, 10.0, None, 7.6, 101.22, 3.2, None, None, 73.0, 2012-04-23 17:00:00, None, None
337.5, 9.2, None, 10.0, -0.02, 3.6, 101.2, 4.0, None, None, 70.0, 2012-04-23 18:00:00, None, None
315.0, 11.4, None, 10.0, None, 9.4, 101.14, 4.5, None, None, 62.0, 2012-04-23 19:00:00, None, None
315.0, 14.0, None, 10.0, None, 9.4, 101.11, 4.7, None, None, 53.0, 2012-04-23 20:00:00, None, None
22.5, 15.1, None, 10.0, -0.16, 3.6, 100.96, 4.9, None, None, 50.0, 2012-04-23 21:00:00, None, None
337.5, 14.9, None, 10.0, None, 18.4, 100.95, 4.5, None, None, 50.0, 2012-04-23 22:00:00, None, None
337.5, 11.5, 31.7, 2.0, None, 22.3, 100.99, 4.9, None, None, 64.0, 2012-04-23 23:00:00, None, None
0.0, 10.4, None, 10.0, 0.06, 18.4, 101.1, 6.6, None, None, 77.0, 2012-04-24 00:00:00, None, None
0.0, 10.3, None, 10.0, None, 9.4, 101.11, 5.3, None, None, 71.0, 2012-04-24 01:00:00, None, None
45.0, 9.1, None, 2.0, None, 7.6, 101.09, 5.5, None, None, 78.0, 2012-04-24 02:00:00, None, None
112.5, 8.5, None, 2.0, 0.0, 7.6, 101.12, 5.5, None, None, 81.0, 2012-04-24 03:00:00, None, None
0.0, 8.0, None, 4.0, None, 0.0, 101.15, 5.2, None, None, 82.0, 2012-04-24 04:00:00, None, None
0.0, 7.6, None, 4.0, None, 0.0, 101.12, 4.7, None, None, 82.0, 2012-04-24 05:00:00, None, None
