WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.847,78.1,2016-01-02 13:00:00,2.687,1
None, None, 2.044,79.1,2016-01-02 14:00:00,3.003,1
None, None, 2.21,78.2,2016-01-02 15:00:00,3.54,1
None, None, 0.879,81.4,2016-01-02 16:00:00,2.561,1
None, None, 1.638,88.1,2016-01-02 17:00:00,0.931999,1
None, None, 1.1,90.1,2016-01-02 18:00:00,0.393999,1
None, None, 1.612,91.4,2016-01-02 19:00:00,0.365,1
None, None, 1.37,91.8,2016-01-02 20:00:00,0.056,1
None, None, 1.346,92.3,2016-01-02 21:00:00,-0.164,1
None, None, 0.855,92.7,2016-01-02 22:00:00,-0.372999,1
None, None, 1.281,93.2,2016-01-02 23:00:00,-0.651,1
None, None, 2.201,93.5,2016-01-03 00:00:00,-0.884,1
None, None, 1.012,92.7,2016-01-03 01:00:00,-0.658999,1
None, None, 1.915,92.9,2016-01-03 02:00:00,-1.067,1
None, None, 1.936,92.8,2016-01-03 03:00:00,-1.247,1
None, None, 1.599,92.9,2016-01-03 04:00:00,-1.491,1
None, None, 1.895,92.9,2016-01-03 05:00:00,-1.606,1
None, None, 1.079,93.1,2016-01-03 06:00:00,-1.955,1
None, None, 2.241,94.2,2016-01-03 07:00:00,-1.299,1
None, None, 1.603,93.5,2016-01-03 08:00:00,-1.394,1
None, None, 1.599,92.5,2016-01-03 09:00:00,-1.717,1
None, None, 0.67,89.7,2016-01-03 10:00:00,-0.204998,1
None, None, 0.675998,84.8,2016-01-03 11:00:00,2.017,1
None, None, 1.758,78.0,2016-01-03 12:00:00,1.978,1
None, None, 2.056,74.5,2016-01-03 13:00:00,2.07,1
None, None, 1.859,76.4,2016-01-03 14:00:00,2.686,1
None, None, 0.791998,74.5,2016-01-03 15:00:00,2.848,1
None, None, 0.584999,80.2,2016-01-03 16:00:00,2.274,1
None, None, 1.571,83.3,2016-01-03 17:00:00,1.901,1
None, None, 1.178,82.9,2016-01-03 18:00:00,1.606,1
None, None, 0.825999,84.1,2016-01-03 19:00:00,1.533,1
None, None, 1.715,84.3,2016-01-03 20:00:00,1.246,1
None, None, 1.189,86.0,2016-01-03 21:00:00,0.967998,1
None, None, 1.142,85.0,2016-01-03 22:00:00,1.142,1
None, None, 1.073,86.9,2016-01-03 23:00:00,0.982999,1
None, None, 1.076,87.3,2016-01-04 00:00:00,1.039,1
None, None, 1.151,86.8,2016-01-04 01:00:00,1.006,1
None, None, 1.226,86.7,2016-01-04 02:00:00,0.953998,1
None, None, 1.258,86.0,2016-01-04 03:00:00,1.118,1
None, None, 1.807,88.8,2016-01-04 04:00:00,0.537,1
None, None, 1.098,89.2,2016-01-04 05:00:00,0.291,1
None, None, 1.393,88.9,2016-01-04 06:00:00,0.409999,1
None, None, 0.935,88.6,2016-01-04 07:00:00,0.504998,1
None, None, 1.034,85.9,2016-01-04 08:00:00,0.773998,1
None, None, 1.318,85.0,2016-01-04 09:00:00,0.796998,1
None, None, 1.242,86.3,2016-01-04 10:00:00,0.981998,1
None, None, 1.382,80.1,2016-01-04 11:00:00,2.802,1
None, None, 2.476,77.6,2016-01-04 12:00:00,3.131,1
None, None, 1.297,76.9,2016-01-04 13:00:00,3.452,1
None, None, 0.740998,75.9,2016-01-04 14:00:00,3.6,1
None, None, 1.402,70.7,2016-01-04 15:00:00,4.125,1
None, None, 1.093,77.9,2016-01-04 16:00:00,3.163,1
None, None, 1.283,84.8,2016-01-04 17:00:00,1.676,1
None, None, 1.522,86.6,2016-01-04 18:00:00,1.124,1
None, None, 1.949,88.2,2016-01-04 19:00:00,0.667999,1
None, None, 1.584,87.9,2016-01-04 20:00:00,0.456999,1
None, None, 1.322,88.4,2016-01-04 21:00:00,0.363999,1
None, None, 1.942,88.4,2016-01-04 22:00:00,0.128,1
None, None, 1.699,88.3,2016-01-04 23:00:00,-0.108,1
None, None, 1.904,89.6,2016-01-05 00:00:00,-0.407999,1
None, None, 1.494,89.2,2016-01-05 01:00:00,-0.389999,1
None, None, 1.451,90.1,2016-01-05 02:00:00,-0.616998,1
None, None, 1.584,88.0,2016-01-05 03:00:00,-0.017,1
None, None, 1.357,86.6,2016-01-05 04:00:00,0.648998,1
None, None, 0.800998,85.1,2016-01-05 05:00:00,1.158,1
None, None, 1.182,84.6,2016-01-05 06:00:00,1.187,1
None, None, 1.443,83.3,2016-01-05 07:00:00,1.452,1
None, None, 1.898,87.3,2016-01-05 08:00:00,1.306,1
None, None, 2.159,91.2,2016-01-05 09:00:00,1.368,1
None, None, 1.915,92.3,2016-01-05 10:00:00,1.159,1
None, None, 0.617999,92.6,2016-01-05 11:00:00,1.303,1
None, None, 0.643998,93.6,2016-01-05 12:00:00,1.361,1
None, None, 0.629998,94.0,2016-01-05 13:00:00,1.799,1
None, None, 1.058,94.2,2016-01-05 14:00:00,1.806,1
None, None, 1.707,94.0,2016-01-05 15:00:00,2.249,1
None, None, 2.191,93.2,2016-01-05 16:00:00,2.519,1
None, None, 1.151,93.3,2016-01-05 17:00:00,2.404,1
None, None, 0.546998,93.9,2016-01-05 18:00:00,2.428,1
None, None, 0.948,93.7,2016-01-05 19:00:00,2.722,1
None, None, 0.745998,93.9,2016-01-05 20:00:00,2.602,1
None, None, 0.666998,94.0,2016-01-05 21:00:00,3.009,1
None, None, 0.968999,93.4,2016-01-05 22:00:00,3.232,1
None, None, 1.634,91.9,2016-01-05 23:00:00,3.796,1
None, None, 2.143,91.6,2016-01-06 00:00:00,3.834,1
None, None, 1.319,91.6,2016-01-06 01:00:00,3.712,1
None, None, 1.421,92.5,2016-01-06 02:00:00,3.479,1
None, None, 1.423,93.3,2016-01-06 03:00:00,3.443,1
None, None, 1.466,93.7,2016-01-06 04:00:00,3.482,1
None, None, 1.195,93.9,2016-01-06 05:00:00,3.19,1
None, None, 0.986998,94.0,2016-01-06 06:00:00,3.363,1
None, None, 1.114,93.8,2016-01-06 07:00:00,3.742,1
None, None, 0.904999,94.1,2016-01-06 08:00:00,3.489,1
None, None, 1.396,94.1,2016-01-06 09:00:00,4.053,1
None, None, 4.525,92.1,2016-01-06 10:00:00,5.258,1
None, None, 3.754,87.0,2016-01-06 11:00:00,6.317,1
None, None, 0.635999,80.8,2016-01-06 12:00:00,7.3,1
None, None, 0.913999,79.8,2016-01-06 13:00:00,7.21,1
None, None, 2.039,82.5,2016-01-06 14:00:00,7.0,1
None, None, 1.576,83.7,2016-01-06 15:00:00,7.41,1
None, None, 0.46,83.6,2016-01-06 16:00:00,7.11,1
None, None, 1.045,88.9,2016-01-06 17:00:00,5.343,1
None, None, 1.493,91.5,2016-01-06 18:00:00,4.295,1
None, None, 1.234,92.7,2016-01-06 19:00:00,3.548,1
None, None, 1.064,93.5,2016-01-06 20:00:00,3.273,1
None, None, 1.743,94.0,2016-01-06 21:00:00,2.891,1
None, None, 1.435,94.1,2016-01-06 22:00:00,2.684,1
None, None, 1.354,94.5,2016-01-06 23:00:00,2.702,1
None, None, 1.742,94.6,2016-01-07 00:00:00,2.312,1
None, None, 0.648998,94.8,2016-01-07 01:00:00,2.162,1
None, None, 1.585,95.2,2016-01-07 02:00:00,1.997,1
None, None, 0.700999,95.2,2016-01-07 03:00:00,1.716,1
None, None, 1.169,95.8,2016-01-07 04:00:00,1.355,1
None, None, 1.273,95.9,2016-01-07 05:00:00,1.376,1
None, None, 0.819998,96.0,2016-01-07 06:00:00,1.074,1
None, None, 1.21,96.2,2016-01-07 07:00:00,0.964999,1
None, None, 0.963998,96.2,2016-01-07 08:00:00,1.153,1
None, None, 0.972,96.2,2016-01-07 09:00:00,1.093,1
None, None, 0.505999,96.1,2016-01-07 10:00:00,1.714,1
None, None, 1.337,95.1,2016-01-07 11:00:00,3.51,1
None, None, 3.699,92.1,2016-01-07 12:00:00,4.243,1
None, None, 4.021,90.6,2016-01-07 13:00:00,4.335,1
None, None, 3.572,90.8,2016-01-07 14:00:00,4.357,1
None, None, 1.887,90.1,2016-01-07 15:00:00,4.698,1
None, None, 1.669,90.4,2016-01-07 16:00:00,4.714,1
None, None, 0.648,90.9,2016-01-07 17:00:00,4.622,1
None, None, 0.72,91.9,2016-01-07 18:00:00,4.057,1
None, None, 0.412,92.5,2016-01-07 19:00:00,3.802,1
None, None, 1.125,92.7,2016-01-07 20:00:00,3.749,1
None, None, 0.421999,92.7,2016-01-07 21:00:00,3.814,1
None, None, 1.785,93.0,2016-01-07 22:00:00,4.008,1
None, None, 1.353,93.1,2016-01-07 23:00:00,3.727,1
