station_observations
wind_direction, air_temperature, wind_gust_speed, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
225.0, 2.0, None, 0.17, 1.0, 101.4, -1.1, None, None, 80.0, 2017-04-09 17:00:00, None, None
225.0, 3.7, None, 0.12, 10.0, 101.4, -3.2, None, None, 61.0, 2017-04-09 18:00:00, None, None
225.0, 3.8, None, 0.09, 8.0, 101.4, -4.3, None, None, 55.0, 2017-04-09 19:00:00, None, None
180.0, 5.4, None, 0.03, 9.0, 101.4, -5.3, None, None, 46.0, 2017-04-09 20:00:00, None, None
90.0, 6.1, None, -0.01, 10.0, 101.3, -7.1, None, None, 38.0, 2017-04-09 21:00:00, None, None
None, 6.6, None, -0.03, 0.0, 101.3, -7.1, None, None, 37.0, 2017-04-09 22:00:00, None, None
157.5, 7.2, None, -0.05, 8.0, 101.3, -7.7, None, None, 34.0, 2017-04-09 23:00:00, None, 0.2
67.5, 7.0, None, -0.06, 11.0, 101.3, -7.4, None, None, 35.0, 2017-04-10 00:00:00, None, None
112.5, 7.4, None, -0.06, 5.0, 101.3, -7.9, None, None, 33.0, 2017-04-10 01:00:00, None, None
112.5, 7.5, None, -0.03, 9.0, 101.3, -7.8, None, None, 33.0, 2017-04-10 02:00:00, None, None
None, 4.0, None, 0.0, 0.0, 101.3, -5.3, None, None, 51.0, 2017-04-10 03:00:00, None, None
None, 1.0, None, 0.04, 0.0, 101.4, -4.8, None, None, 65.0, 2017-04-10 04:00:00, None, None
None, 0.4, None, 0.08, 0.0, 101.4, -5.8, None, None, 63.0, 2017-04-10 05:00:00, None, None
None, -0.4, None, 0.13, 0.0, 101.5, -6.0, None, None, 66.0, 2017-04-10 06:00:00, None, None
None, -1.1, None, 0.12, 0.0, 101.5, -7.1, None, None, 63.0, 2017-04-10 07:00:00, None, None
67.5, -3.1, None, 0.11, 7.0, 101.5, -6.9, None, None, 75.0, 2017-04-10 08:00:00, None, None
67.5, -3.8, None, 0.08, 10.0, 101.6, -7.0, None, None, 78.0, 2017-04-10 09:00:00, None, None
45.0, -3.7, None, 0.08, 5.0, 101.6, -6.6, None, None, 80.0, 2017-04-10 10:00:00, None, None
45.0, -5.4, None, 0.07, 1.0, 101.6, -7.6, None, None, 84.0, 2017-04-10 11:00:00, None, None
67.5, -6.0, None, 0.08, 9.0, 101.7, -8.1, None, None, 85.0, 2017-04-10 12:00:00, None, None
67.5, -6.3, None, 0.07, 9.0, 101.7, -8.5, None, None, 84.0, 2017-04-10 13:00:00, None, None
45.0, -6.6, None, 0.06, 9.0, 101.7, -8.8, None, None, 84.0, 2017-04-10 14:00:00, None, None
45.0, -5.8, None, 0.07, 11.0, 101.8, -8.2, None, None, 83.0, 2017-04-10 15:00:00, None, None
67.5, -3.4, None, 0.05, 13.0, 101.8, -7.6, None, None, 73.0, 2017-04-10 16:00:00, None, None
67.5, -1.5, None, 0.02, 12.0, 101.7, -7.3, None, None, 65.0, 2017-04-10 17:00:00, None, None
67.5, 1.6, None, -0.06, 11.0, 101.7, -7.2, None, None, 52.0, 2017-04-10 18:00:00, None, None
67.5, 4.4, None, -0.1, 11.0, 101.6, -7.4, None, None, 42.0, 2017-04-10 19:00:00, None, None
157.5, 7.3, None, -0.12, 2.0, 101.6, -8.2, None, None, 32.0, 2017-04-10 20:00:00, None, None
67.5, 7.7, None, -0.1, 12.0, 101.5, -8.3, None, None, 31.0, 2017-04-10 21:00:00, None, None
315.0, 8.8, None, -0.07, 2.0, 101.5, -10.3, None, None, 25.0, 2017-04-10 22:00:00, None, None
90.0, 9.0, None, -0.04, 9.0, 101.5, -10.2, None, None, 25.0, 2017-04-10 23:00:00, None, 0.0
67.5, 8.8, None, -0.01, 9.0, 101.5, -10.0, None, None, 25.0, 2017-04-11 00:00:00, None, None
90.0, 9.2, None, 0.01, 8.0, 101.5, -10.0, None, None, 25.0, 2017-04-11 01:00:00, None, None
0.0, 8.6, None, 0.04, 5.0, 101.6, -9.6, None, None, 27.0, 2017-04-11 02:00:00, None, None
None, 6.3, None, 0.07, 0.0, 101.6, -8.8, None, None, 33.0, 2017-04-11 03:00:00, None, None
None, 3.2, None, 0.12, 0.0, 101.7, -4.6, None, None, 56.0, 2017-04-11 04:00:00, None, None
67.5, 0.6, None, 0.17, 1.0, 101.8, -6.1, None, None, 61.0, 2017-04-11 05:00:00, None, None
45.0, 0.2, None, 0.21, 2.0, 101.9, -7.2, None, None, 58.0, 2017-04-11 06:00:00, None, None
None, -1.4, None, 0.21, 0.0, 101.9, -7.0, None, None, 66.0, 2017-04-11 07:00:00, None, None
None, -2.4, None, 0.19, 0.0, 101.9, -6.5, None, None, 73.0, 2017-04-11 08:00:00, None, None
None, -3.3, None, 0.14, 0.0, 102.0, -7.4, None, None, 73.0, 2017-04-11 09:00:00, None, None
None, -3.3, None, 0.13, 0.0, 102.0, -6.6, None, None, 78.0, 2017-04-11 10:00:00, None, None
None, -4.9, None, 0.11, 0.0, 102.1, -7.5, None, None, 82.0, 2017-04-11 11:00:00, None, None
None, -5.6, None, 0.12, 0.0, 102.1, -7.9, None, None, 84.0, 2017-04-11 12:00:00, None, None
45.0, -4.0, None, 0.12, 2.0, 102.2, -7.3, None, None, 78.0, 2017-04-11 13:00:00, None, None
45.0, -4.6, None, 0.14, 1.0, 102.2, -7.5, None, None, 80.0, 2017-04-11 14:00:00, None, None
None, -4.3, None, 0.16, 0.0, 102.3, -7.3, None, None, 79.0, 2017-04-11 15:00:00, None, None
67.5, -1.8, None, 0.13, 3.0, 102.3, -6.3, None, None, 71.0, 2017-04-11 16:00:00, None, None
67.5, 1.3, None, 0.08, 10.0, 102.3, -4.6, None, None, 65.0, 2017-04-11 17:00:00, None, None
0.0, 4.1, None, 0.02, 7.0, 102.3, -3.1, None, None, 60.0, 2017-04-11 18:00:00, None, None
315.0, 5.1, None, -0.02, 11.0, 102.3, -3.5, None, None, 54.0, 2017-04-11 19:00:00, None, None
337.5, 6.1, None, -0.04, 11.0, 102.3, -3.9, None, None, 49.0, 2017-04-11 20:00:00, None, None
22.5, 6.9, None, -0.06, 16.0, 102.3, -3.5, None, None, 48.0, 2017-04-11 21:00:00, None, None
337.5, 7.2, None, -0.04, 12.0, 102.3, -3.2, None, None, 47.0, 2017-04-11 22:00:00, None, None
337.5, 7.3, None, -0.03, 15.0, 102.3, -3.7, None, None, 45.0, 2017-04-11 23:00:00, None, 0.0
337.5, 6.8, None, -0.03, 9.0, 102.2, -4.3, None, None, 45.0, 2017-04-12 00:00:00, None, None
0.0, 6.5, None, -0.02, 13.0, 102.2, -4.4, None, None, 46.0, 2017-04-12 01:00:00, None, None
315.0, 6.7, None, -0.01, 16.0, 102.2, -4.5, None, None, 45.0, 2017-04-12 02:00:00, None, None
0.0, 5.9, None, 0.03, 11.0, 102.3, -4.5, None, None, 47.0, 2017-04-12 03:00:00, None, None
0.0, 5.1, None, 0.06, 11.0, 102.3, -4.3, None, None, 51.0, 2017-04-12 04:00:00, None, None
0.0, 4.5, None, 0.09, 7.0, 102.3, -4.2, None, None, 53.0, 2017-04-12 05:00:00, None, None
0.0, 3.6, None, 0.09, 7.0, 102.3, -4.4, None, None, 56.0, 2017-04-12 06:00:00, None, None
22.5, 2.7, None, 0.05, 1.0, 102.3, -4.4, None, None, 60.0, 2017-04-12 07:00:00, None, None
90.0, -0.8, None, 0.04, 2.0, 102.4, -4.3, None, None, 77.0, 2017-04-12 08:00:00, None, None
None, -1.7, None, 0.04, 0.0, 102.4, -4.7, None, None, 80.0, 2017-04-12 09:00:00, None, None
67.5, -2.5, None, 0.04, 7.0, 102.4, -4.9, None, None, 84.0, 2017-04-12 10:00:00, None, None
None, -3.6, None, 0.03, 0.0, 102.4, -5.7, None, None, 86.0, 2017-04-12 11:00:00, None, None
90.0, -2.8, None, 0.0, 13.0, 102.4, -5.2, None, None, 83.0, 2017-04-12 12:00:00, None, None
45.0, -4.0, None, 0.02, 8.0, 102.4, -5.9, None, None, 86.0, 2017-04-12 13:00:00, None, None
67.5, -4.6, None, 0.01, 5.0, 102.4, -6.3, None, None, 88.0, 2017-04-12 14:00:00, None, None
90.0, -2.9, None, 0.03, 8.0, 102.4, -5.9, None, None, 80.0, 2017-04-12 15:00:00, None, None
67.5, -1.2, None, -0.03, 14.0, 102.4, -5.3, None, None, 74.0, 2017-04-12 16:00:00, None, None
45.0, 2.9, None, -0.08, 5.0, 102.3, -4.6, None, None, 58.0, 2017-04-12 17:00:00, None, None
22.5, 4.8, None, -0.17, 9.0, 102.2, -5.0, None, None, 49.0, 2017-04-12 18:00:00, None, None
None, 6.8, None, -0.21, 0.0, 102.1, -5.9, None, None, 40.0, 2017-04-12 19:00:00, None, None
90.0, 7.7, None, -0.22, 12.0, 102.1, -6.7, None, None, 35.0, 2017-04-12 20:00:00, None, None
112.5, 8.9, None, -0.21, 14.0, 102.0, -5.9, None, None, 35.0, 2017-04-12 21:00:00, None, None
45.0, 8.7, None, -0.19, 17.0, 101.9, -7.0, None, None, 32.0, 2017-04-12 22:00:00, None, None
45.0, 8.7, 31.0, -0.17, 16.0, 101.9, -7.0, None, None, 32.0, 2017-04-12 23:00:00, None, 0.0
45.0, 8.7, 29.0, -0.14, 16.0, 101.8, -8.0, None, None, 30.0, 2017-04-13 00:00:00, None, None
45.0, 8.6, 28.0, -0.13, 16.0, 101.8, -8.0, None, None, 30.0, 2017-04-13 01:00:00, None, None
45.0, 8.3, None, -0.12, 14.0, 101.8, -8.3, None, None, 30.0, 2017-04-13 02:00:00, None, None
45.0, 7.4, None, -0.1, 11.0, 101.7, -7.3, None, None, 34.0, 2017-04-13 03:00:00, None, None
0.0, 6.3, None, -0.03, 9.0, 101.8, -5.9, None, None, 42.0, 2017-04-13 04:00:00, None, None
0.0, 4.6, None, 0.02, 5.0, 101.8, -5.6, None, None, 47.0, 2017-04-13 05:00:00, None, None
45.0, 2.7, None, 0.05, 5.0, 101.8, -5.4, None, None, 55.0, 2017-04-13 06:00:00, None, None
0.0, 4.1, None, 0.02, 11.0, 101.7, -5.6, None, None, 49.0, 2017-04-13 07:00:00, None, None
None, 1.8, None, -0.01, 0.0, 101.7, -4.6, None, None, 63.0, 2017-04-13 08:00:00, None, None
67.5, 2.1, None, -0.05, 9.0, 101.7, -6.0, None, None, 55.0, 2017-04-13 09:00:00, None, None
0.0, 3.1, None, -0.06, 7.0, 101.6, -8.4, None, None, 42.0, 2017-04-13 10:00:00, None, None
67.5, -0.8, None, -0.07, 1.0, 101.7, -6.2, None, None, 66.0, 2017-04-13 11:00:00, None, None
0.0, 1.9, None, -0.07, 11.0, 101.6, -8.8, None, None, 45.0, 2017-04-13 12:00:00, None, None
337.5, 1.7, None, -0.08, 10.0, 101.6, -9.5, None, None, 43.0, 2017-04-13 13:00:00, None, None
337.5, 1.7, None, -0.07, 9.0, 101.6, -10.2, None, None, 41.0, 2017-04-13 14:00:00, None, None
0.0, 2.9, None, -0.07, 10.0, 101.5, -10.5, None, None, 37.0, 2017-04-13 15:00:00, None, None
0.0, 3.7, None, -0.08, 14.0, 101.5, -10.8, None, None, 34.0, 2017-04-13 16:00:00, None, None
45.0, 5.3, None, -0.11, 13.0, 101.4, -11.2, None, None, 29.0, 2017-04-13 17:00:00, None, None
90.0, 6.5, None, -0.11, 16.0, 101.4, -10.6, None, None, 28.0, 2017-04-13 18:00:00, None, None
112.5, 7.1, 35.0, -0.11, 26.0, 101.4, -12.8, None, None, 23.0, 2017-04-13 19:00:00, None, None
67.5, 7.6, 36.0, -0.11, 20.0, 101.3, -11.3, None, None, 25.0, 2017-04-13 20:00:00, None, None
112.5, 7.7, 31.0, -0.08, 17.0, 101.3, -11.0, None, None, 25.0, 2017-04-13 21:00:00, None, None
90.0, 8.1, 38.0, -0.04, 26.0, 101.3, -11.0, None, None, 25.0, 2017-04-13 22:00:00, None, None
67.5, 7.7, 38.0, -0.01, 19.0, 101.3, -11.2, None, None, 25.0, 2017-04-13 23:00:00, None, 0.0
67.5, 8.5, 30.0, -0.04, 19.0, 101.3, -10.6, None, None, 25.0, 2017-04-14 00:00:00, None, None
90.0, 8.1, 31.0, -0.04, 18.0, 101.3, -10.9, None, None, 25.0, 2017-04-14 01:00:00, None, None
67.5, 7.8, None, -0.02, 16.0, 101.3, -11.6, None, None, 24.0, 2017-04-14 02:00:00, None, None
45.0, 6.2, None, 0.03, 13.0, 101.3, -11.8, None, None, 26.0, 2017-04-14 03:00:00, None, None
0.0, 4.6, None, 0.08, 9.0, 101.4, -11.5, None, None, 30.0, 2017-04-14 04:00:00, None, None
0.0, 3.9, None, 0.13, 7.0, 101.4, -11.6, None, None, 31.0, 2017-04-14 05:00:00, None, None
337.5, 2.7, None, 0.15, 11.0, 101.5, -11.0, None, None, 36.0, 2017-04-14 06:00:00, None, None
0.0, 2.4, None, 0.14, 10.0, 101.5, -11.4, None, None, 35.0, 2017-04-14 07:00:00, None, None
0.0, 2.3, None, 0.11, 5.0, 101.6, -11.6, None, None, 35.0, 2017-04-14 08:00:00, None, None
22.5, 2.0, None, 0.11, 3.0, 101.6, -11.7, None, None, 35.0, 2017-04-14 09:00:00, None, None
67.5, 0.6, None, 0.09, 2.0, 101.6, -9.7, None, None, 46.0, 2017-04-14 10:00:00, None, None
22.5, 0.6, None, 0.06, 5.0, 101.6, -10.2, None, None, 44.0, 2017-04-14 11:00:00, None, None
112.5, 0.5, None, 0.04, 3.0, 101.6, -10.3, None, None, 44.0, 2017-04-14 12:00:00, None, None
None, -2.8, None, 0.04, 0.0, 101.7, -8.2, None, None, 66.0, 2017-04-14 13:00:00, None, None
0.0, 0.7, None, 0.07, 8.0, 101.7, -11.0, None, None, 41.0, 2017-04-14 14:00:00, None, None
0.0, 1.5, None, 0.08, 14.0, 101.7, -11.0, None, None, 39.0, 2017-04-14 15:00:00, None, None
337.5, 2.7, None, 0.08, 13.0, 101.8, -11.1, None, None, 35.0, 2017-04-14 16:00:00, None, None
337.5, 3.7, None, 0.04, 13.0, 101.8, -11.0, None, None, 33.0, 2017-04-14 17:00:00, None, None
337.5, 4.9, None, -0.02, 13.0, 101.7, -10.9, None, None, 31.0, 2017-04-14 18:00:00, None, None
337.5, 6.2, None, -0.08, 9.0, 101.7, -10.3, None, None, 29.0, 2017-04-14 19:00:00, None, None
22.5, 7.1, None, -0.1, 6.0, 101.6, -10.1, None, None, 28.0, 2017-04-14 20:00:00, None, None
22.5, 8.1, None, -0.11, 9.0, 101.6, -9.9, None, None, 27.0, 2017-04-14 21:00:00, None, None
315.0, 8.9, None, -0.11, 6.0, 101.5, -9.2, None, None, 27.0, 2017-04-14 22:00:00, None, None
90.0, 9.4, 43.0, -0.11, 5.0, 101.5, -8.4, None, 9.0, 27.0, 2017-04-14 23:00:00, -1.3, 0.0
337.5, 9.7, None, -0.07, 8.0, 101.5, -9.4, None, None, 25.0, 2017-04-15 00:00:00, None, None
22.5, 8.9, None, -0.03, 2.0, 101.5, -10.0, None, None, 25.0, 2017-04-15 01:00:00, None, None
337.5, 8.4, None, 0.0, 6.0, 101.5, -9.5, None, None, 27.0, 2017-04-15 02:00:00, None, None
0.0, 7.9, None, -0.01, 7.0, 101.5, -9.7, None, None, 27.0, 2017-04-15 03:00:00, None, None
337.5, 6.5, None, 0.03, 9.0, 101.5, -9.4, None, None, 31.0, 2017-04-15 04:00:00, None, None
0.0, 5.2, None, 0.09, 5.0, 101.6, -8.8, None, None, 35.0, 2017-04-15 05:00:00, None, None
None, 3.3, None, 0.15, 0.0, 101.7, -6.8, None, None, 48.0, 2017-04-15 06:00:00, None, None
None, 1.8, None, 0.14, 0.0, 101.7, -6.0, None, None, 56.0, 2017-04-15 07:00:00, None, None
None, 1.2, None, 0.12, 0.0, 101.8, -6.3, None, None, 57.0, 2017-04-15 08:00:00, None, None
None, 1.0, None, 0.1, 0.0, 101.8, -6.2, None, None, 58.0, 2017-04-15 09:00:00, None, None
None, -0.3, None, 0.06, 0.0, 101.8, -6.0, None, None, 65.0, 2017-04-15 10:00:00, None, None
None, -0.7, None, 0.01, 0.0, 101.8, -6.3, None, None, 65.0, 2017-04-15 11:00:00, None, None
67.5, -1.1, None, -0.01, 6.0, 101.8, -5.6, None, None, 72.0, 2017-04-15 12:00:00, None, None
None, -1.4, None, 0.02, 0.0, 101.8, -5.7, None, None, 73.0, 2017-04-15 13:00:00, None, None
None, -1.5, None, 0.04, 0.0, 101.8, -5.3, None, None, 75.0, 2017-04-15 14:00:00, None, None
90.0, -0.4, None, 0.06, 5.0, 101.9, -5.3, None, None, 70.0, 2017-04-15 15:00:00, None, None
67.5, 0.6, None, 0.03, 4.0, 101.8, -5.4, None, None, 64.0, 2017-04-15 16:00:00, None, None
None, 2.8, None, 0.02, 0.0, 101.8, -5.8, None, None, 53.0, 2017-04-15 17:00:00, None, None
202.5, 5.6, None, -0.05, 11.0, 101.8, -6.3, None, None, 42.0, 2017-04-15 18:00:00, None, None
225.0, 7.6, None, -0.08, 16.0, 101.7, -7.5, None, None, 34.0, 2017-04-15 19:00:00, None, None
247.5, 9.0, None, -0.12, 11.0, 101.7, -8.7, None, None, 28.0, 2017-04-15 20:00:00, None, None
247.5, 9.3, 30.0, -0.09, 13.0, 101.7, -7.5, None, None, 30.0, 2017-04-15 21:00:00, None, None
225.0, 8.5, 33.0, -0.05, 21.0, 101.7, -6.9, None, None, 33.0, 2017-04-15 22:00:00, None, None
247.5, 9.4, None, -0.03, 17.0, 101.7, -8.0, None, None, 28.0, 2017-04-15 23:00:00, None, 0.0
202.5, 8.8, None, -0.02, 14.0, 101.7, -6.0, None, None, 34.0, 2017-04-16 00:00:00, None, None
225.0, 8.2, None, -0.01, 17.0, 101.7, -6.0, None, None, 36.0, 2017-04-16 01:00:00, None, None
225.0, 7.6, None, 0.02, 15.0, 101.7, -5.8, None, None, 38.0, 2017-04-16 02:00:00, None, None
225.0, 6.7, None, 0.03, 8.0, 101.7, -3.6, None, None, 48.0, 2017-04-16 03:00:00, None, None
None, 4.3, None, 0.02, 0.0, 101.7, -3.7, None, None, 56.0, 2017-04-16 04:00:00, None, None
247.5, 5.4, None, 0.06, 9.0, 101.8, -3.8, None, None, 51.0, 2017-04-16 05:00:00, None, None
None, 2.2, None, 0.08, 0.0, 101.8, -3.7, None, None, 65.0, 2017-04-16 06:00:00, None, None
None, 1.6, None, 0.1, 0.0, 101.8, -3.6, None, None, 68.0, 2017-04-16 07:00:00, None, None
None, 2.8, None, 0.07, 0.0, 101.8, -3.3, None, None, 64.0, 2017-04-16 08:00:00, None, None
270.0, 1.6, None, 0.05, 3.0, 101.8, -3.3, None, None, 70.0, 2017-04-16 09:00:00, None, None
270.0, 1.3, None, 0.07, 1.0, 101.9, -2.8, None, None, 74.0, 2017-04-16 10:00:00, None, None
None, -0.2, None, 0.07, 0.0, 101.9, -3.4, None, None, 79.0, 2017-04-16 11:00:00, None, None
225.0, 0.1, None, 0.06, 6.0, 101.9, -2.5, None, None, 82.0, 2017-04-16 12:00:00, None, None
None, -0.6, None, 0.03, 0.0, 101.9, -2.7, None, None, 85.0, 2017-04-16 13:00:00, None, None
None, -2.1, None, 0.01, 0.0, 101.9, -3.8, None, None, 88.0, 2017-04-16 14:00:00, None, None
None, 0.3, None, 0.0, 0.0, 101.9, -2.8, None, None, 80.0, 2017-04-16 15:00:00, None, None
180.0, 2.4, None, -0.01, 1.0, 101.9, -1.5, None, None, 76.0, 2017-04-16 16:00:00, None, None
180.0, 4.4, None, -0.05, 6.0, 101.9, -1.0, None, None, 68.0, 2017-04-16 17:00:00, None, None
225.0, 5.4, None, -0.07, 14.0, 101.8, -1.4, None, None, 61.0, 2017-04-16 18:00:00, None, None
225.0, 5.9, 33.0, -0.09, 23.0, 101.8, -1.9, None, None, 57.0, 2017-04-16 19:00:00, None, None
247.5, 6.3, 28.0, -0.07, 14.0, 101.8, -3.4, None, None, 50.0, 2017-04-16 20:00:00, None, None
225.0, 7.6, None, -0.1, 19.0, 101.7, -4.4, None, None, 42.0, 2017-04-16 21:00:00, None, None
225.0, 7.6, None, -0.11, 24.0, 101.7, -3.1, None, None, 47.0, 2017-04-16 22:00:00, None, None
225.0, 6.9, None, -0.08, 15.0, 101.7, -2.1, None, None, 52.0, 2017-04-16 23:00:00, None, 0.2
None, 6.5, None, -0.04, 0.0, 101.7, -2.8, None, None, 51.0, 2017-04-17 00:00:00, None, None
45.0, 4.4, None, -0.02, 12.0, 101.7, 0.5, None, None, 76.0, 2017-04-17 01:00:00, None, None
22.5, 4.0, None, -0.03, 9.0, 101.7, -0.2, None, None, 74.0, 2017-04-17 02:00:00, None, None
67.5, 2.8, None, -0.03, 10.0, 101.7, 0.4, None, None, 84.0, 2017-04-17 03:00:00, None, None
45.0, 2.1, None, -0.03, 7.0, 101.7, 0.1, None, None, 86.0, 2017-04-17 04:00:00, None, None
None, 1.6, None, -0.02, 0.0, 101.7, -0.5, None, None, 86.0, 2017-04-17 05:00:00, None, None
None, 1.0, None, -0.02, 0.0, 101.6, -1.1, None, None, 86.0, 2017-04-17 06:00:00, None, None
None, 0.8, None, -0.02, 0.0, 101.6, -1.2, None, None, 86.0, 2017-04-17 07:00:00, None, None
None, -0.3, None, -0.03, 0.0, 101.6, -2.6, None, None, 85.0, 2017-04-17 08:00:00, None, None
22.5, -1.7, None, -0.01, 2.0, 101.6, -3.4, None, None, 89.0, 2017-04-17 09:00:00, None, None
67.5, -1.2, None, 0.0, 12.0, 101.6, -1.8, None, None, 96.0, 2017-04-17 10:00:00, None, None
22.5, -0.2, None, -0.03, 1.0, 101.6, -2.4, None, None, 85.0, 2017-04-17 11:00:00, None, None
337.5, -0.4, None, -0.03, 7.0, 101.6, -3.7, None, None, 79.0, 2017-04-17 12:00:00, None, None
0.0, -0.4, None, -0.03, 9.0, 101.6, -4.7, None, None, 72.0, 2017-04-17 13:00:00, None, None
45.0, -0.8, None, 0.02, 8.0, 101.7, -4.8, None, None, 74.0, 2017-04-17 14:00:00, None, None
0.0, -0.7, None, 0.04, 11.0, 101.7, -6.0, None, None, 67.0, 2017-04-17 15:00:00, None, None
337.5, -0.5, None, 0.05, 10.0, 101.7, -6.3, None, None, 65.0, 2017-04-17 16:00:00, None, None
0.0, -0.5, None, 0.02, 8.0, 101.7, -7.1, None, None, 61.0, 2017-04-17 17:00:00, None, None
22.5, 0.2, None, 0.0, 13.0, 101.7, -7.9, None, None, 54.0, 2017-04-17 18:00:00, None, None
45.0, 0.6, None, 0.0, 15.0, 101.7, -8.1, None, None, 52.0, 2017-04-17 19:00:00, None, None
0.0, 0.6, 30.0, 0.01, 13.0, 101.7, -8.4, None, None, 51.0, 2017-04-17 20:00:00, None, None
0.0, 1.1, 33.0, 0.01, 15.0, 101.7, -8.8, None, None, 48.0, 2017-04-17 21:00:00, None, None
0.0, 0.8, None, -0.01, 12.0, 101.7, -8.4, None, None, 50.0, 2017-04-17 22:00:00, None, None
45.0, 0.4, 30.0, 0.0, 18.0, 101.7, -8.5, None, None, 51.0, 2017-04-17 23:00:00, None, 0.0
22.5, 0.4, None, -0.02, 17.0, 101.7, -9.8, None, None, 46.0, 2017-04-18 00:00:00, None, None
45.0, -0.2, 29.0, -0.02, 17.0, 101.7, -10.1, None, None, 47.0, 2017-04-18 01:00:00, None, None
45.0, -1.4, 30.0, -0.02, 21.0, 101.7, -10.9, None, None, 48.0, 2017-04-18 02:00:00, None, None
22.5, -2.3, None, 0.04, 16.0, 101.8, -11.5, None, None, 49.0, 2017-04-18 03:00:00, None, None
22.5, -3.2, 28.0, 0.07, 17.0, 101.8, -12.1, None, None, 50.0, 2017-04-18 04:00:00, None, None
337.5, -4.2, None, 0.1, 11.0, 101.9, -11.6, None, None, 56.0, 2017-04-18 05:00:00, None, None
337.5, -5.0, None, 0.08, 9.0, 101.9, -12.1, None, None, 57.0, 2017-04-18 06:00:00, None, None
0.0, -5.4, None, 0.04, 14.0, 101.9, -12.7, None, None, 56.0, 2017-04-18 07:00:00, None, None
337.5, -5.8, None, -0.01, 12.0, 101.8, -13.2, None, None, 56.0, 2017-04-18 08:00:00, None, None
0.0, -6.1, None, -0.04, 11.0, 101.8, -13.6, None, None, 56.0, 2017-04-18 09:00:00, None, None
0.0, -6.5, None, -0.05, 13.0, 101.8, -13.8, None, None, 56.0, 2017-04-18 10:00:00, None, None
0.0, -6.9, None, -0.06, 9.0, 101.8, -14.2, None, None, 56.0, 2017-04-18 11:00:00, None, None
0.0, -7.2, None, -0.07, 10.0, 101.8, -14.3, None, None, 57.0, 2017-04-18 12:00:00, None, None
0.0, -7.6, None, -0.06, 13.0, 101.8, -14.4, None, None, 58.0, 2017-04-18 13:00:00, None, None
22.5, -7.7, None, -0.08, 12.0, 101.7, -14.4, None, None, 58.0, 2017-04-18 14:00:00, None, None
0.0, -7.6, None, -0.08, 13.0, 101.7, -14.7, None, None, 57.0, 2017-04-18 15:00:00, None, None
337.5, -7.5, None, -0.09, 17.0, 101.7, -14.8, None, None, 56.0, 2017-04-18 16:00:00, None, None
337.5, -6.5, 28.0, -0.12, 18.0, 101.6, -15.2, None, None, 50.0, 2017-04-18 17:00:00, None, None
337.5, -4.7, None, -0.13, 14.0, 101.6, -14.8, None, None, 45.0, 2017-04-18 18:00:00, None, None
337.5, -3.4, None, -0.17, 12.0, 101.5, -14.5, None, None, 42.0, 2017-04-18 19:00:00, None, None
0.0, -2.8, None, -0.14, 16.0, 101.4, -14.3, None, None, 41.0, 2017-04-18 20:00:00, None, None
0.0, -0.7, None, -0.16, 6.0, 101.4, -13.5, None, None, 37.0, 2017-04-18 21:00:00, None, None
315.0, 1.0, None, -0.15, 10.0, 101.3, -12.2, None, None, 36.0, 2017-04-18 22:00:00, None, None
0.0, 0.4, None, -0.13, 8.0, 101.3, -13.1, None, None, 35.0, 2017-04-18 23:00:00, None, 0.0
315.0, 1.2, None, -0.11, 4.0, 101.2, -11.5, None, None, 38.0, 2017-04-19 00:00:00, None, None
0.0, 0.5, None, -0.07, 10.0, 101.2, -11.9, None, None, 39.0, 2017-04-19 01:00:00, None, None
337.5, 0.7, None, -0.05, 6.0, 101.2, -11.3, None, None, 40.0, 2017-04-19 02:00:00, None, None
337.5, -0.3, None, -0.01, 14.0, 101.2, -11.1, None, None, 44.0, 2017-04-19 03:00:00, None, None
337.5, -0.9, None, 0.01, 10.0, 101.3, -9.7, None, None, 51.0, 2017-04-19 04:00:00, None, None
22.5, -1.6, None, 0.05, 12.0, 101.3, -8.4, None, None, 59.0, 2017-04-19 05:00:00, None, None
337.5, -3.0, None, 0.05, 9.0, 101.3, -6.8, None, None, 75.0, 2017-04-19 06:00:00, None, None
337.5, -3.3, None, 0.06, 10.0, 101.3, -7.1, None, None, 75.0, 2017-04-19 07:00:00, None, None
22.5, -3.7, None, 0.04, 10.0, 101.3, -7.1, None, None, 78.0, 2017-04-19 08:00:00, None, None
0.0, -4.2, None, 0.04, 2.0, 101.3, -6.9, None, None, 82.0, 2017-04-19 09:00:00, None, None
0.0, -4.6, None, 0.03, 3.0, 101.3, -6.8, None, None, 85.0, 2017-04-19 10:00:00, None, None
0.0, -4.8, None, -0.01, 3.0, 101.3, -6.9, None, None, 85.0, 2017-04-19 11:00:00, None, None
0.0, -4.9, None, -0.02, 4.0, 101.3, -7.1, None, None, 84.0, 2017-04-19 12:00:00, None, None
22.5, -5.0, None, 0.0, 6.0, 101.3, -7.1, None, None, 86.0, 2017-04-19 13:00:00, None, None
337.5, -5.0, None, 0.02, 6.0, 101.3, -7.1, None, None, 85.0, 2017-04-19 14:00:00, None, None
337.5, -4.8, None, 0.04, 7.0, 101.3, -7.1, None, None, 84.0, 2017-04-19 15:00:00, None, None
