station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, min_air_temp_snc_last_reset, time, dwpt_temp
-22.7, -22.66, 80.3, -23.0, 80.0, -24.2, 2021-02-09 09:00:00, -25.0
-18.9, -18.86, 70.88, -18.8, 71.0, -24.2, 2021-02-09 10:00:00, -22.0
-17.0, -17.03, 61.44, -16.2, 61.0, -24.2, 2021-02-09 11:00:00, -22.0
-15.2, -15.2, 54.82, -14.7, 55.0, -24.2, 2021-02-09 12:00:00, -22.0
-14.8, -14.84, 51.8, -14.7, 52.0, -24.2, 2021-02-09 13:00:00, -22.0
-15.4, -15.44, 66.32, -13.6, 66.0, -24.2, 2021-02-09 14:00:00, -20.0
-16.1, -16.1, 77.73, -13.6, 78.0, -24.2, 2021-02-09 15:00:00, -19.0
-16.4, -16.41, 80.1, -13.6, 80.0, -24.2, 2021-02-09 16:00:00, -19.0
-16.8, -16.83, 82.1, -13.6, 82.0, -24.2, 2021-02-09 17:00:00, -19.0
-17.7, -17.68, 84.2, -13.6, 84.0, -24.2, 2021-02-09 18:00:00, -20.0
-17.8, -17.79, 84.5, -17.5, 85.0, -18.0, 2021-02-09 19:00:00, -20.0
-18.2, -18.17, 84.6, -17.5, 85.0, -18.3, 2021-02-09 20:00:00, -20.0
-17.7, -17.67, 79.58, -16.8, 80.0, -18.4, 2021-02-09 21:00:00, -20.0
-17.0, -16.97, 78.79, -16.7, 79.0, -18.4, 2021-02-09 22:00:00, -20.0
-15.6, -15.56, 67.0, -15.6, 67.0, -18.4, 2021-02-09 23:00:00, -20.0
-15.5, -15.48, 65.85, -15.1, 66.0, -18.4, 2021-02-10 00:00:00, -20.0
-15.8, -15.78, 63.99, -14.9, 64.0, -18.4, 2021-02-10 01:00:00, -20.0
-16.6, -16.57, 78.06, -14.9, 78.0, -18.4, 2021-02-10 02:00:00, -19.0
-16.9, -16.92, 80.2, -14.9, 80.0, -18.4, 2021-02-10 03:00:00, -19.0
-17.4, -17.43, 78.46, -14.9, 78.0, -18.4, 2021-02-10 04:00:00, -20.0
-18.3, -18.32, 77.3, -14.9, 77.0, -18.4, 2021-02-10 05:00:00, -21.0
-18.8, -18.81, 78.62, -14.9, 79.0, -18.9, 2021-02-10 06:00:00, -22.0
-19.2, -19.24, 79.72, -18.8, 80.0, -19.4, 2021-02-10 07:00:00, -21.0
-19.8, -19.8, 77.26, -18.8, 77.0, -20.0, 2021-02-10 08:00:00, -22.0
-20.1, -20.14, 70.54, -18.8, 71.0, -20.5, 2021-02-10 09:00:00, -23.0
-19.2, -19.17, 60.32, -18.8, 60.0, -20.5, 2021-02-10 10:00:00, -24.0
-18.1, -18.1, 57.73, -17.5, 58.0, -20.5, 2021-02-10 11:00:00, -24.0
-17.7, -17.67, 53.69, -17.2, 54.0, -20.5, 2021-02-10 12:00:00, -24.0
-16.4, -16.35, 50.09, -16.1, 50.0, -20.5, 2021-02-10 13:00:00, -24.0
-16.5, -16.51, 48.41, -15.6, 48.0, -20.5, 2021-02-10 14:00:00, -24.0
-17.0, -16.95, 57.05, -15.6, 57.0, -20.5, 2021-02-10 15:00:00, -23.0
-17.0, -17.0, 63.96, -15.6, 64.0, -20.5, 2021-02-10 16:00:00, -22.0
-18.6, -18.57, 76.56, -15.6, 77.0, -20.5, 2021-02-10 17:00:00, -21.0
-20.0, -20.04, 77.82, -15.6, 78.0, -20.5, 2021-02-10 18:00:00, -23.0
-21.0, -20.97, 77.84, -20.0, 78.0, -21.1, 2021-02-10 19:00:00, -24.0
-22.0, -21.97, 78.29, -20.0, 78.0, -22.0, 2021-02-10 20:00:00, -24.0
-22.9, -22.92, 76.02, -20.0, 76.0, -22.9, 2021-02-10 21:00:00, -26.0
-23.4, -23.43, 76.52, -20.0, 77.0, -23.4, 2021-02-10 22:00:00, -26.0
-24.6, -24.56, 78.13, -20.0, 78.0, -24.6, 2021-02-10 23:00:00, -27.0
-24.8, -24.75, 77.98, -20.0, 78.0, -24.8, 2021-02-11 00:00:00, -27.0
-24.9, -24.9, 76.64, -20.0, 77.0, -25.1, 2021-02-11 01:00:00, -28.0
-25.4, -25.41, 77.72, -20.0, 78.0, -25.6, 2021-02-11 02:00:00, -28.0
-26.0, -25.95, 74.09, -20.0, 74.0, -26.0, 2021-02-11 03:00:00, -29.0
-25.6, -25.61, 72.02, -20.0, 72.0, -26.4, 2021-02-11 04:00:00, -29.0
-26.6, -26.63, 76.85, -20.0, 77.0, -26.7, 2021-02-11 05:00:00, -29.0
-27.0, -26.99, 76.97, -20.0, 77.0, -27.1, 2021-02-11 06:00:00, -29.0
-27.3, -27.3, 75.81, -26.8, 76.0, -27.4, 2021-02-11 07:00:00, -30.0
-27.1, -27.11, 74.52, -26.7, 75.0, -27.5, 2021-02-11 08:00:00, -30.0
-26.0, -26.0, 72.73, -26.0, 73.0, -27.5, 2021-02-11 09:00:00, -29.0
-22.1, -22.12, 57.7, -22.0, 58.0, -27.5, 2021-02-11 10:00:00, -28.0
-21.8, -21.76, 53.12, -21.3, 53.0, -27.5, 2021-02-11 11:00:00, -28.0
-19.4, -19.36, 48.6, -19.5, 49.0, -27.5, 2021-02-11 12:00:00, -27.0
-19.3, -19.32, 49.49, -19.1, 49.0, -27.5, 2021-02-11 13:00:00, -27.0
-19.0, -18.95, 51.88, -18.5, 52.0, -27.5, 2021-02-11 14:00:00, -26.0
-19.3, -19.31, 62.08, -18.5, 62.0, -27.5, 2021-02-11 15:00:00, -24.0
-20.9, -20.91, 73.25, -18.5, 73.0, -27.5, 2021-02-11 16:00:00, -24.0
-21.2, -21.17, 73.5, -18.5, 74.0, -27.5, 2021-02-11 17:00:00, -24.0
-22.6, -22.6, 78.63, -18.5, 79.0, -27.5, 2021-02-11 18:00:00, -25.0
-23.0, -22.96, 78.61, -22.0, 79.0, -22.8, 2021-02-11 19:00:00, -25.0
-22.9, -22.93, 78.84, -22.0, 79.0, -23.1, 2021-02-11 20:00:00, -25.0
-22.8, -22.83, 72.43, -22.0, 72.0, -23.4, 2021-02-11 21:00:00, -26.0
-23.4, -23.4, 76.2, -22.0, 76.0, -23.5, 2021-02-11 22:00:00, -26.0
-23.7, -23.69, 74.88, -22.0, 75.0, -24.0, 2021-02-11 23:00:00, -27.0
-24.1, -24.1, 76.67, -22.0, 77.0, -24.1, 2021-02-12 00:00:00, -27.0
-24.3, -24.26, 78.66, -22.0, 79.0, -24.5, 2021-02-12 01:00:00, -27.0
-24.6, -24.56, 79.36, -22.0, 79.0, -24.8, 2021-02-12 02:00:00, -27.0
-25.2, -25.18, 78.05, -22.0, 78.0, -25.3, 2021-02-12 03:00:00, -28.0
-25.7, -25.65, 79.24, -22.0, 79.0, -25.8, 2021-02-12 04:00:00, -28.0
-26.0, -25.96, 78.76, -22.0, 79.0, -26.1, 2021-02-12 05:00:00, -29.0
-26.3, -26.32, 78.43, -22.0, 78.0, -26.4, 2021-02-12 06:00:00, -28.0
-26.5, -26.51, 77.88, -26.1, 78.0, -26.7, 2021-02-12 07:00:00, -29.0
-26.7, -26.71, 77.44, -26.1, 77.0, -26.8, 2021-02-12 08:00:00, -29.0
-24.5, -24.54, 76.68, -24.7, 77.0, -26.8, 2021-02-12 09:00:00, -27.0
-22.0, -22.03, 69.42, -21.8, 69.0, -26.8, 2021-02-12 10:00:00, -26.0
-19.7, -19.67, 60.22, -19.7, 60.0, -26.8, 2021-02-12 11:00:00, -25.0
-18.1, -18.14, 55.72, -18.0, 56.0, -26.8, 2021-02-12 12:00:00, -24.0
-16.3, -16.27, 48.3, -16.2, 48.0, -26.8, 2021-02-12 13:00:00, -24.0
-16.8, -16.84, 52.4, -15.9, 52.0, -26.8, 2021-02-12 14:00:00, -23.0
-16.0, -16.01, 51.18, -15.7, 51.0, -26.8, 2021-02-12 15:00:00, -23.0
-16.2, -16.22, 53.72, -15.7, 54.0, -26.8, 2021-02-12 16:00:00, -23.0
-17.4, -17.36, 63.29, -15.7, 63.0, -26.8, 2021-02-12 17:00:00, -22.0
-19.1, -19.06, 74.63, -15.7, 75.0, -26.8, 2021-02-12 18:00:00, -22.0
-18.7, -18.71, 77.88, -18.8, 78.0, -19.4, 2021-02-12 19:00:00, -21.0
-17.8, -17.81, 67.13, -17.9, 67.0, -19.4, 2021-02-12 20:00:00, -22.0
-17.7, -17.7, 64.29, -17.5, 64.0, -19.4, 2021-02-12 21:00:00, -22.0
-17.9, -17.9, 66.28, -17.5, 66.0, -19.4, 2021-02-12 22:00:00, -22.0
-17.8, -17.83, 68.13, -17.5, 68.0, -19.4, 2021-02-12 23:00:00, -22.0
-17.9, -17.87, 69.98, -17.5, 70.0, -19.4, 2021-02-13 00:00:00, -22.0
-17.4, -17.44, 67.32, -17.3, 67.0, -19.4, 2021-02-13 01:00:00, -22.0
-17.5, -17.53, 69.97, -17.2, 70.0, -19.4, 2021-02-13 02:00:00, -21.0
-17.7, -17.73, 79.82, -17.2, 80.0, -19.4, 2021-02-13 03:00:00, -20.0
-17.8, -17.81, 80.7, -17.2, 81.0, -19.4, 2021-02-13 04:00:00, -20.0
-17.7, -17.65, 80.0, -17.2, 80.0, -19.4, 2021-02-13 05:00:00, -20.0
-17.5, -17.52, 81.3, -17.2, 81.0, -19.4, 2021-02-13 06:00:00, -20.0
-17.4, -17.38, 82.9, -17.3, 83.0, -17.6, 2021-02-13 07:00:00, -19.0
-17.1, -17.1, 84.3, -17.0, 84.0, -17.6, 2021-02-13 08:00:00, -19.0
-16.7, -16.69, 83.9, -16.6, 84.0, -17.6, 2021-02-13 09:00:00, -19.0
-16.0, -15.98, 83.7, -15.9, 84.0, -17.6, 2021-02-13 10:00:00, -18.0
-15.2, -15.16, 84.5, -15.2, 85.0, -17.6, 2021-02-13 11:00:00, -17.0
-14.1, -14.14, 83.5, -14.1, 84.0, -17.6, 2021-02-13 12:00:00, -16.0
-13.9, -13.9, 85.2, -13.8, 85.0, -17.6, 2021-02-13 13:00:00, -16.0
-12.9, -12.85, 85.1, -12.8, 85.0, -17.6, 2021-02-13 14:00:00, -14.0
-12.6, -12.59, 85.3, -12.3, 85.0, -17.6, 2021-02-13 15:00:00, -14.0
-12.5, -12.53, 86.6, -12.3, 87.0, -17.6, 2021-02-13 16:00:00, -14.0
-12.5, -12.54, 87.7, -12.3, 88.0, -17.6, 2021-02-13 17:00:00, -14.0
-12.5, -12.45, 87.8, -12.3, 88.0, -17.6, 2021-02-13 18:00:00, -14.0
-12.8, -12.75, 88.0, -12.4, 88.0, -12.8, 2021-02-13 19:00:00, -14.0
-13.4, -13.43, 87.3, -12.4, 87.0, -13.6, 2021-02-13 20:00:00, -15.0
-14.5, -14.49, 86.3, -12.4, 86.0, -14.4, 2021-02-13 21:00:00, -16.0
-14.4, -14.38, 86.5, -12.4, 87.0, -14.8, 2021-02-13 22:00:00, -16.0
-14.8, -14.77, 87.5, -12.4, 88.0, -15.4, 2021-02-13 23:00:00, -16.0
-15.2, -15.24, 87.2, -12.4, 87.0, -15.6, 2021-02-14 00:00:00, -17.0
-14.5, -14.45, 87.2, -12.4, 87.0, -15.7, 2021-02-14 01:00:00, -16.0
-14.1, -14.07, 87.4, -12.4, 87.0, -15.7, 2021-02-14 02:00:00, -15.0
-13.3, -13.29, 87.4, -12.4, 87.0, -15.7, 2021-02-14 03:00:00, -15.0
-12.9, -12.92, 87.6, -12.4, 88.0, -15.7, 2021-02-14 04:00:00, -14.0
-12.4, -12.36, 87.9, -12.4, 88.0, -15.7, 2021-02-14 05:00:00, -14.0
-12.4, -12.36, 88.8, -12.2, 89.0, -15.7, 2021-02-14 06:00:00, -14.0
-12.3, -12.32, 87.9, -12.2, 88.0, -12.8, 2021-02-14 07:00:00, -14.0
-12.1, -12.06, 87.9, -11.8, 88.0, -12.8, 2021-02-14 08:00:00, -14.0
-11.7, -11.66, 88.3, -11.7, 88.0, -12.8, 2021-02-14 09:00:00, -13.0
-10.8, -10.78, 86.8, -10.9, 87.0, -12.8, 2021-02-14 10:00:00, -12.0
-8.8, -8.82, 80.7, -8.9, 81.0, -12.8, 2021-02-14 11:00:00, -11.0
-8.2, -8.21, 80.3, -8.0, 80.0, -12.8, 2021-02-14 12:00:00, -11.0
-7.6, -7.579, 78.44, -7.5, 78.0, -12.8, 2021-02-14 13:00:00, -10.0
-7.4, -7.381, 80.6, -6.8, 81.0, -12.8, 2021-02-14 14:00:00, -10.0
-7.1, -7.053, 80.5, -6.8, 81.0, -12.8, 2021-02-14 15:00:00, -9.0
-6.7, -6.718, 82.1, -6.8, 82.0, -12.8, 2021-02-14 16:00:00, -9.0
-7.2, -7.213, 80.2, -6.7, 80.0, -12.8, 2021-02-14 17:00:00, -10.0
-7.7, -7.664, 87.6, -6.7, 88.0, -12.8, 2021-02-14 18:00:00, -9.0
-7.8, -7.843, 90.3, -7.5, 90.0, -7.9, 2021-02-14 19:00:00, -9.0
-7.9, -7.942, 90.7, -7.5, 91.0, -8.0, 2021-02-14 20:00:00, -9.0
-7.8, -7.827, 91.4, -7.5, 91.0, -8.1, 2021-02-14 21:00:00, -9.0
-8.0, -8.04, 92.6, -7.5, 93.0, -8.1, 2021-02-14 22:00:00, -9.0
-8.5, -8.45, 92.7, -7.5, 93.0, -8.5, 2021-02-14 23:00:00, -9.0
-8.8, -8.82, 92.0, -7.5, 92.0, -8.9, 2021-02-15 00:00:00, -10.0
-9.0, -9.01, 91.6, -7.5, 92.0, -9.4, 2021-02-15 01:00:00, -10.0
-9.0, -9.0, 91.5, -7.5, 92.0, -9.4, 2021-02-15 02:00:00, -10.0
-9.2, -9.19, 91.4, -7.5, 91.0, -9.4, 2021-02-15 03:00:00, -10.0
-9.4, -9.43, 91.2, -7.5, 91.0, -9.5, 2021-02-15 04:00:00, -10.0
-9.5, -9.45, 91.2, -7.5, 91.0, -9.5, 2021-02-15 05:00:00, -11.0
-9.7, -9.73, 90.8, -7.5, 91.0, -9.7, 2021-02-15 06:00:00, -11.0
-9.7, -9.65, 91.0, -9.5, 91.0, -9.8, 2021-02-15 07:00:00, -11.0
-9.4, -9.42, 90.9, -9.4, 91.0, -9.8, 2021-02-15 08:00:00, -10.0
-9.1, -9.06, 91.2, -9.1, 91.0, -9.8, 2021-02-15 09:00:00, -10.0
-8.5, -8.52, 89.2, -8.4, 89.0, -9.8, 2021-02-15 10:00:00, -10.0
-7.6, -7.641, 86.3, -7.6, 86.0, -9.8, 2021-02-15 11:00:00, -9.0
-6.7, -6.68, 82.7, -6.7, 83.0, -9.8, 2021-02-15 12:00:00, -9.0
-6.8, -6.77, 84.7, -6.4, 85.0, -9.8, 2021-02-15 13:00:00, -9.0
-5.4, -5.43, 78.94, -5.2, 79.0, -9.8, 2021-02-15 14:00:00, -8.0
-5.1, -5.101, 77.42, -5.1, 77.0, -9.8, 2021-02-15 15:00:00, -8.0
-5.5, -5.483, 86.5, -4.8, 87.0, -9.8, 2021-02-15 16:00:00, -7.0
-6.0, -5.953, 88.4, -4.8, 88.0, -9.8, 2021-02-15 17:00:00, -7.0
-6.5, -6.457, 91.0, -4.8, 91.0, -9.8, 2021-02-15 18:00:00, -8.0
-6.5, -6.475, 91.5, -6.3, 92.0, -6.6, 2021-02-15 19:00:00, -7.0
-6.7, -6.717, 92.3, -6.3, 92.0, -6.8, 2021-02-15 20:00:00, -8.0
-7.2, -7.161, 92.8, -6.3, 93.0, -7.1, 2021-02-15 21:00:00, -8.0
-7.2, -7.244, 92.2, -6.3, 92.0, -7.2, 2021-02-15 22:00:00, -8.0
-7.6, -7.605, 92.2, -6.3, 92.0, -7.8, 2021-02-15 23:00:00, -8.0
-7.7, -7.72, 91.9, -6.3, 92.0, -7.9, 2021-02-16 00:00:00, -9.0
-7.2, -7.22, 92.3, -6.3, 92.0, -7.9, 2021-02-16 01:00:00, -8.0
-7.4, -7.399, 92.9, -6.3, 93.0, -7.9, 2021-02-16 02:00:00, -8.0
-7.5, -7.498, 92.4, -6.3, 92.0, -7.9, 2021-02-16 03:00:00, -8.0
-7.5, -7.466, 92.7, -6.3, 93.0, -7.9, 2021-02-16 04:00:00, -8.0
-7.9, -7.89, 93.0, -6.3, 93.0, -8.0, 2021-02-16 05:00:00, -9.0
-7.5, -7.545, 92.6, -6.3, 93.0, -8.0, 2021-02-16 06:00:00, -9.0
-7.4, -7.446, 92.1, -7.3, 92.0, -7.9, 2021-02-16 07:00:00, -8.0
-7.2, -7.18, 92.0, -7.2, 92.0, -7.9, 2021-02-16 08:00:00, -8.0
-6.4, -6.372, 90.4, -6.3, 90.0, -7.9, 2021-02-16 09:00:00, -8.0
-5.5, -5.503, 89.6, -5.3, 90.0, -7.9, 2021-02-16 10:00:00, -7.0
-4.6, -4.581, 90.0, -4.6, 90.0, -7.9, 2021-02-16 11:00:00, -6.0
-2.8, -2.817, 87.3, -3.0, 87.0, -7.9, 2021-02-16 12:00:00, -4.0
-0.9, -0.917, 83.0, -1.1, 83.0, -7.9, 2021-02-16 13:00:00, -3.0
1.0, 1.003, 70.73, 1.2, 71.0, -7.9, 2021-02-16 14:00:00, -4.0
0.9, 0.933, 75.27, 1.2, 75.0, -7.9, 2021-02-16 15:00:00, -3.0
-1.0, -0.999, 84.9, 1.2, 85.0, -7.9, 2021-02-16 16:00:00, -3.0
0.0, 0.043, 71.08, 1.2, 71.0, -7.9, 2021-02-16 17:00:00, -4.0
-0.8, -0.84, 75.53, 1.2, 76.0, -7.9, 2021-02-16 18:00:00, -4.0
-2.8, -2.759, 89.4, -0.5, 89.0, -3.0, 2021-02-16 19:00:00, -4.0
-2.3, -2.305, 93.5, -0.5, 94.0, -3.5, 2021-02-16 20:00:00, -3.0
-2.6, -2.631, 95.2, -0.5, 95.0, -3.5, 2021-02-16 21:00:00, -3.0
-3.1, -3.134, 95.3, -0.5, 95.0, -3.5, 2021-02-16 22:00:00, -4.0
-2.6, -2.601, 86.3, -0.5, 86.0, -3.5, 2021-02-16 23:00:00, -4.0
-3.0, -3.038, 84.5, -0.5, 85.0, -3.5, 2021-02-17 00:00:00, -5.0
-5.2, -5.169, 91.7, -0.5, 92.0, -5.1, 2021-02-17 01:00:00, -6.0
-5.7, -5.685, 92.8, -0.5, 93.0, -6.2, 2021-02-17 02:00:00, -7.0
-5.5, -5.499, 91.3, -0.5, 91.0, -6.2, 2021-02-17 03:00:00, -6.0
-5.6, -5.606, 93.4, -0.5, 93.0, -6.2, 2021-02-17 04:00:00, -7.0
-5.2, -5.206, 91.6, -0.5, 92.0, -6.2, 2021-02-17 05:00:00, -6.0
-4.6, -4.639, 87.2, -0.5, 87.0, -6.2, 2021-02-17 06:00:00, -6.0
-5.3, -5.289, 91.7, -4.5, 92.0, -5.4, 2021-02-17 07:00:00, -6.0
-5.2, -5.19, 91.8, -4.5, 92.0, -5.5, 2021-02-17 08:00:00, -6.0
-4.2, -4.218, 88.7, -4.2, 89.0, -5.5, 2021-02-17 09:00:00, -6.0
-3.1, -3.133, 86.1, -3.0, 86.0, -5.5, 2021-02-17 10:00:00, -5.0
-2.2, -2.224, 79.66, -1.9, 80.0, -5.5, 2021-02-17 11:00:00, -5.0
-0.9, -0.938, 56.98, -0.8, 57.0, -5.5, 2021-02-17 12:00:00, -8.0
-0.1, -0.113, 49.39, 0.0, 49.0, -5.5, 2021-02-17 13:00:00, -8.0
0.0, -0.039, 51.06, 0.3, 51.0, -5.5, 2021-02-17 14:00:00, -9.0
0.1, 0.1, 49.87, 0.3, 50.0, -5.5, 2021-02-17 15:00:00, -8.0
-0.1, -0.113, 52.69, 0.3, 53.0, -5.5, 2021-02-17 16:00:00, -8.0
-0.8, -0.819, 60.51, 0.3, 61.0, -5.5, 2021-02-17 17:00:00, -7.0
-3.3, -3.28, 74.21, 0.3, 74.0, -5.5, 2021-02-17 18:00:00, -7.0
-5.8, -5.821, 84.9, -3.2, 85.0, -5.8, 2021-02-17 19:00:00, -8.0
-6.6, -6.617, 84.9, -3.2, 85.0, -6.7, 2021-02-17 20:00:00, -9.0
-8.1, -8.07, 89.5, -3.2, 90.0, -8.1, 2021-02-17 21:00:00, -9.0
-9.1, -9.14, 90.6, -3.2, 91.0, -9.2, 2021-02-17 22:00:00, -10.0
-9.4, -9.36, 91.5, -3.2, 92.0, -9.9, 2021-02-17 23:00:00, -11.0
-9.8, -9.79, 90.7, -3.2, 91.0, -10.1, 2021-02-18 00:00:00, -11.0
-10.0, -9.95, 90.8, -3.2, 91.0, -10.1, 2021-02-18 01:00:00, -11.0
-9.9, -9.94, 89.1, -3.2, 89.0, -10.1, 2021-02-18 02:00:00, -11.0
-10.1, -10.14, 89.2, -3.2, 89.0, -10.1, 2021-02-18 03:00:00, -12.0
-10.9, -10.92, 90.2, -3.2, 90.0, -10.9, 2021-02-18 04:00:00, -12.0
-10.9, -10.89, 90.2, -3.2, 90.0, -11.3, 2021-02-18 05:00:00, -12.0
-10.3, -10.26, 88.7, -3.2, 89.0, -11.3, 2021-02-18 06:00:00, -11.0
-10.1, -10.05, 88.3, -9.9, 88.0, -10.5, 2021-02-18 07:00:00, -11.0
-10.0, -9.99, 85.4, -9.9, 85.0, -10.5, 2021-02-18 08:00:00, -12.0
-8.6, -8.59, 77.39, -8.5, 77.0, -10.5, 2021-02-18 09:00:00, -12.0
-7.2, -7.232, 73.66, -7.3, 74.0, -10.5, 2021-02-18 10:00:00, -11.0
-7.1, -7.113, 73.01, -6.9, 73.0, -10.5, 2021-02-18 11:00:00, -11.0
-5.6, -5.643, 69.59, -5.6, 70.0, -10.5, 2021-02-18 12:00:00, -10.0
-4.6, -4.612, 65.88, -4.6, 66.0, -10.5, 2021-02-18 13:00:00, -10.0
-4.0, -4.036, 66.13, -4.1, 66.0, -10.5, 2021-02-18 14:00:00, -9.0
-4.1, -4.133, 67.49, -3.7, 67.0, -10.5, 2021-02-18 15:00:00, -9.0
-3.7, -3.669, 69.61, -3.5, 70.0, -10.5, 2021-02-18 16:00:00, -8.0
-4.0, -4.03, 72.08, -3.5, 72.0, -10.5, 2021-02-18 17:00:00, -8.0
-4.5, -4.486, 76.72, -3.5, 77.0, -10.5, 2021-02-18 18:00:00, -7.0
-5.1, -5.072, 82.4, -4.4, 82.0, -5.1, 2021-02-18 19:00:00, -7.0
-5.0, -5.015, 82.8, -4.0, 83.0, -5.7, 2021-02-18 20:00:00, -7.0
-6.1, -6.118, 87.2, -4.0, 87.0, -6.1, 2021-02-18 21:00:00, -8.0
-5.9, -5.853, 88.9, -4.0, 89.0, -6.2, 2021-02-18 22:00:00, -7.0
-5.8, -5.777, 90.3, -4.0, 90.0, -6.2, 2021-02-18 23:00:00, -7.0
-6.0, -5.967, 89.5, -4.0, 90.0, -6.2, 2021-02-19 00:00:00, -7.0
-6.8, -6.839, 90.9, -4.0, 91.0, -6.8, 2021-02-19 01:00:00, -8.0
-7.0, -7.042, 92.6, -4.0, 93.0, -7.4, 2021-02-19 02:00:00, -8.0
-7.6, -7.629, 92.6, -4.0, 93.0, -7.7, 2021-02-19 03:00:00, -8.0
-7.2, -7.165, 94.0, -4.0, 94.0, -7.9, 2021-02-19 04:00:00, -8.0
-6.7, -6.693, 94.2, -4.0, 94.0, -7.9, 2021-02-19 05:00:00, -7.0
-4.9, -4.944, 95.0, -4.0, 95.0, -7.9, 2021-02-19 06:00:00, -6.0
-3.4, -3.37, 94.0, -3.8, 94.0, -5.4, 2021-02-19 07:00:00, -4.0
-3.1, -3.116, 82.2, -2.0, 82.0, -5.4, 2021-02-19 08:00:00, -5.0
-0.9, -0.933, 72.13, -0.4, 72.0, -5.4, 2021-02-19 09:00:00, -5.0
1.1, 1.146, 62.13, 1.2, 62.0, -5.4, 2021-02-19 10:00:00, -5.0
1.7, 1.691, 69.2, 1.5, 69.0, -5.4, 2021-02-19 11:00:00, -4.0
2.1, 2.094, 56.53, 2.7, 57.0, -5.4, 2021-02-19 12:00:00, -6.0
1.6, 1.564, 64.73, 2.7, 65.0, -5.4, 2021-02-19 13:00:00, -4.0
2.0, 1.986, 54.96, 2.7, 55.0, -5.4, 2021-02-19 14:00:00, -6.0
2.0, 1.965, 55.65, 2.7, 56.0, -5.4, 2021-02-19 15:00:00, -6.0
1.5, 1.496, 61.14, 2.7, 61.0, -5.4, 2021-02-19 16:00:00, -5.0
0.5, 0.531, 60.53, 2.7, 61.0, -5.4, 2021-02-19 17:00:00, -6.0
-1.9, -1.889, 74.34, 2.7, 74.0, -5.4, 2021-02-19 18:00:00, -5.0
-2.5, -2.548, 76.49, -1.1, 76.0, -2.5, 2021-02-19 19:00:00, -6.0
-2.0, -1.98, 72.81, -1.1, 73.0, -3.0, 2021-02-19 20:00:00, -6.0
-2.4, -2.381, 73.8, -1.1, 74.0, -3.4, 2021-02-19 21:00:00, -6.0
-3.6, -3.567, 85.7, -1.0, 86.0, -3.7, 2021-02-19 22:00:00, -5.0
-3.8, -3.762, 82.7, -1.0, 83.0, -3.8, 2021-02-19 23:00:00, -6.0
-1.2, -1.15, 68.53, -1.0, 69.0, -4.3, 2021-02-20 00:00:00, -6.0
-0.6, -0.554, 65.09, -0.3, 65.0, -4.3, 2021-02-20 01:00:00, -6.0
-1.8, -1.75, 71.46, -0.3, 71.0, -4.3, 2021-02-20 02:00:00, -6.0
-1.5, -1.52, 68.82, -0.3, 69.0, -4.3, 2021-02-20 03:00:00, -6.0
-0.6, -0.648, 63.03, -0.3, 63.0, -4.3, 2021-02-20 04:00:00, -6.0
-1.2, -1.172, 64.05, -0.3, 64.0, -4.3, 2021-02-20 05:00:00, -6.0
-0.9, -0.89, 61.41, -0.3, 61.0, -4.3, 2021-02-20 06:00:00, -7.0
-1.1, -1.132, 61.56, -0.8, 62.0, -2.7, 2021-02-20 07:00:00, -7.0
-1.3, -1.283, 63.21, -0.8, 63.0, -2.7, 2021-02-20 08:00:00, -7.0
-0.1, -0.148, 60.04, 0.1, 60.0, -2.7, 2021-02-20 09:00:00, -6.0
1.0, 0.98, 56.39, 0.9, 56.0, -2.7, 2021-02-20 10:00:00, -7.0
1.7, 1.719, 53.19, 1.7, 53.0, -2.7, 2021-02-20 11:00:00, -7.0
2.3, 2.334, 51.11, 2.4, 51.0, -2.7, 2021-02-20 12:00:00, -7.0
1.6, 1.578, 55.53, 2.4, 56.0, -2.7, 2021-02-20 13:00:00, -6.0
1.3, 1.3, 56.98, 2.4, 57.0, -2.7, 2021-02-20 14:00:00, -6.0
1.0, 0.953, 57.09, 2.4, 57.0, -2.7, 2021-02-20 15:00:00, -7.0
0.9, 0.874, 54.05, 2.4, 54.0, -2.7, 2021-02-20 16:00:00, -7.0
0.4, 0.424, 60.08, 2.4, 60.0, -2.7, 2021-02-20 17:00:00, -6.0
0.3, 0.254, 58.55, 2.4, 59.0, -2.7, 2021-02-20 18:00:00, -7.0
0.3, 0.286, 58.77, 0.4, 59.0, 0.1, 2021-02-20 19:00:00, -7.0
0.4, 0.448, 60.09, 0.5, 60.0, 0.1, 2021-02-20 20:00:00, -6.0
0.9, 0.927, 57.91, 1.0, 58.0, 0.1, 2021-02-20 21:00:00, -7.0
1.4, 1.447, 53.62, 1.4, 54.0, 0.1, 2021-02-20 22:00:00, -7.0
1.5, 1.498, 56.29, 1.5, 56.0, 0.1, 2021-02-20 23:00:00, -6.0
1.5, 1.518, 58.57, 1.7, 59.0, 0.1, 2021-02-21 00:00:00, -5.0
2.0, 1.994, 56.62, 2.1, 57.0, 0.1, 2021-02-21 01:00:00, -5.0
2.4, 2.362, 57.8, 2.4, 58.0, 0.1, 2021-02-21 02:00:00, -5.0
2.5, 2.497, 58.79, 2.6, 59.0, 0.1, 2021-02-21 03:00:00, -5.0
2.5, 2.473, 61.89, 2.7, 62.0, 0.1, 2021-02-21 04:00:00, -4.0
