station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
None, 3.0, 2.959, 2.6, -0.1, 3.5, -6999.0, 2021-02-04 03:00:00, -6999.0
None, 2.9, 2.873, 2.6, -0.3, 3.5, -6999.0, 2021-02-04 04:00:00, -6999.0
None, 2.8, 2.832, 2.6, 0.0, 3.5, -6999.0, 2021-02-04 05:00:00, -6999.0
None, 3.0, 2.95, 2.6, 0.1, 3.5, -6999.0, 2021-02-04 06:00:00, -6999.0
None, 3.0, 3.012, 2.9, 0.4, 3.1, -6999.0, 2021-02-04 07:00:00, -6999.0
None, 3.1, 3.148, 2.9, 0.0, 3.1, -6999.0, 2021-02-04 08:00:00, -6999.0
None, 3.5, 3.52, 2.9, 0.8, 3.5, -6999.0, 2021-02-04 09:00:00, -6999.0
None, 4.2, 4.203, 2.9, 0.8, 4.3, -6999.0, 2021-02-04 10:00:00, -6999.0
None, 4.2, 4.214, 2.9, 0.3, 4.4, -6999.0, 2021-02-04 11:00:00, -6999.0
None, 4.5, 4.537, 2.9, 0.6, 4.6, -6999.0, 2021-02-04 12:00:00, -6999.0
None, 4.8, 4.846, 2.9, 0.5, 5.0, -6999.0, 2021-02-04 14:00:00, -6999.0
None, 4.7, 4.745, 2.9, -0.8, 5.1, -6999.0, 2021-02-04 15:00:00, -6999.0
None, 4.3, 4.309, 2.9, -0.3, 5.1, -6999.0, 2021-02-04 16:00:00, -6999.0
None, 4.0, 3.974, 2.9, 0.4, 5.1, -6999.0, 2021-02-04 17:00:00, -6999.0
None, 3.5, 3.472, 2.9, 0.9, 5.1, -6999.0, 2021-02-04 18:00:00, -6999.0
None, 3.6, 3.56, 3.4, 0.9, 3.6, -6999.0, 2021-02-04 19:00:00, -6999.0
None, 3.5, 3.525, 3.4, 0.4, 3.6, -6999.0, 2021-02-04 20:00:00, -6999.0
None, 3.7, 3.668, 3.4, 1.0, 3.7, -6999.0, 2021-02-04 21:00:00, -6999.0
None, 3.7, 3.71, 3.4, 0.1, 3.8, -6999.0, 2021-02-04 22:00:00, -6999.0
None, 3.7, 3.699, 3.4, 0.5, 3.8, -6999.0, 2021-02-04 23:00:00, -6999.0
None, 3.8, 3.75, 3.4, 0.0, 3.8, -6999.0, 2021-02-05 00:00:00, -6999.0
None, 3.9, 3.94, 3.4, 0.7, 4.0, -6999.0, 2021-02-05 01:00:00, -6999.0
None, 3.9, 3.94, 3.4, 0.0, 4.0, -6999.0, 2021-02-05 02:00:00, -6999.0
None, 4.0, 4.01, 3.4, 0.4, 4.1, -6999.0, 2021-02-05 03:00:00, -6999.0
None, 4.0, 4.0, 3.4, -0.4, 4.1, -6999.0, 2021-02-05 04:00:00, -6999.0
None, 4.0, 3.993, 3.4, 0.4, 4.1, -6999.0, 2021-02-05 05:00:00, -6999.0
None, 3.9, 3.94, 3.4, -0.6, 4.2, -6999.0, 2021-02-05 06:00:00, -6999.0
None, 3.3, 3.327, 3.2, -0.4, 4.0, -6999.0, 2021-02-05 07:00:00, -6999.0
None, 3.5, 3.537, 3.1, 0.4, 4.0, -6999.0, 2021-02-05 08:00:00, -6999.0
None, 3.4, 3.355, 3.1, 0.0, 4.0, -6999.0, 2021-02-05 09:00:00, -6999.0
None, 3.3, 3.296, 3.1, -0.1, 4.0, -6999.0, 2021-02-05 10:00:00, -6999.0
None, 3.9, 3.918, 3.1, 0.7, 4.0, -6999.0, 2021-02-05 11:00:00, -6999.0
None, 5.7, 5.742, 3.1, 4.0, 5.7, -6999.0, 2021-02-05 12:00:00, -6999.0
None, None, 6.637, None, None, None, None, 2021-02-05 13:00:00, None
None, 6.8, 6.797, 3.1, 0.8, 7.0, -6999.0, 2021-02-05 14:00:00, -6999.0
None, 6.4, 6.352, 3.1, -1.2, 7.1, -6999.0, 2021-02-05 15:00:00, -6999.0
None, 7.6, 7.553, 3.1, 1.4, 7.6, -6999.0, 2021-02-05 16:00:00, -6999.0
None, 6.4, 6.432, 3.1, -3.6, 7.6, -6999.0, 2021-02-05 17:00:00, -6999.0
None, 5.8, 5.756, 3.1, -1.8, 7.6, -6999.0, 2021-02-05 18:00:00, -6999.0
None, 5.4, 5.35, 5.3, -0.1, 5.8, -6999.0, 2021-02-05 19:00:00, -6999.0
None, 4.8, 4.771, 4.8, -0.5, 5.8, -6999.0, 2021-02-05 20:00:00, -6999.0
None, 4.0, 4.026, 4.0, -0.2, 5.8, -6999.0, 2021-02-05 21:00:00, -6999.0
None, 4.2, 4.214, 4.0, 0.3, 5.8, -6999.0, 2021-02-05 22:00:00, -6999.0
None, 4.4, 4.364, 4.0, -0.2, 5.8, -6999.0, 2021-02-05 23:00:00, -6999.0
None, 4.4, 4.36, 4.0, 0.1, 5.8, -6999.0, 2021-02-06 00:00:00, -6999.0
None, 4.4, 4.446, 4.0, 0.3, 5.8, -6999.0, 2021-02-06 01:00:00, -6999.0
None, 4.6, 4.573, 4.0, 0.2, 5.8, -6999.0, 2021-02-06 02:00:00, -6999.0
None, 4.5, 4.492, 4.0, 0.0, 5.8, -6999.0, 2021-02-06 03:00:00, -6999.0
None, 4.5, 4.548, 4.0, 0.2, 5.8, -6999.0, 2021-02-06 04:00:00, -6999.0
None, 4.6, 4.55, 4.0, 1.6, 5.8, -6999.0, 2021-02-06 05:00:00, -6999.0
None, 4.2, 4.198, 4.0, 0.5, 5.8, -6999.0, 2021-02-06 06:00:00, -6999.0
None, 4.0, 3.972, 4.0, 1.3, 4.2, -6999.0, 2021-02-06 07:00:00, -6999.0
None, 3.9, 3.927, 3.9, 0.5, 4.2, -6999.0, 2021-02-06 08:00:00, -6999.0
None, 4.1, 4.05, 3.9, 0.5, 4.2, -6999.0, 2021-02-06 09:00:00, -6999.0
None, 4.4, 4.362, 3.9, 1.0, 4.3, -6999.0, 2021-02-06 10:00:00, -6999.0
None, 4.9, 4.896, 3.9, 0.8, 5.0, -6999.0, 2021-02-06 11:00:00, -6999.0
None, 5.0, 4.972, 3.9, -0.7, 5.6, -6999.0, 2021-02-06 12:00:00, -6999.0
None, 5.8, 5.766, 3.9, 2.0, 5.6, -6999.0, 2021-02-06 13:00:00, -6999.0
None, 6.2, 6.247, 3.9, 2.3, 6.3, -6999.0, 2021-02-06 14:00:00, -6999.0
None, 7.1, 7.12, 3.9, 1.3, 7.4, -6999.0, 2021-02-06 15:00:00, -6999.0
None, 8.7, 8.74, 3.9, -1.3, 8.6, -6999.0, 2021-02-06 16:00:00, -6999.0
None, 6.0, 5.996, 3.9, -3.6, 9.0, -6999.0, 2021-02-06 17:00:00, -6999.0
None, 4.9, 4.878, 3.9, -1.7, 9.0, -6999.0, 2021-02-06 18:00:00, -6999.0
None, 4.0, 4.012, 4.0, 0.0, 4.9, -6999.0, 2021-02-06 19:00:00, -6999.0
None, 3.6, 3.59, 3.5, -0.1, 4.9, -6999.0, 2021-02-06 20:00:00, -6999.0
None, 3.6, 3.628, 3.5, 0.1, 4.9, -6999.0, 2021-02-06 21:00:00, -6999.0
None, 2.9, 2.929, 3.0, -0.4, 4.9, -6999.0, 2021-02-06 22:00:00, -6999.0
None, 2.7, 2.703, 2.6, 0.1, 4.9, -6999.0, 2021-02-06 23:00:00, -6999.0
None, 2.0, 2.023, 2.0, -0.1, 4.9, -6999.0, 2021-02-07 00:00:00, -6999.0
None, 1.6, 1.646, 1.5, -0.2, 4.9, -6999.0, 2021-02-07 01:00:00, -6999.0
None, 1.3, 1.284, 1.2, 0.1, 4.9, -6999.0, 2021-02-07 02:00:00, -6999.0
None, 1.2, 1.212, 0.9, 0.1, 4.9, -6999.0, 2021-02-07 03:00:00, -6999.0
None, 0.8, 0.773, 0.7, 0.1, 4.9, -6999.0, 2021-02-07 04:00:00, -6999.0
None, 0.5, 0.508, 0.4, -0.1, 4.9, -6999.0, 2021-02-07 05:00:00, -6999.0
None, 0.5, 0.508, 0.4, 0.0, 4.9, -6999.0, 2021-02-07 06:00:00, -6999.0
None, 0.4, 0.444, 0.4, 0.0, 0.6, -6999.0, 2021-02-07 07:00:00, -6999.0
None, 0.3, 0.308, 0.3, 0.0, 0.6, -6999.0, 2021-02-07 08:00:00, -6999.0
None, 0.6, 0.575, 0.3, 0.6, 0.6, -6999.0, 2021-02-07 09:00:00, -6999.0
None, 0.9, 0.938, 0.3, 0.6, 1.0, -6999.0, 2021-02-07 10:00:00, -6999.0
None, 1.6, 1.576, 0.3, 0.3, 1.5, -6999.0, 2021-02-07 11:00:00, -6999.0
None, 3.6, 3.556, 0.3, 4.9, 3.8, -6999.0, 2021-02-07 12:00:00, -6999.0
None, 6.3, 6.283, 0.3, 0.5, 6.3, -6999.0, 2021-02-07 13:00:00, -6999.0
None, 5.6, 5.554, 0.3, -3.3, 6.3, -6999.0, 2021-02-07 14:00:00, -6999.0
None, 5.6, 5.622, 0.3, -2.6, 7.8, -6999.0, 2021-02-07 15:00:00, -6999.0
None, 7.6, 7.554, 0.3, 2.5, 7.8, -6999.0, 2021-02-07 16:00:00, -6999.0
None, 4.2, 4.224, 0.3, -2.6, 8.1, -6999.0, 2021-02-07 17:00:00, -6999.0
None, 2.8, 2.771, 0.3, -0.3, 8.1, -6999.0, 2021-02-07 18:00:00, -6999.0
None, 2.0, 1.99, 2.0, -0.2, 2.8, -6999.0, 2021-02-07 19:00:00, -6999.0
None, 1.3, 1.349, 1.2, 0.1, 2.8, -6999.0, 2021-02-07 20:00:00, -6999.0
None, 0.8, 0.838, 0.9, -0.3, 2.8, -6999.0, 2021-02-07 21:00:00, -6999.0
None, 0.7, 0.693, 0.7, -0.1, 2.8, -6999.0, 2021-02-07 22:00:00, -6999.0
None, 0.4, 0.372, 0.3, 0.2, 2.8, -6999.0, 2021-02-07 23:00:00, -6999.0
None, 0.2, 0.227, 0.1, -0.2, 2.8, -6999.0, 2021-02-08 00:00:00, -6999.0
None, -0.1, -0.095, -0.2, -0.1, 2.8, -6999.0, 2021-02-08 01:00:00, -6999.0
None, -0.2, -0.225, -0.4, 0.2, 2.8, -6999.0, 2021-02-08 02:00:00, -6999.0
None, -0.3, -0.338, -0.7, 0.2, 2.8, -6999.0, 2021-02-08 03:00:00, -6999.0
None, -0.4, -0.443, -0.7, -0.2, 2.8, -6999.0, 2021-02-08 04:00:00, -6999.0
None, 0.4, 0.439, -0.7, 0.6, 2.8, -6999.0, 2021-02-08 05:00:00, -6999.0
None, 0.3, 0.27, -0.7, -0.4, 2.8, -6999.0, 2021-02-08 06:00:00, -6999.0
None, 0.0, 0.023, 0.0, 0.1, 0.3, -6999.0, 2021-02-08 07:00:00, -6999.0
None, 0.5, 0.525, -0.2, 0.6, 0.7, -6999.0, 2021-02-08 08:00:00, -6999.0
None, 0.3, 0.302, -0.2, -0.1, 0.7, -6999.0, 2021-02-08 09:00:00, -6999.0
None, 0.4, 0.36, -0.2, 0.2, 0.7, -6999.0, 2021-02-08 10:00:00, -6999.0
None, 0.9, 0.928, -0.2, 0.6, 1.0, -6999.0, 2021-02-08 11:00:00, -6999.0
None, 1.7, 1.692, -0.2, -0.2, 2.0, -6999.0, 2021-02-08 12:00:00, -6999.0
None, 2.5, 2.533, -0.2, 1.3, 2.6, -6999.0, 2021-02-08 13:00:00, -6999.0
None, 2.5, 2.506, -0.2, -1.0, 3.3, -6999.0, 2021-02-08 14:00:00, -6999.0
None, 3.3, 3.25, -0.2, 1.2, 3.4, -6999.0, 2021-02-08 15:00:00, -6999.0
None, 3.6, 3.638, -0.2, -0.8, 4.2, -6999.0, 2021-02-08 16:00:00, -6999.0
None, 2.0, 2.004, -0.2, -1.3, 4.2, -6999.0, 2021-02-08 17:00:00, -6999.0
None, 1.7, 1.696, -0.2, -0.3, 4.2, -6999.0, 2021-02-08 18:00:00, -6999.0
None, 0.6, 0.57, 0.5, -0.2, 1.7, -6999.0, 2021-02-08 19:00:00, -6999.0
None, 0.8, 0.814, 0.3, 0.2, 1.7, -6999.0, 2021-02-08 20:00:00, -6999.0
None, 0.5, 0.496, 0.3, -0.3, 1.7, -6999.0, 2021-02-08 21:00:00, -6999.0
None, -0.1, -0.123, -0.2, -0.3, 1.7, -6999.0, 2021-02-08 22:00:00, -6999.0
None, -0.3, -0.287, -0.4, -0.2, 1.7, -6999.0, 2021-02-08 23:00:00, -6999.0
None, -0.1, -0.138, -0.4, 0.7, 1.7, -6999.0, 2021-02-09 00:00:00, -6999.0
None, -0.6, -0.56, -0.5, -0.7, 1.7, -6999.0, 2021-02-09 01:00:00, -6999.0
None, -1.0, -0.997, -1.0, -0.1, 1.7, -6999.0, 2021-02-09 02:00:00, -6999.0
None, -1.2, -1.222, -1.2, -0.2, 1.7, -6999.0, 2021-02-09 03:00:00, -6999.0
None, -1.7, -1.708, -1.7, 0.0, 1.7, -6999.0, 2021-02-09 04:00:00, -6999.0
None, -2.0, -1.993, -2.0, -0.1, 1.7, -6999.0, 2021-02-09 05:00:00, -6999.0
None, -2.3, -2.258, -2.3, 0.1, 1.7, -6999.0, 2021-02-09 06:00:00, -6999.0
None, -2.6, -2.568, -2.6, -0.1, -2.2, -6999.0, 2021-02-09 07:00:00, -6999.0
None, -2.6, -2.625, -2.6, 0.4, -2.2, -6999.0, 2021-02-09 08:00:00, -6999.0
None, -2.9, -2.913, -3.1, -0.4, -2.2, -6999.0, 2021-02-09 09:00:00, -6999.0
None, -2.9, -2.909, -3.1, 0.3, -2.2, -6999.0, 2021-02-09 10:00:00, -6999.0
None, -2.2, -2.178, -3.1, 0.6, -2.2, -6999.0, 2021-02-09 11:00:00, -6999.0
None, -0.3, -0.253, -3.1, 2.5, -0.1, -6999.0, 2021-02-09 12:00:00, -6999.0
None, 1.1, 1.088, -3.1, 1.0, 1.3, -6999.0, 2021-02-09 13:00:00, -6999.0
None, 2.3, 2.287, -3.1, 2.6, 2.6, -6999.0, 2021-02-09 14:00:00, -6999.0
None, 1.5, 1.478, -3.1, -4.9, 2.8, -6999.0, 2021-02-09 15:00:00, -6999.0
None, 1.6, 1.637, -3.1, -0.6, 2.8, -6999.0, 2021-02-09 16:00:00, -6999.0
None, 0.4, 0.422, -3.1, 0.2, 4.7, -6999.0, 2021-02-09 17:00:00, -6999.0
None, -0.9, -0.887, -3.1, -0.8, 4.7, -6999.0, 2021-02-09 18:00:00, -6999.0
None, -1.0, -1.001, -1.2, -0.1, -0.9, -6999.0, 2021-02-09 19:00:00, -6999.0
None, -0.6, -0.583, -1.2, 0.7, -0.5, -6999.0, 2021-02-09 20:00:00, -6999.0
None, -0.4, -0.362, -1.2, 0.2, -0.2, -6999.0, 2021-02-09 21:00:00, -6999.0
None, -0.2, -0.163, -1.2, 0.1, -0.1, -6999.0, 2021-02-09 22:00:00, -6999.0
None, 0.3, 0.34, -1.2, 0.2, 0.3, -6999.0, 2021-02-09 23:00:00, -6999.0
None, 0.4, 0.401, -1.2, 0.1, 0.4, -6999.0, 2021-02-10 00:00:00, -6999.0
None, 0.5, 0.48, -1.2, -0.2, 0.5, -6999.0, 2021-02-10 01:00:00, -6999.0
None, 0.3, 0.302, -1.2, -0.1, 0.5, -6999.0, 2021-02-10 02:00:00, -6999.0
None, -0.2, -0.15, -1.2, -0.3, 0.5, -6999.0, 2021-02-10 03:00:00, -6999.0
None, -0.8, -0.826, -1.2, -0.7, 0.5, -6999.0, 2021-02-10 04:00:00, -6999.0
None, -1.8, -1.789, -1.8, -0.4, 0.5, -6999.0, 2021-02-10 05:00:00, -6999.0
None, -2.5, -2.465, -2.5, -0.3, 0.5, -6999.0, 2021-02-10 06:00:00, -6999.0
None, -2.2, -2.191, -2.5, 0.3, -2.2, -6999.0, 2021-02-10 07:00:00, -6999.0
None, -1.7, -1.67, -2.5, 0.5, -1.7, -6999.0, 2021-02-10 08:00:00, -6999.0
None, -1.7, -1.689, -2.5, -0.3, -1.5, -6999.0, 2021-02-10 09:00:00, -6999.0
None, -1.9, -1.938, -2.5, -0.1, -1.5, -6999.0, 2021-02-10 10:00:00, -6999.0
None, -1.5, -1.511, -2.5, 0.5, -1.5, -6999.0, 2021-02-10 11:00:00, -6999.0
None, -1.3, -1.273, -2.5, 0.6, -1.2, -6999.0, 2021-02-10 12:00:00, -6999.0
None, -0.7, -0.746, -2.5, 0.3, -0.7, -6999.0, 2021-02-10 13:00:00, -6999.0
None, -0.8, -0.76, -2.5, -0.3, -0.4, -6999.0, 2021-02-10 14:00:00, -6999.0
None, -0.7, -0.718, -2.5, -0.1, -0.4, -6999.0, 2021-02-10 15:00:00, -6999.0
None, -0.9, -0.882, -2.5, -0.3, -0.4, -6999.0, 2021-02-10 16:00:00, -6999.0
None, -1.0, -1.04, -2.5, -0.2, -0.4, -6999.0, 2021-02-10 17:00:00, -6999.0
None, -1.0, -0.968, -2.5, 0.2, -0.4, -6999.0, 2021-02-10 18:00:00, -6999.0
None, -1.2, -1.248, -1.2, -0.4, -0.9, -6999.0, 2021-02-10 19:00:00, -6999.0
None, -1.4, -1.407, -1.5, -0.3, -0.9, -6999.0, 2021-02-10 20:00:00, -6999.0
None, -1.8, -1.842, -1.8, -0.3, -0.9, -6999.0, 2021-02-10 21:00:00, -6999.0
None, -2.0, -1.953, -2.0, -0.1, -0.9, -6999.0, 2021-02-10 22:00:00, -6999.0
None, -2.0, -2.037, -2.2, -0.2, -0.9, -6999.0, 2021-02-10 23:00:00, -6999.0
None, -2.4, -2.383, -2.4, -0.2, -0.9, -6999.0, 2021-02-11 00:00:00, -6999.0
None, -2.7, -2.684, -2.7, -0.2, -0.9, -6999.0, 2021-02-11 01:00:00, -6999.0
None, -2.9, -2.942, -2.9, 0.2, -0.9, -6999.0, 2021-02-11 02:00:00, -6999.0
None, -3.3, -3.299, -3.3, -0.4, -0.9, -6999.0, 2021-02-11 03:00:00, -6999.0
None, -3.4, -3.412, -3.6, 0.0, -0.9, -6999.0, 2021-02-11 04:00:00, -6999.0
None, -4.0, -3.964, -4.0, -0.4, -0.9, -6999.0, 2021-02-11 05:00:00, -6999.0
None, -4.5, -4.487, -4.4, -0.2, -0.9, -6999.0, 2021-02-11 06:00:00, -6999.0
None, -4.5, -4.482, -4.7, 0.2, -4.2, -6999.0, 2021-02-11 07:00:00, -6999.0
None, -4.9, -4.899, -4.9, 0.4, -4.2, -6999.0, 2021-02-11 08:00:00, -6999.0
None, -4.9, -4.878, -5.0, 0.2, -4.2, -6999.0, 2021-02-11 09:00:00, -6999.0
None, -4.5, -4.531, -5.1, 0.7, -4.2, -6999.0, 2021-02-11 10:00:00, -6999.0
None, -3.5, -3.516, -5.1, 0.8, -3.5, -6999.0, 2021-02-11 11:00:00, -6999.0
None, -2.4, -2.395, -5.1, 1.1, -2.4, -6999.0, 2021-02-11 12:00:00, -6999.0
None, -2.1, -2.135, -5.1, 0.2, -2.0, -6999.0, 2021-02-11 13:00:00, -6999.0
None, -1.7, -1.686, -5.1, 0.1, -1.7, -6999.0, 2021-02-11 14:00:00, -6999.0
None, -2.2, -2.197, -5.1, -1.3, -1.7, -6999.0, 2021-02-11 15:00:00, -6999.0
None, -2.3, -2.26, -5.1, 0.3, -1.7, -6999.0, 2021-02-11 16:00:00, -6999.0
None, -2.5, -2.473, -5.1, -0.5, -1.7, -6999.0, 2021-02-11 17:00:00, -6999.0
None, -2.8, -2.76, -5.1, 0.2, -1.7, -6999.0, 2021-02-11 18:00:00, -6999.0
None, -2.8, -2.806, -3.0, 0.0, -2.7, -6999.0, 2021-02-11 19:00:00, -6999.0
None, -3.2, -3.192, -3.2, -0.1, -2.7, -6999.0, 2021-02-11 20:00:00, -6999.0
None, -3.2, -3.172, -3.3, 0.2, -2.7, -6999.0, 2021-02-11 21:00:00, -6999.0
None, -3.3, -3.297, -3.5, 0.3, -2.7, -6999.0, 2021-02-11 22:00:00, -6999.0
None, -3.6, -3.602, -3.6, 0.0, -2.7, -6999.0, 2021-02-11 23:00:00, -6999.0
None, -3.9, -3.888, -3.9, -0.3, -2.7, -6999.0, 2021-02-12 00:00:00, -6999.0
None, -4.4, -4.365, -4.3, -0.3, -2.7, -6999.0, 2021-02-12 01:00:00, -6999.0
None, -4.4, -4.408, -4.6, -0.1, -2.7, -6999.0, 2021-02-12 02:00:00, -6999.0
None, -4.5, -4.494, -4.7, 0.1, -2.7, -6999.0, 2021-02-12 03:00:00, -6999.0
None, -4.6, -4.638, -4.8, 0.1, -2.7, -6999.0, 2021-02-12 04:00:00, -6999.0
None, -4.7, -4.71, -4.9, 0.0, -2.7, -6999.0, 2021-02-12 05:00:00, -6999.0
None, -5.0, -4.959, -4.9, -0.2, -2.7, -6999.0, 2021-02-12 06:00:00, -6999.0
None, -5.1, -5.145, -5.4, 0.3, -4.9, -6999.0, 2021-02-12 07:00:00, -6999.0
None, -5.0, -5.036, -5.4, 0.5, -4.9, -6999.0, 2021-02-12 08:00:00, -6999.0
None, -4.4, -4.438, -5.4, 0.9, -4.5, -6999.0, 2021-02-12 09:00:00, -6999.0
None, -4.2, -4.211, -5.4, 0.9, -4.1, -6999.0, 2021-02-12 10:00:00, -6999.0
None, -2.4, -2.389, -5.4, 0.2, -2.5, -6999.0, 2021-02-12 11:00:00, -6999.0
None, -1.2, -1.213, -5.4, 1.7, -1.1, -6999.0, 2021-02-12 12:00:00, -6999.0
None, -0.7, -0.689, -5.4, -1.8, -0.7, -6999.0, 2021-02-12 13:00:00, -6999.0
None, -0.2, -0.238, -5.4, 0.8, -0.2, -6999.0, 2021-02-12 14:00:00, -6999.0
None, -0.2, -0.239, -5.4, -0.5, -0.1, -6999.0, 2021-02-12 15:00:00, -6999.0
None, -0.2, -0.213, -5.4, -0.5, 0.0, -6999.0, 2021-02-12 16:00:00, -6999.0
None, -0.5, -0.474, -5.4, -1.2, 0.0, -6999.0, 2021-02-12 17:00:00, -6999.0
None, -0.3, -0.288, -5.4, 0.5, 0.0, -6999.0, 2021-02-12 18:00:00, -6999.0
None, -0.2, -0.158, -0.5, 0.3, -0.2, -6999.0, 2021-02-12 19:00:00, -6999.0
None, -0.3, -0.316, -0.5, 0.5, -0.1, -6999.0, 2021-02-12 20:00:00, -6999.0
None, -0.3, -0.275, -0.5, -1.3, -0.1, -6999.0, 2021-02-12 21:00:00, -6999.0
None, -0.5, -0.469, -0.6, -0.6, 0.0, -6999.0, 2021-02-12 22:00:00, -6999.0
None, -0.2, -0.23, -0.6, 1.2, 0.0, -6999.0, 2021-02-12 23:00:00, -6999.0
None, -0.2, -0.211, -0.6, -0.3, 0.2, -6999.0, 2021-02-13 00:00:00, -6999.0
None, -1.0, -0.98, -1.1, -1.1, 0.2, -6999.0, 2021-02-13 01:00:00, -6999.0
None, -1.3, -1.327, -1.9, -0.1, 0.2, -6999.0, 2021-02-13 02:00:00, -6999.0
None, -1.3, -1.339, -1.9, 0.2, 0.2, -6999.0, 2021-02-13 03:00:00, -6999.0
None, -1.5, -1.486, -1.9, -0.7, 0.2, -6999.0, 2021-02-13 04:00:00, -6999.0
None, -1.4, -1.355, -1.9, 0.3, 0.2, -6999.0, 2021-02-13 05:00:00, -6999.0
None, -1.4, -1.401, -1.9, 0.1, 0.2, -6999.0, 2021-02-13 06:00:00, -6999.0
None, -1.4, -1.359, -1.4, 0.4, -1.0, -6999.0, 2021-02-13 07:00:00, -6999.0
None, -1.6, -1.611, -1.6, -0.6, -1.0, -6999.0, 2021-02-13 08:00:00, -6999.0
None, -1.6, -1.591, -1.8, 0.3, -1.0, -6999.0, 2021-02-13 09:00:00, -6999.0
None, -1.2, -1.223, -1.8, 0.6, -1.0, -6999.0, 2021-02-13 10:00:00, -6999.0
None, -0.5, -0.508, -1.8, 0.7, -0.4, -6999.0, 2021-02-13 11:00:00, -6999.0
None, 0.1, 0.143, -1.8, 2.1, 0.3, -6999.0, 2021-02-13 12:00:00, -6999.0
None, 1.1, 1.14, -1.8, 1.4, 1.1, -6999.0, 2021-02-13 13:00:00, -6999.0
None, 1.9, 1.865, -1.8, 1.3, 2.1, -6999.0, 2021-02-13 14:00:00, -6999.0
None, 1.4, 1.353, -1.8, -4.8, 2.1, -6999.0, 2021-02-13 15:00:00, -6999.0
None, 1.5, 1.534, -1.8, 2.5, 2.1, -6999.0, 2021-02-13 16:00:00, -6999.0
None, 1.2, 1.23, -1.8, -2.7, 2.1, -6999.0, 2021-02-13 17:00:00, -6999.0
None, 0.4, 0.429, -1.8, -0.9, 2.1, -6999.0, 2021-02-13 18:00:00, -6999.0
None, -0.2, -0.18, -0.6, -0.3, 0.5, -6999.0, 2021-02-13 19:00:00, -6999.0
None, -0.5, -0.504, -0.7, 0.0, 0.5, -6999.0, 2021-02-13 20:00:00, -6999.0
None, -1.0, -1.027, -1.0, -0.4, 0.5, -6999.0, 2021-02-13 21:00:00, -6999.0
None, -0.6, -0.563, -1.4, 0.4, 0.5, -6999.0, 2021-02-13 22:00:00, -6999.0
None, -0.5, -0.497, -1.4, 0.2, 0.5, -6999.0, 2021-02-13 23:00:00, -6999.0
None, -1.0, -1.002, -1.4, -0.5, 0.5, -6999.0, 2021-02-14 00:00:00, -6999.0
None, -1.2, -1.209, -1.4, -0.2, 0.5, -6999.0, 2021-02-14 01:00:00, -6999.0
None, -1.2, -1.236, -1.4, 0.2, 0.5, -6999.0, 2021-02-14 02:00:00, -6999.0
None, -1.3, -1.286, -1.4, -0.3, 0.5, -6999.0, 2021-02-14 03:00:00, -6999.0
None, -1.3, -1.346, -1.4, 0.1, 0.5, -6999.0, 2021-02-14 04:00:00, -6999.0
None, -1.2, -1.208, -1.4, 0.1, 0.5, -6999.0, 2021-02-14 05:00:00, -6999.0
None, -1.2, -1.22, -1.4, -0.1, 0.5, -6999.0, 2021-02-14 06:00:00, -6999.0
None, -1.4, -1.445, -1.5, -0.4, -1.2, -6999.0, 2021-02-14 07:00:00, -6999.0
None, -1.8, -1.799, -1.8, -0.1, -1.2, -6999.0, 2021-02-14 08:00:00, -6999.0
None, -1.9, -1.939, -2.0, -0.6, -1.2, -6999.0, 2021-02-14 09:00:00, -6999.0
None, -1.0, -1.027, -2.0, 1.7, -1.0, -6999.0, 2021-02-14 10:00:00, -6999.0
None, -0.5, -0.472, -2.0, 0.1, -0.5, -6999.0, 2021-02-14 11:00:00, -6999.0
None, 0.4, 0.38, -2.0, 0.6, 0.4, -6999.0, 2021-02-14 12:00:00, -6999.0
None, 1.3, 1.285, -2.0, 1.8, 1.6, -6999.0, 2021-02-14 13:00:00, -6999.0
None, 2.0, 1.985, -2.0, 2.9, 2.0, -6999.0, 2021-02-14 14:00:00, -6999.0
None, 2.0, 1.963, -2.0, 0.4, 2.2, -6999.0, 2021-02-14 15:00:00, -6999.0
None, 1.0, 1.012, -2.0, -5.3, 2.2, -6999.0, 2021-02-14 16:00:00, -6999.0
None, 0.8, 0.778, -2.0, -0.7, 2.2, -6999.0, 2021-02-14 17:00:00, -6999.0
None, 0.5, 0.501, -2.0, -0.1, 2.2, -6999.0, 2021-02-14 18:00:00, -6999.0
None, 0.8, 0.767, 0.5, 0.3, 0.8, -6999.0, 2021-02-14 19:00:00, -6999.0
None, 0.8, 0.83, 0.5, 0.1, 1.0, -6999.0, 2021-02-14 20:00:00, -6999.0
None, 0.7, 0.709, 0.5, -0.4, 1.0, -6999.0, 2021-02-14 21:00:00, -6999.0
None, 0.6, 0.637, 0.5, -0.2, 1.0, -6999.0, 2021-02-14 22:00:00, -6999.0
None, 0.6, 0.588, 0.5, 0.3, 1.0, -6999.0, 2021-02-14 23:00:00, -6999.0
None, 0.1, 0.132, 0.0, -0.4, 1.0, -6999.0, 2021-02-15 00:00:00, -6999.0
None, -0.1, -0.1, -0.1, -0.1, 1.0, -6999.0, 2021-02-15 01:00:00, -6999.0
