station_observations
air_temp, min_air_temp_snc_last_reset, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, time, avg_wnd_spd_10m_pst10mts, dwpt_temp
18.4, 17.2, None, 19.3, -6999.0, None, 2021-06-13 20:00:00, None, -6999.0
16.9, 16.7, None, 19.3, -6999.0, None, 2021-06-13 21:00:00, None, -6999.0
14.2, 14.2, None, 19.3, -6999.0, None, 2021-06-13 22:00:00, None, -6999.0
11.1, 11.2, None, 19.3, -6999.0, None, 2021-06-13 23:00:00, None, -6999.0
8.5, 8.5, None, 19.3, -6999.0, None, 2021-06-14 00:00:00, None, -6999.0
7.3, 7.4, None, 19.3, -6999.0, None, 2021-06-14 01:00:00, None, -6999.0
6.7, 6.7, None, 19.3, -6999.0, None, 2021-06-14 02:00:00, None, -6999.0
5.9, 5.7, None, 19.3, -6999.0, None, 2021-06-14 03:00:00, None, -6999.0
5.3, 5.2, None, 19.3, -6999.0, None, 2021-06-14 04:00:00, None, -6999.0
5.1, 5.0, None, 19.3, -6999.0, None, 2021-06-14 05:00:00, None, -6999.0
7.0, 4.8, None, 19.3, -6999.0, None, 2021-06-14 06:00:00, None, -6999.0
9.9, 6.8, None, 10.4, -6999.0, None, 2021-06-14 07:00:00, None, -6999.0
10.9, 6.8, None, 11.1, -6999.0, None, 2021-06-14 08:00:00, None, -6999.0
12.4, 6.8, None, 12.5, -6999.0, None, 2021-06-14 09:00:00, None, -6999.0
12.2, 6.8, None, 12.7, -6999.0, None, 2021-06-14 10:00:00, None, -6999.0
14.7, 6.8, None, 14.6, -6999.0, None, 2021-06-14 11:00:00, None, -6999.0
14.6, 6.8, None, 15.9, -6999.0, None, 2021-06-14 12:00:00, None, -6999.0
17.3, 6.8, None, 17.4, -6999.0, None, 2021-06-14 13:00:00, None, -6999.0
15.2, 6.8, None, 18.4, -6999.0, None, 2021-06-14 14:00:00, None, -6999.0
18.0, 6.8, None, 18.4, -6999.0, None, 2021-06-14 15:00:00, None, -6999.0
18.4, 6.8, None, 18.6, -6999.0, None, 2021-06-14 16:00:00, None, -6999.0
17.3, 6.8, None, 19.5, -6999.0, None, 2021-06-14 17:00:00, None, -6999.0
15.9, 6.8, None, 19.5, -6999.0, None, 2021-06-14 18:00:00, None, -6999.0
10.7, 10.8, None, 16.1, -6999.0, None, 2021-06-14 19:00:00, None, -6999.0
10.1, 10.1, None, 16.1, -6999.0, None, 2021-06-14 20:00:00, None, -6999.0
9.9, 9.5, None, 16.1, -6999.0, None, 2021-06-14 21:00:00, None, -6999.0
9.4, 9.5, None, 16.1, -6999.0, None, 2021-06-14 22:00:00, None, -6999.0
9.2, 9.1, None, 16.1, -6999.0, None, 2021-06-14 23:00:00, None, -6999.0
8.9, 8.9, None, 16.1, -6999.0, None, 2021-06-15 00:00:00, None, -6999.0
8.8, 8.7, None, 16.1, -6999.0, None, 2021-06-15 01:00:00, None, -6999.0
8.5, 8.5, None, 16.1, -6999.0, None, 2021-06-15 02:00:00, None, -6999.0
8.0, 7.9, None, 16.1, -6999.0, None, 2021-06-15 03:00:00, None, -6999.0
7.9, 7.8, None, 16.1, -6999.0, None, 2021-06-15 04:00:00, None, -6999.0
7.8, 7.8, None, 16.1, -6999.0, None, 2021-06-15 05:00:00, None, -6999.0
7.5, 7.6, None, 16.1, -6999.0, None, 2021-06-15 06:00:00, None, -6999.0
7.5, 7.3, None, 7.7, -6999.0, None, 2021-06-15 07:00:00, None, -6999.0
8.2, 7.3, None, 8.2, -6999.0, None, 2021-06-15 08:00:00, None, -6999.0
9.8, 7.3, None, 9.7, -6999.0, None, 2021-06-15 09:00:00, None, -6999.0
9.2, 7.3, None, 9.7, -6999.0, None, 2021-06-15 10:00:00, None, -6999.0
9.6, 7.3, None, 10.5, -6999.0, None, 2021-06-15 11:00:00, None, -6999.0
11.9, 7.3, None, 11.9, -6999.0, None, 2021-06-15 12:00:00, None, -6999.0
14.2, 7.3, None, 14.2, -6999.0, None, 2021-06-15 13:00:00, None, -6999.0
14.7, 7.3, None, 15.5, -6999.0, None, 2021-06-15 14:00:00, None, -6999.0
16.5, 7.3, None, 16.6, -6999.0, None, 2021-06-15 15:00:00, None, -6999.0
15.5, 7.3, None, 17.0, -6999.0, None, 2021-06-15 16:00:00, None, -6999.0
15.2, 7.3, None, 17.0, -6999.0, None, 2021-06-15 17:00:00, None, -6999.0
15.1, 7.3, None, 17.0, -6999.0, None, 2021-06-15 18:00:00, None, -6999.0
14.2, 14.2, None, 16.1, -6999.0, None, 2021-06-15 19:00:00, None, -6999.0
15.8, 13.7, None, 16.1, -6999.0, None, 2021-06-15 20:00:00, None, -6999.0
13.6, 13.6, None, 16.1, -6999.0, None, 2021-06-15 21:00:00, None, -6999.0
12.0, 12.0, None, 16.1, -6999.0, None, 2021-06-15 22:00:00, None, -6999.0
10.0, 10.0, None, 16.1, -6999.0, None, 2021-06-15 23:00:00, None, -6999.0
8.8, 8.7, None, 16.1, -6999.0, None, 2021-06-16 00:00:00, None, -6999.0
8.1, 8.0, None, 16.1, -6999.0, None, 2021-06-16 01:00:00, None, -6999.0
8.6, 8.0, None, 16.1, -6999.0, None, 2021-06-16 02:00:00, None, -6999.0
8.2, 8.0, None, 16.1, -6999.0, None, 2021-06-16 03:00:00, None, -6999.0
7.5, 7.2, None, 16.1, -6999.0, None, 2021-06-16 04:00:00, None, -6999.0
7.9, 6.9, None, 16.1, -6999.0, None, 2021-06-16 05:00:00, None, -6999.0
8.2, 6.9, None, 16.1, -6999.0, None, 2021-06-16 06:00:00, None, -6999.0
8.8, 8.0, None, 8.8, -6999.0, None, 2021-06-16 07:00:00, None, -6999.0
9.3, 8.0, None, 9.4, -6999.0, None, 2021-06-16 08:00:00, None, -6999.0
9.8, 8.0, None, 9.7, -6999.0, None, 2021-06-16 09:00:00, None, -6999.0
10.2, 8.0, None, 10.2, -6999.0, None, 2021-06-16 10:00:00, None, -6999.0
11.2, 8.0, None, 11.2, -6999.0, None, 2021-06-16 11:00:00, None, -6999.0
12.0, 8.0, None, 11.9, -6999.0, None, 2021-06-16 12:00:00, None, -6999.0
13.7, 8.0, None, 13.8, -6999.0, None, 2021-06-16 13:00:00, None, -6999.0
14.8, 8.0, None, 14.9, -6999.0, None, 2021-06-16 14:00:00, None, -6999.0
15.2, 8.0, None, 16.0, -6999.0, None, 2021-06-16 15:00:00, None, -6999.0
15.2, 8.0, None, 16.4, -6999.0, None, 2021-06-16 16:00:00, None, -6999.0
15.6, 8.0, None, 16.8, -6999.0, None, 2021-06-16 17:00:00, None, -6999.0
15.5, 8.0, None, 16.8, -6999.0, None, 2021-06-16 18:00:00, None, -6999.0
15.2, 15.2, None, 15.5, -6999.0, None, 2021-06-16 19:00:00, None, -6999.0
15.2, 15.0, None, 15.5, -6999.0, None, 2021-06-16 20:00:00, None, -6999.0
13.9, 13.9, None, 15.5, -6999.0, None, 2021-06-16 21:00:00, None, -6999.0
11.8, 11.9, None, 15.5, -6999.0, None, 2021-06-16 22:00:00, None, -6999.0
11.1, 11.0, None, 15.5, -6999.0, None, 2021-06-16 23:00:00, None, -6999.0
9.6, 9.6, None, 15.5, -6999.0, None, 2021-06-17 00:00:00, None, -6999.0
9.4, 9.0, None, 15.5, -6999.0, None, 2021-06-17 01:00:00, None, -6999.0
8.1, 8.1, None, 15.5, -6999.0, None, 2021-06-17 02:00:00, None, -6999.0
7.7, 7.7, None, 15.5, -6999.0, None, 2021-06-17 03:00:00, None, -6999.0
6.4, 6.4, None, 15.5, -6999.0, None, 2021-06-17 04:00:00, None, -6999.0
6.2, 6.0, None, 15.5, -6999.0, None, 2021-06-17 05:00:00, None, -6999.0
7.7, 6.0, None, 15.5, -6999.0, None, 2021-06-17 06:00:00, None, -6999.0
9.7, 7.7, None, 9.7, -6999.0, None, 2021-06-17 07:00:00, None, -6999.0
11.0, 7.7, None, 11.0, -6999.0, None, 2021-06-17 08:00:00, None, -6999.0
12.4, 7.7, None, 12.4, -6999.0, None, 2021-06-17 09:00:00, None, -6999.0
14.1, 7.7, None, 14.3, -6999.0, None, 2021-06-17 10:00:00, None, -6999.0
15.7, 7.7, None, 15.8, -6999.0, None, 2021-06-17 11:00:00, None, -6999.0
17.3, 7.7, None, 17.4, -6999.0, None, 2021-06-17 12:00:00, None, -6999.0
18.3, 7.7, None, 18.5, -6999.0, None, 2021-06-17 13:00:00, None, -6999.0
18.6, 7.7, None, 19.0, -6999.0, None, 2021-06-17 14:00:00, None, -6999.0
18.7, 7.7, None, 19.3, -6999.0, None, 2021-06-17 15:00:00, None, -6999.0
20.5, 7.7, None, 20.5, -6999.0, None, 2021-06-17 16:00:00, None, -6999.0
20.9, 7.7, None, 21.0, -6999.0, None, 2021-06-17 17:00:00, None, -6999.0
19.7, 7.7, None, 21.0, -6999.0, None, 2021-06-17 18:00:00, None, -6999.0
19.9, 19.7, None, 21.3, -6999.0, None, 2021-06-17 19:00:00, None, -6999.0
18.7, 18.7, None, 21.3, -6999.0, None, 2021-06-17 20:00:00, None, -6999.0
17.8, 17.6, None, 21.3, -6999.0, None, 2021-06-17 21:00:00, None, -6999.0
14.7, 14.8, None, 21.3, -6999.0, None, 2021-06-17 22:00:00, None, -6999.0
12.4, 12.5, None, 21.3, -6999.0, None, 2021-06-17 23:00:00, None, -6999.0
10.4, 10.5, None, 21.3, -6999.0, None, 2021-06-18 00:00:00, None, -6999.0
8.4, 8.4, None, 21.3, -6999.0, None, 2021-06-18 01:00:00, None, -6999.0
7.7, 7.6, None, 21.3, -6999.0, None, 2021-06-18 02:00:00, None, -6999.0
6.9, 6.9, None, 21.3, -6999.0, None, 2021-06-18 03:00:00, None, -6999.0
6.6, 6.7, None, 21.3, -6999.0, None, 2021-06-18 04:00:00, None, -6999.0
6.7, 6.3, None, 21.3, -6999.0, None, 2021-06-18 05:00:00, None, -6999.0
8.3, 6.3, None, 21.3, -6999.0, None, 2021-06-18 06:00:00, None, -6999.0
9.2, 8.3, None, 9.4, -6999.0, None, 2021-06-18 07:00:00, None, -6999.0
10.3, 8.3, None, 10.1, -6999.0, None, 2021-06-18 08:00:00, None, -6999.0
13.0, 8.3, None, 13.0, -6999.0, None, 2021-06-18 09:00:00, None, -6999.0
14.6, 8.3, None, 14.6, -6999.0, None, 2021-06-18 10:00:00, None, -6999.0
15.4, 8.3, None, 15.5, -6999.0, None, 2021-06-18 11:00:00, None, -6999.0
16.4, 8.3, None, 16.3, -6999.0, None, 2021-06-18 12:00:00, None, -6999.0
16.8, 8.3, None, 17.0, -6999.0, None, 2021-06-18 13:00:00, None, -6999.0
18.6, 8.3, None, 19.7, -6999.0, None, 2021-06-18 14:00:00, None, -6999.0
18.8, 8.3, None, 19.7, -6999.0, None, 2021-06-18 15:00:00, None, -6999.0
16.0, 8.3, None, 20.0, -6999.0, None, 2021-06-18 16:00:00, None, -6999.0
13.0, 8.3, None, 20.0, -6999.0, None, 2021-06-18 17:00:00, None, -6999.0
15.6, 8.3, None, 20.0, -6999.0, None, 2021-06-18 18:00:00, None, -6999.0
16.4, 15.3, None, 17.1, -6999.0, None, 2021-06-18 19:00:00, None, -6999.0
15.5, 15.3, None, 17.1, -6999.0, None, 2021-06-18 20:00:00, None, -6999.0
14.4, 14.4, None, 17.1, -6999.0, None, 2021-06-18 21:00:00, None, -6999.0
11.9, 12.1, None, 17.1, -6999.0, None, 2021-06-18 22:00:00, None, -6999.0
9.1, 9.3, None, 17.1, -6999.0, None, 2021-06-18 23:00:00, None, -6999.0
6.9, 6.9, None, 17.1, -6999.0, None, 2021-06-19 00:00:00, None, -6999.0
6.0, 5.9, None, 17.1, -6999.0, None, 2021-06-19 01:00:00, None, -6999.0
4.3, 4.3, None, 17.1, -6999.0, None, 2021-06-19 02:00:00, None, -6999.0
2.9, 2.9, None, 17.1, -6999.0, None, 2021-06-19 03:00:00, None, -6999.0
2.0, 2.0, None, 17.1, -6999.0, None, 2021-06-19 04:00:00, None, -6999.0
1.0, 1.1, None, 17.1, -6999.0, None, 2021-06-19 05:00:00, None, -6999.0
1.5, 0.9, None, 17.1, -6999.0, None, 2021-06-19 06:00:00, None, -6999.0
5.0, 1.5, None, 4.8, -6999.0, None, 2021-06-19 07:00:00, None, -6999.0
8.4, 1.5, None, 8.4, -6999.0, None, 2021-06-19 08:00:00, None, -6999.0
11.2, 1.5, None, 11.2, -6999.0, None, 2021-06-19 09:00:00, None, -6999.0
13.8, 1.5, None, 13.7, -6999.0, None, 2021-06-19 10:00:00, None, -6999.0
17.8, 1.5, None, 17.8, -6999.0, None, 2021-06-19 11:00:00, None, -6999.0
18.7, 1.5, None, 18.8, -6999.0, None, 2021-06-19 12:00:00, None, -6999.0
20.7, 1.5, None, 20.7, -6999.0, None, 2021-06-19 13:00:00, None, -6999.0
20.9, 1.5, None, 21.5, -6999.0, None, 2021-06-19 14:00:00, None, -6999.0
20.5, 1.5, None, 22.3, -6999.0, None, 2021-06-19 15:00:00, None, -6999.0
22.5, 1.5, None, 23.4, -6999.0, None, 2021-06-19 16:00:00, None, -6999.0
22.2, 1.5, None, 23.6, -6999.0, None, 2021-06-19 17:00:00, None, -6999.0
23.4, 1.5, None, 23.9, -6999.0, None, 2021-06-19 18:00:00, None, -6999.0
23.4, 22.6, None, 23.8, -6999.0, None, 2021-06-19 19:00:00, None, -6999.0
23.6, 22.6, None, 23.8, -6999.0, None, 2021-06-19 20:00:00, None, -6999.0
19.2, 19.3, None, 23.8, -6999.0, None, 2021-06-19 21:00:00, None, -6999.0
14.2, 14.4, None, 23.8, -6999.0, None, 2021-06-19 22:00:00, None, -6999.0
10.9, 10.9, None, 23.8, -6999.0, None, 2021-06-19 23:00:00, None, -6999.0
9.0, 8.9, None, 23.8, -6999.0, None, 2021-06-20 00:00:00, None, -6999.0
7.6, 7.5, None, 23.8, -6999.0, None, 2021-06-20 01:00:00, None, -6999.0
6.1, 6.0, None, 23.8, -6999.0, None, 2021-06-20 02:00:00, None, -6999.0
5.0, 4.9, None, 23.8, -6999.0, None, 2021-06-20 03:00:00, None, -6999.0
4.2, 4.2, None, 23.8, -6999.0, None, 2021-06-20 04:00:00, None, -6999.0
3.7, 3.5, None, 23.8, -6999.0, None, 2021-06-20 05:00:00, None, -6999.0
4.2, 3.4, None, 23.8, -6999.0, None, 2021-06-20 06:00:00, None, -6999.0
7.1, 4.1, None, 7.0, -6999.0, None, 2021-06-20 07:00:00, None, -6999.0
11.6, 4.1, None, 11.5, -6999.0, None, 2021-06-20 08:00:00, None, -6999.0
16.6, 4.1, None, 16.7, -6999.0, None, 2021-06-20 09:00:00, None, -6999.0
18.0, 4.1, None, 17.9, -6999.0, None, 2021-06-20 10:00:00, None, -6999.0
18.8, 4.1, None, 19.1, -6999.0, None, 2021-06-20 11:00:00, None, -6999.0
18.5, 4.1, None, 19.1, -6999.0, None, 2021-06-20 12:00:00, None, -6999.0
19.7, 4.1, None, 19.7, -6999.0, None, 2021-06-20 13:00:00, None, -6999.0
19.5, 4.1, None, 20.0, -6999.0, None, 2021-06-20 14:00:00, None, -6999.0
19.5, 4.1, None, 20.5, -6999.0, None, 2021-06-20 15:00:00, None, -6999.0
20.3, 4.1, None, 21.0, -6999.0, None, 2021-06-20 16:00:00, None, -6999.0
19.2, 4.1, None, 21.0, -6999.0, None, 2021-06-20 17:00:00, None, -6999.0
19.1, 4.1, None, 21.0, -6999.0, None, 2021-06-20 18:00:00, None, -6999.0
19.1, 19.0, None, 19.3, -6999.0, None, 2021-06-20 19:00:00, None, -6999.0
17.5, 17.5, None, 19.3, -6999.0, None, 2021-06-20 20:00:00, None, -6999.0
14.9, 15.0, None, 19.3, -6999.0, None, 2021-06-20 21:00:00, None, -6999.0
15.2, 14.7, None, 19.3, -6999.0, None, 2021-06-20 22:00:00, None, -6999.0
14.8, 14.7, None, 19.3, -6999.0, None, 2021-06-20 23:00:00, None, -6999.0
12.1, 12.1, None, 19.3, -6999.0, None, 2021-06-21 00:00:00, None, -6999.0
9.7, 9.7, None, 19.3, -6999.0, None, 2021-06-21 01:00:00, None, -6999.0
9.3, 9.2, None, 19.3, -6999.0, None, 2021-06-21 02:00:00, None, -6999.0
9.7, 9.2, None, 19.3, -6999.0, None, 2021-06-21 03:00:00, None, -6999.0
9.8, 9.2, None, 19.3, -6999.0, None, 2021-06-21 04:00:00, None, -6999.0
8.5, 8.3, None, 19.3, -6999.0, None, 2021-06-21 05:00:00, None, -6999.0
9.7, 8.3, None, 19.3, -6999.0, None, 2021-06-21 06:00:00, None, -6999.0
11.4, 9.6, None, 11.5, -6999.0, None, 2021-06-21 07:00:00, None, -6999.0
12.9, 9.6, None, 13.0, -6999.0, None, 2021-06-21 08:00:00, None, -6999.0
13.6, 9.6, None, 14.0, -6999.0, None, 2021-06-21 09:00:00, None, -6999.0
14.2, 9.6, None, 14.2, -6999.0, None, 2021-06-21 10:00:00, None, -6999.0
14.2, 9.6, None, 15.1, -6999.0, None, 2021-06-21 11:00:00, None, -6999.0
17.4, 9.6, None, 17.3, -6999.0, None, 2021-06-21 12:00:00, None, -6999.0
13.5, 9.6, None, 18.0, -6999.0, None, 2021-06-21 13:00:00, None, -6999.0
15.7, 9.6, None, 18.0, -6999.0, None, 2021-06-21 14:00:00, None, -6999.0
15.0, 9.6, None, 18.0, -6999.0, None, 2021-06-21 15:00:00, None, -6999.0
17.0, 9.6, None, 18.0, -6999.0, None, 2021-06-21 16:00:00, None, -6999.0
17.8, 9.6, None, 19.9, -6999.0, None, 2021-06-21 17:00:00, None, -6999.0
18.9, 9.6, None, 19.9, -6999.0, None, 2021-06-21 18:00:00, None, -6999.0
17.6, 17.2, None, 19.2, -6999.0, None, 2021-06-21 19:00:00, None, -6999.0
16.7, 16.5, None, 19.2, -6999.0, None, 2021-06-21 20:00:00, None, -6999.0
14.6, 14.6, None, 19.2, -6999.0, None, 2021-06-21 21:00:00, None, -6999.0
12.6, 12.7, None, 19.2, -6999.0, None, 2021-06-21 22:00:00, None, -6999.0
11.8, 11.8, None, 19.2, -6999.0, None, 2021-06-21 23:00:00, None, -6999.0
11.2, 11.0, None, 19.2, -6999.0, None, 2021-06-22 00:00:00, None, -6999.0
9.7, 9.1, None, 19.2, -6999.0, None, 2021-06-22 01:00:00, None, -6999.0
9.3, 9.1, None, 19.2, -6999.0, None, 2021-06-22 02:00:00, None, -6999.0
8.9, 8.4, None, 19.2, -6999.0, None, 2021-06-22 03:00:00, None, -6999.0
8.4, 8.4, None, 19.2, -6999.0, None, 2021-06-22 04:00:00, None, -6999.0
7.8, 7.8, None, 19.2, -6999.0, None, 2021-06-22 05:00:00, None, -6999.0
8.7, 7.6, None, 19.2, -6999.0, None, 2021-06-22 06:00:00, None, -6999.0
9.5, 8.7, None, 9.5, -6999.0, None, 2021-06-22 07:00:00, None, -6999.0
9.7, 8.7, None, 9.9, -6999.0, None, 2021-06-22 08:00:00, None, -6999.0
10.8, 8.7, None, 10.8, -6999.0, None, 2021-06-22 09:00:00, None, -6999.0
12.2, 8.7, None, 12.4, -6999.0, None, 2021-06-22 10:00:00, None, -6999.0
13.4, 8.7, None, 13.5, -6999.0, None, 2021-06-22 11:00:00, None, -6999.0
14.3, 8.7, None, 14.4, -6999.0, None, 2021-06-22 12:00:00, None, -6999.0
14.0, 8.7, None, 14.8, -6999.0, None, 2021-06-22 13:00:00, None, -6999.0
15.3, 8.7, None, 16.5, -6999.0, None, 2021-06-22 14:00:00, None, -6999.0
17.4, 8.7, None, 18.1, -6999.0, None, 2021-06-22 15:00:00, None, -6999.0
18.6, 8.7, None, 18.4, -6999.0, None, 2021-06-22 16:00:00, None, -6999.0
17.5, 8.7, None, 19.5, -6999.0, None, 2021-06-22 17:00:00, None, -6999.0
19.1, 8.7, None, 19.5, -6999.0, None, 2021-06-22 18:00:00, None, -6999.0
16.5, 16.6, None, 20.0, -6999.0, None, 2021-06-22 19:00:00, None, -6999.0
16.9, 16.2, None, 20.0, -6999.0, None, 2021-06-22 20:00:00, None, -6999.0
16.3, 16.2, None, 20.0, -6999.0, None, 2021-06-22 21:00:00, None, -6999.0
12.7, 12.6, None, 20.0, -6999.0, None, 2021-06-22 22:00:00, None, -6999.0
9.8, 9.9, None, 20.0, -6999.0, None, 2021-06-22 23:00:00, None, -6999.0
7.7, 7.7, None, 20.0, -6999.0, None, 2021-06-23 00:00:00, None, -6999.0
5.8, 5.9, None, 20.0, -6999.0, None, 2021-06-23 01:00:00, None, -6999.0
4.5, 4.6, None, 20.0, -6999.0, None, 2021-06-23 02:00:00, None, -6999.0
3.6, 3.6, None, 20.0, -6999.0, None, 2021-06-23 03:00:00, None, -6999.0
2.8, 2.8, None, 20.0, -6999.0, None, 2021-06-23 04:00:00, None, -6999.0
2.1, 2.1, None, 20.0, -6999.0, None, 2021-06-23 05:00:00, None, -6999.0
2.4, 2.0, None, 20.0, -6999.0, None, 2021-06-23 06:00:00, None, -6999.0
5.9, 2.4, None, 5.9, -6999.0, None, 2021-06-23 07:00:00, None, -6999.0
9.6, 2.4, None, 9.6, -6999.0, None, 2021-06-23 08:00:00, None, -6999.0
13.5, 2.4, None, 13.4, -6999.0, None, 2021-06-23 09:00:00, None, -6999.0
16.3, 2.4, None, 16.3, -6999.0, None, 2021-06-23 10:00:00, None, -6999.0
16.8, 2.4, None, 17.0, -6999.0, None, 2021-06-23 11:00:00, None, -6999.0
18.2, 2.4, None, 18.8, -6999.0, None, 2021-06-23 12:00:00, None, -6999.0
19.9, 2.4, None, 20.5, -6999.0, None, 2021-06-23 13:00:00, None, -6999.0
19.9, 2.4, None, 21.3, -6999.0, None, 2021-06-23 14:00:00, None, -6999.0
20.5, 2.4, None, 21.3, -6999.0, None, 2021-06-23 15:00:00, None, -6999.0
20.7, 2.4, None, 21.9, -6999.0, None, 2021-06-23 16:00:00, None, -6999.0
21.3, 2.4, None, 21.9, -6999.0, None, 2021-06-23 17:00:00, None, -6999.0
22.9, 2.4, None, 22.8, -6999.0, None, 2021-06-23 18:00:00, None, -6999.0
20.1, 20.1, None, 23.4, -6999.0, None, 2021-06-23 20:00:00, None, -6999.0
18.9, 19.0, None, 23.4, -6999.0, None, 2021-06-23 21:00:00, None, -6999.0
17.4, 17.4, None, 23.4, -6999.0, None, 2021-06-23 22:00:00, None, -6999.0
14.1, 14.2, None, 23.4, -6999.0, None, 2021-06-23 23:00:00, None, -6999.0
13.7, 13.6, None, 23.4, -6999.0, None, 2021-06-24 00:00:00, None, -6999.0
13.9, 13.6, None, 23.4, -6999.0, None, 2021-06-24 01:00:00, None, -6999.0
13.0, 13.0, None, 23.4, -6999.0, None, 2021-06-24 02:00:00, None, -6999.0
12.2, 12.0, None, 23.4, -6999.0, None, 2021-06-24 03:00:00, None, -6999.0
11.9, 11.9, None, 23.4, -6999.0, None, 2021-06-24 04:00:00, None, -6999.0
11.3, 11.4, None, 23.4, -6999.0, None, 2021-06-24 05:00:00, None, -6999.0
10.8, 10.8, None, 23.4, -6999.0, None, 2021-06-24 06:00:00, None, -6999.0
10.6, 10.6, None, 10.8, -6999.0, None, 2021-06-24 07:00:00, None, -6999.0
11.0, 10.6, None, 11.0, -6999.0, None, 2021-06-24 08:00:00, None, -6999.0
12.1, 10.6, None, 12.1, -6999.0, None, 2021-06-24 09:00:00, None, -6999.0
12.8, 10.6, None, 12.8, -6999.0, None, 2021-06-24 10:00:00, None, -6999.0
13.3, 10.6, None, 13.2, -6999.0, None, 2021-06-24 11:00:00, None, -6999.0
14.3, 10.6, None, 14.3, -6999.0, None, 2021-06-24 12:00:00, None, -6999.0
14.8, 10.6, None, 15.0, -6999.0, None, 2021-06-24 13:00:00, None, -6999.0
14.9, 10.6, None, 15.2, -6999.0, None, 2021-06-24 14:00:00, None, -6999.0
15.1, 10.6, None, 15.2, -6999.0, None, 2021-06-24 15:00:00, None, -6999.0
15.1, 10.6, None, 15.3, -6999.0, None, 2021-06-24 16:00:00, None, -6999.0
15.0, 10.6, None, 15.3, -6999.0, None, 2021-06-24 17:00:00, None, -6999.0
15.2, 10.6, None, 15.3, -6999.0, None, 2021-06-24 18:00:00, None, -6999.0
15.3, 15.2, None, 15.5, -6999.0, None, 2021-06-24 19:00:00, None, -6999.0
15.2, 15.2, None, 15.5, -6999.0, None, 2021-06-24 20:00:00, None, -6999.0
14.6, 14.5, None, 15.5, -6999.0, None, 2021-06-24 21:00:00, None, -6999.0
14.6, 14.3, None, 15.5, -6999.0, None, 2021-06-24 22:00:00, None, -6999.0
14.2, 14.2, None, 15.5, -6999.0, None, 2021-06-24 23:00:00, None, -6999.0
13.8, 13.7, None, 15.5, -6999.0, None, 2021-06-25 00:00:00, None, -6999.0
13.5, 13.3, None, 15.5, -6999.0, None, 2021-06-25 01:00:00, None, -6999.0
13.9, 13.3, None, 15.5, -6999.0, None, 2021-06-25 02:00:00, None, -6999.0
13.9, 13.3, None, 15.5, -6999.0, None, 2021-06-25 03:00:00, None, -6999.0
13.6, 13.3, None, 15.5, -6999.0, None, 2021-06-25 04:00:00, None, -6999.0
13.7, 13.3, None, 15.5, -6999.0, None, 2021-06-25 05:00:00, None, -6999.0
13.5, 13.3, None, 15.5, -6999.0, None, 2021-06-25 06:00:00, None, -6999.0
13.5, 13.3, None, 13.5, -6999.0, None, 2021-06-25 07:00:00, None, -6999.0
14.1, 13.3, None, 14.1, -6999.0, None, 2021-06-25 08:00:00, None, -6999.0
14.6, 13.3, None, 14.6, -6999.0, None, 2021-06-25 09:00:00, None, -6999.0
15.4, 13.3, None, 16.2, -6999.0, None, 2021-06-25 10:00:00, None, -6999.0
15.7, 13.3, None, 16.2, -6999.0, None, 2021-06-25 11:00:00, None, -6999.0
16.5, 13.3, None, 16.5, -6999.0, None, 2021-06-25 12:00:00, None, -6999.0
18.4, 13.3, None, 19.4, -6999.0, None, 2021-06-25 13:00:00, None, -6999.0
17.8, 13.3, None, 19.4, -6999.0, None, 2021-06-25 14:00:00, None, -6999.0
19.7, 13.3, None, 19.7, -6999.0, None, 2021-06-25 15:00:00, None, -6999.0
24.1, 13.3, None, 24.0, -6999.0, None, 2021-06-25 16:00:00, None, -6999.0
22.6, 13.3, None, 24.4, -6999.0, None, 2021-06-25 17:00:00, None, -6999.0
22.3, 13.3, None, 24.4, -6999.0, None, 2021-06-25 18:00:00, None, -6999.0
21.6, 21.4, None, 22.3, -6999.0, None, 2021-06-25 19:00:00, None, -6999.0
20.8, 20.8, None, 22.3, -6999.0, None, 2021-06-25 20:00:00, None, -6999.0
20.2, 20.0, None, 22.3, -6999.0, None, 2021-06-25 21:00:00, None, -6999.0
20.0, 19.8, None, 22.3, -6999.0, None, 2021-06-25 22:00:00, None, -6999.0
19.2, 19.2, None, 22.3, -6999.0, None, 2021-06-25 23:00:00, None, -6999.0
18.0, 17.9, None, 22.3, -6999.0, None, 2021-06-26 00:00:00, None, -6999.0
18.2, 17.3, None, 22.3, -6999.0, None, 2021-06-26 01:00:00, None, -6999.0
17.7, 17.3, None, 22.3, -6999.0, None, 2021-06-26 02:00:00, None, -6999.0
17.3, 17.3, None, 22.3, -6999.0, None, 2021-06-26 03:00:00, None, -6999.0
15.3, 15.5, None, 22.3, -6999.0, None, 2021-06-26 04:00:00, None, -6999.0
12.7, 12.5, None, 22.3, -6999.0, None, 2021-06-26 05:00:00, None, -6999.0
12.0, 11.0, None, 22.3, -6999.0, None, 2021-06-26 06:00:00, None, -6999.0
15.9, 11.8, None, 16.1, -6999.0, None, 2021-06-26 07:00:00, None, -6999.0
16.7, 11.8, None, 16.8, -6999.0, None, 2021-06-26 08:00:00, None, -6999.0
17.9, 11.8, None, 17.8, -6999.0, None, 2021-06-26 09:00:00, None, -6999.0
