station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, time, DEW_POINT
0.101, 45.68, 2021-03-11 21:00:00, -10.0
-0.118, 47.01, 2021-03-11 22:00:00, -10.0
-0.125, 47.97, 2021-03-11 23:00:00, -10.0
-0.171, 48.51, 2021-03-12 00:00:00, -8.0
-0.523, 51.98, 2021-03-12 01:00:00, -8.0
-0.12, 49.76, 2021-03-12 02:00:00, -9.0
-0.122, 51.43, 2021-03-12 03:00:00, -8.0
-0.457, 54.13, 2021-03-12 04:00:00, -8.0
-0.16, 52.51, 2021-03-12 05:00:00, -8.0
-0.237, 53.39, 2021-03-12 06:00:00, -7.0
-0.341, 53.38, 2021-03-12 07:00:00, -8.0
0.179, 53.56, 2021-03-12 08:00:00, -7.0
1.233, 50.38, 2021-03-12 09:00:00, -8.0
3.292, 44.8, 2021-03-12 10:00:00, -8.0
3.332, 45.47, 2021-03-12 11:00:00, -7.0
4.184, 43.39, 2021-03-12 12:00:00, -7.0
4.517, 43.59, 2021-03-12 13:00:00, -7.0
4.772, 42.9, 2021-03-12 14:00:00, -7.0
5.065, 43.9, 2021-03-12 15:00:00, -6.0
4.932, 44.65, 2021-03-12 16:00:00, -6.0
4.643, 45.63, 2021-03-12 17:00:00, -6.0
4.361, 49.15, 2021-03-12 18:00:00, -5.0
3.737, 52.91, 2021-03-12 19:00:00, -5.0
2.291, 61.46, 2021-03-12 20:00:00, -4.0
3.125, 56.47, 2021-03-12 21:00:00, -5.0
1.739, 63.86, 2021-03-12 22:00:00, -4.0
2.012, 64.01, 2021-03-12 23:00:00, -4.0
3.072, 60.22, 2021-03-13 00:00:00, -4.0
3.047, 60.29, 2021-03-13 01:00:00, -4.0
2.182, 61.85, 2021-03-13 02:00:00, -5.0
1.267, 66.78, 2021-03-13 03:00:00, -4.0
0.855, 66.83, 2021-03-13 04:00:00, -5.0
0.474, 67.51, 2021-03-13 05:00:00, -5.0
-0.298, 71.0, 2021-03-13 06:00:00, -4.0
-0.301, 70.96, 2021-03-13 07:00:00, -4.0
0.49, 67.07, 2021-03-13 08:00:00, -4.0
0.899, 64.23, 2021-03-13 09:00:00, -5.0
1.336, 63.12, 2021-03-13 10:00:00, -5.0
1.964, 62.51, 2021-03-13 11:00:00, -5.0
3.095, 58.64, 2021-03-13 12:00:00, -4.0
4.588, 53.58, 2021-03-13 13:00:00, -4.0
6.387, 49.57, 2021-03-13 14:00:00, -4.0
8.84, 36.44, 2021-03-13 15:00:00, -5.0
8.8, 31.63, 2021-03-13 16:00:00, -7.0
8.6, 30.41, 2021-03-13 17:00:00, -8.0
7.486, 32.0, 2021-03-13 18:00:00, -8.0
7.217, 32.11, 2021-03-13 19:00:00, -9.0
6.485, 33.32, 2021-03-13 20:00:00, -8.0
5.25, 37.69, 2021-03-13 21:00:00, -8.0
4.573, 39.19, 2021-03-13 22:00:00, -8.0
3.25, 43.44, 2021-03-13 23:00:00, -8.0
1.534, 52.79, 2021-03-14 00:00:00, -7.0
1.09, 56.06, 2021-03-14 01:00:00, -6.0
0.024, 61.74, 2021-03-14 03:00:00, -6.0
3.01, 48.26, 2021-03-14 04:00:00, -7.0
2.609, 50.89, 2021-03-14 05:00:00, -7.0
2.596, 50.14, 2021-03-14 06:00:00, -6.0
1.773, 52.74, 2021-03-14 07:00:00, -7.0
2.412, 50.6, 2021-03-14 08:00:00, -7.0
3.56, 46.83, 2021-03-14 09:00:00, -7.0
4.274, 44.47, 2021-03-14 10:00:00, -7.0
6.404, 38.21, 2021-03-14 11:00:00, -6.0
7.78, 33.21, 2021-03-14 12:00:00, -8.0
7.564, 34.85, 2021-03-14 13:00:00, -7.0
8.02, 37.02, 2021-03-14 14:00:00, -6.0
7.507, 40.23, 2021-03-14 15:00:00, -5.0
7.681, 43.21, 2021-03-14 16:00:00, -4.0
7.377, 44.74, 2021-03-14 17:00:00, -4.0
6.374, 48.93, 2021-03-14 18:00:00, -4.0
5.056, 54.5, 2021-03-14 19:00:00, -4.0
3.594, 61.38, 2021-03-14 20:00:00, -3.0
3.118, 63.08, 2021-03-14 21:00:00, -3.0
-2.664, 86.0, 2021-03-14 22:00:00, -4.0
-4.6, 87.0, 2021-03-14 23:00:00, -6.0
-4.868, 85.9, 2021-03-15 00:00:00, -7.0
-5.195, 79.98, 2021-03-15 01:00:00, -8.0
-5.181, 75.7, 2021-03-15 02:00:00, -9.0
-5.647, 74.47, 2021-03-15 03:00:00, -9.0
-6.155, 71.77, 2021-03-15 04:00:00, -10.0
-7.094, 72.42, 2021-03-15 05:00:00, -11.0
-7.698, 73.15, 2021-03-15 06:00:00, -11.0
-8.42, 73.1, 2021-03-15 07:00:00, -12.0
-9.1, 76.74, 2021-03-15 08:00:00, -12.0
-6.292, 61.57, 2021-03-15 09:00:00, -12.0
-4.721, 53.15, 2021-03-15 10:00:00, -12.0
-3.933, 44.49, 2021-03-15 11:00:00, -13.0
-2.964, 43.84, 2021-03-15 12:00:00, -12.0
-1.99, 37.92, 2021-03-15 13:00:00, -13.0
-1.581, 37.7, 2021-03-15 14:00:00, -13.0
-0.393, 32.25, 2021-03-15 15:00:00, -14.0
0.318, 36.61, 2021-03-15 16:00:00, -13.0
0.792, 32.98, 2021-03-15 17:00:00, -13.0
1.099, 34.79, 2021-03-15 18:00:00, -13.0
-2.545, 49.22, 2021-03-15 19:00:00, -11.0
-3.942, 54.19, 2021-03-15 20:00:00, -11.0
-5.764, 61.06, 2021-03-15 21:00:00, -11.0
-7.871, 72.46, 2021-03-15 22:00:00, -11.0
-9.01, 75.72, 2021-03-15 23:00:00, -12.0
-10.25, 77.94, 2021-03-16 00:00:00, -13.0
-10.93, 82.2, 2021-03-16 01:00:00, -13.0
-10.99, 83.4, 2021-03-16 02:00:00, -13.0
-10.86, 83.4, 2021-03-16 03:00:00, -13.0
-11.35, 84.4, 2021-03-16 04:00:00, -13.0
-11.34, 85.8, 2021-03-16 05:00:00, -13.0
-12.12, 84.8, 2021-03-16 06:00:00, -14.0
-12.84, 85.2, 2021-03-16 07:00:00, -14.0
-12.71, 84.8, 2021-03-16 08:00:00, -15.0
-6.278, 69.23, 2021-03-16 09:00:00, -11.0
-2.832, 58.35, 2021-03-16 10:00:00, -9.0
-1.246, 57.81, 2021-03-16 11:00:00, -8.0
0.241, 53.59, 2021-03-16 12:00:00, -8.0
1.505, 48.78, 2021-03-16 13:00:00, -8.0
3.147, 39.36, 2021-03-16 14:00:00, -9.0
4.303, 33.87, 2021-03-16 15:00:00, -10.0
5.411, 35.0, 2021-03-16 16:00:00, -9.0
5.562, 33.07, 2021-03-16 17:00:00, -10.0
5.458, 34.93, 2021-03-16 18:00:00, -9.0
2.276, 41.15, 2021-03-16 19:00:00, -9.0
-1.445, 52.06, 2021-03-16 20:00:00, -9.0
-2.983, 62.84, 2021-03-16 21:00:00, -8.0
-3.712, 67.99, 2021-03-16 22:00:00, -8.0
-4.386, 68.0, 2021-03-16 23:00:00, -9.0
-4.064, 62.99, 2021-03-17 00:00:00, -10.0
-2.277, 53.3, 2021-03-17 01:00:00, -9.0
-1.848, 54.41, 2021-03-17 02:00:00, -9.0
-1.791, 55.13, 2021-03-17 03:00:00, -9.0
-2.222, 58.37, 2021-03-17 04:00:00, -9.0
-2.066, 57.84, 2021-03-17 05:00:00, -9.0
-2.477, 59.97, 2021-03-17 06:00:00, -8.0
-2.784, 61.09, 2021-03-17 07:00:00, -9.0
-2.916, 62.11, 2021-03-17 08:00:00, -8.0
-0.98, 56.13, 2021-03-17 09:00:00, -8.0
0.396, 51.16, 2021-03-17 10:00:00, -8.0
1.15, 47.3, 2021-03-17 11:00:00, -9.0
2.353, 44.61, 2021-03-17 12:00:00, -8.0
3.53, 40.93, 2021-03-17 13:00:00, -9.0
4.737, 37.22, 2021-03-17 14:00:00, -9.0
5.741, 35.0, 2021-03-17 15:00:00, -8.0
6.11, 35.44, 2021-03-17 16:00:00, -8.0
5.938, 36.06, 2021-03-17 17:00:00, -8.0
5.546, 39.1, 2021-03-17 18:00:00, -7.0
4.498, 44.84, 2021-03-17 19:00:00, -6.0
1.162, 60.62, 2021-03-17 20:00:00, -5.0
-0.574, 66.7, 2021-03-17 21:00:00, -5.0
-0.478, 70.41, 2021-03-17 22:00:00, -5.0
-1.016, 73.01, 2021-03-17 23:00:00, -5.0
-2.299, 78.38, 2021-03-18 00:00:00, -5.0
-2.786, 81.5, 2021-03-18 01:00:00, -5.0
-3.459, 82.4, 2021-03-18 02:00:00, -6.0
-3.928, 84.8, 2021-03-18 03:00:00, -6.0
-4.44, 87.2, 2021-03-18 04:00:00, -6.0
-4.001, 86.6, 2021-03-18 05:00:00, -6.0
-4.564, 87.9, 2021-03-18 06:00:00, -6.0
-5.127, 89.1, 2021-03-18 07:00:00, -6.0
-3.838, 87.2, 2021-03-18 08:00:00, -6.0
0.821, 69.24, 2021-03-18 09:00:00, -4.0
3.476, 57.99, 2021-03-18 10:00:00, -4.0
5.106, 53.75, 2021-03-18 11:00:00, -4.0
6.039, 52.07, 2021-03-18 12:00:00, -3.0
7.833, 47.83, 2021-03-18 13:00:00, -3.0
9.48, 43.7, 2021-03-18 14:00:00, -3.0
8.95, 43.52, 2021-03-18 15:00:00, -3.0
9.95, 40.73, 2021-03-18 16:00:00, -3.0
9.43, 44.22, 2021-03-18 17:00:00, -2.0
8.32, 48.37, 2021-03-18 18:00:00, -2.0
7.552, 49.91, 2021-03-18 19:00:00, -2.0
3.549, 65.62, 2021-03-18 20:00:00, -2.0
5.219, 69.44, 2021-03-18 21:00:00, 0.0
2.006, 90.6, 2021-03-18 22:00:00, 1.0
1.737, 91.0, 2021-03-18 23:00:00, 0.0
1.767, 92.4, 2021-03-19 00:00:00, 1.0
1.909, 85.7, 2021-03-19 01:00:00, 0.0
1.091, 84.8, 2021-03-19 02:00:00, -1.0
-0.162, 88.4, 2021-03-19 03:00:00, -2.0
-2.383, 93.6, 2021-03-19 04:00:00, -3.0
-2.828, 94.9, 2021-03-19 05:00:00, -4.0
-2.57, 94.4, 2021-03-19 06:00:00, -3.0
-2.293, 91.9, 2021-03-19 07:00:00, -4.0
-1.065, 86.5, 2021-03-19 08:00:00, -3.0
0.357, 78.4, 2021-03-19 09:00:00, -3.0
1.837, 68.89, 2021-03-19 10:00:00, -3.0
3.79, 58.89, 2021-03-19 11:00:00, -4.0
5.002, 53.29, 2021-03-19 12:00:00, -4.0
5.114, 51.56, 2021-03-19 13:00:00, -4.0
6.648, 43.56, 2021-03-19 14:00:00, -5.0
7.228, 40.12, 2021-03-19 15:00:00, -6.0
6.621, 39.34, 2021-03-19 16:00:00, -6.0
6.643, 38.88, 2021-03-19 17:00:00, -6.0
5.579, 39.4, 2021-03-19 18:00:00, -7.0
4.646, 39.68, 2021-03-19 19:00:00, -8.0
3.356, 44.26, 2021-03-19 20:00:00, -8.0
0.07, 58.44, 2021-03-19 21:00:00, -7.0
-1.071, 69.07, 2021-03-19 22:00:00, -6.0
1.595, 54.3, 2021-03-19 23:00:00, -6.0
1.091, 58.69, 2021-03-20 00:00:00, -6.0
-0.504, 67.56, 2021-03-20 01:00:00, -5.0
-2.37, 75.07, 2021-03-20 02:00:00, -5.0
-3.235, 81.0, 2021-03-20 03:00:00, -6.0
-4.066, 84.5, 2021-03-20 04:00:00, -6.0
-3.775, 85.1, 2021-03-20 05:00:00, -5.0
-5.055, 88.1, 2021-03-20 06:00:00, -7.0
-4.878, 89.8, 2021-03-20 07:00:00, -6.0
-1.887, 79.41, 2021-03-20 08:00:00, -5.0
0.801, 69.55, 2021-03-20 09:00:00, -4.0
2.221, 63.09, 2021-03-20 10:00:00, -4.0
4.656, 53.03, 2021-03-20 11:00:00, -4.0
6.533, 35.76, 2021-03-20 12:00:00, -7.0
6.902, 32.06, 2021-03-20 13:00:00, -9.0
4.553, 49.92, 2021-03-20 14:00:00, -5.0
5.724, 45.63, 2021-03-20 15:00:00, -5.0
5.641, 40.28, 2021-03-20 16:00:00, -7.0
5.77, 37.7, 2021-03-20 17:00:00, -8.0
5.403, 41.53, 2021-03-20 18:00:00, -7.0
4.027, 43.52, 2021-03-20 19:00:00, -7.0
2.711, 44.63, 2021-03-20 20:00:00, -8.0
1.343, 53.51, 2021-03-20 21:00:00, -7.0
0.404, 58.81, 2021-03-20 22:00:00, -7.0
1.059, 47.19, 2021-03-20 23:00:00, -9.0
-0.257, 58.89, 2021-03-21 00:00:00, -7.0
-1.171, 64.48, 2021-03-21 01:00:00, -6.0
-1.99, 71.64, 2021-03-21 02:00:00, -6.0
-1.683, 69.71, 2021-03-21 03:00:00, -6.0
-2.248, 71.52, 2021-03-21 04:00:00, -6.0
-3.433, 75.33, 2021-03-21 05:00:00, -7.0
-3.599, 75.4, 2021-03-21 06:00:00, -7.0
-3.387, 73.37, 2021-03-21 07:00:00, -7.0
-1.189, 71.99, 2021-03-21 08:00:00, -5.0
-0.758, 75.21, 2021-03-21 09:00:00, -4.0
-0.587, 75.18, 2021-03-21 10:00:00, -4.0
-0.201, 71.7, 2021-03-21 11:00:00, -4.0
0.314, 66.8, 2021-03-21 12:00:00, -5.0
0.821, 62.58, 2021-03-21 13:00:00, -5.0
1.209, 56.97, 2021-03-21 14:00:00, -7.0
1.959, 53.4, 2021-03-21 15:00:00, -6.0
2.883, 49.99, 2021-03-21 16:00:00, -6.0
3.387, 51.87, 2021-03-21 17:00:00, -6.0
2.053, 59.12, 2021-03-21 18:00:00, -5.0
1.738, 60.39, 2021-03-21 19:00:00, -5.0
1.083, 60.04, 2021-03-21 20:00:00, -6.0
0.3, 61.73, 2021-03-21 21:00:00, -6.0
-0.499, 64.61, 2021-03-21 22:00:00, -6.0
-0.347, 64.98, 2021-03-21 23:00:00, -5.0
-0.524, 66.38, 2021-03-22 00:00:00, -5.0
-1.957, 72.26, 2021-03-22 01:00:00, -6.0
-2.793, 76.98, 2021-03-22 02:00:00, -6.0
-2.002, 75.2, 2021-03-22 03:00:00, -5.0
-2.153, 89.2, 2021-03-22 04:00:00, -3.0
-2.251, 94.8, 2021-03-22 05:00:00, -3.0
-2.45, 93.9, 2021-03-22 06:00:00, -3.0
-3.08, 93.5, 2021-03-22 07:00:00, -4.0
-2.993, 94.8, 2021-03-22 08:00:00, -4.0
-0.631, 91.3, 2021-03-22 09:00:00, -2.0
0.138, 80.9, 2021-03-22 10:00:00, -2.0
-0.446, 74.28, 2021-03-22 11:00:00, -4.0
-0.26, 82.5, 2021-03-22 12:00:00, -3.0
0.7, 70.4, 2021-03-22 13:00:00, -4.0
1.649, 58.16, 2021-03-22 14:00:00, -6.0
2.652, 50.69, 2021-03-22 15:00:00, -7.0
2.148, 58.54, 2021-03-22 16:00:00, -5.0
3.291, 43.24, 2021-03-22 17:00:00, -8.0
3.453, 48.36, 2021-03-22 18:00:00, -7.0
-0.792, 67.66, 2021-03-22 19:00:00, -5.0
-2.696, 76.24, 2021-03-22 20:00:00, -6.0
-3.769, 82.5, 2021-03-22 21:00:00, -6.0
-5.058, 84.6, 2021-03-22 22:00:00, -7.0
-6.284, 86.5, 2021-03-22 23:00:00, -8.0
-7.398, 88.3, 2021-03-23 00:00:00, -9.0
-7.094, 89.2, 2021-03-23 01:00:00, -8.0
-6.35, 87.8, 2021-03-23 02:00:00, -8.0
-6.028, 88.5, 2021-03-23 03:00:00, -7.0
-7.512, 89.2, 2021-03-23 04:00:00, -9.0
-8.71, 89.8, 2021-03-23 05:00:00, -10.0
-9.68, 89.9, 2021-03-23 06:00:00, -11.0
-9.65, 90.3, 2021-03-23 07:00:00, -11.0
-8.44, 88.8, 2021-03-23 08:00:00, -10.0
-2.554, 82.5, 2021-03-23 09:00:00, -5.0
-0.258, 71.25, 2021-03-23 10:00:00, -4.0
1.518, 60.68, 2021-03-23 11:00:00, -6.0
2.882, 56.14, 2021-03-23 12:00:00, -5.0
3.992, 50.39, 2021-03-23 13:00:00, -5.0
4.321, 49.92, 2021-03-23 14:00:00, -5.0
5.625, 43.93, 2021-03-23 15:00:00, -6.0
4.959, 47.58, 2021-03-23 16:00:00, -5.0
4.824, 51.37, 2021-03-23 17:00:00, -4.0
2.39, 73.83, 2021-03-23 18:00:00, -2.0
1.391, 79.66, 2021-03-23 19:00:00, -2.0
1.265, 77.91, 2021-03-23 20:00:00, -2.0
1.177, 77.6, 2021-03-23 21:00:00, -2.0
2.431, 61.93, 2021-03-23 22:00:00, -4.0
2.765, 60.23, 2021-03-23 23:00:00, -4.0
3.945, 52.75, 2021-03-24 00:00:00, -5.0
3.547, 54.6, 2021-03-24 01:00:00, -5.0
3.196, 56.13, 2021-03-24 02:00:00, -5.0
2.018, 63.94, 2021-03-24 03:00:00, -4.0
1.072, 69.04, 2021-03-24 04:00:00, -4.0
0.566, 70.34, 2021-03-24 05:00:00, -4.0
0.491, 71.18, 2021-03-24 06:00:00, -4.0
0.34, 72.85, 2021-03-24 07:00:00, -4.0
0.522, 72.87, 2021-03-24 08:00:00, -4.0
2.595, 62.45, 2021-03-24 09:00:00, -4.0
1.717, 78.86, 2021-03-24 10:00:00, -1.0
1.755, 87.3, 2021-03-24 11:00:00, 0.0
3.603, 74.01, 2021-03-24 12:00:00, -1.0
5.794, 49.75, 2021-03-24 13:00:00, -4.0
4.035, 61.7, 2021-03-24 14:00:00, -3.0
5.426, 53.82, 2021-03-24 15:00:00, -3.0
5.584, 45.1, 2021-03-24 16:00:00, -5.0
4.06, 60.76, 2021-03-24 17:00:00, -3.0
4.352, 58.1, 2021-03-24 18:00:00, -3.0
3.857, 58.85, 2021-03-24 19:00:00, -3.0
1.806, 69.3, 2021-03-24 20:00:00, -3.0
2.108, 69.76, 2021-03-24 21:00:00, -3.0
-1.09, 82.1, 2021-03-24 22:00:00, -3.0
-0.851, 83.8, 2021-03-24 23:00:00, -3.0
-0.12, 85.9, 2021-03-25 00:00:00, -2.0
0.556, 84.8, 2021-03-25 01:00:00, -2.0
0.695, 81.1, 2021-03-25 02:00:00, -2.0
0.112, 88.2, 2021-03-25 03:00:00, -2.0
-0.374, 90.9, 2021-03-25 04:00:00, -1.0
-0.488, 91.8, 2021-03-25 05:00:00, -2.0
-0.663, 89.7, 2021-03-25 06:00:00, -2.0
-0.814, 89.4, 2021-03-25 07:00:00, -2.0
-0.518, 85.5, 2021-03-25 08:00:00, -2.0
0.586, 77.56, 2021-03-25 09:00:00, -3.0
0.876, 70.41, 2021-03-25 10:00:00, -4.0
1.721, 61.59, 2021-03-25 11:00:00, -4.0
1.644, 60.09, 2021-03-25 12:00:00, -6.0
3.042, 54.44, 2021-03-25 13:00:00, -5.0
3.475, 45.7, 2021-03-25 14:00:00, -7.0
3.626, 46.5, 2021-03-25 15:00:00, -6.0
3.544, 46.01, 2021-03-25 16:00:00, -7.0
3.333, 49.23, 2021-03-25 17:00:00, -6.0
3.491, 50.34, 2021-03-25 18:00:00, -6.0
2.676, 52.88, 2021-03-25 19:00:00, -6.0
-1.608, 69.86, 2021-03-25 20:00:00, -6.0
-2.948, 76.17, 2021-03-25 21:00:00, -6.0
-3.737, 81.6, 2021-03-25 22:00:00, -6.0
-4.391, 83.9, 2021-03-25 23:00:00, -6.0
-3.917, 84.2, 2021-03-26 00:00:00, -6.0
-4.304, 84.3, 2021-03-26 01:00:00, -6.0
-3.912, 85.7, 2021-03-26 02:00:00, -6.0
-3.762, 86.0, 2021-03-26 03:00:00, -5.0
-3.147, 85.2, 2021-03-26 04:00:00, -5.0
-2.577, 82.3, 2021-03-26 05:00:00, -5.0
-2.154, 81.7, 2021-03-26 06:00:00, -4.0
-1.682, 81.7, 2021-03-26 07:00:00, -4.0
0.605, 67.52, 2021-03-26 08:00:00, -5.0
1.852, 68.21, 2021-03-26 09:00:00, -3.0
1.277, 79.05, 2021-03-26 10:00:00, -2.0
1.802, 78.5, 2021-03-26 11:00:00, -1.0
2.398, 82.6, 2021-03-26 12:00:00, 0.0
1.676, 87.4, 2021-03-26 13:00:00, 0.0
1.774, 88.3, 2021-03-26 14:00:00, 0.0
3.489, 73.78, 2021-03-26 15:00:00, -1.0
4.619, 70.5, 2021-03-26 16:00:00, -1.0
5.081, 63.44, 2021-03-26 17:00:00, -2.0
5.446, 62.09, 2021-03-26 18:00:00, -1.0
5.022, 62.12, 2021-03-26 19:00:00, -2.0
2.686, 72.6, 2021-03-26 20:00:00, -2.0
1.988, 75.45, 2021-03-26 21:00:00, -2.0
1.406, 78.32, 2021-03-26 22:00:00, -2.0
1.586, 78.45, 2021-03-26 23:00:00, -2.0
0.546, 83.2, 2021-03-27 00:00:00, -2.0
-0.149, 85.1, 2021-03-27 01:00:00, -2.0
-0.99, 89.9, 2021-03-27 02:00:00, -2.0
-0.094, 88.3, 2021-03-27 03:00:00, -2.0
0.323, 86.0, 2021-03-27 04:00:00, -2.0
-0.823, 88.9, 2021-03-27 05:00:00, -2.0
-1.533, 89.5, 2021-03-27 06:00:00, -3.0
-0.857, 86.2, 2021-03-27 07:00:00, -3.0
0.905, 78.11, 2021-03-27 08:00:00, -3.0
2.031, 72.2, 2021-03-27 09:00:00, -3.0
2.874, 66.87, 2021-03-27 10:00:00, -3.0
4.48, 62.76, 2021-03-27 11:00:00, -2.0
5.63, 58.92, 2021-03-27 12:00:00, -2.0
7.33, 50.38, 2021-03-27 13:00:00, -3.0
6.764, 54.28, 2021-03-27 14:00:00, -2.0
6.22, 56.55, 2021-03-27 15:00:00, -1.0
7.101, 47.42, 2021-03-27 16:00:00, -3.0
7.132, 52.11, 2021-03-27 17:00:00, -2.0
7.235, 47.4, 2021-03-27 18:00:00, -3.0
7.517, 45.48, 2021-03-27 19:00:00, -3.0
5.409, 55.39, 2021-03-27 20:00:00, -3.0
5.263, 55.47, 2021-03-27 21:00:00, -3.0
4.123, 62.64, 2021-03-27 22:00:00, -2.0
5.113, 56.91, 2021-03-27 23:00:00, -2.0
5.271, 57.2, 2021-03-28 00:00:00, -2.0
6.062, 50.99, 2021-03-28 01:00:00, -3.0
4.572, 60.73, 2021-03-28 02:00:00, -3.0
4.502, 60.33, 2021-03-28 03:00:00, -3.0
4.882, 54.65, 2021-03-28 04:00:00, -4.0
4.586, 54.13, 2021-03-28 05:00:00, -4.0
3.969, 57.56, 2021-03-28 06:00:00, -3.0
3.19, 62.57, 2021-03-28 07:00:00, -3.0
3.518, 61.52, 2021-03-28 08:00:00, -3.0
5.279, 53.58, 2021-03-28 09:00:00, -3.0
6.134, 48.84, 2021-03-28 10:00:00, -4.0
4.811, 54.18, 2021-03-28 11:00:00, -4.0
3.608, 62.33, 2021-03-28 12:00:00, -3.0
-3.142, 90.0, 2021-03-28 13:00:00, -5.0
-3.561, 94.1, 2021-03-28 14:00:00, -5.0
-3.468, 93.4, 2021-03-28 15:00:00, -4.0
-4.024, 94.3, 2021-03-28 16:00:00, -5.0
-3.964, 86.1, 2021-03-28 17:00:00, -6.0
-3.521, 77.41, 2021-03-28 18:00:00, -7.0
-3.787, 76.47, 2021-03-28 19:00:00, -7.0
-4.421, 75.66, 2021-03-28 20:00:00, -8.0
-5.041, 81.1, 2021-03-28 21:00:00, -8.0
-4.794, 73.12, 2021-03-28 22:00:00, -9.0
-4.796, 77.22, 2021-03-28 23:00:00, -8.0
-4.945, 82.6, 2021-03-29 00:00:00, -7.0
-4.728, 85.0, 2021-03-29 01:00:00, -7.0
-4.333, 78.01, 2021-03-29 02:00:00, -7.0
-5.484, 86.7, 2021-03-29 03:00:00, -7.0
-6.727, 56.83, 2021-03-29 04:00:00, -13.0
-7.091, 68.85, 2021-03-29 05:00:00, -11.0
-7.676, 60.77, 2021-03-29 06:00:00, -13.0
-7.941, 62.1, 2021-03-29 07:00:00, -13.0
-7.154, 58.19, 2021-03-29 08:00:00, -13.0
-6.73, 56.28, 2021-03-29 09:00:00, -13.0
-5.702, 54.09, 2021-03-29 10:00:00, -13.0
-4.898, 52.07, 2021-03-29 11:00:00, -13.0
-3.928, 54.45, 2021-03-29 12:00:00, -11.0
-3.164, 56.96, 2021-03-29 13:00:00, -10.0
-2.211, 49.74, 2021-03-29 14:00:00, -10.0
-1.465, 47.06, 2021-03-29 15:00:00, -10.0
-0.831, 47.56, 2021-03-29 16:00:00, -9.0
-0.246, 42.05, 2021-03-29 17:00:00, -10.0
-0.128, 43.14, 2021-03-29 18:00:00, -10.0
-2.041, 57.34, 2021-03-29 19:00:00, -9.0
-4.212, 68.83, 2021-03-29 20:00:00, -8.0
-6.022, 75.99, 2021-03-29 21:00:00, -10.0
-8.14, 80.3, 2021-03-29 22:00:00, -10.0
-9.17, 81.4, 2021-03-29 23:00:00, -11.0
-9.68, 83.9, 2021-03-30 00:00:00, -12.0
-8.02, 83.3, 2021-03-30 01:00:00, -10.0
-2.641, 69.66, 2021-03-30 02:00:00, -7.0
-2.476, 69.23, 2021-03-30 03:00:00, -7.0
-2.856, 69.18, 2021-03-30 04:00:00, -7.0
-2.706, 66.0, 2021-03-30 05:00:00, -7.0
-3.247, 66.62, 2021-03-30 06:00:00, -8.0
-4.163, 70.44, 2021-03-30 07:00:00, -8.0
-2.048, 64.68, 2021-03-30 08:00:00, -7.0
-1.043, 60.98, 2021-03-30 09:00:00, -7.0
-0.025, 58.57, 2021-03-30 10:00:00, -7.0
0.653, 56.05, 2021-03-30 11:00:00, -7.0
1.548, 51.75, 2021-03-30 12:00:00, -7.0
2.946, 48.01, 2021-03-30 13:00:00, -7.0
3.114, 51.45, 2021-03-30 14:00:00, -6.0
4.401, 48.31, 2021-03-30 15:00:00, -5.0
3.939, 52.23, 2021-03-30 16:00:00, -5.0
4.309, 52.43, 2021-03-30 17:00:00, -5.0
4.564, 53.81, 2021-03-30 18:00:00, -4.0
3.968, 55.7, 2021-03-30 19:00:00, -4.0
0.781, 69.7, 2021-03-30 20:00:00, -4.0
1.025, 68.78, 2021-03-30 21:00:00, -4.0
0.728, 70.29, 2021-03-30 22:00:00, -4.0
-1.242, 81.8, 2021-03-30 23:00:00, -3.0
-2.134, 83.9, 2021-03-31 00:00:00, -4.0
-2.739, 87.5, 2021-03-31 01:00:00, -4.0
-0.889, 77.83, 2021-03-31 02:00:00, -4.0
-1.885, 82.0, 2021-03-31 03:00:00, -4.0
-2.018, 82.5, 2021-03-31 04:00:00, -4.0
-1.606, 81.0, 2021-03-31 05:00:00, -4.0
-1.353, 79.5, 2021-03-31 06:00:00, -4.0
-1.77, 80.6, 2021-03-31 07:00:00, -4.0
-1.412, 80.3, 2021-03-31 08:00:00, -4.0
-0.38, 75.43, 2021-03-31 09:00:00, -4.0
0.567, 69.11, 2021-03-31 10:00:00, -4.0
2.707, 61.13, 2021-03-31 11:00:00, -4.0
4.484, 54.28, 2021-03-31 12:00:00, -4.0
6.427, 47.37, 2021-03-31 13:00:00, -4.0
7.231, 44.33, 2021-03-31 14:00:00, -4.0
9.41, 39.41, 2021-03-31 15:00:00, -4.0
8.88, 26.07, 2021-03-31 16:00:00, -10.0
7.439, 42.91, 2021-03-31 17:00:00, -4.0
7.02, 43.64, 2021-03-31 18:00:00, -4.0
6.029, 48.99, 2021-03-31 19:00:00, -4.0
6.642, 46.26, 2021-03-31 20:00:00, -4.0
6.578, 44.46, 2021-03-31 21:00:00, -4.0
5.963, 44.47, 2021-03-31 22:00:00, -5.0
4.378, 50.41, 2021-03-31 23:00:00, -5.0
2.861, 58.3, 2021-04-01 00:00:00, -4.0
3.965, 49.73, 2021-04-01 01:00:00, -6.0
-0.414, 70.54, 2021-04-01 02:00:00, -5.0
0.813, 68.68, 2021-04-01 03:00:00, -5.0
1.492, 62.66, 2021-04-01 04:00:00, -5.0
-0.32, 71.75, 2021-04-01 05:00:00, -4.0
-0.513, 71.72, 2021-04-01 06:00:00, -4.0
-0.969, 75.02, 2021-04-01 07:00:00, -5.0
