station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
0.7, -4.335, 81.9, -2.0, 82.0, -7.0, -4.3, -4.4, -7.0, 0.0, 0.0, 2021-01-26 05:00:00, -6999.0, 721.0
0.7, -4.794, 79.55, -2.0, 80.0, -7.0, -4.8, -4.8, -7.0, 0.0, 0.0, 2021-01-26 06:00:00, -6999.0, 721.0
0.7, -5.087, 76.53, -4.7, 77.0, -8.0, -5.1, -5.2, -8.0, 0.0, 0.0, 2021-01-26 07:00:00, -6999.0, 721.0
0.7, -5.711, 76.62, -4.7, 77.0, -9.0, -5.7, -5.7, -9.0, 0.0, 0.0, 2021-01-26 08:00:00, -6999.0, 721.0
0.7, -6.083, 76.41, -4.7, 76.0, -9.0, -6.1, -6.2, -9.0, 0.0, 0.0, 2021-01-26 09:00:00, -6999.0, 721.0
0.4, -5.405, 73.31, -4.7, 73.0, -9.0, -5.4, -6.2, -9.0, 0.0, 0.0, 2021-01-26 10:00:00, -6999.0, 721.0
0.0, -4.877, 74.07, -4.7, 74.0, -9.0, -4.9, -6.2, -9.0, 0.0, 0.0, 2021-01-26 11:00:00, -6999.0, 721.0
0.0, -3.984, 74.74, -4.0, 75.0, -7.0, -4.0, -6.2, -7.0, 0.0, 0.0, 2021-01-26 12:00:00, -6999.0, 721.0
0.0, -3.739, 80.8, -3.7, 81.0, -6.0, -3.7, -6.2, -6.0, 0.0, 0.0, 2021-01-26 13:00:00, -6999.0, 720.0
0.0, -3.885, 82.8, -3.6, 83.0, -6.0, -3.9, -6.2, -6.0, 0.0, 0.0, 2021-01-26 14:00:00, -6999.0, 720.0
0.0, -3.446, 83.0, -3.3, 83.0, -6.0, -3.4, -6.2, -6.0, 0.0, 0.0, 2021-01-26 15:00:00, -6999.0, 719.0
0.0, -3.379, 80.9, -3.0, 81.0, -6.0, -3.4, -6.2, -6.0, 0.0, 0.0, 2021-01-26 16:00:00, -6999.0, 719.0
0.0, -3.642, 79.54, -3.0, 80.0, -7.0, -3.6, -6.2, -7.0, 0.0, 0.0, 2021-01-26 17:00:00, -6999.0, 719.0
0.0, -4.512, 86.1, -3.0, 86.0, -6.0, -4.5, -6.2, -6.0, 0.0, 0.0, 2021-01-26 18:00:00, -6999.0, 719.0
0.0, -5.227, 87.4, -4.5, 87.0, -7.0, -5.2, -5.3, -7.0, 0.0, 0.0, 2021-01-26 19:00:00, -6999.0, 719.0
0.0, -5.107, 86.8, -4.5, 87.0, -7.0, -5.1, -5.3, -7.0, 0.0, 0.0, 2021-01-26 20:00:00, -6999.0, 719.0
0.0, -4.528, 82.1, -4.5, 82.0, -7.0, -4.5, -5.3, -7.0, 0.0, 0.0, 2021-01-26 21:00:00, -6999.0, 718.0
0.0, -5.035, 82.7, -4.5, 83.0, -7.0, -5.0, -5.3, -7.0, 0.0, 0.0, 2021-01-26 22:00:00, -6999.0, 718.0
0.0, -5.564, 82.2, -4.5, 82.0, -8.0, -5.6, -5.5, -8.0, 0.0, 0.0, 2021-01-26 23:00:00, -6999.0, 718.0
0.0, -5.719, 81.9, -4.5, 82.0, -8.0, -5.7, -5.8, -8.0, 0.0, 0.0, 2021-01-27 00:00:00, -6999.0, 718.0
0.0, -6.045, 81.3, -4.5, 81.0, -9.0, -6.0, -6.0, -9.0, 0.0, 0.0, 2021-01-27 01:00:00, -6999.0, 718.0
0.0, -5.987, 81.0, -4.5, 81.0, -8.0, -6.0, -6.1, -8.0, 0.0, 0.0, 2021-01-27 02:00:00, -6999.0, 718.0
0.0, -5.734, 79.62, -4.5, 80.0, -8.0, -5.7, -6.1, -8.0, 0.0, 0.0, 2021-01-27 03:00:00, -6999.0, 718.0
0.0, -5.835, 81.1, -4.5, 81.0, -8.0, -5.8, -6.1, -8.0, 0.0, 0.0, 2021-01-27 04:00:00, -6999.0, 718.0
0.0, -5.751, 80.6, -4.5, 81.0, -8.0, -5.8, -6.1, -8.0, 0.0, 0.0, 2021-01-27 05:00:00, -6999.0, 718.0
0.0, -5.628, 80.6, -4.5, 81.0, -8.0, -5.6, -6.1, -8.0, 0.0, 0.0, 2021-01-27 06:00:00, -6999.0, 718.0
0.0, -5.433, 80.4, -5.4, 80.0, -8.0, -5.4, -5.7, -8.0, 0.0, 0.0, 2021-01-27 07:00:00, -6999.0, 718.0
None, -5.458, 80.9, None, None, None, None, None, -8.0, None, None, 2021-01-27 08:00:00, None, None
0.0, -4.973, 80.2, -5.0, 80.0, -8.0, -5.0, -5.7, -8.0, 0.0, 0.0, 2021-01-27 09:00:00, -6999.0, 718.0
0.0, -4.161, 77.11, -4.1, 77.0, -7.0, -4.2, -5.7, -7.0, 0.0, 0.0, 2021-01-27 10:00:00, -6999.0, 718.0
0.0, -2.474, 75.53, -2.6, 76.0, -6.0, -2.5, -5.7, -6.0, 0.0, 0.0, 2021-01-27 11:00:00, -6999.0, 719.0
0.0, 0.13, 72.47, 0.2, 72.0, -4.0, 0.1, -5.7, -4.0, 0.0, 0.0, 2021-01-27 12:00:00, -6999.0, 718.0
0.0, 1.388, 66.12, 1.4, 66.0, -4.0, 1.4, -5.7, -4.0, 0.0, 0.0, 2021-01-27 13:00:00, -6999.0, 718.0
0.0, 1.293, 67.15, 1.5, 67.0, -4.0, 1.3, -5.7, -4.0, 0.0, 0.0, 2021-01-27 14:00:00, -6999.0, 718.0
0.0, 1.467, 67.0, 1.5, 67.0, -4.0, 1.5, -5.7, -4.0, 0.0, 0.0, 2021-01-27 15:00:00, -6999.0, 719.0
0.0, 0.286, 73.82, 1.6, 74.0, -4.0, 0.3, -5.7, -4.0, 0.0, 0.0, 2021-01-27 16:00:00, -6999.0, 719.0
0.0, -0.125, 77.25, 1.6, 77.0, -3.0, -0.1, -5.7, -3.0, 0.0, 0.0, 2021-01-27 17:00:00, -6999.0, 719.0
0.0, -1.096, 82.0, 1.6, 82.0, -4.0, -1.1, -5.7, -4.0, 0.0, 0.0, 2021-01-27 18:00:00, -6999.0, 719.0
0.0, -1.401, 80.6, -1.0, 81.0, -4.0, -1.4, -1.8, -4.0, 0.0, 0.0, 2021-01-27 19:00:00, -6999.0, 720.0
0.0, None, None, -1.0, 81.0, -4.0, -1.8, -2.0, None, 0.0, 0.0, 2021-01-27 20:00:00, -6999.0, 720.0
0.0, -2.257, 82.0, -1.0, 82.0, -5.0, -2.3, -2.3, -5.0, 0.0, 0.0, 2021-01-27 21:00:00, -6999.0, 720.0
0.0, -2.516, 85.1, -1.0, 85.0, -4.0, -2.5, -2.5, -4.0, 0.0, 0.0, 2021-01-27 22:00:00, -6999.0, 720.0
0.0, -2.546, 86.1, -1.0, 86.0, -5.0, -2.5, -2.7, -5.0, 0.0, 0.0, 2021-01-27 23:00:00, -6999.0, 721.0
0.0, -2.406, 82.8, -1.0, 83.0, -5.0, -2.4, -2.7, -5.0, 0.0, 0.0, 2021-01-28 00:00:00, -6999.0, 721.0
0.0, -2.68, 80.8, -1.0, 81.0, -5.0, -2.7, -2.7, -5.0, 0.0, 0.0, 2021-01-28 01:00:00, -6999.0, 721.0
0.0, -2.85, 80.0, -1.0, 80.0, -5.0, -2.9, -2.9, -5.0, 0.0, 0.0, 2021-01-28 02:00:00, -6999.0, 721.0
0.0, -3.001, 79.37, -1.0, 79.0, -6.0, -3.0, -3.1, -6.0, 0.0, 0.0, 2021-01-28 03:00:00, -6999.0, 721.0
0.0, -3.097, 78.51, -1.0, 79.0, -6.0, -3.1, -3.2, -6.0, 0.0, 0.0, 2021-01-28 04:00:00, -6999.0, 721.0
0.0, -3.338, 79.44, -1.0, 79.0, -6.0, -3.3, -3.3, -6.0, 0.0, 0.0, 2021-01-28 05:00:00, -6999.0, 721.0
0.0, -3.918, 87.2, -1.0, 87.0, -5.0, -3.9, -3.9, -5.0, 0.1, 0.0, 2021-01-28 06:00:00, -6999.0, 721.0
0.0, -4.195, 88.6, -3.8, 89.0, -5.0, -4.2, -4.2, -5.0, 0.1, 0.0, 2021-01-28 07:00:00, -6999.0, 721.0
0.0, -4.201, 88.4, -3.8, 88.0, -6.0, -4.2, -4.4, -6.0, 0.0, 0.0, 2021-01-28 08:00:00, -6999.0, 722.0
0.0, -3.877, 86.5, -3.8, 87.0, -5.0, -3.9, -4.4, -5.0, 0.0, 0.0, 2021-01-28 09:00:00, -6999.0, 722.0
0.0, -3.381, 84.1, -3.4, 84.0, -5.0, -3.4, -4.4, -5.0, 0.0, 0.0, 2021-01-28 10:00:00, -6999.0, 722.0
0.0, -2.858, 82.2, -2.8, 82.0, -5.0, -2.9, -4.4, -5.0, 0.0, 0.0, 2021-01-28 11:00:00, -6999.0, 722.0
0.0, -1.82, 76.7, -1.8, 77.0, -5.0, -1.8, -4.4, -5.0, 0.0, 0.0, 2021-01-28 12:00:00, -6999.0, 721.0
0.0, -0.864, 71.55, -0.8, 72.0, -5.0, -0.9, -4.4, -5.0, 0.0, 0.0, 2021-01-28 13:00:00, -6999.0, 721.0
0.0, -0.303, 69.71, -0.2, 70.0, -5.0, -0.3, -4.4, -5.0, 0.0, 0.0, 2021-01-28 14:00:00, -6999.0, 721.0
0.0, 0.384, 69.02, 0.4, 69.0, -5.0, 0.4, -4.4, -5.0, 0.0, 0.0, 2021-01-28 15:00:00, -6999.0, 721.0
0.0, -0.066, 72.1, 0.4, 72.0, -4.0, -0.1, -4.4, -4.0, 0.0, 0.0, 2021-01-28 16:00:00, -6999.0, 721.0
0.0, -1.228, 79.38, 0.4, 79.0, -4.0, -1.2, -4.4, -4.0, 0.0, 0.0, 2021-01-28 17:00:00, -6999.0, 722.0
0.0, -0.817, 78.01, 0.4, 78.0, -4.0, -0.8, -4.4, -4.0, 0.0, 0.0, 2021-01-28 18:00:00, -6999.0, 721.0
0.2, -1.46, 87.0, -0.7, 87.0, -3.0, -1.5, -1.4, -3.0, 0.2, 0.0, 2021-01-28 19:00:00, -6999.0, 722.0
0.8, -1.718, 92.4, -0.7, 92.0, -3.0, -1.7, -1.7, -3.0, 0.6, 1.0, 2021-01-28 20:00:00, -6999.0, 722.0
0.8, -1.966, 93.5, -0.7, 94.0, -3.0, -2.0, -2.2, -3.0, 0.0, 0.0, 2021-01-28 21:00:00, -6999.0, 722.0
0.8, -1.97, 93.6, -0.7, 94.0, -3.0, -2.0, -2.2, -3.0, 0.0, 0.0, 2021-01-28 22:00:00, -6999.0, 722.0
1.2, -2.098, 93.0, -0.7, 93.0, -3.0, -2.1, -2.2, -3.0, 0.4, 0.0, 2021-01-28 23:00:00, -6999.0, 722.0
1.4, -2.484, 93.9, -0.7, 94.0, -3.0, -2.5, -2.6, -3.0, 0.2, 0.0, 2021-01-29 00:00:00, -6999.0, 722.0
1.4, -3.679, 93.2, -0.7, 93.0, -5.0, -3.7, -3.6, -5.0, 0.0, 0.0, 2021-01-29 01:00:00, -6999.0, 722.0
1.4, -4.02, 93.7, -0.7, 94.0, -5.0, -4.0, -4.1, -5.0, 0.0, 0.0, 2021-01-29 02:00:00, -6999.0, 722.0
1.4, -3.897, 92.9, -0.7, 93.0, -5.0, -3.9, -4.1, -5.0, 0.0, 0.0, 2021-01-29 03:00:00, -6999.0, 722.0
1.4, -3.486, 92.2, -0.7, 92.0, -4.0, -3.5, -4.1, -4.0, 0.0, 0.0, 2021-01-29 04:00:00, -6999.0, 722.0
1.4, -3.404, 90.5, -0.7, 91.0, -5.0, -3.4, -4.1, -5.0, 0.0, 0.0, 2021-01-29 05:00:00, -6999.0, 722.0
1.4, -3.294, 90.0, -0.7, 90.0, -4.0, -3.3, -4.1, -4.0, 0.0, 0.0, 2021-01-29 06:00:00, -6999.0, 722.0
1.4, -3.106, 90.7, -3.0, 91.0, -4.0, -3.1, -3.3, -4.0, 0.0, 0.0, 2021-01-29 07:00:00, -6999.0, 722.0
1.4, -3.147, 91.4, -3.0, 91.0, -4.0, -3.1, -3.3, -4.0, 0.0, 0.0, 2021-01-29 08:00:00, -6999.0, 722.0
1.4, -3.276, 91.5, -3.0, 92.0, -4.0, -3.3, -3.3, -4.0, 0.0, 0.0, 2021-01-29 09:00:00, -6999.0, 722.0
1.4, -2.346, 89.5, -2.3, 90.0, -4.0, -2.3, -3.6, -4.0, 0.0, 0.0, 2021-01-29 10:00:00, -6999.0, 722.0
1.4, -2.294, 84.4, -1.8, 84.0, -5.0, -2.3, -3.6, -5.0, 0.0, 0.0, 2021-01-29 11:00:00, -6999.0, 722.0
1.4, -2.824, 84.8, -1.8, 85.0, -5.0, -2.8, -3.6, -5.0, 0.0, 0.0, 2021-01-29 12:00:00, -6999.0, 722.0
1.4, -3.056, 85.5, -1.8, 86.0, -5.0, -3.1, -3.6, -5.0, 0.0, 0.0, 2021-01-29 13:00:00, -6999.0, 721.0
1.4, -3.189, 86.0, -1.8, 86.0, -5.0, -3.2, -3.6, -5.0, 0.0, 0.0, 2021-01-29 14:00:00, -6999.0, 721.0
1.4, -3.288, 87.0, -1.8, 87.0, -5.0, -3.3, -3.6, -5.0, 0.0, 0.0, 2021-01-29 15:00:00, -6999.0, 721.0
1.4, -3.43, 87.6, -1.8, 88.0, -5.0, -3.4, -3.6, -5.0, 0.0, 0.0, 2021-01-29 16:00:00, -6999.0, 721.0
1.4, -3.908, 89.2, -1.8, 89.0, -5.0, -3.9, -4.0, -5.0, 0.0, 0.0, 2021-01-29 17:00:00, -6999.0, 721.0
1.4, -4.646, 91.3, -1.8, 91.0, -6.0, -4.6, -4.7, -6.0, 0.0, 0.0, 2021-01-29 18:00:00, -6999.0, 722.0
1.2, -4.977, 91.1, -4.4, 91.0, -6.0, -5.0, -5.2, -6.0, 0.0, 0.0, 2021-01-29 19:00:00, -6999.0, 722.0
0.6, -4.482, 91.9, -4.4, 92.0, -5.0, -4.5, -5.3, -5.0, 0.0, 0.0, 2021-01-29 20:00:00, -6999.0, 722.0
0.6, -4.806, 90.1, -4.4, 90.0, -6.0, -4.8, -5.3, -6.0, 0.0, 0.0, 2021-01-29 21:00:00, -6999.0, 722.0
0.6, -5.443, 89.9, -4.4, 90.0, -7.0, -5.4, -5.4, -7.0, 0.0, 0.0, 2021-01-29 22:00:00, -6999.0, 723.0
0.2, -5.49, 89.3, -4.4, 89.0, -7.0, -5.5, -5.7, -7.0, 0.0, 0.0, 2021-01-29 23:00:00, -6999.0, 723.0
0.0, -5.79, 89.9, -4.4, 90.0, -7.0, -5.8, -6.0, -7.0, 0.0, 0.0, 2021-01-30 00:00:00, -6999.0, 723.0
0.0, -5.979, 88.6, -4.4, 89.0, -7.0, -6.0, -6.0, -7.0, 0.0, 0.0, 2021-01-30 01:00:00, -6999.0, 723.0
0.0, -6.161, 89.3, -4.4, 89.0, -8.0, -6.2, -6.3, -8.0, 0.0, 0.0, 2021-01-30 02:00:00, -6999.0, 723.0
0.0, -6.323, 89.1, -4.4, 89.0, -8.0, -6.3, -6.3, -8.0, 0.0, 0.0, 2021-01-30 03:00:00, -6999.0, 724.0
0.0, -6.335, 89.4, -4.4, 89.0, -8.0, -6.3, -6.7, -8.0, 0.0, 0.0, 2021-01-30 04:00:00, -6999.0, 724.0
0.0, -7.537, 90.0, -4.4, 90.0, -9.0, -7.5, -7.5, -9.0, 0.0, 0.0, 2021-01-30 05:00:00, -6999.0, 724.0
0.0, -8.43, 91.6, -4.4, 92.0, -9.0, -8.4, -8.4, -9.0, 0.0, 0.0, 2021-01-30 06:00:00, -6999.0, 724.0
0.0, -8.45, 91.8, -7.9, 92.0, -9.0, -8.5, -8.5, -9.0, 0.0, 0.0, 2021-01-30 07:00:00, -6999.0, 724.0
0.0, -8.58, 91.3, -7.9, 91.0, -10.0, -8.6, -8.8, -10.0, 0.0, 0.0, 2021-01-30 08:00:00, -6999.0, 725.0
0.0, -7.908, 90.4, -7.9, 90.0, -9.0, -7.9, -8.8, -9.0, 0.0, 0.0, 2021-01-30 09:00:00, -6999.0, 725.0
0.0, -7.592, 87.2, -7.5, 87.0, -9.0, -7.6, -8.8, -9.0, 0.0, 0.0, 2021-01-30 10:00:00, -6999.0, 725.0
0.0, -5.896, 81.5, -5.9, 82.0, -8.0, -5.9, -8.8, -8.0, 0.0, 0.0, 2021-01-30 11:00:00, -6999.0, 725.0
0.0, -3.375, 72.56, -3.4, 73.0, -7.0, -3.4, -8.8, -7.0, 0.0, 0.0, 2021-01-30 12:00:00, -6999.0, 724.0
0.0, -1.841, 70.82, -1.9, 71.0, -6.0, -1.8, -8.8, -6.0, 0.0, 0.0, 2021-01-30 13:00:00, -6999.0, 724.0
0.0, -1.042, 69.64, -1.0, 70.0, -5.0, -1.0, -8.8, -5.0, 0.0, 0.0, 2021-01-30 14:00:00, -6999.0, 724.0
0.0, -0.639, 69.78, -0.3, 70.0, -5.0, -0.6, -8.8, -5.0, 0.0, 0.0, 2021-01-30 15:00:00, -6999.0, 724.0
0.0, 2.171, 75.68, 2.2, 76.0, -2.0, 2.2, -8.8, -2.0, 0.0, 0.0, 2021-01-30 16:00:00, -6999.0, 724.0
0.0, 1.933, 76.27, 2.4, 76.0, -2.0, 1.9, -8.8, -2.0, 0.0, 0.0, 2021-01-30 17:00:00, -6999.0, 724.0
0.0, 0.799, 81.6, 2.4, 82.0, -2.0, 0.8, -8.8, -2.0, 0.0, 0.0, 2021-01-30 18:00:00, -6999.0, 724.0
0.0, -0.145, 83.9, 0.8, 84.0, -2.0, -0.1, -0.3, -2.0, 0.0, 0.0, 2021-01-30 19:00:00, -6999.0, 724.0
0.0, -0.044, 82.9, 0.8, 83.0, -3.0, 0.0, -0.4, -3.0, 0.0, 0.0, 2021-01-30 20:00:00, -6999.0, 724.0
0.0, 0.725, 82.7, 0.9, 83.0, -2.0, 0.7, -0.4, -2.0, 0.0, 0.0, 2021-01-30 21:00:00, -6999.0, 724.0
0.0, 0.954, 83.1, 1.5, 83.0, -2.0, 1.0, -0.4, -2.0, 0.0, 0.0, 2021-01-30 22:00:00, -6999.0, 725.0
0.0, 0.463, 84.7, 1.5, 85.0, -2.0, 0.5, -0.4, -2.0, 0.0, 0.0, 2021-01-30 23:00:00, -6999.0, 725.0
0.0, 1.811, 81.2, 1.8, 81.0, -1.0, 1.8, -0.4, -1.0, 0.0, 0.0, 2021-01-31 00:00:00, -6999.0, 724.0
0.0, -1.204, 80.1, 2.0, 80.0, -4.0, -1.2, -1.2, -4.0, 0.0, 0.0, 2021-01-31 01:00:00, -6999.0, 724.0
0.0, -1.46, 82.1, 2.0, 82.0, -4.0, -1.5, -1.6, -4.0, 0.0, 0.0, 2021-01-31 02:00:00, -6999.0, 724.0
0.0, -1.862, 82.4, 2.0, 82.0, -4.0, -1.9, -1.9, -4.0, 0.0, 0.0, 2021-01-31 03:00:00, -6999.0, 724.0
0.0, -2.102, 83.4, 2.0, 83.0, -4.0, -2.1, -2.2, -4.0, 0.0, 0.0, 2021-01-31 04:00:00, -6999.0, 724.0
0.0, -2.399, 85.0, 2.0, 85.0, -4.0, -2.4, -2.5, -4.0, 0.0, 0.0, 2021-01-31 05:00:00, -6999.0, 724.0
0.0, -2.724, 86.0, 2.0, 86.0, -4.0, -2.7, -2.7, -4.0, 0.0, 0.0, 2021-01-31 06:00:00, -6999.0, 724.0
0.0, -2.836, 86.5, -2.7, 87.0, -5.0, -2.8, -3.0, -5.0, 0.0, 0.0, 2021-01-31 07:00:00, -6999.0, 724.0
0.0, -2.839, 86.7, -2.7, 87.0, -5.0, -2.8, -3.0, -5.0, 0.0, 0.0, 2021-01-31 08:00:00, -6999.0, 724.0
0.0, -2.685, 86.2, -2.6, 86.0, -4.0, -2.7, -3.0, -4.0, 0.0, 0.0, 2021-01-31 09:00:00, -6999.0, 724.0
0.0, -1.286, 81.9, -1.2, 82.0, -4.0, -1.3, -3.0, -4.0, 0.0, 0.0, 2021-01-31 10:00:00, -6999.0, 724.0
0.0, 4.293, 72.49, 3.9, 72.0, 0.0, 4.3, -3.0, 0.0, 0.0, 0.0, 2021-01-31 11:00:00, -6999.0, 724.0
0.0, 7.143, 58.92, 7.3, 59.0, 0.0, 7.1, -3.0, 0.0, 0.0, 0.0, 2021-01-31 12:00:00, -6999.0, 723.0
0.0, 7.598, 57.32, 7.8, 57.0, 0.0, 7.6, -3.0, 0.0, 0.0, 0.0, 2021-01-31 13:00:00, -6999.0, 723.0
0.0, 8.27, 54.98, 8.4, 55.0, 0.0, 8.3, -3.0, 0.0, 0.0, 0.0, 2021-01-31 14:00:00, -6999.0, 723.0
0.0, 8.49, 53.53, 8.6, 54.0, 0.0, 8.5, -3.0, 0.0, 0.0, 0.0, 2021-01-31 15:00:00, -6999.0, 723.0
0.0, 7.633, 58.03, 8.6, 58.0, 0.0, 7.6, -3.0, 0.0, 0.0, 0.0, 2021-01-31 16:00:00, -6999.0, 723.0
0.0, 7.278, 59.03, 8.6, 59.0, 0.0, 7.3, -3.0, 0.0, 0.0, 0.0, 2021-01-31 17:00:00, -6999.0, 723.0
0.0, 6.255, 62.67, 8.6, 63.0, 0.0, 6.3, -3.0, 0.0, 0.0, 0.0, 2021-01-31 18:00:00, -6999.0, 723.0
0.0, 4.161, 71.63, 6.4, 72.0, 0.0, 4.2, 4.3, 0.0, 0.0, 0.0, 2021-01-31 19:00:00, -6999.0, 723.0
0.0, 2.376, 80.5, 6.4, 81.0, -1.0, 2.4, 2.4, -1.0, 0.0, 0.0, 2021-01-31 20:00:00, -6999.0, 723.0
0.0, 1.139, 86.3, 6.4, 86.0, -1.0, 1.1, 1.2, -1.0, 0.0, 0.0, 2021-01-31 21:00:00, -6999.0, 723.0
0.0, 0.586, 88.7, 6.4, 89.0, -1.0, 0.6, 0.5, -1.0, 0.0, 0.0, 2021-01-31 22:00:00, -6999.0, 723.0
0.0, -0.145, 91.9, 6.4, 92.0, -1.0, -0.1, -0.2, -1.0, 0.0, 0.0, 2021-01-31 23:00:00, -6999.0, 723.0
0.0, -0.374, 93.4, 6.4, 93.0, -1.0, -0.4, -0.5, -1.0, 0.0, 0.0, 2021-02-01 00:00:00, -6999.0, 723.0
0.0, 0.033, 95.1, 6.4, 95.0, 0.0, 0.0, -1.1, 0.0, 0.0, 0.0, 2021-02-01 01:00:00, -6999.0, 723.0
0.0, 0.24, 91.9, 6.4, 92.0, -1.0, 0.2, -1.1, -1.0, 0.0, 0.0, 2021-02-01 02:00:00, -6999.0, 723.0
0.0, -0.042, 91.1, 6.4, 91.0, -1.0, 0.0, -1.1, -1.0, 0.0, 0.0, 2021-02-01 03:00:00, -6999.0, 723.0
0.0, 0.388, 88.9, 6.4, 89.0, -1.0, 0.4, -1.1, -1.0, 0.0, 0.0, 2021-02-01 04:00:00, -6999.0, 723.0
0.0, 0.112, 89.4, 6.4, 89.0, -1.0, 0.1, -1.1, -1.0, 0.0, 0.0, 2021-02-01 05:00:00, -6999.0, 723.0
0.0, 0.056, 89.5, 6.4, 90.0, -1.0, 0.1, -1.1, -1.0, 0.0, 0.0, 2021-02-01 06:00:00, -6999.0, 723.0
0.0, -0.216, 90.9, 0.1, 91.0, -1.0, -0.2, -0.4, -1.0, 0.0, 0.0, 2021-02-01 07:00:00, -6999.0, 723.0
0.0, -0.165, 90.8, 0.1, 91.0, -2.0, -0.2, -0.4, -2.0, 0.0, 0.0, 2021-02-01 08:00:00, -6999.0, 722.0
0.0, 0.242, 89.8, 0.2, 90.0, -1.0, 0.2, -0.4, -1.0, 0.0, 0.0, 2021-02-01 09:00:00, -6999.0, 722.0
0.0, 0.878, 87.4, 0.9, 87.0, -1.0, 0.9, -0.4, -1.0, 0.0, 0.0, 2021-02-01 10:00:00, -6999.0, 722.0
0.0, 3.506, 77.89, 3.5, 78.0, 0.0, 3.5, -0.4, 0.0, 0.0, 0.0, 2021-02-01 11:00:00, -6999.0, 721.0
0.0, 7.428, 68.15, 7.4, 68.0, 2.0, 7.4, -0.4, 2.0, 0.0, 0.0, 2021-02-01 12:00:00, -6999.0, 721.0
0.0, 7.282, 67.55, 7.9, 68.0, 1.0, 7.3, -0.4, 1.0, 0.0, 0.0, 2021-02-01 13:00:00, -6999.0, 720.0
0.0, 8.46, 62.18, 8.7, 62.0, 2.0, 8.5, -0.4, 2.0, 0.0, 0.0, 2021-02-01 14:00:00, -6999.0, 720.0
0.0, 8.85, 58.71, 9.0, 59.0, 1.0, 8.9, -0.4, 1.0, 0.0, 0.0, 2021-02-01 15:00:00, -6999.0, 720.0
0.0, 7.969, 60.98, 9.0, 61.0, 1.0, 8.0, -0.4, 1.0, 0.0, 0.0, 2021-02-01 16:00:00, -6999.0, 720.0
0.0, 5.71, 70.71, 9.0, 71.0, 1.0, 5.7, -0.4, 1.0, 0.0, 0.0, 2021-02-01 17:00:00, -6999.0, 720.0
0.0, 3.7, 77.52, 9.0, 78.0, 0.0, 3.7, -0.4, 0.0, 0.0, 0.0, 2021-02-01 18:00:00, -6999.0, 720.0
0.0, 3.143, 81.6, 4.2, 82.0, 0.0, 3.1, 3.1, 0.0, 0.0, 0.0, 2021-02-01 19:00:00, -6999.0, 719.0
0.0, 3.339, 83.1, 4.2, 83.0, 1.0, 3.3, 2.8, 1.0, 0.0, 0.0, 2021-02-01 20:00:00, -6999.0, 719.0
0.0, 3.56, 82.5, 4.2, 83.0, 1.0, 3.6, 2.8, 1.0, 0.0, 0.0, 2021-02-01 21:00:00, -6999.0, 719.0
0.0, 4.303, 79.3, 4.3, 79.0, 1.0, 4.3, 2.8, 1.0, 0.0, 0.0, 2021-02-01 22:00:00, -6999.0, 719.0
0.0, 2.564, 85.9, 4.4, 86.0, 0.0, 2.6, 2.5, 0.0, 0.0, 0.0, 2021-02-01 23:00:00, -6999.0, 718.0
0.0, 2.672, 85.9, 4.4, 86.0, 1.0, 2.7, 2.5, 1.0, 0.0, 0.0, 2021-02-02 00:00:00, -6999.0, 718.0
0.3, 2.641, 89.6, 4.4, 90.0, 1.0, 2.6, 2.3, 1.0, 0.3, 0.0, 2021-02-02 01:00:00, -6999.0, 719.0
0.3, 1.155, 94.2, 4.4, 94.0, 0.0, 1.2, 1.0, 0.0, 0.0, 0.0, 2021-02-02 02:00:00, -6999.0, 719.0
0.3, 1.4, 95.0, 4.4, 95.0, 1.0, 1.4, 1.0, 1.0, 0.0, 0.0, 2021-02-02 03:00:00, -6999.0, 719.0
0.3, 0.61, 95.8, 4.4, 96.0, 0.0, 0.6, 0.6, 0.0, 0.0, 0.0, 2021-02-02 04:00:00, -6999.0, 720.0
0.3, 1.408, 96.7, 4.4, 97.0, 1.0, 1.4, -0.3, 1.0, 0.0, 0.0, 2021-02-02 05:00:00, -6999.0, 720.0
0.8, 2.419, 91.1, 4.4, 91.0, 1.0, 2.4, -0.3, 1.0, 0.5, 0.0, 2021-02-02 06:00:00, -6999.0, 721.0
0.8, 0.341, 94.8, 2.5, 95.0, 0.0, 0.3, 0.4, 0.0, 0.0, 0.0, 2021-02-02 07:00:00, -6999.0, 721.0
0.8, -0.22, 95.6, 2.5, 96.0, -1.0, -0.2, -0.2, -1.0, 0.0, 0.0, 2021-02-02 08:00:00, -6999.0, 721.0
0.8, -0.364, 96.0, 2.5, 96.0, -1.0, -0.4, -0.4, -1.0, 0.0, 0.0, 2021-02-02 09:00:00, -6999.0, 721.0
0.8, 0.536, 97.1, 2.5, 97.0, 1.0, 0.5, -0.6, 1.0, 0.0, 0.0, 2021-02-02 10:00:00, -6999.0, 721.0
0.8, 1.416, 96.5, 2.5, 97.0, 1.0, 1.4, -0.6, 1.0, 0.0, 0.0, 2021-02-02 11:00:00, -6999.0, 721.0
