station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -3.629, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 10:00:00, None, None, None
None, -2.488, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 11:00:00, None, None, None
None, -1.379, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 12:00:00, None, None, None
None, -1.786, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 13:00:00, None, None, None
None, -2.171, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 14:00:00, None, None, None
None, -1.808, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 15:00:00, None, None, None
None, -3.567, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 16:00:00, None, None, None
None, -5.195, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 17:00:00, None, None, None
None, -5.392, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 18:00:00, None, None, None
None, -5.194, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 19:00:00, None, None, None
None, -4.842, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 20:00:00, None, None, None
None, -5.502, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 21:00:00, None, None, None
None, -5.534, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 22:00:00, None, None, None
None, -6.023, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-04 23:00:00, None, None, None
None, -5.986, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 00:00:00, None, None, None
None, -5.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 01:00:00, None, None, None
None, -5.689, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 02:00:00, None, None, None
None, -5.647, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 03:00:00, None, None, None
None, -5.229, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 04:00:00, None, None, None
None, -4.818, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 05:00:00, None, None, None
None, -5.715, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 06:00:00, None, None, None
None, -5.349, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 07:00:00, None, None, None
None, -4.998, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 08:00:00, None, None, None
None, -4.186, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 09:00:00, None, None, None
None, -2.964, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 10:00:00, None, None, None
None, -2.023, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 11:00:00, None, None, None
None, -0.764, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 12:00:00, None, None, None
None, -0.832, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 15:00:00, None, None, None
None, -2.676, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 16:00:00, None, None, None
None, -5.052, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 17:00:00, None, None, None
None, -4.732, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 18:00:00, None, None, None
None, -5.605, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 19:00:00, None, None, None
None, -4.899, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 20:00:00, None, None, None
None, -4.986, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 21:00:00, None, None, None
None, -5.666, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 22:00:00, None, None, None
None, -5.867, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-05 23:00:00, None, None, None
None, -5.659, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 00:00:00, None, None, None
None, -5.725, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 01:00:00, None, None, None
None, -5.713, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 02:00:00, None, None, None
None, -5.918, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 03:00:00, None, None, None
None, -5.963, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 04:00:00, None, None, None
None, -5.867, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 05:00:00, None, None, 191.8
None, -5.984, None, None, None, None, None, 15.56, None, 19.98, 97.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 06:00:00, None, None, 192.0
None, -5.962, None, None, None, None, None, 16.76, None, 20.39, 97.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 07:00:00, None, None, 192.1
None, -6.021, None, None, None, None, None, 18.28, None, 19.27, 96.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 08:00:00, None, None, 191.8
None, -4.936, None, None, None, None, None, 26.45, None, 12.0, 101.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 09:00:00, None, None, 191.5
None, -4.322, None, None, None, None, None, 26.13, None, 13.05, 107.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 10:00:00, None, None, 191.0
None, -3.646, None, None, None, None, None, 25.32, None, 12.45, 112.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 11:00:00, None, None, 190.8
None, -3.138, None, None, None, None, None, 25.82, None, 12.24, 119.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 12:00:00, None, None, 190.6
None, -3.47, None, None, None, None, None, 28.47, None, 11.72, 109.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 13:00:00, None, None, 190.5
None, -3.984, None, None, None, None, None, 32.89, None, 9.79, 114.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 14:00:00, None, None, 190.7
None, -4.775, None, None, None, None, None, 27.4, None, 13.18, 105.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 15:00:00, None, None, 190.5
None, -5.141, None, None, None, None, None, 34.39, None, 9.96, 99.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 16:00:00, None, None, 190.2
None, -5.881, None, None, None, None, None, 48.56, None, 5.781, 99.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 17:00:00, None, None, 190.3
None, -6.026, None, None, None, None, None, 51.34, None, 5.711, 105.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 18:00:00, None, None, 189.8
None, -6.483, None, None, None, None, None, 44.11, None, 7.7, 107.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 19:00:00, None, None, 189.6
None, -6.756, None, None, None, None, None, 48.26, None, 5.938, 98.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 20:00:00, None, None, 189.3
None, -6.901, None, None, None, None, None, 46.23, None, 5.817, 80.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 21:00:00, None, None, 189.2
None, -7.16, None, None, None, None, None, 48.14, None, 6.09, 98.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 22:00:00, None, None, 189.0
None, -7.58, None, None, None, None, None, 46.15, None, 7.11, 89.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-06 23:00:00, None, None, 188.8
None, -8.15, None, None, None, None, None, 41.06, None, 9.37, 93.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 00:00:00, None, None, 188.4
None, -8.51, None, None, None, None, None, 34.93, None, 11.6, 105.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 01:00:00, None, None, 188.4
None, -8.81, None, None, None, None, None, 26.98, None, 14.01, 105.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 02:00:00, None, None, 188.8
None, -8.96, None, None, None, None, None, 35.21, None, 10.58, 102.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 03:00:00, None, None, 188.7
None, -8.86, None, None, None, None, None, 24.98, None, 15.86, 99.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 04:00:00, None, None, 188.8
None, -9.16, None, None, None, None, None, 21.02, None, 17.79, 99.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 05:00:00, None, None, 189.1
None, -9.29, None, None, None, None, None, 22.53, None, 17.45, 97.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 06:00:00, None, None, 189.3
None, -9.62, None, None, None, None, None, 24.39, None, 15.76, 96.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 07:00:00, None, None, 189.4
None, -8.73, None, None, None, None, None, 17.41, None, 23.7, 94.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 08:00:00, None, None, 189.2
None, -7.73, None, None, None, None, None, 16.67, None, 23.3, 97.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 09:00:00, None, None, 189.1
None, -6.675, None, None, None, None, None, 23.91, None, 15.01, 104.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 10:00:00, None, None, 189.1
None, -5.369, None, None, None, None, None, 39.67, None, 6.934, 104.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 11:00:00, None, None, 188.8
None, -4.454, None, None, None, None, None, 41.65, None, 4.487, 102.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 12:00:00, None, None, 188.4
None, -4.221, None, None, None, None, None, 52.33, None, 3.503, 97.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 13:00:00, None, None, 188.5
None, -4.042, None, None, None, None, None, 50.23, None, 3.477, 108.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 14:00:00, None, None, 188.6
None, -4.871, None, None, None, None, None, 33.84, None, 7.87, 114.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 15:00:00, None, None, 187.6
None, -6.133, None, None, None, None, None, 44.85, None, 4.804, 126.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 16:00:00, None, None, 187.2
None, -8.01, None, None, None, None, None, 35.03, None, 7.72, 112.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 17:00:00, None, None, 186.9
None, -7.84, None, None, None, None, None, 16.65, None, 18.64, 94.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 18:00:00, None, None, 186.5
None, -8.3, None, None, None, None, None, 16.64, None, 17.71, 95.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 19:00:00, None, None, 187.3
None, -8.41, None, None, None, None, None, 15.04, None, 15.3, 102.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 20:00:00, None, None, 186.7
None, -8.63, None, None, None, None, None, 13.18, None, 15.36, 103.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 21:00:00, None, None, 186.5
None, -8.56, None, None, None, None, None, 12.05, None, 14.16, 104.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 22:00:00, None, None, 186.9
None, -8.27, None, None, None, None, None, 9.71, None, 10.91, 113.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-07 23:00:00, None, None, 187.0
None, -8.08, None, None, None, None, None, 8.31, None, 6.576, 123.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 00:00:00, None, None, 187.4
None, -7.38, None, None, None, None, None, 15.81, None, 6.026, 135.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 01:00:00, None, None, 186.8
None, -7.35, None, None, None, None, None, 16.76, None, 5.708, 154.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 02:00:00, None, None, 187.0
None, -6.498, None, None, None, None, None, 13.43, None, 5.582, 141.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 03:00:00, None, None, 186.7
None, -7.08, None, None, None, None, None, 9.48, None, 7.86, 165.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 04:00:00, None, None, 186.8
None, -6.536, None, None, None, None, None, 16.7, None, 8.2, 142.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 05:00:00, None, None, 186.3
None, -6.97, None, None, None, None, None, 28.91, None, 7.16, 180.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 06:00:00, None, None, 186.3
None, -6.139, None, None, None, None, None, 6.935, None, 9.05, 142.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 07:00:00, None, None, 184.7
None, -6.35, None, None, None, None, None, 8.71, None, 9.86, 150.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 08:00:00, None, None, 184.9
None, -5.558, None, None, None, None, None, 10.88, None, 8.77, 155.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 09:00:00, None, None, 184.0
None, -5.709, None, None, None, None, None, 20.46, None, 6.015, 177.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 10:00:00, None, None, None
None, -5.978, None, None, None, None, None, 19.5, None, 5.503, 172.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 11:00:00, None, None, 181.2
None, -5.069, None, None, None, None, None, 27.45, None, 2.423, 198.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 12:00:00, None, None, None
None, -6.201, None, None, None, None, None, 36.45, None, 2.939, 189.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 13:00:00, None, None, 182.4
None, -5.777, None, None, None, None, None, 28.43, None, 4.485, 185.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 14:00:00, None, None, 185.5
None, -5.556, None, None, None, None, None, 31.49, None, 3.48, 200.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 15:00:00, None, None, 186.0
None, -6.442, None, None, None, None, None, 15.8, None, 6.512, 165.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 16:00:00, None, None, 187.7
None, -6.819, None, None, None, None, None, 14.35, None, 6.877, 168.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 17:00:00, None, None, 189.0
None, -6.995, None, None, None, None, None, 15.33, None, 6.376, 182.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 18:00:00, None, None, 189.2
None, -7.13, None, None, None, None, None, 14.12, None, 6.098, 168.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 19:00:00, None, None, 188.7
None, -6.822, None, None, None, None, None, 16.67, None, 5.047, 179.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 20:00:00, None, None, None
None, -7.05, None, None, None, None, None, 14.48, None, 5.313, 180.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 21:00:00, None, None, 190.9
None, -6.997, None, None, None, None, None, 18.95, None, 6.114, 186.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 22:00:00, None, None, 191.1
None, -6.823, None, None, None, None, None, 25.45, None, 3.945, 188.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-08 23:00:00, None, None, 189.9
None, -6.948, None, None, None, None, None, 24.38, None, 2.727, 188.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 00:00:00, None, None, 189.7
None, -6.861, None, None, None, None, None, 48.84, None, 1.927, 102.9, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 01:00:00, None, None, None
None, -6.971, None, None, None, None, None, 67.95, None, 1.053, 325.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 02:00:00, None, None, None
None, -6.939, None, None, None, None, None, 22.02, None, 2.604, 168.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 03:00:00, None, None, None
None, -7.12, None, None, None, None, None, 48.34, None, 1.098, 117.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 04:00:00, None, None, None
None, -6.473, None, None, None, None, None, 43.51, None, 2.278, 92.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 05:00:00, None, None, 189.2
None, -6.349, None, None, None, None, None, 18.26, None, 5.725, 6.406, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 06:00:00, None, None, 189.0
None, -6.399, None, None, None, None, None, 23.48, None, 3.916, 0.322, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 07:00:00, None, None, None
None, -5.226, None, None, None, None, None, 27.27, None, 3.308, 357.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 08:00:00, None, None, 188.2
None, -4.296, None, None, None, None, None, 20.22, None, 2.695, 335.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 09:00:00, None, None, 188.2
None, -3.181, None, None, None, None, None, 72.9, None, 0.141, 40.37, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 10:00:00, None, None, None
None, -3.098, None, None, None, None, None, 14.88, None, 2.9, 246.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 11:00:00, None, None, 187.0
None, -2.477, None, None, None, None, None, 17.08, None, 3.662, 250.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 12:00:00, None, None, 187.1
None, -1.774, None, None, None, None, None, 17.85, None, 3.426, 255.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 13:00:00, None, None, 187.2
None, -1.371, None, None, None, None, None, 20.0, None, 5.152, 244.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 14:00:00, None, None, 188.5
None, -0.97, None, None, None, None, None, 41.37, None, 1.862, 207.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 15:00:00, None, None, 188.6
None, -3.43, None, None, None, None, None, 18.36, None, 3.687, 186.9, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 16:00:00, None, None, 189.4
None, -4.485, None, None, None, None, None, 26.16, None, 3.994, 165.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 17:00:00, None, None, 190.0
None, -5.131, None, None, None, None, None, 16.45, None, 6.766, 157.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 18:00:00, None, None, 189.5
None, -4.837, None, None, None, None, None, 14.16, None, 5.112, 139.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 19:00:00, None, None, 189.1
None, -4.744, None, None, None, None, None, 13.63, None, 7.11, 153.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 20:00:00, None, None, 188.9
None, -4.86, None, None, None, None, None, 20.62, None, 7.85, 173.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 21:00:00, None, None, 189.3
None, -4.715, None, None, None, None, None, 19.15, None, 7.42, 184.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 22:00:00, None, None, 189.2
None, -4.991, None, None, None, None, None, 31.96, None, 4.881, 160.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-09 23:00:00, None, None, 189.1
None, -4.734, None, None, None, None, None, 10.14, None, 7.14, 108.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 00:00:00, None, None, 188.4
None, -4.573, None, None, None, None, None, 13.08, None, 6.204, 131.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 01:00:00, None, None, 188.4
None, -4.42, None, None, None, None, None, 28.87, None, 4.605, 128.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 02:00:00, None, None, 188.3
None, -4.458, None, None, None, None, None, 18.84, None, 3.87, 175.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 03:00:00, None, None, 189.4
None, -4.438, None, None, None, None, None, 25.34, None, 5.079, 126.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 04:00:00, None, None, 189.5
None, -4.069, None, None, None, None, None, 18.2, None, 6.483, 158.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 05:00:00, None, None, 189.5
None, -4.01, None, None, None, None, None, 14.65, None, 5.889, 176.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 06:00:00, None, None, 189.3
None, -3.879, None, None, None, None, None, 29.52, None, 4.495, 139.9, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 07:00:00, None, None, 189.1
None, -3.454, None, None, None, None, None, 13.6, None, 6.845, 140.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 08:00:00, None, None, 188.9
None, -2.925, None, None, None, None, None, 10.15, None, 4.826, 133.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 09:00:00, None, None, 188.7
None, -2.012, None, None, None, None, None, 12.3, None, 4.897, 103.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 10:00:00, None, None, 188.8
None, -1.577, None, None, None, None, None, 13.16, None, 1.874, 122.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 11:00:00, None, None, 188.5
None, -0.813, None, None, None, None, None, 20.65, None, 1.929, 122.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 12:00:00, None, None, 189.0
None, -0.565, None, None, None, None, None, 26.64, None, 2.005, 129.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 13:00:00, None, None, 188.8
None, -1.296, None, None, None, None, None, 17.5, None, 2.651, 157.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 14:00:00, None, None, 188.7
None, -1.626, None, None, None, None, None, 15.83, None, 3.033, 149.9, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 15:00:00, None, None, 189.0
None, -1.979, None, None, None, None, None, 16.59, None, 3.025, 156.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 16:00:00, None, None, 189.0
None, -2.253, None, None, None, None, None, 18.34, None, 2.941, 153.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 17:00:00, None, None, 188.5
None, -2.914, None, None, None, None, None, 12.34, None, 4.245, 124.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 18:00:00, None, None, 188.1
None, -3.235, None, None, None, None, None, 6.876, None, 6.829, 113.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 19:00:00, None, None, 187.7
None, -3.426, None, None, None, None, None, 7.9, None, 7.55, 112.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 20:00:00, None, None, 187.5
None, -3.425, None, None, None, None, None, 8.42, None, 7.27, 107.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 21:00:00, None, None, 187.4
None, -3.887, None, None, None, None, None, 6.691, None, 8.21, 115.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 22:00:00, None, None, 187.2
None, -4.201, None, None, None, None, None, 9.71, None, 10.8, 112.9, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-10 23:00:00, None, None, 187.4
None, -4.257, None, None, None, None, None, 10.86, None, 12.09, 114.0, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 00:00:00, None, None, 187.4
None, -4.401, None, None, None, None, None, 10.75, None, 11.46, 115.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 01:00:00, None, None, 187.1
None, -4.582, None, None, None, None, None, 10.26, None, 11.96, 115.4, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 02:00:00, None, None, 187.5
None, -4.39, None, None, None, None, None, 10.29, None, 10.72, 114.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 03:00:00, None, None, 187.0
None, -4.448, None, None, None, None, None, 9.11, None, 9.23, 112.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 04:00:00, None, None, 186.9
None, -4.342, None, None, None, None, None, 8.2, None, 6.966, 109.7, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 05:00:00, None, None, 186.3
None, -3.944, None, None, None, None, None, 7.26, None, 5.701, 99.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 06:00:00, None, None, 184.8
None, -4.369, None, None, None, None, None, 9.26, None, 3.446, 112.2, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 07:00:00, None, None, 184.7
None, -3.823, None, None, None, None, None, 7.65, None, 3.619, 126.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 08:00:00, None, None, 184.9
None, -2.643, None, None, None, None, None, 12.06, None, 2.097, 124.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 09:00:00, None, None, 185.2
None, -1.879, None, None, None, None, None, 19.34, None, 2.02, 136.1, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 10:00:00, None, None, 185.6
None, -1.132, None, None, None, None, None, 23.7, None, 2.916, 133.3, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 11:00:00, None, None, 185.1
None, -1.869, None, None, None, None, None, 36.44, None, 0.554, 152.9, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 12:00:00, None, None, 185.8
None, -1.559, None, None, None, None, None, 19.97, None, 1.022, 253.8, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 13:00:00, None, None, 184.6
None, -1.418, None, None, None, None, None, 19.29, None, 0.305, 273.6, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 14:00:00, None, None, 185.9
None, -2.315, None, None, None, None, None, 36.57, None, 0.0, 283.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 15:00:00, None, None, 185.7
None, -2.176, None, None, None, None, None, 56.57, None, 0.0, 265.9, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 16:00:00, None, None, 186.0
None, -3.094, None, None, None, None, None, 0.264, None, 0.0, 114.5, None, None, None, None, None, None, None, None, None, None, None, None, 2012-02-11 17:00:00, None, None, 186.6
