wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
161.0, None, None,0.0, None,7.3, None,-10.3, None, None, None,77.0,2016-12-09 14:00:00,50,,,,,,,,,,,,,
207.0, None, None,0.0, None,5.6, None,-10.8, None, None, None,81.0,2016-12-09 15:00:00,50,,,,,,,,,,,,,
195.0, None, None,0.0, None,5.7, None,-10.8, None, None, None,81.0,2016-12-09 16:00:00,50,,,,,,,,,,,,,
201.0, None, None,0.0, None,4.0, None,-11.3, None, None, None,80.0,2016-12-09 17:00:00,50,,,,,,,,,,,,,
222.0, None, None,0.0, None,3.5, None,-12.5, None, None, None,82.0,2016-12-09 18:00:00,50,,,,,,,,,,,,,
121.0, None, None,0.0, None,2.4, None,-13.6, None, None, None,81.0,2016-12-09 19:00:00,50,,,,,,,,,,,,,
72.0, None, None,0.0, None,2.2, None,-14.0, None, None, None,80.0,2016-12-09 20:00:00,50,,,,,,,,,,,,,
133.0, None, None,0.0, None,3.6, None,-14.6, None, None, None,81.0,2016-12-09 21:00:00,50,,,,,,,,,,,,,
182.0, None, None,0.0, None,3.5, None,-13.4, None, None, None,83.0,2016-12-09 22:00:00,50,,,,,,,,,,,,,
86.0, None, None,0.0, None,1.8, None,-12.2, None, None, None,83.0,2016-12-09 23:00:00,50,,,,,,,,,,,,,
68.0, None, None,0.0, None,1.9, None,-11.8, None, None, None,83.0,2016-12-10 00:00:00,50,,,,,,,,,,,,,
135.0, None, None,0.0, None,3.7, None,-11.7, None, None, None,83.0,2016-12-10 01:00:00,50,,,,,,,,,,,,,
134.0, None, None,0.0, None,4.8, None,-11.6, None, None, None,83.0,2016-12-10 02:00:00,50,,,,,,,,,,,,,
151.0, None, None,0.0, None,3.0, None,-11.4, None, None, None,83.0,2016-12-10 03:00:00,50,,,,,,,,,,,,,
153.0, None, None,0.0, None,4.8, None,-11.4, None, None, None,83.0,2016-12-10 04:00:00,50,,,,,,,,,,,,,
63.0, None, None,0.0, None,2.6, None,-12.0, None, None, None,82.0,2016-12-10 05:00:00,50,,,,,,,,,,,,,
122.0, None, None,0.0, None,2.5, None,-11.7, None, None, None,84.0,2016-12-10 06:00:00,50,,,,,,,,,,,,,
114.0, None, None,0.0, None,2.5, None,-11.3, None, None, None,84.0,2016-12-10 07:00:00,50,,,,,,,,,,,,,
127.0, None, None,0.0, None,2.7, None,-11.2, None, None, None,83.0,2016-12-10 08:00:00,50,,,,,,,,,,,,,
129.0, None, None,0.0, None,3.0, None,-11.1, None, None, None,83.0,2016-12-10 09:00:00,50,,,,,,,,,,,,,
142.0, None, None,0.0, None,3.6, None,-9.5, None, None, None,81.0,2016-12-10 10:00:00,50,,,,,,,,,,,,,
141.0, None, None,0.0, None,3.9, None,-7.5, None, None, None,77.0,2016-12-10 11:00:00,50,,,,,,,,,,,,,
155.0, None, None,0.0, None,4.5, None,-6.4, None, None, None,74.0,2016-12-10 12:00:00,50,,,,,,,,,,,,,
155.0, None, None,0.0, None,5.0, None,-6.6, None, None, None,77.0,2016-12-10 13:00:00,50,,,,,,,,,,,,,
157.0, None, None,0.0, None,5.8, None,-7.3, None, None, None,80.0,2016-12-10 14:00:00,50,,,,,,,,,,,,,
162.0, None, None,0.0, None,5.5, None,-7.5, None, None, None,81.0,2016-12-10 15:00:00,50,,,,,,,,,,,,,
174.0, None, None,0.0, None,4.0, None,-8.9, None, None, None,84.0,2016-12-10 16:00:00,50,,,,,,,,,,,,,
155.0, None, None,0.0, None,3.7, None,-9.4, None, None, None,85.0,2016-12-10 17:00:00,50,,,,,,,,,,,,,
189.0, None, None,0.0, None,4.4, None,-9.4, None, None, None,85.0,2016-12-10 18:00:00,50,,,,,,,,,,,,,
166.0, None, None,0.0, None,4.7, None,-9.1, None, None, None,85.0,2016-12-10 19:00:00,50,,,,,,,,,,,,,
184.0, None, None,0.0, None,5.3, None,-9.0, None, None, None,86.0,2016-12-10 20:00:00,50,,,,,,,,,,,,,
176.0, None, None,0.0, None,7.1, None,-8.9, None, None, None,86.0,2016-12-10 21:00:00,50,,,,,,,,,,,,,
163.0, None, None,0.0, None,5.6, None,-9.1, None, None, None,85.0,2016-12-10 22:00:00,50,,,,,,,,,,,,,
196.0, None, None,0.0, None,6.9, None,-8.9, None, None, None,85.0,2016-12-10 23:00:00,50,,,,,,,,,,,,,
196.0, None, None,0.0, None,5.5, None,-8.8, None, None, None,85.0,2016-12-11 00:00:00,50,,,,,,,,,,,,,
217.0, None, None,0.0, None,6.1, None,-8.9, None, None, None,86.0,2016-12-11 01:00:00,50,,,,,,,,,,,,,
219.0, None, None,0.0, None,5.0, None,-9.1, None, None, None,86.0,2016-12-11 02:00:00,50,,,,,,,,,,,,,
214.0, None, None,0.0, None,5.0, None,-8.7, None, None, None,84.0,2016-12-11 03:00:00,50,,,,,,,,,,,,,
167.0, None, None,0.0, None,4.1, None,-8.8, None, None, None,85.0,2016-12-11 04:00:00,50,,,,,,,,,,,,,
189.0, None, None,0.0, None,6.1, None,-8.6, None, None, None,85.0,2016-12-11 05:00:00,50,,,,,,,,,,,,,
187.0, None, None,0.0, None,4.4, None,-8.7, None, None, None,86.0,2016-12-11 06:00:00,50,,,,,,,,,,,,,
201.0, None, None,0.0, None,3.3, None,-8.5, None, None, None,86.0,2016-12-11 07:00:00,50,,,,,,,,,,,,,
217.0, None, None,0.0, None,4.5, None,-8.5, None, None, None,85.0,2016-12-11 08:00:00,50,,,,,,,,,,,,,
172.0, None, None,0.0, None,4.4, None,-8.2, None, None, None,85.0,2016-12-11 09:00:00,50,,,,,,,,,,,,,
192.0, None, None,0.0, None,5.4, None,-5.9, None, None, None,77.0,2016-12-11 10:00:00,50,,,,,,,,,,,,,
164.0, None, None,0.0, None,7.4, None,-6.5, None, None, None,80.0,2016-12-11 11:00:00,50,,,,,,,,,,,,,
157.0, None, None,0.0, None,6.4, None,-6.5, None, None, None,80.0,2016-12-11 12:00:00,50,,,,,,,,,,,,,
196.0, None, None,0.0, None,4.2, None,-6.7, None, None, None,81.0,2016-12-11 13:00:00,50,,,,,,,,,,,,,
215.0, None, None,0.0, None,2.6, None,-6.4, None, None, None,82.0,2016-12-11 14:00:00,50,,,,,,,,,,,,,
316.0, None, None,0.0, None,5.9, None,-7.6, None, None, None,82.0,2016-12-11 15:00:00,50,,,,,,,,,,,,,
327.0, None, None,0.0, None,3.5, None,-8.2, None, None, None,83.0,2016-12-11 16:00:00,50,,,,,,,,,,,,,
344.0, None, None,0.0, None,3.4, None,-8.4, None, None, None,84.0,2016-12-11 17:00:00,50,,,,,,,,,,,,,
330.0, None, None,0.0, None,5.7, None,-8.5, None, None, None,84.0,2016-12-11 18:00:00,50,,,,,,,,,,,,,
348.0, None, None,0.0, None,3.8, None,-8.9, None, None, None,84.0,2016-12-11 19:00:00,50,,,,,,,,,,,,,
350.0, None, None,0.0, None,3.2, None,-9.1, None, None, None,85.0,2016-12-11 20:00:00,50,,,,,,,,,,,,,
355.0, None, None,0.0, None,4.9, None,-8.8, None, None, None,85.0,2016-12-11 21:00:00,50,,,,,,,,,,,,,
343.0, None, None,0.0, None,3.0, None,-9.7, None, None, None,84.0,2016-12-11 22:00:00,50,,,,,,,,,,,,,
25.0, None, None,0.0, None,3.3, None,-11.1, None, None, None,84.0,2016-12-11 23:00:00,50,,,,,,,,,,,,,
337.0, None, None,0.0, None,3.0, None,-10.9, None, None, None,85.0,2016-12-12 00:00:00,50,,,,,,,,,,,,,
333.0, None, None,0.0, None,6.1, None,-11.2, None, None, None,82.0,2016-12-12 01:00:00,50,,,,,,,,,,,,,
326.0, None, None,0.0, None,3.4, None,-11.9, None, None, None,82.0,2016-12-12 02:00:00,50,,,,,,,,,,,,,
332.0, None, None,0.0, None,6.2, None,-12.1, None, None, None,81.0,2016-12-12 03:00:00,50,,,,,,,,,,,,,
328.0, None, None,0.0, None,8.2, None,-12.8, None, None, None,79.0,2016-12-12 04:00:00,50,,,,,,,,,,,,,
308.0, None, None,0.0, None,5.1, None,-13.1, None, None, None,78.0,2016-12-12 05:00:00,50,,,,,,,,,,,,,
323.0, None, None,0.0, None,6.7, None,-13.3, None, None, None,79.0,2016-12-12 06:00:00,50,,,,,,,,,,,,,
331.0, None, None,0.0, None,7.1, None,-13.7, None, None, None,79.0,2016-12-12 07:00:00,50,,,,,,,,,,,,,
327.0, None, None,0.0, None,7.5, None,-14.1, None, None, None,78.0,2016-12-12 08:00:00,50,,,,,,,,,,,,,
319.0, None, None,0.0, None,7.5, None,-14.2, None, None, None,78.0,2016-12-12 09:00:00,50,,,,,,,,,,,,,
319.0, None, None,0.0, None,8.1, None,-14.4, None, None, None,76.0,2016-12-12 10:00:00,50,,,,,,,,,,,,,
327.0, None, None,0.0, None,10.3, None,-14.4, None, None, None,74.0,2016-12-12 11:00:00,50,,,,,,,,,,,,,
328.0, None, None,0.0, None,8.3, None,-13.8, None, None, None,72.0,2016-12-12 12:00:00,50,,,,,,,,,,,,,
331.0, None, None,0.0, None,8.8, None,-13.9, None, None, None,72.0,2016-12-12 13:00:00,50,,,,,,,,,,,,,
307.0, None, None,0.0, None,7.0, None,-13.9, None, None, None,72.0,2016-12-12 14:00:00,50,,,,,,,,,,,,,
326.0, None, None,0.0, None,6.6, None,-14.2, None, None, None,73.0,2016-12-12 15:00:00,50,,,,,,,,,,,,,
342.0, None, None,0.0, None,6.3, None,-14.9, None, None, None,75.0,2016-12-12 16:00:00,50,,,,,,,,,,,,,
337.0, None, None,0.0, None,4.7, None,-15.3, None, None, None,76.0,2016-12-12 17:00:00,50,,,,,,,,,,,,,
348.0, None, None,0.0, None,4.6, None,-15.5, None, None, None,75.0,2016-12-12 18:00:00,50,,,,,,,,,,,,,
350.0, None, None,0.0, None,4.0, None,-15.9, None, None, None,74.0,2016-12-12 19:00:00,50,,,,,,,,,,,,,
357.0, None, None,0.0, None,3.1, None,-16.6, None, None, None,75.0,2016-12-12 20:00:00,50,,,,,,,,,,,,,
358.0, None, None,0.0, None,4.9, None,-17.2, None, None, None,77.0,2016-12-12 21:00:00,50,,,,,,,,,,,,,
349.0, None, None,0.0, None,4.8, None,-17.4, None, None, None,75.0,2016-12-12 22:00:00,50,,,,,,,,,,,,,
347.0, None, None,0.0, None,4.0, None,-18.6, None, None, None,75.0,2016-12-12 23:00:00,50,,,,,,,,,,,,,
37.0, None, None,0.0, None,3.4, None,-20.8, None, None, None,75.0,2016-12-13 00:00:00,50,,,,,,,,,,,,,
76.0, None, None,0.0, None,2.7, None,-20.5, None, None, None,72.0,2016-12-13 01:00:00,50,,,,,,,,,,,,,
69.0, None, None,0.0, None,5.1, None,-21.3, None, None, None,73.0,2016-12-13 02:00:00,50,,,,,,,,,,,,,
73.0, None, None,0.0, None,6.2, None,-21.9, None, None, None,71.0,2016-12-13 03:00:00,50,,,,,,,,,,,,,
35.0, None, None,0.0, None,1.9, None,-23.3, None, None, None,67.0,2016-12-13 04:00:00,50,,,,,,,,,,,,,
343.0, None, None,0.0, None,0.0, None,-25.7, None, None, None,67.0,2016-12-13 05:00:00,50,,,,,,,,,,,,,
347.0, None, None,0.0, None,2.3, None,-26.4, None, None, None,66.0,2016-12-13 06:00:00,50,,,,,,,,,,,,,
121.0, None, None,0.0, None,1.9, None,-26.0, None, None, None,67.0,2016-12-13 07:00:00,50,,,,,,,,,,,,,
47.0, None, None,0.0, None,2.3, None,-24.2, None, None, None,71.0,2016-12-13 08:00:00,50,,,,,,,,,,,,,
334.0, None, None,0.0, None,3.6, None,-21.3, None, None, None,69.0,2016-12-13 09:00:00,50,,,,,,,,,,,,,
93.0, None, None,0.0, None,2.6, None,-18.2, None, None, None,74.0,2016-12-13 10:00:00,50,,,,,,,,,,,,,
8.0, None, None,0.0, None,3.8, None,-16.1, None, None, None,72.0,2016-12-13 11:00:00,50,,,,,,,,,,,,,
334.0, None, None,0.0, None,4.9, None,-13.9, None, None, None,65.0,2016-12-13 12:00:00,50,,,,,,,,,,,,,
15.0, None, None,0.0, None,4.2, None,-11.9, None, None, None,60.0,2016-12-13 13:00:00,50,,,,,,,,,,,,,
12.0, None, None,0.0, None,4.7, None,-13.3, None, None, None,64.0,2016-12-13 14:00:00,50,,,,,,,,,,,,,
353.0, None, None,0.0, None,4.3, None,-13.8, None, None, None,67.0,2016-12-13 15:00:00,50,,,,,,,,,,,,,
355.0, None, None,0.0, None,5.5, None,-16.9, None, None, None,75.0,2016-12-13 16:00:00,50,,,,,,,,,,,,,
345.0, None, None,0.0, None,8.6, None,-18.6, None, None, None,75.0,2016-12-13 17:00:00,50,,,,,,,,,,,,,
357.0, None, None,0.0, None,7.3, None,-19.4, None, None, None,76.0,2016-12-13 18:00:00,50,,,,,,,,,,,,,
223.0, None, None,0.0, None,2.9, None,-21.8, None, None, None,70.0,2016-12-13 19:00:00,50,,,,,,,,,,,,,
32.0, None, None,0.0, None,1.6, None,-22.6, None, None, None,73.0,2016-12-13 20:00:00,50,,,,,,,,,,,,,
311.0, None, None,0.0, None,2.2, None,-23.5, None, None, None,69.0,2016-12-13 21:00:00,50,,,,,,,,,,,,,
359.0, None, None,0.0, None,2.5, None,-24.9, None, None, None,67.0,2016-12-13 22:00:00,50,,,,,,,,,,,,,
73.0, None, None,0.0, None,2.4, None,-24.6, None, None, None,68.0,2016-12-13 23:00:00,50,,,,,,,,,,,,,
6.0, None, None,0.0, None,3.2, None,-25.8, None, None, None,66.0,2016-12-14 00:00:00,50,,,,,,,,,,,,,
111.0, None, None,0.0, None,1.8, None,-25.3, None, None, None,67.0,2016-12-14 01:00:00,50,,,,,,,,,,,,,
271.0, None, None,0.0, None,2.5, None,-25.6, None, None, None,67.0,2016-12-14 02:00:00,50,,,,,,,,,,,,,
345.0, None, None,0.0, None,2.0, None,-26.2, None, None, None,66.0,2016-12-14 03:00:00,50,,,,,,,,,,,,,
1.0, None, None,0.0, None,2.4, None,-26.4, None, None, None,65.0,2016-12-14 04:00:00,50,,,,,,,,,,,,,
356.0, None, None,0.0, None,4.3, None,-25.3, None, None, None,71.0,2016-12-14 05:00:00,50,,,,,,,,,,,,,
35.0, None, None,0.0, None,3.2, None,-20.8, None, None, None,73.0,2016-12-14 06:00:00,50,,,,,,,,,,,,,
89.0, None, None,0.0, None,3.4, None,-21.1, None, None, None,72.0,2016-12-14 07:00:00,50,,,,,,,,,,,,,
64.0, None, None,0.0, None,3.8, None,-20.7, None, None, None,72.0,2016-12-14 08:00:00,50,,,,,,,,,,,,,
59.0, None, None,0.0, None,2.7, None,-20.0, None, None, None,72.0,2016-12-14 09:00:00,50,,,,,,,,,,,,,
93.0, None, None,0.0, None,2.5, None,-18.8, None, None, None,73.0,2016-12-14 10:00:00,50,,,,,,,,,,,,,
351.0, None, None,0.0, None,2.1, None,-17.4, None, None, None,75.0,2016-12-14 11:00:00,50,,,,,,,,,,,,,
154.0, None, None,0.0, None,3.1, None,-14.0, None, None, None,71.0,2016-12-14 12:00:00,50,,,,,,,,,,,,,
110.0, None, None,0.0, None,3.0, None,-13.1, None, None, None,65.0,2016-12-14 13:00:00,50,,,,,,,,,,,,,
273.0, None, None,0.0, None,0.0, None,-13.7, None, None, None,68.0,2016-12-14 14:00:00,50,,,,,,,,,,,,,
93.0, None, None,0.0, None,1.6, None,-14.9, None, None, None,70.0,2016-12-14 15:00:00,50,,,,,,,,,,,,,
102.0, None, None,0.0, None,1.7, None,-18.6, None, None, None,76.0,2016-12-14 16:00:00,50,,,,,,,,,,,,,
195.0, None, None,0.0, None,1.7, None,-20.7, None, None, None,73.0,2016-12-14 17:00:00,50,,,,,,,,,,,,,
29.0, None, None,0.0, None,1.8, None,-21.2, None, None, None,72.0,2016-12-14 18:00:00,50,,,,,,,,,,,,,
68.0, None, None,0.0, None,0.0, None,-21.3, None, None, None,74.0,2016-12-14 19:00:00,50,,,,,,,,,,,,,
286.0, None, None,0.0, None,0.0, None,-21.5, None, None, None,72.0,2016-12-14 20:00:00,50,,,,,,,,,,,,,
47.0, None, None,0.0, None,0.0, None,-21.9, None, None, None,71.0,2016-12-14 21:00:00,50,,,,,,,,,,,,,
103.0, None, None,0.0, None,0.0, None,-22.1, None, None, None,71.0,2016-12-14 22:00:00,50,,,,,,,,,,,,,
63.0, None, None,0.0, None,0.0, None,-21.8, None, None, None,72.0,2016-12-14 23:00:00,50,,,,,,,,,,,,,
83.0, None, None,0.0, None,0.0, None,-20.4, None, None, None,72.0,2016-12-15 00:00:00,50,,,,,,,,,,,,,
56.0, None, None,0.0, None,0.0, None,-21.2, None, None, None,72.0,2016-12-15 01:00:00,50,,,,,,,,,,,,,
81.0, None, None,0.0, None,0.0, None,-21.3, None, None, None,73.0,2016-12-15 02:00:00,50,,,,,,,,,,,,,
3.0, None, None,0.0, None,0.0, None,-21.2, None, None, None,72.0,2016-12-15 03:00:00,50,,,,,,,,,,,,,
227.0, None, None,0.0, None,0.0, None,-21.2, None, None, None,70.0,2016-12-15 04:00:00,50,,,,,,,,,,,,,
343.0, None, None,0.0, None,0.0, None,-22.3, None, None, None,71.0,2016-12-15 05:00:00,50,,,,,,,,,,,,,
7.0, None, None,0.0, None,0.0, None,-19.8, None, None, None,76.0,2016-12-15 06:00:00,50,,,,,,,,,,,,,
59.0, None, None,0.0, None,0.0, None,-19.9, None, None, None,72.0,2016-12-15 07:00:00,50,,,,,,,,,,,,,
60.0, None, None,0.0, None,0.0, None,-19.4, None, None, None,74.0,2016-12-15 08:00:00,50,,,,,,,,,,,,,
33.0, None, None,0.0, None,0.0, None,-18.1, None, None, None,75.0,2016-12-15 09:00:00,50,,,,,,,,,,,,,
65.0, None, None,0.0, None,0.0, None,-17.4, None, None, None,75.0,2016-12-15 10:00:00,50,,,,,,,,,,,,,
77.0, None, None,0.0, None,0.0, None,-16.1, None, None, None,75.0,2016-12-15 11:00:00,50,,,,,,,,,,,,,
339.0, None, None,0.0, None,5.3, None,-14.0, None, None, None,70.0,2016-12-15 12:00:00,50,,,,,,,,,,,,,
322.0, None, None,0.0, None,7.7, None,-12.2, None, None, None,64.0,2016-12-15 13:00:00,50,,,,,,,,,,,,,
327.0, None, None,0.0, None,7.9, None,-13.3, None, None, None,67.0,2016-12-15 14:00:00,50,,,,,,,,,,,,,
331.0, None, None,0.0, None,7.4, None,-14.9, None, None, None,71.0,2016-12-15 15:00:00,50,,,,,,,,,,,,,
335.0, None, None,0.0, None,2.6, None,-17.2, None, None, None,73.0,2016-12-15 16:00:00,50,,,,,,,,,,,,,
358.0, None, None,0.0, None,2.3, None,-20.5, None, None, None,73.0,2016-12-15 17:00:00,50,,,,,,,,,,,,,
354.0, None, None,0.0, None,5.1, None,-21.2, None, None, None,73.0,2016-12-15 18:00:00,50,,,,,,,,,,,,,
19.0, None, None,0.0, None,5.1, None,-19.8, None, None, None,77.0,2016-12-15 19:00:00,50,,,,,,,,,,,,,
33.0, None, None,0.0, None,4.5, None,-18.6, None, None, None,76.0,2016-12-15 20:00:00,50,,,,,,,,,,,,,
40.0, None, None,0.0, None,4.8, None,-18.6, None, None, None,75.0,2016-12-15 21:00:00,50,,,,,,,,,,,,,
16.0, None, None,0.0, None,6.2, None,-18.5, None, None, None,75.0,2016-12-15 22:00:00,50,,,,,,,,,,,,,
5.0, None, None,0.0, None,5.8, None,-18.6, None, None, None,75.0,2016-12-15 23:00:00,50,,,,,,,,,,,,,
,,,,,,,,,,,,2016-12-09 00:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 01:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 02:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 03:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 04:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 05:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 06:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 07:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 08:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 09:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 10:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 11:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 12:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 13:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 14:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 15:00:00,50,, None, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 16:00:00,50,, 2.0, None, None, None, None, None, None, None,307.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 17:00:00,50,, None, None, None, None, None, None, None, None,308.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 18:00:00,50,, None, None, None, None, None, None, None, None,308.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 19:00:00,50,, None, None, None, None, None, None, None, None,308.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 20:00:00,50,, None, None, None, None, None, None, None, None,308.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 21:00:00,50,, None, None, None, None, None, None, None, None,308.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 22:00:00,50,, None, None, None, None, None, None, None, None,308.0,112.0, None, None
,,,,,,,,,,,,2016-12-09 23:00:00,50,, None, None, None, None, None, None, None, None,308.0,113.0, None, None
,,,,,,,,,,,,2016-12-10 00:00:00,50,, None, None, None, None, None, None, None, None,308.0,114.0, None, None
,,,,,,,,,,,,2016-12-10 01:00:00,50,, None, None, None, None, None, None, None, None,308.0,114.0, None, None
,,,,,,,,,,,,2016-12-10 02:00:00,50,, None, None, None, None, None, None, None, None,308.0,114.0, None, None
,,,,,,,,,,,,2016-12-10 03:00:00,50,, None, None, None, None, None, None, None, None,308.0,114.0, None, None
,,,,,,,,,,,,2016-12-10 04:00:00,50,, None, None, None, None, None, None, None, None,308.0,114.0, None, None
,,,,,,,,,,,,2016-12-10 05:00:00,50,, None, None, None, None, None, None, None, None,308.0,114.0, None, None
,,,,,,,,,,,,2016-12-10 06:00:00,50,, None, None, None, None, None, None, None, None,308.0,114.0, None, None
,,,,,,,,,,,,2016-12-10 07:00:00,50,, None, None, None, None, None, None, None, None,308.0,114.0, None, None
,,,,,,,,,,,,2016-12-10 08:00:00,50,, None, None, None, None, None, None, None, None,308.0,114.0, None, None
,,,,,,,,,,,,2016-12-10 09:00:00,50,, None, None, None, None, None, None, None, None,308.0,114.0, None, None
,,,,,,,,,,,,2016-12-10 10:00:00,50,, None, None, None, None, None, None, None, None,309.0,115.0, None, None
,,,,,,,,,,,,2016-12-10 11:00:00,50,, None, None, None, None, None, None, None, None,309.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 12:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 13:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 14:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 15:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 16:00:00,50,, 2.0, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 17:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 18:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 19:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 20:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 21:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 22:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-10 23:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-11 00:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-11 01:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
,,,,,,,,,,,,2016-12-11 02:00:00,50,, None, None, None, None, None, None, None, None,310.0,116.0, None, None
