station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, -26.91, 76.02, -24.4, 5.9, 33.56, 1.781, 163.8, -30.0, 1.8, -26.9, -27.0, -30.0, 0.0, 164.0, 0.0, 76.0, 2021-02-08 20:00:00, -6999.0, -6999.0
None, -27.59, 75.56, -24.4, 5.6, 35.19, 1.632, 191.3, -30.0, 1.6, -27.6, -27.5, -30.0, 0.0, 191.0, 0.0, 76.0, 2021-02-08 21:00:00, -6999.0, -6999.0
None, -28.06, 75.59, -24.4, 4.5, 10.91, 1.827, 171.8, -31.0, 1.8, -28.1, -28.1, -31.0, 0.0, 172.0, 0.0, 76.0, 2021-02-08 22:00:00, -6999.0, -6999.0
None, -29.47, 75.13, -24.4, 4.7, 19.68, 0.612, 177.4, -32.0, 0.6, -29.5, -29.5, -32.0, 0.0, 177.0, 0.0, 75.0, 2021-02-08 23:00:00, -6999.0, -6999.0
None, -30.76, 74.23, -24.4, 3.9, 18.38, 0.692, 178.2, -34.0, 0.7, -30.8, -30.8, -34.0, 0.0, 178.0, 0.0, 74.0, 2021-02-09 00:00:00, -6999.0, -6999.0
None, -31.64, 73.65, -24.4, 4.0, 12.25, 1.11, 179.6, -34.0, 1.1, -31.6, -31.7, -34.0, 0.0, 180.0, 0.0, 74.0, 2021-02-09 01:00:00, -6999.0, -6999.0
None, -32.39, 73.0, -24.4, 3.7, 10.93, 1.648, 184.6, -35.0, 1.6, -32.4, -32.5, -35.0, 0.0, 185.0, 0.0, 73.0, 2021-02-09 02:00:00, -6999.0, -6999.0
None, -33.17, 72.29, -24.4, 4.4, 7.484, 2.097, 179.6, -36.0, 2.1, -33.2, -33.2, -36.0, 0.0, 180.0, 0.0, 72.0, 2021-02-09 03:00:00, -6999.0, -6999.0
None, -33.73, 71.95, -24.4, 7.2, 10.16, 2.548, 184.5, -37.0, 2.5, -33.7, -33.6, -37.0, 0.0, 185.0, 0.0, 72.0, 2021-02-09 04:00:00, -6999.0, -6999.0
None, -34.34, 71.64, -24.4, 4.4, 5.494, 2.642, 177.6, -37.0, 2.6, -34.3, -34.5, -37.0, 0.0, 178.0, 0.0, 72.0, 2021-02-09 05:00:00, -6999.0, -6999.0
None, -34.72, 71.48, -24.4, 6.2, 8.56, 2.834, 181.3, -38.0, 2.8, -34.7, -34.8, -38.0, 0.0, 181.0, 0.0, 71.0, 2021-02-09 06:00:00, -6999.0, -6999.0
None, -34.9, 71.26, -34.6, 5.4, 7.328, 2.981, 181.0, -38.0, 3.0, -34.9, -35.0, -38.0, 0.0, 181.0, 0.0, 71.0, 2021-02-09 07:00:00, -6999.0, -6999.0
None, -34.47, 71.59, -34.5, 5.2, 10.41, 2.856, 174.7, -38.0, 2.9, -34.5, -35.0, -38.0, 0.0, 175.0, 0.0, 72.0, 2021-02-09 08:00:00, -6999.0, -6999.0
None, -33.6, 71.66, -33.6, 7.3, 8.84, 4.18, 168.5, -37.0, 4.2, -33.6, -35.0, -37.0, 0.0, 169.0, 0.0, 72.0, 2021-02-09 09:00:00, -6999.0, -6999.0
None, -30.92, 67.34, -31.0, 11.1, 14.61, 6.431, 177.2, -35.0, 6.4, -30.9, -35.0, -35.0, 0.0, 177.0, 0.0, 67.0, 2021-02-09 10:00:00, -6999.0, -6999.0
None, -28.75, 63.79, -28.8, 13.1, 17.21, 7.301, 178.0, -33.0, 7.3, -28.8, -35.0, -33.0, 0.0, 178.0, 0.0, 64.0, 2021-02-09 11:00:00, -6999.0, -6999.0
None, -26.87, 62.74, -26.8, 12.9, 17.57, 6.698, 183.6, -32.0, 6.7, -26.9, -35.0, -32.0, 0.0, 184.0, 0.0, 63.0, 2021-02-09 12:00:00, -6999.0, -6999.0
None, -25.05, 61.25, -25.1, 12.1, 17.52, 7.181, 183.1, -30.0, 7.2, -25.1, -35.0, -30.0, 0.0, 183.0, 0.0, 61.0, 2021-02-09 13:00:00, -6999.0, -6999.0
None, -24.11, 60.5, -24.1, 12.2, 21.82, 6.47, 170.7, -29.0, 6.5, -24.1, -35.0, -29.0, 0.0, 171.0, 0.0, 61.0, 2021-02-09 14:00:00, -6999.0, -6999.0
None, -24.34, 61.87, -24.1, 17.3, 19.23, 7.859, 170.2, -29.0, 7.9, -24.3, -35.0, -29.0, 0.0, 170.0, 0.0, 62.0, 2021-02-09 15:00:00, -6999.0, -6999.0
None, -24.89, 63.66, -24.1, 15.2, 18.7, 7.328, 171.6, -29.0, 7.3, -24.9, -35.0, -29.0, 0.0, 172.0, 0.0, 64.0, 2021-02-09 16:00:00, -6999.0, -6999.0
None, -25.86, 68.82, -24.1, 11.9, 18.85, 5.624, 178.3, -29.0, 5.6, -25.9, -35.0, -29.0, 0.0, 178.0, 0.0, 69.0, 2021-02-09 17:00:00, -6999.0, -6999.0
None, -26.49, 74.71, -24.1, 5.9, 13.01, 1.703, 160.3, -29.0, 1.7, -26.5, -35.0, -29.0, 0.0, 160.0, 0.0, 75.0, 2021-02-09 18:00:00, -6999.0, -6999.0
None, -26.74, 75.2, -26.4, 5.3, 35.3, 1.279, 159.3, -30.0, 1.3, -26.7, -26.8, -30.0, 0.0, 159.0, 0.0, 75.0, 2021-02-09 19:00:00, -6999.0, -6999.0
None, -28.07, 74.99, -26.4, 5.3, 13.47, 1.938, 176.9, -31.0, 1.9, -28.1, -28.1, -31.0, 0.0, 177.0, 0.0, 75.0, 2021-02-09 20:00:00, -6999.0, -6999.0
None, -28.14, 74.97, -26.4, 4.9, 11.47, 2.737, 177.2, -31.0, 2.7, -28.1, -28.4, -31.0, 0.0, 177.0, 0.0, 75.0, 2021-02-09 21:00:00, -6999.0, -6999.0
None, -27.19, 75.45, -26.4, 4.4, 14.25, 2.602, 181.5, -30.0, 2.6, -27.2, -28.4, -30.0, 0.0, 182.0, 0.0, 75.0, 2021-02-09 22:00:00, -6999.0, -6999.0
None, -26.98, 75.58, -26.4, 4.9, 12.62, 2.913, 178.1, -30.0, 2.9, -27.0, -28.4, -30.0, 0.0, 178.0, 0.0, 76.0, 2021-02-09 23:00:00, -6999.0, -6999.0
None, -28.29, 75.06, -26.4, 3.5, 12.42, 1.066, 170.1, -31.0, 1.1, -28.3, -28.4, -31.0, 0.0, 170.0, 0.0, 75.0, 2021-02-10 00:00:00, -6999.0, -6999.0
None, -29.71, 74.26, -26.4, 5.3, 13.24, 2.233, 171.8, -33.0, 2.2, -29.7, -29.8, -33.0, 0.0, 172.0, 0.0, 74.0, 2021-02-10 01:00:00, -6999.0, -6999.0
None, -30.68, 73.89, -26.4, 4.3, 9.83, 1.653, 180.5, -34.0, 1.7, -30.7, -30.8, -34.0, 0.0, 181.0, 0.0, 74.0, 2021-02-10 02:00:00, -6999.0, -6999.0
None, -31.9, 73.3, -26.4, 4.4, 10.09, 1.602, 170.8, -35.0, 1.6, -31.9, -31.9, -35.0, 0.0, 171.0, 0.0, 73.0, 2021-02-10 03:00:00, -6999.0, -6999.0
None, -32.62, 72.76, -26.4, 5.6, 22.77, 1.859, 168.7, -36.0, 1.9, -32.6, -32.7, -36.0, 0.0, 169.0, 0.0, 73.0, 2021-02-10 04:00:00, -6999.0, -6999.0
None, -33.09, 72.12, -26.4, 5.5, 11.58, 2.014, 177.3, -36.0, 2.0, -33.1, -33.2, -36.0, 0.0, 177.0, 0.0, 72.0, 2021-02-10 05:00:00, -6999.0, -6999.0
None, -33.9, 71.4, -26.4, 6.1, 14.51, 2.481, 179.3, -37.0, 2.5, -33.9, -33.8, -37.0, 0.0, 179.0, 0.0, 71.0, 2021-02-10 06:00:00, -6999.0, -6999.0
None, -34.16, 71.61, -33.8, 5.7, 13.51, 2.672, 179.5, -37.0, 2.7, -34.2, -34.3, -37.0, 0.0, 180.0, 0.0, 72.0, 2021-02-10 07:00:00, -6999.0, -6999.0
None, -34.03, 71.64, -33.8, 8.7, 13.18, 3.592, 184.4, -37.0, 3.6, -34.0, -34.4, -37.0, 0.0, 184.0, 0.0, 72.0, 2021-02-10 08:00:00, -6999.0, -6999.0
None, -32.54, 72.26, -32.6, 7.1, 13.77, 3.146, 179.0, -36.0, 3.1, -32.5, -34.4, -36.0, 0.0, 179.0, 0.0, 72.0, 2021-02-10 09:00:00, -6999.0, -6999.0
None, -29.37, 66.28, -29.3, 9.2, 11.97, 4.892, 176.8, -33.0, 4.9, -29.4, -34.4, -33.0, 0.0, 177.0, 0.0, 66.0, 2021-02-10 10:00:00, -6999.0, -6999.0
None, -27.56, 63.15, -27.7, 13.7, 15.29, 6.922, 181.1, -32.0, 6.9, -27.6, -34.4, -32.0, 0.0, 181.0, 0.0, 63.0, 2021-02-10 11:00:00, -6999.0, -6999.0
None, -25.78, 61.05, -25.7, 14.0, 17.33, 7.827, 182.8, -31.0, 7.8, -25.8, -34.4, -31.0, 0.0, 183.0, 0.0, 61.0, 2021-02-10 12:00:00, -6999.0, -6999.0
None, -24.66, 60.3, -24.7, 14.3, 16.87, 8.39, 177.9, -30.0, 8.4, -24.7, -34.4, -30.0, 0.0, 178.0, 0.0, 60.0, 2021-02-10 13:00:00, -6999.0, -6999.0
None, -24.69, 62.96, -24.2, 14.7, 16.89, 7.716, 187.8, -29.0, 7.7, -24.7, -34.4, -29.0, 0.0, 188.0, 0.0, 63.0, 2021-02-10 14:00:00, -6999.0, -6999.0
None, -25.94, 70.8, -24.2, 9.0, 19.67, 4.365, 206.0, -29.0, 4.4, -25.9, -34.4, -29.0, 0.0, 206.0, 0.0, 71.0, 2021-02-10 15:00:00, -6999.0, -6999.0
None, -27.07, 72.96, -24.2, 7.1, 22.62, 3.159, 175.9, -30.0, 3.2, -27.1, -34.4, -30.0, 0.0, 176.0, 0.0, 73.0, 2021-02-10 16:00:00, -6999.0, -6999.0
None, -28.13, 74.52, -24.2, 7.8, 8.45, 4.391, 165.0, -31.0, 4.4, -28.1, -34.4, -31.0, 0.0, 165.0, 0.0, 75.0, 2021-02-10 17:00:00, -6999.0, -6999.0
None, -29.27, 74.6, -24.2, 7.6, 8.07, 3.275, 165.4, -32.0, 3.3, -29.3, -34.4, -32.0, 0.0, 165.0, 0.0, 75.0, 2021-02-10 18:00:00, -6999.0, -6999.0
None, -30.08, 73.78, -29.2, 8.6, 10.95, 3.285, 174.7, -33.0, 3.3, -30.1, -30.0, -33.0, 0.0, 175.0, 0.0, 74.0, 2021-02-10 19:00:00, -6999.0, -6999.0
None, -30.34, 74.24, -29.2, 7.4, 12.27, 3.958, 175.6, -33.0, 4.0, -30.3, -30.5, -33.0, 0.0, 176.0, 0.0, 74.0, 2021-02-10 20:00:00, -6999.0, -6999.0
None, -31.26, 73.74, -29.2, 6.8, 11.47, 3.615, 173.6, -34.0, 3.6, -31.3, -31.4, -34.0, 0.0, 174.0, 0.0, 74.0, 2021-02-10 21:00:00, -6999.0, -6999.0
None, -31.95, 72.79, -29.2, 8.3, 11.25, 3.489, 178.2, -35.0, 3.5, -32.0, -31.8, -35.0, 0.0, 178.0, 0.0, 73.0, 2021-02-10 22:00:00, -6999.0, -6999.0
None, -32.39, 73.06, -29.2, 6.0, 13.18, 2.867, 179.2, -36.0, 2.9, -32.4, -32.6, -36.0, 0.0, 179.0, 0.0, 73.0, 2021-02-10 23:00:00, -6999.0, -6999.0
None, -32.88, 72.68, -29.2, 6.0, 8.4, 3.601, 176.1, -36.0, 3.6, -32.9, -33.0, -36.0, 0.0, 176.0, 0.0, 73.0, 2021-02-11 00:00:00, -6999.0, -6999.0
None, -33.07, 72.41, -29.2, 6.9, 13.04, 3.457, 180.0, -36.0, 3.5, -33.1, -33.4, -36.0, 0.0, 180.0, 0.0, 72.0, 2021-02-11 01:00:00, -6999.0, -6999.0
None, -33.39, 72.18, -29.2, 6.0, 10.12, 3.281, 180.5, -37.0, 3.3, -33.4, -33.5, -37.0, 0.0, 181.0, 0.0, 72.0, 2021-02-11 02:00:00, -6999.0, -6999.0
None, -34.33, 71.76, -29.2, 5.6, 12.17, 2.727, 181.9, -37.0, 2.7, -34.3, -34.5, -37.0, 0.0, 182.0, 0.0, 72.0, 2021-02-11 03:00:00, -6999.0, -6999.0
None, -34.24, 71.89, -29.2, 7.4, 10.84, 3.811, 175.1, -37.0, 3.8, -34.2, -34.7, -37.0, 0.0, 175.0, 0.0, 72.0, 2021-02-11 04:00:00, -6999.0, -6999.0
None, -34.53, 71.32, -29.2, 7.5, 9.06, 4.077, 176.6, -38.0, 4.1, -34.5, -34.7, -38.0, 0.0, 177.0, 0.0, 71.0, 2021-02-11 05:00:00, -6999.0, -6999.0
None, -34.38, 71.63, -29.2, 5.7, 12.1, 2.546, 184.6, -37.0, 2.5, -34.4, -34.8, -37.0, 0.0, 185.0, 0.0, 72.0, 2021-02-11 06:00:00, -6999.0, -6999.0
None, -34.34, 71.45, -34.3, 7.1, 14.01, 2.575, 184.8, -37.0, 2.6, -34.3, -34.6, -37.0, 0.0, 185.0, 0.0, 71.0, 2021-02-11 07:00:00, -6999.0, -6999.0
None, -33.67, 71.65, -33.6, 8.3, 12.04, 4.797, 175.3, -37.0, 4.8, -33.7, -34.6, -37.0, 0.0, 175.0, 0.0, 72.0, 2021-02-11 08:00:00, -6999.0, -6999.0
None, -32.3, 71.5, -32.4, 8.8, 9.48, 5.76, 172.0, -35.0, 5.8, -32.3, -34.6, -35.0, 0.0, 172.0, 0.0, 72.0, 2021-02-11 09:00:00, -6999.0, -6999.0
None, -29.14, 64.61, -29.2, 9.0, 13.48, 5.583, 173.6, -33.0, 5.6, -29.1, -34.6, -33.0, 0.0, 174.0, 0.0, 65.0, 2021-02-11 10:00:00, -6999.0, -6999.0
None, -27.04, 60.83, -27.1, 10.7, 14.08, 5.712, 180.0, -32.0, 5.7, -27.0, -34.6, -32.0, 0.0, 180.0, 0.0, 61.0, 2021-02-11 11:00:00, -6999.0, -6999.0
None, -26.02, 59.42, -26.1, 13.0, 17.1, 7.292, 178.2, -31.0, 7.3, -26.0, -34.6, -31.0, 0.0, 178.0, 0.0, 59.0, 2021-02-11 12:00:00, -6999.0, -6999.0
None, -23.78, 57.89, -23.8, 10.4, 21.57, 5.647, 197.5, -29.0, 5.6, -23.8, -34.6, -29.0, 0.0, 198.0, 0.0, 58.0, 2021-02-11 13:00:00, -6999.0, -6999.0
None, -23.5, 58.83, -22.7, 13.3, 20.16, 6.076, 202.7, -29.0, 6.1, -23.5, -34.6, -29.0, 0.0, 203.0, 0.0, 59.0, 2021-02-11 14:00:00, -6999.0, -6999.0
None, -24.24, 67.15, -22.7, 10.9, 22.27, 4.381, 210.4, -28.0, 4.4, -24.2, -34.6, -28.0, 0.0, 210.0, 0.0, 67.0, 2021-02-11 15:00:00, -6999.0, -6999.0
None, -25.55, 74.71, -22.7, 8.3, 26.72, 3.332, 179.6, -28.0, 3.3, -25.6, -34.6, -28.0, 0.0, 180.0, 0.0, 75.0, 2021-02-11 16:00:00, -6999.0, -6999.0
None, -26.74, 74.55, -22.7, 7.3, 13.37, 3.232, 164.9, -30.0, 3.2, -26.7, -34.6, -30.0, 0.0, 165.0, 0.0, 75.0, 2021-02-11 17:00:00, -6999.0, -6999.0
None, -28.03, 75.5, -22.7, 6.7, 8.4, 3.493, 164.0, -31.0, 3.5, -28.0, -34.6, -31.0, 0.0, 164.0, 0.0, 76.0, 2021-02-11 18:00:00, -6999.0, -6999.0
None, -28.94, 74.46, -28.0, 7.4, 8.1, 4.478, 171.8, -32.0, 4.5, -28.9, -28.9, -32.0, 0.0, 172.0, 0.0, 74.0, 2021-02-11 19:00:00, -6999.0, -6999.0
None, -29.28, 75.1, -28.0, 6.5, 5.988, 4.475, 171.7, -32.0, 4.5, -29.3, -29.4, -32.0, 0.0, 172.0, 0.0, 75.0, 2021-02-11 20:00:00, -6999.0, -6999.0
None, -29.74, 74.68, -28.0, 8.0, 10.37, 3.993, 175.0, -33.0, 4.0, -29.7, -29.9, -33.0, 0.0, 175.0, 0.0, 75.0, 2021-02-11 21:00:00, -6999.0, -6999.0
None, -30.27, 73.86, -28.0, 7.6, 11.59, 4.082, 181.9, -33.0, 4.1, -30.3, -30.3, -33.0, 0.0, 182.0, 0.0, 74.0, 2021-02-11 22:00:00, -6999.0, -6999.0
None, -29.97, 74.45, -28.0, 7.3, 10.55, 4.489, 178.1, -33.0, 4.5, -30.0, -30.6, -33.0, 0.0, 178.0, 0.0, 74.0, 2021-02-11 23:00:00, -6999.0, -6999.0
None, -30.18, 73.96, -28.0, 8.3, 11.84, 4.241, 180.6, -33.0, 4.2, -30.2, -30.6, -33.0, 0.0, 181.0, 0.0, 74.0, 2021-02-12 00:00:00, -6999.0, -6999.0
None, -29.93, 74.41, -28.0, 7.3, 12.34, 4.077, 174.0, -33.0, 4.1, -29.9, -30.6, -33.0, 0.0, 174.0, 0.0, 74.0, 2021-02-12 01:00:00, -6999.0, -6999.0
None, -30.03, 74.35, -28.0, 6.7, 10.71, 3.234, 177.8, -33.0, 3.2, -30.0, -30.6, -33.0, 0.0, 178.0, 0.0, 74.0, 2021-02-12 02:00:00, -6999.0, -6999.0
None, -29.37, 74.07, -28.0, 7.8, 11.42, 4.334, 169.6, -32.0, 4.3, -29.4, -30.6, -32.0, 0.0, 170.0, 0.0, 74.0, 2021-02-12 03:00:00, -6999.0, -6999.0
None, -30.23, 73.78, -28.0, 8.5, 12.2, 4.983, 166.3, -33.0, 5.0, -30.2, -30.6, -33.0, 0.0, 166.0, 0.0, 74.0, 2021-02-12 04:00:00, -6999.0, -6999.0
None, -30.11, 73.95, -28.0, 6.6, 16.5, 3.381, 178.0, -33.0, 3.4, -30.1, -30.7, -33.0, 0.0, 178.0, 0.0, 74.0, 2021-02-12 05:00:00, -6999.0, -6999.0
None, -30.04, 73.36, -28.0, 8.7, 11.54, 4.708, 166.3, -33.0, 4.7, -30.0, -30.7, -33.0, 0.0, 166.0, 0.0, 73.0, 2021-02-12 06:00:00, -6999.0, -6999.0
None, -30.28, 73.68, -29.9, 6.2, 11.83, 3.047, 181.9, -33.0, 3.0, -30.3, -30.5, -33.0, 0.0, 182.0, 0.0, 74.0, 2021-02-12 07:00:00, -6999.0, -6999.0
None, -29.95, 73.52, -29.9, 6.6, 14.75, 2.966, 182.3, -33.0, 3.0, -30.0, -31.0, -33.0, 0.0, 182.0, 0.0, 74.0, 2021-02-12 08:00:00, -6999.0, -6999.0
None, -27.94, 72.14, -28.1, 8.4, 11.4, 4.507, 172.5, -31.0, 4.5, -27.9, -31.0, -31.0, 0.0, 173.0, 0.0, 72.0, 2021-02-12 09:00:00, -6999.0, -6999.0
None, -25.53, 66.62, -25.5, 11.8, 11.74, 7.046, 173.9, -29.0, 7.0, -25.5, -31.0, -29.0, 0.0, 174.0, 0.0, 67.0, 2021-02-12 10:00:00, -6999.0, -6999.0
None, -22.76, 62.42, -22.7, 15.0, 13.31, 8.28, 172.4, -27.0, 8.3, -22.8, -31.0, -27.0, 0.0, 172.0, 0.0, 62.0, 2021-02-12 11:00:00, -6999.0, -6999.0
None, -19.92, 58.75, -20.0, 12.7, 15.06, 7.688, 178.7, -25.0, 7.7, -19.9, -31.0, -25.0, 0.0, 179.0, 0.0, 59.0, 2021-02-12 12:00:00, -6999.0, -6999.0
None, -17.93, 59.04, -17.9, 12.5, 15.05, 7.394, 183.0, -23.0, 7.4, -17.9, -31.0, -23.0, 0.0, 183.0, 0.0, 59.0, 2021-02-12 13:00:00, -6999.0, -6999.0
None, -17.23, 60.04, -16.8, 11.2, 16.58, 6.146, 191.9, -23.0, 6.1, -17.2, -31.0, -23.0, 0.0, 192.0, 0.0, 60.0, 2021-02-12 14:00:00, -6999.0, -6999.0
None, -20.69, 78.04, -16.8, 9.6, 20.39, 3.421, 199.6, -23.0, 3.4, -20.7, -31.0, -23.0, 0.0, 200.0, 0.0, 78.0, 2021-02-12 15:00:00, -6999.0, -6999.0
None, -20.98, 78.34, -16.8, 6.4, 9.69, 4.466, 165.1, -24.0, 4.5, -21.0, -31.0, -24.0, 0.0, 165.0, 0.0, 78.0, 2021-02-12 16:00:00, -6999.0, -6999.0
None, -22.11, 78.97, -16.8, 7.9, 7.958, 4.714, 166.0, -24.0, 4.7, -22.1, -31.0, -24.0, 0.0, 166.0, 0.0, 79.0, 2021-02-12 17:00:00, -6999.0, -6999.0
None, -23.32, 79.23, -16.8, 7.6, 29.25, 3.603, 169.8, -26.0, 3.6, -23.3, -31.0, -26.0, 0.0, 170.0, 0.0, 79.0, 2021-02-12 18:00:00, -6999.0, -6999.0
None, -24.12, 78.76, -23.3, 7.2, 8.79, 3.885, 170.7, -26.0, 3.9, -24.1, -24.1, -26.0, 0.0, 171.0, 0.0, 79.0, 2021-02-12 19:00:00, -6999.0, -6999.0
None, -24.57, 78.77, -23.3, 6.9, 12.06, 3.686, 176.1, -27.0, 3.7, -24.6, -24.8, -27.0, 0.0, 176.0, 0.0, 79.0, 2021-02-12 20:00:00, -6999.0, -6999.0
None, -25.27, 78.21, -23.3, 7.6, 15.31, 3.573, 180.1, -28.0, 3.6, -25.3, -25.5, -28.0, 0.0, 180.0, 0.0, 78.0, 2021-02-12 21:00:00, -6999.0, -6999.0
None, -25.52, 77.87, -23.3, 7.4, 8.93, 4.481, 174.6, -28.0, 4.5, -25.5, -25.9, -28.0, 0.0, 175.0, 0.0, 78.0, 2021-02-12 22:00:00, -6999.0, -6999.0
None, -26.69, 76.96, -23.3, 8.0, 15.93, 3.836, 179.4, -29.0, 3.8, -26.7, -26.9, -29.0, 0.0, 179.0, 0.0, 77.0, 2021-02-12 23:00:00, -6999.0, -6999.0
None, -26.79, 77.35, -23.3, 7.4, 13.69, 4.111, 181.2, -29.0, 4.1, -26.8, -27.2, -29.0, 0.0, 181.0, 0.0, 77.0, 2021-02-13 00:00:00, -6999.0, -6999.0
None, -26.86, 76.46, -23.3, 9.0, 12.03, 5.083, 180.0, -30.0, 5.1, -26.9, -27.2, -30.0, 0.0, 180.0, 0.0, 76.0, 2021-02-13 01:00:00, -6999.0, -6999.0
None, -27.39, 76.2, -23.3, 8.0, 12.29, 4.189, 184.7, -30.0, 4.2, -27.4, -27.4, -30.0, 0.0, 185.0, 0.0, 76.0, 2021-02-13 02:00:00, -6999.0, -6999.0
None, -27.12, 76.86, -23.3, 9.5, 9.84, 5.707, 172.5, -29.0, 5.7, -27.1, -27.9, -29.0, 0.0, 173.0, 0.0, 77.0, 2021-02-13 03:00:00, -6999.0, -6999.0
None, -28.12, 75.62, -23.3, 8.5, 13.75, 4.768, 181.2, -31.0, 4.8, -28.1, -28.0, -31.0, 0.0, 181.0, 0.0, 76.0, 2021-02-13 04:00:00, -6999.0, -6999.0
None, -27.53, 76.3, -23.3, 10.0, 9.07, 6.667, 170.9, -30.0, 6.7, -27.5, -28.1, -30.0, 0.0, 171.0, 0.0, 76.0, 2021-02-13 05:00:00, -6999.0, -6999.0
None, -28.55, 75.76, -23.3, 12.2, 10.26, 6.72, 169.2, -31.0, 6.7, -28.6, -28.6, -31.0, 0.0, 169.0, 0.0, 76.0, 2021-02-13 06:00:00, -6999.0, -6999.0
None, -28.88, 75.54, -28.5, 8.7, 9.14, 5.963, 173.9, -32.0, 6.0, -28.9, -29.2, -32.0, 0.0, 174.0, 0.0, 76.0, 2021-02-13 07:00:00, -6999.0, -6999.0
None, -28.21, 75.57, -28.1, 9.1, 10.8, 6.56, 169.9, -31.0, 6.6, -28.2, -29.2, -31.0, 0.0, 170.0, 0.0, 76.0, 2021-02-13 08:00:00, -6999.0, -6999.0
None, -26.75, 75.85, -26.7, 8.3, 9.66, 4.663, 174.0, -29.0, 4.7, -26.8, -29.2, -29.0, 0.0, 174.0, 0.0, 76.0, 2021-02-13 09:00:00, -6999.0, -6999.0
None, -24.04, 75.78, -24.0, 8.8, 17.72, 5.393, 164.0, -27.0, 5.4, -24.0, -29.2, -27.0, 0.0, 164.0, 0.0, 76.0, 2021-02-13 10:00:00, -6999.0, -6999.0
None, -22.33, 73.91, -22.3, 15.5, 16.02, 7.935, 181.0, -25.0, 7.9, -22.3, -29.2, -25.0, 0.0, 181.0, 0.0, 74.0, 2021-02-13 11:00:00, -6999.0, -6999.0
None, -20.4, 70.24, -20.4, 15.4, 17.89, 8.88, 184.8, -24.0, 8.9, -20.4, -29.2, -24.0, 0.0, 185.0, 0.0, 70.0, 2021-02-13 12:00:00, -6999.0, -6999.0
None, -18.44, 67.87, -18.6, 15.5, 17.7, 8.51, 177.1, -22.0, 8.5, -18.4, -29.2, -22.0, 0.0, 177.0, 0.0, 68.0, 2021-02-13 13:00:00, -6999.0, -6999.0
None, -17.73, 68.48, -17.7, 13.3, 16.66, 8.05, 175.0, -21.0, 8.1, -17.7, -29.2, -21.0, 0.0, 175.0, 0.0, 68.0, 2021-02-13 14:00:00, -6999.0, -6999.0
None, -17.48, 68.34, -17.4, 13.9, 17.88, 5.587, 186.5, -21.0, 5.6, -17.5, -29.2, -21.0, 0.0, 187.0, 0.0, 68.0, 2021-02-13 15:00:00, -6999.0, -6999.0
None, -19.28, 77.86, -17.4, 5.6, 24.36, 2.689, 190.6, -22.0, 2.7, -19.3, -29.2, -22.0, 0.0, 191.0, 0.0, 78.0, 2021-02-13 16:00:00, -6999.0, -6999.0
None, -20.83, 78.82, -17.4, 5.5, 10.94, 3.266, 169.7, -23.0, 3.3, -20.8, -29.2, -23.0, 0.0, 170.0, 0.0, 79.0, 2021-02-13 17:00:00, -6999.0, -6999.0
None, -21.62, 79.69, -17.4, 5.9, 9.82, 3.44, 176.6, -24.0, 3.4, -21.6, -29.2, -24.0, 0.0, 177.0, 0.0, 80.0, 2021-02-13 18:00:00, -6999.0, -6999.0
None, -21.95, 79.87, -21.5, 7.5, 9.0, 4.745, 179.6, -24.0, 4.7, -22.0, -22.0, -24.0, 0.0, 180.0, 0.0, 80.0, 2021-02-13 19:00:00, -6999.0, -6999.0
None, -22.2, 79.89, -21.5, 7.3, 10.19, 4.548, 180.0, -24.0, 4.5, -22.2, -22.5, -24.0, 0.0, 180.0, 0.0, 80.0, 2021-02-13 20:00:00, -6999.0, -6999.0
None, -22.58, 79.77, -21.5, 7.5, 9.08, 4.821, 178.5, -25.0, 4.8, -22.6, -22.9, -25.0, 0.0, 179.0, 0.0, 80.0, 2021-02-13 21:00:00, -6999.0, -6999.0
None, -23.62, 79.14, -21.5, 8.0, 9.41, 5.151, 174.4, -26.0, 5.2, -23.6, -23.6, -26.0, 0.0, 174.0, 0.0, 79.0, 2021-02-13 22:00:00, -6999.0, -6999.0
None, -23.81, 79.03, -21.5, 6.6, 11.42, 3.809, 183.0, -26.0, 3.8, -23.8, -23.9, -26.0, 0.0, 183.0, 0.0, 79.0, 2021-02-13 23:00:00, -6999.0, -6999.0
None, -23.18, 79.7, -21.5, 8.4, 13.67, 4.145, 184.2, -26.0, 4.1, -23.2, -24.1, -26.0, 0.0, 184.0, 0.0, 80.0, 2021-02-14 00:00:00, -6999.0, -6999.0
None, -23.26, 79.21, -21.5, 8.8, 10.2, 4.965, 178.2, -25.0, 5.0, -23.3, -24.1, -25.0, 0.0, 178.0, 0.0, 79.0, 2021-02-14 01:00:00, -6999.0, -6999.0
None, -22.29, 79.03, -21.5, 7.7, 13.02, 4.472, 173.5, -25.0, 4.5, -22.3, -24.1, -25.0, 0.0, 174.0, 0.0, 79.0, 2021-02-14 02:00:00, -6999.0, -6999.0
