station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
12.0, 11.99, 12.1, 16.8, -6999.0, 2021-04-13 20:00:00, -6999.0
5.4, 5.398, 5.5, 16.8, -6999.0, 2021-04-13 21:00:00, -6999.0
2.2, 2.219, 2.2, 16.8, -6999.0, 2021-04-13 22:00:00, -6999.0
0.7, 0.667, 0.7, 16.8, -6999.0, 2021-04-13 23:00:00, -6999.0
-0.4, -0.369, -0.4, 16.8, -6999.0, 2021-04-14 00:00:00, -6999.0
-1.3, -1.268, -1.3, 16.8, -6999.0, 2021-04-14 01:00:00, -6999.0
-2.0, -2.025, -2.0, 16.8, -6999.0, 2021-04-14 02:00:00, -6999.0
-2.4, -2.357, -2.4, 16.8, -6999.0, 2021-04-14 03:00:00, -6999.0
-3.0, -2.972, -3.0, 16.8, -6999.0, 2021-04-14 04:00:00, -6999.0
-3.5, -3.507, -3.5, 16.8, -6999.0, 2021-04-14 05:00:00, -6999.0
-4.0, -4.008, -4.0, 16.8, -6999.0, 2021-04-14 06:00:00, -6999.0
-4.4, -4.41, -4.4, -4.0, -6999.0, 2021-04-14 07:00:00, -6999.0
-0.4, -0.422, -4.4, -0.6, -6999.0, 2021-04-14 08:00:00, -6999.0
12.0, 11.96, -4.4, 11.8, -6999.0, 2021-04-14 09:00:00, -6999.0
17.7, 17.68, -4.4, 17.6, -6999.0, 2021-04-14 10:00:00, -6999.0
21.0, 21.03, -4.4, 21.0, -6999.0, 2021-04-14 11:00:00, -6999.0
20.8, 20.83, -4.4, 21.6, -6999.0, 2021-04-14 12:00:00, -6999.0
20.5, 20.5, -4.4, 21.6, -6999.0, 2021-04-14 13:00:00, -6999.0
20.7, 20.74, -4.4, 21.6, -6999.0, 2021-04-14 14:00:00, -6999.0
21.3, 21.32, -4.4, 21.6, -6999.0, 2021-04-14 15:00:00, -6999.0
21.7, 21.7, -4.4, 21.7, -6999.0, 2021-04-14 16:00:00, -6999.0
21.3, 21.33, -4.4, 21.8, -6999.0, 2021-04-14 17:00:00, -6999.0
20.7, 20.74, -4.4, 21.8, -6999.0, 2021-04-14 18:00:00, -6999.0
20.0, 19.95, 20.0, 20.7, -6999.0, 2021-04-14 19:00:00, -6999.0
16.4, 16.43, 16.5, 20.7, -6999.0, 2021-04-14 20:00:00, -6999.0
9.5, 9.5, 9.6, 20.7, -6999.0, 2021-04-14 21:00:00, -6999.0
6.1, 6.118, 6.2, 20.7, -6999.0, 2021-04-14 22:00:00, -6999.0
4.4, 4.377, 4.4, 20.7, -6999.0, 2021-04-14 23:00:00, -6999.0
3.1, 3.101, 3.1, 20.7, -6999.0, 2021-04-15 00:00:00, -6999.0
2.0, 2.016, 2.0, 20.7, -6999.0, 2021-04-15 01:00:00, -6999.0
1.6, 1.606, 1.6, 20.7, -6999.0, 2021-04-15 02:00:00, -6999.0
1.1, 1.053, 1.1, 20.7, -6999.0, 2021-04-15 03:00:00, -6999.0
0.4, 0.436, 0.4, 20.7, -6999.0, 2021-04-15 04:00:00, -6999.0
-0.2, -0.166, -0.2, 20.7, -6999.0, 2021-04-15 05:00:00, -6999.0
-0.4, -0.436, -0.4, 20.7, -6999.0, 2021-04-15 06:00:00, -6999.0
-0.5, -0.522, -0.6, -0.4, -6999.0, 2021-04-15 07:00:00, -6999.0
3.5, 3.531, -0.6, 3.3, -6999.0, 2021-04-15 08:00:00, -6999.0
14.7, 14.66, -0.6, 14.6, -6999.0, 2021-04-15 09:00:00, -6999.0
20.6, 20.59, -0.6, 20.5, -6999.0, 2021-04-15 10:00:00, -6999.0
23.9, 23.87, -0.6, 23.8, -6999.0, 2021-04-15 11:00:00, -6999.0
26.4, 26.38, -0.6, 26.3, -6999.0, 2021-04-15 12:00:00, -6999.0
27.0, 27.0, -0.6, 27.0, -6999.0, 2021-04-15 13:00:00, -6999.0
27.6, 27.56, -0.6, 27.6, -6999.0, 2021-04-15 14:00:00, -6999.0
27.5, 27.45, -0.6, 27.7, -6999.0, 2021-04-15 15:00:00, -6999.0
26.8, 26.81, -0.6, 27.7, -6999.0, 2021-04-15 16:00:00, -6999.0
25.2, 25.24, -0.6, 27.7, -6999.0, 2021-04-15 17:00:00, -6999.0
24.2, 24.19, -0.6, 27.7, -6999.0, 2021-04-15 18:00:00, -6999.0
23.4, 23.43, 23.5, 24.2, -6999.0, 2021-04-15 19:00:00, -6999.0
19.2, 19.17, 19.3, 24.2, -6999.0, 2021-04-15 20:00:00, -6999.0
11.6, 11.55, 11.6, 24.2, -6999.0, 2021-04-15 21:00:00, -6999.0
8.0, 7.965, 8.0, 24.2, -6999.0, 2021-04-15 22:00:00, -6999.0
6.1, 6.087, 6.1, 24.2, -6999.0, 2021-04-15 23:00:00, -6999.0
5.0, 4.966, 5.0, 24.2, -6999.0, 2021-04-16 00:00:00, -6999.0
4.1, 4.148, 4.2, 24.2, -6999.0, 2021-04-16 01:00:00, -6999.0
3.5, 3.456, 3.5, 24.2, -6999.0, 2021-04-16 02:00:00, -6999.0
2.8, 2.844, 2.8, 24.2, -6999.0, 2021-04-16 03:00:00, -6999.0
2.5, 2.465, 2.5, 24.2, -6999.0, 2021-04-16 04:00:00, -6999.0
2.0, 1.964, 2.0, 24.2, -6999.0, 2021-04-16 05:00:00, -6999.0
1.5, 1.543, 1.6, 24.2, -6999.0, 2021-04-16 06:00:00, -6999.0
1.3, 1.308, 1.3, 1.6, -6999.0, 2021-04-16 07:00:00, -6999.0
5.7, 5.673, 1.3, 5.5, -6999.0, 2021-04-16 08:00:00, -6999.0
16.5, 16.54, 1.3, 16.4, -6999.0, 2021-04-16 09:00:00, -6999.0
22.2, 22.21, 1.3, 22.2, -6999.0, 2021-04-16 10:00:00, -6999.0
25.7, 25.68, 1.3, 25.6, -6999.0, 2021-04-16 11:00:00, -6999.0
28.6, 28.62, 1.3, 28.6, -6999.0, 2021-04-16 12:00:00, -6999.0
28.8, 28.79, 1.3, 29.0, -6999.0, 2021-04-16 13:00:00, -6999.0
28.7, 28.69, 1.3, 29.0, -6999.0, 2021-04-16 14:00:00, -6999.0
28.2, 28.2, 1.3, 29.0, -6999.0, 2021-04-16 15:00:00, -6999.0
27.5, 27.5, 1.3, 29.0, -6999.0, 2021-04-16 16:00:00, -6999.0
28.0, 28.01, 1.3, 29.0, -6999.0, 2021-04-16 17:00:00, -6999.0
27.7, 27.68, 1.3, 29.0, -6999.0, 2021-04-16 18:00:00, -6999.0
25.9, 25.93, 26.0, 27.7, -6999.0, 2021-04-16 19:00:00, -6999.0
21.0, 20.96, 21.1, 27.7, -6999.0, 2021-04-16 20:00:00, -6999.0
13.3, 13.25, 13.3, 27.7, -6999.0, 2021-04-16 21:00:00, -6999.0
9.6, 9.6, 9.6, 27.7, -6999.0, 2021-04-16 22:00:00, -6999.0
7.7, 7.725, 7.7, 27.7, -6999.0, 2021-04-16 23:00:00, -6999.0
6.4, 6.425, 6.4, 27.7, -6999.0, 2021-04-17 00:00:00, -6999.0
5.4, 5.44, 5.5, 27.7, -6999.0, 2021-04-17 01:00:00, -6999.0
4.8, 4.815, 4.8, 27.7, -6999.0, 2021-04-17 02:00:00, -6999.0
4.2, 4.236, 4.2, 27.7, -6999.0, 2021-04-17 03:00:00, -6999.0
3.5, 3.51, 3.5, 27.7, -6999.0, 2021-04-17 04:00:00, -6999.0
3.0, 3.007, 3.0, 27.7, -6999.0, 2021-04-17 05:00:00, -6999.0
2.7, 2.65, 2.6, 27.7, -6999.0, 2021-04-17 06:00:00, -6999.0
2.5, 2.503, 2.4, 2.7, -6999.0, 2021-04-17 07:00:00, -6999.0
7.0, 7.024, 2.4, 6.8, -6999.0, 2021-04-17 08:00:00, -6999.0
17.8, 17.8, 2.4, 17.7, -6999.0, 2021-04-17 09:00:00, -6999.0
24.0, 24.0, 2.4, 24.0, -6999.0, 2021-04-17 10:00:00, -6999.0
27.1, 27.13, 2.4, 27.1, -6999.0, 2021-04-17 11:00:00, -6999.0
28.5, 28.49, 2.4, 28.5, -6999.0, 2021-04-17 12:00:00, -6999.0
29.1, 29.11, 2.4, 29.2, -6999.0, 2021-04-17 13:00:00, -6999.0
30.3, 30.28, 2.4, 30.4, -6999.0, 2021-04-17 14:00:00, -6999.0
30.4, 30.43, 2.4, 30.5, -6999.0, 2021-04-17 15:00:00, -6999.0
29.5, 29.52, 2.4, 30.5, -6999.0, 2021-04-17 16:00:00, -6999.0
29.3, 29.32, 2.4, 30.5, -6999.0, 2021-04-17 17:00:00, -6999.0
28.2, 28.18, 2.4, 30.5, -6999.0, 2021-04-17 18:00:00, -6999.0
26.0, 26.0, 26.0, 28.2, -6999.0, 2021-04-17 19:00:00, -6999.0
21.6, 21.55, 21.6, 28.2, -6999.0, 2021-04-17 20:00:00, -6999.0
15.2, 15.2, 15.3, 28.2, -6999.0, 2021-04-17 21:00:00, -6999.0
11.7, 11.73, 11.8, 28.2, -6999.0, 2021-04-17 22:00:00, -6999.0
9.6, 9.63, 9.7, 28.2, -6999.0, 2021-04-17 23:00:00, -6999.0
8.2, 8.17, 8.2, 28.2, -6999.0, 2021-04-18 00:00:00, -6999.0
7.1, 7.071, 7.1, 28.2, -6999.0, 2021-04-18 01:00:00, -6999.0
6.1, 6.056, 6.1, 28.2, -6999.0, 2021-04-18 02:00:00, -6999.0
5.1, 5.14, 5.1, 28.2, -6999.0, 2021-04-18 03:00:00, -6999.0
4.5, 4.461, 4.5, 28.2, -6999.0, 2021-04-18 04:00:00, -6999.0
4.1, 4.076, 4.1, 28.2, -6999.0, 2021-04-18 05:00:00, -6999.0
3.7, 3.655, 3.7, 28.2, -6999.0, 2021-04-18 06:00:00, -6999.0
3.5, 3.526, 3.5, 3.7, -6999.0, 2021-04-18 07:00:00, -6999.0
8.1, 8.13, 3.5, 7.9, -6999.0, 2021-04-18 08:00:00, -6999.0
14.8, 14.84, 3.5, 14.8, -6999.0, 2021-04-18 09:00:00, -6999.0
20.3, 20.32, 3.5, 20.2, -6999.0, 2021-04-18 10:00:00, -6999.0
22.0, 21.95, 3.5, 22.1, -6999.0, 2021-04-18 11:00:00, -6999.0
23.5, 23.45, 3.5, 23.4, -6999.0, 2021-04-18 12:00:00, -6999.0
25.4, 25.38, 3.5, 25.4, -6999.0, 2021-04-18 13:00:00, -6999.0
25.0, 24.95, 3.5, 25.8, -6999.0, 2021-04-18 14:00:00, -6999.0
22.7, 22.74, 3.5, 25.8, -6999.0, 2021-04-18 15:00:00, -6999.0
20.9, 20.85, 3.5, 25.8, -6999.0, 2021-04-18 16:00:00, -6999.0
20.1, 20.13, 3.5, 25.8, -6999.0, 2021-04-18 17:00:00, -6999.0
16.8, 16.8, 3.5, 25.8, -6999.0, 2021-04-18 18:00:00, -6999.0
13.6, 13.59, 13.6, 16.9, -6999.0, 2021-04-18 19:00:00, -6999.0
11.7, 11.7, 11.7, 16.9, -6999.0, 2021-04-18 20:00:00, -6999.0
9.4, 9.35, 9.4, 16.9, -6999.0, 2021-04-18 21:00:00, -6999.0
6.6, 6.599, 6.6, 16.9, -6999.0, 2021-04-18 22:00:00, -6999.0
5.0, 4.998, 5.0, 16.9, -6999.0, 2021-04-18 23:00:00, -6999.0
4.0, 3.954, 4.0, 16.9, -6999.0, 2021-04-19 00:00:00, -6999.0
3.1, 3.081, 3.1, 16.9, -6999.0, 2021-04-19 01:00:00, -6999.0
2.1, 2.143, 2.2, 16.9, -6999.0, 2021-04-19 02:00:00, -6999.0
1.4, 1.43, 1.4, 16.9, -6999.0, 2021-04-19 03:00:00, -6999.0
0.7, 0.691, 0.7, 16.9, -6999.0, 2021-04-19 04:00:00, -6999.0
-0.5, -0.527, -0.5, 16.9, -6999.0, 2021-04-19 05:00:00, -6999.0
-1.7, -1.715, -1.7, 16.9, -6999.0, 2021-04-19 06:00:00, -6999.0
-2.2, -2.228, -2.2, -1.7, -6999.0, 2021-04-19 07:00:00, -6999.0
2.9, 2.923, -2.2, 2.7, -6999.0, 2021-04-19 08:00:00, -6999.0
13.3, 13.26, -2.2, 13.2, -6999.0, 2021-04-19 09:00:00, -6999.0
17.0, 17.01, -2.2, 17.0, -6999.0, 2021-04-19 10:00:00, -6999.0
17.4, 17.35, -2.2, 17.3, -6999.0, 2021-04-19 11:00:00, -6999.0
19.4, 19.43, -2.2, 19.4, -6999.0, 2021-04-19 12:00:00, -6999.0
20.7, 20.68, -2.2, 20.7, -6999.0, 2021-04-19 13:00:00, -6999.0
22.0, 21.97, -2.2, 21.9, -6999.0, 2021-04-19 14:00:00, -6999.0
22.4, 22.35, -2.2, 22.5, -6999.0, 2021-04-19 15:00:00, -6999.0
21.9, 21.92, -2.2, 22.5, -6999.0, 2021-04-19 16:00:00, -6999.0
20.7, 20.69, -2.2, 22.5, -6999.0, 2021-04-19 17:00:00, -6999.0
19.1, 19.09, -2.2, 22.5, -6999.0, 2021-04-19 18:00:00, -6999.0
17.5, 17.53, 17.6, 19.1, -6999.0, 2021-04-19 19:00:00, -6999.0
15.3, 15.28, 15.3, 19.1, -6999.0, 2021-04-19 20:00:00, -6999.0
9.2, 9.17, 9.3, 19.1, -6999.0, 2021-04-19 21:00:00, -6999.0
5.5, 5.463, 5.5, 19.1, -6999.0, 2021-04-19 22:00:00, -6999.0
3.7, 3.697, 3.7, 19.1, -6999.0, 2021-04-19 23:00:00, -6999.0
2.6, 2.607, 2.6, 19.1, -6999.0, 2021-04-20 00:00:00, -6999.0
1.6, 1.614, 1.6, 19.1, -6999.0, 2021-04-20 01:00:00, -6999.0
0.8, 0.785, 0.8, 19.1, -6999.0, 2021-04-20 02:00:00, -6999.0
0.2, 0.222, 0.2, 19.1, -6999.0, 2021-04-20 03:00:00, -6999.0
-0.3, -0.307, -0.3, 19.1, -6999.0, 2021-04-20 04:00:00, -6999.0
-0.8, -0.841, -0.8, 19.1, -6999.0, 2021-04-20 05:00:00, -6999.0
-1.3, -1.317, -1.3, 19.1, -6999.0, 2021-04-20 06:00:00, -6999.0
-1.3, -1.288, -1.4, -1.3, -6999.0, 2021-04-20 07:00:00, -6999.0
4.0, 4.024, -1.4, 3.8, -6999.0, 2021-04-20 08:00:00, -6999.0
13.8, 13.79, -1.4, 13.7, -6999.0, 2021-04-20 09:00:00, -6999.0
20.1, 20.1, -1.4, 20.0, -6999.0, 2021-04-20 10:00:00, -6999.0
22.5, 22.46, -1.4, 22.4, -6999.0, 2021-04-20 11:00:00, -6999.0
23.6, 23.6, -1.4, 23.7, -6999.0, 2021-04-20 12:00:00, -6999.0
24.1, 24.08, -1.4, 24.1, -6999.0, 2021-04-20 13:00:00, -6999.0
24.5, 24.48, -1.4, 24.7, -6999.0, 2021-04-20 14:00:00, -6999.0
24.7, 24.66, -1.4, 24.7, -6999.0, 2021-04-20 15:00:00, -6999.0
24.7, 24.72, -1.4, 25.0, -6999.0, 2021-04-20 16:00:00, -6999.0
24.2, 24.2, -1.4, 25.0, -6999.0, 2021-04-20 17:00:00, -6999.0
23.8, 23.79, -1.4, 25.0, -6999.0, 2021-04-20 18:00:00, -6999.0
21.7, 21.73, 21.8, 23.8, -6999.0, 2021-04-20 19:00:00, -6999.0
17.9, 17.93, 18.0, 23.8, -6999.0, 2021-04-20 20:00:00, -6999.0
11.5, 11.51, 11.6, 23.8, -6999.0, 2021-04-20 21:00:00, -6999.0
7.8, 7.845, 7.9, 23.8, -6999.0, 2021-04-20 22:00:00, -6999.0
6.0, 5.988, 6.0, 23.8, -6999.0, 2021-04-20 23:00:00, -6999.0
4.6, 4.605, 4.6, 23.8, -6999.0, 2021-04-21 00:00:00, -6999.0
3.5, 3.549, 3.6, 23.8, -6999.0, 2021-04-21 01:00:00, -6999.0
2.7, 2.662, 2.7, 23.8, -6999.0, 2021-04-21 02:00:00, -6999.0
2.0, 2.011, 2.0, 23.8, -6999.0, 2021-04-21 03:00:00, -6999.0
1.4, 1.384, 1.4, 23.8, -6999.0, 2021-04-21 04:00:00, -6999.0
0.9, 0.907, 0.9, 23.8, -6999.0, 2021-04-21 05:00:00, -6999.0
0.4, 0.352, 0.4, 23.8, -6999.0, 2021-04-21 06:00:00, -6999.0
0.5, 0.477, 0.3, 0.5, -6999.0, 2021-04-21 07:00:00, -6999.0
7.0, 7.0, 0.3, 6.8, -6999.0, 2021-04-21 08:00:00, -6999.0
16.7, 16.66, 0.3, 16.6, -6999.0, 2021-04-21 09:00:00, -6999.0
20.0, 19.98, 0.3, 20.0, -6999.0, 2021-04-21 10:00:00, -6999.0
23.3, 23.28, 0.3, 23.2, -6999.0, 2021-04-21 11:00:00, -6999.0
25.3, 25.3, 0.3, 25.3, -6999.0, 2021-04-21 12:00:00, -6999.0
25.4, 25.35, 0.3, 25.4, -6999.0, 2021-04-21 13:00:00, -6999.0
25.1, 25.05, 0.3, 25.4, -6999.0, 2021-04-21 14:00:00, -6999.0
22.2, 22.17, 0.3, 25.4, -6999.0, 2021-04-21 15:00:00, -6999.0
21.5, 21.47, 0.3, 25.4, -6999.0, 2021-04-21 16:00:00, -6999.0
18.2, 18.23, 0.3, 25.4, -6999.0, 2021-04-21 17:00:00, -6999.0
16.3, 16.3, 0.3, 25.4, -6999.0, 2021-04-21 18:00:00, -6999.0
15.5, 15.46, 15.5, 16.3, -6999.0, 2021-04-21 19:00:00, -6999.0
12.9, 12.85, 12.9, 16.3, -6999.0, 2021-04-21 20:00:00, -6999.0
10.2, 10.23, 10.3, 16.3, -6999.0, 2021-04-21 21:00:00, -6999.0
7.6, 7.558, 7.6, 16.3, -6999.0, 2021-04-21 22:00:00, -6999.0
5.9, 5.917, 5.9, 16.3, -6999.0, 2021-04-21 23:00:00, -6999.0
4.7, 4.728, 4.7, 16.3, -6999.0, 2021-04-22 00:00:00, -6999.0
4.4, 4.409, 4.4, 16.3, -6999.0, 2021-04-22 01:00:00, -6999.0
5.1, 5.145, 4.4, 16.3, -6999.0, 2021-04-22 02:00:00, -6999.0
5.8, 5.831, 4.4, 16.3, -6999.0, 2021-04-22 03:00:00, -6999.0
5.1, 5.05, 4.4, 16.3, -6999.0, 2021-04-22 04:00:00, -6999.0
4.2, 4.236, 4.2, 16.3, -6999.0, 2021-04-22 05:00:00, -6999.0
4.0, 4.04, 4.0, 16.3, -6999.0, 2021-04-22 06:00:00, -6999.0
3.1, 3.075, 3.1, 4.0, -6999.0, 2021-04-22 07:00:00, -6999.0
6.6, 6.604, 3.0, 6.5, -6999.0, 2021-04-22 08:00:00, -6999.0
14.1, None, 14.2, 15.0, -6999.0, 2021-04-22 19:00:00, -6999.0
11.7, None, 11.8, 15.0, -6999.0, 2021-04-22 20:00:00, -6999.0
6.7, None, 6.8, 15.0, -6999.0, 2021-04-22 21:00:00, -6999.0
3.4, None, 3.5, 15.0, -6999.0, 2021-04-22 22:00:00, -6999.0
1.7, None, 1.7, 15.0, -6999.0, 2021-04-22 23:00:00, -6999.0
1.0, None, 1.0, 15.0, -6999.0, 2021-04-23 00:00:00, -6999.0
0.0, None, 0.1, 15.0, -6999.0, 2021-04-23 01:00:00, -6999.0
-1.0, None, -1.0, 15.0, -6999.0, 2021-04-23 02:00:00, -6999.0
-1.9, None, -1.9, 15.0, -6999.0, 2021-04-23 03:00:00, -6999.0
-2.5, None, -2.5, 15.0, -6999.0, 2021-04-23 04:00:00, -6999.0
-3.1, None, -3.1, 15.0, -6999.0, 2021-04-23 05:00:00, -6999.0
-3.8, None, -3.8, 15.0, -6999.0, 2021-04-23 06:00:00, -6999.0
-4.1, None, -4.1, -3.8, -6999.0, 2021-04-23 07:00:00, -6999.0
4.1, 4.123, -4.1, 3.9, -6999.0, 2021-04-23 08:00:00, -6999.0
13.1, 13.1, -4.1, 13.1, -6999.0, 2021-04-23 09:00:00, -6999.0
16.2, 16.2, -4.1, 16.2, -6999.0, 2021-04-23 10:00:00, -6999.0
17.7, 17.71, -4.1, 17.8, -6999.0, 2021-04-23 11:00:00, -6999.0
17.6, 17.59, -4.1, 17.8, -6999.0, 2021-04-23 12:00:00, -6999.0
18.5, 18.53, -4.1, 18.6, -6999.0, 2021-04-23 13:00:00, -6999.0
16.3, 16.29, -4.1, 18.6, -6999.0, 2021-04-23 14:00:00, -6999.0
16.7, 16.74, -4.1, 18.6, -6999.0, 2021-04-23 15:00:00, -6999.0
16.5, 16.54, -4.1, 18.6, -6999.0, 2021-04-23 16:00:00, -6999.0
14.5, 14.47, -4.1, 18.6, -6999.0, 2021-04-23 17:00:00, -6999.0
11.9, 11.9, -4.1, 18.6, -6999.0, 2021-04-23 18:00:00, -6999.0
9.5, 9.47, 9.5, 11.9, -6999.0, 2021-04-23 19:00:00, -6999.0
6.9, 6.865, 6.9, 11.9, -6999.0, 2021-04-23 20:00:00, -6999.0
5.8, 5.836, 5.9, 11.9, -6999.0, 2021-04-23 21:00:00, -6999.0
5.1, 5.051, 5.1, 11.9, -6999.0, 2021-04-23 22:00:00, -6999.0
4.5, 4.519, 4.5, 11.9, -6999.0, 2021-04-23 23:00:00, -6999.0
4.1, 4.127, 4.1, 11.9, -6999.0, 2021-04-24 00:00:00, -6999.0
3.7, 3.678, 3.7, 11.9, -6999.0, 2021-04-24 01:00:00, -6999.0
3.3, 3.25, 3.3, 11.9, -6999.0, 2021-04-24 02:00:00, -6999.0
2.9, 2.93, 2.9, 11.9, -6999.0, 2021-04-24 03:00:00, -6999.0
2.5, 2.486, 2.5, 11.9, -6999.0, 2021-04-24 04:00:00, -6999.0
2.0, 1.98, 2.0, 11.9, -6999.0, 2021-04-24 05:00:00, -6999.0
1.3, 1.288, 1.3, 11.9, -6999.0, 2021-04-24 06:00:00, -6999.0
1.3, 1.319, 1.1, 1.3, -6999.0, 2021-04-24 07:00:00, -6999.0
3.7, 3.726, 1.1, 3.6, -6999.0, 2021-04-24 08:00:00, -6999.0
7.9, 7.865, 1.1, 7.8, -6999.0, 2021-04-24 09:00:00, -6999.0
11.3, 11.26, 1.1, 11.2, -6999.0, 2021-04-24 10:00:00, -6999.0
13.2, 13.21, 1.1, 13.2, -6999.0, 2021-04-24 11:00:00, -6999.0
14.5, 14.52, 1.1, 14.5, -6999.0, 2021-04-24 12:00:00, -6999.0
15.7, 15.73, 1.1, 15.7, -6999.0, 2021-04-24 13:00:00, -6999.0
15.4, 15.39, 1.1, 15.8, -6999.0, 2021-04-24 14:00:00, -6999.0
14.6, 14.56, 1.1, 15.8, -6999.0, 2021-04-24 15:00:00, -6999.0
14.9, 14.93, 1.1, 15.8, -6999.0, 2021-04-24 16:00:00, -6999.0
15.6, 15.58, 1.1, 15.8, -6999.0, 2021-04-24 17:00:00, -6999.0
13.9, 13.94, 1.1, 15.8, -6999.0, 2021-04-24 18:00:00, -6999.0
12.4, 12.43, 12.5, 14.0, -6999.0, 2021-04-24 19:00:00, -6999.0
10.2, 10.16, 10.2, 14.0, -6999.0, 2021-04-24 20:00:00, -6999.0
7.7, 7.678, 7.7, 14.0, -6999.0, 2021-04-24 21:00:00, -6999.0
6.5, 6.547, 6.5, 14.0, -6999.0, 2021-04-24 22:00:00, -6999.0
5.9, 5.851, 5.9, 14.0, -6999.0, 2021-04-24 23:00:00, -6999.0
5.4, 5.387, 5.4, 14.0, -6999.0, 2021-04-25 00:00:00, -6999.0
4.8, 4.792, 4.8, 14.0, -6999.0, 2021-04-25 01:00:00, -6999.0
4.3, 4.323, 4.3, 14.0, -6999.0, 2021-04-25 02:00:00, -6999.0
3.7, 3.695, 3.7, 14.0, -6999.0, 2021-04-25 03:00:00, -6999.0
3.3, 3.314, 3.3, 14.0, -6999.0, 2021-04-25 04:00:00, -6999.0
3.3, 3.292, 3.3, 14.0, -6999.0, 2021-04-25 05:00:00, -6999.0
3.1, 3.079, 3.1, 14.0, -6999.0, 2021-04-25 06:00:00, -6999.0
3.0, 2.971, 2.9, 3.1, -6999.0, 2021-04-25 07:00:00, -6999.0
3.8, 3.784, 2.9, 3.8, -6999.0, 2021-04-25 08:00:00, -6999.0
5.2, 5.198, 2.9, 5.2, -6999.0, 2021-04-25 09:00:00, -6999.0
7.9, 7.89, 2.9, 7.8, -6999.0, 2021-04-25 10:00:00, -6999.0
11.3, 11.3, 2.9, 11.3, -6999.0, 2021-04-25 11:00:00, -6999.0
13.6, 13.61, 2.9, 13.6, -6999.0, 2021-04-25 12:00:00, -6999.0
16.0, 16.04, 2.9, 16.0, -6999.0, 2021-04-25 13:00:00, -6999.0
16.3, 16.34, 2.9, 16.5, -6999.0, 2021-04-25 14:00:00, -6999.0
16.2, 16.17, 2.9, 16.5, -6999.0, 2021-04-25 15:00:00, -6999.0
15.4, 15.43, 2.9, 16.5, -6999.0, 2021-04-25 16:00:00, -6999.0
15.3, 15.31, 2.9, 16.5, -6999.0, 2021-04-25 17:00:00, -6999.0
13.9, 13.89, 2.9, 16.5, -6999.0, 2021-04-25 18:00:00, -6999.0
12.5, 12.5, 12.5, 13.9, -6999.0, 2021-04-25 19:00:00, -6999.0
9.5, 9.45, 9.5, 13.9, -6999.0, 2021-04-25 20:00:00, -6999.0
6.2, 6.225, 6.3, 13.9, -6999.0, 2021-04-25 21:00:00, -6999.0
4.4, 4.421, 4.4, 13.9, -6999.0, 2021-04-25 22:00:00, -6999.0
2.9, 2.868, 2.9, 13.9, -6999.0, 2021-04-25 23:00:00, -6999.0
1.7, 1.66, 1.7, 13.9, -6999.0, 2021-04-26 00:00:00, -6999.0
0.7, 0.688, 0.7, 13.9, -6999.0, 2021-04-26 01:00:00, -6999.0
-0.2, -0.181, -0.2, 13.9, -6999.0, 2021-04-26 02:00:00, -6999.0
-0.9, -0.88, -0.9, 13.9, -6999.0, 2021-04-26 03:00:00, -6999.0
-1.4, -1.437, -1.4, 13.9, -6999.0, 2021-04-26 04:00:00, -6999.0
-2.2, -2.185, -2.2, 13.9, -6999.0, 2021-04-26 05:00:00, -6999.0
-2.5, -2.463, -2.5, 13.9, -6999.0, 2021-04-26 06:00:00, -6999.0
-2.2, -2.177, -2.5, -2.2, -6999.0, 2021-04-26 07:00:00, -6999.0
6.9, 6.886, -2.5, 6.7, -6999.0, 2021-04-26 08:00:00, -6999.0
15.4, 15.41, -2.5, 15.4, -6999.0, 2021-04-26 09:00:00, -6999.0
17.8, 17.8, -2.5, 17.8, -6999.0, 2021-04-26 10:00:00, -6999.0
17.9, 17.91, -2.5, 18.1, -6999.0, 2021-04-26 11:00:00, -6999.0
18.3, 18.29, -2.5, 19.3, -6999.0, 2021-04-26 12:00:00, -6999.0
15.3, 15.25, -2.5, 19.3, -6999.0, 2021-04-26 13:00:00, -6999.0
16.8, 16.79, -2.5, 19.3, -6999.0, 2021-04-26 14:00:00, -6999.0
17.4, 17.36, -2.5, 19.3, -6999.0, 2021-04-26 15:00:00, -6999.0
18.1, 18.08, -2.5, 19.3, -6999.0, 2021-04-26 16:00:00, -6999.0
18.3, 18.34, -2.5, 19.3, -6999.0, 2021-04-26 17:00:00, -6999.0
16.4, 16.35, -2.5, 19.3, -6999.0, 2021-04-26 18:00:00, -6999.0
17.0, 17.0, 16.3, 17.3, -6999.0, 2021-04-26 19:00:00, -6999.0
14.2, 14.21, 14.3, 17.3, -6999.0, 2021-04-26 20:00:00, -6999.0
9.2, 9.17, 9.2, 17.3, -6999.0, 2021-04-26 21:00:00, -6999.0
6.4, 6.362, 6.4, 17.3, -6999.0, 2021-04-26 22:00:00, -6999.0
5.1, 5.051, 5.1, 17.3, -6999.0, 2021-04-26 23:00:00, -6999.0
4.2, 4.212, 4.2, 17.3, -6999.0, 2021-04-27 00:00:00, -6999.0
3.6, 3.635, 3.6, 17.3, -6999.0, 2021-04-27 01:00:00, -6999.0
3.1, 3.113, 3.1, 17.3, -6999.0, 2021-04-27 02:00:00, -6999.0
