station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, None, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -5.9, -6.1, 0.0, -6999.0, 0.0, 2021-02-27 06:00:00, 19.0, None, -6999.0
None, -5.989, -5.8, -6999.0, -6999.0, -6999.0, -6999.0, -6.0, -6.0, -0.1, -6999.0, 0.0, 2021-02-27 07:00:00, 19.0, 18.82, -6999.0
None, -5.477, -5.1, -6999.0, -6999.0, -6999.0, -6999.0, -5.5, -6.0, 0.1, -6999.0, 1.0, 2021-02-27 08:00:00, 20.0, 19.87, -6999.0
None, -4.657, -4.6, -6999.0, -6999.0, -6999.0, -6999.0, -4.7, -6.0, 0.0, -6999.0, 1.0, 2021-02-27 09:00:00, 21.0, 20.62, -6999.0
None, None, -3.9, -6999.0, -6999.0, -6999.0, -6999.0, -4.1, -6.0, 0.0, -6999.0, 0.0, 2021-02-27 10:00:00, 21.0, None, -6999.0
None, 2.504, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, 2.5, -6.0, -0.2, -6999.0, 1.0, 2021-02-27 11:00:00, 21.0, 21.39, -6999.0
None, 2.064, 3.5, -6999.0, -6999.0, -6999.0, -6999.0, 2.1, -6.0, 0.0, -6999.0, -2.0, 2021-02-27 12:00:00, 19.0, 19.28, -6999.0
None, -0.04, 5.8, -6999.0, -6999.0, -6999.0, -6999.0, 0.0, -6.0, -0.4, -6999.0, 2.0, 2021-02-27 13:00:00, 21.0, 20.83, -6999.0
None, 2.158, 5.8, -6999.0, -6999.0, -6999.0, -6999.0, 2.2, -6.0, -0.2, -6999.0, 0.0, 2021-02-27 14:00:00, 21.0, 20.87, -6999.0
None, 0.86, 5.8, -6999.0, -6999.0, -6999.0, -6999.0, 0.9, -6.0, 0.2, -6999.0, 0.0, 2021-02-27 15:00:00, 21.0, 20.98, -6999.0
None, -1.412, 5.8, -6999.0, -6999.0, -6999.0, -6999.0, -1.4, -6.0, 0.0, -6999.0, 0.0, 2021-02-27 16:00:00, 21.0, 21.02, -6999.0
None, -2.071, 5.8, -6999.0, -6999.0, -6999.0, -6999.0, -2.1, -6.0, 0.0, -6999.0, 0.0, 2021-02-27 17:00:00, 21.0, 20.84, -6999.0
None, -2.934, 5.8, -6999.0, -6999.0, -6999.0, -6999.0, -2.9, -6.0, 0.0, -6999.0, 0.0, 2021-02-27 18:00:00, 21.0, 20.77, -6999.0
None, -3.115, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -3.1, -3.2, 0.0, -6999.0, 0.0, 2021-02-27 19:00:00, 20.0, 20.48, -6999.0
None, -3.707, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -3.7, -3.7, 0.0, -6999.0, 0.0, 2021-02-27 20:00:00, 20.0, 20.42, -6999.0
None, -4.301, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -4.3, -4.3, 0.0, -6999.0, 0.0, 2021-02-27 21:00:00, 20.0, 20.21, -6999.0
None, -4.657, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -4.7, -4.7, 0.0, -6999.0, 0.0, 2021-02-27 22:00:00, 20.0, 20.02, -6999.0
None, -5.139, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -5.1, -5.1, 0.0, -6999.0, 0.0, 2021-02-27 23:00:00, 20.0, 19.97, -6999.0
None, -5.37, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -5.4, -5.4, 0.0, -6999.0, 0.0, 2021-02-28 00:00:00, 20.0, 19.78, -6999.0
None, -5.468, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -5.5, -5.5, 0.1, -6999.0, 0.0, 2021-02-28 01:00:00, 20.0, 19.74, -6999.0
None, -6.167, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.2, -6.2, -0.4, -6999.0, 0.0, 2021-02-28 02:00:00, 19.0, 19.37, -6999.0
None, -6.264, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.3, -6.4, 0.3, -6999.0, 0.0, 2021-02-28 03:00:00, 20.0, 19.52, -6999.0
None, -6.04, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.0, -6.4, 0.0, -6999.0, 0.0, 2021-02-28 04:00:00, 20.0, 19.54, -6999.0
None, -6.089, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.1, -6.5, 0.0, -6999.0, 0.0, 2021-02-28 05:00:00, 20.0, 19.55, -6999.0
None, -6.401, -2.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.4, -6.6, -0.2, -6999.0, 0.0, 2021-02-28 06:00:00, 19.0, 19.46, -6999.0
None, -6.4, -6.0, -6999.0, -6999.0, -6999.0, -6999.0, -6.4, -6.5, -0.2, -6999.0, 0.0, 2021-02-28 07:00:00, 19.0, 19.48, -6999.0
None, -5.982, -5.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.0, -6.5, 0.2, -6999.0, 0.0, 2021-02-28 08:00:00, 19.0, 19.04, -6999.0
None, -5.467, -5.4, -6999.0, -6999.0, -6999.0, -6999.0, -5.5, -6.5, 0.0, -6999.0, 0.0, 2021-02-28 09:00:00, 19.0, 18.94, -6999.0
None, -4.004, -3.2, -6999.0, -6999.0, -6999.0, -6999.0, -4.0, -6.5, 0.2, -6999.0, 0.0, 2021-02-28 10:00:00, 19.0, 18.77, -6999.0
None, -2.467, -2.1, -6999.0, -6999.0, -6999.0, -6999.0, -2.5, -6.5, 0.0, -6999.0, 0.0, 2021-02-28 11:00:00, 19.0, 18.83, -6999.0
None, -1.099, -0.4, -6999.0, -6999.0, -6999.0, -6999.0, -1.1, -6.5, -0.2, -6999.0, 0.0, 2021-02-28 12:00:00, 19.0, 18.81, -6999.0
None, -1.45, -0.4, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -6.5, 0.0, -6999.0, 0.0, 2021-02-28 13:00:00, 19.0, 18.97, -6999.0
None, -1.507, -0.4, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -6.5, 0.0, -6999.0, 0.0, 2021-02-28 14:00:00, 19.0, 19.32, -6999.0
None, 1.317, 1.3, -6999.0, -6999.0, -6999.0, -6999.0, 1.3, -6.5, 0.0, -6999.0, 1.0, 2021-02-28 15:00:00, 20.0, 19.9, -6999.0
None, -0.249, 1.8, -6999.0, -6999.0, -6999.0, -6999.0, -0.2, -6.5, 0.0, -6999.0, 0.0, 2021-02-28 16:00:00, 20.0, 20.11, -6999.0
None, -1.594, 1.8, -6999.0, -6999.0, -6999.0, -6999.0, -1.6, -6.5, 0.0, -6999.0, 0.0, 2021-02-28 17:00:00, 20.0, 20.14, -6999.0
None, -1.935, 1.8, -6999.0, -6999.0, -6999.0, -6999.0, -1.9, -6.5, 0.0, -6999.0, 0.0, 2021-02-28 18:00:00, 20.0, 20.01, -6999.0
None, -2.077, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -2.1, -2.3, 0.0, -6999.0, 0.0, 2021-02-28 19:00:00, 20.0, 19.82, -6999.0
None, -2.096, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -2.1, -2.3, 0.0, -6999.0, 0.0, 2021-02-28 20:00:00, 20.0, 19.64, -6999.0
None, -2.848, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -2.8, -2.8, 0.0, -6999.0, 0.0, 2021-02-28 21:00:00, 19.0, 19.49, -6999.0
None, -2.705, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -2.7, -2.9, 0.0, -6999.0, 0.0, 2021-02-28 22:00:00, 19.0, 19.47, -6999.0
None, -2.819, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -2.8, -2.9, 0.0, -6999.0, 0.0, 2021-02-28 23:00:00, 20.0, 19.54, -6999.0
None, -3.057, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -3.1, -3.1, 0.0, -6999.0, 0.0, 2021-03-01 00:00:00, 20.0, 19.6, -6999.0
None, -2.79, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -2.8, -3.4, 0.0, -6999.0, 0.0, 2021-03-01 01:00:00, 20.0, 19.64, -6999.0
None, -3.554, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -3.6, -3.8, -0.2, -6999.0, 0.0, 2021-03-01 02:00:00, 20.0, 19.6, -6999.0
None, -3.391, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -3.4, -3.9, 0.0, -6999.0, 0.0, 2021-03-01 03:00:00, 20.0, 19.68, -6999.0
None, -3.515, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -3.5, -4.2, 0.0, -6999.0, 0.0, 2021-03-01 04:00:00, 20.0, 19.57, -6999.0
None, -4.013, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -4.0, -4.2, 0.0, -6999.0, 0.0, 2021-03-01 05:00:00, 20.0, 19.61, -6999.0
None, -3.802, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -3.8, -4.2, 0.0, -6999.0, 0.0, 2021-03-01 06:00:00, 20.0, 19.71, -6999.0
None, -3.601, -3.0, -6999.0, -6999.0, -6999.0, -6999.0, -3.6, -4.2, 0.0, -6999.0, 0.0, 2021-03-01 07:00:00, 20.0, 19.71, -6999.0
None, -2.752, -2.3, -6999.0, -6999.0, -6999.0, -6999.0, -2.8, -4.2, 0.0, -6999.0, 0.0, 2021-03-01 08:00:00, 20.0, 19.96, -6999.0
None, -2.086, -1.7, -6999.0, -6999.0, -6999.0, -6999.0, -2.1, -4.2, 0.0, -6999.0, 0.0, 2021-03-01 09:00:00, 20.0, 20.18, -6999.0
None, 0.114, 0.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.1, -4.2, 0.0, -6999.0, 0.0, 2021-03-01 10:00:00, 20.0, 20.14, -6999.0
None, 0.955, 1.0, -6999.0, -6999.0, -6999.0, -6999.0, 1.0, -4.2, 0.0, -6999.0, 0.0, 2021-03-01 11:00:00, 20.0, 20.21, -6999.0
None, 2.79, 2.8, -6999.0, -6999.0, -6999.0, -6999.0, 2.8, -4.2, -0.1, -6999.0, 0.0, 2021-03-01 12:00:00, 20.0, 20.21, -6999.0
None, 3.023, 3.3, -6999.0, -6999.0, -6999.0, -6999.0, 3.0, -4.2, 0.0, -6999.0, 0.0, 2021-03-01 13:00:00, 20.0, 20.05, -6999.0
None, 3.146, 3.6, -6999.0, -6999.0, -6999.0, -6999.0, 3.1, -4.2, 0.3, -6999.0, -1.0, 2021-03-01 14:00:00, 19.0, 19.33, -6999.0
None, 2.852, 3.6, -6999.0, -6999.0, -6999.0, -6999.0, 2.9, -4.2, 0.0, -6999.0, -1.0, 2021-03-01 15:00:00, 19.0, 18.65, -6999.0
None, 2.5, 3.6, -6999.0, -6999.0, -6999.0, -6999.0, 2.5, -4.2, -0.1, -6999.0, 0.0, 2021-03-01 16:00:00, 19.0, 19.13, -6999.0
None, 2.301, 3.6, -6999.0, -6999.0, -6999.0, -6999.0, 2.3, -4.2, 0.0, -6999.0, 0.0, 2021-03-01 17:00:00, 19.0, 19.16, -6999.0
None, 1.611, 3.6, -6999.0, -6999.0, -6999.0, -6999.0, 1.6, -4.2, 0.0, -6999.0, -1.0, 2021-03-01 18:00:00, 19.0, 18.56, -6999.0
None, 0.883, 1.6, -6999.0, -6999.0, -6999.0, -6999.0, 0.9, 0.9, 0.0, -6999.0, 0.0, 2021-03-01 19:00:00, 19.0, 18.54, -6999.0
None, 1.802, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 1.8, 0.7, 0.0, -6999.0, 0.0, 2021-03-01 20:00:00, 18.0, 18.41, -6999.0
None, 0.695, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 0.7, 0.4, 0.0, -6999.0, 0.0, 2021-03-01 21:00:00, 19.0, 18.52, -6999.0
None, 0.592, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 0.6, 0.4, 0.0, -6999.0, 0.0, 2021-03-01 22:00:00, 19.0, 18.53, -6999.0
None, 0.111, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 0.1, -0.1, 0.0, -6999.0, 0.0, 2021-03-01 23:00:00, 18.0, 18.45, -6999.0
None, 0.082, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 0.1, -0.2, 0.0, -6999.0, 0.0, 2021-03-02 00:00:00, 19.0, 18.63, -6999.0
None, 0.111, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 0.1, -0.2, 0.0, -6999.0, 0.0, 2021-03-02 01:00:00, 19.0, 18.76, -6999.0
None, -0.07, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, -0.1, -0.2, 0.0, -6999.0, 0.0, 2021-03-02 02:00:00, 19.0, 18.56, -6999.0
None, -0.323, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, -0.3, -0.6, 0.0, -6999.0, 0.0, 2021-03-02 03:00:00, 19.0, 18.66, -6999.0
None, -0.644, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, -0.6, -1.0, 0.0, -6999.0, 0.0, 2021-03-02 04:00:00, 19.0, 18.65, -6999.0
None, -1.545, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -1.7, 0.0, -6999.0, 0.0, 2021-03-02 05:00:00, 19.0, 19.01, -6999.0
None, -1.507, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -1.9, 0.2, -6999.0, 0.0, 2021-03-02 06:00:00, 19.0, 19.05, -6999.0
None, -1.545, -1.4, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -1.8, 0.0, -6999.0, 0.0, 2021-03-02 07:00:00, 19.0, 18.87, -6999.0
None, -1.023, -0.5, -6999.0, -6999.0, -6999.0, -6999.0, -1.0, -2.1, 0.0, -6999.0, 0.0, 2021-03-02 08:00:00, 18.0, 18.4, -6999.0
None, 0.474, 0.5, -6999.0, -6999.0, -6999.0, -6999.0, 0.5, -2.1, -0.2, -6999.0, 0.0, 2021-03-02 09:00:00, 19.0, 18.63, -6999.0
None, 2.17, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, 2.2, -2.1, 0.0, -6999.0, 0.0, 2021-03-02 10:00:00, 19.0, 18.61, -6999.0
None, None, 5.1, -6999.0, -6999.0, -6999.0, -6999.0, 4.8, -2.1, -0.2, -6999.0, 1.0, 2021-03-02 11:00:00, 20.0, None, -6999.0
None, 6.288, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, 6.3, -2.1, 0.0, -6999.0, 2.0, 2021-03-02 12:00:00, 22.0, 22.04, -6999.0
None, 6.191, 7.4, -6999.0, -6999.0, -6999.0, -6999.0, 6.2, -2.1, 0.4, -6999.0, -2.0, 2021-03-02 13:00:00, 20.0, 20.03, -6999.0
None, 6.547, 7.8, -6999.0, -6999.0, -6999.0, -6999.0, 6.5, -2.1, -0.3, -6999.0, 1.0, 2021-03-02 14:00:00, 21.0, 20.66, -6999.0
None, 5.779, 7.8, -6999.0, -6999.0, -6999.0, -6999.0, 5.8, -2.1, 0.2, -6999.0, -1.0, 2021-03-02 15:00:00, 20.0, 19.72, -6999.0
None, 4.382, 7.8, -6999.0, -6999.0, -6999.0, -6999.0, 4.4, -2.1, 0.1, -6999.0, 0.0, 2021-03-02 16:00:00, 20.0, 19.97, -6999.0
None, 2.965, 7.8, -6999.0, -6999.0, -6999.0, -6999.0, 3.0, -2.1, 0.0, -6999.0, 0.0, 2021-03-02 17:00:00, 20.0, 19.98, -6999.0
None, 2.14, 7.8, -6999.0, -6999.0, -6999.0, -6999.0, 2.1, -2.1, 0.0, -6999.0, 0.0, 2021-03-02 18:00:00, 20.0, 19.89, -6999.0
None, 1.554, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, 1.6, 1.6, -0.1, -6999.0, 0.0, 2021-03-02 19:00:00, 20.0, 19.75, -6999.0
None, 0.969, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, 1.0, 0.9, 0.0, -6999.0, 0.0, 2021-03-02 20:00:00, 20.0, 19.89, -6999.0
None, 0.798, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, 0.8, 0.5, 0.0, -6999.0, 0.0, 2021-03-02 21:00:00, 20.0, 19.61, -6999.0
None, 0.717, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, 0.7, 0.5, -0.1, -6999.0, 0.0, 2021-03-02 22:00:00, 20.0, 19.71, -6999.0
None, 0.016, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, 0.0, -0.1, 0.0, -6999.0, 0.0, 2021-03-02 23:00:00, 19.0, 19.35, -6999.0
None, 0.103, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, 0.1, -0.1, 0.0, -6999.0, 0.0, 2021-03-03 00:00:00, 19.0, 19.38, -6999.0
None, 0.132, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, 0.1, -0.1, 0.0, -6999.0, 0.0, 2021-03-03 01:00:00, 19.0, 19.46, -6999.0
None, -0.626, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, -0.6, -0.7, 0.0, -6999.0, 0.0, 2021-03-03 02:00:00, 19.0, 19.13, -6999.0
None, -0.881, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, -0.9, -1.3, -0.2, -6999.0, 0.0, 2021-03-03 03:00:00, 19.0, 18.76, -6999.0
None, -0.701, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, -0.7, -1.3, 0.0, -6999.0, 1.0, 2021-03-03 04:00:00, 19.0, 19.39, -6999.0
None, -0.776, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, -0.8, -1.4, 0.0, -6999.0, 0.0, 2021-03-03 05:00:00, 20.0, 19.53, -6999.0
None, -1.592, 2.2, -6999.0, -6999.0, -6999.0, -6999.0, -1.6, -1.7, 0.0, -6999.0, 0.0, 2021-03-03 06:00:00, 19.0, 19.21, -6999.0
None, -1.431, -1.0, -6999.0, -6999.0, -6999.0, -6999.0, -1.4, -1.7, 0.0, -6999.0, 0.0, 2021-03-03 07:00:00, 19.0, 19.42, -6999.0
None, -0.776, -0.6, -6999.0, -6999.0, -6999.0, -6999.0, -0.8, -1.7, 0.0, -6999.0, 0.0, 2021-03-03 08:00:00, 20.0, 19.68, -6999.0
None, 0.389, 0.5, -6999.0, -6999.0, -6999.0, -6999.0, 0.4, -1.7, -0.1, -6999.0, 0.0, 2021-03-03 09:00:00, 20.0, 20.1, -6999.0
None, 3.904, 3.9, -6999.0, -6999.0, -6999.0, -6999.0, 3.9, -1.7, -0.1, -6999.0, 0.0, 2021-03-03 10:00:00, 20.0, 20.17, -6999.0
None, 4.659, 5.5, -6999.0, -6999.0, -6999.0, -6999.0, 4.7, -1.7, 0.0, -6999.0, -2.0, 2021-03-03 11:00:00, 18.0, 18.35, -6999.0
None, 6.202, 6.3, -6999.0, -6999.0, -6999.0, -6999.0, 6.2, -1.7, 0.0, -6999.0, 0.0, 2021-03-03 12:00:00, 18.0, 18.2, -6999.0
None, 6.739, 7.0, -6999.0, -6999.0, -6999.0, -6999.0, 6.7, -1.7, 0.0, -6999.0, 0.0, 2021-03-03 13:00:00, 19.0, 18.65, -6999.0
None, 7.48, 7.8, -6999.0, -6999.0, -6999.0, -6999.0, 7.5, -1.7, -0.1, -6999.0, -2.0, 2021-03-03 14:00:00, 17.0, 16.65, -6999.0
None, 5.816, 7.8, -6999.0, -6999.0, -6999.0, -6999.0, 5.8, -1.7, 0.0, -6999.0, 2.0, 2021-03-03 15:00:00, 19.0, 19.1, -6999.0
None, 7.26, 8.2, -6999.0, -6999.0, -6999.0, -6999.0, 7.3, -1.7, 0.0, -6999.0, 0.0, 2021-03-03 16:00:00, 19.0, 18.81, -6999.0
None, 4.851, 8.2, -6999.0, -6999.0, -6999.0, -6999.0, 4.9, -1.7, 0.0, -6999.0, 0.0, 2021-03-03 17:00:00, 19.0, 19.18, -6999.0
None, 2.984, 8.2, -6999.0, -6999.0, -6999.0, -6999.0, 3.0, -1.7, 0.0, -6999.0, 0.0, 2021-03-03 18:00:00, 19.0, 18.8, -6999.0
None, 1.894, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 1.9, 1.9, 0.0, -6999.0, -1.0, 2021-03-03 19:00:00, 18.0, 17.96, -6999.0
None, 0.893, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.9, 0.9, 0.0, -6999.0, -1.0, 2021-03-03 20:00:00, 17.0, 16.92, -6999.0
None, None, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.4, -0.2, 0.0, -6999.0, -1.0, 2021-03-03 21:00:00, 16.0, None, -6999.0
None, None, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.6, -0.3, -0.2, -6999.0, 1.0, 2021-03-03 22:00:00, 17.0, None, -6999.0
None, -1.981, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, -2.0, -2.0, 0.0, -6999.0, -1.0, 2021-03-03 23:00:00, 16.0, 15.64, -6999.0
None, -1.345, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, -1.3, -2.0, -0.1, -6999.0, 0.0, 2021-03-04 00:00:00, 15.0, 15.38, -6999.0
None, -1.934, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, -1.9, -2.4, 0.0, -6999.0, 0.0, 2021-03-04 01:00:00, 15.0, 15.42, -6999.0
None, -2.0, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, -2.0, -2.5, -0.2, -6999.0, 0.0, 2021-03-04 02:00:00, 16.0, 15.65, -6999.0
None, -3.077, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, -3.1, -3.1, 0.0, -6999.0, 0.0, 2021-03-04 03:00:00, 16.0, 15.53, -6999.0
None, -3.2, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, -3.2, -3.4, 0.1, -6999.0, 0.0, 2021-03-04 04:00:00, 16.0, 15.72, -6999.0
None, -4.109, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, -4.1, -4.1, -0.2, -6999.0, 0.0, 2021-03-04 05:00:00, 15.0, 15.24, -6999.0
None, -4.628, 3.0, -6999.0, -6999.0, -6999.0, -6999.0, -4.6, -4.6, -0.1, -6999.0, 0.0, 2021-03-04 06:00:00, 15.0, 15.42, -6999.0
None, -4.83, -4.6, -6999.0, -6999.0, -6999.0, -6999.0, -4.8, -5.1, -0.3, -6999.0, 0.0, 2021-03-04 07:00:00, 15.0, 15.48, -6999.0
None, -4.167, -4.1, -6999.0, -6999.0, -6999.0, -6999.0, -4.2, -5.1, -0.1, -6999.0, 2.0, 2021-03-04 08:00:00, 18.0, 17.61, -6999.0
None, -2.447, -2.4, -6999.0, -6999.0, -6999.0, -6999.0, -2.4, -5.1, 0.2, -6999.0, 1.0, 2021-03-04 09:00:00, 19.0, 18.5, -6999.0
None, -0.288, -0.2, -6999.0, -6999.0, -6999.0, -6999.0, -0.3, -5.1, -0.3, -6999.0, 1.0, 2021-03-04 10:00:00, 19.0, 19.29, -6999.0
None, 2.283, 2.3, -6999.0, -6999.0, -6999.0, -6999.0, 2.3, -5.1, 0.4, -6999.0, 0.0, 2021-03-04 11:00:00, 19.0, 19.14, -6999.0
None, 4.422, 5.5, -6999.0, -6999.0, -6999.0, -6999.0, 4.4, -5.1, -0.1, -6999.0, -4.0, 2021-03-04 12:00:00, 16.0, 15.53, -6999.0
None, 9.77, 9.8, -6999.0, -6999.0, -6999.0, -6999.0, 9.8, -5.1, 0.0, -6999.0, 2.0, 2021-03-04 13:00:00, 18.0, 17.8, -6999.0
None, 9.78, 10.7, -6999.0, -6999.0, -6999.0, -6999.0, 9.8, -5.1, -0.2, -6999.0, -1.0, 2021-03-04 14:00:00, 17.0, 16.5, -6999.0
None, 7.92, 10.7, -6999.0, -6999.0, -6999.0, -6999.0, 7.9, -5.1, 0.2, -6999.0, -3.0, 2021-03-04 15:00:00, 14.0, 13.52, -6999.0
None, 6.479, 10.7, -6999.0, -6999.0, -6999.0, -6999.0, 6.5, -5.1, 0.1, -6999.0, -1.0, 2021-03-04 16:00:00, 13.0, 12.79, -6999.0
None, 5.214, 10.7, -6999.0, -6999.0, -6999.0, -6999.0, 5.2, -5.1, 0.0, -6999.0, 0.0, 2021-03-04 17:00:00, 13.0, 12.8, -6999.0
None, 4.136, 10.7, -6999.0, -6999.0, -6999.0, -6999.0, 4.1, -5.1, 0.0, -6999.0, 0.0, 2021-03-04 18:00:00, 13.0, 12.95, -6999.0
None, 3.175, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 3.2, 3.1, 0.0, -6999.0, 0.0, 2021-03-04 19:00:00, 13.0, 13.02, -6999.0
None, 2.957, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 3.0, 2.3, 0.0, -6999.0, 0.0, 2021-03-04 20:00:00, 13.0, 13.04, -6999.0
None, 2.359, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 2.4, 1.3, -0.2, -6999.0, 0.0, 2021-03-04 21:00:00, 13.0, 12.97, -6999.0
None, 1.225, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 1.2, 0.2, -0.1, -6999.0, 0.0, 2021-03-04 22:00:00, 13.0, 13.2, -6999.0
None, 0.782, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.8, -0.3, 0.0, -6999.0, 0.0, 2021-03-04 23:00:00, 13.0, 13.09, -6999.0
None, 1.021, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 1.0, -0.4, -0.1, -6999.0, 0.0, 2021-03-05 00:00:00, 13.0, 13.14, -6999.0
None, -0.731, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -0.7, -0.8, 0.0, -6999.0, 0.0, 2021-03-05 01:00:00, 13.0, 12.99, -6999.0
None, -1.374, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -1.4, -1.5, 0.0, -6999.0, 0.0, 2021-03-05 02:00:00, 13.0, 13.07, -6999.0
None, -1.336, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -1.3, -1.5, 0.0, -6999.0, 0.0, 2021-03-05 03:00:00, 13.0, 13.06, -6999.0
None, -1.478, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -1.6, 0.0, -6999.0, 0.0, 2021-03-05 04:00:00, 13.0, 13.08, -6999.0
None, -1.773, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -1.8, -1.8, 0.0, -6999.0, 0.0, 2021-03-05 05:00:00, 13.0, 12.98, -6999.0
None, -2.618, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -2.6, -2.7, -0.1, -6999.0, 0.0, 2021-03-05 06:00:00, 13.0, 13.11, -6999.0
None, -2.8, -0.8, -6999.0, -6999.0, -6999.0, -6999.0, -2.8, -2.8, -0.5, -6999.0, 0.0, 2021-03-05 07:00:00, 13.0, 13.08, -6999.0
None, -0.861, 0.0, -6999.0, -6999.0, -6999.0, -6999.0, -0.9, -2.8, 0.3, -6999.0, 1.0, 2021-03-05 08:00:00, 14.0, 13.76, -6999.0
None, 1.332, 1.3, -6999.0, -6999.0, -6999.0, -6999.0, 1.3, -2.8, -0.1, -6999.0, 1.0, 2021-03-05 09:00:00, 14.0, 14.37, -6999.0
None, 5.034, 5.0, -6999.0, -6999.0, -6999.0, -6999.0, 5.0, -2.8, 0.2, -6999.0, 1.0, 2021-03-05 10:00:00, 15.0, 15.13, -6999.0
None, 6.345, 6.7, -6999.0, -6999.0, -6999.0, -6999.0, 6.3, -2.8, -0.5, -6999.0, -1.0, 2021-03-05 11:00:00, 14.0, 13.75, -6999.0
