station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 1.547, 87.5, 2016-02-18 21:00:00, 8.05
None, None, 3.083, 81.8, 2016-02-18 22:00:00, 8.45
None, None, 4.453, 79.5, 2016-02-18 23:00:00, 8.61
None, None, 4.666, 84.2, 2016-02-19 00:00:00, 8.23
None, None, 5.211, 86.5, 2016-02-19 01:00:00, 7.91
None, None, 3.148, 83.7, 2016-02-19 02:00:00, 7.83
None, None, 2.7, 84.1, 2016-02-19 03:00:00, 7.87
None, None, 2.394, 82.3, 2016-02-19 04:00:00, 8.01
None, None, 3.286, 81.8, 2016-02-19 05:00:00, 7.93
None, None, 2.806, 83.5, 2016-02-19 06:00:00, 7.77
None, None, 1.672, 87.5, 2016-02-19 07:00:00, 7.36
None, None, 2.509, 88.0, 2016-02-19 08:00:00, 7.2
None, None, 2.611, 86.7, 2016-02-19 09:00:00, 7.23
None, None, 4.27, 85.3, 2016-02-19 10:00:00, 7.01
None, None, 5.103, 85.5, 2016-02-19 11:00:00, 6.896
None, None, 6.204, 84.0, 2016-02-19 12:00:00, 7.05
None, None, 6.276, 83.9, 2016-02-19 13:00:00, 7.16
None, None, 6.201, 83.3, 2016-02-19 14:00:00, 7.32
None, None, 3.362, 86.4, 2016-02-19 15:00:00, 7.55
None, None, 1.569, 83.0, 2016-02-19 16:00:00, 8.25
None, None, 7.04, 75.0, 2016-02-19 17:00:00, 9.59
None, None, 6.856, 73.4, 2016-02-19 18:00:00, 9.27
None, None, 3.031, 77.3, 2016-02-19 19:00:00, 8.34
None, None, 2.067, 82.8, 2016-02-19 20:00:00, 7.25
None, None, 2.459, 88.8, 2016-02-19 21:00:00, 5.857
None, None, 2.132, 87.4, 2016-02-19 22:00:00, 5.456
None, None, 1.904, 83.8, 2016-02-19 23:00:00, 5.648
None, None, 1.041, 86.5, 2016-02-20 00:00:00, 5.408
None, None, 1.914, 88.8, 2016-02-20 01:00:00, 5.202
None, None, 0.753, 88.8, 2016-02-20 02:00:00, 5.404
None, None, 3.815, 80.6, 2016-02-20 03:00:00, 6.342
None, None, 6.424, 76.8, 2016-02-20 04:00:00, 6.729
None, None, 6.125, 80.8, 2016-02-20 05:00:00, 6.601
None, None, 3.735, 78.9, 2016-02-20 06:00:00, 6.392
None, None, 2.006, 82.3, 2016-02-20 07:00:00, 5.958
None, None, 1.671, 86.4, 2016-02-20 08:00:00, 5.631
None, None, 0.864, 84.4, 2016-02-20 09:00:00, 6.516
None, None, 1.714, 82.2, 2016-02-20 10:00:00, 6.582
None, None, 0.546, 78.0, 2016-02-20 11:00:00, 7.12
None, None, 0.555, 74.6, 2016-02-20 12:00:00, 7.37
None, None, 1.822, 72.3, 2016-02-20 13:00:00, 7.87
None, None, 2.068, 72.0, 2016-02-20 14:00:00, 8.17
None, None, 2.867, 71.6, 2016-02-20 15:00:00, 8.17
None, None, 3.854, 73.7, 2016-02-20 16:00:00, 7.99
None, None, 2.056, 72.1, 2016-02-20 17:00:00, 8.01
None, None, 2.32, 79.5, 2016-02-20 18:00:00, 6.959
None, None, 3.252, 84.8, 2016-02-20 19:00:00, 5.856
None, None, 2.47, 86.5, 2016-02-20 20:00:00, 5.557
None, None, 2.475, 86.1, 2016-02-20 21:00:00, 5.418
None, None, 2.32, 87.9, 2016-02-20 22:00:00, 4.608
None, None, 1.557, 88.6, 2016-02-20 23:00:00, 3.868
None, None, 1.973, 86.6, 2016-02-21 00:00:00, 4.112
None, None, 0.852998, 87.7, 2016-02-21 01:00:00, 3.257
None, None, 1.81, 87.1, 2016-02-21 02:00:00, 3.382
None, None, 1.723, 85.1, 2016-02-21 03:00:00, 3.258
None, None, 1.304, 85.7, 2016-02-21 04:00:00, 2.782
None, None, 1.461, 87.0, 2016-02-21 05:00:00, 2.279
None, None, 2.242, 85.6, 2016-02-21 06:00:00, 2.421
None, None, 1.853, 84.9, 2016-02-21 07:00:00, 2.423
None, None, 1.485, 79.4, 2016-02-21 08:00:00, 3.291
None, None, 1.385, 77.7, 2016-02-21 09:00:00, 3.879
None, None, 2.672, 72.7, 2016-02-21 10:00:00, 5.104
None, None, 4.413, 61.34, 2016-02-21 11:00:00, 6.764
None, None, 3.656, 60.8, 2016-02-21 12:00:00, 7.19
None, None, 4.327, 54.95, 2016-02-21 13:00:00, 7.67
None, None, 4.331, 58.51, 2016-02-21 14:00:00, 8.19
None, None, 4.355, 62.22, 2016-02-21 15:00:00, 8.13
None, None, 2.884, 77.1, 2016-02-21 16:00:00, 6.639
None, None, 2.436, 86.0, 2016-02-21 17:00:00, 5.696
None, None, 1.855, 88.8, 2016-02-21 18:00:00, 5.358
None, None, 1.404, 89.5, 2016-02-21 19:00:00, 5.104
None, None, 1.512, 90.5, 2016-02-21 20:00:00, 4.674
None, None, 0.698, 91.0, 2016-02-21 21:00:00, 4.627
None, None, 1.283, 91.0, 2016-02-21 22:00:00, 4.63
None, None, 1.27, 90.9, 2016-02-21 23:00:00, 4.693
None, None, 1.334, 90.5, 2016-02-22 00:00:00, 4.889
None, None, 0.822, 90.5, 2016-02-22 01:00:00, 4.844
None, None, 0.898998, 92.4, 2016-02-22 02:00:00, 4.785
None, None, 1.174, 93.0, 2016-02-22 03:00:00, 4.63
None, None, 0.649999, 93.2, 2016-02-22 04:00:00, 3.992
None, None, 0.890999, 93.7, 2016-02-22 05:00:00, 3.59
None, None, 1.222, 93.7, 2016-02-22 06:00:00, 3.94
None, None, 0.485, 93.7, 2016-02-22 07:00:00, 4.198
None, None, 0.991998, 93.9, 2016-02-22 08:00:00, 4.127
None, None, 0.595, 92.2, 2016-02-22 09:00:00, 5.141
None, None, 0.101, 89.7, 2016-02-22 10:00:00, 6.856
None, None, 0.569, 81.0, 2016-02-22 11:00:00, 7.84
None, None, 2.179, 77.2, 2016-02-22 12:00:00, 7.22
None, None, 3.647, 74.2, 2016-02-22 13:00:00, 7.61
None, None, 5.277, 76.4, 2016-02-22 14:00:00, 7.86
None, None, 4.086, 72.8, 2016-02-22 15:00:00, 8.22
None, None, 4.539, 71.8, 2016-02-22 16:00:00, 8.44
None, None, 3.739, 75.2, 2016-02-22 17:00:00, 8.23
None, None, 1.135, 75.7, 2016-02-22 18:00:00, 7.32
None, None, 1.188, 82.7, 2016-02-22 19:00:00, 5.534
None, None, 1.122, 84.2, 2016-02-22 20:00:00, 4.788
None, None, 1.054, 86.5, 2016-02-22 21:00:00, 4.111
None, None, 0.779999, 86.4, 2016-02-22 22:00:00, 3.93
None, None, 0.68, 88.0, 2016-02-22 23:00:00, 3.631
None, None, 1.34, 88.9, 2016-02-23 00:00:00, 3.263
None, None, 1.034, 89.8, 2016-02-23 01:00:00, 2.835
None, None, 1.183, 90.7, 2016-02-23 02:00:00, 2.426
None, None, 1.555, 89.7, 2016-02-23 03:00:00, 2.398
None, None, 1.452, 89.9, 2016-02-23 04:00:00, 1.929
None, None, 1.713, 89.9, 2016-02-23 05:00:00, 1.78
None, None, 1.582, 90.2, 2016-02-23 06:00:00, 1.518
None, None, 1.463, 89.7, 2016-02-23 07:00:00, 1.414
None, None, 0.925998, 87.6, 2016-02-23 08:00:00, 2.368
None, None, 2.14, 81.1, 2016-02-23 09:00:00, 4.47
None, None, 1.399, 66.35, 2016-02-23 10:00:00, 6.997
None, None, 4.512, 70.4, 2016-02-23 11:00:00, 6.893
None, None, 3.725, 64.31, 2016-02-23 12:00:00, 7.22
None, None, 4.779, 58.39, 2016-02-23 13:00:00, 7.84
None, None, 2.123, 50.7, 2016-02-23 14:00:00, 8.52
None, None, 0.549, 45.86, 2016-02-23 15:00:00, 9.64
None, None, 1.048, 51.18, 2016-02-23 16:00:00, 9.38
None, None, 0.981, 62.82, 2016-02-23 17:00:00, 8.53
None, None, 0.941999, 70.9, 2016-02-23 18:00:00, 7.8
None, None, 1.296, 72.4, 2016-02-23 19:00:00, 6.962
None, None, 1.037, 69.28, 2016-02-23 20:00:00, 6.224
None, None, 1.068, 72.3, 2016-02-23 21:00:00, 5.963
None, None, 1.042, 70.3, 2016-02-23 22:00:00, 5.766
None, None, 1.146, 69.32, 2016-02-23 23:00:00, 6.037
None, None, 1.024, 69.41, 2016-02-24 00:00:00, 6.071
None, None, 1.455, 71.6, 2016-02-24 01:00:00, 6.253
None, None, 1.698, 70.6, 2016-02-24 02:00:00, 5.906
None, None, 1.1, 70.4, 2016-02-24 03:00:00, 5.798
None, None, 0.86, 68.0, 2016-02-24 04:00:00, 5.994
None, None, 1.228, 70.2, 2016-02-24 05:00:00, 6.168
None, None, 1.875, 74.0, 2016-02-24 06:00:00, 6.128
None, None, 1.088, 71.1, 2016-02-24 07:00:00, 5.822
None, None, 0.776, 72.1, 2016-02-24 08:00:00, 5.569
None, None, 0.407, 70.1, 2016-02-24 09:00:00, 7.3
None, None, 1.871, 67.92, 2016-02-24 10:00:00, 7.99
None, None, 1.757, 58.75, 2016-02-24 11:00:00, 8.94
None, None, 1.635, 57.81, 2016-02-24 12:00:00, 9.35
None, None, 2.68, 54.7, 2016-02-24 13:00:00, 9.68
None, None, 1.508, 50.33, 2016-02-24 14:00:00, 10.46
None, None, 1.506, 54.2, 2016-02-24 15:00:00, 10.31
None, None, 1.093, 55.71, 2016-02-24 16:00:00, 10.18
None, None, 0.838998, 58.95, 2016-02-24 17:00:00, 10.05
None, None, 0.648998, 67.73, 2016-02-24 18:00:00, 9.25
None, None, 0.929, 71.2, 2016-02-24 19:00:00, 8.54
None, None, 0.813, 69.37, 2016-02-24 20:00:00, 7.71
None, None, 0.888, 74.6, 2016-02-24 21:00:00, 6.685
None, None, 1.444, 74.3, 2016-02-24 22:00:00, 6.593
None, None, 1.314, 70.4, 2016-02-24 23:00:00, 6.847
None, None, 1.278, 70.9, 2016-02-25 00:00:00, 6.303
None, None, 0.647, 74.7, 2016-02-25 01:00:00, 5.698
None, None, 0.871999, 76.1, 2016-02-25 02:00:00, 5.496
None, None, 0.953, 74.9, 2016-02-25 03:00:00, 5.451
None, None, 1.173, 79.3, 2016-02-25 04:00:00, 4.903
None, None, 1.384, 79.7, 2016-02-25 05:00:00, 4.65
None, None, 1.448, 80.2, 2016-02-25 06:00:00, 4.627
None, None, 1.128, 78.1, 2016-02-25 07:00:00, 4.736
None, None, 0.991998, 80.8, 2016-02-25 08:00:00, 4.985
None, None, 0.564, 78.8, 2016-02-25 09:00:00, 6.162
None, None, 0.893998, 73.0, 2016-02-25 10:00:00, 7.84
None, None, 1.967, 67.75, 2016-02-25 11:00:00, 8.77
None, None, 2.229, 66.02, 2016-02-25 12:00:00, 9.2
None, None, 1.321, 61.96, 2016-02-25 13:00:00, 10.14
None, None, 1.802, 59.56, 2016-02-25 14:00:00, 10.42
None, None, 1.057, 58.49, 2016-02-25 15:00:00, 11.05
None, None, 2.955, 62.48, 2016-02-25 16:00:00, 10.5
None, None, 2.171, 62.54, 2016-02-25 17:00:00, 10.68
None, None, 0.830999, 69.31, 2016-02-25 18:00:00, 9.66
None, None, 0.768, 76.0, 2016-02-25 19:00:00, 8.42
None, None, 0.908999, 78.1, 2016-02-25 20:00:00, 8.11
None, None, 1.086, 77.1, 2016-02-25 21:00:00, 8.34
None, None, 1.038, 78.0, 2016-02-25 22:00:00, 8.18
None, None, 1.112, 81.7, 2016-02-25 23:00:00, 7.57
None, None, 1.256, 82.7, 2016-02-26 00:00:00, 7.62
None, None, 1.736, 79.4, 2016-02-26 01:00:00, 7.96
None, None, 1.054, 78.9, 2016-02-26 02:00:00, 7.91
None, None, 1.176, 80.3, 2016-02-26 03:00:00, 7.35
None, None, 1.326, 84.7, 2016-02-26 04:00:00, 6.684
None, None, 0.994, 84.9, 2016-02-26 05:00:00, 6.481
None, None, 1.209, 84.0, 2016-02-26 06:00:00, 6.861
None, None, 1.261, 85.2, 2016-02-26 07:00:00, 6.466
None, None, 1.231, 85.7, 2016-02-26 08:00:00, 6.682
None, None, 0.635999, 85.9, 2016-02-26 09:00:00, 7.18
None, None, 1.262, 76.7, 2016-02-26 10:00:00, 8.81
None, None, 0.968999, 69.79, 2016-02-26 11:00:00, 9.72
None, None, 1.086, 69.97, 2016-02-26 12:00:00, 9.9
None, None, 0.857999, 67.01, 2016-02-26 13:00:00, 10.17
None, None, 1.04, 66.86, 2016-02-26 14:00:00, 10.34
None, None, 2.354, 72.4, 2016-02-26 15:00:00, 9.99
None, None, 3.932, 63.44, 2016-02-26 16:00:00, 10.94
None, None, 2.097, 71.4, 2016-02-26 17:00:00, 10.34
None, None, 0.763998, 85.5, 2016-02-26 18:00:00, 8.53
None, None, 0.689, 90.3, 2016-02-26 19:00:00, 8.19
None, None, 1.855, 91.3, 2016-02-26 20:00:00, 8.45
None, None, 1.578, 91.9, 2016-02-26 21:00:00, 8.63
None, None, 1.518, 92.6, 2016-02-26 22:00:00, 8.53
None, None, 0.462998, 93.3, 2016-02-26 23:00:00, 8.33
None, None, 0.73, 94.2, 2016-02-27 00:00:00, 8.19
None, None, None, 94.8, 2016-02-27 01:00:00, 8.1
None, None, None, 95.0, 2016-02-27 02:00:00, 8.02
None, None, 0.237, 95.2, 2016-02-27 03:00:00, 8.0
None, None, 0.792999, 95.5, 2016-02-27 04:00:00, 7.92
None, None, 0.749, 95.6, 2016-02-27 05:00:00, 8.09
None, None, 0.493, 95.7, 2016-02-27 06:00:00, 8.1
None, None, 0.689, 95.7, 2016-02-27 07:00:00, 8.01
None, None, 1.206, 95.7, 2016-02-27 08:00:00, 8.0
None, None, 0.458, 95.7, 2016-02-27 09:00:00, 8.0
None, None, 0.764998, 95.6, 2016-02-27 10:00:00, 8.22
None, None, 1.92, 95.3, 2016-02-27 11:00:00, 8.33
None, None, 1.521, 93.6, 2016-02-27 12:00:00, 8.5
None, None, 1.552, 92.2, 2016-02-27 13:00:00, 9.1
None, None, 2.107, 88.2, 2016-02-27 14:00:00, 9.39
None, None, 2.495, 85.2, 2016-02-27 15:00:00, 9.61
None, None, 2.754, 85.8, 2016-02-27 16:00:00, 9.28
None, None, 1.72, 84.5, 2016-02-27 17:00:00, 9.65
None, None, 0.639998, 85.8, 2016-02-27 18:00:00, 9.52
None, None, 1.13, 90.0, 2016-02-27 19:00:00, 9.13
None, None, 1.864, 90.7, 2016-02-27 20:00:00, 9.06
None, None, 0.986, 90.7, 2016-02-27 21:00:00, 8.91
None, None, 1.335, 91.0, 2016-02-27 22:00:00, 8.75
None, None, 2.571, 91.9, 2016-02-27 23:00:00, 8.59
None, None, 1.743, 91.3, 2016-02-28 00:00:00, 8.75
None, None, 2.127, 80.7, 2016-02-28 01:00:00, 9.7
None, None, 1.778, 86.8, 2016-02-28 02:00:00, 8.94
None, None, 2.012, 86.4, 2016-02-28 03:00:00, 8.93
None, None, 0.985, 90.6, 2016-02-28 04:00:00, 8.41
None, None, 1.745, 90.4, 2016-02-28 05:00:00, 8.24
None, None, 2.782, 85.6, 2016-02-28 06:00:00, 8.33
None, None, 4.692, 86.7, 2016-02-28 07:00:00, 7.75
None, None, 4.905, 84.3, 2016-02-28 08:00:00, 7.69
None, None, 3.933, 83.5, 2016-02-28 09:00:00, 7.56
None, None, 4.35, 84.4, 2016-02-28 10:00:00, 7.53
None, None, 4.679, 83.0, 2016-02-28 11:00:00, 8.19
None, None, 10.68, 75.9, 2016-02-28 12:00:00, 9.86
None, None, 11.67, 73.0, 2016-02-28 13:00:00, 10.26
None, None, 9.47, 68.15, 2016-02-28 14:00:00, 10.41
None, None, 2.466, 72.1, 2016-02-28 15:00:00, 10.16
None, None, 2.271, 76.6, 2016-02-28 16:00:00, 9.82
None, None, 2.167, 81.4, 2016-02-28 17:00:00, 9.29
None, None, 3.386, 85.4, 2016-02-28 18:00:00, 8.07
None, None, 3.032, 88.1, 2016-02-28 19:00:00, 7.68
None, None, 3.225, 84.4, 2016-02-28 20:00:00, 7.67
None, None, 2.579, 89.0, 2016-02-28 21:00:00, 6.661
None, None, 1.702, 90.3, 2016-02-28 22:00:00, 6.373
None, None, 1.818, 91.3, 2016-02-28 23:00:00, 5.955
None, None, 1.975, 92.0, 2016-02-29 00:00:00, 5.722
None, None, 1.848, 91.5, 2016-02-29 01:00:00, 5.625
None, None, 1.174, 90.3, 2016-02-29 02:00:00, 6.185
None, None, 1.265, 91.4, 2016-02-29 03:00:00, 6.153
None, None, 1.241, 92.0, 2016-02-29 04:00:00, 5.921
None, None, 1.753, 92.6, 2016-02-29 05:00:00, 5.87
None, None, 1.013, 92.7, 2016-02-29 06:00:00, 6.04
None, None, 2.742, 89.2, 2016-02-29 07:00:00, 6.778
None, None, 3.395, 83.7, 2016-02-29 08:00:00, 7.27
None, None, 3.005, 82.1, 2016-02-29 09:00:00, 7.37
None, None, 2.509, 80.3, 2016-02-29 10:00:00, 7.6
None, None, 1.824, 79.7, 2016-02-29 11:00:00, 7.61
None, None, 2.267, 80.9, 2016-02-29 12:00:00, 7.48
None, None, 1.671, 76.9, 2016-02-29 13:00:00, 8.31
None, None, 1.179, 69.49, 2016-02-29 14:00:00, 8.97
None, None, 0.587998, 68.81, 2016-02-29 15:00:00, 9.21
None, None, 1.335, 68.19, 2016-02-29 16:00:00, 9.18
None, None, 0.774999, 72.0, 2016-02-29 17:00:00, 8.84
None, None, 0.893998, 77.9, 2016-02-29 18:00:00, 8.4
None, None, 3.286, 80.4, 2016-02-29 19:00:00, 8.03
None, None, 4.862, 77.4, 2016-02-29 20:00:00, 8.03
None, None, 4.753, 72.5, 2016-02-29 21:00:00, 8.39
None, None, 4.916, 74.4, 2016-02-29 22:00:00, 7.98
None, None, 3.243, 75.1, 2016-02-29 23:00:00, 7.91
None, None, 3.426, 76.2, 2016-03-01 00:00:00, 7.59
None, None, 1.877, 75.0, 2016-03-01 01:00:00, 7.56
None, None, 2.919, 74.7, 2016-03-01 02:00:00, 7.69
None, None, 1.612, 82.7, 2016-03-01 03:00:00, 6.901
None, None, 1.471, 89.3, 2016-03-01 04:00:00, 6.218
None, None, 2.019, 91.3, 2016-03-01 05:00:00, 6.134
None, None, 4.07, 91.2, 2016-03-01 06:00:00, 6.153
None, None, 5.023, 86.2, 2016-03-01 07:00:00, 6.268
None, None, 6.258, 84.4, 2016-03-01 08:00:00, 6.41
None, None, 6.029, 84.2, 2016-03-01 09:00:00, 6.589
None, None, 6.521, 85.6, 2016-03-01 10:00:00, 6.465
None, None, 6.436, 87.6, 2016-03-01 11:00:00, 6.434
None, None, 5.41, 88.9, 2016-03-01 12:00:00, 6.649
None, None, 4.447, 88.3, 2016-03-01 13:00:00, 7.49
None, None, 3.538, 85.8, 2016-03-01 14:00:00, 8.65
None, None, 2.913, 87.2, 2016-03-01 15:00:00, 8.94
None, None, 2.352, 89.6, 2016-03-01 16:00:00, 8.78
None, None, 6.99, 82.6, 2016-03-01 17:00:00, 10.24
None, None, 8.43, 71.6, 2016-03-01 18:00:00, 10.58
None, None, 6.632, 71.7, 2016-03-01 19:00:00, 9.84
None, None, 8.01, 66.65, 2016-03-01 20:00:00, 10.11
None, None, 6.25, 66.49, 2016-03-01 21:00:00, 9.77
None, None, 6.007, 72.3, 2016-03-01 22:00:00, 9.21
None, None, 6.387, 75.4, 2016-03-01 23:00:00, 8.14
None, None, 4.113, 78.9, 2016-03-02 00:00:00, 7.69
None, None, 3.599, 81.7, 2016-03-02 01:00:00, 7.54
None, None, 1.461, 87.0, 2016-03-02 02:00:00, 6.892
None, None, 2.481, 86.6, 2016-03-02 03:00:00, 6.775
None, None, 2.111, 88.5, 2016-03-02 04:00:00, 6.591
None, None, 2.383, 91.5, 2016-03-02 05:00:00, 6.601
None, None, 2.144, 92.5, 2016-03-02 06:00:00, 6.345
None, None, 2.474, 91.5, 2016-03-02 07:00:00, 6.438
None, None, 2.723, 91.8, 2016-03-02 08:00:00, 6.428
None, None, 2.898, 92.1, 2016-03-02 09:00:00, 6.866
None, None, 1.887, 92.2, 2016-03-02 10:00:00, 7.31
None, None, 1.123, 91.9, 2016-03-02 11:00:00, 7.98
None, None, 1.121, 90.7, 2016-03-02 12:00:00, 8.2
None, None, 1.232, 88.3, 2016-03-02 13:00:00, 8.89
None, None, 3.228, 78.9, 2016-03-02 14:00:00, 9.5
None, None, 1.788, 76.5, 2016-03-02 15:00:00, 9.69
None, None, 2.428, 78.6, 2016-03-02 16:00:00, 9.53
None, None, 3.957, 82.7, 2016-03-02 17:00:00, 8.91
None, None, 5.918, 75.7, 2016-03-02 18:00:00, 9.34
None, None, 3.798, 74.8, 2016-03-02 19:00:00, 9.3
None, None, 3.509, 77.0, 2016-03-02 20:00:00, 9.05
None, None, 3.755, 75.5, 2016-03-02 21:00:00, 9.26
None, None, 4.366, 83.5, 2016-03-02 22:00:00, 8.38
None, None, 3.881, 83.4, 2016-03-02 23:00:00, 8.54
None, None, 2.716, 86.6, 2016-03-03 00:00:00, 8.93
None, None, 1.804, 90.4, 2016-03-03 01:00:00, 8.82
None, None, 1.88, 91.5, 2016-03-03 02:00:00, 8.62
None, None, 1.083, 91.7, 2016-03-03 03:00:00, 8.29
None, None, 0.906, 91.6, 2016-03-03 04:00:00, 7.96
None, None, 0.964999, 92.2, 2016-03-03 05:00:00, 7.88
None, None, 1.409, 92.2, 2016-03-03 06:00:00, 7.9
None, None, 1.177, 92.7, 2016-03-03 07:00:00, 7.87
None, None, 1.805, 92.8, 2016-03-03 08:00:00, 8.09
None, None, 1.876, 90.0, 2016-03-03 09:00:00, 8.66
None, None, 1.273, 90.5, 2016-03-03 10:00:00, 8.62
None, None, 1.885, 91.9, 2016-03-03 11:00:00, 8.76
None, None, 4.306, 88.5, 2016-03-03 12:00:00, 9.22
None, None, 2.056, 87.5, 2016-03-03 13:00:00, 9.6
None, None, 1.5, 79.5, 2016-03-03 14:00:00, 10.15
None, None, 2.322, 74.0, 2016-03-03 15:00:00, 10.7
None, None, 0.700999, 68.48, 2016-03-03 16:00:00, 11.44
None, None, 1.563, 73.1, 2016-03-03 17:00:00, 11.33
None, None, 1.756, 82.6, 2016-03-03 18:00:00, 10.66
None, None, 1.84, 81.8, 2016-03-03 19:00:00, 10.15
None, None, 1.932, 81.9, 2016-03-03 20:00:00, 9.93
None, None, 1.955, 77.8, 2016-03-03 21:00:00, 10.38
None, None, 1.904, 72.7, 2016-03-03 22:00:00, 10.84
None, None, 1.687, 69.48, 2016-03-03 23:00:00, 11.13
None, None, 2.075, 73.7, 2016-03-04 00:00:00, 10.51
None, None, 1.66, 72.6, 2016-03-04 01:00:00, 10.46
None, None, 1.645, 70.1, 2016-03-04 02:00:00, 10.7
None, None, 2.099, 63.65, 2016-03-04 03:00:00, 11.45
None, None, 2.02, 66.87, 2016-03-04 04:00:00, 10.96
None, None, 1.669, 63.46, 2016-03-04 05:00:00, 11.3
None, None, 2.273, 66.29, 2016-03-04 06:00:00, 10.83
None, None, 2.528, 63.16, 2016-03-04 07:00:00, 11.12
None, None, 3.531, 47.4, 2016-03-04 08:00:00, 13.1
None, None, 5.967, 46.31, 2016-03-04 09:00:00, 13.26
None, None, 3.944, 50.43, 2016-03-04 10:00:00, 12.31
None, None, 2.17, 61.37, 2016-03-04 11:00:00, 11.13
None, None, 2.731, 72.3, 2016-03-04 12:00:00, 10.02
None, None, 2.937, 80.3, 2016-03-04 13:00:00, 9.56
None, None, 3.376, 85.0, 2016-03-04 14:00:00, 9.19
None, None, 2.445, 85.1, 2016-03-04 15:00:00, 9.4
None, None, 2.249, 80.1, 2016-03-04 16:00:00, 9.98
None, None, 4.287, 73.9, 2016-03-04 17:00:00, 10.53
None, None, 5.805, 72.4, 2016-03-04 18:00:00, 10.56
None, None, 4.677, 76.3, 2016-03-04 19:00:00, 10.12
None, None, 6.378, 76.3, 2016-03-04 20:00:00, 10.17
None, None, 1.91, 81.6, 2016-03-04 21:00:00, 9.31
None, None, 1.947, 86.7, 2016-03-04 22:00:00, 8.62
None, None, 4.1, 87.8, 2016-03-04 23:00:00, 8.41
None, None, 5.561, 86.2, 2016-03-05 00:00:00, 8.27
None, None, 7.16, 85.2, 2016-03-05 01:00:00, 8.22
None, None, 6.644, 81.3, 2016-03-05 02:00:00, 8.97
None, None, 3.366, 85.8, 2016-03-05 03:00:00, 8.69
None, None, 2.201, 80.9, 2016-03-05 04:00:00, 10.01
None, None, 1.227, 81.2, 2016-03-05 05:00:00, 10.12
None, None, 2.044, 79.7, 2016-03-05 06:00:00, 10.45
None, None, 2.214, 83.6, 2016-03-05 07:00:00, 10.04
None, None, 2.315, 81.4, 2016-03-05 08:00:00, 10.53
None, None, 2.105, 73.8, 2016-03-05 09:00:00, 12.02
None, None, 2.752, 71.3, 2016-03-05 10:00:00, 12.01
None, None, 1.608, 68.86, 2016-03-05 11:00:00, 12.09
None, None, 1.27, 63.42, 2016-03-05 12:00:00, 12.76
None, None, 1.377, 60.94, 2016-03-05 13:00:00, 12.91
None, None, 1.52, 60.62, 2016-03-05 14:00:00, 13.3
None, None, 2.648, 55.98, 2016-03-05 15:00:00, 14.14
None, None, 3.549, 51.97, 2016-03-05 16:00:00, 14.35
None, None, 4.623, 51.9, 2016-03-05 17:00:00, 14.12
None, None, 5.223, 57.64, 2016-03-05 18:00:00, 13.0
None, None, 5.178, 48.72, 2016-03-05 19:00:00, 13.44
None, None, 5.839, 46.04, 2016-03-05 20:00:00, 13.0
None, None, 5.973, 41.82, 2016-03-05 21:00:00, 13.14
None, None, 3.48, 42.03, 2016-03-05 22:00:00, 13.23
None, None, 5.356, 46.53, 2016-03-05 23:00:00, 13.96
None, None, 7.04, 72.4, 2016-03-06 00:00:00, 10.82
None, None, 7.57, 69.99, 2016-03-06 01:00:00, 10.91
None, None, 3.942, 68.76, 2016-03-06 02:00:00, 11.42
None, None, 8.71, 69.4, 2016-03-06 03:00:00, 12.68
None, None, 2.66, 79.4, 2016-03-06 04:00:00, 10.98
None, None, 1.574, 86.7, 2016-03-06 05:00:00, 9.6
None, None, 6.335, 69.22, 2016-03-06 06:00:00, 10.7
None, None, 6.224, 70.9, 2016-03-06 07:00:00, 10.21
None, None, 4.176, 72.5, 2016-03-06 08:00:00, 9.82
None, None, 5.033, 69.37, 2016-03-06 09:00:00, 9.67
None, None, 1.765, 69.34, 2016-03-06 10:00:00, 9.57
None, None, 1.889, 81.0, 2016-03-06 11:00:00, 8.96
None, None, 2.798, 86.3, 2016-03-06 12:00:00, 8.65
None, None, 5.491, 84.0, 2016-03-06 13:00:00, 8.72
None, None, 4.402, 74.3, 2016-03-06 14:00:00, 10.01
None, None, 3.777, 74.7, 2016-03-06 15:00:00, 9.99
None, None, 5.048, 77.3, 2016-03-06 16:00:00, 9.6
None, None, 3.089, 72.1, 2016-03-06 17:00:00, 10.2
None, None, 4.554, 69.44, 2016-03-06 18:00:00, 10.23
None, None, 4.946, 73.7, 2016-03-06 19:00:00, 9.91
None, None, 5.159, 74.9, 2016-03-06 20:00:00, 9.6
None, None, 4.465, 73.0, 2016-03-06 21:00:00, 9.53
None, None, 4.038, 68.77, 2016-03-06 22:00:00, 9.75
None, None, 1.47, 73.0, 2016-03-06 23:00:00, 9.25
None, None, 2.369, 80.2, 2016-03-07 00:00:00, 8.47
None, None, 3.512, 82.8, 2016-03-07 01:00:00, 8.24
None, None, 2.88, 83.9, 2016-03-07 02:00:00, 8.06
None, None, 2.414, 89.6, 2016-03-07 03:00:00, 7.43
None, None, 2.477, 91.6, 2016-03-07 04:00:00, 7.01
None, None, 1.218, 91.6, 2016-03-07 05:00:00, 6.689
None, None, 0.809, 92.5, 2016-03-07 06:00:00, 6.303
None, None, 0.725, 92.9, 2016-03-07 07:00:00, 6.166
None, None, 0.143998, 93.4, 2016-03-07 08:00:00, 6.214
None, None, 1.746, 93.5, 2016-03-07 09:00:00, 6.411
