station_observations
BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, 31.7, 1.043, 29.0, 33.29, 2018-06-19 18:00:00, 31.09
None, 31.1, 0.844, 33.3, 53.26, 2018-06-19 19:00:00, 28.28
None, 28.3, 0.933, 53.3, 56.2, 2018-06-19 20:00:00, 24.26
None, 24.3, 0.353, 56.2, 59.47, 2018-06-19 21:00:00, 22.19
None, 22.2, 0.627, 59.5, 67.1, 2018-06-19 22:00:00, 20.19
None, 20.2, 0.122, 67.1, 74.41, 2018-06-19 23:00:00, 18.63
None, 18.6, 0.435, 74.4, 77.88, 2018-06-20 00:00:00, 17.79
None, 17.8, 0.392, 77.9, 78.79, 2018-06-20 01:00:00, 17.41
None, 17.4, 0.129, 78.8, 83.0, 2018-06-20 02:00:00, 16.07
None, 16.1, 0.167, 83.0, 84.2, 2018-06-20 03:00:00, 15.84
None, 15.8, 0.013, 84.2, 84.7, 2018-06-20 04:00:00, 15.29
None, 15.3, 0.502, 84.7, 88.5, 2018-06-20 05:00:00, 14.47
None, 14.5, 0.485, 88.5, 88.8, 2018-06-20 06:00:00, 16.0
None, 16.0, 0.475, 88.8, 82.5, 2018-06-20 07:00:00, 17.66
None, 17.7, 0.467, 82.5, 76.38, 2018-06-20 08:00:00, 19.38
None, 19.4, 1.098, 76.4, 71.37, 2018-06-20 09:00:00, 21.14
None, 21.1, 1.5, 71.4, 65.3, 2018-06-20 10:00:00, 22.74
None, 22.7, 1.435, 65.3, 62.56, 2018-06-20 11:00:00, 24.2
None, 24.2, 1.016, 62.6, 58.3, 2018-06-20 12:00:00, 26.41
None, 26.4, 1.436, 58.3, 42.21, 2018-06-20 13:00:00, 29.68
None, 29.7, 1.726, 42.2, 31.7, 2018-06-20 14:00:00, 31.33
None, 31.3, 2.146, 31.7, 25.23, 2018-06-20 15:00:00, 32.36
None, 32.4, 1.578, 25.2, 25.14, 2018-06-20 16:00:00, 32.2
None, 32.2, 1.097, 25.1, 37.95, 2018-06-20 17:00:00, 28.5
None, 28.5, 2.426, 38.0, 54.93, 2018-06-20 18:00:00, 24.55
None, 24.6, 3.559, 54.9, 45.63, 2018-06-20 19:00:00, 24.87
None, 24.9, 2.427, 45.6, 50.46, 2018-06-20 20:00:00, 23.2
None, 23.2, 1.384, 50.5, 52.53, 2018-06-20 21:00:00, 21.59
None, 21.6, 0.732, 52.5, 59.3, 2018-06-20 22:00:00, 19.4
None, 19.4, 1.139, 59.3, 71.15, 2018-06-20 23:00:00, 17.06
None, 17.1, 0.48, 71.2, 75.18, 2018-06-21 00:00:00, 16.39
None, 16.4, 1.046, 75.2, 80.5, 2018-06-21 01:00:00, 15.17
None, 15.2, 1.581, 80.5, 84.4, 2018-06-21 02:00:00, 14.23
None, 14.2, 0.981, 84.4, 85.5, 2018-06-21 03:00:00, 13.55
None, 13.6, 0.804, 85.5, 85.3, 2018-06-21 04:00:00, 12.9
None, 12.9, 0.751, 85.3, 86.4, 2018-06-21 05:00:00, 12.97
None, 13.0, 0.789, 86.4, 86.3, 2018-06-21 06:00:00, 14.63
None, 14.6, 1.212, 86.3, 81.6, 2018-06-21 07:00:00, 16.2
None, 16.2, 0.921, 81.6, 77.67, 2018-06-21 08:00:00, 17.07
None, 17.1, 1.007, 77.7, 77.52, 2018-06-21 09:00:00, 17.15
None, 17.2, 0.962, 77.5, 72.99, 2018-06-21 10:00:00, 17.47
None, 17.5, 0.901, 73.0, 69.33, 2018-06-21 11:00:00, 18.67
None, 18.7, 2.11, 69.3, 60.54, 2018-06-21 12:00:00, 21.8
None, 21.8, 2.576, 60.5, 49.4, 2018-06-21 13:00:00, 25.22
None, 25.2, 3.081, 49.4, 47.98, 2018-06-21 14:00:00, 26.58
None, 26.6, 2.521, 48.0, 40.79, 2018-06-21 15:00:00, 28.39
None, 28.4, 1.435, 40.8, 40.69, 2018-06-21 16:00:00, 28.95
None, 29.0, 2.498, 40.7, 48.11, 2018-06-21 17:00:00, 27.07
None, 27.1, 1.816, 48.1, 56.59, 2018-06-21 18:00:00, 25.37
None, 25.4, 3.742, 56.6, 56.78, 2018-06-21 19:00:00, 23.8
None, 23.8, 2.49, 56.8, 55.21, 2018-06-21 20:00:00, 22.13
None, 22.1, 1.803, 55.2, 64.01, 2018-06-21 21:00:00, 20.13
None, 20.1, 1.882, 64.0, 69.24, 2018-06-21 22:00:00, 18.93
None, 18.9, 0.961, 69.2, 78.87, 2018-06-21 23:00:00, 16.55
None, 16.6, 1.931, 78.9, 80.5, 2018-06-22 00:00:00, 15.98
None, 16.0, 1.755, 80.5, 85.3, 2018-06-22 01:00:00, 14.52
None, 14.5, 0.607, 85.3, 86.8, 2018-06-22 02:00:00, 13.69
None, 13.7, 1.477, 86.8, 87.9, 2018-06-22 03:00:00, 13.95
None, 14.0, 0.622, 87.9, 88.9, 2018-06-22 04:00:00, 13.98
None, 14.0, 0.737, 88.9, 89.1, 2018-06-22 05:00:00, 14.09
None, 14.1, 0.794, 89.1, 89.3, 2018-06-22 06:00:00, 14.21
None, 14.2, 0.388, 89.3, 83.4, 2018-06-22 07:00:00, 15.97
None, 16.0, 0.822, 83.4, 73.73, 2018-06-22 08:00:00, 18.71
None, 18.7, 2.55, 73.7, 58.31, 2018-06-22 09:00:00, 22.37
None, 22.4, 3.03, 58.3, 47.44, 2018-06-22 10:00:00, 24.95
None, 25.0, 3.839, 47.4, 42.59, 2018-06-22 11:00:00, 26.13
None, 26.1, 3.506, 42.6, 42.28, 2018-06-22 12:00:00, 26.32
None, 26.3, 3.318, 42.3, 40.57, 2018-06-22 13:00:00, 26.5
None, 26.5, 4.173, 40.6, 39.53, 2018-06-22 14:00:00, 26.47
None, 26.5, 5.497, 39.5, 48.84, 2018-06-22 15:00:00, 25.2
None, 25.2, 3.674, 48.8, 52.09, 2018-06-22 16:00:00, 24.92
None, 24.9, 3.804, 52.1, 53.45, 2018-06-22 17:00:00, 23.91
None, 23.9, 1.812, 53.5, 62.89, 2018-06-22 18:00:00, 22.03
None, 22.0, 1.22, 62.9, 76.6, 2018-06-22 19:00:00, 20.27
None, 20.3, 3.321, 76.6, 69.65, 2018-06-22 20:00:00, 18.37
None, 18.4, 2.433, 69.7, 83.7, 2018-06-22 21:00:00, 15.96
None, 16.0, 0.817, 83.7, 88.4, 2018-06-22 22:00:00, 15.13
None, 15.1, 1.243, 88.4, 89.9, 2018-06-22 23:00:00, 14.29
None, 14.3, 0.904, 89.9, 90.6, 2018-06-23 00:00:00, 13.62
None, 13.6, 0.623, 90.6, 91.7, 2018-06-23 01:00:00, 13.69
None, 13.7, 0.442, 91.7, 92.1, 2018-06-23 02:00:00, 12.97
None, 13.0, 0.884, 92.1, 92.6, 2018-06-23 03:00:00, 12.45
None, 12.5, 0.457, 92.6, 93.0, 2018-06-23 04:00:00, 12.98
None, 13.0, 0.284, 93.0, 93.1, 2018-06-23 05:00:00, 12.86
None, 12.9, 0.835, 93.1, 93.2, 2018-06-23 06:00:00, 12.93
None, 12.9, 0.406, 93.2, 93.3, 2018-06-23 07:00:00, 13.38
None, 13.4, 0.564, 93.3, 93.3, 2018-06-23 08:00:00, 14.64
None, 14.6, 0.863, 93.3, 89.5, 2018-06-23 09:00:00, 16.97
None, 17.0, 2.112, 89.5, 63.0, 2018-06-23 10:00:00, 21.23
None, 21.2, 3.17, 63.0, 52.53, 2018-06-23 11:00:00, 22.7
None, 22.7, 3.035, 52.5, 49.36, 2018-06-23 12:00:00, 23.22
None, 23.2, 2.679, 49.4, 43.3, 2018-06-23 13:00:00, 24.61
None, 24.6, 3.809, 43.3, 34.84, 2018-06-23 14:00:00, 26.13
None, 26.1, 2.176, 34.8, 37.91, 2018-06-23 15:00:00, 25.59
None, 25.6, 1.691, 37.9, 33.17, 2018-06-23 16:00:00, 26.67
None, 26.7, 5.895, 33.2, 27.93, 2018-06-23 17:00:00, 27.45
None, 27.5, 5.262, 27.9, 28.08, 2018-06-23 18:00:00, 26.23
None, 26.2, 3.734, 28.1, 33.72, 2018-06-23 19:00:00, 24.55
None, 24.6, 1.875, 33.7, 51.24, 2018-06-23 20:00:00, 20.78
None, 20.8, 1.575, 51.2, 58.48, 2018-06-23 21:00:00, 17.47
None, 17.5, 1.068, 58.5, 63.11, 2018-06-23 22:00:00, 15.56
None, 15.6, 2.06, 63.1, 66.34, 2018-06-23 23:00:00, 14.1
None, 14.1, 0.966, 66.3, 65.22, 2018-06-24 00:00:00, 13.58
None, 13.6, 1.028, 65.2, 74.08, 2018-06-24 01:00:00, 11.8
None, 11.8, 0.675, 74.1, 79.95, 2018-06-24 02:00:00, 10.18
None, 10.2, 0.655, 80.0, 82.7, 2018-06-24 03:00:00, 9.74
None, 9.7, 0.572, 82.7, 84.8, 2018-06-24 04:00:00, 9.15
None, 9.1, 1.033, 84.8, 86.7, 2018-06-24 05:00:00, 9.25
None, 9.3, 0.402, 86.7, 83.8, 2018-06-24 06:00:00, 11.13
None, 11.1, 0.67, 83.8, 74.46, 2018-06-24 07:00:00, 13.12
None, 13.1, 0.781, 74.5, 62.04, 2018-06-24 08:00:00, 15.55
None, 15.6, 1.005, 62.0, 51.56, 2018-06-24 09:00:00, 18.94
None, 18.9, 0.935, 51.6, 45.38, 2018-06-24 10:00:00, 21.35
None, 21.4, 1.245, 45.4, 42.07, 2018-06-24 11:00:00, 22.2
None, 22.2, 2.183, 42.1, 32.95, 2018-06-24 12:00:00, 23.42
None, 23.4, 3.956, 33.0, 28.0, 2018-06-24 13:00:00, 24.31
None, 24.3, 5.242, 28.0, 26.56, 2018-06-24 14:00:00, 24.6
None, 24.6, 3.831, 26.6, 30.86, 2018-06-24 15:00:00, 23.58
None, 23.6, 4.148, 30.9, 34.19, 2018-06-24 16:00:00, 22.44
None, 22.4, 1.206, 34.2, 45.97, 2018-06-24 17:00:00, 20.65
None, 20.7, 0.611, 46.0, 51.93, 2018-06-24 18:00:00, 20.39
None, 20.4, 1.019, 51.9, 66.26, 2018-06-24 19:00:00, 18.96
None, 19.0, 1.667, 66.3, 79.65, 2018-06-24 20:00:00, 16.11
None, 16.1, 1.68, 79.7, 81.2, 2018-06-24 21:00:00, 15.19
None, 15.2, 4.174, 81.2, 75.43, 2018-06-24 22:00:00, 14.32
None, 14.3, 1.459, 75.4, 88.2, 2018-06-24 23:00:00, 12.77
None, 12.8, 2.198, 88.2, 90.6, 2018-06-25 00:00:00, 12.46
None, 12.5, 0.649, 90.6, 91.5, 2018-06-25 01:00:00, 12.25
None, 12.3, 0.764, 91.5, 92.1, 2018-06-25 02:00:00, 12.1
None, 12.1, 0.855, 92.1, 92.1, 2018-06-25 03:00:00, 12.13
None, 12.1, 1.024, 92.1, 91.2, 2018-06-25 04:00:00, 12.13
None, 12.1, 1.517, 91.2, 91.6, 2018-06-25 05:00:00, 11.95
None, 12.0, 1.582, 91.6, 92.0, 2018-06-25 06:00:00, 12.04
None, 12.0, 1.661, 92.0, 91.8, 2018-06-25 07:00:00, 11.98
None, 12.0, 2.154, 91.8, 91.3, 2018-06-25 08:00:00, 12.11
None, 12.1, 3.103, 91.3, 91.9, 2018-06-25 09:00:00, 12.23
None, 12.2, 2.925, 91.9, 91.7, 2018-06-25 10:00:00, 12.15
None, 12.2, 2.965, 91.7, 91.1, 2018-06-25 11:00:00, 12.25
None, 12.3, 1.785, 91.1, 90.5, 2018-06-25 12:00:00, 12.34
None, 12.3, 1.061, 90.5, 89.9, 2018-06-25 13:00:00, 12.65
None, 12.7, 1.949, 89.9, 88.2, 2018-06-25 14:00:00, 12.79
None, 12.8, 3.448, 88.2, 86.5, 2018-06-25 15:00:00, 12.48
None, 12.5, 3.956, 86.5, 85.7, 2018-06-25 16:00:00, 12.66
None, 12.7, 4.517, 85.7, 84.1, 2018-06-25 17:00:00, 12.0
None, 12.0, 4.018, 84.1, 83.7, 2018-06-25 18:00:00, 10.93
None, 10.9, 3.98, 83.7, 82.6, 2018-06-25 19:00:00, 10.57
None, 10.6, 2.906, 82.6, 83.7, 2018-06-25 20:00:00, 10.17
None, 10.2, 1.944, 83.7, 86.5, 2018-06-25 21:00:00, 9.7
None, 9.7, 2.185, 86.5, 88.8, 2018-06-25 22:00:00, 9.33
None, 9.3, 2.364, 88.8, 89.6, 2018-06-25 23:00:00, 9.25
None, 9.3, 3.285, 89.6, 89.9, 2018-06-26 00:00:00, 9.14
None, 9.1, 5.132, 89.9, 87.5, 2018-06-26 01:00:00, 9.08
None, 9.1, 4.64, 87.5, 87.4, 2018-06-26 02:00:00, 8.85
None, 8.9, 4.568, 87.4, 89.0, 2018-06-26 03:00:00, 8.62
None, 8.6, 4.821, 89.0, 88.8, 2018-06-26 04:00:00, 8.49
None, 8.5, 4.64, 88.8, 88.6, 2018-06-26 05:00:00, 8.6
None, 8.6, 4.168, 88.6, 88.0, 2018-06-26 06:00:00, 8.88
None, 8.9, 4.782, 88.0, 85.2, 2018-06-26 07:00:00, 9.9
None, 9.9, 2.892, 85.2, 85.8, 2018-06-26 08:00:00, 10.26
None, 10.3, 1.735, 85.8, 88.0, 2018-06-26 09:00:00, 10.58
None, 10.6, 0.677, 88.0, 86.5, 2018-06-26 10:00:00, 11.62
None, 11.6, 1.653, 86.5, 82.9, 2018-06-26 11:00:00, 12.06
None, 12.1, 1.194, 82.9, 84.5, 2018-06-26 12:00:00, 12.13
None, 12.1, 0.785, 84.5, 85.1, 2018-06-26 13:00:00, 12.62
None, 12.6, 1.209, 85.1, 82.7, 2018-06-26 14:00:00, 13.65
None, 13.7, 1.748, 82.7, 80.8, 2018-06-26 15:00:00, 14.39
None, 14.4, 3.649, 80.8, 73.49, 2018-06-26 16:00:00, 14.94
None, 14.9, 3.298, 73.5, 76.64, 2018-06-26 17:00:00, 14.18
None, 14.2, 2.655, 76.6, 79.12, 2018-06-26 18:00:00, 14.02
None, 14.0, 1.5, 79.1, 81.4, 2018-06-26 19:00:00, 13.67
None, 13.7, 2.916, 81.4, 79.87, 2018-06-26 20:00:00, 13.62
None, 13.6, 3.198, 79.9, 74.96, 2018-06-26 21:00:00, 12.78
None, 12.8, 2.782, 75.0, 66.27, 2018-06-26 22:00:00, 12.17
None, 12.2, 2.48, 66.3, 70.13, 2018-06-26 23:00:00, 11.23
None, 11.2, 1.163, 70.1, 79.09, 2018-06-27 00:00:00, 10.41
None, 10.4, 1.424, 79.1, 84.5, 2018-06-27 01:00:00, 9.98
None, 10.0, 0.422, 84.5, 89.1, 2018-06-27 02:00:00, 9.69
None, 9.7, 0.46, 89.1, 91.6, 2018-06-27 03:00:00, 9.45
None, 9.4, 1.013, 91.6, 91.2, 2018-06-27 04:00:00, 9.39
None, 9.4, 1.551, 91.2, 90.8, 2018-06-27 05:00:00, 9.23
None, 9.2, 0.758, 90.8, 90.5, 2018-06-27 06:00:00, 9.52
None, 9.5, 0.586, 90.5, 86.7, 2018-06-27 07:00:00, 10.25
None, 10.3, 0.572, 86.7, 81.3, 2018-06-27 08:00:00, 11.2
None, 11.2, 0.798, 81.3, 75.76, 2018-06-27 09:00:00, 13.01
None, 13.0, 0.581, 75.8, 68.36, 2018-06-27 10:00:00, 14.76
None, 14.8, 1.543, 68.4, 61.17, 2018-06-27 11:00:00, 16.48
None, 16.5, 3.069, 61.2, 51.64, 2018-06-27 12:00:00, 16.99
None, 17.0, 2.114, 51.6, 46.27, 2018-06-27 13:00:00, 18.4
None, 18.4, 3.663, 46.3, 46.4, 2018-06-27 14:00:00, 18.18
None, 18.2, 4.941, 46.4, 40.53, 2018-06-27 15:00:00, 19.37
None, 19.4, 5.282, 40.5, 36.95, 2018-06-27 16:00:00, 20.17
None, 20.2, 4.558, 37.0, 36.32, 2018-06-27 17:00:00, 20.41
None, 20.4, 3.788, 36.3, 41.16, 2018-06-27 18:00:00, 19.65
None, 19.7, 2.806, 41.2, 52.05, 2018-06-27 19:00:00, 17.93
None, 17.9, 2.248, 52.1, 61.62, 2018-06-27 20:00:00, 15.64
None, 15.6, 1.327, 61.6, 67.54, 2018-06-27 21:00:00, 14.51
None, 14.5, 1.015, 67.5, 72.87, 2018-06-27 22:00:00, 13.36
None, 13.4, 0.423, 72.9, 78.38, 2018-06-27 23:00:00, 12.89
None, 12.9, 1.188, 78.4, 81.0, 2018-06-28 00:00:00, 12.24
None, 12.2, 0.775, 81.0, 84.6, 2018-06-28 01:00:00, 11.73
None, 11.7, 0.226, 84.6, 86.7, 2018-06-28 02:00:00, 11.48
None, 11.5, 0.16, 86.7, 88.1, 2018-06-28 03:00:00, 10.84
None, 10.8, 0.374, 88.1, 89.5, 2018-06-28 04:00:00, 8.91
None, 8.9, 1.267, 89.5, 90.5, 2018-06-28 05:00:00, 8.07
None, 8.1, 0.656, 90.5, 89.5, 2018-06-28 06:00:00, 9.86
None, 9.9, 0.545, 89.5, 77.16, 2018-06-28 07:00:00, 12.41
None, 12.4, 0.877, 77.2, 66.52, 2018-06-28 08:00:00, 14.59
None, 14.6, 1.097, 66.5, 56.79, 2018-06-28 09:00:00, 17.13
None, 17.1, 1.698, 56.8, 49.7, 2018-06-28 10:00:00, 18.94
None, 18.9, 1.323, 49.7, 43.57, 2018-06-28 11:00:00, 19.98
None, 20.0, 1.003, 43.6, 38.42, 2018-06-28 12:00:00, 20.77
None, 20.8, 1.365, 38.4, 36.61, 2018-06-28 13:00:00, 21.73
None, 21.7, 3.43, 36.6, 32.03, 2018-06-28 14:00:00, 22.87
None, 22.9, 3.772, 32.0, 30.29, 2018-06-28 15:00:00, 23.31
None, 23.3, 3.538, 30.3, 29.36, 2018-06-28 16:00:00, 23.22
None, 23.2, 3.885, 29.4, 29.64, 2018-06-28 17:00:00, 23.2
None, 23.2, 3.266, 29.6, 34.82, 2018-06-28 18:00:00, 21.79
None, 21.8, 2.929, 34.8, 40.02, 2018-06-28 19:00:00, 20.37
None, 20.4, 2.047, 40.0, 53.9, 2018-06-28 20:00:00, 16.59
None, 16.6, 1.946, 53.9, 58.79, 2018-06-28 21:00:00, 15.11
None, 15.1, 1.952, 58.8, 62.19, 2018-06-28 22:00:00, 13.64
None, 13.6, 2.037, 62.2, 59.96, 2018-06-28 23:00:00, 13.36
None, 13.4, 1.88, 60.0, 65.7, 2018-06-29 00:00:00, 12.11
None, 12.1, 2.432, 65.7, 64.59, 2018-06-29 01:00:00, 11.94
None, 11.9, 0.837, 64.6, 75.81, 2018-06-29 02:00:00, 9.64
None, 9.6, 0.5, 75.8, 82.2, 2018-06-29 03:00:00, 8.45
None, 8.4, 0.696, 82.2, 84.5, 2018-06-29 04:00:00, 8.03
None, 8.0, 0.809, 84.5, 87.6, 2018-06-29 05:00:00, 7.655
None, 7.7, 0.415, 87.6, 88.8, 2018-06-29 06:00:00, 8.98
None, 9.0, 0.671, 88.8, 83.4, 2018-06-29 07:00:00, 11.11
None, 11.1, 0.952, 83.4, 70.34, 2018-06-29 08:00:00, 14.38
None, 14.4, 1.441, 70.3, 62.48, 2018-06-29 09:00:00, 16.18
None, 16.2, 1.786, 62.5, 56.14, 2018-06-29 10:00:00, 17.76
None, 17.8, 2.515, 56.1, 61.95, 2018-06-29 11:00:00, 17.01
None, 17.0, 1.077, 62.0, 56.41, 2018-06-29 12:00:00, 18.19
None, 18.2, 1.343, 56.4, 44.9, 2018-06-29 13:00:00, 20.31
None, 20.3, 1.244, 44.9, 43.0, 2018-06-29 14:00:00, 21.04
None, 21.0, 3.087, 43.0, 50.31, 2018-06-29 15:00:00, 19.06
None, 19.1, 2.79, 50.3, 66.83, 2018-06-29 16:00:00, 15.95
None, 16.0, 2.45, 66.8, 64.55, 2018-06-29 17:00:00, 17.11
None, 17.1, 2.53, 64.6, 63.74, 2018-06-29 18:00:00, 17.94
None, 17.9, 2.859, 63.7, 64.69, 2018-06-29 19:00:00, 17.4
None, 17.4, 1.869, 64.7, 74.29, 2018-06-29 20:00:00, 16.08
None, 16.1, 2.249, 74.3, 78.17, 2018-06-29 21:00:00, 14.56
None, 14.6, 1.46, 78.2, 82.9, 2018-06-29 22:00:00, 12.61
None, 12.6, 0.935, 82.9, 86.5, 2018-06-29 23:00:00, 11.36
None, 11.4, 0.431, 86.5, 89.1, 2018-06-30 00:00:00, 10.03
None, 10.0, 0.729, 89.1, 90.7, 2018-06-30 01:00:00, 9.37
None, 9.4, 0.582, 90.7, 91.2, 2018-06-30 02:00:00, 8.85
None, 8.9, 0.279, 91.2, 92.0, 2018-06-30 03:00:00, 8.6
None, 8.6, 0.382, 92.0, 92.6, 2018-06-30 04:00:00, 9.03
None, 9.0, 0.266, 92.6, 92.9, 2018-06-30 05:00:00, 9.27
None, 9.3, 0.323, 92.9, 93.1, 2018-06-30 06:00:00, 9.66
None, 9.7, 0.553, 93.1, 93.2, 2018-06-30 07:00:00, 10.19
None, 10.2, 1.148, 93.2, 93.4, 2018-06-30 08:00:00, 11.4
None, 11.4, 3.119, 93.4, 85.9, 2018-06-30 09:00:00, 12.96
None, 13.0, 2.889, 85.9, 74.03, 2018-06-30 10:00:00, 15.99
None, 16.0, 4.345, 74.0, 59.58, 2018-06-30 11:00:00, 17.92
None, 17.9, 7.091, 59.6, 45.9, 2018-06-30 12:00:00, 19.73
None, 19.7, 7.003, 45.9, 40.01, 2018-06-30 13:00:00, 20.1
None, 20.1, 6.896, 40.0, 37.64, 2018-06-30 14:00:00, 20.92
None, 20.9, 4.841, 37.6, 42.72, 2018-06-30 15:00:00, 20.16
None, 20.2, 3.459, 42.7, 67.22, 2018-06-30 16:00:00, 15.61
None, 15.6, 2.01, 67.2, 75.94, 2018-06-30 17:00:00, 14.29
None, 14.3, 1.305, 75.9, 71.15, 2018-06-30 18:00:00, 15.54
None, 15.5, 1.026, 71.2, 77.13, 2018-06-30 19:00:00, 15.13
None, 15.1, 2.258, 77.1, 81.0, 2018-06-30 20:00:00, 14.15
None, 14.2, 1.806, 81.0, 82.9, 2018-06-30 21:00:00, 12.94
None, 12.9, 0.931, 82.9, 87.6, 2018-06-30 22:00:00, 11.96
None, 12.0, 0.853, 87.6, 89.6, 2018-06-30 23:00:00, 11.72
None, 11.7, 1.302, 89.6, 89.0, 2018-07-01 00:00:00, 11.75
None, 11.8, 2.308, 89.0, 90.4, 2018-07-01 01:00:00, 11.44
None, 11.4, 1.815, 90.4, 91.3, 2018-07-01 02:00:00, 11.31
None, 11.3, 1.392, 91.3, 91.6, 2018-07-01 03:00:00, 11.34
None, 11.3, 1.57, 91.6, 91.8, 2018-07-01 04:00:00, 11.23
None, 11.2, 0.985, 91.8, 92.0, 2018-07-01 05:00:00, 11.14
None, 11.1, 1.464, 92.0, 92.2, 2018-07-01 06:00:00, 11.11
None, 11.1, 3.051, 92.2, 91.8, 2018-07-01 07:00:00, 11.25
None, 11.3, 3.412, 91.8, 87.2, 2018-07-01 08:00:00, 11.64
None, 11.6, 4.389, 87.2, 87.8, 2018-07-01 09:00:00, 11.92
None, 11.9, 3.42, 87.8, 84.2, 2018-07-01 10:00:00, 12.53
None, 12.5, 2.464, 84.2, 80.7, 2018-07-01 11:00:00, 13.56
None, 13.6, 3.925, 80.7, 85.0, 2018-07-01 12:00:00, 13.12
None, 13.1, 4.146, 85.0, 82.4, 2018-07-01 13:00:00, 13.71
None, 13.7, 4.636, 82.4, 82.8, 2018-07-01 14:00:00, 12.48
None, 12.5, 3.505, 82.8, 87.4, 2018-07-01 15:00:00, 12.54
None, 12.5, 4.574, 87.4, 85.7, 2018-07-01 16:00:00, 13.0
None, 13.0, 5.05, 85.7, 83.9, 2018-07-01 17:00:00, 12.88
None, 12.9, 4.384, 83.9, 85.9, 2018-07-01 18:00:00, 12.31
None, 12.3, 2.835, 85.9, 87.7, 2018-07-01 19:00:00, 11.72
None, 11.7, 2.42, 87.7, 90.6, 2018-07-01 20:00:00, 11.19
None, 11.2, 3.033, 90.6, 91.3, 2018-07-01 21:00:00, 10.85
None, 10.9, 2.913, 91.3, 91.7, 2018-07-01 22:00:00, 10.66
None, 10.7, 2.361, 91.7, 92.2, 2018-07-01 23:00:00, 10.71
None, 10.7, 2.153, 92.2, 92.5, 2018-07-02 00:00:00, 10.77
None, 10.8, 2.233, 92.5, 92.1, 2018-07-02 01:00:00, 11.1
None, 11.1, 1.95, 92.1, 88.2, 2018-07-02 02:00:00, 11.6
None, 11.6, 1.713, 88.2, 87.5, 2018-07-02 03:00:00, 11.51
None, 11.5, 2.401, 87.5, 84.4, 2018-07-02 04:00:00, 11.46
None, 11.5, 1.668, 84.4, 80.1, 2018-07-02 05:00:00, 11.71
None, 11.7, 2.208, 80.1, 78.83, 2018-07-02 06:00:00, 12.09
None, 12.1, 1.944, 78.8, 75.37, 2018-07-02 07:00:00, 13.02
None, 13.0, 2.392, 75.4, 68.8, 2018-07-02 08:00:00, 14.63
None, 14.6, 2.882, 68.8, 65.95, 2018-07-02 09:00:00, 14.64
None, 14.6, 2.619, 66.0, 66.28, 2018-07-02 10:00:00, 14.8
None, 14.8, 4.017, 66.3, 62.12, 2018-07-02 11:00:00, 15.3
None, 15.3, 3.44, 62.1, 58.78, 2018-07-02 12:00:00, 15.41
None, 15.4, 3.512, 58.8, 57.68, 2018-07-02 13:00:00, 16.31
None, 16.3, 2.068, 57.7, 65.12, 2018-07-02 14:00:00, 15.11
None, 15.1, 2.614, 65.1, 64.34, 2018-07-02 15:00:00, 15.57
None, 15.6, 2.202, 64.3, 56.21, 2018-07-02 16:00:00, 16.52
None, 16.5, 1.812, 56.2, 50.39, 2018-07-02 17:00:00, 16.59
None, 16.6, 1.743, 50.4, 50.17, 2018-07-02 18:00:00, 17.06
None, 17.1, 1.055, 50.2, 50.99, 2018-07-02 19:00:00, 16.81
None, 16.8, 0.908, 51.0, 58.03, 2018-07-02 20:00:00, 16.21
None, 16.2, 1.12, 58.0, 74.08, 2018-07-02 21:00:00, 14.01
None, 14.0, 1.334, 74.1, 75.98, 2018-07-02 22:00:00, 13.4
None, 13.4, 1.101, 76.0, 82.6, 2018-07-02 23:00:00, 12.79
None, 12.8, 1.316, 82.6, 86.3, 2018-07-03 00:00:00, 12.2
None, 12.2, 1.853, 86.3, 85.8, 2018-07-03 01:00:00, 11.86
None, 11.9, 1.293, 85.8, 87.1, 2018-07-03 02:00:00, 11.64
None, 11.6, 1.501, 87.1, 87.5, 2018-07-03 03:00:00, 11.47
None, 11.5, 1.466, 87.5, 89.0, 2018-07-03 04:00:00, 11.2
None, 11.2, 1.23, 89.0, 88.9, 2018-07-03 05:00:00, 11.25
None, 11.3, 1.312, 88.9, 88.3, 2018-07-03 06:00:00, 11.52
None, 11.5, 1.477, 88.3, 88.9, 2018-07-03 07:00:00, 11.67
None, 11.7, 1.833, 88.9, 86.8, 2018-07-03 08:00:00, 12.32
None, 12.3, 2.145, 86.8, 83.1, 2018-07-03 09:00:00, 13.59
None, 13.6, 1.282, 83.1, 77.76, 2018-07-03 10:00:00, 14.66
None, 14.7, 1.148, 77.8, 75.58, 2018-07-03 11:00:00, 15.46
None, 15.5, 2.77, 75.6, 72.67, 2018-07-03 12:00:00, 16.38
None, 16.4, 3.18, 72.7, 69.58, 2018-07-03 13:00:00, 16.95
None, 17.0, 3.966, 69.6, 67.83, 2018-07-03 14:00:00, 17.49
None, 17.5, 2.408, 67.8, 62.29, 2018-07-03 15:00:00, 18.05
None, 18.1, 2.352, 62.3, 60.98, 2018-07-03 16:00:00, 18.57
None, 18.6, 2.329, 61.0, 65.46, 2018-07-03 17:00:00, 18.03
None, 18.0, 3.292, 65.5, 65.73, 2018-07-03 18:00:00, 17.78
None, 17.8, 1.242, 65.7, 68.95, 2018-07-03 19:00:00, 17.0
None, 17.0, 1.333, 69.0, 72.1, 2018-07-03 20:00:00, 15.81
