station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, time
None, 8.8, None, 92.1, 2018-06-30 03:00:00
None, 8.5, None, 93.4, 2018-06-30 04:00:00
None, 9.1, None, 92.7, 2018-06-30 05:00:00
None, 10.2, None, 90.7, 2018-06-30 06:00:00
None, 12.3, None, 82.2, 2018-06-30 07:00:00
None, 13.4, None, 76.5, 2018-06-30 08:00:00
None, 12.0, None, 89.2, 2018-06-30 09:00:00
None, 12.3, None, 92.8, 2018-06-30 10:00:00
None, 13.4, None, 85.6, 2018-06-30 11:00:00
None, 14.1, None, 78.9, 2018-06-30 12:00:00
None, 14.8, None, 71.3, 2018-06-30 13:00:00
None, 15.1, None, 67.8, 2018-06-30 14:00:00
None, 15.2, None, 66.6, 2018-06-30 15:00:00
None, 14.2, None, 72.2, 2018-06-30 16:00:00
None, 14.8, None, 73.2, 2018-06-30 17:00:00
None, 15.3, None, 71.0, 2018-06-30 18:00:00
None, 14.9, None, 70.1, 2018-06-30 19:00:00
None, 14.1, None, 68.4, 2018-06-30 20:00:00
None, 13.3, None, 77.0, 2018-06-30 21:00:00
None, 11.9, None, 85.2, 2018-06-30 22:00:00
None, 11.4, None, 87.2, 2018-06-30 23:00:00
None, 11.4, None, 79.6, 2018-07-01 00:00:00
None, 11.1, None, 76.5, 2018-07-01 01:00:00
None, 10.3, None, 79.6, 2018-07-01 02:00:00
None, 9.4, None, 85.7, 2018-07-01 03:00:00
None, 9.4, None, 86.1, 2018-07-01 04:00:00
None, 8.9, None, 87.8, 2018-07-01 05:00:00
None, 8.7, None, 88.8, 2018-07-01 06:00:00
None, 8.9, None, 89.7, 2018-07-01 07:00:00
None, 10.1, None, 85.4, 2018-07-01 08:00:00
None, 11.3, None, 79.7, 2018-07-01 09:00:00
None, 13.2, None, 66.3, 2018-07-01 10:00:00
None, 13.2, None, 68.9, 2018-07-01 11:00:00
None, 15.1, None, 53.6, 2018-07-01 12:00:00
None, 15.5, None, 51.3, 2018-07-01 13:00:00
None, 16.6, None, 46.1, 2018-07-01 14:00:00
None, 17.7, None, 41.9, 2018-07-01 15:00:00
None, 17.9, None, 41.3, 2018-07-01 16:00:00
None, 17.6, None, 41.4, 2018-07-01 17:00:00
None, 16.9, None, 44.8, 2018-07-01 18:00:00
None, 14.7, None, 52.9, 2018-07-01 19:00:00
None, 13.7, None, 57.7, 2018-07-01 20:00:00
None, 12.8, None, 59.8, 2018-07-01 21:00:00
None, 11.1, None, 68.5, 2018-07-01 22:00:00
None, 10.2, None, 73.3, 2018-07-01 23:00:00
None, 9.3, None, 78.1, 2018-07-02 00:00:00
None, 8.7, None, 82.1, 2018-07-02 01:00:00
None, 8.6, None, 83.1, 2018-07-02 02:00:00
None, 8.9, None, 81.4, 2018-07-02 03:00:00
None, 8.4, None, 83.0, 2018-07-02 04:00:00
None, 6.8, None, 88.8, 2018-07-02 05:00:00
None, 6.4, None, 90.3, 2018-07-02 06:00:00
None, 7.4, None, 88.1, 2018-07-02 07:00:00
None, 8.6, None, 87.2, 2018-07-02 08:00:00
None, 8.9, None, 88.8, 2018-07-02 09:00:00
None, 8.2, None, 89.7, 2018-07-02 10:00:00
None, 7.6, None, 89.8, 2018-07-02 11:00:00
None, 8.1, None, 87.1, 2018-07-02 12:00:00
None, 9.5, None, 81.2, 2018-07-02 13:00:00
None, 10.4, None, 78.5, 2018-07-02 14:00:00
None, 11.1, None, 74.9, 2018-07-02 15:00:00
None, 11.8, None, 73.9, 2018-07-02 16:00:00
None, 11.8, None, 75.6, 2018-07-02 17:00:00
None, 12.3, None, 74.9, 2018-07-02 18:00:00
None, 12.3, None, 73.8, 2018-07-02 19:00:00
None, 12.1, None, 77.1, 2018-07-02 20:00:00
None, 11.8, None, 78.4, 2018-07-02 21:00:00
None, 11.1, None, 81.6, 2018-07-02 22:00:00
None, 10.4, None, 86.1, 2018-07-02 23:00:00
None, 9.3, None, 90.7, 2018-07-03 00:00:00
None, 7.9, None, 93.8, 2018-07-03 01:00:00
None, 6.6, None, 95.5, 2018-07-03 02:00:00
None, 5.9, None, 95.8, 2018-07-03 03:00:00
None, 5.6, None, 95.6, 2018-07-03 04:00:00
None, 5.7, None, 95.6, 2018-07-03 05:00:00
None, 5.9, None, 95.5, 2018-07-03 06:00:00
None, 7.5, None, 92.4, 2018-07-03 07:00:00
None, 10.2, None, 82.6, 2018-07-03 08:00:00
None, 12.0, None, 74.0, 2018-07-03 09:00:00
None, 13.6, None, 65.7, 2018-07-03 10:00:00
None, 14.8, None, 58.0, 2018-07-03 11:00:00
None, 16.1, None, 51.8, 2018-07-03 12:00:00
None, 16.3, None, 52.2, 2018-07-03 13:00:00
None, 16.7, None, 52.0, 2018-07-03 14:00:00
None, 17.2, None, 51.1, 2018-07-03 15:00:00
None, 17.7, None, 49.9, 2018-07-03 16:00:00
None, 17.2, None, 52.9, 2018-07-03 17:00:00
None, 16.8, None, 56.3, 2018-07-03 18:00:00
None, 16.5, None, 58.7, 2018-07-03 19:00:00
None, 16.2, None, 62.7, 2018-07-03 20:00:00
None, 16.2, None, 63.1, 2018-07-03 21:00:00
None, 15.5, None, 66.7, 2018-07-03 22:00:00
None, 14.0, None, 75.1, 2018-07-03 23:00:00
None, 12.9, None, 76.6, 2018-07-04 00:00:00
None, 11.9, None, 79.9, 2018-07-04 01:00:00
None, 11.2, None, 83.9, 2018-07-04 02:00:00
None, 10.7, None, 86.2, 2018-07-04 03:00:00
None, 9.6, None, 88.9, 2018-07-04 04:00:00
None, 8.7, None, 91.9, 2018-07-04 05:00:00
None, 9.1, None, 90.4, 2018-07-04 06:00:00
None, 10.7, None, 84.0, 2018-07-04 07:00:00
None, 12.5, None, 75.3, 2018-07-04 08:00:00
None, 14.3, None, 66.1, 2018-07-04 09:00:00
None, 16.2, None, 58.6, 2018-07-04 10:00:00
None, 17.3, None, 53.9, 2018-07-04 11:00:00
None, 19.6, None, 45.4, 2018-07-04 12:00:00
None, 21.4, None, 37.8, 2018-07-04 13:00:00
None, 22.8, None, 33.1, 2018-07-04 14:00:00
None, 23.7, None, 31.1, 2018-07-04 15:00:00
None, 24.3, None, 29.6, 2018-07-04 16:00:00
None, 24.4, None, 29.0, 2018-07-04 17:00:00
None, 24.1, None, 29.6, 2018-07-04 18:00:00
None, 23.5, None, 31.4, 2018-07-04 19:00:00
None, 23.6, None, 29.0, 2018-07-04 20:00:00
None, 22.3, None, 33.2, 2018-07-04 21:00:00
None, 18.1, None, 52.1, 2018-07-04 22:00:00
None, 14.9, None, 65.0, 2018-07-04 23:00:00
None, 13.5, None, 69.5, 2018-07-05 00:00:00
None, 12.6, None, 74.2, 2018-07-05 01:00:00
None, 11.8, None, 78.4, 2018-07-05 02:00:00
None, 11.6, None, 80.4, 2018-07-05 03:00:00
None, 11.4, None, 82.5, 2018-07-05 04:00:00
None, 11.4, None, 82.2, 2018-07-05 05:00:00
None, 12.0, None, 77.8, 2018-07-05 06:00:00
None, 12.2, None, 79.3, 2018-07-05 07:00:00
None, 14.6, None, 69.7, 2018-07-05 08:00:00
None, 16.3, None, 63.0, 2018-07-05 09:00:00
None, 18.6, None, 52.6, 2018-07-05 10:00:00
None, 21.5, None, 41.5, 2018-07-05 11:00:00
None, 24.0, None, 32.3, 2018-07-05 12:00:00
None, 25.6, None, 27.8, 2018-07-05 13:00:00
None, 26.9, None, 25.5, 2018-07-05 14:00:00
None, 27.8, None, 22.7, 2018-07-05 15:00:00
None, 28.6, None, 22.4, 2018-07-05 16:00:00
None, 28.9, None, 22.0, 2018-07-05 17:00:00
None, 29.2, None, 20.9, 2018-07-05 18:00:00
None, 29.1, None, 21.0, 2018-07-05 19:00:00
None, 28.7, None, 22.1, 2018-07-05 20:00:00
None, 26.4, None, 28.1, 2018-07-05 21:00:00
None, 21.9, None, 43.6, 2018-07-05 22:00:00
None, 18.5, None, 57.1, 2018-07-05 23:00:00
None, 20.5, None, 47.2, 2018-07-06 00:00:00
None, 19.1, None, 59.1, 2018-07-06 01:00:00
None, 16.5, None, 78.6, 2018-07-06 02:00:00
None, 16.8, None, 75.4, 2018-07-06 03:00:00
None, 15.8, None, 82.8, 2018-07-06 04:00:00
None, 15.3, None, 85.2, 2018-07-06 05:00:00
None, 14.2, None, 92.4, 2018-07-06 06:00:00
None, 14.5, None, 90.7, 2018-07-06 07:00:00
None, 15.3, None, 86.2, 2018-07-06 08:00:00
None, 15.9, None, 84.2, 2018-07-06 09:00:00
None, 17.1, None, 74.9, 2018-07-06 10:00:00
None, 19.1, None, 52.6, 2018-07-06 11:00:00
None, 20.7, None, 42.3, 2018-07-06 12:00:00
None, 22.2, None, 36.4, 2018-07-06 13:00:00
None, 21.9, None, 38.8, 2018-07-06 14:00:00
None, 21.5, None, 38.1, 2018-07-06 15:00:00
None, 21.5, None, 36.5, 2018-07-06 16:00:00
None, 22.3, None, 34.2, 2018-07-06 17:00:00
None, 21.6, None, 37.0, 2018-07-06 18:00:00
None, 17.1, None, 59.7, 2018-07-06 19:00:00
None, 14.8, None, 78.6, 2018-07-06 20:00:00
None, 13.5, None, 82.0, 2018-07-06 21:00:00
None, 12.7, None, 89.6, 2018-07-06 22:00:00
None, 13.0, None, 86.8, 2018-07-06 23:00:00
None, 12.0, None, 92.5, 2018-07-07 00:00:00
None, 11.5, None, 94.4, 2018-07-07 01:00:00
None, 11.5, None, 95.4, 2018-07-07 02:00:00
None, 11.2, None, 95.9, 2018-07-07 03:00:00
None, 11.1, None, 96.1, 2018-07-07 04:00:00
None, 11.2, None, 94.7, 2018-07-07 05:00:00
None, 11.6, None, 92.4, 2018-07-07 06:00:00
None, 11.7, None, 90.5, 2018-07-07 07:00:00
None, 13.1, None, 82.1, 2018-07-07 08:00:00
None, 13.3, None, 77.2, 2018-07-07 09:00:00
None, 14.8, None, 69.7, 2018-07-07 10:00:00
None, 15.4, None, 65.1, 2018-07-07 11:00:00
None, 16.0, None, 63.2, 2018-07-07 12:00:00
None, 17.3, None, 55.9, 2018-07-07 13:00:00
None, 18.2, None, 53.2, 2018-07-07 14:00:00
None, 18.8, None, 51.4, 2018-07-07 15:00:00
None, 19.1, None, 49.0, 2018-07-07 16:00:00
None, 19.1, None, 46.9, 2018-07-07 17:00:00
None, 19.0, None, 42.9, 2018-07-07 18:00:00
None, 18.2, None, 48.8, 2018-07-07 19:00:00
None, 17.1, None, 53.6, 2018-07-07 20:00:00
None, 15.4, None, 65.7, 2018-07-07 21:00:00
None, 13.9, None, 76.1, 2018-07-07 22:00:00
None, 12.7, None, 80.2, 2018-07-07 23:00:00
None, 12.2, None, 81.3, 2018-07-08 00:00:00
None, 12.4, None, 80.0, 2018-07-08 01:00:00
None, 11.7, None, 83.9, 2018-07-08 02:00:00
None, 11.2, None, 88.4, 2018-07-08 03:00:00
None, 11.3, None, 90.5, 2018-07-08 04:00:00
None, 11.5, None, 84.3, 2018-07-08 05:00:00
None, 11.5, None, 83.4, 2018-07-08 06:00:00
None, 11.7, None, 85.4, 2018-07-08 07:00:00
None, 12.3, None, 81.3, 2018-07-08 08:00:00
None, 14.2, None, 72.7, 2018-07-08 09:00:00
None, 15.6, None, 63.7, 2018-07-08 10:00:00
None, 17.5, None, 54.1, 2018-07-08 11:00:00
None, 19.0, None, 46.3, 2018-07-08 12:00:00
None, 19.1, None, 47.8, 2018-07-08 13:00:00
None, 19.2, None, 49.8, 2018-07-08 14:00:00
None, 20.5, None, 41.9, 2018-07-08 15:00:00
None, 20.9, None, 42.2, 2018-07-08 16:00:00
None, 21.2, None, 38.4, 2018-07-08 17:00:00
None, 21.4, None, 39.5, 2018-07-08 18:00:00
None, 21.6, None, 38.3, 2018-07-08 19:00:00
None, 20.7, None, 43.9, 2018-07-08 20:00:00
None, 18.5, None, 56.4, 2018-07-08 21:00:00
None, 15.3, None, 72.0, 2018-07-08 22:00:00
None, 13.5, None, 75.0, 2018-07-08 23:00:00
None, 12.2, None, 79.4, 2018-07-09 00:00:00
None, 10.7, None, 85.8, 2018-07-09 01:00:00
None, 9.5, None, 89.2, 2018-07-09 02:00:00
None, 8.5, None, 90.6, 2018-07-09 03:00:00
None, 7.6, None, 92.3, 2018-07-09 04:00:00
None, 7.2, None, 92.4, 2018-07-09 05:00:00
None, 6.4, None, 92.7, 2018-07-09 06:00:00
None, 8.0, None, 87.4, 2018-07-09 07:00:00
None, 12.5, None, 74.6, 2018-07-09 08:00:00
None, 15.1, None, 65.8, 2018-07-09 09:00:00
None, 17.3, None, 56.0, 2018-07-09 10:00:00
None, 19.5, None, 48.7, 2018-07-09 11:00:00
None, 22.2, None, 39.1, 2018-07-09 12:00:00
None, 24.6, None, 30.3, 2018-07-09 13:00:00
None, 26.0, None, 27.4, 2018-07-09 14:00:00
None, 25.9, None, 27.5, 2018-07-09 15:00:00
None, 26.4, None, 26.5, 2018-07-09 16:00:00
None, 26.0, None, 26.6, 2018-07-09 17:00:00
None, 25.7, None, 25.8, 2018-07-09 18:00:00
None, 24.4, None, 29.4, 2018-07-09 19:00:00
None, 22.6, None, 38.3, 2018-07-09 20:00:00
None, 21.7, None, 42.3, 2018-07-09 21:00:00
None, 19.9, None, 49.8, 2018-07-09 22:00:00
None, 19.8, None, 48.2, 2018-07-09 23:00:00
None, 20.0, None, 45.8, 2018-07-10 00:00:00
None, 18.6, None, 53.0, 2018-07-10 01:00:00
None, 18.3, None, 53.6, 2018-07-10 02:00:00
None, 17.3, None, 60.5, 2018-07-10 03:00:00
None, 16.9, None, 64.7, 2018-07-10 04:00:00
None, 15.0, None, 80.7, 2018-07-10 05:00:00
None, 13.8, None, 90.4, 2018-07-10 06:00:00
None, 13.5, None, 94.5, 2018-07-10 07:00:00
None, 13.6, None, 94.9, 2018-07-10 08:00:00
None, 13.8, None, 94.7, 2018-07-10 09:00:00
None, 14.1, None, 92.4, 2018-07-10 10:00:00
None, 14.9, None, 87.2, 2018-07-10 11:00:00
None, 16.2, None, 78.6, 2018-07-10 12:00:00
None, 16.2, None, 80.7, 2018-07-10 13:00:00
None, 16.7, None, 75.5, 2018-07-10 14:00:00
None, 17.4, None, 71.3, 2018-07-10 15:00:00
None, 17.5, None, 69.2, 2018-07-10 16:00:00
None, 16.9, None, 72.8, 2018-07-10 17:00:00
None, 17.5, None, 73.5, 2018-07-10 18:00:00
None, 18.0, None, 72.4, 2018-07-10 19:00:00
None, 17.4, None, 72.5, 2018-07-10 20:00:00
None, 16.2, None, 78.5, 2018-07-10 21:00:00
None, 14.8, None, 89.3, 2018-07-10 22:00:00
None, 13.3, None, 94.4, 2018-07-10 23:00:00
None, 12.2, None, 95.7, 2018-07-11 00:00:00
None, 12.4, None, 96.8, 2018-07-11 01:00:00
None, 11.9, None, 97.5, 2018-07-11 02:00:00
None, 11.8, None, 97.8, 2018-07-11 03:00:00
None, 11.5, None, 97.9, 2018-07-11 04:00:00
None, 11.1, None, 97.9, 2018-07-11 05:00:00
None, 11.3, None, 98.0, 2018-07-11 06:00:00
None, 11.6, None, 98.1, 2018-07-11 07:00:00
None, 12.5, None, 95.5, 2018-07-11 08:00:00
None, 14.9, None, 82.1, 2018-07-11 09:00:00
None, 17.0, None, 63.1, 2018-07-11 10:00:00
None, 18.1, None, 56.1, 2018-07-11 11:00:00
None, 19.5, None, 48.1, 2018-07-11 12:00:00
None, 21.0, None, 40.6, 2018-07-11 13:00:00
None, 22.2, None, 37.0, 2018-07-11 14:00:00
None, 22.5, None, 37.6, 2018-07-11 15:00:00
None, 23.1, None, 35.6, 2018-07-11 16:00:00
None, 24.0, None, 34.1, 2018-07-11 17:00:00
None, 24.1, None, 32.5, 2018-07-11 18:00:00
None, 23.1, None, 36.0, 2018-07-11 19:00:00
None, 22.0, None, 39.4, 2018-07-11 20:00:00
None, 20.6, None, 45.5, 2018-07-11 21:00:00
None, 19.4, None, 50.9, 2018-07-11 22:00:00
None, 17.7, None, 58.4, 2018-07-11 23:00:00
None, 15.3, None, 69.7, 2018-07-12 00:00:00
None, 14.6, None, 67.6, 2018-07-12 01:00:00
None, 13.2, None, 73.1, 2018-07-12 02:00:00
None, 11.8, None, 79.0, 2018-07-12 03:00:00
None, 11.0, None, 82.3, 2018-07-12 04:00:00
None, 12.2, None, 75.7, 2018-07-12 05:00:00
None, 12.0, None, 77.4, 2018-07-12 06:00:00
None, 13.3, None, 73.7, 2018-07-12 07:00:00
None, 14.1, None, 70.8, 2018-07-12 08:00:00
None, 15.1, None, 66.6, 2018-07-12 09:00:00
None, 16.6, None, 61.0, 2018-07-12 10:00:00
None, 18.1, None, 55.7, 2018-07-12 11:00:00
None, 20.1, None, 50.6, 2018-07-12 12:00:00
None, 22.4, None, 44.1, 2018-07-12 13:00:00
None, 24.6, None, 35.5, 2018-07-12 14:00:00
None, 25.6, None, 31.8, 2018-07-12 15:00:00
None, 25.4, None, 32.5, 2018-07-12 16:00:00
None, 25.7, None, 32.3, 2018-07-12 17:00:00
None, 25.8, None, 32.1, 2018-07-12 18:00:00
None, 25.1, None, 34.7, 2018-07-12 19:00:00
None, 24.2, None, 38.7, 2018-07-12 20:00:00
None, 21.1, None, 46.7, 2018-07-12 21:00:00
None, 20.4, None, 47.6, 2018-07-12 22:00:00
None, 18.2, None, 65.2, 2018-07-12 23:00:00
None, 16.3, None, 81.9, 2018-07-13 00:00:00
None, 15.4, None, 88.6, 2018-07-13 01:00:00
None, 15.0, None, 92.4, 2018-07-13 02:00:00
None, 14.7, None, 94.5, 2018-07-13 03:00:00
None, 14.2, None, 95.9, 2018-07-13 04:00:00
None, 14.3, None, 95.7, 2018-07-13 05:00:00
None, 14.3, None, 96.1, 2018-07-13 06:00:00
None, 14.0, None, 95.4, 2018-07-13 07:00:00
None, 14.3, None, 94.9, 2018-07-13 08:00:00
None, 14.2, None, 78.1, 2018-07-13 09:00:00
None, 14.0, None, 76.1, 2018-07-13 10:00:00
None, 14.2, None, 72.5, 2018-07-13 11:00:00
None, 15.1, None, 64.2, 2018-07-13 12:00:00
None, 16.4, None, 55.0, 2018-07-13 13:00:00
None, 16.4, None, 53.6, 2018-07-13 14:00:00
None, 17.6, None, 53.0, 2018-07-13 15:00:00
None, 17.9, None, 52.5, 2018-07-13 16:00:00
None, 17.9, None, 52.7, 2018-07-13 17:00:00
None, 17.7, None, 55.4, 2018-07-13 18:00:00
None, 17.2, None, 52.7, 2018-07-13 19:00:00
None, 16.4, None, 54.4, 2018-07-13 20:00:00
None, 15.4, None, 58.9, 2018-07-13 21:00:00
None, 14.5, None, 62.3, 2018-07-13 22:00:00
None, 12.1, None, 73.5, 2018-07-13 23:00:00
None, 12.4, None, 62.8, 2018-07-14 00:00:00
None, 10.6, None, 73.2, 2018-07-14 01:00:00
None, 10.0, None, 72.9, 2018-07-14 02:00:00
None, 9.2, None, 78.5, 2018-07-14 03:00:00
None, 7.4, None, 87.0, 2018-07-14 04:00:00
None, 5.7, None, 91.6, 2018-07-14 05:00:00
None, 4.9, None, 93.5, 2018-07-14 06:00:00
None, 6.1, None, 89.0, 2018-07-14 07:00:00
None, 9.9, None, 77.0, 2018-07-14 08:00:00
None, 11.7, None, 68.5, 2018-07-14 09:00:00
None, 13.5, None, 61.2, 2018-07-14 10:00:00
None, 15.8, None, 49.7, 2018-07-14 11:00:00
None, 17.7, None, 39.9, 2018-07-14 12:00:00
None, 19.2, None, 33.3, 2018-07-14 13:00:00
None, 20.6, None, 29.2, 2018-07-14 14:00:00
None, 21.5, None, 27.3, 2018-07-14 15:00:00
None, 22.5, None, 25.9, 2018-07-14 16:00:00
None, 23.4, None, 24.2, 2018-07-14 17:00:00
None, 24.1, None, 23.7, 2018-07-14 18:00:00
None, 24.7, None, 22.5, 2018-07-14 19:00:00
None, 24.4, None, 24.1, 2018-07-14 20:00:00
None, 21.3, None, 33.6, 2018-07-14 21:00:00
None, 16.3, None, 55.7, 2018-07-14 22:00:00
None, 13.5, None, 64.5, 2018-07-14 23:00:00
None, 11.9, None, 67.4, 2018-07-15 00:00:00
None, 10.0, None, 77.9, 2018-07-15 01:00:00
None, 8.7, None, 79.7, 2018-07-15 02:00:00
None, 7.5, None, 83.5, 2018-07-15 03:00:00
None, 6.7, None, 85.7, 2018-07-15 04:00:00
None, 6.1, None, 87.3, 2018-07-15 05:00:00
None, 6.2, None, 86.2, 2018-07-15 06:00:00
None, 9.0, None, 76.0, 2018-07-15 07:00:00
None, 12.6, None, 64.8, 2018-07-15 08:00:00
None, 14.6, None, 56.9, 2018-07-15 09:00:00
None, 16.8, None, 50.4, 2018-07-15 10:00:00
None, 19.7, None, 39.8, 2018-07-15 11:00:00
None, 22.3, None, 32.5, 2018-07-15 12:00:00
None, 25.1, None, 23.9, 2018-07-15 13:00:00
None, 26.8, None, 20.2, 2018-07-15 14:00:00
None, 28.1, None, 17.6, 2018-07-15 15:00:00
None, 28.9, None, 16.0, 2018-07-15 16:00:00
None, 29.1, None, 15.6, 2018-07-15 17:00:00
None, 29.5, None, 14.8, 2018-07-15 18:00:00
None, 29.3, None, 15.4, 2018-07-15 19:00:00
None, 28.5, None, 18.9, 2018-07-15 20:00:00
None, 25.8, None, 25.9, 2018-07-15 21:00:00
None, 22.1, None, 37.8, 2018-07-15 22:00:00
None, 18.3, None, 50.9, 2018-07-15 23:00:00
None, 15.8, None, 58.7, 2018-07-16 00:00:00
None, 14.4, None, 62.9, 2018-07-16 01:00:00
None, 12.8, None, 69.2, 2018-07-16 02:00:00
None, 11.3, None, 76.5, 2018-07-16 03:00:00
None, 10.3, None, 81.2, 2018-07-16 04:00:00
None, 9.2, None, 82.9, 2018-07-16 05:00:00
None, 8.4, None, 87.2, 2018-07-16 06:00:00
None, 9.2, None, 82.0, 2018-07-16 07:00:00
None, 13.2, None, 66.6, 2018-07-16 08:00:00
None, 16.9, None, 54.3, 2018-07-16 09:00:00
None, 20.0, None, 41.6, 2018-07-16 10:00:00
None, 22.1, None, 36.6, 2018-07-16 11:00:00
None, 24.1, None, 32.0, 2018-07-16 12:00:00
None, 26.2, None, 28.1, 2018-07-16 13:00:00
None, 28.1, None, 25.0, 2018-07-16 14:00:00
None, 30.0, None, 21.1, 2018-07-16 15:00:00
None, 31.1, None, 17.7, 2018-07-16 16:00:00
None, 31.5, None, 17.0, 2018-07-16 17:00:00
None, 31.5, None, 17.0, 2018-07-16 18:00:00
None, 31.5, None, 17.6, 2018-07-16 19:00:00
None, 31.1, None, 19.3, 2018-07-16 20:00:00
None, 27.7, None, 29.2, 2018-07-16 21:00:00
None, 24.3, None, 35.2, 2018-07-16 22:00:00
None, 21.5, None, 44.2, 2018-07-16 23:00:00
None, 18.4, None, 57.0, 2018-07-17 00:00:00
None, 16.5, None, 64.8, 2018-07-17 01:00:00
None, 15.6, None, 65.7, 2018-07-17 02:00:00
None, 14.2, None, 72.3, 2018-07-17 03:00:00
None, 12.5, None, 78.9, 2018-07-17 04:00:00
None, 11.3, None, 83.3, 2018-07-17 05:00:00
None, 10.5, None, 85.3, 2018-07-17 06:00:00
None, 12.2, None, 79.4, 2018-07-17 07:00:00
None, 17.3, None, 60.0, 2018-07-17 08:00:00
None, 20.4, None, 49.3, 2018-07-17 09:00:00
None, 22.6, None, 42.4, 2018-07-17 10:00:00
None, 24.3, None, 37.4, 2018-07-17 11:00:00
None, 26.4, None, 32.9, 2018-07-17 12:00:00
None, 28.8, None, 27.7, 2018-07-17 13:00:00
None, 31.0, None, 23.0, 2018-07-17 14:00:00
None, 31.9, None, 21.3, 2018-07-17 15:00:00
None, 32.6, None, 20.9, 2018-07-17 16:00:00
None, 31.9, None, 22.0, 2018-07-17 17:00:00
None, 28.0, None, 33.5, 2018-07-17 18:00:00
None, 25.8, None, 41.8, 2018-07-17 19:00:00
None, 25.7, None, 41.4, 2018-07-17 20:00:00
None, 23.2, None, 51.5, 2018-07-17 21:00:00
None, 21.9, None, 56.7, 2018-07-17 22:00:00
None, 19.8, None, 67.2, 2018-07-17 23:00:00
None, 17.6, None, 77.2, 2018-07-18 00:00:00
None, 18.8, None, 69.9, 2018-07-18 01:00:00
None, 18.1, None, 73.5, 2018-07-18 02:00:00
None, 17.4, None, 78.4, 2018-07-18 03:00:00
None, 16.1, None, 88.9, 2018-07-18 04:00:00
None, 15.3, None, 92.9, 2018-07-18 05:00:00
None, 14.7, None, 93.7, 2018-07-18 06:00:00
None, 14.4, None, 94.3, 2018-07-18 07:00:00
None, 16.1, None, 87.5, 2018-07-18 08:00:00
None, 18.9, None, 71.3, 2018-07-18 09:00:00
None, 20.5, None, 60.6, 2018-07-18 10:00:00
None, 21.9, None, 48.4, 2018-07-18 11:00:00
None, 23.5, None, 44.1, 2018-07-18 12:00:00
None, 25.2, None, 38.6, 2018-07-18 13:00:00
None, 26.5, None, 34.5, 2018-07-18 14:00:00
None, 27.5, None, 31.3, 2018-07-18 15:00:00
None, 27.8, None, 30.9, 2018-07-18 16:00:00
None, 27.1, None, 33.5, 2018-07-18 17:00:00
None, 26.4, None, 34.8, 2018-07-18 18:00:00
None, 25.9, None, 34.2, 2018-07-18 19:00:00
None, 24.9, None, 34.4, 2018-07-18 20:00:00
None, 23.4, None, 36.7, 2018-07-18 21:00:00
None, 21.4, None, 42.3, 2018-07-18 22:00:00
None, 19.1, None, 49.5, 2018-07-18 23:00:00
None, 17.6, None, 53.7, 2018-07-19 00:00:00
None, 15.5, None, 63.9, 2018-07-19 01:00:00
None, 14.2, None, 69.7, 2018-07-19 02:00:00
None, 13.9, None, 71.8, 2018-07-19 03:00:00
None, 13.4, None, 76.7, 2018-07-19 04:00:00
None, 12.9, None, 80.1, 2018-07-19 05:00:00
None, 12.7, None, 80.5, 2018-07-19 06:00:00
None, 13.6, None, 73.4, 2018-07-19 07:00:00
None, 14.5, None, 72.3, 2018-07-19 08:00:00
None, 17.1, None, 61.4, 2018-07-19 09:00:00
None, 17.8, None, 56.7, 2018-07-19 10:00:00
None, 20.1, None, 50.0, 2018-07-19 11:00:00
None, 21.8, None, 46.2, 2018-07-19 12:00:00
None, 24.4, None, 36.5, 2018-07-19 13:00:00
None, 26.2, None, 31.3, 2018-07-19 14:00:00
None, 27.5, None, 26.8, 2018-07-19 15:00:00
None, 22.6, None, 46.9, 2018-07-19 16:00:00
None, 19.3, None, 64.8, 2018-07-19 17:00:00
None, 17.6, None, 66.9, 2018-07-19 18:00:00
None, 17.7, None, 68.5, 2018-07-19 19:00:00
None, 18.4, None, 65.8, 2018-07-19 20:00:00
None, 16.8, None, 76.1, 2018-07-19 21:00:00
None, 15.4, None, 86.8, 2018-07-19 22:00:00
None, 14.6, None, 90.2, 2018-07-19 23:00:00
None, 14.0, None, 88.0, 2018-07-20 00:00:00
None, 13.7, None, 86.9, 2018-07-20 01:00:00
None, 12.9, None, 84.3, 2018-07-20 02:00:00
None, 11.9, None, 83.7, 2018-07-20 03:00:00
None, 11.5, None, 85.4, 2018-07-20 04:00:00
None, 11.4, None, 86.4, 2018-07-20 05:00:00
None, 11.0, None, 88.8, 2018-07-20 06:00:00
None, 11.2, None, 87.9, 2018-07-20 07:00:00
None, 11.1, None, 90.2, 2018-07-20 08:00:00
None, 11.7, None, 90.3, 2018-07-20 09:00:00
None, 11.4, None, 89.7, 2018-07-20 10:00:00
None, 11.0, None, 90.7, 2018-07-20 11:00:00
None, 10.9, None, 91.0, 2018-07-20 12:00:00
None, 11.2, None, 89.5, 2018-07-20 13:00:00
None, 11.0, None, 87.7, 2018-07-20 14:00:00
None, 11.2, None, 85.4, 2018-07-20 15:00:00
None, 11.1, None, 90.5, 2018-07-20 16:00:00
None, 11.0, None, 89.8, 2018-07-20 17:00:00
None, 11.5, None, 85.9, 2018-07-20 18:00:00
None, 11.6, None, 88.0, 2018-07-20 19:00:00
None, 11.4, None, 90.1, 2018-07-20 20:00:00
