station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, time, avg_air_temp_pst1hr
None, -10.3, 1.437, None, 2018-02-07 08:00:00, -10.3
None, -10.0, 0.611, None, 2018-02-07 09:00:00, -10.01
None, -10.0, 1.465, None, 2018-02-07 10:00:00, -10.01
None, -9.8, 1.42, None, 2018-02-07 11:00:00, -9.82
None, -9.6, 1.536, None, 2018-02-07 12:00:00, -9.59
None, -9.1, 1.372, None, 2018-02-07 13:00:00, -9.09
None, -8.5, 1.471, None, 2018-02-07 14:00:00, -8.49
None, -8.0, 1.996, None, 2018-02-07 15:00:00, -7.97
None, -7.3, 2.581, None, 2018-02-07 16:00:00, -7.31
None, -6.9, 2.727, None, 2018-02-07 17:00:00, -6.922
None, -6.8, 2.393, None, 2018-02-07 18:00:00, -6.767
None, -6.9, 2.921, None, 2018-02-07 19:00:00, -6.929
None, -7.0, 3.784, None, 2018-02-07 20:00:00, -6.977
None, -6.9, 3.243, None, 2018-02-07 21:00:00, -6.88
None, -6.9, 3.221, None, 2018-02-07 22:00:00, -6.924
None, -7.1, 3.485, None, 2018-02-07 23:00:00, -7.1
None, -7.2, 3.043, None, 2018-02-08 00:00:00, -7.15
None, -7.5, 4.075, None, 2018-02-08 01:00:00, -7.52
None, -8.2, 4.311, None, 2018-02-08 02:00:00, -8.17
None, -8.7, 4.09, None, 2018-02-08 03:00:00, -8.73
None, -9.1, 4.092, None, 2018-02-08 04:00:00, -9.09
None, -9.6, 3.837, None, 2018-02-08 05:00:00, -9.55
None, -9.9, 3.616, None, 2018-02-08 06:00:00, -9.91
None, -10.2, 3.941, None, 2018-02-08 07:00:00, -10.24
None, -10.5, 4.194, None, 2018-02-08 08:00:00, -10.47
None, -10.6, 3.755, None, 2018-02-08 09:00:00, -10.57
None, -10.4, 4.221, None, 2018-02-08 10:00:00, -10.37
None, -10.0, 4.749, None, 2018-02-08 11:00:00, -10.02
None, -9.2, 5.225, None, 2018-02-08 12:00:00, -9.2
None, -8.6, 4.788, None, 2018-02-08 13:00:00, -8.63
None, -8.3, 4.132, None, 2018-02-08 14:00:00, -8.26
None, -8.1, 5.249, None, 2018-02-08 15:00:00, -8.1
None, -8.5, 5.06, None, 2018-02-08 16:00:00, -8.48
None, -8.9, 2.936, None, 2018-02-08 17:00:00, -8.95
None, -9.9, 2.387, None, 2018-02-08 18:00:00, -9.88
None, -11.1, 2.005, None, 2018-02-08 19:00:00, -11.07
None, -12.3, 2.685, None, 2018-02-08 20:00:00, -12.34
None, -13.1, 2.061, None, 2018-02-08 21:00:00, -13.13
None, -14.1, 1.794, None, 2018-02-08 22:00:00, -14.1
None, -14.9, 1.329, None, 2018-02-08 23:00:00, -14.93
None, -15.5, 0.885999, None, 2018-02-09 00:00:00, -15.48
None, -16.8, 0.637, None, 2018-02-09 01:00:00, -16.8
None, -18.3, 1.031, None, 2018-02-09 02:00:00, -18.25
None, -19.4, 0.999, None, 2018-02-09 03:00:00, -19.42
None, -20.4, 1.215, None, 2018-02-09 04:00:00, -20.37
None, -21.6, 1.259, None, 2018-02-09 05:00:00, -21.59
None, -22.4, 1.695, None, 2018-02-09 06:00:00, -22.44
None, -23.0, 0.86, None, 2018-02-09 07:00:00, -23.03
None, -23.7, 0.931999, None, 2018-02-09 08:00:00, -23.74
None, -24.1, 0.754, None, 2018-02-09 09:00:00, -24.08
None, -23.9, 0.347, None, 2018-02-09 10:00:00, -23.92
None, -23.0, 0.825999, None, 2018-02-09 11:00:00, -23.02
None, -21.5, 0.961, None, 2018-02-09 12:00:00, -21.54
None, -19.5, 0.763, None, 2018-02-09 13:00:00, -19.48
None, -16.9, 0.479, None, 2018-02-09 14:00:00, -16.94
None, -15.8, 1.012, None, 2018-02-09 15:00:00, -15.81
None, -14.4, 0.913999, None, 2018-02-09 16:00:00, -14.44
None, -14.4, 0.996999, None, 2018-02-09 17:00:00, -14.36
None, -15.0, 0.847, None, 2018-02-09 18:00:00, -14.98
None, -15.4, 0.535, None, 2018-02-09 19:00:00, -15.4
None, -17.2, 0.172, None, 2018-02-09 20:00:00, -17.22
None, -20.1, 1.264, None, 2018-02-09 21:00:00, -20.1
None, -20.3, 0.757, None, 2018-02-09 22:00:00, -20.33
None, -21.0, 1.25, None, 2018-02-09 23:00:00, -20.99
None, -22.0, 1.936, None, 2018-02-10 00:00:00, -22.02
None, -22.6, 1.048, None, 2018-02-10 01:00:00, -22.55
None, -23.3, 1.547, None, 2018-02-10 02:00:00, -23.26
None, -23.8, 1.111, None, 2018-02-10 03:00:00, -23.76
None, -24.3, 1.188, None, 2018-02-10 04:00:00, -24.34
None, -25.0, 1.454, None, 2018-02-10 05:00:00, -25.0
None, -25.3, 0.889998, None, 2018-02-10 06:00:00, -25.26
None, -26.0, 1.005, None, 2018-02-10 07:00:00, -25.98
None, -26.0, 0.785, None, 2018-02-10 08:00:00, -26.04
None, -26.4, 0.625998, None, 2018-02-10 09:00:00, -26.41
None, -25.3, 0.321999, None, 2018-02-10 10:00:00, -25.29
None, -23.5, 0.444999, None, 2018-02-10 11:00:00, -23.51
None, -21.1, 1.312, None, 2018-02-10 12:00:00, -21.05
None, -18.0, 1.057, None, 2018-02-10 13:00:00, -17.95
None, -15.5, 0.386999, None, 2018-02-10 14:00:00, -15.49
None, -12.8, 0.384999, None, 2018-02-10 15:00:00, -12.79
None, -11.2, 0.847998, None, 2018-02-10 16:00:00, -11.16
None, -11.7, 0.667999, None, 2018-02-10 17:00:00, -11.72
None, -12.9, 0.828998, None, 2018-02-10 18:00:00, -12.9
None, -13.9, 0.138999, None, 2018-02-10 19:00:00, -13.88
None, -14.9, 0.884998, None, 2018-02-10 20:00:00, -14.93
None, -15.7, 1.263, None, 2018-02-10 21:00:00, -15.7
None, -16.4, 0.653998, None, 2018-02-10 22:00:00, -16.44
None, -17.0, 0.493999, None, 2018-02-10 23:00:00, -16.97
None, -17.0, 0.781, None, 2018-02-11 00:00:00, -17.04
None, -17.3, 0.626999, None, 2018-02-11 01:00:00, -17.28
None, -17.3, 0.215, None, 2018-02-11 02:00:00, -17.33
None, -17.6, 0.296999, None, 2018-02-11 03:00:00, -17.6
None, -17.9, 0.143998, None, 2018-02-11 04:00:00, -17.9
None, -18.3, None, None, 2018-02-11 05:00:00, -18.31
None, -19.3, 0.002, None, 2018-02-11 06:00:00, -19.33
None, -20.7, 0.024, None, 2018-02-11 07:00:00, -20.7
None, -21.1, 0.305999, None, 2018-02-11 08:00:00, -21.13
None, -20.7, None, None, 2018-02-11 09:00:00, -20.67
None, -16.3, None, None, 2018-02-11 10:00:00, -16.32
None, -12.6, None, None, 2018-02-11 11:00:00, -12.64
None, -10.3, 1.644, None, 2018-02-11 12:00:00, -10.33
None, -9.4, 3.028, None, 2018-02-11 13:00:00, -9.4
None, -7.8, 3.174, None, 2018-02-11 14:00:00, -7.76
None, -7.3, 2.835, None, 2018-02-11 15:00:00, -7.26
None, -7.2, 2.16, None, 2018-02-11 16:00:00, -7.18
None, -7.8, 2.676, None, 2018-02-11 17:00:00, -7.77
None, -8.9, 1.848, None, 2018-02-11 18:00:00, -8.93
None, -10.1, 1.214, None, 2018-02-11 19:00:00, -10.06
None, -11.2, 0.736998, None, 2018-02-11 20:00:00, -11.21
None, -13.5, 1.127, None, 2018-02-11 21:00:00, -13.49
None, -15.1, 1.116, None, 2018-02-11 22:00:00, -15.12
None, -16.6, 1.468, None, 2018-02-11 23:00:00, -16.62
None, -18.2, 1.919, None, 2018-02-12 00:00:00, -18.15
None, -19.3, 2.257, None, 2018-02-12 01:00:00, -19.28
None, -20.0, 0.883, None, 2018-02-12 02:00:00, -19.95
None, -21.0, 0.449999, None, 2018-02-12 03:00:00, -20.96
None, -21.4, 1.402, None, 2018-02-12 04:00:00, -21.39
None, -22.0, 1.261, None, 2018-02-12 05:00:00, -22.02
None, -22.8, 1.625, None, 2018-02-12 06:00:00, -22.76
None, -23.9, 1.907, None, 2018-02-12 07:00:00, -23.9
None, -24.7, 1.213, None, 2018-02-12 08:00:00, -24.69
None, -25.2, 1.57, None, 2018-02-12 09:00:00, -25.15
None, -23.7, 1.53, None, 2018-02-12 10:00:00, -23.72
None, -21.2, 1.43, None, 2018-02-12 11:00:00, -21.23
None, -18.9, 1.951, None, 2018-02-12 12:00:00, -18.86
None, -16.2, 2.616, None, 2018-02-12 13:00:00, -16.18
None, -13.8, 2.646, None, 2018-02-12 14:00:00, -13.81
None, -12.7, 3.052, None, 2018-02-12 15:00:00, -12.69
None, -12.1, 2.771, None, 2018-02-12 16:00:00, -12.05
None, -11.9, 1.954, None, 2018-02-12 17:00:00, -11.93
None, -11.8, 1.5, None, 2018-02-12 18:00:00, -11.77
None, -11.5, 2.197, None, 2018-02-12 19:00:00, -11.52
None, -11.4, 2.677, None, 2018-02-12 20:00:00, -11.37
None, -10.9, 2.645, None, 2018-02-12 21:00:00, -10.89
None, -10.4, 2.189, None, 2018-02-12 22:00:00, -10.37
None, -10.2, 2.171, None, 2018-02-12 23:00:00, -10.15
None, -10.0, 2.264, None, 2018-02-13 00:00:00, -10.01
None, -9.9, 2.843, None, 2018-02-13 01:00:00, -9.86
None, -7.5, 2.797, None, 2018-02-13 02:00:00, -7.52
None, -4.7, 3.467, None, 2018-02-13 03:00:00, -4.729
None, -4.7, 4.17, None, 2018-02-13 04:00:00, -4.682
None, -4.4, 2.795, None, 2018-02-13 05:00:00, -4.444
None, -4.2, 2.974, None, 2018-02-13 06:00:00, -4.231
None, -4.1, 3.411, None, 2018-02-13 07:00:00, -4.063
None, -3.6, 5.162, None, 2018-02-13 08:00:00, -3.629
None, -3.4, 6.007, None, 2018-02-13 09:00:00, -3.383
None, -2.8, 6.902, None, 2018-02-13 10:00:00, -2.836
None, -2.5, 6.091, None, 2018-02-13 11:00:00, -2.456
None, -2.2, 4.15, None, 2018-02-13 12:00:00, -2.151
None, -1.1, 3.746, None, 2018-02-13 13:00:00, -1.094
None, -0.7, 5.522, None, 2018-02-13 14:00:00, -0.693
None, -0.7, 7.92, None, 2018-02-13 15:00:00, -0.677999
None, -0.6, 7.2, None, 2018-02-13 16:00:00, -0.611
None, -0.5, 7.83, None, 2018-02-13 17:00:00, -0.500998
None, -1.0, 8.06, None, 2018-02-13 18:00:00, -0.958998
None, -1.3, 3.401, None, 2018-02-13 19:00:00, -1.303
None, -1.3, 2.183, None, 2018-02-13 20:00:00, -1.314
None, -0.5, 4.008, None, 2018-02-13 21:00:00, -0.541
None, -0.3, 3.269, None, 2018-02-13 22:00:00, -0.319999
None, -1.0, 2.947, None, 2018-02-13 23:00:00, -1.027
None, -0.9, 3.481, None, 2018-02-14 00:00:00, -0.941999
None, -0.7, 3.139, None, 2018-02-14 01:00:00, -0.689
None, -0.2, 4.286, None, 2018-02-14 02:00:00, -0.222
None, -0.5, 5.053, None, 2018-02-14 03:00:00, -0.546998
None, -1.0, 3.748, None, 2018-02-14 04:00:00, -0.957
None, -1.3, 1.179, None, 2018-02-14 05:00:00, -1.319
None, -1.7, 1.825, None, 2018-02-14 06:00:00, -1.741
None, -2.2, 1.466, None, 2018-02-14 07:00:00, -2.194
None, -2.6, 0.948, None, 2018-02-14 08:00:00, -2.602
None, -2.8, 0.864, None, 2018-02-14 09:00:00, -2.799
None, -2.9, 1.101, None, 2018-02-14 10:00:00, -2.9
None, -2.7, 1.086, None, 2018-02-14 11:00:00, -2.721
None, -2.5, 1.856, None, 2018-02-14 12:00:00, -2.456
None, -3.3, 2.482, None, 2018-02-14 13:00:00, -3.35
None, -4.2, 3.913, None, 2018-02-14 14:00:00, -4.234
None, -4.2, 3.112, None, 2018-02-14 15:00:00, -4.242
None, -4.2, 4.076, None, 2018-02-14 16:00:00, -4.229
None, -4.9, 3.9, None, 2018-02-14 17:00:00, -4.944
None, -6.2, 2.222, None, 2018-02-14 18:00:00, -6.204
None, -7.2, 1.794, None, 2018-02-14 19:00:00, -7.23
None, -7.7, 1.664, None, 2018-02-14 20:00:00, -7.74
None, -8.7, 1.153, None, 2018-02-14 21:00:00, -8.73
None, -9.6, 0.867999, None, 2018-02-14 22:00:00, -9.59
None, -11.1, 0.887, None, 2018-02-14 23:00:00, -11.06
None, -12.4, 1.194, None, 2018-02-15 00:00:00, -12.43
None, -13.9, 0.449, None, 2018-02-15 01:00:00, -13.85
None, -15.0, 0.898998, None, 2018-02-15 02:00:00, -15.03
None, -16.2, 0.754998, None, 2018-02-15 03:00:00, -16.21
None, -17.3, 0.925998, None, 2018-02-15 04:00:00, -17.28
None, -17.3, 1.416, None, 2018-02-15 05:00:00, -17.33
None, -17.4, 1.464, None, 2018-02-15 06:00:00, -17.37
None, -17.6, 1.181, None, 2018-02-15 07:00:00, -17.55
None, -17.5, 0.633, None, 2018-02-15 08:00:00, -17.48
None, -17.4, 0.788999, None, 2018-02-15 09:00:00, -17.37
None, -16.0, 1.052, None, 2018-02-15 10:00:00, -15.99
None, -14.2, 1.455, None, 2018-02-15 11:00:00, -14.17
None, -11.3, 2.422, None, 2018-02-15 12:00:00, -11.28
None, -7.8, 2.348, None, 2018-02-15 13:00:00, -7.77
None, -6.1, 3.906, None, 2018-02-15 14:00:00, -6.145
None, -5.5, 3.975, None, 2018-02-15 15:00:00, -5.474
None, -5.4, 3.66, None, 2018-02-15 16:00:00, -5.382
None, -5.2, 3.401, None, 2018-02-15 17:00:00, -5.224
None, -5.2, 2.125, None, 2018-02-15 18:00:00, -5.161
None, -5.4, 3.132, None, 2018-02-15 19:00:00, -5.423
None, -5.5, 5.195, None, 2018-02-15 20:00:00, -5.486
None, -5.5, 6.078, None, 2018-02-15 21:00:00, -5.451
None, -5.4, 5.509, None, 2018-02-15 22:00:00, -5.422
None, -5.2, 5.471, None, 2018-02-15 23:00:00, -5.216
None, -4.8, 6.188, None, 2018-02-16 00:00:00, -4.831
None, -4.8, 4.882, None, 2018-02-16 01:00:00, -4.804
None, -4.7, 4.069, None, 2018-02-16 02:00:00, -4.747
None, -4.6, 2.689, None, 2018-02-16 03:00:00, -4.643
None, -4.5, 1.97, None, 2018-02-16 04:00:00, -4.465
None, -4.3, 1.492, None, 2018-02-16 05:00:00, -4.334
None, -4.5, 2.42, None, 2018-02-16 06:00:00, -4.493
None, -4.3, 1.102, None, 2018-02-16 07:00:00, -4.289
None, -4.1, 1.213, None, 2018-02-16 08:00:00, -4.101
None, -4.0, 1.741, None, 2018-02-16 09:00:00, -4.025
None, -4.1, 2.141, None, 2018-02-16 10:00:00, -4.127
None, -3.6, 3.115, None, 2018-02-16 11:00:00, -3.618
None, -2.9, 2.851, None, 2018-02-16 12:00:00, -2.857
None, -2.3, 2.965, None, 2018-02-16 13:00:00, -2.326
None, -2.1, 2.576, None, 2018-02-16 14:00:00, -2.089
None, -2.0, 2.167, None, 2018-02-16 15:00:00, -2.043
None, -2.3, 1.468, None, 2018-02-16 16:00:00, -2.313
None, -2.6, 1.431, None, 2018-02-16 17:00:00, -2.588
None, -3.1, 0.833998, None, 2018-02-16 18:00:00, -3.063
None, -3.9, 0.916998, None, 2018-02-16 19:00:00, -3.852
None, -4.3, 0.764998, None, 2018-02-16 20:00:00, -4.342
None, -4.2, 0.693, None, 2018-02-16 21:00:00, -4.161
None, -4.3, 0.972998, None, 2018-02-16 22:00:00, -4.294
None, -4.7, 1.115, None, 2018-02-16 23:00:00, -4.699
None, -5.0, 0.375999, None, 2018-02-17 00:00:00, -4.985
None, -6.2, 1.876, None, 2018-02-17 01:00:00, -6.165
None, -6.6, 1.66, None, 2018-02-17 02:00:00, -6.595
None, -6.8, 1.111, None, 2018-02-17 03:00:00, -6.78
None, -7.1, 1.555, None, 2018-02-17 04:00:00, -7.05
None, -7.3, 1.333, None, 2018-02-17 05:00:00, -7.31
None, -7.1, 2.482, None, 2018-02-17 06:00:00, -7.1
None, -6.9, 2.65, None, 2018-02-17 07:00:00, -6.945
None, -6.7, 3.853, None, 2018-02-17 08:00:00, -6.687
None, -6.5, 4.642, None, 2018-02-17 09:00:00, -6.483
None, -6.4, 4.957, None, 2018-02-17 10:00:00, -6.378
None, -6.2, 6.919, None, 2018-02-17 11:00:00, -6.191
None, -6.1, 6.767, None, 2018-02-17 12:00:00, -6.099
None, -6.1, 6.643, None, 2018-02-17 13:00:00, -6.091
None, -6.4, 8.3, None, 2018-02-17 14:00:00, -6.369
None, -7.3, 7.9, None, 2018-02-17 15:00:00, -7.26
None, -7.5, 7.21, None, 2018-02-17 16:00:00, -7.5
None, -8.0, 6.275, None, 2018-02-17 17:00:00, -7.99
None, -9.0, 5.018, None, 2018-02-17 18:00:00, -9.0
None, -10.0, 4.657, None, 2018-02-17 19:00:00, -9.96
None, -10.7, 4.817, None, 2018-02-17 20:00:00, -10.73
None, -11.4, 3.576, None, 2018-02-17 21:00:00, -11.43
None, -11.8, 2.827, None, 2018-02-17 22:00:00, -11.81
None, -12.1, 2.523, None, 2018-02-17 23:00:00, -12.1
None, -12.6, 2.384, None, 2018-02-18 00:00:00, -12.63
None, -13.1, 2.231, None, 2018-02-18 01:00:00, -13.08
None, -13.9, 1.265, None, 2018-02-18 02:00:00, -13.92
None, -13.7, 1.737, None, 2018-02-18 03:00:00, -13.66
None, -14.2, 0.811999, None, 2018-02-18 04:00:00, -14.19
None, -14.4, 0.986, None, 2018-02-18 05:00:00, -14.42
None, -14.8, 1.656, None, 2018-02-18 06:00:00, -14.84
None, -15.2, 1.524, None, 2018-02-18 07:00:00, -15.17
None, -15.4, 1.241, None, 2018-02-18 08:00:00, -15.4
None, -14.8, 1.421, None, 2018-02-18 09:00:00, -14.76
None, -12.8, 0.804, None, 2018-02-18 10:00:00, -12.77
None, -10.3, 1.607, None, 2018-02-18 11:00:00, -10.26
None, -9.0, 3.766, None, 2018-02-18 12:00:00, -9.01
None, -8.5, 4.014, None, 2018-02-18 13:00:00, -8.5
None, -8.1, 3.637, None, 2018-02-18 14:00:00, -8.15
None, -7.8, 3.923, None, 2018-02-18 15:00:00, -7.78
None, -7.7, 3.986, None, 2018-02-18 16:00:00, -7.69
None, -8.0, 4.086, None, 2018-02-18 17:00:00, -8.03
None, -8.8, 2.19, None, 2018-02-18 18:00:00, -8.82
None, -9.9, 0.827, None, 2018-02-18 19:00:00, -9.91
None, -10.6, 0.912, None, 2018-02-18 20:00:00, -10.62
None, -12.1, 0.804, None, 2018-02-18 21:00:00, -12.11
None, -14.5, 1.988, None, 2018-02-18 22:00:00, -14.46
None, -15.6, 1.411, None, 2018-02-18 23:00:00, -15.58
None, -17.0, 2.478, None, 2018-02-19 00:00:00, -17.04
None, -18.4, 2.242, None, 2018-02-19 01:00:00, -18.38
None, -19.5, 2.203, None, 2018-02-19 02:00:00, -19.45
None, -20.1, 1.933, None, 2018-02-19 03:00:00, -20.12
None, -21.2, 2.526, None, 2018-02-19 04:00:00, -21.23
None, -21.7, 2.007, None, 2018-02-19 05:00:00, -21.73
None, -22.7, 1.833, None, 2018-02-19 06:00:00, -22.69
None, -23.5, 1.63, None, 2018-02-19 07:00:00, -23.47
None, -23.8, 0.870998, None, 2018-02-19 08:00:00, -23.77
None, -23.5, 0.809, None, 2018-02-19 09:00:00, -23.46
None, -23.0, 0.873, None, 2018-02-19 10:00:00, -22.98
None, -21.6, 1.429, None, 2018-02-19 11:00:00, -21.64
None, -19.5, 1.5, None, 2018-02-19 12:00:00, -19.5
None, -16.8, 1.612, None, 2018-02-19 13:00:00, -16.8
None, -14.2, 2.47, None, 2018-02-19 14:00:00, -14.18
None, -11.7, 2.194, None, 2018-02-19 15:00:00, -11.71
None, -10.3, 2.106, None, 2018-02-19 16:00:00, -10.33
None, -10.5, 1.691, None, 2018-02-19 17:00:00, -10.47
None, -11.3, 1.404, None, 2018-02-19 18:00:00, -11.34
None, -12.5, 0.773998, None, 2018-02-19 19:00:00, -12.5
None, -15.2, 1.244, None, 2018-02-19 20:00:00, -15.24
None, -16.2, 0.537, None, 2018-02-19 21:00:00, -16.18
None, -18.4, 1.224, None, 2018-02-19 22:00:00, -18.37
None, -19.2, 1.018, None, 2018-02-19 23:00:00, -19.2
None, -19.7, 1.089, None, 2018-02-20 00:00:00, -19.73
None, -20.7, 1.274, None, 2018-02-20 01:00:00, -20.71
None, -21.7, 0.832, None, 2018-02-20 02:00:00, -21.7
None, -22.4, 0.621999, None, 2018-02-20 03:00:00, -22.36
None, -23.1, 0.458999, None, 2018-02-20 04:00:00, -23.1
None, -23.5, 0.196998, None, 2018-02-20 05:00:00, -23.49
None, -24.2, 0.513998, None, 2018-02-20 06:00:00, -24.16
None, -23.7, 0.296999, None, 2018-02-20 07:00:00, -23.66
None, -24.4, 0.451, None, 2018-02-20 08:00:00, -24.41
None, -24.5, 1.652, None, 2018-02-20 09:00:00, -24.48
None, -23.8, 1.684, None, 2018-02-20 10:00:00, -23.82
None, -21.5, 0.495999, None, 2018-02-20 11:00:00, -21.47
None, -18.0, 0.118, None, 2018-02-20 12:00:00, -18.02
None, -14.0, 0.349, None, 2018-02-20 13:00:00, -13.95
None, -12.4, 0.504, None, 2018-02-20 14:00:00, -12.36
None, -10.7, 1.617, None, 2018-02-20 15:00:00, -10.71
None, -9.6, 2.901, None, 2018-02-20 16:00:00, -9.61
None, -9.4, 2.502, None, 2018-02-20 17:00:00, -9.42
None, -9.9, 1.787, None, 2018-02-20 18:00:00, -9.93
None, -10.9, 0.880999, None, 2018-02-20 19:00:00, -10.88
None, -11.8, 1.841, None, 2018-02-20 20:00:00, -11.76
None, -14.0, 1.05, None, 2018-02-20 21:00:00, -14.01
None, -16.1, 0.481, None, 2018-02-20 22:00:00, -16.1
None, -15.9, 1.59, None, 2018-02-20 23:00:00, -15.92
None, -17.8, 1.634, None, 2018-02-21 00:00:00, -17.75
None, -18.4, 2.321, None, 2018-02-21 01:00:00, -18.38
None, -17.6, 1.792, None, 2018-02-21 02:00:00, -17.64
None, -18.1, 2.458, None, 2018-02-21 03:00:00, -18.08
None, -17.6, 2.005, None, 2018-02-21 04:00:00, -17.62
None, -14.8, 2.343, None, 2018-02-21 05:00:00, -14.82
None, -12.1, 3.931, None, 2018-02-21 06:00:00, -12.08
None, -12.2, 3.936, None, 2018-02-21 07:00:00, -12.16
None, -12.0, 3.604, None, 2018-02-21 08:00:00, -12.02
None, -11.6, 3.012, None, 2018-02-21 09:00:00, -11.56
None, -11.1, 1.818, None, 2018-02-21 10:00:00, -11.1
None, -10.9, 1.671, None, 2018-02-21 11:00:00, -10.87
None, -10.1, 1.784, None, 2018-02-21 12:00:00, -10.06
None, -9.3, 1.886, None, 2018-02-21 13:00:00, -9.29
None, -8.7, 1.465, None, 2018-02-21 14:00:00, -8.67
None, -8.2, 1.098, None, 2018-02-21 15:00:00, -8.23
None, -7.6, 0.587998, None, 2018-02-21 16:00:00, -7.56
None, -7.9, 1.234, None, 2018-02-21 17:00:00, -7.89
None, -8.3, 1.469, None, 2018-02-21 18:00:00, -8.31
None, -8.7, 1.285, None, 2018-02-21 19:00:00, -8.73
None, -9.8, 1.216, None, 2018-02-21 20:00:00, -9.84
None, -11.1, 0.395999, None, 2018-02-21 21:00:00, -11.1
None, -11.5, 0.116999, None, 2018-02-21 22:00:00, -11.48
None, -13.7, 1.041, None, 2018-02-21 23:00:00, -13.73
None, -14.3, 1.194, None, 2018-02-22 00:00:00, -14.3
None, -16.6, 0.977998, None, 2018-02-22 01:00:00, -16.6
None, -16.4, 0.614, None, 2018-02-22 02:00:00, -16.36
None, -17.2, 0.409999, None, 2018-02-22 03:00:00, -17.23
None, -17.7, 0.108998, None, 2018-02-22 04:00:00, -17.7
None, -18.1, 0.483999, None, 2018-02-22 05:00:00, -18.08
None, -17.4, 1.034, None, 2018-02-22 06:00:00, -17.43
None, -17.4, 1.51, None, 2018-02-22 07:00:00, -17.38
None, -17.2, 1.319, None, 2018-02-22 08:00:00, -17.2
None, -16.6, 0.728999, None, 2018-02-22 09:00:00, -16.61
None, -14.6, 0.647, None, 2018-02-22 10:00:00, -14.61
None, -13.7, 0.986998, None, 2018-02-22 11:00:00, -13.68
None, -11.2, 0.748, None, 2018-02-22 12:00:00, -11.21
None, -8.9, 1.095, None, 2018-02-22 13:00:00, -8.85
None, -6.4, 2.687, None, 2018-02-22 14:00:00, -6.441
None, -5.2, 3.148, None, 2018-02-22 15:00:00, -5.197
None, -4.4, 3.59, None, 2018-02-22 16:00:00, -4.371
None, -4.5, 3.111, None, 2018-02-22 17:00:00, -4.461
None, -5.3, 2.737, None, 2018-02-22 18:00:00, -5.314
None, -6.2, 1.199, None, 2018-02-22 19:00:00, -6.238
None, -7.6, 0.638998, None, 2018-02-22 20:00:00, -7.59
None, -8.3, 0.796, None, 2018-02-22 21:00:00, -8.28
None, -9.4, 1.253, None, 2018-02-22 22:00:00, -9.43
None, -9.9, 1.341, None, 2018-02-22 23:00:00, -9.95
None, -6.1, 3.023, None, 2018-02-23 00:00:00, -6.12
None, -5.3, 4.906, None, 2018-02-23 01:00:00, -5.305
None, -5.5, 5.311, None, 2018-02-23 02:00:00, -5.457
None, -6.6, 5.651, None, 2018-02-23 03:00:00, -6.556
None, -7.1, 6.025, None, 2018-02-23 04:00:00, -7.07
None, -7.2, 6.294, None, 2018-02-23 05:00:00, -7.15
None, -7.1, 5.454, None, 2018-02-23 06:00:00, -7.13
None, -7.2, 3.69, None, 2018-02-23 07:00:00, -7.19
None, -7.2, 3.75, None, 2018-02-23 08:00:00, -7.22
None, -6.9, 5.493, None, 2018-02-23 09:00:00, -6.911
None, -6.5, 7.1, None, 2018-02-23 10:00:00, -6.52
None, -6.4, 6.769, None, 2018-02-23 11:00:00, -6.435
None, -6.3, 6.338, None, 2018-02-23 12:00:00, -6.273
None, -6.2, 6.326, None, 2018-02-23 13:00:00, -6.154
None, -5.2, 4.261, None, 2018-02-23 14:00:00, -5.227
None, -4.0, 2.302, None, 2018-02-23 15:00:00, -3.978
None, -4.0, 3.239, None, 2018-02-23 16:00:00, -3.982
None, -4.1, 3.397, None, 2018-02-23 17:00:00, -4.123
None, -5.1, 2.718, None, 2018-02-23 18:00:00, -5.066
None, -5.2, 3.526, None, 2018-02-23 19:00:00, -5.156
None, -4.7, 5.592, None, 2018-02-23 20:00:00, -4.749
None, -4.7, 5.277, None, 2018-02-23 21:00:00, -4.695
None, -4.7, 2.504, None, 2018-02-23 22:00:00, -4.734
None, -4.9, 2.737, None, 2018-02-23 23:00:00, -4.885
None, -5.1, 2.707, None, 2018-02-24 00:00:00, -5.13
None, -5.6, 2.599, None, 2018-02-24 01:00:00, -5.631
None, -5.7, 2.007, None, 2018-02-24 02:00:00, -5.728
None, -6.0, 1.794, None, 2018-02-24 03:00:00, -6.017
None, -6.4, 1.203, None, 2018-02-24 04:00:00, -6.432
None, -6.6, 1.385, None, 2018-02-24 05:00:00, -6.573
None, -6.8, 1.251, None, 2018-02-24 06:00:00, -6.849
None, -6.5, 1.536, None, 2018-02-24 07:00:00, -6.476
None, -6.1, 1.19, None, 2018-02-24 08:00:00, -6.064
None, -5.6, 2.466, None, 2018-02-24 09:00:00, -5.595
None, -5.1, 3.328, None, 2018-02-24 10:00:00, -5.074
None, -4.4, 4.782, None, 2018-02-24 11:00:00, -4.369
None, -3.6, 5.154, None, 2018-02-24 12:00:00, -3.621
None, -2.9, 4.615, None, 2018-02-24 13:00:00, -2.92
None, -1.7, 5.562, None, 2018-02-24 14:00:00, -1.663
None, -0.9, 5.773, None, 2018-02-24 15:00:00, -0.897
None, -0.6, 6.97, None, 2018-02-24 16:00:00, -0.596
None, -0.6, 6.263, None, 2018-02-24 17:00:00, -0.551998
None, -1.1, 5.823, None, 2018-02-24 18:00:00, -1.146
None, -1.5, 5.814, None, 2018-02-24 19:00:00, -1.491
None, -1.7, 5.403, None, 2018-02-24 20:00:00, -1.695
