station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
0.0, 0.0, 0.0, 2012-03-31 00:00:00, 45.0
0.8, 0.8, 0.0, 2012-04-01 00:00:00, 42.0
23.0, 18.0, 5.0, 2012-04-02 00:00:00, 40.0
1.6, 1.6, 0.0, 2012-04-03 00:00:00, 36.0
0.0, 0.0, 0.0, 2012-04-04 00:00:00, 34.0
0.0, 0.0, 0.0, 2012-04-05 00:00:00, 32.0
0.0, 0.0, 0.0, 2012-04-06 00:00:00, 30.0
0.0, 0.0, 0.0, 2012-04-07 00:00:00, 27.0
0.0, 0.0, 0.0, 2012-04-08 00:00:00, 20.0
0.0, 0.0, 0.0, 2012-04-09 00:00:00, 15.0
3.2, 3.2, 0.0, 2012-04-10 00:00:00, 10.0
5.2, 5.2, 0.0, 2012-04-11 00:00:00, 5.0
6.4, 6.4, 0.0, 2012-04-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-04-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-04-14 00:00:00, 0.0
1.0, 1.0, 0.0, 2012-04-16 00:00:00, 0.0
0.6, 0.6, 0.0, 2012-04-17 00:00:00, 0.0
1.0, 1.0, 0.0, 2012-04-18 00:00:00, 0.0
8.4, 8.4, 0.0, 2012-04-19 00:00:00, 0.0
4.2, 4.2, 0.0, 2012-04-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-04-21 00:00:00, 0.0
1.8, 1.8, 0.0, 2012-04-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-04-23 00:00:00, 0.0
0.4, 0.4, 0.0, 2012-04-24 00:00:00, 0.0
2.4, 2.4, 0.0, 2012-04-25 00:00:00, 0.0
2.8, 2.8, 0.0, 2012-04-26 00:00:00, 0.0
6.2, 6.2, 0.0, 2012-04-27 00:00:00, 0.0
9.6, 9.6, 0.0, 2012-04-28 00:00:00, 0.0
5.2, 5.2, 0.0, 2012-04-29 00:00:00, 0.0
6.4, 6.4, 0.0, 2012-04-30 00:00:00, 0.0
1.2, 1.2, 0.0, 2012-05-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-03 00:00:00, 0.0
5.6, 5.6, 0.0, 2012-05-04 00:00:00, 0.0
1.6, 1.6, 0.0, 2012-05-05 00:00:00, 0.0
8.4, 8.4, 0.0, 2012-05-06 00:00:00, 0.0
29.9, 29.9, 0.0, 2012-05-07 00:00:00, 0.0
9.8, 9.8, 0.0, 2012-05-08 00:00:00, 0.0
10.4, 10.4, 0.0, 2012-05-09 00:00:00, 0.0
1.4, 1.4, 0.0, 2012-05-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-14 00:00:00, None
0.0, 0.0, 0.0, 2012-05-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-19 00:00:00, 0.0
2.4, 2.4, 0.0, 2012-05-20 00:00:00, 0.0
8.2, 8.2, 0.0, 2012-05-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-05-25 00:00:00, 0.0
1.0, 1.0, 0.0, 2012-05-26 00:00:00, 0.0
0.0, None, 0.0, 2012-05-28 00:00:00, 0.0
0.0, None, 0.0, 2012-05-29 00:00:00, 0.0
15.4, 15.4, 0.0, 2012-05-30 00:00:00, 0.0
4.0, 4.0, 0.0, 2012-05-31 00:00:00, 0.0
10.6, 10.6, 0.0, 2012-06-01 00:00:00, 0.0
0.4, 0.4, 0.0, 2012-06-02 00:00:00, 0.0
0.4, 0.4, 0.0, 2012-06-03 00:00:00, 0.0
2.8, 2.8, 0.0, 2012-06-04 00:00:00, 0.0
1.4, 1.4, 0.0, 2012-06-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-06-06 00:00:00, 0.0
4.0, 4.0, 0.0, 2012-06-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-06-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-06-09 00:00:00, 0.0
7.4, 7.4, 0.0, 2012-06-10 00:00:00, 0.0
3.0, 3.0, 0.0, 2012-06-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-06-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-06-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-06-14 00:00:00, 0.0
31.0, 31.0, 0.0, 2012-06-15 00:00:00, 0.0
11.2, 11.2, 0.0, 2012-06-16 00:00:00, 0.0
1.6, 1.6, 0.0, 2012-06-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-06-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-06-19 00:00:00, 0.0
1.2, 1.2, 0.0, 2012-06-20 00:00:00, 0.0
1.0, 1.0, 0.0, 2012-06-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-06-22 00:00:00, 0.0
4.0, 4.0, 0.0, 2012-06-23 00:00:00, 0.0
7.6, 7.6, 0.0, 2012-06-24 00:00:00, 0.0
3.0, 3.0, 0.0, 2012-06-25 00:00:00, 0.0
5.0, 5.0, 0.0, 2012-06-26 00:00:00, 0.0
7.8, 7.8, 0.0, 2012-06-27 00:00:00, 0.0
0.0, None, 0.0, 2012-06-28 00:00:00, 0.0
23.6, 23.6, 0.0, 2012-06-29 00:00:00, 0.0
2.2, 2.2, 0.0, 2012-06-30 00:00:00, 0.0
6.4, 6.4, 0.0, 2012-07-01 00:00:00, 0.0
1.4, 1.4, 0.0, 2012-07-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-06 00:00:00, 0.0
0.6, 0.6, 0.0, 2012-07-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-18 00:00:00, 0.0
4.6, 4.6, 0.0, 2012-07-19 00:00:00, 0.0
0.8, 0.8, 0.0, 2012-07-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-07-27 00:00:00, 0.0
3.0, 3.0, 0.0, 2012-07-28 00:00:00, 0.0
6.0, 6.0, 0.0, 2012-07-29 00:00:00, 0.0
1.2, 1.2, 0.0, 2012-07-30 00:00:00, 0.0
7.0, 7.0, 0.0, 2012-07-31 00:00:00, 0.0
2.2, 2.2, 0.0, 2012-08-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-06 00:00:00, 0.0
8.6, 8.6, 0.0, 2012-08-07 00:00:00, 0.0
2.6, 2.6, 0.0, 2012-08-08 00:00:00, 0.0
0.4, 0.4, 0.0, 2012-08-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-11 00:00:00, 0.0
0.6, 0.6, 0.0, 2012-08-12 00:00:00, 0.0
9.8, 9.8, 0.0, 2012-08-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-20 00:00:00, 0.0
0.0, None, 0.0, 2012-08-21 00:00:00, 0.0
0.0, None, 0.0, 2012-08-22 00:00:00, 0.0
0.0, None, 0.0, 2012-08-23 00:00:00, 0.0
0.4, 0.4, 0.0, 2012-08-25 00:00:00, 0.0
6.4, 6.4, 0.0, 2012-08-26 00:00:00, 0.0
13.2, 13.2, 0.0, 2012-08-27 00:00:00, 0.0
3.8, 3.8, 0.0, 2012-08-28 00:00:00, 0.0
9.2, 9.2, 0.0, 2012-08-29 00:00:00, 0.0
1.0, 1.0, 0.0, 2012-08-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-08-31 00:00:00, 0.0
1.8, 1.8, 0.0, 2012-09-01 00:00:00, 0.0
0.6, 0.6, 0.0, 2012-09-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-07 00:00:00, 0.0
2.4, 2.4, 0.0, 2012-09-08 00:00:00, 0.0
13.0, 13.0, 0.0, 2012-09-09 00:00:00, 0.0
1.6, 1.6, 0.0, 2012-09-10 00:00:00, 0.0
3.6, 3.6, 0.0, 2012-09-11 00:00:00, 0.0
4.2, 4.2, 0.0, 2012-09-12 00:00:00, 0.0
7.2, 7.2, 0.0, 2012-09-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-09-21 00:00:00, 0.0
0.6, 0.6, 0.0, 2012-09-22 00:00:00, 0.0
11.0, 11.0, 0.0, 2012-09-23 00:00:00, 0.0
1.0, 1.0, 0.0, 2012-09-24 00:00:00, 0.0
0.6, 0.6, 0.0, 2012-09-25 00:00:00, 0.0
4.8, 4.8, 0.0, 2012-09-26 00:00:00, 0.0
47.0, 47.0, 0.0, 2012-09-27 00:00:00, 0.0
2.0, 2.0, 0.0, 2012-09-28 00:00:00, None
17.0, 17.0, 0.0, 2012-09-29 00:00:00, None
46.0, 46.0, 0.0, 2012-09-30 00:00:00, 0.0
6.6, 6.6, 0.0, 2012-10-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-10 00:00:00, 0.0
21.8, 21.8, 0.0, 2012-10-11 00:00:00, 0.0
29.2, 29.2, 0.0, 2012-10-12 00:00:00, 0.0
22.0, 22.0, 0.0, 2012-10-13 00:00:00, 0.0
33.4, 33.4, 0.0, 2012-10-14 00:00:00, 0.0
28.4, 28.4, 0.0, 2012-10-15 00:00:00, 0.0
3.0, 3.0, 0.0, 2012-10-16 00:00:00, 0.0
17.8, 17.8, 0.0, 2012-10-17 00:00:00, 0.0
0.8, 0.8, 0.0, 2012-10-18 00:00:00, 0.0
5.6, 5.6, 0.0, 2012-10-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-10-30 00:00:00, 5.0
0.0, 0.0, 0.0, 2012-10-31 00:00:00, 4.0
1.0, 1.0, 0.0, 2012-11-01 00:00:00, 4.0
6.6, 6.6, 0.0, 2012-11-02 00:00:00, 2.0
23.0, 23.0, 0.0, 2012-11-03 00:00:00, 0.0
38.6, 38.6, 0.0, 2012-11-04 00:00:00, 0.0
4.8, 4.8, 0.0, 2012-11-05 00:00:00, 0.0
3.2, 3.2, 0.0, 2012-11-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-11-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-11-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-11-09 00:00:00, 0.0
3.0, 0.0, 3.0, 2012-11-10 00:00:00, 0.0
21.0, 0.0, 21.0, 2012-11-11 00:00:00, 3.0
15.2, 14.2, 1.0, 2012-11-12 00:00:00, 23.0
11.6, 11.6, 0.0, 2012-11-15 00:00:00, 0.0
5.4, 5.4, 0.0, 2012-11-16 00:00:00, 0.0
19.6, 19.6, 0.0, 2012-11-17 00:00:00, 0.0
4.6, 4.6, 0.0, 2012-11-18 00:00:00, 0.0
5.4, 1.4, 4.0, 2012-11-20 00:00:00, 0.0
4.0, 0.0, 4.0, 2012-11-21 00:00:00, 4.0
45.0, 0.0, 45.0, 2012-11-22 00:00:00, 5.0
18.2, 13.2, 5.0, 2012-11-23 00:00:00, 45.0
6.8, 6.8, 0.0, 2012-11-24 00:00:00, 38.0
0.8, 0.8, 0.0, 2012-11-25 00:00:00, 20.0
0.0, 0.0, 0.0, 2012-11-26 00:00:00, 0.0
1.0, 0.0, 1.0, 2012-11-27 00:00:00, 13.0
7.0, 0.0, 7.0, 2012-11-28 00:00:00, 13.0
0.0, 0.0, 0.0, 2012-11-29 00:00:00, 20.0
3.0, 0.0, 3.0, 2012-11-30 00:00:00, 0.0
6.0, 0.0, 6.0, 2012-12-01 00:00:00, 23.0
14.0, 0.0, 14.0, 2012-12-02 00:00:00, 26.0
21.0, 0.0, 21.0, 2012-12-03 00:00:00, 38.0
12.4, 4.4, 8.0, 2012-12-04 00:00:00, 55.0
9.4, 4.4, 5.0, 2012-12-05 00:00:00, 48.0
10.2, 1.2, 9.0, 2012-12-06 00:00:00, 47.0
1.0, 0.0, 1.0, 2012-12-07 00:00:00, 47.0
11.0, 0.0, 11.0, 2012-12-08 00:00:00, 46.0
1.8, 1.8, 0.0, 2012-12-09 00:00:00, 52.0
29.8, 29.8, 0.0, 2012-12-10 00:00:00, 35.0
1.2, 1.2, 0.0, 2012-12-11 00:00:00, 30.0
10.0, 8.0, 2.0, 2012-12-12 00:00:00, 25.0
5.0, 5.0, 0.0, 2012-12-13 00:00:00, 25.0
11.4, 7.4, 4.0, 2012-12-14 00:00:00, 23.0
8.0, 0.0, 8.0, 2012-12-15 00:00:00, 22.0
11.0, 0.0, 11.0, 2012-12-16 00:00:00, 26.0
3.0, 0.0, 3.0, 2012-12-17 00:00:00, 37.0
11.0, 0.0, 11.0, 2012-12-18 00:00:00, 37.0
6.0, 0.0, 6.0, 2012-12-19 00:00:00, 42.0
0.0, 0.0, 0.0, 2012-12-20 00:00:00, 47.0
0.0, 0.0, 0.0, 2012-12-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-12-22 00:00:00, 40.0
0.0, 0.0, 0.0, 2012-12-23 00:00:00, 37.0
0.0, 0.0, 0.0, 2012-12-24 00:00:00, 35.0
0.0, 0.0, 0.0, 2012-12-25 00:00:00, 33.0
0.0, 0.0, 0.0, 2012-12-26 00:00:00, 33.0
31.0, 0.0, 31.0, 2012-12-27 00:00:00, 33.0
9.0, 0.0, 9.0, 2012-12-28 00:00:00, 62.0
0.0, 0.0, 0.0, 2012-12-29 00:00:00, 60.0
1.0, 0.0, 1.0, 2012-12-30 00:00:00, 58.0
0.0, 0.0, 0.0, 2012-12-31 00:00:00, 58.0
0.0, 0.0, 0.0, 2013-01-01 00:00:00, 57.0
