WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.427,88.3,2016-01-20 15:00:00,5.858,3
None, None, 2.272,90.2,2016-01-20 16:00:00,5.719,3
None, None, 5.13,86.9,2016-01-20 17:00:00,6.506,3
None, None, 3.129,84.7,2016-01-20 18:00:00,6.571,3
None, None, 2.256,85.6,2016-01-20 19:00:00,6.516,3
None, None, 4.354,83.7,2016-01-20 20:00:00,6.646,3
None, None, 3.182,78.7,2016-01-20 21:00:00,7.16,3
None, None, 4.281,76.8,2016-01-20 22:00:00,7.63,3
None, None, 3.0,81.6,2016-01-20 23:00:00,6.983,3
None, None, 2.042,87.2,2016-01-21 00:00:00,6.141,3
None, None, 5.398,84.8,2016-01-21 01:00:00,6.233,3
None, None, 5.941,81.7,2016-01-21 02:00:00,6.466,3
None, None, 5.685,82.1,2016-01-21 03:00:00,6.856,3
None, None, 5.604,86.4,2016-01-21 04:00:00,6.697,3
None, None, 5.505,87.1,2016-01-21 05:00:00,6.931,3
None, None, 4.551,90.1,2016-01-21 06:00:00,6.648,3
None, None, 4.467,91.6,2016-01-21 07:00:00,6.479,3
None, None, 5.535,93.0,2016-01-21 08:00:00,6.415,3
None, None, 2.435,92.9,2016-01-21 09:00:00,6.543,3
None, None, 4.232,93.5,2016-01-21 10:00:00,6.872,3
None, None, 4.347,92.5,2016-01-21 11:00:00,7.22,3
None, None, 2.083,92.4,2016-01-21 12:00:00,7.45,3
None, None, 2.02,93.6,2016-01-21 13:00:00,7.05,3
None, None, 3.719,93.5,2016-01-21 14:00:00,6.946,3
None, None, 3.412,93.7,2016-01-21 15:00:00,7.17,3
None, None, 1.649,94.2,2016-01-21 16:00:00,7.0,3
None, None, 3.262,94.3,2016-01-21 17:00:00,7.27,3
None, None, 3.546,93.6,2016-01-21 18:00:00,7.81,3
None, None, 2.475,93.6,2016-01-21 19:00:00,7.67,3
None, None, 2.375,94.0,2016-01-21 20:00:00,7.83,3
None, None, 2.346,93.7,2016-01-21 21:00:00,8.11,3
None, None, 2.066,94.1,2016-01-21 22:00:00,7.89,3
None, None, 2.079,94.4,2016-01-21 23:00:00,7.84,3
