WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.717,83.7,2016-07-14 01:00:00,14.1,28
None, None, 1.412,84.9,2016-07-14 02:00:00,13.68,28
None, None, 1.456,85.8,2016-07-14 03:00:00,13.51,28
None, None, 1.103,86.5,2016-07-14 04:00:00,13.21,28
None, None, 1.111,87.0,2016-07-14 05:00:00,13.06,28
None, None, 0.321,84.3,2016-07-14 06:00:00,14.25,28
None, None, 0.125,80.7,2016-07-14 07:00:00,16.24,28
None, None, 0.263998,79.2,2016-07-14 08:00:00,16.52,28
None, None, 1.603,79.9,2016-07-14 09:00:00,16.61,28
None, None, 3.202,74.5,2016-07-14 10:00:00,17.59,28
None, None, 1.442,65.21,2016-07-14 11:00:00,19.62,28
None, None, 0.935,64.36,2016-07-14 12:00:00,19.84,28
None, None, 3.275,62.03,2016-07-14 13:00:00,20.23,28
None, None, 7.77,56.35,2016-07-14 14:00:00,21.2,28
None, None, 7.99,63.24,2016-07-14 15:00:00,19.56,28
None, None, 4.302,64.17,2016-07-14 16:00:00,19.12,28
None, None, 4.124,64.29,2016-07-14 17:00:00,19.87,28
None, None, 2.773,60.3,2016-07-14 18:00:00,19.99,28
None, None, 3.66,63.45,2016-07-14 19:00:00,19.42,28
None, None, 2.522,71.5,2016-07-14 20:00:00,18.05,28
None, None, 2.525,75.6,2016-07-14 21:00:00,16.87,28
None, None, 2.14,78.6,2016-07-14 22:00:00,15.88,28
None, None, 0.759998,82.0,2016-07-14 23:00:00,14.83,28
